ID;Beroep;Marges;Perioden;ZiekteverzuimpercentageWerknemers_1;AandeelWerknemersDieHebbenVerzuimd_2;AantalKeerVerzuimd_3;AantalWerkdagenVerzuimd_4;AantalWerkdagenMeestRecenteVerzuim_5;k_1Tot5Werkdagen_6;k_5Tot20Werkdagen_7;k_20Tot210Werkdagen_8;k_210WerkdagenOfMeer_9;Rug_10;NekSchoudersArmenPolsenHanden_11;HeupBenenKnieenVoeten_12;HartEnVaatstelsel_13;PsychischOverspannenheidBurnOut_14;VermoeidheidOfConcentratieproblemen_15;ConflictOpHetWerk_16;Luchtwegen_17;BuikMaagOfDarmen_18;Huid_19;OrenOfOgen_20;GriepOfVerkoudheid_21;Hoofdpijn_22;KlachtenInVerbandMetZwangerschap_23;OverigeKlachten_24;GriepVerkoudheidOfAnderVirus_25;Hoofdpijn_26;PsychischOverspannenheidBurnOut_27;VermoeidheidOfConcentratieproblemen_28;Rug_29;NekSchoudersArmenPolsenHanden_30;HeupBenenKnieenVoeten_31;HartEnVaatstelsel_32;BuikMaagOfDarmen_33;Luchtwegen_34;Huid_35;OrenOfOgen_36;OverigeKlachten_37;Zwangerschapsklachten_38;Menstruatieklachten_39;Overgangsklachten_40;MenstruatieOfOvergangsklachten_41;JaHoofdzakelijkGevolgVanMijnWerk_42;JaVoorEenDeelGevolgVanMijnWerk_43;NeeGeenGevolgVanMijnWerk_44;WeetNiet_45;WerkdrukWerkstress_46;EmotioneelTeZwaar_47;LichamelijkTeZwaar_48;LangdurigDezelfdeHandelingOfPcWerk_49;TeMoeilijkWerk_50;ProblemenMetLeidingWerkgever_51;ProblemenMetCollegaOfOndergeschikte_52;ProblemenMetKlanten_53;GevaarlijkWerkBedrijfsongeval_54;GevaarlijkeStoffen_55;AndereReden_56;TeHogeWerkdruk_57;LangDezelfdeBewegingenDoen_58;LangAchterDeComputerWerken_59;SlechteFysiekeWerkomstandigheden_60;LichamelijkTeZwaarWerk_61;EmotioneelTeZwaarWerk_62;RuzieConflictOngewenstGedrag_63;ArbeidsongevalOfOngeluk_64;BesmettingOpHetWerk_65;AndereReden_66
4014;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2024;3.4;47.3;2.1;11.8;6.1;63.4;13.8;5.6;0.2;;;;;;;;;;;;;;;;42.4;3.3;5.5;1.4;2.7;0.5;3.4;0.7;1.4;0.4;0.1;0.0;8.4;;;;;2.9;9.0;69.0;2.6;;;;;;;;;;;;;;;;;;;;;
4015;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2014;5.4;47.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4016;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2015;6.5;58.7;3.1;22.7;19.9;73.1;27.2;22.0;3.1;8.4;8.6;9.5;4.6;18.6;9.8;;5.8;14.8;3.8;5.7;58.9;11.1;6.7;13.1;;;;;;;;;;;;;;;;;;15.6;19.2;79.3;14.0;;;;;;;;;;;;;;;;;;;;;
4017;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2016;6.3;52.6;2.5;26.3;22.8;73.0;26.2;24.4;;16.4;10.3;13.2;9.6;9.7;8.8;;7.3;22.9;;3.5;44.7;6.1;7.7;17.5;;;;;;;;;;;;;;;;;;14.9;19.6;85.0;5.2;;;;;;;;;;;;;;;;;;;;;
4018;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2017;5.9;51.7;3.8;23.4;21.9;72.3;29.7;20.8;5.2;13.1;5.5;6.9;6.7;15.6;14.3;2.9;11.3;17.0;5.2;;50.3;7.8;6.4;18.6;;;;;;;;;;;;;;;;;;16.4;24.8;73.7;15.8;;;;;;;;;;;;;;;;;;;;;
4019;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2018;4.5;53.8;2.3;16.9;13.9;77.6;26.8;13.0;3.0;7.6;9.0;4.4;6.1;9.1;5.8;;6.1;13.3;2.4;5.0;61.7;9.7;;16.9;;;;;;;;;;;;;;;;;;11.6;19.1;80.7;8.6;;;;;;;;;;;;;;;;;;;;;
4020;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2019;7.3;57.8;2.6;25.4;23.2;73.3;26.9;19.3;4.2;10.4;12.0;8.9;5.1;12.3;5.8;3.9;;19.3;;5.9;51.3;9.9;5.8;14.9;;;;;;;;;;;;;;;;;;13.0;21.8;75.0;14.4;;;;;;;;;;;;;;;;;;;;;
4021;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2020;5.6;49.8;2.2;22.2;19.4;64.9;36.1;22.2;3.7;13.8;8.8;10.0;3.9;12.2;6.0;4.8;9.7;13.9;4.4;5.3;50.1;5.1;6.8;23.4;;;;;;;;;;;;;;;;;;13.3;24.6;77.6;11.0;;;;;;;;;;;;;;;;;;;;;
4022;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2021;6.9;55.6;3.2;25.4;24.0;64.7;37.2;18.2;4.9;10.0;8.9;8.8;3.9;12.2;5.2;;10.5;11.6;5.0;;50.4;5.4;;29.1;;;;;;;;;;;;;;;;;;17.6;10.3;79.1;17.3;;;;;;;;;;;;;;;;;;;;;
4023;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2022;6.9;60.3;3.0;23.1;22.1;73.0;26.2;17.7;5.5;;;;;;;;;;;;;;;;66.6;12.0;10.3;4.9;6.0;9.8;5.7;5.8;5.4;3.8;4.8;3.6;14.3;;;;;17.4;18.0;78.1;8.1;;;;;;;;;;;;;;;;;;;;;
4024;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2023;6.1;57.7;3.2;21.9;15.5;70.6;30.8;18.1;4.3;;;;;;;;;;;;;;;;62.4;7.0;16.8;5.0;4.3;4.3;9.0;4.6;11.8;5.6;2.8;3.9;17.1;;;;;14.5;15.8;78.8;13.9;;;;;;;;;;;;;;;;;;;;;
4025;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2024;7.2;58.2;3.6;25.9;19.0;77.1;25.5;14.0;8.4;;;;;;;;;;;;;;;;57.5;10.1;15.0;6.9;10.0;3.9;11.4;4.6;6.8;4.3;3.6;;17.7;;;;;10.2;18.8;81.8;10.6;;;;;;;;;;;;;;;;;;;;;
4026;104 Sociaal werkers, groeps- en woonb...;Waarde;2014;5.6;51.0;2.4;17.5;15.4;67.1;17.4;14.3;1.2;5.6;7.3;4.0;1.5;8.2;2.6;1.0;1.6;9.3;0.5;1.2;37.7;5.6;6.3;12.1;;;;;;;;;;;;;;;;;;11.3;21.9;63.8;3.0;37.4;8.7;15.2;4.6;0.0;5.1;0.7;4.3;2.7;0.0;21.1;;;;;;;;;;
4027;104 Sociaal werkers, groeps- en woonb...;Waarde;2015;6.8;53.4;2.5;20.6;17.4;64.9;16.9;17.2;0.9;4.7;4.3;4.8;0.9;11.0;1.6;0.8;3.4;7.2;0.4;0.3;41.8;5.3;2.6;14.2;;;;;;;;;;;;;;;;;;9.8;17.4;68.5;4.3;36.2;10.2;7.4;3.2;0.4;8.3;4.7;4.8;2.8;1.3;20.8;;;;;;;;;;
4028;104 Sociaal werkers, groeps- en woonb...;Waarde;2016;5.5;50.4;2.8;18.1;16.6;69.0;15.8;13.7;1.5;4.2;3.1;3.0;0.7;8.2;3.8;0.9;4.9;8.5;0.6;1.1;45.8;5.2;4.2;10.2;;;;;;;;;;;;;;;;;;9.2;17.6;68.1;5.1;42.2;9.7;11.2;4.6;0.8;5.0;3.0;2.3;1.7;0.0;19.6;;;;;;;;;;
4029;104 Sociaal werkers, groeps- en woonb...;Waarde;2017;5.7;50.2;3.0;19.5;18.6;67.9;15.5;14.7;1.9;5.0;4.6;3.5;0.5;10.3;5.2;0.3;2.6;9.3;0.9;0.9;38.8;3.4;3.0;14.2;;;;;;;;;;;;;;;;;;8.5;22.7;65.2;3.7;41.1;10.2;12.9;6.0;0.0;4.1;1.3;1.1;1.1;0.0;22.1;;;;;;;;;;
4030;104 Sociaal werkers, groeps- en woonb...;Waarde;2018;6.3;54.5;2.8;18.7;15.4;65.5;19.5;14.1;0.8;4.2;5.0;3.9;0.8;9.9;2.5;1.0;2.1;8.4;0.9;1.6;44.5;4.7;2.5;11.2;;;;;;;;;;;;;;;;;;9.6;15.3;70.4;4.6;39.5;6.7;13.7;2.0;0.0;5.9;1.9;2.5;2.9;0.0;25.0;;;;;;;;;;
4031;104 Sociaal werkers, groeps- en woonb...;Waarde;2019;6.9;54.4;2.9;21.6;18.5;64.5;16.9;17.0;1.6;4.8;3.9;4.7;0.4;13.9;2.5;0.5;2.0;10.1;0.7;0.7;39.3;4.6;4.0;11.4;;;;;;;;;;;;;;;;;;10.1;19.2;66.0;4.8;37.8;9.4;15.8;2.3;0.9;6.0;3.2;3.8;0.5;0.0;20.2;;;;;;;;;;
4032;104 Sociaal werkers, groeps- en woonb...;Waarde;2020;6.9;52.1;2.9;22.3;20.7;60.0;20.9;17.6;1.5;3.5;3.7;3.7;1.3;10.4;2.5;1.1;2.7;8.1;0.5;0.7;39.5;4.9;3.0;17.3;;;;;;;;;;;;;;;;;;9.4;18.4;67.7;4.5;30.0;13.0;13.8;3.3;0.0;7.9;3.2;5.8;0.9;0.0;22.2;;;;;;;;;;
4033;104 Sociaal werkers, groeps- en woonb...;Waarde;2021;6.8;49.8;3.0;22.0;19.8;57.7;23.8;17.3;1.3;3.0;3.9;4.0;1.1;9.9;3.1;0.4;2.0;8.0;0.3;1.3;34.6;4.1;4.3;23.0;;;;;;;;;;;;;;;;;;9.8;15.2;66.6;8.3;30.4;11.4;12.0;2.4;0.5;5.0;2.7;4.8;0.6;0.0;30.3;;;;;;;;;;
4034;104 Sociaal werkers, groeps- en woonb...;Waarde;2022;8.3;68.4;2.7;20.0;16.1;60.6;26.0;12.2;1.3;;;;;;;;;;;;;;;;60.6;3.1;8.3;2.6;2.6;2.3;3.8;0.9;3.2;0.9;0.1;0.7;10.9;3.5;3.9;3.0;6.7;9.1;15.0;69.2;6.8;;;;;;;;;;;;26.2;2.4;0.0;0.0;6.0;6.2;6.4;2.2;36.1;14.4
4035;104 Sociaal werkers, groeps- en woonb...;Waarde;2023;7.9;58.9;3.1;22.0;19.3;67.2;16.1;15.5;1.2;;;;;;;;;;;;;;;;50.9;3.2;12.8;3.5;2.5;1.6;2.3;0.9;5.2;1.6;0.5;1.2;13.8;3.6;6.1;6.8;12.8;9.4;17.1;67.4;6.1;;;;;;;;;;;;29.9;0.6;1.9;1.5;3.4;12.3;9.8;2.2;25.0;13.4
4036;104 Sociaal werkers, groeps- en woonb...;Waarde;2024;7.3;57.6;3.3;20.5;17.1;65.6;19.4;13.5;1.5;;;;;;;;;;;;;;;;48.0;4.8;11.8;2.4;4.5;2.7;4.7;1.1;3.8;2.0;0.4;1.1;12.6;2.5;4.1;2.8;6.9;8.1;18.6;66.3;7.0;;;;;;;;;;;;28.5;2.2;1.5;0.4;9.4;11.2;8.0;3.3;23.1;12.4
4037;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2014;4.6;47.6;2.0;14.4;11.2;62.2;13.9;11.1;0.5;3.8;5.2;2.4;0.7;5.9;1.4;0.4;0.7;7.0;0.1;0.5;32.8;3.8;4.2;9.3;;;;;;;;;;;;;;;;;;8.5;18.1;58.9;1.8;29.6;4.9;9.9;2.1;0.0;2.4;0.1;1.9;1.0;0.0;14.9;;;;;;;;;;
4038;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2015;5.7;50.4;2.1;17.4;13.7;60.7;13.9;14.2;0.4;3.3;2.8;3.3;0.4;8.5;0.8;0.3;2.2;5.2;0.1;0.1;37.5;3.7;1.4;11.4;;;;;;;;;;;;;;;;;;7.6;14.3;64.3;2.8;28.6;6.1;4.2;1.3;0.1;4.7;2.2;2.4;1.1;0.2;14.8;;;;;;;;;;
4039;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2016;4.6;47.2;2.3;15.3;12.7;65.0;13.1;11.1;0.8;2.9;2.0;1.9;0.3;6.2;2.6;0.4;3.5;6.5;0.2;0.4;41.5;3.7;2.8;8.0;;;;;;;;;;;;;;;;;;7.2;14.7;64.2;3.5;34.8;6.1;7.2;2.2;0.1;2.5;1.2;0.8;0.5;0.0;14.2;;;;;;;;;;
4040;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2017;4.8;47.2;2.5;16.3;14.0;63.8;12.6;11.9;1.0;3.5;3.1;2.3;0.2;8.0;3.6;0.1;1.6;7.1;0.4;0.4;34.6;2.2;1.8;11.5;;;;;;;;;;;;;;;;;;6.4;19.3;61.1;2.4;33.9;6.3;8.7;3.1;0.0;2.0;0.4;0.3;0.3;0.0;16.4;;;;;;;;;;
4041;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2018;5.5;52.0;2.5;16.2;12.6;62.1;16.9;11.9;0.4;3.1;3.7;2.8;0.4;8.0;1.6;0.6;1.4;6.7;0.4;1.0;41.0;3.4;1.6;9.2;;;;;;;;;;;;;;;;;;7.7;13.0;67.2;3.4;33.1;3.9;9.6;0.8;0.0;3.4;0.7;1.1;1.3;0.0;19.5;;;;;;;;;;
4042;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2019;6.0;51.8;2.5;18.7;15.0;60.9;14.4;14.4;0.9;3.5;2.7;3.4;0.1;11.6;1.6;0.2;1.2;8.1;0.3;0.3;35.8;3.4;2.7;9.4;;;;;;;;;;;;;;;;;;8.2;16.5;62.6;3.4;31.8;6.2;11.7;0.9;0.2;3.6;1.5;2.0;0.1;0.0;15.5;;;;;;;;;;
4043;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2020;6.0;49.5;2.5;19.3;17.0;56.3;18.0;15.0;0.9;2.4;2.6;2.6;0.7;8.4;1.7;0.5;1.8;6.3;0.2;0.3;35.8;3.5;1.9;14.8;;;;;;;;;;;;;;;;;;7.5;15.8;64.2;3.2;24.1;9.0;9.6;1.6;0.0;4.6;1.5;3.3;0.2;0.0;17.2;;;;;;;;;;
4044;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2021;5.8;47.0;2.6;19.0;15.2;53.7;20.5;14.5;0.6;1.9;2.7;2.7;0.6;7.7;2.0;0.1;1.2;6.1;0.1;0.6;30.9;2.8;2.9;19.9;;;;;;;;;;;;;;;;;;7.8;12.6;62.8;6.4;23.6;7.2;7.8;0.9;0.1;2.6;1.1;2.3;0.1;0.0;23.6;;;;;;;;;;
4045;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2022;7.2;65.9;2.4;17.5;13.2;57.3;23.2;10.2;0.8;;;;;;;;;;;;;;;;57.4;2.1;6.7;1.7;1.7;1.5;2.7;0.5;2.2;0.4;0.0;0.4;9.0;2.0;2.1;1.7;4.4;7.4;12.8;66.0;5.3;;;;;;;;;;;;20.6;1.0;0.0;0.0;3.3;3.7;3.8;0.9;29.9;10.1
4046;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2023;6.8;56.2;2.7;19.1;15.6;63.9;13.7;13.1;0.6;;;;;;;;;;;;;;;;47.4;2.2;10.6;2.4;1.7;0.9;1.5;0.5;3.9;1.0;0.2;0.7;11.6;2.0;3.9;4.4;9.5;7.6;14.6;64.0;4.6;;;;;;;;;;;;23.9;0.1;0.7;0.6;1.7;8.4;6.2;0.9;19.6;9.3
4047;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2024;6.3;55.0;2.9;17.8;13.9;62.1;16.7;11.3;0.8;;;;;;;;;;;;;;;;44.5;3.5;9.8;1.6;3.2;1.8;3.4;0.6;2.7;1.2;0.1;0.5;10.5;1.2;2.3;1.5;4.6;6.4;16.0;62.9;5.4;;;;;;;;;;;;22.8;0.7;0.5;0.1;6.2;7.6;5.1;1.5;17.7;8.5
4048;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2014;6.7;54.5;2.8;20.7;19.7;71.6;21.6;18.3;3.0;8.2;10.3;6.5;3.2;11.3;4.8;2.6;3.5;12.5;2.1;2.8;42.8;8.3;9.5;15.5;;;;;;;;;;;;;;;;;;14.8;26.2;68.3;5.0;45.9;15.0;22.7;9.8;;10.6;4.9;9.4;7.0;;28.9;;;;;;;;;;
4049;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2015;7.9;56.5;2.9;23.9;21.2;69.0;20.5;20.8;2.1;6.8;6.5;7.1;2.2;14.0;3.2;2.0;5.3;9.8;1.5;1.3;46.3;7.6;4.5;17.5;;;;;;;;;;;;;;;;;;12.5;21.0;72.4;6.7;44.4;16.6;12.7;7.5;2.9;14.1;9.9;9.4;7.5;8.8;28.4;;;;;;;;;;
4050;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2016;6.4;53.5;3.2;21.0;20.4;72.7;19.0;16.9;2.9;6.3;4.8;4.6;1.7;10.6;5.6;2.0;6.9;11.1;1.9;2.6;50.1;7.3;6.3;12.8;;;;;;;;;;;;;;;;;;11.8;20.9;71.8;7.3;49.9;15.2;16.8;9.4;5.6;9.9;7.0;6.1;5.3;;26.3;;;;;;;;;;
4051;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2017;6.7;53.1;3.5;22.7;23.1;71.8;18.9;18.0;3.5;7.1;6.8;5.3;1.6;13.1;7.4;1.3;4.4;12.1;2.1;2.1;43.0;5.3;4.8;17.2;;;;;;;;;;;;;;;;;;11.1;26.4;69.1;5.6;48.7;16.2;18.8;11.4;;8.2;4.0;4.4;4.6;;29.1;;;;;;;;;;
4052;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2018;7.2;57.0;3.2;21.1;18.2;68.8;22.5;16.8;1.7;5.8;6.7;5.5;1.7;12.1;3.8;1.9;3.2;10.5;1.8;2.8;48.1;6.5;3.9;13.5;;;;;;;;;;;;;;;;;;11.8;17.9;73.5;6.3;46.3;11.2;19.3;4.8;;9.9;4.9;5.4;6.3;;31.5;;;;;;;;;;
4053;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2019;7.8;57.0;3.3;24.4;22.0;67.9;19.8;20.0;2.8;6.6;5.5;6.3;1.1;16.5;3.8;1.2;3.3;12.4;1.7;1.5;43.0;6.3;5.7;13.8;;;;;;;;;;;;;;;;;;12.3;22.1;69.3;6.6;44.3;14.1;21.2;5.5;4.6;9.8;6.7;7.3;3.7;;25.9;;;;;;;;;;
4054;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2020;7.9;54.8;3.3;25.4;24.4;63.5;24.0;20.6;2.7;5.0;5.3;5.3;2.4;12.8;3.9;2.7;4.1;10.4;1.3;1.6;43.3;6.7;4.7;20.2;;;;;;;;;;;;;;;;;;11.8;21.4;71.0;6.2;36.6;18.3;19.3;6.5;;13.2;6.8;10.0;3.5;;28.1;;;;;;;;;;
4055;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2021;7.8;52.5;3.5;25.1;24.4;61.6;27.4;20.5;2.7;4.5;5.7;5.8;2.3;12.6;4.8;1.2;3.4;10.4;1.1;2.6;38.6;5.9;6.2;26.5;;;;;;;;;;;;;;;;;;12.4;18.3;70.2;10.8;38.0;17.4;18.2;6.4;3.2;9.5;6.5;9.4;4.2;;37.9;;;;;;;;;;
4056;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2022;9.4;70.8;3.0;22.4;19.0;63.8;28.9;14.5;2.3;;;;;;;;;;;;;;;;63.8;4.5;10.3;3.9;3.8;3.6;5.3;1.8;4.5;1.9;0.6;1.5;13.1;6.2;7.0;5.2;10.1;11.2;17.5;72.1;8.6;;;;;;;;;;;;32.7;5.7;;;10.6;10.2;10.7;5.3;42.7;20.2
4057;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2023;8.9;61.4;3.5;24.8;23.0;70.4;18.9;18.2;2.3;;;;;;;;;;;;;;;;54.3;4.7;15.3;4.9;3.9;2.7;3.5;1.9;7.0;2.6;1.3;2.3;16.3;6.5;9.4;10.2;17.1;11.7;20.0;70.6;7.9;;;;;;;;;;;;36.7;4.1;5.0;3.8;6.6;17.6;15.1;5.3;31.4;19.1
4058;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2024;8.2;60.2;3.8;23.2;20.3;68.9;22.4;16.1;2.6;;;;;;;;;;;;;;;;51.5;6.6;14.3;3.8;6.2;4.3;6.4;2.1;5.4;3.3;1.5;2.1;15.1;4.9;7.1;5.2;10.3;10.3;21.4;69.6;9.1;;;;;;;;;;;;35.1;6.3;4.8;2.1;14.1;16.1;12.5;6.8;29.5;17.7
4059;1041 Sociaal werkers, groeps- en woon.;Waarde;2014;5.6;51.0;2.4;17.5;15.4;67.1;17.4;14.3;1.2;5.6;7.3;4.0;1.5;8.2;2.6;1.0;1.6;9.3;0.5;1.2;37.7;5.6;6.3;12.1;;;;;;;;;;;;;;;;;;11.3;21.9;63.8;3.0;37.4;8.7;15.2;4.6;0.0;5.1;0.7;4.3;2.7;0.0;21.1;;;;;;;;;;
4060;1041 Sociaal werkers, groeps- en woon.;Waarde;2015;6.8;53.4;2.5;20.6;17.4;64.9;16.9;17.2;0.9;4.7;4.3;4.8;0.9;11.0;1.6;0.8;3.4;7.2;0.4;0.3;41.8;5.3;2.6;14.2;;;;;;;;;;;;;;;;;;9.8;17.4;68.5;4.3;36.2;10.2;7.4;3.2;0.4;8.3;4.7;4.8;2.8;1.3;20.8;;;;;;;;;;
4061;1041 Sociaal werkers, groeps- en woon.;Waarde;2016;5.5;50.4;2.8;18.1;16.6;69.0;15.8;13.7;1.5;4.2;3.1;3.0;0.7;8.2;3.8;0.9;4.9;8.5;0.6;1.1;45.8;5.2;4.2;10.2;;;;;;;;;;;;;;;;;;9.2;17.6;68.1;5.1;42.2;9.7;11.2;4.6;0.8;5.0;3.0;2.3;1.7;0.0;19.6;;;;;;;;;;
4062;1041 Sociaal werkers, groeps- en woon.;Waarde;2017;5.7;50.2;3.0;19.5;18.6;67.9;15.5;14.7;1.9;5.0;4.6;3.5;0.5;10.3;5.2;0.3;2.6;9.3;0.9;0.9;38.8;3.4;3.0;14.2;;;;;;;;;;;;;;;;;;8.5;22.7;65.2;3.7;41.1;10.2;12.9;6.0;0.0;4.1;1.3;1.1;1.1;0.0;22.1;;;;;;;;;;
4063;1041 Sociaal werkers, groeps- en woon.;Waarde;2018;6.3;54.5;2.8;18.7;15.4;65.5;19.5;14.1;0.8;4.2;5.0;3.9;0.8;9.9;2.5;1.0;2.1;8.4;0.9;1.6;44.5;4.7;2.5;11.2;;;;;;;;;;;;;;;;;;9.6;15.3;70.4;4.6;39.5;6.7;13.7;2.0;0.0;5.9;1.9;2.5;2.9;0.0;25.0;;;;;;;;;;
4064;1041 Sociaal werkers, groeps- en woon.;Waarde;2019;6.9;54.4;2.9;21.6;18.5;64.5;16.9;17.0;1.6;4.8;3.9;4.7;0.4;13.9;2.5;0.5;2.0;10.1;0.7;0.7;39.3;4.6;4.0;11.4;;;;;;;;;;;;;;;;;;10.1;19.2;66.0;4.8;37.8;9.4;15.8;2.3;0.9;6.0;3.2;3.8;0.5;0.0;20.2;;;;;;;;;;
4065;1041 Sociaal werkers, groeps- en woon.;Waarde;2020;6.9;52.1;2.9;22.3;20.7;60.0;20.9;17.6;1.5;3.5;3.7;3.7;1.3;10.4;2.5;1.1;2.7;8.1;0.5;0.7;39.5;4.9;3.0;17.3;;;;;;;;;;;;;;;;;;9.4;18.4;67.7;4.5;30.0;13.0;13.8;3.3;0.0;7.9;3.2;5.8;0.9;0.0;22.2;;;;;;;;;;
4066;1041 Sociaal werkers, groeps- en woon.;Waarde;2021;6.8;49.8;3.0;22.0;19.8;57.7;23.8;17.3;1.3;3.0;3.9;4.0;1.1;9.9;3.1;0.4;2.0;8.0;0.3;1.3;34.6;4.1;4.3;23.0;;;;;;;;;;;;;;;;;;9.8;15.2;66.6;8.3;30.4;11.4;12.0;2.4;0.5;5.0;2.7;4.8;0.6;0.0;30.3;;;;;;;;;;
4067;1041 Sociaal werkers, groeps- en woon.;Waarde;2022;8.3;68.4;2.7;20.0;16.1;60.6;26.0;12.2;1.3;;;;;;;;;;;;;;;;60.6;3.1;8.3;2.6;2.6;2.3;3.8;0.9;3.2;0.9;0.1;0.7;10.9;3.5;3.9;3.0;6.7;9.1;15.0;69.2;6.8;;;;;;;;;;;;26.2;2.4;0.0;0.0;6.0;6.2;6.4;2.2;36.1;14.4
4068;1041 Sociaal werkers, groeps- en woon.;Waarde;2023;7.9;58.9;3.1;22.0;19.3;67.2;16.1;15.5;1.2;;;;;;;;;;;;;;;;50.9;3.2;12.8;3.5;2.5;1.6;2.3;0.9;5.2;1.6;0.5;1.2;13.8;3.6;6.1;6.8;12.8;9.4;17.1;67.4;6.1;;;;;;;;;;;;29.9;0.6;1.9;1.5;3.4;12.3;9.8;2.2;25.0;13.4
4069;1041 Sociaal werkers, groeps- en woon.;Waarde;2024;7.3;57.6;3.3;20.5;17.1;65.6;19.4;13.5;1.5;;;;;;;;;;;;;;;;48.0;4.8;11.8;2.4;4.5;2.7;4.7;1.1;3.8;2.0;0.4;1.1;12.6;2.5;4.1;2.8;6.9;8.1;18.6;66.3;7.0;;;;;;;;;;;;28.5;2.2;1.5;0.4;9.4;11.2;8.0;3.3;23.1;12.4
4070;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2014;4.6;47.6;2.0;14.4;11.2;62.2;13.9;11.1;0.5;3.8;5.2;2.4;0.7;5.9;1.4;0.4;0.7;7.0;0.1;0.5;32.8;3.8;4.2;9.3;;;;;;;;;;;;;;;;;;8.5;18.1;58.9;1.8;29.6;4.9;9.9;2.1;0.0;2.4;0.1;1.9;1.0;0.0;14.9;;;;;;;;;;
4071;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2015;5.7;50.4;2.1;17.4;13.7;60.7;13.9;14.2;0.4;3.3;2.8;3.3;0.4;8.5;0.8;0.3;2.2;5.2;0.1;0.1;37.5;3.7;1.4;11.4;;;;;;;;;;;;;;;;;;7.6;14.3;64.3;2.8;28.6;6.1;4.2;1.3;0.1;4.7;2.2;2.4;1.1;0.2;14.8;;;;;;;;;;
4072;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2016;4.6;47.2;2.3;15.3;12.7;65.0;13.1;11.1;0.8;2.9;2.0;1.9;0.3;6.2;2.6;0.4;3.5;6.5;0.2;0.4;41.5;3.7;2.8;8.0;;;;;;;;;;;;;;;;;;7.2;14.7;64.2;3.5;34.8;6.1;7.2;2.2;0.1;2.5;1.2;0.8;0.5;0.0;14.2;;;;;;;;;;
4073;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2017;4.8;47.2;2.5;16.3;14.0;63.8;12.6;11.9;1.0;3.5;3.1;2.3;0.2;8.0;3.6;0.1;1.6;7.1;0.4;0.4;34.6;2.2;1.8;11.5;;;;;;;;;;;;;;;;;;6.4;19.3;61.1;2.4;33.9;6.3;8.7;3.1;0.0;2.0;0.4;0.3;0.3;0.0;16.4;;;;;;;;;;
4074;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2018;5.5;52.0;2.5;16.2;12.6;62.1;16.9;11.9;0.4;3.1;3.7;2.8;0.4;8.0;1.6;0.6;1.4;6.7;0.4;1.0;41.0;3.4;1.6;9.2;;;;;;;;;;;;;;;;;;7.7;13.0;67.2;3.4;33.1;3.9;9.6;0.8;0.0;3.4;0.7;1.1;1.3;0.0;19.5;;;;;;;;;;
