ID;Geslacht;Leeftijd;Maandloon;BedrijfstakkenSBI2008;HerkomstNationaliteit;Perioden;BuitenlandGeborenWerknemersTotaal_1;BuitenlandGeborenWerknemersIngesc_2;BuitenlandGeborenWerknemersNietI_3
5023;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;EU 10;2007, vrijdag 28 september;0.0;0.0;0.0
5024;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;EU 10;2008, vrijdag 26 september;0.1;0.0;0.0
5025;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;EU 10;2009, vrijdag 25 september;0.2;0.0;0.2
5026;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;EU 10;2010, vrijdag 24 september;0.1;0.0;0.0
5027;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;EU 10;2011, vrijdag 23 september;0.1;0.1;0.0
5028;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;EU 10;2012, vrijdag 28 september;0.1;0.1;0.0
5029;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;EU 10;2013, vrijdag 28 september;0.1;0.1;0.0
5030;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;EU 10;2014, vrijdag 26 september;0.1;0.0;0.0
5031;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;België;2006, vrijdag 29 september;0.0;0.0;0.0
5032;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;België;2007, vrijdag 28 september;0.0;0.0;0.0
5033;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;België;2008, vrijdag 26 september;0.0;0.0;0.0
5034;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;België;2009, vrijdag 25 september;0.0;0.0;0.0
5035;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;België;2010, vrijdag 24 september;0.0;0.0;0.0
5036;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;België;2011, vrijdag 23 september;0.0;0.0;0.0
5037;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;België;2012, vrijdag 28 september;0.0;0.0;0.0
5038;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;België;2013, vrijdag 28 september;0.0;0.0;0.0
5039;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;België;2014, vrijdag 26 september;0.0;0.0;0.0
5040;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Bulgarije;2006, vrijdag 29 september;0.0;0.0;0.0
5041;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Bulgarije;2007, vrijdag 28 september;0.0;0.0;0.0
5042;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Bulgarije;2008, vrijdag 26 september;0.0;0.0;0.0
5043;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Bulgarije;2009, vrijdag 25 september;0.0;0.0;0.0
5044;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Bulgarije;2010, vrijdag 24 september;0.0;0.0;0.0
5045;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Bulgarije;2011, vrijdag 23 september;0.0;0.0;0.0
5046;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Bulgarije;2012, vrijdag 28 september;0.0;0.0;0.0
5047;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Bulgarije;2013, vrijdag 28 september;0.0;0.0;0.0
5048;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Bulgarije;2014, vrijdag 26 september;0.0;0.0;0.0
5049;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Duitsland;2006, vrijdag 29 september;0.0;0.0;0.0
5050;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Duitsland;2007, vrijdag 28 september;0.1;0.0;0.0
5051;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Duitsland;2008, vrijdag 26 september;0.1;0.0;0.0
5052;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Duitsland;2009, vrijdag 25 september;0.1;0.0;0.0
5053;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Duitsland;2010, vrijdag 24 september;0.1;0.0;0.0
5054;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Duitsland;2011, vrijdag 23 september;0.1;0.0;0.0
5055;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Duitsland;2012, vrijdag 28 september;0.0;0.0;0.0
5056;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Duitsland;2013, vrijdag 28 september;0.0;0.0;0.0
5057;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Duitsland;2014, vrijdag 26 september;0.0;0.0;0.0
5058;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Frankrijk;2006, vrijdag 29 september;0.0;0.0;0.0
5059;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Frankrijk;2007, vrijdag 28 september;0.0;0.0;0.0
5060;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Frankrijk;2008, vrijdag 26 september;0.0;0.0;0.0
5061;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Frankrijk;2009, vrijdag 25 september;0.0;0.0;0.0
5062;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Frankrijk;2010, vrijdag 24 september;0.0;0.0;0.0
5063;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Frankrijk;2011, vrijdag 23 september;0.0;0.0;0.0
5064;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Frankrijk;2012, vrijdag 28 september;0.0;0.0;0.0
5065;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Frankrijk;2013, vrijdag 28 september;0.0;0.0;0.0
5066;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Frankrijk;2014, vrijdag 26 september;0.0;0.0;0.0
5067;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Griekenland;2006, vrijdag 29 september;0.0;0.0;0.0
5068;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Griekenland;2007, vrijdag 28 september;0.0;0.0;0.0
5069;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Griekenland;2008, vrijdag 26 september;0.0;0.0;0.0
5070;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Griekenland;2009, vrijdag 25 september;0.0;0.0;0.0
5071;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Griekenland;2010, vrijdag 24 september;0.0;0.0;0.0
5072;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Griekenland;2011, vrijdag 23 september;0.0;0.0;0.0
5073;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Griekenland;2012, vrijdag 28 september;0.0;0.0;0.0
5074;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Griekenland;2013, vrijdag 28 september;0.0;0.0;0.0
5075;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Griekenland;2014, vrijdag 26 september;0.0;0.0;0.0
5076;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Italië;2006, vrijdag 29 september;0.0;0.0;0.0
5077;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Italië;2007, vrijdag 28 september;0.0;0.0;0.0
5078;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Italië;2008, vrijdag 26 september;0.0;0.0;0.0
5079;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Italië;2009, vrijdag 25 september;0.0;0.0;0.0
5080;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Italië;2010, vrijdag 24 september;0.0;0.0;0.0
5081;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Italië;2011, vrijdag 23 september;0.0;0.0;0.0
5082;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Italië;2012, vrijdag 28 september;0.0;0.0;0.0
5083;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Italië;2013, vrijdag 28 september;0.0;0.0;0.0
5084;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Italië;2014, vrijdag 26 september;0.0;0.0;0.0
5085;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Polen;2006, vrijdag 29 september;0.0;0.0;0.0
5086;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Polen;2007, vrijdag 28 september;0.0;0.0;0.0
5087;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Polen;2008, vrijdag 26 september;0.0;0.0;0.0
5088;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Polen;2009, vrijdag 25 september;0.2;0.0;0.1
5089;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Polen;2010, vrijdag 24 september;0.0;0.0;0.0
5090;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Polen;2011, vrijdag 23 september;0.0;0.0;0.0
5091;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Polen;2012, vrijdag 28 september;0.0;0.0;0.0
5092;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Polen;2013, vrijdag 28 september;0.0;0.0;0.0
5093;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Polen;2014, vrijdag 26 september;0.0;0.0;0.0
5094;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Portugal;2006, vrijdag 29 september;0.0;0.0;0.0
5095;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Portugal;2007, vrijdag 28 september;0.0;0.0;0.0
5096;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Portugal;2008, vrijdag 26 september;0.0;0.0;0.0
5097;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Portugal;2009, vrijdag 25 september;0.0;0.0;0.0
5098;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Portugal;2010, vrijdag 24 september;0.0;0.0;0.0
5099;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Portugal;2011, vrijdag 23 september;0.0;0.0;0.0
5100;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Portugal;2012, vrijdag 28 september;0.0;0.0;0.0
5101;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Portugal;2013, vrijdag 28 september;0.0;0.0;0.0
5102;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Portugal;2014, vrijdag 26 september;0.0;0.0;0.0
5103;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Roemenië;2006, vrijdag 29 september;0.0;0.0;0.0
5104;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Roemenië;2007, vrijdag 28 september;0.0;0.0;0.0
5105;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Roemenië;2008, vrijdag 26 september;0.0;0.0;0.0
5106;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Roemenië;2009, vrijdag 25 september;0.0;0.0;0.0
5107;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Roemenië;2010, vrijdag 24 september;0.0;0.0;0.0
5108;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Roemenië;2011, vrijdag 23 september;0.0;0.0;0.0
5109;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Roemenië;2012, vrijdag 28 september;0.0;0.0;0.0
5110;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Roemenië;2013, vrijdag 28 september;0.0;0.0;0.0
5111;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Roemenië;2014, vrijdag 26 september;0.0;0.0;0.0
5112;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Spanje;2006, vrijdag 29 september;0.0;0.0;0.0
5113;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Spanje;2007, vrijdag 28 september;0.0;0.0;0.0
5114;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Spanje;2008, vrijdag 26 september;0.0;0.0;0.0
5115;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Spanje;2009, vrijdag 25 september;0.0;0.0;0.0
5116;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Spanje;2010, vrijdag 24 september;0.0;0.0;0.0
5117;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Spanje;2011, vrijdag 23 september;0.0;0.0;0.0
5118;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Spanje;2012, vrijdag 28 september;0.0;0.0;0.0
5119;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Spanje;2013, vrijdag 28 september;0.0;0.0;0.0
5120;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Spanje;2014, vrijdag 26 september;0.0;0.0;0.0
5121;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Verenigd Koninkrijk;2006, vrijdag 29 september;0.0;0.0;0.0
5122;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Verenigd Koninkrijk;2007, vrijdag 28 september;0.0;0.0;0.0
5123;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Verenigd Koninkrijk;2008, vrijdag 26 september;0.0;0.0;0.0
5124;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Verenigd Koninkrijk;2009, vrijdag 25 september;0.0;0.0;0.0
5125;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Verenigd Koninkrijk;2010, vrijdag 24 september;0.0;0.0;0.0
5126;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Verenigd Koninkrijk;2011, vrijdag 23 september;0.0;0.0;0.0
5127;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Verenigd Koninkrijk;2012, vrijdag 28 september;0.0;0.0;0.0
5128;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Verenigd Koninkrijk;2013, vrijdag 28 september;0.0;0.0;0.0
5129;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;J Informatie en communicatie;Verenigd Koninkrijk;2014, vrijdag 26 september;0.0;0.0;0.0
5130;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Totaal;2006, vrijdag 29 september;0.5;0.4;0.2
5131;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Totaal;2007, vrijdag 28 september;0.6;0.4;0.1
5132;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Totaal;2008, vrijdag 26 september;0.6;0.5;0.1
5133;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Totaal;2009, vrijdag 25 september;0.5;0.4;0.1
5134;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Totaal;2010, vrijdag 24 september;0.6;0.3;0.3
5135;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Totaal;2011, vrijdag 23 september;0.4;0.3;0.1
5136;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Totaal;2012, vrijdag 28 september;0.4;0.3;0.1
5137;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Totaal;2013, vrijdag 28 september;0.4;0.3;0.1
5138;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Totaal;2014, vrijdag 26 september;0.4;0.3;0.1
5139;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Afrika;2006, vrijdag 29 september;0.0;0.0;0.0
5140;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Afrika;2007, vrijdag 28 september;0.1;0.1;0.0
5141;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Afrika;2008, vrijdag 26 september;0.1;0.1;0.0
5142;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Afrika;2009, vrijdag 25 september;0.1;0.1;0.0
5143;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Afrika;2010, vrijdag 24 september;0.0;0.0;0.0
5144;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Afrika;2011, vrijdag 23 september;0.0;0.0;0.0
5145;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Afrika;2012, vrijdag 28 september;0.0;0.0;0.0
5146;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Afrika;2013, vrijdag 28 september;0.0;0.0;0.0
5147;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Afrika;2014, vrijdag 26 september;0.0;0.0;0.0
5148;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Amerika;2006, vrijdag 29 september;0.1;0.1;0.0
5149;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Amerika;2007, vrijdag 28 september;0.1;0.1;0.0
5150;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Amerika;2008, vrijdag 26 september;0.1;0.1;0.0
5151;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Amerika;2009, vrijdag 25 september;0.1;0.1;0.0
5152;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Amerika;2010, vrijdag 24 september;0.1;0.1;0.0
5153;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Amerika;2011, vrijdag 23 september;0.1;0.1;0.0
5154;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Amerika;2012, vrijdag 28 september;0.1;0.1;0.0
5155;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Amerika;2013, vrijdag 28 september;0.1;0.1;0.0
5156;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Amerika;2014, vrijdag 26 september;0.0;0.0;0.0
5157;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Azië;2006, vrijdag 29 september;0.1;0.1;0.0
5158;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Azië;2007, vrijdag 28 september;0.1;0.1;0.0
5159;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Azië;2008, vrijdag 26 september;0.1;0.1;0.0
5160;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Azië;2009, vrijdag 25 september;0.1;0.1;0.0
5161;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Azië;2010, vrijdag 24 september;0.1;0.1;0.0
5162;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Azië;2011, vrijdag 23 september;0.1;0.1;0.0
5163;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Azië;2012, vrijdag 28 september;0.1;0.1;0.0
5164;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Azië;2013, vrijdag 28 september;0.1;0.1;0.0
5165;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Azië;2014, vrijdag 26 september;0.1;0.1;0.0
5166;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Europa;2006, vrijdag 29 september;0.3;0.2;0.1
5167;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Europa;2007, vrijdag 28 september;0.3;0.2;0.1
5168;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Europa;2008, vrijdag 26 september;0.3;0.2;0.1
5169;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Europa;2009, vrijdag 25 september;0.2;0.1;0.1
5170;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Europa;2010, vrijdag 24 september;0.4;0.1;0.3
5171;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Europa;2011, vrijdag 23 september;0.2;0.1;0.1
5172;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Europa;2012, vrijdag 28 september;0.3;0.2;0.1
5173;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Europa;2013, vrijdag 28 september;0.3;0.2;0.1
5174;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Europa;2014, vrijdag 26 september;0.2;0.2;0.1
5175;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);1;K Financiële dienstverlening;Oceanië;2006, vrijdag 29 september;0.0;0.0;0.0
