ID;Arbeidspositie;Arbeidsduur;Geslacht;Persoonskenmerken;Perioden;Totaal_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd35UurOfMeerPerWeek_9;Onbekend_10;GemiddeldAantalExtraGewensteUren_11
5520;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;60;43;24;0.0;24;19;14;5;17;0;16.3
5521;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;61;40;24;0.0;24;17;11;5;17;3;17.5
5522;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;53;34;18;0.0;18;16;12;4;19;1;18.3
5523;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;62;44;30;0.0;30;14;10;4;17;1;15.9
5524;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2013;59;40;24;0.0;24;16;12;5;17;1;16.9
5525;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;54;38;23;0.0;23;15;10;5;16;1;16.4
5526;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;63;43;25;0.0;24;18;10;7;18;3;17.2
5527;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;59;41;25;0.0;25;16;12;4;16;2;16.2
5528;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;50;38;25;0.0;25;13;10;3;12;0;15.1
5529;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2014;56;40;25;0.0;24;15;10;5;15;1;16.3
5530;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;58;41;27;0.0;27;15;10;5;15;2;15.4
5531;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;61;46;24;0.0;24;22;16;6;13;2;14.8
5532;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;53;36;20;0.0;19;17;11;6;15;2;16.3
5533;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;45;31;19;0.0;18;12;9;3;13;1;15.3
5534;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2015 ;54;39;22;0.0;22;16;11;5;14;1;15.4
5535;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;48;35;21;0.0;21;14;11;3;11;3;14.7
5536;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;57;40;20;1.0;19;20;11;9;14;3;17.3
5537;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;58;37;20;0.0;20;17;10;6;19;2;17.8
5538;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;46;35;23;0.0;23;12;8;4;9;1;14.0
5539;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2016;52;37;21;0.0;21;16;10;6;13;2;16.1
5540;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;49;33;20;0.0;20;13;7;6;13;3;16.4
5541;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;49;36;19;0.0;19;17;12;5;10;3;15.3
5542;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;52;39;20;0.0;20;19;13;6;11;2;15.1
5543;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;46;37;26;0.0;26;11;8;3;8;1;12.8
5544;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2017;49;36;21;0.0;21;15;10;5;11;2;14.9
5545;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;42;31;20;0.0;20;11;7;4;8;2;14.1
5546;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;44;33;18;0.0;17;16;11;5;9;1;15.5
5547;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;39;30;16;0.0;15;14;9;5;8;1;16.1
5548;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;39;30;18;0.0;18;12;8;4;7;1;14.5
5549;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2018;41;31;18;0.0;18;13;9;4;8;1;15.1
5550;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;43;35;20;0.0;20;15;11;4;7;1;13.7
5551;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;45;34;17;0.0;17;17;13;4;8;3;14.3
5552;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;47;35;19;0.0;18;16;10;6;11;1;15.3
5553;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;43;34;20;0.0;20;14;12;2;9;0;13.6
5554;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2019;45;35;19;0.0;19;16;11;4;9;1;14.3
5555;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;43;31;20;0.0;20;11;8;3;9;3;13.9
5556;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;71;55;28;0.0;27;28;20;8;12;3;15.8
5557;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;50;36;18;1.0;17;19;12;6;11;3;16.2
5558;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;49;40;23;0.0;23;17;12;5;8;1;13.2
5559;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2020;53;41;22;0.0;22;19;13;6;10;2;14.9
5560;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;95;80;62;30.0;32;19;13;5;10;5;9.0
5561;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;96;76;49;26.0;23;27;20;7;14;6;11.0
5562;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;70;58;36;19.0;17;22;17;5;7;5;9.7
5563;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;73;66;49;25.0;24;17;15;2;5;2;8.0
5564;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2021;84;70;49;25.0;24;21;16;5;9;4;9.5
5565;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;82;69;49;28.0;21;20;16;4;8;4;8.9
5566;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;93;79;50;23.0;27;29;23;6;9;5;9.2
5567;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;81;69;50;24.0;26;19;16;4;6;5;8.7
5568;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;94;81;60;33.0;27;21;17;4;6;7;8.0
5569;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2022;87;75;52;27.0;25;22;18;4;7;5;8.7
5570;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;96;83;57;28.0;29;26;20;7;7;6;8.8
5571;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;104;89;55;25.0;30;34;27;7;11;5;10.0
5572;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;83;70;48;25.0;23;22;15;6;7;6;9.4
5573;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;89;77;55;29.0;27;21;17;4;7;5;8.1
5574;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2023;93;80;54;27.0;27;26;20;6;8;5;9.1
5575;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;106;94;68;34.0;33;27;21;6;7;5;7.7
5576;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;100;83;55;25.0;30;28;23;5;12;4;9.8
5577;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;84;72;48;22.0;26;24;18;6;9;3;9.1
5578;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;93;79;55;28.0;26;25;20;4;10;3;9.0
5579;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 15 tot 25 jaar;2024;96;82;56;28.0;29;26;21;5;10;4;8.9
5580;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2013 1e kwartaal;22;10;2;0.0;2;8;4;4;13;0;
5581;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2013 2e kwartaal;19;6;1;0.0;1;6;3;3;13;0;
5582;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2013 3e kwartaal;21;7;4;0.0;4;4;1;3;14;0;
5583;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2013 4e kwartaal;24;8;3;0.0;3;5;2;4;16;0;
5584;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2013;22;8;2;0.0;2;6;2;3;14;0;25.5
5585;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2014 1e kwartaal;24;8;2;0.0;2;5;3;2;16;0;
5586;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2014 2e kwartaal;26;7;1;0.0;1;6;3;3;18;0;
5587;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2014 3e kwartaal;30;11;3;0.0;3;9;5;4;19;0;25.4
5588;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2014 4e kwartaal;24;10;1;0.0;1;9;3;6;14;0;
5589;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2014;26;9;2;0.0;2;7;3;4;17;0;25.7
5590;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2015 1e kwartaal;23;8;1;0.0;1;6;2;4;15;0;
5591;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2015 2e kwartaal;25;11;2;0.0;2;9;3;6;14;0;
5592;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2015 3e kwartaal;22;10;4;0.0;4;6;2;4;12;0;
5593;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2015 4e kwartaal;19;8;3;0.0;3;5;1;4;10;1;
5594;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2015 ;22;9;3;0.0;3;7;2;5;13;1;25.0
5595;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2016 1e kwartaal;23;8;2;0.0;2;6;2;4;14;0;
5596;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2016 2e kwartaal;23;10;3;0.0;3;8;2;6;12;0;
5597;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2016 3e kwartaal;15;6;0;0.0;0;6;2;4;8;0;
5598;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2016 4e kwartaal;14;5;3;0.0;3;2;1;1;8;0;
5599;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2016;18;8;2;0.0;2;6;2;4;11;0;24.6
5600;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2017 1e kwartaal;14;6;0;0.0;0;6;3;3;8;0;
5601;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2017 2e kwartaal;14;6;3;0.0;3;4;1;2;8;0;
5602;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2017 3e kwartaal;15;6;1;0.0;1;5;2;3;9;0;
5603;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2017 4e kwartaal;13;5;1;0.0;1;3;1;2;8;0;
5604;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2017;14;6;1;0.0;1;4;2;3;8;0;
5605;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2018 1e kwartaal;17;8;1;0.0;1;8;4;4;9;0;
5606;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2018 2e kwartaal;16;8;3;0.0;3;5;2;3;8;0;
5607;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2018 3e kwartaal;15;7;3;0.0;3;4;2;2;7;1;
5608;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2018 4e kwartaal;16;6;1;0.0;1;5;3;2;9;1;
5609;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2018;16;8;2;0.0;2;6;3;3;8;0;22.4
5610;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2019 1e kwartaal;10;6;1;0.0;1;5;3;2;4;0;
5611;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2019 2e kwartaal;17;10;3;0.0;3;7;4;3;7;0;
5612;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2019 3e kwartaal;16;8;2;0.0;2;6;4;2;6;2;
5613;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2019 4e kwartaal;16;7;3;0.0;3;4;2;2;8;2;
5614;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2019;15;8;2;0.0;2;6;3;2;6;1;
5615;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2020 1e kwartaal;17;7;2;0.0;2;5;3;2;9;0;
5616;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2020 2e kwartaal;20;12;1;0.0;1;11;4;7;8;0;
5617;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2020 3e kwartaal;17;6;0;0.0;0;6;2;4;11;0;
5618;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2020 4e kwartaal;20;9;1;0.0;1;7;3;5;11;0;
5619;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2020;18;8;1;0.0;1;7;3;5;10;0;25.3
5620;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;23;16;6;1.0;4;11;4;7;6;0;
5621;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;19;12;4;2.0;3;7;4;3;7;1;
5622;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;11;8;3;2.0;2;5;3;2;4;0;
5623;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;9;5;4;2.0;2;2;1;1;4;0;
5624;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2021;16;10;4;1.0;3;6;3;3;5;0;16.1
5625;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;10;6;2;1.0;1;4;1;3;3;1;
5626;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;7;4;1;0.0;1;3;1;2;3;0;
5627;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;9;5;2;1.0;1;3;2;2;4;0;
5628;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;7;4;1;0.0;1;3;1;2;2;0;
5629;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2022;8;5;1;1.0;1;3;1;2;3;0;
5630;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;11;8;2;1.0;1;6;3;2;3;0;
5631;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;11;6;3;2.0;1;4;3;1;4;0;
5632;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;10;6;2;0.0;2;4;3;1;4;0;
5633;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;11;7;2;1.0;2;5;3;2;4;0;
5634;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2023;11;7;2;1.0;1;5;3;2;4;0;
5635;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;11;8;5;2.0;3;3;2;1;3;0;
5636;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;11;9;3;1.0;2;6;4;2;2;0;
5637;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;14;9;3;0.0;3;6;4;3;4;1;
5638;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;9;7;3;1.0;2;5;2;3;1;0;
5639;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 25 tot 35 jaar;2024;11;8;3;1.0;2;5;3;2;3;0;
5640;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;9;2;0;0.0;0;2;1;1;6;0;
5641;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;12;3;0;0.0;0;3;2;2;8;0;
5642;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;9;3;0;0.0;0;3;1;2;6;0;
5643;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;13;4;1;0.0;1;3;1;2;9;0;
5644;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2013;11;3;0;0.0;0;3;1;2;8;0;
5645;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;15;6;1;0.0;1;6;4;1;8;0;
5646;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;11;5;0;0.0;0;4;1;3;6;0;
5647;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;10;3;0;0.0;0;3;1;2;7;0;
5648;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;9;3;0;0.0;0;3;2;1;6;0;
5649;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2014;11;4;0;0.0;0;4;2;2;7;0;
5650;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;11;4;0;0.0;0;3;1;3;7;0;
5651;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;11;4;0;0.0;0;3;2;2;7;0;
5652;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;13;3;0;0.0;0;3;2;2;9;0;
5653;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;11;4;0;0.0;0;3;2;1;7;0;
5654;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2015 ;12;4;0;0.0;0;3;2;2;8;0;
5655;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;10;2;0;0.0;0;2;1;0;8;0;
5656;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;11;4;0;0.0;0;4;1;3;6;0;
5657;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;6;4;0;0.0;0;4;1;2;2;0;
5658;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;10;5;0;0.0;0;5;2;2;5;0;
5659;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2016;9;4;0;0.0;0;3;2;2;6;0;
5660;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;9;3;0;0.0;0;3;2;1;6;0;
5661;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;8;2;0;0.0;0;2;1;1;6;0;
5662;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;7;3;1;0.0;1;2;1;1;4;0;
5663;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;12;5;1;0.0;1;5;0;4;6;0;
5664;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2017;9;3;0;0.0;0;3;1;2;5;0;
5665;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;7;4;0;0.0;0;4;0;3;3;0;
5666;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;8;2;0;0.0;0;2;1;1;5;0;
5667;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;6;2;0;0.0;0;2;1;2;4;0;
5668;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;6;2;0;0.0;0;2;1;1;4;0;
5669;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2018;7;3;0;0.0;0;3;1;2;4;0;
5670;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;8;5;0;0.0;0;5;1;4;3;0;
5671;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;5;3;0;0.0;0;3;0;3;2;0;
5672;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;6;4;0;0.0;0;3;2;1;3;0;
5673;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;4;1;0;0.0;0;1;1;1;3;0;
5674;Onbenut arbeidspotentieel;Minder dan 20 uur per week;Mannen;Leeftijd: 35 tot 45 jaar;2019;6;3;0;0.0;0;3;1;2;2;0;
