ID;Geslacht;Thuiswerker;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
6251;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2016;0
6252;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2017;0
6253;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2018;0
6254;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2019;0
6255;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2020;0
6256;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: overig lid;2013;0
6257;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: overig lid;2014;0
6258;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: overig lid;2015;0
6259;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: overig lid;2016;0
6260;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: overig lid;2017;0
6261;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: overig lid;2018;0
6262;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: overig lid;2019;0
6263;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: overig lid;2020;0
6264;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Totaal personen;2013;1787
6265;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Totaal personen;2014;1794
6266;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Totaal personen;2015;1836
6267;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Totaal personen;2016;1877
6268;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Totaal personen;2017;1943
6269;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Totaal personen;2018;2012
6270;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Totaal personen;2019;2220
6271;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Totaal personen;2020;2067
6272;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: deeltijd;2013;649
6273;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: deeltijd;2014;651
6274;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: deeltijd;2015;674
6275;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: deeltijd;2016;701
6276;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: deeltijd;2017;715
6277;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: deeltijd;2018;755
6278;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: deeltijd;2019;854
6279;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: deeltijd;2020;809
6280;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 12 uur per week;2013;36
6281;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 12 uur per week;2014;42
6282;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 12 uur per week;2015;43
6283;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 12 uur per week;2016;38
6284;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 12 uur per week;2017;39
6285;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 12 uur per week;2018;35
6286;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 12 uur per week;2019;46
6287;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 12 uur per week;2020;39
6288;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 20 uur per week;2013;109
6289;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 20 uur per week;2014;114
6290;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 20 uur per week;2015;112
6291;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 20 uur per week;2016;110
6292;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 20 uur per week;2017;113
6293;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 20 uur per week;2018;104
6294;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 20 uur per week;2019;126
6295;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: minder dan 20 uur per week;2020;112
6296;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 12 tot 20 uur per week;2013;73
6297;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 12 tot 20 uur per week;2014;72
6298;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 12 tot 20 uur per week;2015;69
6299;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016;73
6300;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017;74
6301;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018;69
6302;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019;80
6303;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020;73
6304;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 20 tot 35 uur per week;2013;540
6305;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 20 tot 35 uur per week;2014;537
6306;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 20 tot 35 uur per week;2015;562
6307;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 20 tot 35 uur per week;2016;590
6308;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 20 tot 35 uur per week;2017;602
6309;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 20 tot 35 uur per week;2018;650
6310;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 20 tot 35 uur per week;2019;728
6311;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: 20 tot 35 uur per week;2020;696
6312;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: voltijd;2013;1138
6313;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: voltijd;2014;1143
6314;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: voltijd;2015;1162
6315;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: voltijd;2016;1176
6316;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: voltijd;2017;1228
6317;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: voltijd;2018;1258
6318;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: voltijd;2019;1366
6319;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Arbeidsduur: voltijd;2020;1259
6320;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 1 laag;2013;103
6321;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 1 laag;2014;92
6322;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 1 laag;2015;95
6323;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 1 laag;2016;95
6324;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 1 laag;2017;83
6325;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 1 laag;2018;89
6326;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 1 laag;2019;98
6327;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 1 laag;2020;80
6328;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 2 middelbaar ;2013;491
6329;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 2 middelbaar ;2014;509
6330;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 2 middelbaar ;2015;491
6331;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 2 middelbaar ;2016;517
6332;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 2 middelbaar ;2017;501
6333;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 2 middelbaar ;2018;544
6334;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 2 middelbaar ;2019;614
6335;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 2 middelbaar ;2020;546
6336;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 3 hoog;2013;1182
6337;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 3 hoog;2014;1191
6338;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 3 hoog;2015;1246
6339;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 3 hoog;2016;1258
6340;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 3 hoog;2017;1351
6341;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 3 hoog;2018;1371
6342;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 3 hoog;2019;1497
6343;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: 3 hoog;2020;1432
6344;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: weet niet of onbekend;2013;11
6345;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: weet niet of onbekend;2014;3
6346;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: weet niet of onbekend;2015;4
6347;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: weet niet of onbekend;2016;7
6348;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: weet niet of onbekend;2017;8
6349;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: weet niet of onbekend;2018;9
6350;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: weet niet of onbekend;2019;11
6351;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Onderwijsniveau: weet niet of onbekend;2020;9
6352;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 15 tot 25 jaar;2013;55
6353;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 15 tot 25 jaar;2014;58
6354;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 15 tot 25 jaar;2015;58
6355;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 15 tot 25 jaar;2016;55
6356;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 15 tot 25 jaar;2017;66
6357;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 15 tot 25 jaar;2018;65
6358;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 15 tot 25 jaar;2019;78
6359;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 15 tot 25 jaar;2020;77
6360;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 45 jaar;2013;928
6361;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 45 jaar;2014;918
6362;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 45 jaar;2015;934
6363;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 45 jaar;2016;951
6364;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 45 jaar;2017;977
6365;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 45 jaar;2018;1044
6366;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 45 jaar;2019;1101
6367;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 45 jaar;2020;1010
6368;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 35 jaar;2013;390
6369;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 35 jaar;2014;408
6370;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 35 jaar;2015;433
6371;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 35 jaar;2016;434
6372;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 35 jaar;2017;455
6373;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 35 jaar;2018;493
6374;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 35 jaar;2019;526
6375;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 25 tot 35 jaar;2020;490
6376;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 35 tot 45 jaar;2013;538
6377;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 35 tot 45 jaar;2014;510
6378;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 35 tot 45 jaar;2015;502
6379;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 35 tot 45 jaar;2016;518
6380;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 35 tot 45 jaar;2017;522
6381;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 35 tot 45 jaar;2018;552
6382;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 35 tot 45 jaar;2019;574
6383;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 35 tot 45 jaar;2020;520
6384;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 55 jaar;2013;497
6385;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 55 jaar;2014;500
6386;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 55 jaar;2015;511
6387;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 55 jaar;2016;528
6388;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 55 jaar;2017;535
6389;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 55 jaar;2018;526
6390;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 55 jaar;2019;593
6391;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 55 jaar;2020;543
6392;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 75 jaar;2013;804
6393;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 75 jaar;2014;818
6394;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 75 jaar;2015;844
6395;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 75 jaar;2016;870
6396;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 75 jaar;2017;900
6397;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 75 jaar;2018;903
6398;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 75 jaar;2019;1041
6399;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 45 tot 75 jaar;2020;981
6400;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 55 tot 65 jaar;2013;289
6401;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 55 tot 65 jaar;2014;292
6402;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 55 tot 65 jaar;2015;313
6403;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 55 tot 65 jaar;2016;322
6404;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 55 tot 65 jaar;2017;337
6405;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 55 tot 65 jaar;2018;348
6406;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 55 tot 65 jaar;2019;410
6407;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 55 tot 65 jaar;2020;396
6408;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 65 tot 75 jaar;2013;18
6409;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 65 tot 75 jaar;2014;26
6410;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 65 tot 75 jaar;2015;20
6411;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 65 tot 75 jaar;2016;20
6412;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 65 tot 75 jaar;2017;28
6413;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 65 tot 75 jaar;2018;29
6414;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 65 tot 75 jaar;2019;39
6415;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Leeftijd: 65 tot 75 jaar;2020;41
6416;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Positie: alleenstaande;2013;253
6417;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Positie: alleenstaande;2014;267
6418;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Positie: alleenstaande;2015;256
6419;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Positie: alleenstaande;2016;279
6420;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Positie: alleenstaande;2017;286
6421;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Totaal;Positie: alleenstaande;2018;288
