ID;Geslacht;Vooropleiding;Startjaar;OpleidingsrichtingEnSectorDiploma;Peilmoment;OnderwijspositieOpPeilmoment;TotaalDeelnemersStartjaar_1;TotaalGediplomeerden_2;Niveau1_3;Niveau2_4;Niveau3_5;Niveau4_6;NietGediplomeerden_7;TotaalGediplomeerden_8;Niveau1_9;Niveau2_10;Niveau3_11;Niveau4_12;NietGediplomeerden_13
7223;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;03 Journalistiek, gedrag en maatschappij;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;116.0;0.0;0.0;0.0;116.0;;0.0;0.0;0.0;0.0;0.0;
7224;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;93.0;17.0;44.0;32.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7225;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;73.0;15.0;30.0;28.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7226;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;20.0;2.0;14.0;4.0;0.0;;1.0;0.0;1.0;0.0;0.0;
7227;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;1143.0;21.0;346.0;746.0;30.0;;4.0;0.0;1.0;3.0;0.0;
7228;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;802.0;15.0;216.0;568.0;3.0;;4.0;0.0;1.0;3.0;0.0;
7229;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;341.0;6.0;130.0;178.0;27.0;;7.0;0.0;3.0;4.0;1.0;
7230;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;2835.0;20.0;530.0;1250.0;1035.0;;11.0;0.0;2.0;5.0;4.0;
7231;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;1041.0;6.0;276.0;740.0;19.0;;7.0;0.0;2.0;5.0;0.0;
7232;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1794.0;14.0;254.0;510.0;1016.0;;16.0;0.0;2.0;5.0;9.0;
7233;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;3676.0;18.0;557.0;1366.0;1735.0;;14.0;0.0;2.0;5.0;6.0;
7234;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;858.0;4.0;246.0;560.0;48.0;;9.0;0.0;3.0;6.0;1.0;
7235;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2818.0;14.0;311.0;806.0;1687.0;;16.0;0.0;2.0;5.0;9.0;
7236;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;4081.0;18.0;532.0;1421.0;2110.0;;15.0;0.0;2.0;5.0;8.0;
7237;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;629.0;2.0;179.0;389.0;59.0;;11.0;0.0;3.0;7.0;1.0;
7238;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3452.0;16.0;353.0;1032.0;2051.0;;16.0;0.0;2.0;5.0;10.0;
7239;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 6 jaar na startjaar;Totaal deelnemers startjaar;;4316.0;19.0;504.0;1434.0;2359.0;;16.0;0.0;2.0;5.0;9.0;
7240;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 6 jaar na startjaar;Deelnemers in mbo op peilmoment;;458.0;2.0;114.0;293.0;49.0;;12.0;0.0;3.0;8.0;1.0;
7241;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 6 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3858.0;17.0;390.0;1141.0;2310.0;;17.0;0.0;2.0;5.0;10.0;
7242;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 7 jaar na startjaar;Totaal deelnemers startjaar;;4442.0;20.0;475.0;1418.0;2529.0;;16.0;0.0;2.0;5.0;9.0;
7243;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 7 jaar na startjaar;Deelnemers in mbo op peilmoment;;306.0;3.0;80.0;189.0;34.0;;12.0;0.0;3.0;8.0;1.0;
7244;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;04 Recht, administratie, handel en za...;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;4136.0;17.0;395.0;1229.0;2495.0;;17.0;0.0;2.0;5.0;10.0;
7245;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7246;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7247;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7248;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7249;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7250;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7251;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7252;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7253;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7254;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;6.0;0.0;0.0;0.0;6.0;;0.0;0.0;0.0;0.0;0.0;
7255;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7256;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;6.0;0.0;0.0;0.0;6.0;;0.0;0.0;0.0;0.0;0.0;
7257;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;14.0;0.0;0.0;0.0;14.0;;0.0;0.0;0.0;0.0;0.0;
7258;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7259;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;14.0;0.0;0.0;0.0;14.0;;0.0;0.0;0.0;0.0;0.0;
7260;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 6 jaar na startjaar;Totaal deelnemers startjaar;;16.0;0.0;0.0;0.0;16.0;;0.0;0.0;0.0;0.0;0.0;
7261;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 6 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7262;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 6 jaar na startjaar;Deelnemers uit mbo op peilmoment;;16.0;0.0;0.0;0.0;16.0;;0.0;0.0;0.0;0.0;0.0;
7263;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 7 jaar na startjaar;Totaal deelnemers startjaar;;19.0;0.0;0.0;0.0;19.0;;0.0;0.0;0.0;0.0;0.0;
7264;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 7 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7265;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;05 Wiskunde, natuurwetenschappen;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;19.0;0.0;0.0;0.0;19.0;;0.0;0.0;0.0;0.0;0.0;
7266;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;9.0;0.0;8.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7267;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;7.0;0.0;6.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7268;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2.0;0.0;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7269;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;172.0;0.0;64.0;106.0;2.0;;1.0;0.0;0.0;0.0;0.0;
7270;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;134.0;0.0;43.0;91.0;0.0;;1.0;0.0;0.0;0.0;0.0;
7271;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;38.0;0.0;21.0;15.0;2.0;;1.0;0.0;0.0;0.0;0.0;
7272;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;442.0;0.0;90.0;289.0;63.0;;2.0;0.0;0.0;1.0;0.0;
7273;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;265.0;0.0;52.0;213.0;0.0;;2.0;0.0;0.0;1.0;0.0;
7274;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;177.0;0.0;38.0;76.0;63.0;;2.0;0.0;0.0;1.0;1.0;
7275;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;660.0;0.0;90.0;319.0;251.0;;2.0;0.0;0.0;1.0;1.0;
7276;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;233.0;0.0;47.0;185.0;1.0;;3.0;0.0;1.0;2.0;0.0;
7277;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;427.0;0.0;43.0;134.0;250.0;;2.0;0.0;0.0;1.0;1.0;
7278;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;725.0;0.0;80.0;289.0;356.0;;3.0;0.0;0.0;1.0;1.0;
7279;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;151.0;0.0;33.0;116.0;2.0;;3.0;0.0;1.0;2.0;0.0;
7280;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;574.0;0.0;47.0;173.0;354.0;;3.0;0.0;0.0;1.0;2.0;
7281;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 6 jaar na startjaar;Totaal deelnemers startjaar;;769.0;0.0;70.0;277.0;422.0;;3.0;0.0;0.0;1.0;2.0;
7282;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 6 jaar na startjaar;Deelnemers in mbo op peilmoment;;116.0;0.0;21.0;93.0;2.0;;3.0;0.0;1.0;2.0;0.0;
7283;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 6 jaar na startjaar;Deelnemers uit mbo op peilmoment;;653.0;0.0;49.0;184.0;420.0;;3.0;0.0;0.0;1.0;2.0;
7284;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 7 jaar na startjaar;Totaal deelnemers startjaar;;800.0;0.0;70.0;272.0;458.0;;3.0;0.0;0.0;1.0;2.0;
7285;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 7 jaar na startjaar;Deelnemers in mbo op peilmoment;;81.0;0.0;17.0;62.0;2.0;;3.0;0.0;1.0;2.0;0.0;
7286;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;06 Informatica;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;719.0;0.0;53.0;210.0;456.0;;3.0;0.0;0.0;1.0;2.0;
7287;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;152.0;96.0;56.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;
7288;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;143.0;89.0;54.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;
7289;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;9.0;7.0;2.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;
7290;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;1732.0;111.0;1534.0;71.0;16.0;;6.0;0.0;6.0;0.0;0.0;
7291;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;1267.0;95.0;1143.0;29.0;0.0;;6.0;0.0;5.0;0.0;0.0;
7292;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;465.0;16.0;391.0;42.0;16.0;;9.0;0.0;8.0;1.0;0.0;
7293;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;2789.0;66.0;2263.0;394.0;66.0;;10.0;0.0;8.0;1.0;0.0;
7294;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;1754.0;38.0;1533.0;181.0;2.0;;11.0;0.0;10.0;1.0;0.0;
7295;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1035.0;28.0;730.0;213.0;64.0;;9.0;0.0;7.0;2.0;1.0;
7296;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;3997.0;49.0;1851.0;1138.0;959.0;;15.0;0.0;7.0;4.0;4.0;
7297;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;1422.0;19.0;966.0;409.0;28.0;;16.0;0.0;11.0;4.0;0.0;
7298;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2575.0;30.0;885.0;729.0;931.0;;14.0;0.0;5.0;4.0;5.0;
7299;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;4349.0;40.0;1507.0;1544.0;1258.0;;16.0;0.0;6.0;6.0;5.0;
7300;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;1066.0;5.0;547.0;467.0;47.0;;19.0;0.0;10.0;8.0;1.0;
7301;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3283.0;35.0;960.0;1077.0;1211.0;;15.0;0.0;5.0;5.0;6.0;
7302;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 6 jaar na startjaar;Totaal deelnemers startjaar;;4459.0;38.0;1327.0;1587.0;1507.0;;17.0;0.0;5.0;6.0;6.0;
7303;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 6 jaar na startjaar;Deelnemers in mbo op peilmoment;;709.0;3.0;333.0;332.0;41.0;;19.0;0.0;9.0;9.0;1.0;
7304;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 6 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3750.0;35.0;994.0;1255.0;1466.0;;16.0;0.0;4.0;5.0;6.0;
7305;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 7 jaar na startjaar;Totaal deelnemers startjaar;;4498.0;36.0;1211.0;1582.0;1669.0;;17.0;0.0;4.0;6.0;6.0;
7306;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 7 jaar na startjaar;Deelnemers in mbo op peilmoment;;462.0;1.0;211.0;226.0;24.0;;18.0;0.0;8.0;9.0;1.0;
7307;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;07 Techniek, industrie en bouwkunde;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;4036.0;35.0;1000.0;1356.0;1645.0;;17.0;0.0;4.0;6.0;7.0;
7308;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;13.0;9.0;4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7309;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;10.0;7.0;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7310;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3.0;2.0;1.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7311;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;151.0;9.0;120.0;22.0;0.0;;1.0;0.0;0.0;0.0;0.0;
7312;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;81.0;6.0;57.0;18.0;0.0;;0.0;0.0;0.0;0.0;0.0;
7313;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;70.0;3.0;63.0;4.0;0.0;;1.0;0.0;1.0;0.0;0.0;
7314;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;603.0;7.0;167.0;396.0;33.0;;2.0;0.0;1.0;1.0;0.0;
7315;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;237.0;5.0;71.0;158.0;3.0;;1.0;0.0;0.0;1.0;0.0;
7316;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;366.0;2.0;96.0;238.0;30.0;;3.0;0.0;1.0;2.0;0.0;
7317;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;908.0;5.0;166.0;491.0;246.0;;3.0;0.0;1.0;2.0;1.0;
7318;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;225.0;1.0;62.0;155.0;7.0;;2.0;0.0;1.0;2.0;0.0;
7319;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;683.0;4.0;104.0;336.0;239.0;;4.0;0.0;1.0;2.0;1.0;
7320;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;1016.0;6.0;156.0;496.0;358.0;;4.0;0.0;1.0;2.0;1.0;
7321;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;139.0;0.0;38.0;85.0;16.0;;2.0;0.0;1.0;1.0;0.0;
7322;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;877.0;6.0;118.0;411.0;342.0;;4.0;0.0;1.0;2.0;2.0;
7323;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 6 jaar na startjaar;Totaal deelnemers startjaar;;1064.0;6.0;155.0;489.0;414.0;;4.0;0.0;1.0;2.0;2.0;
7324;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 6 jaar na startjaar;Deelnemers in mbo op peilmoment;;108.0;0.0;32.0;61.0;15.0;;3.0;0.0;1.0;2.0;0.0;
7325;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 6 jaar na startjaar;Deelnemers uit mbo op peilmoment;;956.0;6.0;123.0;428.0;399.0;;4.0;0.0;1.0;2.0;2.0;
7326;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 7 jaar na startjaar;Totaal deelnemers startjaar;;1080.0;6.0;146.0;480.0;448.0;;4.0;0.0;1.0;2.0;2.0;
7327;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 7 jaar na startjaar;Deelnemers in mbo op peilmoment;;68.0;1.0;18.0;35.0;14.0;;3.0;0.0;1.0;1.0;1.0;
7328;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1012.0;5.0;128.0;445.0;434.0;;4.0;0.0;1.0;2.0;2.0;
7329;Totaal deelnemers startjaar;Vmbo kaderberoeps;2010;09 Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;53.0;20.0;33.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
