ID;Geslacht;Niveau;Leerweg;Studierichting;Migratieachtergrond;Perioden;MboStudenten_1
4834;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;(voormalige) Nederlandse Antillen, Aruba;2019/'20;256
4835;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;(voormalige) Nederlandse Antillen, Aruba;2020/'21;334
4836;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;(voormalige) Nederlandse Antillen, Aruba;2021/'22;380
4837;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Overige niet-westerse migratieachterg...;2015/'16;530
4838;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Overige niet-westerse migratieachterg...;2016/'17;599
4839;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Overige niet-westerse migratieachterg...;2017/'18;666
4840;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Overige niet-westerse migratieachterg...;2018/'19;807
4841;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Overige niet-westerse migratieachterg...;2019/'20;959
4842;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Overige niet-westerse migratieachterg...;2020/'21;1292
4843;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Overige niet-westerse migratieachterg...;2021/'22;1526
4844;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Onbekende migratieachtergrond;2015/'16;7
4845;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Onbekende migratieachtergrond;2016/'17;4
4846;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Onbekende migratieachtergrond;2017/'18;5
4847;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Onbekende migratieachtergrond;2018/'19;2
4848;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Onbekende migratieachtergrond;2019/'20;3
4849;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Onbekende migratieachtergrond;2020/'21;2
4850;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Onbekende migratieachtergrond;2021/'22;1
4851;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Totaal;2015/'16;27939
4852;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Totaal;2016/'17;27347
4853;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Totaal;2017/'18;26362
4854;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Totaal;2018/'19;25765
4855;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Totaal;2019/'20;24790
4856;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Totaal;2020/'21;24090
4857;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Totaal;2021/'22;22343
4858;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Nederlandse achtergrond;2015/'16;22532
4859;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Nederlandse achtergrond;2016/'17;22137
4860;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Nederlandse achtergrond;2017/'18;21382
4861;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Nederlandse achtergrond;2018/'19;20809
4862;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Nederlandse achtergrond;2019/'20;20107
4863;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Nederlandse achtergrond;2020/'21;19439
4864;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Nederlandse achtergrond;2021/'22;17953
4865;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Met migratieachtergrond;2015/'16;5379
4866;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Met migratieachtergrond;2016/'17;5192
4867;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Met migratieachtergrond;2017/'18;4970
4868;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Met migratieachtergrond;2018/'19;4950
4869;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Met migratieachtergrond;2019/'20;4677
4870;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Met migratieachtergrond;2020/'21;4647
4871;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Met migratieachtergrond;2021/'22;4389
4872;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Westerse migratieachtergrond;2015/'16;1728
4873;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Westerse migratieachtergrond;2016/'17;1638
4874;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Westerse migratieachtergrond;2017/'18;1601
4875;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Westerse migratieachtergrond;2018/'19;1547
4876;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Westerse migratieachtergrond;2019/'20;1519
4877;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Westerse migratieachtergrond;2020/'21;1517
4878;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Westerse migratieachtergrond;2021/'22;1482
4879;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Niet-westerse migratieachtergrond;2015/'16;3651
4880;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Niet-westerse migratieachtergrond;2016/'17;3554
4881;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Niet-westerse migratieachtergrond;2017/'18;3369
4882;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Niet-westerse migratieachtergrond;2018/'19;3403
4883;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Niet-westerse migratieachtergrond;2019/'20;3158
4884;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Niet-westerse migratieachtergrond;2020/'21;3130
4885;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Niet-westerse migratieachtergrond;2021/'22;2907
4886;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Turkije;2015/'16;419
4887;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Turkije;2016/'17;408
4888;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Turkije;2017/'18;334
4889;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Turkije;2018/'19;332
4890;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Turkije;2019/'20;282
4891;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Turkije;2020/'21;252
4892;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Turkije;2021/'22;231
4893;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Marokko;2015/'16;429
4894;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Marokko;2016/'17;396
4895;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Marokko;2017/'18;350
4896;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Marokko;2018/'19;345
4897;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Marokko;2019/'20;264
4898;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Marokko;2020/'21;231
4899;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Marokko;2021/'22;226
4900;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Suriname;2015/'16;748
4901;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Suriname;2016/'17;729
4902;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Suriname;2017/'18;677
4903;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Suriname;2018/'19;617
4904;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Suriname;2019/'20;548
4905;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Suriname;2020/'21;533
4906;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Suriname;2021/'22;488
4907;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;(voormalige) Nederlandse Antillen, Aruba;2015/'16;679
4908;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;(voormalige) Nederlandse Antillen, Aruba;2016/'17;672
4909;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;(voormalige) Nederlandse Antillen, Aruba;2017/'18;654
4910;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;(voormalige) Nederlandse Antillen, Aruba;2018/'19;651
4911;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;(voormalige) Nederlandse Antillen, Aruba;2019/'20;589
4912;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;(voormalige) Nederlandse Antillen, Aruba;2020/'21;580
4913;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;(voormalige) Nederlandse Antillen, Aruba;2021/'22;565
4914;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2015/'16;1376
4915;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2016/'17;1349
4916;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2017/'18;1354
4917;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2018/'19;1458
4918;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2019/'20;1475
4919;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2020/'21;1534
4920;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2021/'22;1397
4921;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Onbekende migratieachtergrond;2015/'16;28
4922;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Onbekende migratieachtergrond;2016/'17;18
4923;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Onbekende migratieachtergrond;2017/'18;10
4924;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Onbekende migratieachtergrond;2018/'19;6
4925;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Onbekende migratieachtergrond;2019/'20;6
4926;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Onbekende migratieachtergrond;2020/'21;4
4927;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79120 Horeca en bakkerij;Onbekende migratieachtergrond;2021/'22;1
4928;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Totaal;2015/'16;11901
4929;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Totaal;2016/'17;11007
4930;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Totaal;2017/'18;9662
4931;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Totaal;2018/'19;9268
4932;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Totaal;2019/'20;8642
4933;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Totaal;2020/'21;7758
4934;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Totaal;2021/'22;6322
4935;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Nederlandse achtergrond;2015/'16;8526
4936;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Nederlandse achtergrond;2016/'17;8036
4937;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Nederlandse achtergrond;2017/'18;6991
4938;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Nederlandse achtergrond;2018/'19;6769
4939;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Nederlandse achtergrond;2019/'20;6327
4940;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Nederlandse achtergrond;2020/'21;5742
4941;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Nederlandse achtergrond;2021/'22;4673
4942;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Met migratieachtergrond;2015/'16;3366
4943;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Met migratieachtergrond;2016/'17;2967
4944;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Met migratieachtergrond;2017/'18;2667
4945;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Met migratieachtergrond;2018/'19;2498
4946;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Met migratieachtergrond;2019/'20;2312
4947;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Met migratieachtergrond;2020/'21;2013
4948;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Met migratieachtergrond;2021/'22;1648
4949;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Westerse migratieachtergrond;2015/'16;877
4950;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Westerse migratieachtergrond;2016/'17;787
4951;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Westerse migratieachtergrond;2017/'18;667
4952;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Westerse migratieachtergrond;2018/'19;687
4953;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Westerse migratieachtergrond;2019/'20;639
4954;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Westerse migratieachtergrond;2020/'21;534
4955;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Westerse migratieachtergrond;2021/'22;456
4956;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2015/'16;2489
4957;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2016/'17;2180
4958;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2017/'18;2000
4959;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2018/'19;1811
4960;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2019/'20;1673
4961;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2020/'21;1479
4962;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2021/'22;1192
4963;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Turkije;2015/'16;344
4964;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Turkije;2016/'17;260
4965;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Turkije;2017/'18;241
4966;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Turkije;2018/'19;185
4967;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Turkije;2019/'20;172
4968;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Turkije;2020/'21;146
4969;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Turkije;2021/'22;99
4970;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Marokko;2015/'16;287
4971;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Marokko;2016/'17;245
4972;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Marokko;2017/'18;226
4973;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Marokko;2018/'19;226
4974;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Marokko;2019/'20;169
4975;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Marokko;2020/'21;148
4976;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Marokko;2021/'22;99
4977;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Suriname;2015/'16;583
4978;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Suriname;2016/'17;512
4979;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Suriname;2017/'18;470
4980;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Suriname;2018/'19;423
4981;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Suriname;2019/'20;382
4982;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Suriname;2020/'21;348
4983;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79130 Toerisme en recreatie;Suriname;2021/'22;265
