ID;CPA2015;Periods;PriceIndex_1;QuarterlyChanges_2;YearlyChanges_3
4304;50401C Inland shipping, dry bulk spot;2020 1st quarter;90.6;-3.1;-17.1
4305;50401C Inland shipping, dry bulk spot;2020 2nd quarter;85.5;-5.6;-14.3
4306;50401C Inland shipping, dry bulk spot;2020 3rd quarter;85.4;0.0;-10.3
4307;50401C Inland shipping, dry bulk spot;2020 4th quarter;88.4;3.5;-5.4
4308;50401C Inland shipping, dry bulk spot;2020;87.5;;-12.0
4309;50401C Inland shipping, dry bulk spot;2021 1st quarter;89.0;0.7;-1.7
4310;50401C Inland shipping, dry bulk spot;2021 2nd quarter;90.4;1.6;5.8
4311;50401C Inland shipping, dry bulk spot;2021 3rd quarter;93.9;3.9;9.9
4312;50401C Inland shipping, dry bulk spot;2021 4th quarter;126.7;34.8;43.2
4313;50401C Inland shipping, dry bulk spot;2021;100.0;;14.3
4314;50401C Inland shipping, dry bulk spot;2022 1st quarter;132.1;4.3;48.5
4315;50401C Inland shipping, dry bulk spot;2022 2nd quarter;144.8;9.6;60.1
4316;50401C Inland shipping, dry bulk spot;2022 3rd quarter;191.7;32.4;104.1
4317;50401C Inland shipping, dry bulk spot;2022 4th quarter;162.3;-15.4;28.1
4318;50401C Inland shipping, dry bulk spot;2022;157.7;;57.7
4319;50401C Inland shipping, dry bulk spot;2023 1st quarter;143.0;-11.9;8.2
4320;50401C Inland shipping, dry bulk spot;2023 2nd quarter;121.3;-15.2;-16.2
4321;50401C Inland shipping, dry bulk spot;2023 3rd quarter;114.9;-5.3;-40.1
4322;50401C Inland shipping, dry bulk spot;2023 4th quarter;117.1;1.9;-27.9
4323;50401C Inland shipping, dry bulk spot;2023;124.1;;-21.4
4324;50401C Inland shipping, dry bulk spot;2024 1st quarter;106.7;-8.9;-25.4
4325;50401C Inland shipping, dry bulk spot;2024 2nd quarter;105.7;-0.9;-12.8
4326;50401C Inland shipping, dry bulk spot;2024 3rd quarter;107.2;1.4;-6.7
4327;50401C Inland shipping, dry bulk spot;2024 4th quarter;110.0;2.6;-6.0
4328;50401C Inland shipping, dry bulk spot;2024;107.4;;-13.4
4329;51 Air transport services;2002 4th quarter;;;
4330;51 Air transport services;2003 1st quarter;;;
4331;51 Air transport services;2003 2nd quarter;;;
4332;51 Air transport services;2003 3rd quarter;;;
4333;51 Air transport services;2003 4th quarter;;;
4334;51 Air transport services;2003;;;
4335;51 Air transport services;2004 1st quarter;;;
4336;51 Air transport services;2004 2nd quarter;;;
4337;51 Air transport services;2004 3rd quarter;;;
4338;51 Air transport services;2004 4th quarter;;;
4339;51 Air transport services;2004;;;
4340;51 Air transport services;2005 1st quarter;;;
4341;51 Air transport services;2005 2nd quarter;;;
4342;51 Air transport services;2005 3rd quarter;;;
4343;51 Air transport services;2005 4th quarter;;;
4344;51 Air transport services;2005;;;
4345;51 Air transport services;2006 1st quarter;;;
4346;51 Air transport services;2006 2nd quarter;;;
4347;51 Air transport services;2006 3rd quarter;;;
4348;51 Air transport services;2006 4th quarter;;;
4349;51 Air transport services;2006;;;
4350;51 Air transport services;2007 1st quarter;;;
4351;51 Air transport services;2007 2nd quarter;;;
4352;51 Air transport services;2007 3rd quarter;;;
4353;51 Air transport services;2007 4th quarter;;;
4354;51 Air transport services;2007;;;
4355;51 Air transport services;2008 1st quarter;;;
4356;51 Air transport services;2008 2nd quarter;;;
4357;51 Air transport services;2008 3rd quarter;;;
4358;51 Air transport services;2008 4th quarter;;;
4359;51 Air transport services;2008;;;
4360;51 Air transport services;2009 1st quarter;;;
4361;51 Air transport services;2009 2nd quarter;;;
4362;51 Air transport services;2009 3rd quarter;;;
4363;51 Air transport services;2009 4th quarter;;;
4364;51 Air transport services;2009;;;
4365;51 Air transport services;2010 1st quarter;;;
4366;51 Air transport services;2010 2nd quarter;;;
4367;51 Air transport services;2010 3rd quarter;;;
4368;51 Air transport services;2010 4th quarter;;;
4369;51 Air transport services;2010;;;
4370;51 Air transport services;2011 1st quarter;;;
4371;51 Air transport services;2011 2nd quarter;;;
4372;51 Air transport services;2011 3rd quarter;;;
4373;51 Air transport services;2011 4th quarter;;;
4374;51 Air transport services;2011;;;
4375;51 Air transport services;2012 1st quarter;;;
4376;51 Air transport services;2012 2nd quarter;;;
4377;51 Air transport services;2012 3rd quarter;;;
4378;51 Air transport services;2012 4th quarter;;;
4379;51 Air transport services;2012;;;
4380;51 Air transport services;2013 1st quarter;;;
4381;51 Air transport services;2013 2nd quarter;;;
4382;51 Air transport services;2013 3rd quarter;;;
4383;51 Air transport services;2013 4th quarter;;;
4384;51 Air transport services;2013;;;
4385;51 Air transport services;2014 1st quarter;;;
4386;51 Air transport services;2014 2nd quarter;;;
4387;51 Air transport services;2014 3rd quarter;;;
4388;51 Air transport services;2014 4th quarter;;;
4389;51 Air transport services;2014;;;
4390;51 Air transport services;2015 1st quarter;101.7;;
4391;51 Air transport services;2015 2nd quarter;102.6;0.9;
4392;51 Air transport services;2015 3rd quarter;104.6;1.9;
4393;51 Air transport services;2015 4th quarter;100.4;-4.0;
4394;51 Air transport services;2015;102.3;;
4395;51 Air transport services;2016 1st quarter;96.1;-4.3;-5.5
4396;51 Air transport services;2016 2nd quarter;95.4;-0.7;-7.0
4397;51 Air transport services;2016 3rd quarter;98.0;2.7;-6.3
4398;51 Air transport services;2016 4th quarter;94.6;-3.5;-5.8
4399;51 Air transport services;2016;96.0;;-6.2
4400;51 Air transport services;2017 1st quarter;94.3;-0.3;-1.8
4401;51 Air transport services;2017 2nd quarter;96.7;2.5;1.3
4402;51 Air transport services;2017 3rd quarter;99.3;2.7;1.3
4403;51 Air transport services;2017 4th quarter;95.5;-3.8;1.0
4404;51 Air transport services;2017;96.5;;0.4
4405;51 Air transport services;2018 1st quarter;92.2;-3.4;-2.2
4406;51 Air transport services;2018 2nd quarter;96.1;4.2;-0.7
4407;51 Air transport services;2018 3rd quarter;101.1;5.3;1.9
4408;51 Air transport services;2018 4th quarter;97.9;-3.2;2.5
4409;51 Air transport services;2018;96.8;;0.4
4410;51 Air transport services;2019 1st quarter;91.4;-6.7;-0.9
4411;51 Air transport services;2019 2nd quarter;97.6;6.8;1.6
4412;51 Air transport services;2019 3rd quarter;100.4;2.9;-0.7
4413;51 Air transport services;2019 4th quarter;94.6;-5.8;-3.4
4414;51 Air transport services;2019;96.0;;-0.9
4415;51 Air transport services;2020 1st quarter;91.7;-3.1;0.3
4416;51 Air transport services;2020 2nd quarter;;;
4417;51 Air transport services;2020 3rd quarter;103.7;;3.3
4418;51 Air transport services;2020 4th quarter;95.6;-7.8;1.1
4419;51 Air transport services;2020;;;
4420;51 Air transport services;2021 1st quarter;;;
4421;51 Air transport services;2021 2nd quarter;99.7;;
4422;51 Air transport services;2021 3rd quarter;101.3;1.6;-2.4
4423;51 Air transport services;2021 4th quarter;107.0;5.7;11.9
4424;51 Air transport services;2021;;;
4425;51 Air transport services;2022 1st quarter;104.6;-2.3;
4426;51 Air transport services;2022 2nd quarter;116.1;10.9;16.4
4427;51 Air transport services;2022 3rd quarter;126.6;9.1;25.0
4428;51 Air transport services;2022 4th quarter;121.0;-4.4;13.0
4429;51 Air transport services;2022;117.1;;
4430;51 Air transport services;2023 1st quarter;112.6;-7.0;7.6
4431;51 Air transport services;2023 2nd quarter;116.9;3.8;0.7
4432;51 Air transport services;2023 3rd quarter;115.0;-1.6;-9.1
4433;51 Air transport services;2023 4th quarter;108.9;-5.3;-10.0
4434;51 Air transport services;2023;113.4;;-3.2
4435;51 Air transport services;2024 1st quarter;104.9;-3.7;-6.8
4436;51 Air transport services;2024 2nd quarter;113.9;8.6;-2.6
4437;51 Air transport services;2024 3rd quarter;115.7;1.6;0.6
4438;51 Air transport services;2024 4th quarter;111.7;-3.5;2.5
4439;51 Air transport services;2024;111.5;;-1.6
4440;511 Passenger air transport services;2002 4th quarter;;;
4441;511 Passenger air transport services;2003 1st quarter;;;
4442;511 Passenger air transport services;2003 2nd quarter;;;
4443;511 Passenger air transport services;2003 3rd quarter;;;
4444;511 Passenger air transport services;2003 4th quarter;;;
4445;511 Passenger air transport services;2003;;;
4446;511 Passenger air transport services;2004 1st quarter;;;
4447;511 Passenger air transport services;2004 2nd quarter;;;
4448;511 Passenger air transport services;2004 3rd quarter;;;
4449;511 Passenger air transport services;2004 4th quarter;;;
4450;511 Passenger air transport services;2004;;;
4451;511 Passenger air transport services;2005 1st quarter;;;
4452;511 Passenger air transport services;2005 2nd quarter;;;
4453;511 Passenger air transport services;2005 3rd quarter;;;
4454;511 Passenger air transport services;2005 4th quarter;;;
4455;511 Passenger air transport services;2005;;;
4456;511 Passenger air transport services;2006 1st quarter;;;
4457;511 Passenger air transport services;2006 2nd quarter;;;
4458;511 Passenger air transport services;2006 3rd quarter;;;
4459;511 Passenger air transport services;2006 4th quarter;;;
4460;511 Passenger air transport services;2006;;;
4461;511 Passenger air transport services;2007 1st quarter;;;
4462;511 Passenger air transport services;2007 2nd quarter;;;
4463;511 Passenger air transport services;2007 3rd quarter;;;
4464;511 Passenger air transport services;2007 4th quarter;;;
4465;511 Passenger air transport services;2007;;;
4466;511 Passenger air transport services;2008 1st quarter;;;
4467;511 Passenger air transport services;2008 2nd quarter;;;
4468;511 Passenger air transport services;2008 3rd quarter;;;
4469;511 Passenger air transport services;2008 4th quarter;;;
4470;511 Passenger air transport services;2008;;;
4471;511 Passenger air transport services;2009 1st quarter;;;
4472;511 Passenger air transport services;2009 2nd quarter;;;
4473;511 Passenger air transport services;2009 3rd quarter;;;
4474;511 Passenger air transport services;2009 4th quarter;;;
4475;511 Passenger air transport services;2009;;;
4476;511 Passenger air transport services;2010 1st quarter;;;
4477;511 Passenger air transport services;2010 2nd quarter;;;
4478;511 Passenger air transport services;2010 3rd quarter;;;
4479;511 Passenger air transport services;2010 4th quarter;;;
4480;511 Passenger air transport services;2010;;;
4481;511 Passenger air transport services;2011 1st quarter;;;
4482;511 Passenger air transport services;2011 2nd quarter;;;
4483;511 Passenger air transport services;2011 3rd quarter;;;
4484;511 Passenger air transport services;2011 4th quarter;;;
4485;511 Passenger air transport services;2011;;;
4486;511 Passenger air transport services;2012 1st quarter;;;
4487;511 Passenger air transport services;2012 2nd quarter;;;
4488;511 Passenger air transport services;2012 3rd quarter;;;
4489;511 Passenger air transport services;2012 4th quarter;;;
4490;511 Passenger air transport services;2012;;;
4491;511 Passenger air transport services;2013 1st quarter;;;
4492;511 Passenger air transport services;2013 2nd quarter;;;
4493;511 Passenger air transport services;2013 3rd quarter;;;
4494;511 Passenger air transport services;2013 4th quarter;;;
4495;511 Passenger air transport services;2013;;;
4496;511 Passenger air transport services;2014 1st quarter;;;
4497;511 Passenger air transport services;2014 2nd quarter;;;
4498;511 Passenger air transport services;2014 3rd quarter;;;
4499;511 Passenger air transport services;2014 4th quarter;;;
4500;511 Passenger air transport services;2014;;;
4501;511 Passenger air transport services;2015 1st quarter;107.9;;
4502;511 Passenger air transport services;2015 2nd quarter;109.3;1.3;
4503;511 Passenger air transport services;2015 3rd quarter;113.6;3.9;
4504;511 Passenger air transport services;2015 4th quarter;107.6;-5.3;
4505;511 Passenger air transport services;2015;109.6;;
4506;511 Passenger air transport services;2016 1st quarter;102.6;-4.6;-4.9
4507;511 Passenger air transport services;2016 2nd quarter;103.3;0.7;-5.5
4508;511 Passenger air transport services;2016 3rd quarter;106.8;3.4;-6.0
4509;511 Passenger air transport services;2016 4th quarter;102.0;-4.6;-5.3
4510;511 Passenger air transport services;2016;103.7;;-5.4
4511;511 Passenger air transport services;2017 1st quarter;101.0;-0.9;-1.5
4512;511 Passenger air transport services;2017 2nd quarter;104.9;3.8;1.6
4513;511 Passenger air transport services;2017 3rd quarter;109.0;3.8;2.0
4514;511 Passenger air transport services;2017 4th quarter;103.1;-5.4;1.1
4515;511 Passenger air transport services;2017;104.5;;0.8
4516;511 Passenger air transport services;2018 1st quarter;98.8;-4.1;-2.2
4517;511 Passenger air transport services;2018 2nd quarter;103.8;5.0;-1.1
4518;511 Passenger air transport services;2018 3rd quarter;110.2;6.1;1.1
4519;511 Passenger air transport services;2018 4th quarter;102.1;-7.3;-0.9
4520;511 Passenger air transport services;2018;103.7;;-0.7
4521;511 Passenger air transport services;2019 1st quarter;97.0;-5.0;-1.8
4522;511 Passenger air transport services;2019 2nd quarter;105.8;9.0;1.9
4523;511 Passenger air transport services;2019 3rd quarter;109.9;3.9;-0.3
4524;511 Passenger air transport services;2019 4th quarter;101.9;-7.2;-0.2
4525;511 Passenger air transport services;2019;103.6;;-0.1
4526;511 Passenger air transport services;2020 1st quarter;97.9;-4.0;0.9
4527;511 Passenger air transport services;2020 2nd quarter;;;
4528;511 Passenger air transport services;2020 3rd quarter;106.8;;-2.7
4529;511 Passenger air transport services;2020 4th quarter;94.6;-11.4;-7.2
4530;511 Passenger air transport services;2020;;;
4531;511 Passenger air transport services;2021 1st quarter;;;
4532;511 Passenger air transport services;2021 2nd quarter;100.6;;
4533;511 Passenger air transport services;2021 3rd quarter;103.1;2.4;-3.5
4534;511 Passenger air transport services;2021 4th quarter;105.4;2.3;11.4
4535;511 Passenger air transport services;2021;;;
4536;511 Passenger air transport services;2022 1st quarter;101.6;-3.7;
4537;511 Passenger air transport services;2022 2nd quarter;119.2;17.4;18.4
4538;511 Passenger air transport services;2022 3rd quarter;137.4;15.3;33.3
4539;511 Passenger air transport services;2022 4th quarter;128.3;-6.6;21.7
4540;511 Passenger air transport services;2022;121.6;;
4541;511 Passenger air transport services;2023 1st quarter;119.3;-7.0;17.4
4542;511 Passenger air transport services;2023 2nd quarter;132.8;11.3;11.4
4543;511 Passenger air transport services;2023 3rd quarter;136.8;3.0;-0.4
4544;511 Passenger air transport services;2023 4th quarter;127.4;-6.9;-0.7
4545;511 Passenger air transport services;2023;129.1;;6.1
4546;511 Passenger air transport services;2024 1st quarter;121.8;-4.4;2.1
4547;511 Passenger air transport services;2024 2nd quarter;135.5;11.2;2.0
4548;511 Passenger air transport services;2024 3rd quarter;140.0;3.3;2.3
4549;511 Passenger air transport services;2024 4th quarter;129.6;-7.4;1.7
4550;511 Passenger air transport services;2024;131.7;;2.0
4551;512 Freight air and space transport;2002 4th quarter;;;
4552;512 Freight air and space transport;2003 1st quarter;;;
4553;512 Freight air and space transport;2003 2nd quarter;;;
4554;512 Freight air and space transport;2003 3rd quarter;;;
4555;512 Freight air and space transport;2003 4th quarter;;;
4556;512 Freight air and space transport;2003;;;
4557;512 Freight air and space transport;2004 1st quarter;;;
4558;512 Freight air and space transport;2004 2nd quarter;;;
4559;512 Freight air and space transport;2004 3rd quarter;;;
4560;512 Freight air and space transport;2004 4th quarter;;;
4561;512 Freight air and space transport;2004;;;
4562;512 Freight air and space transport;2005 1st quarter;;;
4563;512 Freight air and space transport;2005 2nd quarter;;;
4564;512 Freight air and space transport;2005 3rd quarter;;;
4565;512 Freight air and space transport;2005 4th quarter;;;
4566;512 Freight air and space transport;2005;;;
4567;512 Freight air and space transport;2006 1st quarter;;;
4568;512 Freight air and space transport;2006 2nd quarter;;;
4569;512 Freight air and space transport;2006 3rd quarter;;;
4570;512 Freight air and space transport;2006 4th quarter;;;
4571;512 Freight air and space transport;2006;;;
4572;512 Freight air and space transport;2007 1st quarter;;;
4573;512 Freight air and space transport;2007 2nd quarter;;;
4574;512 Freight air and space transport;2007 3rd quarter;;;
4575;512 Freight air and space transport;2007 4th quarter;;;
4576;512 Freight air and space transport;2007;;;
4577;512 Freight air and space transport;2008 1st quarter;;;
4578;512 Freight air and space transport;2008 2nd quarter;;;
4579;512 Freight air and space transport;2008 3rd quarter;;;
4580;512 Freight air and space transport;2008 4th quarter;;;
4581;512 Freight air and space transport;2008;;;
4582;512 Freight air and space transport;2009 1st quarter;;;
4583;512 Freight air and space transport;2009 2nd quarter;;;
4584;512 Freight air and space transport;2009 3rd quarter;;;
4585;512 Freight air and space transport;2009 4th quarter;;;
4586;512 Freight air and space transport;2009;;;
4587;512 Freight air and space transport;2010 1st quarter;;;
4588;512 Freight air and space transport;2010 2nd quarter;;;
4589;512 Freight air and space transport;2010 3rd quarter;;;
4590;512 Freight air and space transport;2010 4th quarter;;;
4591;512 Freight air and space transport;2010;;;
4592;512 Freight air and space transport;2011 1st quarter;;;
