ID;LeeftijdMoederOp31December;Geboortegeneratie;WaarnemingEnPrognoseTotaal_1;k_1eKind_2;k_2eKind_3;k_3eKind_4;k_4eOfVolgendeKind_5
2282;40 jaar;1981;0.02267;0.00496;0.00824;0.0053;0.00417
2283;40 jaar;1982;0.02202;0.00489;0.00813;0.00508;0.00391
2284;40 jaar;1983;0.02225;0.00517;0.00822;0.00514;0.00372
2285;40 jaar;1984;0.02241;0.00511;0.00805;0.0053;0.00395
2286;40 jaar;1985;0.02237;0.00503;0.00812;0.00534;0.00387
2287;40 jaar;1986;0.02266;0.00503;0.00831;0.00535;0.00397
2288;40 jaar;1987;0.02263;0.00505;0.00834;0.00534;0.0039
2289;40 jaar;1988;0.02269;0.00508;0.00834;0.00536;0.00392
2290;40 jaar;1989;0.02262;0.00506;0.00829;0.00534;0.00393
2291;40 jaar;1990;0.02259;0.00505;0.00829;0.00535;0.00391
2292;40 jaar;1991;0.02264;0.00505;0.00832;0.00535;0.00392
2293;40 jaar;1992;0.02263;0.00506;0.00831;0.00534;0.00391
2294;40 jaar;1993;0.02263;0.00506;0.00831;0.00535;0.00392
2295;40 jaar;1994;0.02262;0.00505;0.00831;0.00535;0.00392
2296;40 jaar;1995;0.02262;0.00505;0.00831;0.00535;0.00392
2297;40 jaar;1996;0.02263;0.00506;0.00831;0.00535;0.00391
2298;40 jaar;1997;0.02262;0.00506;0.00831;0.00535;0.00391
2299;40 jaar;1998;0.02262;0.00506;0.00831;0.00535;0.00391
2300;40 jaar;1999;0.02262;0.00506;0.00831;0.00535;0.00391
2301;40 jaar;2000;0.02262;0.00506;0.00831;0.00535;0.00391
2302;40 jaar;2001;0.02262;0.00506;0.00831;0.00535;0.00391
2303;40 jaar;2002;0.02262;0.00506;0.00831;0.00535;0.00391
2304;40 jaar;2003;0.02262;0.00506;0.00831;0.00535;0.00391
2305;40 jaar;2004;0.02262;0.00506;0.00831;0.00535;0.00391
2306;40 jaar;2005;0.02262;0.00506;0.00831;0.00535;0.00391
2307;40 jaar;2006;0.02262;0.00506;0.00831;0.00535;0.00391
2308;40 jaar;2007;0.02262;0.00506;0.00831;0.00535;0.00391
2309;40 jaar;2008;0.02262;0.00506;0.00831;0.00535;0.00391
2310;40 jaar;2009;0.02262;0.00506;0.00831;0.00535;0.00391
2311;40 jaar;2010;0.02262;0.00506;0.00831;0.00535;0.00391
2312;40 jaar;2011;0.02262;0.00506;0.00831;0.00535;0.00391
2313;40 jaar;2012;0.02262;0.00506;0.00831;0.00535;0.00391
2314;40 jaar;2013;0.02262;0.00506;0.00831;0.00535;0.00391
2315;40 jaar;2014;0.02262;0.00506;0.00831;0.00535;0.00391
2316;40 jaar;2015;0.02262;0.00506;0.00831;0.00535;0.00391
2317;40 jaar;2016;0.02262;0.00506;0.00831;0.00535;0.00391
2318;40 jaar;2017;0.02262;0.00506;0.00831;0.00535;0.00391
2319;40 jaar;2018;0.02262;0.00506;0.00831;0.00535;0.00391
2320;40 jaar;2019;0.02262;0.00506;0.00831;0.00535;0.00391
2321;40 jaar;2020;0.02262;0.00506;0.00831;0.00535;0.00391
2322;41 jaar;1935;0.00687;0.00101;0.00114;0.00135;0.00337
2323;41 jaar;1936;0.00586;0.0005;0.00111;0.00086;0.00339
2324;41 jaar;1937;0.00544;0.00067;0.00063;0.00089;0.00325
2325;41 jaar;1938;0.00511;0.00065;0.00061;0.00085;0.003
2326;41 jaar;1939;0.0052;0.00046;0.00097;0.00085;0.00292
2327;41 jaar;1940;0.00544;0.00059;0.0008;0.00082;0.00323
2328;41 jaar;1941;0.00496;0.00067;0.00091;0.00069;0.00269
2329;41 jaar;1942;0.00505;0.00055;0.00079;0.00089;0.00282
2330;41 jaar;1943;0.00487;0.00086;0.00077;0.00084;0.0024
2331;41 jaar;1944;0.00488;0.00056;0.00091;0.00104;0.00237
2332;41 jaar;1945;0.00517;0.00078;0.00101;0.00095;0.00243
2333;41 jaar;1946;0.0053;0.00106;0.00107;0.00089;0.00228
2334;41 jaar;1947;0.00526;0.00091;0.00114;0.0011;0.00211
2335;41 jaar;1948;0.00624;0.00122;0.00148;0.001;0.00254
2336;41 jaar;1949;0.00649;0.00128;0.00158;0.0012;0.00243
2337;41 jaar;1950;0.00766;0.00168;0.00181;0.00126;0.00291
2338;41 jaar;1951;0.00774;0.00186;0.00202;0.00152;0.00234
2339;41 jaar;1952;0.00827;0.0019;0.00229;0.00143;0.00265
2340;41 jaar;1953;0.00858;0.00203;0.00241;0.00159;0.00255
2341;41 jaar;1954;0.00911;0.00185;0.0028;0.00166;0.0028
2342;41 jaar;1955;0.00849;0.00212;0.00262;0.00146;0.00229
2343;41 jaar;1956;0.00953;0.00211;0.0029;0.00202;0.0025
2344;41 jaar;1957;0.01007;0.00262;0.00323;0.00176;0.00246
2345;41 jaar;1958;0.01093;0.00287;0.00345;0.0022;0.00241
2346;41 jaar;1959;0.01144;0.0027;0.00401;0.00215;0.00258
2347;41 jaar;1960;0.01164;0.00302;0.00388;0.00218;0.00256
2348;41 jaar;1961;0.0117;0.00296;0.00397;0.0024;0.00237
2349;41 jaar;1962;0.01236;0.00316;0.00406;0.00247;0.00267
2350;41 jaar;1963;0.0132;0.00345;0.0044;0.00276;0.00259
2351;41 jaar;1964;0.0137;0.0035;0.00438;0.00291;0.00291
2352;41 jaar;1965;0.01366;0.00364;0.00458;0.00268;0.00275
2353;41 jaar;1966;0.01382;0.00372;0.00469;0.00271;0.00269
2354;41 jaar;1967;0.0145;0.00387;0.00491;0.00299;0.00271
2355;41 jaar;1968;0.01516;0.00413;0.00501;0.00315;0.00287
2356;41 jaar;1969;0.01586;0.00447;0.00516;0.00329;0.00294
2357;41 jaar;1970;0.01654;0.00462;0.00604;0.00314;0.00274
2358;41 jaar;1971;0.01585;0.00439;0.00568;0.00307;0.00271
2359;41 jaar;1972;0.01596;0.00462;0.00533;0.00328;0.00274
2360;41 jaar;1973;0.01584;0.00433;0.0058;0.00317;0.00254
2361;41 jaar;1974;0.01406;0.00251;0.00573;0.00313;0.00269
2362;41 jaar;1975;0.01458;0.0029;0.00597;0.00317;0.00254
2363;41 jaar;1976;0.01587;0.00321;0.00608;0.00355;0.00303
2364;41 jaar;1977;0.0149;0.00333;0.00506;0.00337;0.00314
2365;41 jaar;1978;0.01564;0.00307;0.00562;0.00383;0.00312
2366;41 jaar;1979;0.01426;0.00256;0.00507;0.0036;0.00303
2367;41 jaar;1980;0.01389;0.00261;0.0046;0.00385;0.00283
2368;41 jaar;1981;0.0142;0.00274;0.00456;0.00372;0.00317
2369;41 jaar;1982;0.01373;0.00278;0.00445;0.00355;0.00295
2370;41 jaar;1983;0.0137;0.00275;0.00453;0.00362;0.0028
2371;41 jaar;1984;0.01378;0.00269;0.0044;0.00373;0.00297
2372;41 jaar;1985;0.01383;0.00271;0.00444;0.00376;0.00292
2373;41 jaar;1986;0.01407;0.00274;0.00457;0.00376;0.003
2374;41 jaar;1987;0.01402;0.00273;0.00459;0.00375;0.00294
2375;41 jaar;1988;0.01403;0.00272;0.00459;0.00377;0.00295
2376;41 jaar;1989;0.01398;0.00272;0.00455;0.00376;0.00296
2377;41 jaar;1990;0.01398;0.00273;0.00455;0.00376;0.00295
2378;41 jaar;1991;0.01402;0.00273;0.00457;0.00376;0.00296
2379;41 jaar;1992;0.01401;0.00273;0.00457;0.00376;0.00295
2380;41 jaar;1993;0.014;0.00272;0.00457;0.00376;0.00295
2381;41 jaar;1994;0.014;0.00272;0.00456;0.00376;0.00295
2382;41 jaar;1995;0.014;0.00273;0.00456;0.00376;0.00295
2383;41 jaar;1996;0.014;0.00273;0.00457;0.00376;0.00295
2384;41 jaar;1997;0.014;0.00273;0.00457;0.00376;0.00295
2385;41 jaar;1998;0.014;0.00273;0.00456;0.00376;0.00295
2386;41 jaar;1999;0.014;0.00273;0.00456;0.00376;0.00295
2387;41 jaar;2000;0.014;0.00273;0.00457;0.00376;0.00295
2388;41 jaar;2001;0.014;0.00273;0.00457;0.00376;0.00295
2389;41 jaar;2002;0.014;0.00273;0.00457;0.00376;0.00295
2390;41 jaar;2003;0.014;0.00273;0.00457;0.00376;0.00295
2391;41 jaar;2004;0.014;0.00273;0.00457;0.00376;0.00295
2392;41 jaar;2005;0.014;0.00273;0.00457;0.00376;0.00295
2393;41 jaar;2006;0.014;0.00273;0.00457;0.00376;0.00295
2394;41 jaar;2007;0.014;0.00273;0.00457;0.00376;0.00295
2395;41 jaar;2008;0.014;0.00273;0.00457;0.00376;0.00295
2396;41 jaar;2009;0.014;0.00273;0.00457;0.00376;0.00295
2397;41 jaar;2010;0.014;0.00273;0.00457;0.00376;0.00295
2398;41 jaar;2011;0.014;0.00273;0.00457;0.00376;0.00295
2399;41 jaar;2012;0.014;0.00273;0.00457;0.00376;0.00295
2400;41 jaar;2013;0.014;0.00273;0.00457;0.00376;0.00295
2401;41 jaar;2014;0.014;0.00273;0.00457;0.00376;0.00295
2402;41 jaar;2015;0.014;0.00273;0.00457;0.00376;0.00295
2403;41 jaar;2016;0.014;0.00273;0.00457;0.00376;0.00295
2404;41 jaar;2017;0.014;0.00273;0.00457;0.00376;0.00295
2405;41 jaar;2018;0.014;0.00273;0.00457;0.00376;0.00295
2406;41 jaar;2019;0.014;0.00273;0.00457;0.00376;0.00295
2407;41 jaar;2020;0.014;0.00273;0.00457;0.00376;0.00295
2408;42 jaar;1935;0.00441;0.00062;0.00072;0.00056;0.00251
2409;42 jaar;1936;0.00358;0.00052;0.00045;0.00047;0.00214
2410;42 jaar;1937;0.00326;0.00039;0.00039;0.0005;0.00198
2411;42 jaar;1938;0.0038;0.00043;0.00055;0.00056;0.00226
2412;42 jaar;1939;0.00381;0.00033;0.00062;0.00057;0.00229
2413;42 jaar;1940;0.00417;0.00038;0.00056;0.00068;0.00255
2414;42 jaar;1941;0.00299;0.0004;0.00042;0.00056;0.00161
2415;42 jaar;1942;0.00361;0.00045;0.00048;0.00061;0.00207
2416;42 jaar;1943;0.00316;0.0005;0.00052;0.00044;0.0017
2417;42 jaar;1944;0.00322;0.00055;0.00042;0.00044;0.00181
2418;42 jaar;1945;0.00346;0.0005;0.00057;0.00054;0.00185
2419;42 jaar;1946;0.00305;0.00055;0.00053;0.00051;0.00146
2420;42 jaar;1947;0.00331;0.00069;0.00068;0.00056;0.00138
2421;42 jaar;1948;0.00358;0.00074;0.00079;0.00061;0.00144
2422;42 jaar;1949;0.00388;0.0008;0.00096;0.0007;0.00142
2423;42 jaar;1950;0.0045;0.00084;0.00104;0.00067;0.00195
2424;42 jaar;1951;0.00481;0.001;0.00126;0.00102;0.00153
2425;42 jaar;1952;0.00506;0.00101;0.00144;0.00094;0.00167
2426;42 jaar;1953;0.00471;0.00107;0.00139;0.00076;0.00149
2427;42 jaar;1954;0.0052;0.0011;0.00156;0.00094;0.0016
2428;42 jaar;1955;0.00551;0.00127;0.0015;0.00101;0.00173
2429;42 jaar;1956;0.00628;0.0016;0.00178;0.00118;0.00172
2430;42 jaar;1957;0.00646;0.00149;0.002;0.00122;0.00175
2431;42 jaar;1958;0.00647;0.0014;0.00201;0.00113;0.00193
2432;42 jaar;1959;0.00743;0.00182;0.00219;0.00147;0.00195
2433;42 jaar;1960;0.00711;0.00195;0.00215;0.00122;0.0018
2434;42 jaar;1961;0.00664;0.00139;0.00223;0.00126;0.00175
2435;42 jaar;1962;0.00762;0.00196;0.00236;0.00151;0.00179
2436;42 jaar;1963;0.00768;0.00185;0.00228;0.00149;0.00206
2437;42 jaar;1964;0.00788;0.00178;0.00258;0.00145;0.00207
2438;42 jaar;1965;0.0083;0.00211;0.00257;0.00176;0.00186
2439;42 jaar;1966;0.00869;0.0022;0.00291;0.00173;0.00184
2440;42 jaar;1967;0.00903;0.00226;0.00313;0.00182;0.00182
2441;42 jaar;1968;0.00883;0.0024;0.00302;0.00143;0.00197
2442;42 jaar;1969;0.00882;0.0025;0.00308;0.00163;0.0016
2443;42 jaar;1970;0.00936;0.00284;0.00289;0.00179;0.00184
2444;42 jaar;1971;0.00936;0.00276;0.00316;0.00172;0.00173
2445;42 jaar;1972;0.00912;0.00246;0.00319;0.0017;0.00177
2446;42 jaar;1973;0.00805;0.00166;0.00306;0.00173;0.00159
2447;42 jaar;1974;0.00695;0.00056;0.00296;0.0018;0.00163
2448;42 jaar;1975;0.00804;0.00143;0.00317;0.00186;0.00158
2449;42 jaar;1976;0.00921;0.00169;0.00331;0.00204;0.00217
2450;42 jaar;1977;0.00763;0.00113;0.00238;0.00193;0.00218
2451;42 jaar;1978;0.00821;0.00097;0.0028;0.00234;0.00211
2452;42 jaar;1979;0.00737;0.00077;0.00242;0.00215;0.00203
2453;42 jaar;1980;0.00732;0.001;0.00209;0.00232;0.00191
2454;42 jaar;1981;0.00754;0.00107;0.00206;0.00222;0.00218
2455;42 jaar;1982;0.00707;0.00099;0.00196;0.0021;0.00201
2456;42 jaar;1983;0.00705;0.00096;0.00203;0.00216;0.0019
2457;42 jaar;1984;0.00714;0.00096;0.00193;0.00224;0.00201
2458;42 jaar;1985;0.0072;0.00099;0.00196;0.00225;0.00199
2459;42 jaar;1986;0.00733;0.00099;0.00204;0.00225;0.00204
2460;42 jaar;1987;0.00728;0.00098;0.00205;0.00225;0.002
2461;42 jaar;1988;0.00728;0.00098;0.00204;0.00225;0.00201
2462;42 jaar;1989;0.00726;0.00098;0.00202;0.00225;0.00201
2463;42 jaar;1990;0.00727;0.00099;0.00202;0.00225;0.00201
2464;42 jaar;1991;0.00728;0.00098;0.00204;0.00225;0.00201
2465;42 jaar;1992;0.00728;0.00098;0.00203;0.00225;0.00201
2466;42 jaar;1993;0.00727;0.00098;0.00203;0.00225;0.00201
2467;42 jaar;1994;0.00727;0.00098;0.00203;0.00225;0.00201
2468;42 jaar;1995;0.00727;0.00098;0.00203;0.00225;0.00201
2469;42 jaar;1996;0.00728;0.00098;0.00203;0.00225;0.00201
2470;42 jaar;1997;0.00727;0.00098;0.00203;0.00225;0.00201
2471;42 jaar;1998;0.00727;0.00098;0.00203;0.00225;0.00201
2472;42 jaar;1999;0.00727;0.00098;0.00203;0.00225;0.00201
2473;42 jaar;2000;0.00727;0.00098;0.00203;0.00225;0.00201
2474;42 jaar;2001;0.00727;0.00098;0.00203;0.00225;0.00201
2475;42 jaar;2002;0.00727;0.00098;0.00203;0.00225;0.00201
2476;42 jaar;2003;0.00727;0.00098;0.00203;0.00225;0.00201
2477;42 jaar;2004;0.00727;0.00098;0.00203;0.00225;0.00201
2478;42 jaar;2005;0.00727;0.00098;0.00203;0.00225;0.00201
2479;42 jaar;2006;0.00727;0.00098;0.00203;0.00225;0.00201
2480;42 jaar;2007;0.00727;0.00098;0.00203;0.00225;0.00201
2481;42 jaar;2008;0.00727;0.00098;0.00203;0.00225;0.00201
2482;42 jaar;2009;0.00727;0.00098;0.00203;0.00225;0.00201
2483;42 jaar;2010;0.00727;0.00098;0.00203;0.00225;0.00201
2484;42 jaar;2011;0.00727;0.00098;0.00203;0.00225;0.00201
2485;42 jaar;2012;0.00727;0.00098;0.00203;0.00225;0.00201
2486;42 jaar;2013;0.00727;0.00098;0.00203;0.00225;0.00201
2487;42 jaar;2014;0.00727;0.00098;0.00203;0.00225;0.00201
2488;42 jaar;2015;0.00727;0.00098;0.00203;0.00225;0.00201
2489;42 jaar;2016;0.00727;0.00098;0.00203;0.00225;0.00201
2490;42 jaar;2017;0.00727;0.00098;0.00203;0.00225;0.00201
2491;42 jaar;2018;0.00727;0.00098;0.00203;0.00225;0.00201
2492;42 jaar;2019;0.00727;0.00098;0.00203;0.00225;0.00201
2493;42 jaar;2020;0.00727;0.00098;0.00203;0.00225;0.00201
2494;43 jaar;1935;0.0026;0.00021;0.00036;0.00037;0.00166
2495;43 jaar;1936;0.00222;0.00024;0.00031;0.00027;0.0014
2496;43 jaar;1937;0.00239;0.0003;0.00021;0.00031;0.00157
2497;43 jaar;1938;0.00249;0.00029;0.00032;0.00022;0.00166
2498;43 jaar;1939;0.00223;0.00023;0.00022;0.00032;0.00146
2499;43 jaar;1940;0.00241;0.0002;0.00029;0.00033;0.00159
2500;43 jaar;1941;0.00203;0.00028;0.00022;0.00023;0.0013
2501;43 jaar;1942;0.00219;0.00033;0.00027;0.00019;0.0014
2502;43 jaar;1943;0.00232;0.00023;0.00028;0.00038;0.00143
2503;43 jaar;1944;0.00218;0.00029;0.00021;0.00026;0.00142
2504;43 jaar;1945;0.00239;0.00028;0.00033;0.00025;0.00153
2505;43 jaar;1946;0.00215;0.00043;0.00038;0.00033;0.00101
2506;43 jaar;1947;0.00218;0.00036;0.00023;0.00033;0.00126
2507;43 jaar;1948;0.00241;0.00051;0.00045;0.00028;0.00117
2508;43 jaar;1949;0.00275;0.00056;0.00065;0.00035;0.00119
2509;43 jaar;1950;0.00292;0.00058;0.00069;0.00058;0.00107
2510;43 jaar;1951;0.00269;0.00053;0.00074;0.00048;0.00094
2511;43 jaar;1952;0.0027;0.00058;0.00054;0.00051;0.00107
2512;43 jaar;1953;0.00314;0.00068;0.00083;0.0005;0.00113
2513;43 jaar;1954;0.00304;0.00066;0.00072;0.00059;0.00107
2514;43 jaar;1955;0.00294;0.00072;0.00082;0.00036;0.00104
2515;43 jaar;1956;0.00347;0.00077;0.00093;0.00059;0.00118
2516;43 jaar;1957;0.00379;0.00086;0.00098;0.00075;0.0012
2517;43 jaar;1958;0.00369;0.0007;0.00114;0.00076;0.00109
2518;43 jaar;1959;0.00295;0.00073;0.0011;0.0;0.00112
2519;43 jaar;1960;0.00442;0.00102;0.00118;0.00085;0.00137
2520;43 jaar;1961;0.00393;0.00092;0.00115;0.00065;0.0012
2521;43 jaar;1962;0.00399;0.00098;0.00133;0.00068;0.00101
2522;43 jaar;1963;0.00422;0.00108;0.00125;0.00065;0.00125
2523;43 jaar;1964;0.00434;0.001;0.0014;0.00077;0.00118
2524;43 jaar;1965;0.00448;0.00122;0.00124;0.00084;0.00118
2525;43 jaar;1966;0.0049;0.00118;0.00157;0.00089;0.00126
2526;43 jaar;1967;0.00525;0.00155;0.00153;0.00108;0.00109
2527;43 jaar;1968;0.0056;0.00146;0.00167;0.00108;0.00139
2528;43 jaar;1969;0.00544;0.00148;0.00175;0.00102;0.00119
2529;43 jaar;1970;0.00515;0.00155;0.00155;0.00102;0.00102
2530;43 jaar;1971;0.00598;0.00184;0.00182;0.00105;0.00127
2531;43 jaar;1972;0.00482;0.00096;0.00174;0.00108;0.00104
2532;43 jaar;1973;0.00448;0.00053;0.00158;0.00114;0.00123
2533;43 jaar;1974;0.00429;0.00055;0.00152;0.00116;0.00106
2534;43 jaar;1975;0.00477;0.00092;0.0017;0.00114;0.00101
2535;43 jaar;1976;0.00528;0.00072;0.00164;0.00128;0.00165
2536;43 jaar;1977;0.00448;0.00059;0.00109;0.00123;0.00158
2537;43 jaar;1978;0.00475;0.00039;0.00135;0.00149;0.00152
2538;43 jaar;1979;0.00435;0.00044;0.00113;0.00137;0.00142
2539;43 jaar;1980;0.00435;0.00058;0.00094;0.00146;0.00137
2540;43 jaar;1981;0.00442;0.00054;0.0009;0.00141;0.00157
2541;43 jaar;1982;0.00415;0.00051;0.00085;0.00134;0.00145
2542;43 jaar;1983;0.00414;0.00049;0.00089;0.00138;0.00138
2543;43 jaar;1984;0.0042;0.00051;0.00084;0.00141;0.00144
2544;43 jaar;1985;0.00423;0.00053;0.00085;0.00142;0.00143
2545;43 jaar;1986;0.0043;0.00052;0.00089;0.00143;0.00147
2546;43 jaar;1987;0.00427;0.00051;0.0009;0.00142;0.00144
2547;43 jaar;1988;0.00426;0.00051;0.00089;0.00142;0.00144
2548;43 jaar;1989;0.00425;0.00052;0.00087;0.00142;0.00144
2549;43 jaar;1990;0.00426;0.00052;0.00088;0.00142;0.00144
2550;43 jaar;1991;0.00427;0.00051;0.00088;0.00142;0.00145
2551;43 jaar;1992;0.00426;0.00051;0.00088;0.00142;0.00144
2552;43 jaar;1993;0.00426;0.00051;0.00088;0.00142;0.00144
2553;43 jaar;1994;0.00426;0.00051;0.00088;0.00142;0.00144
2554;43 jaar;1995;0.00426;0.00051;0.00088;0.00142;0.00144
2555;43 jaar;1996;0.00426;0.00051;0.00088;0.00142;0.00144
2556;43 jaar;1997;0.00426;0.00051;0.00088;0.00142;0.00144
2557;43 jaar;1998;0.00426;0.00051;0.00088;0.00142;0.00144
2558;43 jaar;1999;0.00426;0.00051;0.00088;0.00142;0.00144
2559;43 jaar;2000;0.00426;0.00051;0.00088;0.00142;0.00144
2560;43 jaar;2001;0.00426;0.00051;0.00088;0.00142;0.00144
2561;43 jaar;2002;0.00426;0.00051;0.00088;0.00142;0.00144
2562;43 jaar;2003;0.00426;0.00051;0.00088;0.00142;0.00144
2563;43 jaar;2004;0.00426;0.00051;0.00088;0.00142;0.00144
2564;43 jaar;2005;0.00426;0.00051;0.00088;0.00142;0.00144
2565;43 jaar;2006;0.00426;0.00051;0.00088;0.00142;0.00144
2566;43 jaar;2007;0.00426;0.00051;0.00088;0.00142;0.00144
2567;43 jaar;2008;0.00426;0.00051;0.00088;0.00142;0.00144
2568;43 jaar;2009;0.00426;0.00051;0.00088;0.00142;0.00144
2569;43 jaar;2010;0.00426;0.00051;0.00088;0.00142;0.00144
2570;43 jaar;2011;0.00426;0.00051;0.00088;0.00142;0.00144
2571;43 jaar;2012;0.00426;0.00051;0.00088;0.00142;0.00144
2572;43 jaar;2013;0.00426;0.00051;0.00088;0.00142;0.00144
2573;43 jaar;2014;0.00426;0.00051;0.00088;0.00142;0.00144
2574;43 jaar;2015;0.00426;0.00051;0.00088;0.00142;0.00144
2575;43 jaar;2016;0.00426;0.00051;0.00088;0.00142;0.00144
2576;43 jaar;2017;0.00426;0.00051;0.00088;0.00142;0.00144
2577;43 jaar;2018;0.00426;0.00051;0.00088;0.00142;0.00144
2578;43 jaar;2019;0.00426;0.00051;0.00088;0.00142;0.00144
2579;43 jaar;2020;0.00426;0.00051;0.00088;0.00142;0.00144
2580;44 jaar;1935;0.00157;0.00025;0.00015;0.00015;0.00102
2581;44 jaar;1936;0.00124;0.00018;8e-05;0.00014;0.00084
2582;44 jaar;1937;0.00146;0.00014;0.00014;9e-05;0.00109
2583;44 jaar;1938;0.00157;0.00015;0.0002;0.00015;0.00107
2584;44 jaar;1939;0.00161;0.00016;0.00018;0.00017;0.0011
2585;44 jaar;1940;0.00171;7e-05;0.00013;0.00013;0.00138
2586;44 jaar;1941;0.00132;9e-05;0.00016;0.00025;0.00082
2587;44 jaar;1942;0.00143;0.00018;0.00012;0.00012;0.00101
2588;44 jaar;1943;0.00127;0.00014;0.00018;0.0002;0.00075
2589;44 jaar;1944;0.00133;0.00019;0.0002;0.00013;0.00081
2590;44 jaar;1945;0.00146;0.00021;0.00016;0.00015;0.00094
2591;44 jaar;1946;0.00138;0.00023;0.00013;0.00017;0.00085
2592;44 jaar;1947;0.00116;0.00015;0.00016;0.00015;0.0007
2593;44 jaar;1948;0.00161;0.00041;0.00027;0.00027;0.00066
2594;44 jaar;1949;0.00136;0.00023;0.0003;0.00019;0.00064
2595;44 jaar;1950;0.00153;0.00027;0.00031;0.00019;0.00076
2596;44 jaar;1951;0.00138;0.00026;0.00037;0.00018;0.00057
2597;44 jaar;1952;0.00161;0.00032;0.00033;0.00031;0.00065
2598;44 jaar;1953;0.00148;0.00032;0.00031;0.0002;0.00065
2599;44 jaar;1954;0.00172;0.00046;0.00028;0.00031;0.00067
2600;44 jaar;1955;0.00158;0.00034;0.00037;0.00031;0.00056
2601;44 jaar;1956;0.00191;0.00032;0.00055;0.00033;0.00071
2602;44 jaar;1957;0.00193;0.00045;0.0006;0.0003;0.00058
2603;44 jaar;1958;0.00095;0.0004;0.00054;0.0;0.0
2604;44 jaar;1959;0.00191;0.00054;0.00051;0.00028;0.00058
2605;44 jaar;1960;0.00204;0.00046;0.00053;0.00036;0.00069
2606;44 jaar;1961;0.002;0.00048;0.00055;0.00037;0.00061
2607;44 jaar;1962;0.00228;0.00058;0.00066;0.00039;0.00065
2608;44 jaar;1963;0.00233;0.00062;0.00057;0.00046;0.00069
2609;44 jaar;1964;0.00259;0.00063;0.00078;0.00043;0.00075
2610;44 jaar;1965;0.00278;0.00076;0.00073;0.0005;0.00079
2611;44 jaar;1966;0.00277;0.00067;0.00071;0.00066;0.00073
2612;44 jaar;1967;0.00256;0.00073;0.00063;0.00051;0.00069
2613;44 jaar;1968;0.00252;0.00087;0.00063;0.00037;0.00065
2614;44 jaar;1969;0.00284;0.00078;0.00089;0.00061;0.00056
2615;44 jaar;1970;0.00293;0.00097;0.00075;0.00059;0.00062
2616;44 jaar;1971;0.00334;0.00126;0.00074;0.00056;0.00078
2617;44 jaar;1972;0.00197;0.00031;0.00075;0.00056;0.00035
2618;44 jaar;1973;0.00237;0.00034;0.00066;0.00059;0.00078
2619;44 jaar;1974;0.0022;0.00038;0.00066;0.00063;0.00052
2620;44 jaar;1975;0.00217;0.00041;0.00063;0.00061;0.00052
2621;44 jaar;1976;0.00273;0.00041;0.00059;0.00067;0.00105
2622;44 jaar;1977;0.00232;0.00035;0.0004;0.00065;0.00092
2623;44 jaar;1978;0.0024;0.00024;0.00051;0.00077;0.00088
2624;44 jaar;1979;0.00225;0.00033;0.00042;0.00071;0.0008
2625;44 jaar;1980;0.00223;0.00035;0.00032;0.00075;0.00081
2626;44 jaar;1981;0.00229;0.00034;0.00031;0.00073;0.00092
2627;44 jaar;1982;0.00217;0.00032;0.0003;0.0007;0.00085
2628;44 jaar;1983;0.00216;0.00031;0.00031;0.00072;0.00082
2629;44 jaar;1984;0.00219;0.00033;0.00029;0.00073;0.00084
2630;44 jaar;1985;0.0022;0.00033;0.00029;0.00073;0.00084
2631;44 jaar;1986;0.00222;0.00033;0.0003;0.00073;0.00086
2632;44 jaar;1987;0.00221;0.00032;0.00031;0.00073;0.00084
2633;44 jaar;1988;0.0022;0.00033;0.0003;0.00073;0.00084
2634;44 jaar;1989;0.0022;0.00033;0.0003;0.00073;0.00085
2635;44 jaar;1990;0.00221;0.00033;0.0003;0.00073;0.00085
2636;44 jaar;1991;0.00221;0.00033;0.0003;0.00073;0.00085
2637;44 jaar;1992;0.00221;0.00033;0.0003;0.00073;0.00085
2638;44 jaar;1993;0.00221;0.00033;0.0003;0.00073;0.00085
2639;44 jaar;1994;0.00221;0.00033;0.0003;0.00073;0.00085
2640;44 jaar;1995;0.00221;0.00033;0.0003;0.00073;0.00085
2641;44 jaar;1996;0.00221;0.00033;0.0003;0.00073;0.00085
2642;44 jaar;1997;0.00221;0.00033;0.0003;0.00073;0.00085
2643;44 jaar;1998;0.00221;0.00033;0.0003;0.00073;0.00085
2644;44 jaar;1999;0.00221;0.00033;0.0003;0.00073;0.00085
2645;44 jaar;2000;0.00221;0.00033;0.0003;0.00073;0.00085
2646;44 jaar;2001;0.00221;0.00033;0.0003;0.00073;0.00085
2647;44 jaar;2002;0.00221;0.00033;0.0003;0.00073;0.00085
2648;44 jaar;2003;0.00221;0.00033;0.0003;0.00073;0.00085
2649;44 jaar;2004;0.00221;0.00033;0.0003;0.00073;0.00085
2650;44 jaar;2005;0.00221;0.00033;0.0003;0.00073;0.00085
2651;44 jaar;2006;0.00221;0.00033;0.0003;0.00073;0.00085
2652;44 jaar;2007;0.00221;0.00033;0.0003;0.00073;0.00085
2653;44 jaar;2008;0.00221;0.00033;0.0003;0.00073;0.00085
2654;44 jaar;2009;0.00221;0.00033;0.0003;0.00073;0.00085
2655;44 jaar;2010;0.00221;0.00033;0.0003;0.00073;0.00085
2656;44 jaar;2011;0.00221;0.00033;0.0003;0.00073;0.00085
2657;44 jaar;2012;0.00221;0.00033;0.0003;0.00073;0.00085
2658;44 jaar;2013;0.00221;0.00033;0.0003;0.00073;0.00085
