ID;Geslacht;Leeftijd;Herkomstgroepering;Migratiereden;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;Immigranten_1
5550;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2007 ;5790.0
5551;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2008;6240.0
5552;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2009;
5553;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2010 ;
5554;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2011;
5555;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2012 ;
5556;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2013 ;
5557;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2014 ;
5558;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2015 ;
5559;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;1999 ;5255.0
5560;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2000 ;4795.0
5561;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2001;4725.0
5562;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2002 ;4625.0
5563;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2003;4185.0
5564;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2004 ;4370.0
5565;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2005 ;4920.0
5566;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2006;5555.0
5567;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2007 ;5825.0
5568;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2008;
5569;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2009;
5570;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2010 ;
5571;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2011;
5572;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2012 ;
5573;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2013 ;
5574;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2014 ;
5575;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;8 jaar;2015 ;
5576;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;1999 ;5130.0
5577;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2000 ;5270.0
5578;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2001;5345.0
5579;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2002 ;4870.0
5580;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2003;4415.0
5581;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2004 ;4715.0
5582;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2005 ;5060.0
5583;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2006;5490.0
5584;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2007 ;
5585;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2008;
5586;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2009;
5587;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2010 ;
5588;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2011;
5589;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2012 ;
5590;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2013 ;
5591;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2014 ;
5592;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;9 jaar;2015 ;
5593;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;1999 ;5560.0
5594;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2000 ;5800.0
5595;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2001;5540.0
5596;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2002 ;5075.0
5597;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2003;4830.0
5598;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2004 ;4855.0
5599;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2005 ;5115.0
5600;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2006;
5601;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2007 ;
5602;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2008;
5603;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2009;
5604;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2010 ;
5605;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2011;
5606;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2012 ;
5607;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2013 ;
5608;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2014 ;
5609;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;10 jaar;2015 ;
5610;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;1999 ;13345.0
5611;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2000 ;14150.0
5612;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2001;13400.0
5613;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2002 ;12195.0
5614;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2003;11055.0
5615;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2004 ;10260.0
5616;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2005 ;10045.0
5617;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2006;11440.0
5618;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2007 ;12110.0
5619;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2008;13740.0
5620;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2009;14410.0
5621;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2010 ;14290.0
5622;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2011;14480.0
5623;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2012 ;13760.0
5624;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2013 ;13585.0
5625;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2014 ;13910.0
5626;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;1 jaar;2015 ;
5627;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;1999 ;12555.0
5628;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2000 ;13445.0
5629;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2001;12470.0
5630;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2002 ;11340.0
5631;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2003;10285.0
5632;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2004 ;9525.0
5633;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2005 ;9155.0
5634;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2006;10490.0
5635;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2007 ;11350.0
5636;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2008;12955.0
5637;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2009;13310.0
5638;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2010 ;13190.0
5639;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2011;13465.0
5640;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2012 ;12785.0
5641;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2013 ;12650.0
5642;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2014 ;
5643;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;2 jaar;2015 ;
5644;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;1999 ;11995.0
5645;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2000 ;12645.0
5646;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2001;11745.0
5647;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2002 ;10555.0
5648;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2003;9545.0
5649;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2004 ;8835.0
5650;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2005 ;8505.0
5651;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2006;9860.0
5652;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2007 ;10655.0
5653;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2008;12075.0
5654;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2009;12255.0
5655;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2010 ;12215.0
5656;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2011;12560.0
5657;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2012 ;11860.0
5658;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2013 ;
5659;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2014 ;
5660;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;3 jaar;2015 ;
5661;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;1999 ;11380.0
5662;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2000 ;11865.0
5663;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2001;11050.0
5664;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2002 ;9760.0
5665;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2003;8855.0
5666;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2004 ;8145.0
5667;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2005 ;7965.0
5668;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2006;9315.0
5669;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2007 ;9915.0
5670;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2008;11150.0
5671;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2009;11425.0
5672;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2010 ;11390.0
5673;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2011;11745.0
5674;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2012 ;
5675;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2013 ;
5676;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2014 ;
5677;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;4 jaar;2015 ;
5678;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;5 jaar;1999 ;10645.0
5679;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;5 jaar;2000 ;11035.0
5680;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;5 jaar;2001;10285.0
5681;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;5 jaar;2002 ;8930.0
5682;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);(School)kind of student;5 jaar;2003;8200.0
