ID;Geslacht;Leeftijd;Nationaliteit;Perioden;BevolkingOp1Januari_1
4483;Totaal mannen en vrouwen;0 jaar;Tadzjieks;2020;0.0
4484;Totaal mannen en vrouwen;0 jaar;Tadzjieks;2021;0.0
4485;Totaal mannen en vrouwen;0 jaar;Tadzjieks;2022;0.0
4486;Totaal mannen en vrouwen;0 jaar;Tadzjieks;2023;2.0
4487;Totaal mannen en vrouwen;0 jaar;Tadzjieks;2024;0.0
4488;Totaal mannen en vrouwen;0 jaar;Taiwanees;2014;16.0
4489;Totaal mannen en vrouwen;0 jaar;Taiwanees;2015;17.0
4490;Totaal mannen en vrouwen;0 jaar;Taiwanees;2016;13.0
4491;Totaal mannen en vrouwen;0 jaar;Taiwanees;2017;14.0
4492;Totaal mannen en vrouwen;0 jaar;Taiwanees;2018;11.0
4493;Totaal mannen en vrouwen;0 jaar;Taiwanees;2019;18.0
4494;Totaal mannen en vrouwen;0 jaar;Taiwanees;2020;16.0
4495;Totaal mannen en vrouwen;0 jaar;Taiwanees;2021;12.0
4496;Totaal mannen en vrouwen;0 jaar;Taiwanees;2022;13.0
4497;Totaal mannen en vrouwen;0 jaar;Taiwanees;2023;11.0
4498;Totaal mannen en vrouwen;0 jaar;Taiwanees;2024;17.0
4499;Totaal mannen en vrouwen;0 jaar;Tanzaniaans;2014;2.0
4500;Totaal mannen en vrouwen;0 jaar;Tanzaniaans;2015;0.0
4501;Totaal mannen en vrouwen;0 jaar;Tanzaniaans;2016;1.0
4502;Totaal mannen en vrouwen;0 jaar;Tanzaniaans;2017;0.0
4503;Totaal mannen en vrouwen;0 jaar;Tanzaniaans;2018;2.0
4504;Totaal mannen en vrouwen;0 jaar;Tanzaniaans;2019;1.0
4505;Totaal mannen en vrouwen;0 jaar;Tanzaniaans;2020;4.0
4506;Totaal mannen en vrouwen;0 jaar;Tanzaniaans;2021;4.0
4507;Totaal mannen en vrouwen;0 jaar;Tanzaniaans;2022;4.0
4508;Totaal mannen en vrouwen;0 jaar;Tanzaniaans;2023;2.0
4509;Totaal mannen en vrouwen;0 jaar;Tanzaniaans;2024;1.0
4510;Totaal mannen en vrouwen;0 jaar;Thais;2014;10.0
4511;Totaal mannen en vrouwen;0 jaar;Thais;2015;8.0
4512;Totaal mannen en vrouwen;0 jaar;Thais;2016;10.0
4513;Totaal mannen en vrouwen;0 jaar;Thais;2017;12.0
4514;Totaal mannen en vrouwen;0 jaar;Thais;2018;7.0
4515;Totaal mannen en vrouwen;0 jaar;Thais;2019;12.0
4516;Totaal mannen en vrouwen;0 jaar;Thais;2020;4.0
4517;Totaal mannen en vrouwen;0 jaar;Thais;2021;4.0
4518;Totaal mannen en vrouwen;0 jaar;Thais;2022;4.0
4519;Totaal mannen en vrouwen;0 jaar;Thais;2023;4.0
4520;Totaal mannen en vrouwen;0 jaar;Thais;2024;5.0
4521;Totaal mannen en vrouwen;0 jaar;Burger van Timor Leste;2014;0.0
4522;Totaal mannen en vrouwen;0 jaar;Burger van Timor Leste;2015;0.0
4523;Totaal mannen en vrouwen;0 jaar;Burger van Timor Leste;2016;0.0
4524;Totaal mannen en vrouwen;0 jaar;Burger van Timor Leste;2017;0.0
4525;Totaal mannen en vrouwen;0 jaar;Burger van Timor Leste;2018;0.0
4526;Totaal mannen en vrouwen;0 jaar;Burger van Timor Leste;2019;0.0
4527;Totaal mannen en vrouwen;0 jaar;Burger van Timor Leste;2020;0.0
4528;Totaal mannen en vrouwen;0 jaar;Burger van Timor Leste;2021;0.0
4529;Totaal mannen en vrouwen;0 jaar;Burger van Timor Leste;2022;0.0
4530;Totaal mannen en vrouwen;0 jaar;Burger van Timor Leste;2023;0.0
4531;Totaal mannen en vrouwen;0 jaar;Burger van Timor Leste;2024;0.0
4532;Totaal mannen en vrouwen;0 jaar;Togolees;2014;6.0
4533;Totaal mannen en vrouwen;0 jaar;Togolees;2015;2.0
4534;Totaal mannen en vrouwen;0 jaar;Togolees;2016;1.0
4535;Totaal mannen en vrouwen;0 jaar;Togolees;2017;2.0
4536;Totaal mannen en vrouwen;0 jaar;Togolees;2018;1.0
4537;Totaal mannen en vrouwen;0 jaar;Togolees;2019;2.0
4538;Totaal mannen en vrouwen;0 jaar;Togolees;2020;0.0
4539;Totaal mannen en vrouwen;0 jaar;Togolees;2021;2.0
4540;Totaal mannen en vrouwen;0 jaar;Togolees;2022;2.0
4541;Totaal mannen en vrouwen;0 jaar;Togolees;2023;0.0
4542;Totaal mannen en vrouwen;0 jaar;Togolees;2024;2.0
4543;Totaal mannen en vrouwen;0 jaar;Tongaans;2014;0.0
4544;Totaal mannen en vrouwen;0 jaar;Tongaans;2015;0.0
4545;Totaal mannen en vrouwen;0 jaar;Tongaans;2016;0.0
4546;Totaal mannen en vrouwen;0 jaar;Tongaans;2017;0.0
4547;Totaal mannen en vrouwen;0 jaar;Tongaans;2018;0.0
4548;Totaal mannen en vrouwen;0 jaar;Tongaans;2019;0.0
4549;Totaal mannen en vrouwen;0 jaar;Tongaans;2020;0.0
4550;Totaal mannen en vrouwen;0 jaar;Tongaans;2021;0.0
4551;Totaal mannen en vrouwen;0 jaar;Tongaans;2022;0.0
4552;Totaal mannen en vrouwen;0 jaar;Tongaans;2023;0.0
4553;Totaal mannen en vrouwen;0 jaar;Tongaans;2024;0.0
4554;Totaal mannen en vrouwen;0 jaar;Burger van Trinidad en Tobago;2014;0.0
4555;Totaal mannen en vrouwen;0 jaar;Burger van Trinidad en Tobago;2015;0.0
4556;Totaal mannen en vrouwen;0 jaar;Burger van Trinidad en Tobago;2016;0.0
4557;Totaal mannen en vrouwen;0 jaar;Burger van Trinidad en Tobago;2017;0.0
4558;Totaal mannen en vrouwen;0 jaar;Burger van Trinidad en Tobago;2018;0.0
4559;Totaal mannen en vrouwen;0 jaar;Burger van Trinidad en Tobago;2019;0.0
4560;Totaal mannen en vrouwen;0 jaar;Burger van Trinidad en Tobago;2020;0.0
4561;Totaal mannen en vrouwen;0 jaar;Burger van Trinidad en Tobago;2021;0.0
4562;Totaal mannen en vrouwen;0 jaar;Burger van Trinidad en Tobago;2022;1.0
4563;Totaal mannen en vrouwen;0 jaar;Burger van Trinidad en Tobago;2023;1.0
4564;Totaal mannen en vrouwen;0 jaar;Burger van Trinidad en Tobago;2024;2.0
4565;Totaal mannen en vrouwen;0 jaar;Tsjadisch;2014;0.0
4566;Totaal mannen en vrouwen;0 jaar;Tsjadisch;2015;0.0
4567;Totaal mannen en vrouwen;0 jaar;Tsjadisch;2016;1.0
4568;Totaal mannen en vrouwen;0 jaar;Tsjadisch;2017;0.0
4569;Totaal mannen en vrouwen;0 jaar;Tsjadisch;2018;0.0
4570;Totaal mannen en vrouwen;0 jaar;Tsjadisch;2019;1.0
4571;Totaal mannen en vrouwen;0 jaar;Tsjadisch;2020;0.0
4572;Totaal mannen en vrouwen;0 jaar;Tsjadisch;2021;1.0
4573;Totaal mannen en vrouwen;0 jaar;Tsjadisch;2022;0.0
4574;Totaal mannen en vrouwen;0 jaar;Tsjadisch;2023;0.0
4575;Totaal mannen en vrouwen;0 jaar;Tsjadisch;2024;1.0
4576;Totaal mannen en vrouwen;0 jaar;Tsjechisch;2014;25.0
4577;Totaal mannen en vrouwen;0 jaar;Tsjechisch;2015;39.0
4578;Totaal mannen en vrouwen;0 jaar;Tsjechisch;2016;41.0
4579;Totaal mannen en vrouwen;0 jaar;Tsjechisch;2017;41.0
4580;Totaal mannen en vrouwen;0 jaar;Tsjechisch;2018;48.0
4581;Totaal mannen en vrouwen;0 jaar;Tsjechisch;2019;49.0
4582;Totaal mannen en vrouwen;0 jaar;Tsjechisch;2020;50.0
4583;Totaal mannen en vrouwen;0 jaar;Tsjechisch;2021;46.0
4584;Totaal mannen en vrouwen;0 jaar;Tsjechisch;2022;71.0
4585;Totaal mannen en vrouwen;0 jaar;Tsjechisch;2023;41.0
4586;Totaal mannen en vrouwen;0 jaar;Tsjechisch;2024;55.0
4587;Totaal mannen en vrouwen;0 jaar;Tsjecho-Slowaaks;2014;0.0
4588;Totaal mannen en vrouwen;0 jaar;Tsjecho-Slowaaks;2015;0.0
4589;Totaal mannen en vrouwen;0 jaar;Tsjecho-Slowaaks;2016;0.0
4590;Totaal mannen en vrouwen;0 jaar;Tsjecho-Slowaaks;2017;0.0
4591;Totaal mannen en vrouwen;0 jaar;Tsjecho-Slowaaks;2018;0.0
4592;Totaal mannen en vrouwen;0 jaar;Tsjecho-Slowaaks;2019;0.0
4593;Totaal mannen en vrouwen;0 jaar;Tsjecho-Slowaaks;2020;0.0
4594;Totaal mannen en vrouwen;0 jaar;Tsjecho-Slowaaks;2021;0.0
4595;Totaal mannen en vrouwen;0 jaar;Tsjecho-Slowaaks;2022;0.0
4596;Totaal mannen en vrouwen;0 jaar;Tsjecho-Slowaaks;2023;0.0
4597;Totaal mannen en vrouwen;0 jaar;Tsjecho-Slowaaks;2024;0.0
4598;Totaal mannen en vrouwen;0 jaar;Tunesisch;2014;7.0
4599;Totaal mannen en vrouwen;0 jaar;Tunesisch;2015;12.0
4600;Totaal mannen en vrouwen;0 jaar;Tunesisch;2016;9.0
4601;Totaal mannen en vrouwen;0 jaar;Tunesisch;2017;11.0
4602;Totaal mannen en vrouwen;0 jaar;Tunesisch;2018;12.0
4603;Totaal mannen en vrouwen;0 jaar;Tunesisch;2019;17.0
4604;Totaal mannen en vrouwen;0 jaar;Tunesisch;2020;14.0
4605;Totaal mannen en vrouwen;0 jaar;Tunesisch;2021;19.0
4606;Totaal mannen en vrouwen;0 jaar;Tunesisch;2022;12.0
4607;Totaal mannen en vrouwen;0 jaar;Tunesisch;2023;16.0
4608;Totaal mannen en vrouwen;0 jaar;Tunesisch;2024;25.0
4609;Totaal mannen en vrouwen;0 jaar;Turkmeens;2014;0.0
4610;Totaal mannen en vrouwen;0 jaar;Turkmeens;2015;0.0
4611;Totaal mannen en vrouwen;0 jaar;Turkmeens;2016;1.0
4612;Totaal mannen en vrouwen;0 jaar;Turkmeens;2017;1.0
4613;Totaal mannen en vrouwen;0 jaar;Turkmeens;2018;0.0
4614;Totaal mannen en vrouwen;0 jaar;Turkmeens;2019;0.0
4615;Totaal mannen en vrouwen;0 jaar;Turkmeens;2020;0.0
4616;Totaal mannen en vrouwen;0 jaar;Turkmeens;2021;2.0
4617;Totaal mannen en vrouwen;0 jaar;Turkmeens;2022;1.0
4618;Totaal mannen en vrouwen;0 jaar;Turkmeens;2023;5.0
4619;Totaal mannen en vrouwen;0 jaar;Turkmeens;2024;7.0
4620;Totaal mannen en vrouwen;0 jaar;Turks;2014;484.0
4621;Totaal mannen en vrouwen;0 jaar;Turks;2015;456.0
4622;Totaal mannen en vrouwen;0 jaar;Turks;2016;413.0
4623;Totaal mannen en vrouwen;0 jaar;Turks;2017;388.0
4624;Totaal mannen en vrouwen;0 jaar;Turks;2018;409.0
4625;Totaal mannen en vrouwen;0 jaar;Turks;2019;416.0
4626;Totaal mannen en vrouwen;0 jaar;Turks;2020;464.0
4627;Totaal mannen en vrouwen;0 jaar;Turks;2021;449.0
4628;Totaal mannen en vrouwen;0 jaar;Turks;2022;464.0
4629;Totaal mannen en vrouwen;0 jaar;Turks;2023;488.0
4630;Totaal mannen en vrouwen;0 jaar;Turks;2024;521.0
4631;Totaal mannen en vrouwen;0 jaar;Tuvaluaans;2014;0.0
4632;Totaal mannen en vrouwen;0 jaar;Tuvaluaans;2015;0.0
4633;Totaal mannen en vrouwen;0 jaar;Tuvaluaans;2016;0.0
4634;Totaal mannen en vrouwen;0 jaar;Tuvaluaans;2017;0.0
4635;Totaal mannen en vrouwen;0 jaar;Tuvaluaans;2018;0.0
4636;Totaal mannen en vrouwen;0 jaar;Tuvaluaans;2019;0.0
4637;Totaal mannen en vrouwen;0 jaar;Tuvaluaans;2020;0.0
4638;Totaal mannen en vrouwen;0 jaar;Tuvaluaans;2021;0.0
4639;Totaal mannen en vrouwen;0 jaar;Tuvaluaans;2022;0.0
4640;Totaal mannen en vrouwen;0 jaar;Tuvaluaans;2023;0.0
4641;Totaal mannen en vrouwen;0 jaar;Tuvaluaans;2024;0.0
4642;Totaal mannen en vrouwen;0 jaar;Ugandees;2014;5.0
4643;Totaal mannen en vrouwen;0 jaar;Ugandees;2015;7.0
4644;Totaal mannen en vrouwen;0 jaar;Ugandees;2016;13.0
4645;Totaal mannen en vrouwen;0 jaar;Ugandees;2017;10.0
4646;Totaal mannen en vrouwen;0 jaar;Ugandees;2018;18.0
4647;Totaal mannen en vrouwen;0 jaar;Ugandees;2019;19.0
4648;Totaal mannen en vrouwen;0 jaar;Ugandees;2020;23.0
4649;Totaal mannen en vrouwen;0 jaar;Ugandees;2021;26.0
4650;Totaal mannen en vrouwen;0 jaar;Ugandees;2022;18.0
4651;Totaal mannen en vrouwen;0 jaar;Ugandees;2023;20.0
4652;Totaal mannen en vrouwen;0 jaar;Ugandees;2024;29.0
4653;Totaal mannen en vrouwen;0 jaar;Uruguayaans;2014;0.0
4654;Totaal mannen en vrouwen;0 jaar;Uruguayaans;2015;0.0
4655;Totaal mannen en vrouwen;0 jaar;Uruguayaans;2016;0.0
4656;Totaal mannen en vrouwen;0 jaar;Uruguayaans;2017;0.0
4657;Totaal mannen en vrouwen;0 jaar;Uruguayaans;2018;0.0
4658;Totaal mannen en vrouwen;0 jaar;Uruguayaans;2019;1.0
4659;Totaal mannen en vrouwen;0 jaar;Uruguayaans;2020;0.0
4660;Totaal mannen en vrouwen;0 jaar;Uruguayaans;2021;1.0
4661;Totaal mannen en vrouwen;0 jaar;Uruguayaans;2022;1.0
4662;Totaal mannen en vrouwen;0 jaar;Uruguayaans;2023;2.0
4663;Totaal mannen en vrouwen;0 jaar;Uruguayaans;2024;3.0
4664;Totaal mannen en vrouwen;0 jaar;Vanuatuaans;2014;0.0
4665;Totaal mannen en vrouwen;0 jaar;Vanuatuaans;2015;0.0
4666;Totaal mannen en vrouwen;0 jaar;Vanuatuaans;2016;0.0
4667;Totaal mannen en vrouwen;0 jaar;Vanuatuaans;2017;0.0
4668;Totaal mannen en vrouwen;0 jaar;Vanuatuaans;2018;0.0
4669;Totaal mannen en vrouwen;0 jaar;Vanuatuaans;2019;0.0
4670;Totaal mannen en vrouwen;0 jaar;Vanuatuaans;2020;0.0
4671;Totaal mannen en vrouwen;0 jaar;Vanuatuaans;2021;0.0
4672;Totaal mannen en vrouwen;0 jaar;Vanuatuaans;2022;0.0
4673;Totaal mannen en vrouwen;0 jaar;Vanuatuaans;2023;0.0
4674;Totaal mannen en vrouwen;0 jaar;Vanuatuaans;2024;0.0
4675;Totaal mannen en vrouwen;0 jaar;Vaticaans;2014;0.0
4676;Totaal mannen en vrouwen;0 jaar;Vaticaans;2015;0.0
4677;Totaal mannen en vrouwen;0 jaar;Vaticaans;2016;0.0
4678;Totaal mannen en vrouwen;0 jaar;Vaticaans;2017;0.0
4679;Totaal mannen en vrouwen;0 jaar;Vaticaans;2018;0.0
4680;Totaal mannen en vrouwen;0 jaar;Vaticaans;2019;0.0
4681;Totaal mannen en vrouwen;0 jaar;Vaticaans;2020;0.0
4682;Totaal mannen en vrouwen;0 jaar;Vaticaans;2021;0.0
4683;Totaal mannen en vrouwen;0 jaar;Vaticaans;2022;0.0
4684;Totaal mannen en vrouwen;0 jaar;Vaticaans;2023;0.0
4685;Totaal mannen en vrouwen;0 jaar;Vaticaans;2024;0.0
4686;Totaal mannen en vrouwen;0 jaar;Venezolaans;2014;2.0
4687;Totaal mannen en vrouwen;0 jaar;Venezolaans;2015;2.0
4688;Totaal mannen en vrouwen;0 jaar;Venezolaans;2016;4.0
4689;Totaal mannen en vrouwen;0 jaar;Venezolaans;2017;8.0
4690;Totaal mannen en vrouwen;0 jaar;Venezolaans;2018;4.0
4691;Totaal mannen en vrouwen;0 jaar;Venezolaans;2019;3.0
4692;Totaal mannen en vrouwen;0 jaar;Venezolaans;2020;10.0
4693;Totaal mannen en vrouwen;0 jaar;Venezolaans;2021;4.0
4694;Totaal mannen en vrouwen;0 jaar;Venezolaans;2022;6.0
4695;Totaal mannen en vrouwen;0 jaar;Venezolaans;2023;11.0
4696;Totaal mannen en vrouwen;0 jaar;Venezolaans;2024;7.0
4697;Totaal mannen en vrouwen;0 jaar;Burger Verenigde Arabische Emiraten;2014;0.0
4698;Totaal mannen en vrouwen;0 jaar;Burger Verenigde Arabische Emiraten;2015;1.0
4699;Totaal mannen en vrouwen;0 jaar;Burger Verenigde Arabische Emiraten;2016;0.0
4700;Totaal mannen en vrouwen;0 jaar;Burger Verenigde Arabische Emiraten;2017;0.0
4701;Totaal mannen en vrouwen;0 jaar;Burger Verenigde Arabische Emiraten;2018;0.0
4702;Totaal mannen en vrouwen;0 jaar;Burger Verenigde Arabische Emiraten;2019;0.0
4703;Totaal mannen en vrouwen;0 jaar;Burger Verenigde Arabische Emiraten;2020;0.0
4704;Totaal mannen en vrouwen;0 jaar;Burger Verenigde Arabische Emiraten;2021;0.0
4705;Totaal mannen en vrouwen;0 jaar;Burger Verenigde Arabische Emiraten;2022;0.0
4706;Totaal mannen en vrouwen;0 jaar;Burger Verenigde Arabische Emiraten;2023;0.0
4707;Totaal mannen en vrouwen;0 jaar;Burger Verenigde Arabische Emiraten;2024;0.0
4708;Totaal mannen en vrouwen;0 jaar;Vietnamees;2014;19.0
4709;Totaal mannen en vrouwen;0 jaar;Vietnamees;2015;19.0
4710;Totaal mannen en vrouwen;0 jaar;Vietnamees;2016;24.0
4711;Totaal mannen en vrouwen;0 jaar;Vietnamees;2017;12.0
4712;Totaal mannen en vrouwen;0 jaar;Vietnamees;2018;15.0
4713;Totaal mannen en vrouwen;0 jaar;Vietnamees;2019;17.0
4714;Totaal mannen en vrouwen;0 jaar;Vietnamees;2020;23.0
4715;Totaal mannen en vrouwen;0 jaar;Vietnamees;2021;13.0
4716;Totaal mannen en vrouwen;0 jaar;Vietnamees;2022;18.0
4717;Totaal mannen en vrouwen;0 jaar;Vietnamees;2023;13.0
4718;Totaal mannen en vrouwen;0 jaar;Vietnamees;2024;18.0
4719;Totaal mannen en vrouwen;0 jaar;(voormalige) Sovjet-Unie;2014;258.0
4720;Totaal mannen en vrouwen;0 jaar;(voormalige) Sovjet-Unie;2015;342.0
4721;Totaal mannen en vrouwen;0 jaar;(voormalige) Sovjet-Unie;2016;346.0
4722;Totaal mannen en vrouwen;0 jaar;(voormalige) Sovjet-Unie;2017;446.0
4723;Totaal mannen en vrouwen;0 jaar;(voormalige) Sovjet-Unie;2018;466.0
4724;Totaal mannen en vrouwen;0 jaar;(voormalige) Sovjet-Unie;2019;531.0
4725;Totaal mannen en vrouwen;0 jaar;(voormalige) Sovjet-Unie;2020;555.0
4726;Totaal mannen en vrouwen;0 jaar;(voormalige) Sovjet-Unie;2021;598.0
4727;Totaal mannen en vrouwen;0 jaar;(voormalige) Sovjet-Unie;2022;546.0
4728;Totaal mannen en vrouwen;0 jaar;(voormalige) Sovjet-Unie;2023;1111.0
4729;Totaal mannen en vrouwen;0 jaar;(voormalige) Sovjet-Unie;2024;1204.0
4730;Totaal mannen en vrouwen;0 jaar;(voormalig) Joegoslavië;2014;88.0
4731;Totaal mannen en vrouwen;0 jaar;(voormalig) Joegoslavië;2015;75.0
4732;Totaal mannen en vrouwen;0 jaar;(voormalig) Joegoslavië;2016;77.0
4733;Totaal mannen en vrouwen;0 jaar;(voormalig) Joegoslavië;2017;89.0
4734;Totaal mannen en vrouwen;0 jaar;(voormalig) Joegoslavië;2018;95.0
4735;Totaal mannen en vrouwen;0 jaar;(voormalig) Joegoslavië;2019;95.0
4736;Totaal mannen en vrouwen;0 jaar;(voormalig) Joegoslavië;2020;60.0
4737;Totaal mannen en vrouwen;0 jaar;(voormalig) Joegoslavië;2021;102.0
4738;Totaal mannen en vrouwen;0 jaar;(voormalig) Joegoslavië;2022;105.0
4739;Totaal mannen en vrouwen;0 jaar;(voormalig) Joegoslavië;2023;95.0
4740;Totaal mannen en vrouwen;0 jaar;(voormalig) Joegoslavië;2024;112.0
4741;Totaal mannen en vrouwen;0 jaar;(voormalig) Tsjecho-slowakije;2014;92.0
4742;Totaal mannen en vrouwen;0 jaar;(voormalig) Tsjecho-slowakije;2015;99.0
4743;Totaal mannen en vrouwen;0 jaar;(voormalig) Tsjecho-slowakije;2016;98.0
4744;Totaal mannen en vrouwen;0 jaar;(voormalig) Tsjecho-slowakije;2017;124.0
4745;Totaal mannen en vrouwen;0 jaar;(voormalig) Tsjecho-slowakije;2018;137.0
4746;Totaal mannen en vrouwen;0 jaar;(voormalig) Tsjecho-slowakije;2019;135.0
4747;Totaal mannen en vrouwen;0 jaar;(voormalig) Tsjecho-slowakije;2020;140.0
4748;Totaal mannen en vrouwen;0 jaar;(voormalig) Tsjecho-slowakije;2021;140.0
4749;Totaal mannen en vrouwen;0 jaar;(voormalig) Tsjecho-slowakije;2022;179.0
4750;Totaal mannen en vrouwen;0 jaar;(voormalig) Tsjecho-slowakije;2023;139.0
4751;Totaal mannen en vrouwen;0 jaar;(voormalig) Tsjecho-slowakije;2024;148.0
4752;Totaal mannen en vrouwen;0 jaar;Zambiaans;2014;0.0
4753;Totaal mannen en vrouwen;0 jaar;Zambiaans;2015;0.0
4754;Totaal mannen en vrouwen;0 jaar;Zambiaans;2016;0.0
4755;Totaal mannen en vrouwen;0 jaar;Zambiaans;2017;4.0
4756;Totaal mannen en vrouwen;0 jaar;Zambiaans;2018;1.0
4757;Totaal mannen en vrouwen;0 jaar;Zambiaans;2019;0.0
4758;Totaal mannen en vrouwen;0 jaar;Zambiaans;2020;1.0
4759;Totaal mannen en vrouwen;0 jaar;Zambiaans;2021;0.0
4760;Totaal mannen en vrouwen;0 jaar;Zambiaans;2022;0.0
4761;Totaal mannen en vrouwen;0 jaar;Zambiaans;2023;1.0
4762;Totaal mannen en vrouwen;0 jaar;Zambiaans;2024;2.0
4763;Totaal mannen en vrouwen;0 jaar;Zimbabwaans;2014;0.0
4764;Totaal mannen en vrouwen;0 jaar;Zimbabwaans;2015;5.0
4765;Totaal mannen en vrouwen;0 jaar;Zimbabwaans;2016;4.0
4766;Totaal mannen en vrouwen;0 jaar;Zimbabwaans;2017;0.0
4767;Totaal mannen en vrouwen;0 jaar;Zimbabwaans;2018;1.0
4768;Totaal mannen en vrouwen;0 jaar;Zimbabwaans;2019;1.0
4769;Totaal mannen en vrouwen;0 jaar;Zimbabwaans;2020;1.0
4770;Totaal mannen en vrouwen;0 jaar;Zimbabwaans;2021;3.0
4771;Totaal mannen en vrouwen;0 jaar;Zimbabwaans;2022;3.0
4772;Totaal mannen en vrouwen;0 jaar;Zimbabwaans;2023;7.0
4773;Totaal mannen en vrouwen;0 jaar;Zimbabwaans;2024;7.0
4774;Totaal mannen en vrouwen;0 jaar;Zuid-Afrikaans;2014;14.0
4775;Totaal mannen en vrouwen;0 jaar;Zuid-Afrikaans;2015;21.0
4776;Totaal mannen en vrouwen;0 jaar;Zuid-Afrikaans;2016;18.0
4777;Totaal mannen en vrouwen;0 jaar;Zuid-Afrikaans;2017;25.0
4778;Totaal mannen en vrouwen;0 jaar;Zuid-Afrikaans;2018;21.0
4779;Totaal mannen en vrouwen;0 jaar;Zuid-Afrikaans;2019;44.0
4780;Totaal mannen en vrouwen;0 jaar;Zuid-Afrikaans;2020;68.0
4781;Totaal mannen en vrouwen;0 jaar;Zuid-Afrikaans;2021;91.0
4782;Totaal mannen en vrouwen;0 jaar;Zuid-Afrikaans;2022;125.0
4783;Totaal mannen en vrouwen;0 jaar;Zuid-Afrikaans;2023;162.0
4784;Totaal mannen en vrouwen;0 jaar;Zuid-Afrikaans;2024;220.0
4785;Totaal mannen en vrouwen;0 jaar;Zuid-Koreaans;2014;20.0
4786;Totaal mannen en vrouwen;0 jaar;Zuid-Koreaans;2015;25.0
4787;Totaal mannen en vrouwen;0 jaar;Zuid-Koreaans;2016;24.0
4788;Totaal mannen en vrouwen;0 jaar;Zuid-Koreaans;2017;19.0
4789;Totaal mannen en vrouwen;0 jaar;Zuid-Koreaans;2018;23.0
4790;Totaal mannen en vrouwen;0 jaar;Zuid-Koreaans;2019;26.0
4791;Totaal mannen en vrouwen;0 jaar;Zuid-Koreaans;2020;20.0
4792;Totaal mannen en vrouwen;0 jaar;Zuid-Koreaans;2021;22.0
4793;Totaal mannen en vrouwen;0 jaar;Zuid-Koreaans;2022;19.0
4794;Totaal mannen en vrouwen;0 jaar;Zuid-Koreaans;2023;15.0
4795;Totaal mannen en vrouwen;0 jaar;Zuid-Koreaans;2024;13.0
4796;Totaal mannen en vrouwen;0 jaar;Zuid-Soedanees;2014;0.0
4797;Totaal mannen en vrouwen;0 jaar;Zuid-Soedanees;2015;1.0
4798;Totaal mannen en vrouwen;0 jaar;Zuid-Soedanees;2016;0.0
4799;Totaal mannen en vrouwen;0 jaar;Zuid-Soedanees;2017;2.0
4800;Totaal mannen en vrouwen;0 jaar;Zuid-Soedanees;2018;0.0
4801;Totaal mannen en vrouwen;0 jaar;Zuid-Soedanees;2019;3.0
4802;Totaal mannen en vrouwen;0 jaar;Zuid-Soedanees;2020;1.0
4803;Totaal mannen en vrouwen;0 jaar;Zuid-Soedanees;2021;3.0
4804;Totaal mannen en vrouwen;0 jaar;Zuid-Soedanees;2022;3.0
4805;Totaal mannen en vrouwen;0 jaar;Zuid-Soedanees;2023;1.0
4806;Totaal mannen en vrouwen;0 jaar;Zuid-Soedanees;2024;4.0
4807;Totaal mannen en vrouwen;0 jaar;Zweeds;2014;21.0
4808;Totaal mannen en vrouwen;0 jaar;Zweeds;2015;28.0
4809;Totaal mannen en vrouwen;0 jaar;Zweeds;2016;18.0
4810;Totaal mannen en vrouwen;0 jaar;Zweeds;2017;25.0
4811;Totaal mannen en vrouwen;0 jaar;Zweeds;2018;26.0
4812;Totaal mannen en vrouwen;0 jaar;Zweeds;2019;28.0
4813;Totaal mannen en vrouwen;0 jaar;Zweeds;2020;27.0
4814;Totaal mannen en vrouwen;0 jaar;Zweeds;2021;23.0
4815;Totaal mannen en vrouwen;0 jaar;Zweeds;2022;19.0
4816;Totaal mannen en vrouwen;0 jaar;Zweeds;2023;36.0
4817;Totaal mannen en vrouwen;0 jaar;Zweeds;2024;27.0
4818;Totaal mannen en vrouwen;0 jaar;Zwitsers;2014;10.0
4819;Totaal mannen en vrouwen;0 jaar;Zwitsers;2015;9.0
4820;Totaal mannen en vrouwen;0 jaar;Zwitsers;2016;7.0
4821;Totaal mannen en vrouwen;0 jaar;Zwitsers;2017;10.0
4822;Totaal mannen en vrouwen;0 jaar;Zwitsers;2018;9.0
4823;Totaal mannen en vrouwen;0 jaar;Zwitsers;2019;12.0
4824;Totaal mannen en vrouwen;0 jaar;Zwitsers;2020;12.0
4825;Totaal mannen en vrouwen;0 jaar;Zwitsers;2021;12.0
4826;Totaal mannen en vrouwen;0 jaar;Zwitsers;2022;15.0
4827;Totaal mannen en vrouwen;0 jaar;Zwitsers;2023;14.0
4828;Totaal mannen en vrouwen;0 jaar;Zwitsers;2024;17.0
4829;Totaal mannen en vrouwen;0 jaar;Staatloos / onbekend;2014;1989.0
4830;Totaal mannen en vrouwen;0 jaar;Staatloos / onbekend;2015;1838.0
4831;Totaal mannen en vrouwen;0 jaar;Staatloos / onbekend;2016;1547.0
4832;Totaal mannen en vrouwen;0 jaar;Staatloos / onbekend;2017;1477.0
4833;Totaal mannen en vrouwen;0 jaar;Staatloos / onbekend;2018;1278.0
4834;Totaal mannen en vrouwen;0 jaar;Staatloos / onbekend;2019;1147.0
4835;Totaal mannen en vrouwen;0 jaar;Staatloos / onbekend;2020;1011.0
4836;Totaal mannen en vrouwen;0 jaar;Staatloos / onbekend;2021;861.0
4837;Totaal mannen en vrouwen;0 jaar;Staatloos / onbekend;2022;686.0
