ID;Geslacht;Leeftijd;PositieInHuishouden;Herkomstland;Geboorteland;Perioden;Bevolking_1
4494;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Togo;Geboren in Nederland;2022;878.0
4495;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Togo;Geboren in Nederland;2023;883.0
4496;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Togo;Geboren in Nederland;2024;896.0
4497;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Togo;Geboren buiten Nederland;2022;1100.0
4498;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Togo;Geboren buiten Nederland;2023;1113.0
4499;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Togo;Geboren buiten Nederland;2024;1121.0
4500;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tokelau;Totaal;2022;0.0
4501;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tokelau;Totaal;2023;0.0
4502;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tokelau;Totaal;2024;0.0
4503;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tokelau;Geboren in Nederland;2022;0.0
4504;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tokelau;Geboren in Nederland;2023;0.0
4505;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tokelau;Geboren in Nederland;2024;0.0
4506;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tokelau;Geboren buiten Nederland;2022;0.0
4507;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tokelau;Geboren buiten Nederland;2023;0.0
4508;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tokelau;Geboren buiten Nederland;2024;0.0
4509;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tonga;Totaal;2022;24.0
4510;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tonga;Totaal;2023;24.0
4511;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tonga;Totaal;2024;25.0
4512;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tonga;Geboren in Nederland;2022;14.0
4513;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tonga;Geboren in Nederland;2023;14.0
4514;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tonga;Geboren in Nederland;2024;15.0
4515;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tonga;Geboren buiten Nederland;2022;10.0
4516;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tonga;Geboren buiten Nederland;2023;10.0
4517;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tonga;Geboren buiten Nederland;2024;10.0
4518;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Trinidad en Tobago;Totaal;2022;1257.0
4519;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Trinidad en Tobago;Totaal;2023;1300.0
4520;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Trinidad en Tobago;Totaal;2024;1335.0
4521;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Trinidad en Tobago;Geboren in Nederland;2022;541.0
4522;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Trinidad en Tobago;Geboren in Nederland;2023;555.0
4523;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Trinidad en Tobago;Geboren in Nederland;2024;563.0
4524;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Trinidad en Tobago;Geboren buiten Nederland;2022;716.0
4525;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Trinidad en Tobago;Geboren buiten Nederland;2023;745.0
4526;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Trinidad en Tobago;Geboren buiten Nederland;2024;772.0
4527;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjaad;Totaal;2022;212.0
4528;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjaad;Totaal;2023;218.0
4529;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjaad;Totaal;2024;223.0
4530;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjaad;Geboren in Nederland;2022;109.0
4531;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjaad;Geboren in Nederland;2023;113.0
4532;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjaad;Geboren in Nederland;2024;113.0
4533;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjaad;Geboren buiten Nederland;2022;103.0
4534;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjaad;Geboren buiten Nederland;2023;105.0
4535;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjaad;Geboren buiten Nederland;2024;110.0
4536;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjechië;Totaal;2022;11631.0
4537;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjechië;Totaal;2023;12040.0
4538;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjechië;Totaal;2024;12382.0
4539;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjechië;Geboren in Nederland;2022;4604.0
4540;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjechië;Geboren in Nederland;2023;4661.0
4541;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjechië;Geboren in Nederland;2024;4714.0
4542;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjechië;Geboren buiten Nederland;2022;7027.0
4543;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjechië;Geboren buiten Nederland;2023;7379.0
4544;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjechië;Geboren buiten Nederland;2024;7668.0
4545;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjecho-Slowakije (oud);Totaal;2022;0.0
4546;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjecho-Slowakije (oud);Totaal;2023;0.0
4547;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjecho-Slowakije (oud);Totaal;2024;0.0
4548;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjecho-Slowakije (oud);Geboren in Nederland;2022;0.0
4549;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjecho-Slowakije (oud);Geboren in Nederland;2023;0.0
4550;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjecho-Slowakije (oud);Geboren in Nederland;2024;0.0
4551;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjecho-Slowakije (oud);Geboren buiten Nederland;2022;0.0
4552;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjecho-Slowakije (oud);Geboren buiten Nederland;2023;0.0
4553;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tsjecho-Slowakije (oud);Geboren buiten Nederland;2024;0.0
4554;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tunesië;Totaal;2022;11230.0
4555;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tunesië;Totaal;2023;11698.0
4556;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tunesië;Totaal;2024;12066.0
4557;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tunesië;Geboren in Nederland;2022;5774.0
4558;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tunesië;Geboren in Nederland;2023;5903.0
4559;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tunesië;Geboren in Nederland;2024;6019.0
4560;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tunesië;Geboren buiten Nederland;2022;5456.0
4561;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tunesië;Geboren buiten Nederland;2023;5795.0
4562;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tunesië;Geboren buiten Nederland;2024;6047.0
4563;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turkmenistan;Totaal;2022;213.0
4564;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turkmenistan;Totaal;2023;574.0
4565;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turkmenistan;Totaal;2024;529.0
4566;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turkmenistan;Geboren in Nederland;2022;40.0
4567;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turkmenistan;Geboren in Nederland;2023;46.0
4568;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turkmenistan;Geboren in Nederland;2024;50.0
4569;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turkmenistan;Geboren buiten Nederland;2022;173.0
4570;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turkmenistan;Geboren buiten Nederland;2023;528.0
4571;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turkmenistan;Geboren buiten Nederland;2024;479.0
4572;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turks- en Caicoseilanden;Totaal;2022;2.0
4573;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turks- en Caicoseilanden;Totaal;2023;2.0
4574;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turks- en Caicoseilanden;Totaal;2024;2.0
4575;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turks- en Caicoseilanden;Geboren in Nederland;2022;0.0
4576;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turks- en Caicoseilanden;Geboren in Nederland;2023;0.0
4577;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turks- en Caicoseilanden;Geboren in Nederland;2024;0.0
4578;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turks- en Caicoseilanden;Geboren buiten Nederland;2022;2.0
4579;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turks- en Caicoseilanden;Geboren buiten Nederland;2023;2.0
4580;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Turks- en Caicoseilanden;Geboren buiten Nederland;2024;2.0
4581;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tuvalu;Totaal;2022;0.0
4582;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tuvalu;Totaal;2023;0.0
4583;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tuvalu;Totaal;2024;0.0
4584;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tuvalu;Geboren in Nederland;2022;0.0
4585;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tuvalu;Geboren in Nederland;2023;0.0
4586;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tuvalu;Geboren in Nederland;2024;0.0
4587;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tuvalu;Geboren buiten Nederland;2022;0.0
4588;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tuvalu;Geboren buiten Nederland;2023;0.0
4589;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Tuvalu;Geboren buiten Nederland;2024;0.0
4590;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uganda;Totaal;2022;3617.0
4591;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uganda;Totaal;2023;3913.0
4592;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uganda;Totaal;2024;4243.0
4593;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uganda;Geboren in Nederland;2022;1111.0
4594;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uganda;Geboren in Nederland;2023;1209.0
4595;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uganda;Geboren in Nederland;2024;1331.0
4596;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uganda;Geboren buiten Nederland;2022;2506.0
4597;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uganda;Geboren buiten Nederland;2023;2704.0
4598;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uganda;Geboren buiten Nederland;2024;2912.0
4599;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uruguay;Totaal;2022;1509.0
4600;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uruguay;Totaal;2023;1613.0
4601;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uruguay;Totaal;2024;1656.0
4602;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uruguay;Geboren in Nederland;2022;601.0
4603;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uruguay;Geboren in Nederland;2023;611.0
4604;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uruguay;Geboren in Nederland;2024;623.0
4605;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uruguay;Geboren buiten Nederland;2022;908.0
4606;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uruguay;Geboren buiten Nederland;2023;1002.0
4607;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Uruguay;Geboren buiten Nederland;2024;1033.0
4608;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vanuatu;Totaal;2022;17.0
4609;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vanuatu;Totaal;2023;20.0
4610;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vanuatu;Totaal;2024;20.0
4611;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vanuatu;Geboren in Nederland;2022;6.0
4612;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vanuatu;Geboren in Nederland;2023;8.0
4613;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vanuatu;Geboren in Nederland;2024;8.0
4614;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vanuatu;Geboren buiten Nederland;2022;11.0
4615;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vanuatu;Geboren buiten Nederland;2023;12.0
4616;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vanuatu;Geboren buiten Nederland;2024;12.0
4617;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vaticaanstad;Totaal;2022;0.0
4618;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vaticaanstad;Totaal;2023;0.0
4619;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vaticaanstad;Totaal;2024;0.0
4620;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vaticaanstad;Geboren in Nederland;2022;0.0
4621;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vaticaanstad;Geboren in Nederland;2023;0.0
4622;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vaticaanstad;Geboren in Nederland;2024;0.0
4623;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vaticaanstad;Geboren buiten Nederland;2022;0.0
4624;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vaticaanstad;Geboren buiten Nederland;2023;0.0
4625;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Vaticaanstad;Geboren buiten Nederland;2024;0.0
4626;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Venezuela;Totaal;2022;9731.0
4627;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Venezuela;Totaal;2023;10516.0
4628;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Venezuela;Totaal;2024;11141.0
4629;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Venezuela;Geboren in Nederland;2022;3403.0
4630;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Venezuela;Geboren in Nederland;2023;3523.0
4631;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Venezuela;Geboren in Nederland;2024;3642.0
4632;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Venezuela;Geboren buiten Nederland;2022;6328.0
4633;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Venezuela;Geboren buiten Nederland;2023;6993.0
4634;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Venezuela;Geboren buiten Nederland;2024;7499.0
4635;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigd Koninkrijk;Totaal;2022;101503.0
4636;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigd Koninkrijk;Totaal;2023;101930.0
4637;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigd Koninkrijk;Totaal;2024;102692.0
4638;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigd Koninkrijk;Geboren in Nederland;2022;41052.0
4639;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigd Koninkrijk;Geboren in Nederland;2023;41427.0
4640;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigd Koninkrijk;Geboren in Nederland;2024;41838.0
4641;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigd Koninkrijk;Geboren buiten Nederland;2022;60451.0
4642;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigd Koninkrijk;Geboren buiten Nederland;2023;60503.0
4643;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigd Koninkrijk;Geboren buiten Nederland;2024;60854.0
4644;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Arabische Emiraten;Totaal;2022;3600.0
4645;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Arabische Emiraten;Totaal;2023;4142.0
4646;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Arabische Emiraten;Totaal;2024;4669.0
4647;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Arabische Emiraten;Geboren in Nederland;2022;443.0
4648;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Arabische Emiraten;Geboren in Nederland;2023;497.0
4649;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Arabische Emiraten;Geboren in Nederland;2024;530.0
4650;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Arabische Emiraten;Geboren buiten Nederland;2022;3157.0
4651;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Arabische Emiraten;Geboren buiten Nederland;2023;3645.0
4652;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Arabische Emiraten;Geboren buiten Nederland;2024;4139.0
4653;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Staten van Amerika;Totaal;2022;54643.0
4654;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Staten van Amerika;Totaal;2023;57543.0
4655;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Staten van Amerika;Totaal;2024;60220.0
4656;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Staten van Amerika;Geboren in Nederland;2022;16713.0
4657;Totaal mannen en vrouwen;Totaal;Persoon in particulier huishouden;Verenigde Staten van Amerika;Geboren in Nederland;2023;17184.0
