ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;GemiddeldAardgasverbruik_5;GemiddeldElektriciteitsverbruik_6;Stadsverwarming_7
6587;Totaal woningen;Wijk 06 Hobrede;Zeevang                                 ;Wijk      ;WK047806  ;1;2140.0;3120.0;
6588;Totaal woningen;Hobrede;Zeevang                                 ;Buurt     ;BU04780600;1;2140.0;3120.0;
6589;Totaal woningen;Zaanstad;Zaanstad                                ;Gemeente  ;GM0479    ;.;1230.0;2770.0;
6590;Totaal woningen;Wijk 11 Zaandam Zuid;Zaanstad                                ;Wijk      ;WK047911  ;1;1170.0;2530.0;
6591;Totaal woningen;Achtersluispolder;Zaanstad                                ;Buurt     ;BU04791110;1;1790.0;3410.0;
6592;Totaal woningen;Bomenbuurt;Zaanstad                                ;Buurt     ;BU04791120;1;1060.0;2460.0;
6593;Totaal woningen;Burgemeestersbuurt;Zaanstad                                ;Buurt     ;BU04791130;1;1270.0;2540.0;
6594;Totaal woningen;Wijk 12 Poelenburg;Zaanstad                                ;Wijk      ;WK047912  ;1;1250.0;2400.0;
6595;Totaal woningen;Poelenburg;Zaanstad                                ;Buurt     ;BU04791210;1;1250.0;2400.0;
6596;Totaal woningen;Wijk 13 Pelders- en Hoornseveld;Zaanstad                                ;Wijk      ;WK047913  ;1;1410.0;2390.0;
6597;Totaal woningen;Peldersveld;Zaanstad                                ;Buurt     ;BU04791310;1;1250.0;2370.0;
6598;Totaal woningen;Hoornseveld;Zaanstad                                ;Buurt     ;BU04791320;1;1510.0;2420.0;
6599;Totaal woningen;Wijk 14 Rosmolenwijk;Zaanstad                                ;Wijk      ;WK047914  ;1;1130.0;2420.0;
6600;Totaal woningen;Rosmolenbuurt;Zaanstad                                ;Buurt     ;BU04791410;1;1130.0;2420.0;
6601;Totaal woningen;Wijk 15 Kogerveldwijk;Zaanstad                                ;Wijk      ;WK047915  ;1;1120.0;2390.0;
6602;Totaal woningen;Kogerveld;Zaanstad                                ;Buurt     ;BU04791510;1;1050.0;2330.0;
6603;Totaal woningen;Boerejonkerbuurt;Zaanstad                                ;Buurt     ;BU04791520;1;1300.0;2540.0;
6604;Totaal woningen;Wijk 16 Zaandam Noord;Zaanstad                                ;Wijk      ;WK047916  ;1;1220.0;2920.0;
6605;Totaal woningen;Kalf;Zaanstad                                ;Buurt     ;BU04791610;1;1180.0;2880.0;
6606;Totaal woningen;Kalverpolder;Zaanstad                                ;Buurt     ;BU04791620;1;2040.0;3700.0;
6607;Totaal woningen;Wijk 21 Oude Haven;Zaanstad                                ;Wijk      ;WK047921  ;1;1200.0;2910.0;
6608;Totaal woningen;Havenbuurt;Zaanstad                                ;Buurt     ;BU04792110;1;1240.0;2980.0;
6609;Totaal woningen;Zuiderhout;Zaanstad                                ;Buurt     ;BU04792120;1;1590.0;3700.0;
6610;Totaal woningen;Het Eiland;Zaanstad                                ;Buurt     ;BU04792130;1;1180.0;3530.0;
6611;Totaal woningen;Russische buurt;Zaanstad                                ;Buurt     ;BU04792140;1;1190.0;2590.0;
6612;Totaal woningen;Wijk 22 Zaandam West;Zaanstad                                ;Wijk      ;WK047922  ;1;1280.0;2620.0;
6613;Totaal woningen;Oud West;Zaanstad                                ;Buurt     ;BU04792210;1;1330.0;2560.0;
6614;Totaal woningen;Spoorbuurt;Zaanstad                                ;Buurt     ;BU04792220;1;830.0;2240.0;
6615;Totaal woningen;Schilders- en Waddenbuurt;Zaanstad                                ;Buurt     ;BU04792230;1;1350.0;2850.0;
6616;Totaal woningen;Wijk 23 Nieuw West;Zaanstad                                ;Wijk      ;WK047923  ;1;1050.0;3090.0;
6617;Totaal woningen;Westerspoor;Zaanstad                                ;Buurt     ;BU04792310;1;980.0;2560.0;
6618;Totaal woningen;Westerwatering;Zaanstad                                ;Buurt     ;BU04792320;1;1070.0;3320.0;
6619;Totaal woningen;Wijk 31 Oud Koog a/d Zaan;Zaanstad                                ;Wijk      ;WK047931  ;1;1450.0;2680.0;
6620;Totaal woningen;Oud Koog;Zaanstad                                ;Buurt     ;BU04793110;1;1450.0;2680.0;
6621;Totaal woningen;Wijk 32 Westerkoog;Zaanstad                                ;Wijk      ;WK047932  ;1;1330.0;3010.0;
6622;Totaal woningen;Westerkoog;Zaanstad                                ;Buurt     ;BU04793210;1;1330.0;3010.0;
6623;Totaal woningen;Wijk 41 Oud Zaandijk;Zaanstad                                ;Wijk      ;WK047941  ;1;1350.0;2510.0;
6624;Totaal woningen;Oud Zaandijk;Zaanstad                                ;Buurt     ;BU04794110;1;1350.0;2510.0;
6625;Totaal woningen;Wijk 42 Rooswijk;Zaanstad                                ;Wijk      ;WK047942  ;1;1170.0;3020.0;
6626;Totaal woningen;Rooswijk;Zaanstad                                ;Buurt     ;BU04794210;1;1270.0;2660.0;
6627;Totaal woningen;Rooswijk Noord;Zaanstad                                ;Buurt     ;BU04794220;1;1070.0;3340.0;
6628;Totaal woningen;Wijk 51 Wormerveer;Zaanstad                                ;Wijk      ;WK047951  ;1;1230.0;2490.0;
6629;Totaal woningen;Wormerveer Zuid;Zaanstad                                ;Buurt     ;BU04795110;1;1360.0;2650.0;
6630;Totaal woningen;Guisveld;Zaanstad                                ;Buurt     ;BU04795120;1;;;
6631;Totaal woningen;Wormerveer Noord;Zaanstad                                ;Buurt     ;BU04795130;1;1150.0;2360.0;
6632;Totaal woningen;Karnemelksepolder;Zaanstad                                ;Buurt     ;BU04795140;1;;;
6633;Totaal woningen;Westknollendam;Zaanstad                                ;Buurt     ;BU04795150;1;1580.0;3290.0;
6634;Totaal woningen;Industriebuurt;Zaanstad                                ;Buurt     ;BU04795160;1;1720.0;3570.0;
6635;Totaal woningen;Wijk 61 Krommenie Oost;Zaanstad                                ;Wijk      ;WK047961  ;1;1270.0;2440.0;
6636;Totaal woningen;Zuiderhoofdbuurt;Zaanstad                                ;Buurt     ;BU04796110;1;1390.0;2750.0;
6637;Totaal woningen;Noorderhoofdbuurt;Zaanstad                                ;Buurt     ;BU04796120;1;1170.0;2300.0;
6638;Totaal woningen;Snuiverbuurt;Zaanstad                                ;Buurt     ;BU04796130;1;1400.0;2660.0;
6639;Totaal woningen;Rosariumbuurt;Zaanstad                                ;Buurt     ;BU04796140;1;1040.0;1970.0;
6640;Totaal woningen;Wijk 62 Krommenie West;Zaanstad                                ;Wijk      ;WK047962  ;1;1340.0;2970.0;
6641;Totaal woningen;Zuiderham;Zaanstad                                ;Buurt     ;BU04796210;1;1350.0;2740.0;
6642;Totaal woningen;Noorderham;Zaanstad                                ;Buurt     ;BU04796220;1;1330.0;2680.0;
6643;Totaal woningen;Krommeniedijk;Zaanstad                                ;Buurt     ;BU04796230;1;1850.0;3440.0;
6644;Totaal woningen;Willis;Zaanstad                                ;Buurt     ;BU04796240;1;1260.0;3750.0;
6645;Totaal woningen;Wijk 71 Assendelft-Zuid;Zaanstad                                ;Wijk      ;WK047971  ;1;1340.0;3170.0;
6646;Totaal woningen;De Zuid;Zaanstad                                ;Buurt     ;BU04797110;1;1590.0;3760.0;
6647;Totaal woningen;Centrum;Zaanstad                                ;Buurt     ;BU04797120;1;1280.0;3050.0;
6648;Totaal woningen;Westerpolder;Zaanstad                                ;Buurt     ;BU04797130;1;2170.0;4010.0;
6649;Totaal woningen;Wijk 72 Assendelft-Noord;Zaanstad                                ;Wijk      ;WK047972  ;1;840.0;3420.0;21.1
6650;Totaal woningen;Waterrijk;Zaanstad                                ;Buurt     ;BU04797210;1;530.0;3640.0;58.9
6651;Totaal woningen;Langeheit;Zaanstad                                ;Buurt     ;BU04797220;1;1360.0;3010.0;
6652;Totaal woningen;Parkrijk;Zaanstad                                ;Buurt     ;BU04797230;1;980.0;3340.0;
6653;Totaal woningen;Wijk 81 Westzaan;Zaanstad                                ;Wijk      ;WK047981  ;1;1610.0;3310.0;
6654;Totaal woningen;Westzanerpolder;Zaanstad                                ;Buurt     ;BU04798110;1;;;
6655;Totaal woningen;Westzaan Zuid;Zaanstad                                ;Buurt     ;BU04798120;1;1470.0;3470.0;
6656;Totaal woningen;J.J. Allanbuurt;Zaanstad                                ;Buurt     ;BU04798130;1;1920.0;3740.0;
6657;Totaal woningen;Westzaan Noord;Zaanstad                                ;Buurt     ;BU04798140;1;1600.0;3080.0;
6658;Totaal woningen;Middel;Zaanstad                                ;Buurt     ;BU04798150;1;1930.0;4620.0;
6659;Totaal woningen;Alblasserdam;Alblasserdam                            ;Gemeente  ;GM0482    ;.;1180.0;2970.0;
6660;Totaal woningen;Wijk 01 Centrum;Alblasserdam                            ;Wijk      ;WK048201  ;1;1120.0;2980.0;10.5
6661;Totaal woningen;Cortgene;Alblasserdam                            ;Buurt     ;BU04820101;1;1390.0;3200.0;
6662;Totaal woningen;Redersbuurt;Alblasserdam                            ;Buurt     ;BU04820102;1;1110.0;2400.0;
6663;Totaal woningen;kerkbuurt;Alblasserdam                            ;Buurt     ;BU04820103;1;1310.0;2800.0;
6664;Totaal woningen;Polderbuurt;Alblasserdam                            ;Buurt     ;BU04820104;1;1610.0;3620.0;
6665;Totaal woningen;De Werven;Alblasserdam                            ;Buurt     ;BU04820105;1;540.0;3230.0;49.5
6666;Totaal woningen;Wijk 02 Kinderdijk;Alblasserdam                            ;Wijk      ;WK048202  ;1;1150.0;2930.0;
6667;Totaal woningen;Dijk;Alblasserdam                            ;Buurt     ;BU04820201;1;1480.0;3430.0;
6668;Totaal woningen;Vogelbuurt;Alblasserdam                            ;Buurt     ;BU04820202;1;1030.0;2680.0;
6669;Totaal woningen;Waterland;Alblasserdam                            ;Buurt     ;BU04820203;1;1130.0;3650.0;
6670;Totaal woningen;Groene Long;Alblasserdam                            ;Buurt     ;BU04820204;1;;;
6671;Totaal woningen;Rivierenbuurt;Alblasserdam                            ;Buurt     ;BU04820205;1;1090.0;2620.0;
6672;Totaal woningen;Nieuw Kinderdijk;Alblasserdam                            ;Buurt     ;BU04820206;1;1230.0;3100.0;
6673;Totaal woningen;Wijk 03 Blokweer;Alblasserdam                            ;Wijk      ;WK048203  ;1;1140.0;2920.0;
6674;Totaal woningen;Zeelt;Alblasserdam                            ;Buurt     ;BU04820301;1;1170.0;3680.0;
6675;Totaal woningen;Middelland;Alblasserdam                            ;Buurt     ;BU04820302;1;1260.0;3720.0;
6676;Totaal woningen;Blokweer Noord;Alblasserdam                            ;Buurt     ;BU04820303;1;1020.0;3230.0;
6677;Totaal woningen;Blokweer Zuid;Alblasserdam                            ;Buurt     ;BU04820304;1;1160.0;3170.0;
6678;Totaal woningen;Drentsebuurt;Alblasserdam                            ;Buurt     ;BU04820305;1;1010.0;2710.0;
6679;Totaal woningen;Florabuurt;Alblasserdam                            ;Buurt     ;BU04820306;1;1230.0;2560.0;
6680;Totaal woningen;Staatsliedenbuurt;Alblasserdam                            ;Buurt     ;BU04820307;1;1120.0;2460.0;
6681;Totaal woningen;Wijk 04 Souburgh;Alblasserdam                            ;Wijk      ;WK048204  ;1;1380.0;3010.0;
6682;Totaal woningen;Schildersbuurt;Alblasserdam                            ;Buurt     ;BU04820401;1;1560.0;3070.0;
6683;Totaal woningen;Schrijversbuurt;Alblasserdam                            ;Buurt     ;BU04820402;1;1490.0;2930.0;
6684;Totaal woningen;Klein Alblas;Alblasserdam                            ;Buurt     ;BU04820403;1;2070.0;5800.0;
6685;Totaal woningen;Oranjebuurt;Alblasserdam                            ;Buurt     ;BU04820404;1;930.0;2400.0;
6686;Totaal woningen;Wijk 05 Bedrijventerrein;Alblasserdam                            ;Wijk      ;WK048205  ;1;1430.0;3320.0;
6687;Totaal woningen;Vinkenwaard;Alblasserdam                            ;Buurt     ;BU04820501;1;1650.0;;
6688;Totaal woningen;Hoogendijk;Alblasserdam                            ;Buurt     ;BU04820502;1;;;
6689;Totaal woningen;Nieuwland;Alblasserdam                            ;Buurt     ;BU04820503;1;1280.0;3260.0;
6690;Totaal woningen;Wijk 06 Landelijk gebied;Alblasserdam                            ;Wijk      ;WK048206  ;1;3000.0;6370.0;
6691;Totaal woningen;Polder Blokweer;Alblasserdam                            ;Buurt     ;BU04820601;1;;;
6692;Totaal woningen;Polder Kortland;Alblasserdam                            ;Buurt     ;BU04820602;1;3380.0;7350.0;
6693;Totaal woningen;Polder Souburgh;Alblasserdam                            ;Buurt     ;BU04820603;1;2610.0;;
6694;Totaal woningen;Polder Vinkenwaard;Alblasserdam                            ;Buurt     ;BU04820604;1;;;
6695;Totaal woningen;Alphen aan den Rijn;Alphen aan den Rijn                     ;Gemeente  ;GM0484    ;.;1240.0;3090.0;
6696;Totaal woningen;Wijk 01 Oudshoorn;Alphen aan den Rijn                     ;Wijk      ;WK048401  ;1;1230.0;3090.0;
6697;Totaal woningen;Gnephoek;Alphen aan den Rijn                     ;Buurt     ;BU04840101;1;2320.0;3530.0;
6698;Totaal woningen;Woubrugseweg;Alphen aan den Rijn                     ;Buurt     ;BU04840102;1;2540.0;5410.0;
6699;Totaal woningen;Heuvelweg;Alphen aan den Rijn                     ;Buurt     ;BU04840103;1;1230.0;3750.0;
6700;Totaal woningen;Weteringpark;Alphen aan den Rijn                     ;Buurt     ;BU04840104;1;1820.0;4490.0;
6701;Totaal woningen;Ambachtenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840105;1;900.0;2770.0;
6702;Totaal woningen;Heimanswetering;Alphen aan den Rijn                     ;Buurt     ;BU04840106;1;2890.0;5560.0;
6703;Totaal woningen;Stromenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840107;1;1300.0;2640.0;
6704;Totaal woningen;Nuovaweg;Alphen aan den Rijn                     ;Buurt     ;BU04840108;1;940.0;3200.0;
6705;Totaal woningen;Groenoord;Alphen aan den Rijn                     ;Buurt     ;BU04840109;1;2080.0;3720.0;
6706;Totaal woningen;De Heul;Alphen aan den Rijn                     ;Buurt     ;BU04840110;1;1790.0;3770.0;
6707;Totaal woningen;Wijk 02 Ridderveld;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;1;1090.0;2760.0;
6708;Totaal woningen;Ridderbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840201;1;2090.0;4700.0;
6709;Totaal woningen;Herenweg;Alphen aan den Rijn                     ;Buurt     ;BU04840202;1;780.0;2290.0;
6710;Totaal woningen;Horstenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840203;1;1050.0;3080.0;
6711;Totaal woningen;Burgtenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840204;1;1300.0;3330.0;
6712;Totaal woningen;Preludeweg;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1;980.0;2350.0;
6713;Totaal woningen;Componistenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840206;1;1240.0;3030.0;
6714;Totaal woningen;Rijnoord;Alphen aan den Rijn                     ;Buurt     ;BU04840207;1;;;
6715;Totaal woningen;Planetenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840208;1;1200.0;2400.0;
6716;Totaal woningen;Wijk 03 Zegersloot;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;1;1240.0;3000.0;
6717;Totaal woningen;Steinenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840301;1;1260.0;3100.0;
6718;Totaal woningen;Paddestoelenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840302;1;1180.0;3160.0;
6719;Totaal woningen;Ericapark;Alphen aan den Rijn                     ;Buurt     ;BU04840303;1;1360.0;2630.0;
6720;Totaal woningen;Weidebloemenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840304;1;1470.0;3280.0;
6721;Totaal woningen;Kromme Aar;Alphen aan den Rijn                     ;Buurt     ;BU04840305;1;;;
6722;Totaal woningen;Edelstenenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840306;1;940.0;2710.0;
6723;Totaal woningen;Wijk 04 Hoorn;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;1;1080.0;2550.0;
6724;Totaal woningen;Leidse Schouw;Alphen aan den Rijn                     ;Buurt     ;BU04840401;1;3310.0;5780.0;
6725;Totaal woningen;Rijnhaven;Alphen aan den Rijn                     ;Buurt     ;BU04840402;1;680.0;4060.0;34.4
6726;Totaal woningen;Zeeheldenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840403;1;1040.0;2250.0;
6727;Totaal woningen;Bomenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840404;1;1250.0;2460.0;
6728;Totaal woningen;Bospark;Alphen aan den Rijn                     ;Buurt     ;BU04840405;1;1020.0;2370.0;
6729;Totaal woningen;Wijk 05 Hoge Zijde;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;1;1260.0;3000.0;
6730;Totaal woningen;Emmalaan;Alphen aan den Rijn                     ;Buurt     ;BU04840501;1;1160.0;2810.0;
6731;Totaal woningen;Burgemeester Visserpark;Alphen aan den Rijn                     ;Buurt     ;BU04840502;1;1310.0;3010.0;
