ID;Geslacht;Leeftijd;Nationaliteit;CaribischNederland;Perioden;BevolkingOp1Januari_1
8373;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2012;0
8374;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2013;0
8375;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2014;0
8376;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2015;0
8377;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2016;0
8378;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2017;0
8379;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2018;0
8380;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2019;0
8381;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2020;0
8382;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2021;1
8383;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2022;1
8384;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2023;3
8385;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2024;3
8386;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2011;1
8387;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2012;1
8388;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2013;0
8389;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2014;0
8390;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2015;0
8391;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2016;0
8392;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2017;0
8393;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2018;0
8394;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2019;0
8395;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2020;0
8396;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2021;0
8397;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2022;0
8398;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2023;0
8399;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2024;0
8400;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2011;25
8401;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2012;26
8402;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2013;26
8403;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2014;19
8404;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2015;18
8405;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2016;17
8406;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2017;19
8407;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2018;14
8408;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2019;11
8409;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2020;12
8410;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2021;18
8411;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2022;26
8412;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2023;40
8413;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2024;47
8414;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2011;24
8415;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2012;24
8416;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2013;24
8417;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2014;17
8418;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2015;17
8419;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2016;17
8420;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2017;19
8421;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2018;14
8422;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2019;11
8423;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2020;12
8424;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2021;18
8425;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2022;24
8426;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2023;39
8427;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2024;47
8428;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2011;1
8429;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2012;2
8430;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2013;2
8431;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2014;2
8432;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2015;1
8433;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2016;0
8434;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2017;0
8435;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2018;0
8436;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2019;0
8437;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2020;0
8438;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2021;0
8439;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2022;2
8440;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2023;1
8441;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2024;0
8442;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2011;0
8443;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2012;0
8444;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2013;0
8445;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2014;0
8446;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2015;0
8447;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2016;0
8448;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2017;0
8449;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2018;0
8450;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2019;0
8451;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2020;0
8452;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2021;0
8453;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2022;0
8454;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2023;0
8455;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2024;0
8456;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2011;2
8457;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2012;1
8458;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2013;0
8459;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2014;0
8460;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2015;0
8461;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2016;1
8462;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2017;3
8463;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2018;2
8464;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2019;2
8465;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2020;2
8466;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2021;1
8467;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2022;1
8468;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2023;2
8469;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2024;3
8470;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2011;1
8471;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2012;0
8472;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2013;0
8473;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2014;0
8474;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2015;0
8475;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2016;1
8476;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2017;2
8477;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2018;2
8478;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2019;2
8479;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2020;2
8480;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2021;1
8481;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2022;0
8482;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2023;0
8483;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2024;1
8484;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2011;1
8485;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2012;1
8486;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2013;0
8487;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2014;0
8488;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2015;0
8489;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2016;0
8490;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2017;1
8491;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2018;0
8492;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2019;0
8493;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2020;0
8494;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2021;0
8495;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2022;0
8496;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2023;0
8497;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2024;0
8498;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2011;0
8499;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2012;0
8500;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2013;0
8501;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2014;0
8502;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2015;0
8503;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2016;0
8504;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2017;0
8505;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2018;0
8506;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2019;0
8507;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2020;0
8508;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2021;0
8509;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2022;1
8510;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2023;2
8511;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2024;2
8512;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2011;1
8513;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2012;1
8514;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2013;1
8515;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2014;1
8516;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2015;1
8517;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2016;1
8518;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2017;2
8519;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2018;2
8520;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2019;2
8521;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2020;1
8522;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2021;0
8523;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2022;2
8524;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2023;2
8525;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2024;2
8526;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2011;1
8527;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2012;1
8528;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2013;1
8529;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2014;1
8530;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2015;1
8531;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2016;1
8532;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2017;2
8533;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2018;2
8534;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2019;2
8535;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2020;1
8536;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2021;0
8537;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2022;2
8538;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2023;2
8539;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2024;2
8540;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2011;0
8541;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2012;0
8542;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2013;0
8543;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2014;0
8544;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2015;0
8545;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2016;0
8546;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2017;0
8547;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2018;0
8548;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2019;0
8549;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2020;0
8550;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2021;0
8551;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2022;0
8552;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2023;0
8553;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2024;0
8554;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2011;0
8555;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2012;0
8556;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2013;0
8557;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2014;0
8558;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2015;0
8559;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2016;0
8560;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2017;0
8561;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2018;0
8562;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2019;0
8563;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2020;0
8564;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2021;0
8565;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2022;0
8566;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2023;0
8567;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Saba;2024;0
8568;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2011;5
8569;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2012;8
8570;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2013;8
8571;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2014;7
8572;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2015;7
8573;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2016;6
8574;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2017;3
8575;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2018;8
8576;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2019;7
8577;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2020;10
8578;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2021;10
8579;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2022;10
8580;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2023;10
8581;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2024;7
8582;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2011;1
8583;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2012;2
8584;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2013;2
8585;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2014;2
8586;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2015;2
8587;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2016;1
8588;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2017;0
8589;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2018;0
8590;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2019;2
8591;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2020;2
8592;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2021;2
8593;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2022;2
8594;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2023;4
8595;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2024;3
8596;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2011;3
8597;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2012;4
8598;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2013;4
8599;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2014;3
8600;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2015;3
8601;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2016;3
8602;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2017;2
8603;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2018;5
8604;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2019;2
8605;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2020;4
8606;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2021;5
8607;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2022;6
8608;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2023;5
8609;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2024;4
8610;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2011;1
8611;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2012;2
8612;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2013;2
8613;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2014;2
8614;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2015;2
8615;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2016;2
8616;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2017;1
8617;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2018;3
8618;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2019;3
8619;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2020;4
8620;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2021;3
8621;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2022;2
8622;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2023;1
8623;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Midden- en Zuid-Amerika;Saba;2024;0
8624;Totaal mannen en vrouwen;15 tot 20 jaar;Staatloos / onbekend;Caribisch Nederland;2011;0
8625;Totaal mannen en vrouwen;15 tot 20 jaar;Staatloos / onbekend;Caribisch Nederland;2012;0
8626;Totaal mannen en vrouwen;15 tot 20 jaar;Staatloos / onbekend;Caribisch Nederland;2013;0
8627;Totaal mannen en vrouwen;15 tot 20 jaar;Staatloos / onbekend;Caribisch Nederland;2014;0
