ID;RegioS;Herkomst;Kenmerken;ParticuliereHuishoudensMetInkomen_1;BesteedbaarInkomen_2;GestandaardiseerdInkomen_3;AantalHuishoudensMet52WekenInkomen_4;BesteedbaarInkomen_5;GestandaardiseerdInkomen_6;MetLaagInkomen_7;MetLangdurigLaagInkomen_8;OnderOfRondSociaalMinimum_9
3835;Nijmegen;18;Meerpersoonshuishoudens zonder kinderen;1.0;23.6;15.5;0.9;24.5;16.1;0.2;0.1;0.2
3836;Nijmegen;18;Meerpersoonshuishoudens met kinderen;2.4;21.4;11.4;2.3;22.0;11.7;1.1;0.6;0.8
3837;Nijmegen;18;Leeftijd hoofdkostwinner: tot 45 jaar;3.8;18.0;12.0;3.4;19.4;12.9;1.4;0.5;1.0
3838;Nijmegen;18;Leeftijd hoofdkostwinner: 45-65 jaar;1.2;19.2;12.4;1.2;19.6;12.5;0.6;0.3;0.4
3839;Nijmegen;18;Leeftijd hoofdkostwinner: 65 jr en ouder;0.2;17.0;12.1;0.2;17.0;12.1;0.1;0.1;0.1
3840;Nijmegen;19;Totaal Kenmerken;0.5;17.1;12.9;0.4;18.2;13.6;0.2;;0.1
3841;Nijmegen;19;Sociaal-economische categorie: actief;0.3;19.4;14.2;0.3;20.6;15.0;0.1;;0.1
3842;Nijmegen;19;Sociaal economische categorie: pensioen;;;;;;;;;
3843;Nijmegen;19;Soc. econ. categorie:overige uitkeringen;0.1;10.4;8.6;0.1;10.8;8.8;0.1;;
3844;Nijmegen;19;Eenpersoonshuishoudens;0.3;11.0;11.0;0.2;11.7;11.7;0.1;;
3845;Nijmegen;19;Meerpersoonshuishoudens zonder kinderen;0.1;27.0;17.6;0.1;27.0;17.6;;;
3846;Nijmegen;19;Meerpersoonshuishoudens met kinderen;0.1;25.6;13.9;0.1;27.0;14.7;;;
3847;Nijmegen;19;Leeftijd hoofdkostwinner: tot 45 jaar;0.4;16.9;12.7;0.4;18.1;13.5;0.1;;0.1
3848;Nijmegen;19;Leeftijd hoofdkostwinner: 45-65 jaar;0.0;19.3;14.5;0.0;19.4;13.9;;;
3849;Nijmegen;19;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
3850;Nijmegen;20;Totaal Kenmerken;1.5;19.9;12.2;1.4;20.5;12.6;0.6;0.3;0.5
3851;Nijmegen;20;Sociaal-economische categorie: actief;0.8;25.4;15.0;0.8;25.7;15.2;0.1;0.0;0.1
3852;Nijmegen;20;Sociaal economische categorie: pensioen;0.0;19.5;12.5;0.0;19.5;12.5;;;
3853;Nijmegen;20;Soc. econ. categorie:overige uitkeringen;0.7;13.7;9.1;0.6;14.3;9.5;0.5;0.3;0.4
3854;Nijmegen;20;Eenpersoonshuishoudens;0.4;10.6;10.6;0.3;11.2;11.2;0.2;;0.1
3855;Nijmegen;20;Meerpersoonshuishoudens zonder kinderen;0.3;24.8;15.8;0.3;24.8;15.8;0.1;0.0;0.1
3856;Nijmegen;20;Meerpersoonshuishoudens met kinderen;0.8;22.4;11.7;0.8;23.0;12.0;0.4;0.2;0.3
3857;Nijmegen;20;Leeftijd hoofdkostwinner: tot 45 jaar;1.1;20.2;12.2;1.1;21.0;12.7;0.4;0.2;0.4
3858;Nijmegen;20;Leeftijd hoofdkostwinner: 45-65 jaar;0.3;19.7;12.6;0.3;20.0;12.7;0.2;0.1;0.1
3859;Nijmegen;20;Leeftijd hoofdkostwinner: 65 jr en ouder;0.0;13.3;9.9;0.0;13.3;9.9;;;
3860;Nijmegen;21;Totaal Kenmerken;0.8;19.3;12.0;0.8;19.5;12.1;0.3;0.2;0.2
3861;Nijmegen;21;Sociaal-economische categorie: actief;0.4;22.4;14.0;0.4;22.7;14.2;0.1;;
3862;Nijmegen;21;Sociaal economische categorie: pensioen;0.1;15.4;9.8;0.1;15.4;9.8;0.0;;
3863;Nijmegen;21;Soc. econ. categorie:overige uitkeringen;0.3;15.4;9.5;0.3;15.5;9.5;0.2;0.1;0.2
3864;Nijmegen;21;Eenpersoonshuishoudens;0.2;12.9;12.9;0.2;13.2;13.2;;;
3865;Nijmegen;21;Meerpersoonshuishoudens zonder kinderen;0.2;20.6;13.7;0.2;20.6;13.7;0.1;;0.0
3866;Nijmegen;21;Meerpersoonshuishoudens met kinderen;0.4;21.7;11.1;0.4;21.7;11.1;0.2;0.1;0.2
3867;Nijmegen;21;Leeftijd hoofdkostwinner: tot 45 jaar;0.5;19.2;12.6;0.5;19.4;12.7;0.2;0.1;0.1
3868;Nijmegen;21;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;19.8;11.0;0.2;19.9;11.0;0.1;0.1;0.1
3869;Nijmegen;21;Leeftijd hoofdkostwinner: 65 jr en ouder;0.0;17.4;10.2;0.0;17.4;10.2;;;
3870;Nijmegen;22;Totaal Kenmerken;0.6;19.9;14.1;0.6;20.4;14.3;0.2;0.1;0.2
3871;Nijmegen;22;Sociaal-economische categorie: actief;0.4;23.5;16.0;0.4;24.3;16.4;0.1;;
3872;Nijmegen;22;Sociaal economische categorie: pensioen;0.1;17.7;13.0;0.1;17.7;13.0;;;
3873;Nijmegen;22;Soc. econ. categorie:overige uitkeringen;0.2;13.4;10.8;0.2;12.8;9.9;0.1;0.1;0.1
3874;Nijmegen;22;Eenpersoonshuishoudens;0.3;12.5;12.5;0.3;12.3;12.3;0.1;;0.1
3875;Nijmegen;22;Meerpersoonshuishoudens zonder kinderen;0.1;26.8;17.6;0.1;27.3;17.9;;;
3876;Nijmegen;22;Meerpersoonshuishoudens met kinderen;0.2;25.7;14.3;0.2;26.1;14.5;0.1;;0.1
3877;Nijmegen;22;Leeftijd hoofdkostwinner: tot 45 jaar;0.4;19.0;13.4;0.4;19.7;13.8;0.1;0.0;0.1
3878;Nijmegen;22;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;21.4;15.5;0.2;21.4;15.0;0.1;;
3879;Nijmegen;22;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
3880;Nijmegen;23;Totaal Kenmerken;0.7;17.6;12.7;0.6;19.5;13.9;0.2;;0.1
3881;Nijmegen;23;Sociaal-economische categorie: actief;0.5;19.6;13.9;0.4;22.2;15.6;0.1;;
3882;Nijmegen;23;Sociaal economische categorie: pensioen;;;;;;;;;
3883;Nijmegen;23;Soc. econ. categorie:overige uitkeringen;0.2;12.6;9.3;0.2;13.3;9.7;0.1;;0.1
3884;Nijmegen;23;Eenpersoonshuishoudens;0.3;11.1;11.1;0.2;12.8;12.8;0.1;;
3885;Nijmegen;23;Meerpersoonshuishoudens zonder kinderen;0.1;24.8;16.9;0.1;27.4;18.7;;;
3886;Nijmegen;23;Meerpersoonshuishoudens met kinderen;0.2;21.8;12.1;0.2;22.3;12.4;0.1;;0.1
3887;Nijmegen;23;Leeftijd hoofdkostwinner: tot 45 jaar;0.5;16.3;11.8;0.4;18.8;13.4;0.1;;0.1
3888;Nijmegen;23;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;21.1;14.7;0.2;21.1;14.7;0.0;;
3889;Nijmegen;23;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
3890;Nijmegen;24;Totaal Kenmerken;2.0;16.1;11.4;1.8;17.6;12.5;0.8;0.3;0.6
3891;Nijmegen;24;Sociaal-economische categorie: actief;1.3;19.0;13.4;1.2;20.2;14.2;0.3;0.1;0.2
3892;Nijmegen;24;Sociaal economische categorie: pensioen;;;;;;;;;
3893;Nijmegen;24;Soc. econ. categorie:overige uitkeringen;0.7;11.4;8.1;0.6;12.9;9.2;0.5;0.2;0.4
3894;Nijmegen;24;Eenpersoonshuishoudens;0.9;10.7;10.7;0.8;12.2;12.2;0.3;0.1;0.2
3895;Nijmegen;24;Meerpersoonshuishoudens zonder kinderen;0.3;23.2;15.3;0.3;24.7;16.3;0.1;;0.1
3896;Nijmegen;24;Meerpersoonshuishoudens met kinderen;0.8;19.4;10.5;0.7;20.3;11.0;0.4;0.2;0.3
3897;Nijmegen;24;Leeftijd hoofdkostwinner: tot 45 jaar;1.7;16.2;11.6;1.5;17.9;12.8;0.6;0.2;0.4
3898;Nijmegen;24;Leeftijd hoofdkostwinner: 45-65 jaar;0.3;16.1;10.4;0.3;16.9;10.9;0.2;0.1;0.1
3899;Nijmegen;24;Leeftijd hoofdkostwinner: 65 jr en ouder;0.0;13.3;10.2;0.0;13.3;10.2;;;
3900;Amersfoort;10;Totaal Kenmerken;53.9;27.2;19.1;52.8;27.5;19.3;5.3;1.9;3.9
3901;Amersfoort;10;Sociaal-economische categorie: actief;37.4;30.5;20.6;36.9;30.8;20.8;1.8;0.3;1.1
3902;Amersfoort;10;Sociaal economische categorie: pensioen;10.8;21.0;17.4;10.8;21.0;17.4;1.1;0.6;0.9
3903;Amersfoort;10;Soc. econ. categorie:overige uitkeringen;5.7;17.3;12.6;5.1;17.9;13.0;2.4;1.0;1.8
3904;Amersfoort;10;Eenpersoonshuishoudens;18.5;16.6;16.6;17.9;17.0;17.0;2.9;1.1;2.1
3905;Amersfoort;10;Meerpersoonshuishoudens zonder kinderen;19.4;33.0;22.7;19.3;33.1;22.8;0.7;0.2;0.6
3906;Amersfoort;10;Meerpersoonshuishoudens met kinderen;15.9;32.4;17.5;15.7;32.7;17.7;1.7;0.5;1.1
3907;Amersfoort;10;Leeftijd hoofdkostwinner: tot 45 jaar;28.4;27.4;18.7;27.6;28.0;19.0;2.8;0.7;1.8
3908;Amersfoort;10;Leeftijd hoofdkostwinner: 45-65 jaar;15.6;30.6;20.7;15.3;30.9;20.9;1.4;0.6;1.1
3909;Amersfoort;10;Leeftijd hoofdkostwinner: 65 jr en ouder;9.8;21.1;17.6;9.8;21.1;17.6;1.1;0.6;0.9
3910;Amersfoort;11;Totaal Kenmerken;43.8;27.8;19.7;43.2;28.0;19.8;3.5;1.3;2.5
3911;Amersfoort;11;Sociaal-economische categorie: actief;30.5;31.1;21.1;30.2;31.3;21.2;1.2;0.2;0.7
3912;Amersfoort;11;Sociaal economische categorie: pensioen;9.6;21.0;17.4;9.6;21.0;17.4;0.9;0.5;0.8
3913;Amersfoort;11;Soc. econ. categorie:overige uitkeringen;3.8;18.2;13.8;3.4;18.7;14.1;1.3;0.6;1.0
3914;Amersfoort;11;Eenpersoonshuishoudens;15.3;17.0;17.0;14.9;17.3;17.3;2.3;1.0;1.6
3915;Amersfoort;11;Meerpersoonshuishoudens zonder kinderen;16.7;33.3;23.0;16.6;33.5;23.1;0.4;0.1;0.4
3916;Amersfoort;11;Meerpersoonshuishoudens met kinderen;11.9;33.8;18.4;11.7;34.1;18.5;0.8;0.2;0.5
3917;Amersfoort;11;Leeftijd hoofdkostwinner: tot 45 jaar;22.2;28.5;19.5;21.8;28.8;19.7;1.6;0.3;1.0
3918;Amersfoort;11;Leeftijd hoofdkostwinner: 45-65 jaar;12.9;31.2;21.3;12.6;31.6;21.5;1.0;0.4;0.8
3919;Amersfoort;11;Leeftijd hoofdkostwinner: 65 jr en ouder;8.8;21.1;17.7;8.8;21.1;17.7;0.9;0.5;0.8
3920;Amersfoort;12;Totaal Kenmerken;10.0;24.5;16.5;9.6;25.3;17.0;1.8;0.6;1.3
3921;Amersfoort;12;Sociaal-economische categorie: actief;6.9;27.5;18.1;6.7;28.3;18.6;0.6;0.1;0.4
3922;Amersfoort;12;Sociaal economische categorie: pensioen;1.2;21.2;17.2;1.2;21.3;17.2;0.2;0.1;0.2
3923;Amersfoort;12;Soc. econ. categorie:overige uitkeringen;1.9;15.4;10.3;1.7;16.3;10.8;1.0;0.4;0.8
3924;Amersfoort;12;Eenpersoonshuishoudens;3.2;14.7;14.7;2.9;15.8;15.8;0.7;0.2;0.5
3925;Amersfoort;12;Meerpersoonshuishoudens zonder kinderen;2.7;30.7;21.0;2.7;30.9;21.1;0.3;0.1;0.2
3926;Amersfoort;12;Meerpersoonshuishoudens met kinderen;4.0;28.0;14.9;3.9;28.5;15.1;0.9;0.3;0.6
3927;Amersfoort;12;Leeftijd hoofdkostwinner: tot 45 jaar;6.2;23.8;15.7;5.8;24.9;16.4;1.2;0.3;0.8
3928;Amersfoort;12;Leeftijd hoofdkostwinner: 45-65 jaar;2.7;27.5;18.2;2.7;27.9;18.5;0.4;0.2;0.3
3929;Amersfoort;12;Leeftijd hoofdkostwinner: 65 jr en ouder;1.1;20.5;16.9;1.0;20.6;17.0;0.2;0.1;0.2
3930;Amersfoort;13;Totaal Kenmerken;0.0;24.7;18.7;;;;;;
3931;Amersfoort;13;Sociaal-economische categorie: actief;;;;;;;;;
3932;Amersfoort;13;Sociaal economische categorie: pensioen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3933;Amersfoort;13;Soc. econ. categorie:overige uitkeringen;;;;;;;;;
3934;Amersfoort;13;Eenpersoonshuishoudens;;;;;;;;;
3935;Amersfoort;13;Meerpersoonshuishoudens zonder kinderen;;;;;;;;;
3936;Amersfoort;13;Meerpersoonshuishoudens met kinderen;;;;;;;;;
3937;Amersfoort;13;Leeftijd hoofdkostwinner: tot 45 jaar;;;;;;;;;
3938;Amersfoort;13;Leeftijd hoofdkostwinner: 45-65 jaar;;;;;;;;;
3939;Amersfoort;13;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
3940;Amersfoort;14;Totaal Kenmerken;5.0;26.9;19.3;4.9;27.2;19.5;0.6;0.2;0.5
3941;Amersfoort;14;Sociaal-economische categorie: actief;3.5;30.1;20.8;3.4;30.4;20.9;0.2;;0.1
3942;Amersfoort;14;Sociaal economische categorie: pensioen;1.0;22.1;18.2;1.0;22.2;18.2;0.1;;0.1
3943;Amersfoort;14;Soc. econ. categorie:overige uitkeringen;0.6;15.6;11.9;0.5;16.2;12.4;0.3;0.1;0.2
3944;Amersfoort;14;Eenpersoonshuishoudens;1.8;16.8;16.8;1.8;17.1;17.1;0.3;0.1;0.3
3945;Amersfoort;14;Meerpersoonshuishoudens zonder kinderen;1.7;33.7;23.3;1.7;33.7;23.3;0.1;;0.1
3946;Amersfoort;14;Meerpersoonshuishoudens met kinderen;1.5;31.6;17.5;1.4;32.3;17.9;0.2;;0.1
3947;Amersfoort;14;Leeftijd hoofdkostwinner: tot 45 jaar;2.5;26.7;18.7;2.4;27.3;19.1;0.3;0.1;0.2
3948;Amersfoort;14;Leeftijd hoofdkostwinner: 45-65 jaar;1.7;29.8;20.7;1.6;30.0;20.8;0.1;0.0;0.1
3949;Amersfoort;14;Leeftijd hoofdkostwinner: 65 jr en ouder;0.9;21.8;18.2;0.9;21.8;18.2;0.1;;0.1
3950;Amersfoort;15;Totaal Kenmerken;5.0;22.0;13.7;4.7;23.2;14.4;1.3;0.4;0.8
3951;Amersfoort;15;Sociaal-economische categorie: actief;3.4;24.9;15.4;3.2;26.2;16.1;0.4;0.1;0.2
3952;Amersfoort;15;Sociaal economische categorie: pensioen;0.2;17.4;12.7;0.2;17.4;12.7;0.1;;0.1
3953;Amersfoort;15;Soc. econ. categorie:overige uitkeringen;1.3;15.3;9.6;1.2;16.3;10.1;0.8;0.3;0.5
3954;Amersfoort;15;Eenpersoonshuishoudens;1.4;12.0;12.0;1.2;13.9;13.9;0.3;0.1;0.2
3955;Amersfoort;15;Meerpersoonshuishoudens zonder kinderen;1.0;25.8;17.0;1.0;26.3;17.3;0.2;0.1;0.2
3956;Amersfoort;15;Meerpersoonshuishoudens met kinderen;2.6;25.9;13.3;2.5;26.3;13.5;0.7;0.3;0.5
3957;Amersfoort;15;Leeftijd hoofdkostwinner: tot 45 jaar;3.7;21.8;13.7;3.4;23.3;14.5;0.9;0.3;0.6
3958;Amersfoort;15;Leeftijd hoofdkostwinner: 45-65 jaar;1.1;23.8;14.4;1.0;24.4;14.7;0.3;0.1;0.2
3959;Amersfoort;15;Leeftijd hoofdkostwinner: 65 jr en ouder;0.2;14.1;10.9;0.2;14.4;11.1;0.1;;0.1
3960;Amersfoort;16;Totaal Kenmerken;2.0;24.9;18.5;2.0;25.6;18.9;0.3;0.1;0.3
3961;Amersfoort;16;Sociaal-economische categorie: actief;1.1;29.9;20.9;1.1;30.4;21.2;0.1;;0.0
3962;Amersfoort;16;Sociaal economische categorie: pensioen;0.6;21.8;18.3;0.6;21.8;18.3;0.1;;0.1
3963;Amersfoort;16;Soc. econ. categorie:overige uitkeringen;0.3;12.5;9.7;0.3;13.5;10.5;0.1;;0.1
3964;Amersfoort;16;Eenpersoonshuishoudens;0.8;16.9;16.9;0.8;17.4;17.4;0.2;0.1;0.1
3965;Amersfoort;16;Meerpersoonshuishoudens zonder kinderen;0.7;32.2;22.3;0.7;32.2;22.3;0.0;;0.0
3966;Amersfoort;16;Meerpersoonshuishoudens met kinderen;0.5;28.5;16.0;0.5;29.9;16.8;0.1;;0.1
3967;Amersfoort;16;Leeftijd hoofdkostwinner: tot 45 jaar;0.8;23.9;17.2;0.7;25.5;18.3;0.1;;0.1
3968;Amersfoort;16;Leeftijd hoofdkostwinner: 45-65 jaar;0.7;29.3;20.5;0.7;29.5;20.6;0.1;;0.0
3969;Amersfoort;16;Leeftijd hoofdkostwinner: 65 jr en ouder;0.6;20.9;17.7;0.6;20.9;17.7;0.1;;0.1
3970;Amersfoort;17;Totaal Kenmerken;3.0;28.3;19.8;2.9;28.4;19.9;0.3;0.1;0.2
3971;Amersfoort;17;Sociaal-economische categorie: actief;2.3;30.3;20.8;2.3;30.3;20.8;0.1;;0.1
3972;Amersfoort;17;Sociaal economische categorie: pensioen;0.4;22.7;18.0;0.4;22.9;18.2;;;
3973;Amersfoort;17;Soc. econ. categorie:overige uitkeringen;0.3;18.8;14.2;0.3;18.7;14.1;0.1;;0.1
3974;Amersfoort;17;Eenpersoonshuishoudens;1.0;16.8;16.8;1.0;16.9;16.9;0.2;;0.1
3975;Amersfoort;17;Meerpersoonshuishoudens zonder kinderen;1.0;34.7;24.1;1.0;34.7;24.1;;;
3976;Amersfoort;17;Meerpersoonshuishoudens met kinderen;0.9;33.3;18.3;0.9;33.5;18.4;0.1;;0.1
3977;Amersfoort;17;Leeftijd hoofdkostwinner: tot 45 jaar;1.7;28.0;19.4;1.7;28.1;19.4;0.2;;0.1
3978;Amersfoort;17;Leeftijd hoofdkostwinner: 45-65 jaar;1.0;30.2;20.8;0.9;30.5;21.0;0.1;;0.1
3979;Amersfoort;17;Leeftijd hoofdkostwinner: 65 jr en ouder;0.3;23.5;19.0;0.3;23.5;19.0;;;
3980;Amersfoort;18;Totaal Kenmerken;4.6;22.0;13.7;4.3;23.1;14.3;1.2;0.4;0.8
3981;Amersfoort;18;Sociaal-economische categorie: actief;3.1;24.9;15.4;3.0;26.1;16.1;0.4;0.1;0.2
3982;Amersfoort;18;Sociaal economische categorie: pensioen;0.2;17.5;12.9;0.2;17.5;12.9;0.1;;0.1
3983;Amersfoort;18;Soc. econ. categorie:overige uitkeringen;1.3;15.5;9.6;1.1;16.5;10.1;0.7;0.3;0.5
3984;Amersfoort;18;Eenpersoonshuishoudens;1.3;12.4;12.4;1.1;14.2;14.2;0.3;0.1;0.2
3985;Amersfoort;18;Meerpersoonshuishoudens zonder kinderen;0.9;25.2;16.7;0.9;25.7;17.0;0.2;0.1;0.2
3986;Amersfoort;18;Meerpersoonshuishoudens met kinderen;2.4;25.7;13.2;2.4;26.1;13.4;0.7;0.3;0.4
3987;Amersfoort;18;Leeftijd hoofdkostwinner: tot 45 jaar;3.4;21.9;13.7;3.2;23.3;14.5;0.8;0.3;0.5
3988;Amersfoort;18;Leeftijd hoofdkostwinner: 45-65 jaar;1.0;23.7;14.3;1.0;24.1;14.5;0.3;0.1;0.2
3989;Amersfoort;18;Leeftijd hoofdkostwinner: 65 jr en ouder;0.2;13.7;10.6;0.2;13.9;10.8;0.1;;0.1
3990;Amersfoort;19;Totaal Kenmerken;0.4;22.0;14.1;0.3;24.7;15.7;0.1;;
3991;Amersfoort;19;Sociaal-economische categorie: actief;0.3;24.6;15.5;0.2;27.4;17.1;;;
3992;Amersfoort;19;Sociaal economische categorie: pensioen;;;;;;;;;
3993;Amersfoort;19;Soc. econ. categorie:overige uitkeringen;;;;;;;;;
3994;Amersfoort;19;Eenpersoonshuishoudens;0.1;7.9;7.9;0.1;10.7;10.7;;;
3995;Amersfoort;19;Meerpersoonshuishoudens zonder kinderen;0.1;31.8;20.7;0.1;32.1;21.0;;;
3996;Amersfoort;19;Meerpersoonshuishoudens met kinderen;0.1;29.6;15.6;0.1;29.8;15.7;;;
3997;Amersfoort;19;Leeftijd hoofdkostwinner: tot 45 jaar;0.3;21.3;13.8;0.3;23.4;15.0;0.1;;
3998;Amersfoort;19;Leeftijd hoofdkostwinner: 45-65 jaar;;;;;;;;;
3999;Amersfoort;19;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
4000;Amersfoort;20;Totaal Kenmerken;1.6;24.7;14.3;1.6;25.2;14.6;0.3;0.1;0.2
4001;Amersfoort;20;Sociaal-economische categorie: actief;1.1;27.7;15.5;1.1;28.3;15.8;0.1;;0.1
4002;Amersfoort;20;Sociaal economische categorie: pensioen;0.1;16.8;13.2;0.1;16.8;13.2;;;
4003;Amersfoort;20;Soc. econ. categorie:overige uitkeringen;0.4;17.8;11.0;0.4;18.2;11.2;0.2;0.1;0.1
4004;Amersfoort;20;Eenpersoonshuishoudens;0.3;12.4;12.4;0.3;13.2;13.2;0.1;;0.1
4005;Amersfoort;20;Meerpersoonshuishoudens zonder kinderen;0.3;24.7;15.9;0.3;25.1;16.1;0.1;;0.0
4006;Amersfoort;20;Meerpersoonshuishoudens met kinderen;1.0;28.8;14.5;1.0;29.1;14.6;0.1;0.1;0.1
4007;Amersfoort;20;Leeftijd hoofdkostwinner: tot 45 jaar;1.2;25.7;14.5;1.2;26.4;14.9;0.2;0.0;0.1
4008;Amersfoort;20;Leeftijd hoofdkostwinner: 45-65 jaar;0.4;22.9;14.0;0.4;23.1;14.1;0.1;0.0;0.1
4009;Amersfoort;20;Leeftijd hoofdkostwinner: 65 jr en ouder;0.0;13.1;11.2;0.0;13.1;11.2;;;
4010;Amersfoort;21;Totaal Kenmerken;1.0;23.9;14.0;1.0;24.2;14.2;0.3;0.1;0.2
4011;Amersfoort;21;Sociaal-economische categorie: actief;0.7;26.4;15.7;0.7;26.7;15.9;0.1;;0.0
4012;Amersfoort;21;Sociaal economische categorie: pensioen;0.1;18.6;11.3;0.1;18.6;11.3;;;
4013;Amersfoort;21;Soc. econ. categorie:overige uitkeringen;0.3;18.2;10.0;0.3;18.6;10.2;0.2;0.1;0.1
4014;Amersfoort;21;Eenpersoonshuishoudens;0.2;14.5;14.5;0.2;15.1;15.1;;;
4015;Amersfoort;21;Meerpersoonshuishoudens zonder kinderen;0.2;27.3;17.0;0.2;27.4;17.1;0.1;;0.0
4016;Amersfoort;21;Meerpersoonshuishoudens met kinderen;0.6;25.8;12.7;0.6;26.0;12.8;0.2;0.1;0.1
4017;Amersfoort;21;Leeftijd hoofdkostwinner: tot 45 jaar;0.8;23.5;14.4;0.7;23.9;14.7;0.2;0.1;0.1
4018;Amersfoort;21;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;27.2;13.5;0.2;27.3;13.6;0.1;0.0;0.0
4019;Amersfoort;21;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;15.9;10.3;0.1;15.9;10.3;;;
4020;Amersfoort;22;Totaal Kenmerken;0.5;23.4;15.9;0.4;24.4;16.6;0.1;;
4021;Amersfoort;22;Sociaal-economische categorie: actief;0.3;27.0;17.9;0.3;27.6;18.3;;;
4022;Amersfoort;22;Sociaal economische categorie: pensioen;;;;;;;;;
4023;Amersfoort;22;Soc. econ. categorie:overige uitkeringen;0.1;15.7;11.2;0.1;17.4;12.4;;;
4024;Amersfoort;22;Eenpersoonshuishoudens;0.2;12.9;12.9;0.1;14.1;14.1;;;
4025;Amersfoort;22;Meerpersoonshuishoudens zonder kinderen;0.1;29.1;20.1;0.1;29.1;20.1;;;
4026;Amersfoort;22;Meerpersoonshuishoudens met kinderen;0.2;28.3;15.6;0.2;29.4;16.1;;;
4027;Amersfoort;22;Leeftijd hoofdkostwinner: tot 45 jaar;0.3;23.8;15.7;0.3;25.5;16.8;0.1;;
4028;Amersfoort;22;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;23.8;16.5;0.1;23.8;16.5;;;
4029;Amersfoort;22;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
4030;Amersfoort;23;Totaal Kenmerken;0.5;19.6;13.5;0.4;22.1;15.0;0.1;;0.1
4031;Amersfoort;23;Sociaal-economische categorie: actief;0.4;22.0;15.0;0.3;25.1;16.9;;;
4032;Amersfoort;23;Sociaal economische categorie: pensioen;;;;;;;;;
4033;Amersfoort;23;Soc. econ. categorie:overige uitkeringen;0.1;11.3;8.3;0.1;12.2;9.0;0.1;;0.1
4034;Amersfoort;23;Eenpersoonshuishoudens;0.2;10.3;10.3;0.1;13.3;13.3;;;
4035;Amersfoort;23;Meerpersoonshuishoudens zonder kinderen;0.1;28.1;19.1;0.1;28.1;19.1;;;
4036;Amersfoort;23;Meerpersoonshuishoudens met kinderen;0.2;24.7;13.5;0.2;25.3;13.8;0.0;;
4037;Amersfoort;23;Leeftijd hoofdkostwinner: tot 45 jaar;0.3;18.6;12.7;0.3;22.1;14.9;0.1;;
4038;Amersfoort;23;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;23.0;16.0;0.1;23.0;16.0;;;
4039;Amersfoort;23;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
4040;Amersfoort;24;Totaal Kenmerken;1.4;17.9;12.2;1.2;19.8;13.5;0.5;0.2;0.3
4041;Amersfoort;24;Sociaal-economische categorie: actief;0.9;20.5;14.2;0.8;22.6;15.6;0.1;;0.1
4042;Amersfoort;24;Sociaal economische categorie: pensioen;;;;;;;;;
4043;Amersfoort;24;Soc. econ. categorie:overige uitkeringen;0.5;12.5;8.1;0.4;14.0;8.9;0.3;0.1;0.2
4044;Amersfoort;24;Eenpersoonshuishoudens;0.5;11.0;11.0;0.4;14.0;14.0;0.1;;0.1
4045;Amersfoort;24;Meerpersoonshuishoudens zonder kinderen;0.2;23.3;16.2;0.2;24.4;16.9;0.1;;0.0
4046;Amersfoort;24;Meerpersoonshuishoudens met kinderen;0.6;21.2;11.6;0.6;21.7;11.8;0.3;0.1;0.2
4047;Amersfoort;24;Leeftijd hoofdkostwinner: tot 45 jaar;1.1;17.2;12.0;1.0;19.0;13.2;0.4;0.1;0.3
4048;Amersfoort;24;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;22.6;13.6;0.2;24.9;15.1;0.1;0.0;0.0
4049;Amersfoort;24;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
4050;Utrecht;10;Totaal Kenmerken;114.9;24.3;18.1;111.4;24.8;18.6;16.7;7.1;12.4
4051;Utrecht;10;Sociaal-economische categorie: actief;76.8;27.5;20.0;74.8;28.1;20.4;5.3;0.9;3.5
4052;Utrecht;10;Sociaal economische categorie: pensioen;22.1;19.6;16.5;22.0;19.7;16.5;3.2;2.0;2.7
4053;Utrecht;10;Soc. econ. categorie:overige uitkeringen;16.0;15.3;11.5;14.6;15.9;11.9;8.1;4.3;6.1
4054;Utrecht;10;Eenpersoonshuishoudens;53.7;16.1;16.1;50.8;16.8;16.8;10.1;4.5;7.6
4055;Utrecht;10;Meerpersoonshuishoudens zonder kinderen;36.8;32.0;22.1;36.4;32.2;22.3;1.8;0.6;1.7
4056;Utrecht;10;Meerpersoonshuishoudens met kinderen;24.5;30.5;16.6;24.1;30.8;16.7;4.7;2.1;3.0
4057;Utrecht;10;Leeftijd hoofdkostwinner: tot 45 jaar;65.0;24.4;18.1;62.0;25.4;18.8;9.1;2.9;6.5
