ID;Geslacht;LeeftijdBeginPeriode;ArbeidsmarktpositieEindePeriode;Perioden;TotaleBevolkingBeginPeriode_1;WerkzaamBeginPeriode_2;NietWerkzaamBeginPeriode_3;ImmigratieGeboorteTijdensPeriode_4
4746;Mannen;8;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.6;0.0;0.6;0.0
4747;Mannen;8;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.6;0.0;0.6;0.0
4748;Mannen;8;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.7;0.0;0.7;0.0
4749;Mannen;8;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.8;0.0;0.8;0.0
4750;Mannen;8;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.7;0.0;0.7;0.0
4751;Mannen;8;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.6;0.0;0.6;0.0
4752;Mannen;9;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;103.7;0.0;103.7;0.9
4753;Mannen;9;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;103.3;0.0;103.3;0.8
4754;Mannen;9;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;101.8;0.0;101.8;0.7
4755;Mannen;9;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;101.9;0.0;101.9;0.5
4756;Mannen;9;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;100.5;0.0;100.5;0.5
4757;Mannen;9;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;98.9;0.0;98.9;0.4
4758;Mannen;9;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;100.2;0.0;100.2;0.5
4759;Mannen;9;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;101.2;0.0;101.2;0.5
4760;Mannen;9;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;103.1;0.0;103.1;0.6
4761;Mannen;9;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
4762;Mannen;9;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
4763;Mannen;9;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
4764;Mannen;9;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
4765;Mannen;9;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
4766;Mannen;9;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
4767;Mannen;9;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
4768;Mannen;9;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
4769;Mannen;9;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
4770;Mannen;9;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;103.2;0.0;103.2;0.9
4771;Mannen;9;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;102.9;0.0;102.9;0.8
4772;Mannen;9;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;101.4;0.0;101.4;0.7
4773;Mannen;9;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;101.3;0.0;101.3;0.5
4774;Mannen;9;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;99.8;0.0;99.8;0.5
4775;Mannen;9;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;98.3;0.0;98.3;0.4
4776;Mannen;9;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;99.5;0.0;99.5;0.5
4777;Mannen;9;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;100.5;0.0;100.5;0.5
4778;Mannen;9;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;102.6;0.0;102.5;0.6
4779;Mannen;9;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.5;0.0;0.5;0.0
4780;Mannen;9;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.5;0.0;0.5;0.0
4781;Mannen;9;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.5;0.0;0.5;0.0
4782;Mannen;9;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.6;0.0;0.6;0.0
4783;Mannen;9;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.7;0.0;0.7;0.0
4784;Mannen;9;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.6;0.0;0.6;0.0
4785;Mannen;9;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.7;0.0;0.7;0.0
4786;Mannen;9;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.6;0.0;0.6;0.0
4787;Mannen;9;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.6;0.0;0.6;0.0
4788;Mannen;10;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;102.8;0.0;102.8;0.9
4789;Mannen;10;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;104.1;0.0;104.1;0.8
4790;Mannen;10;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;103.7;0.0;103.7;0.7
4791;Mannen;10;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;102.1;0.0;102.1;0.6
4792;Mannen;10;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;101.8;0.0;101.8;0.5
4793;Mannen;10;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;100.4;0.0;100.4;0.4
4794;Mannen;10;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;98.7;0.0;98.7;0.5
4795;Mannen;10;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;100.0;0.0;100.0;0.5
4796;Mannen;10;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;101.0;0.0;101.0;0.5
4797;Mannen;10;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
4798;Mannen;10;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
4799;Mannen;10;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
4800;Mannen;10;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
4801;Mannen;10;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
4802;Mannen;10;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
4803;Mannen;10;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
4804;Mannen;10;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
4805;Mannen;10;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
4806;Mannen;10;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;102.4;0.0;102.4;0.9
4807;Mannen;10;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;103.7;0.0;103.7;0.8
4808;Mannen;10;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;103.3;0.0;103.3;0.7
4809;Mannen;10;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;101.5;0.0;101.5;0.6
4810;Mannen;10;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;101.3;0.0;101.3;0.5
4811;Mannen;10;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;99.7;0.0;99.7;0.4
4812;Mannen;10;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;98.1;0.0;98.1;0.5
4813;Mannen;10;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;99.4;0.0;99.4;0.5
4814;Mannen;10;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;100.5;0.0;100.5;0.5
4815;Mannen;10;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.4;0.0;0.4;0.0
4816;Mannen;10;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.4;0.0;0.4;0.0
4817;Mannen;10;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.4;0.0;0.4;0.0
4818;Mannen;10;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.5;0.0;0.5;0.0
4819;Mannen;10;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.6;0.0;0.6;0.0
4820;Mannen;10;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.6;0.0;0.6;0.0
4821;Mannen;10;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.7;0.0;0.7;0.0
4822;Mannen;10;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.6;0.0;0.6;0.0
4823;Mannen;10;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.5;0.0;0.5;0.0
4824;Mannen;11;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;98.4;0.0;98.4;0.8
4825;Mannen;11;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;103.3;0.0;103.3;0.8
4826;Mannen;11;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;104.5;0.0;104.5;0.7
4827;Mannen;11;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;104.0;0.0;104.0;0.5
4828;Mannen;11;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;102.1;0.0;102.1;0.4
4829;Mannen;11;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;101.7;0.0;101.7;0.4
4830;Mannen;11;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;100.1;0.0;100.1;0.4
4831;Mannen;11;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;98.5;0.0;98.5;0.5
4832;Mannen;11;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;100.0;0.0;100.0;0.5
4833;Mannen;11;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
4834;Mannen;11;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
4835;Mannen;11;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
4836;Mannen;11;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
4837;Mannen;11;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
4838;Mannen;11;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
4839;Mannen;11;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
4840;Mannen;11;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
4841;Mannen;11;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
4842;Mannen;11;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;98.0;0.0;98.0;0.8
4843;Mannen;11;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;102.9;0.0;102.9;0.8
4844;Mannen;11;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;104.1;0.0;104.1;0.7
4845;Mannen;11;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;103.5;0.0;103.5;0.5
4846;Mannen;11;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;101.6;0.0;101.6;0.4
4847;Mannen;11;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;101.2;0.0;101.2;0.4
4848;Mannen;11;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;99.5;0.0;99.5;0.4
4849;Mannen;11;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;98.0;0.0;98.0;0.5
4850;Mannen;11;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;99.5;0.0;99.5;0.5
4851;Mannen;11;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.4;0.0;0.4;0.0
4852;Mannen;11;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.4;0.0;0.4;0.0
4853;Mannen;11;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.5;0.0;0.5;0.0
4854;Mannen;11;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.5;0.0;0.5;0.0
4855;Mannen;11;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.5;0.0;0.5;0.0
4856;Mannen;11;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.6;0.0;0.6;0.0
4857;Mannen;11;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.6;0.0;0.6;0.0
4858;Mannen;11;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.5;0.0;0.5;0.0
4859;Mannen;11;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.5;0.0;0.5;0.0
4860;Mannen;12;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;98.3;0.0;98.2;0.8
4861;Mannen;12;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;98.9;0.0;98.8;0.8
4862;Mannen;12;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;103.7;0.0;103.7;0.7
4863;Mannen;12;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;104.8;0.0;104.8;0.5
4864;Mannen;12;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;104.0;0.0;104.0;0.5
4865;Mannen;12;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;102.0;0.0;102.0;0.4
4866;Mannen;12;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;101.6;0.0;101.6;0.4
4867;Mannen;12;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;100.0;0.0;100.0;0.5
4868;Mannen;12;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;98.5;0.0;98.5;0.5
4869;Mannen;12;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.5;0.0;0.5;0.0
4870;Mannen;12;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.4;0.0;0.4;0.0
4871;Mannen;12;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.3;0.0;0.3;0.0
4872;Mannen;12;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.2;0.0;0.2;0.0
4873;Mannen;12;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.1;0.0;0.1;0.0
4874;Mannen;12;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.1;0.0;0.1;0.0
4875;Mannen;12;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
4876;Mannen;12;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.1;0.0;0.0;0.0
4877;Mannen;12;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
4878;Mannen;12;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;97.4;0.0;97.4;0.8
4879;Mannen;12;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;98.1;0.0;98.0;0.8
4880;Mannen;12;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;103.0;0.0;103.0;0.7
4881;Mannen;12;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;104.2;0.0;104.2;0.5
4882;Mannen;12;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;103.4;0.0;103.4;0.5
4883;Mannen;12;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;101.4;0.0;101.4;0.4
4884;Mannen;12;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;101.0;0.0;101.0;0.4
4885;Mannen;12;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;99.4;0.0;99.4;0.5
4886;Mannen;12;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;98.0;0.0;98.0;0.5
4887;Mannen;12;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.4;0.0;0.4;0.0
4888;Mannen;12;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.4;0.0;0.4;0.0
4889;Mannen;12;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.4;0.0;0.4;0.0
4890;Mannen;12;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.4;0.0;0.4;0.0
4891;Mannen;12;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.5;0.0;0.5;0.0
4892;Mannen;12;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.5;0.0;0.5;0.0
4893;Mannen;12;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.5;0.0;0.5;0.0
4894;Mannen;12;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.5;0.0;0.5;0.0
4895;Mannen;12;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.4;0.0;0.4;0.0
4896;Mannen;13;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;99.4;0.5;98.9;0.8
4897;Mannen;13;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;98.7;0.5;98.2;0.7
4898;Mannen;13;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;99.3;0.4;98.9;0.7
4899;Mannen;13;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;104.0;0.3;103.6;0.5
4900;Mannen;13;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;104.9;0.2;104.7;0.4
4901;Mannen;13;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;104.0;0.1;103.9;0.4
4902;Mannen;13;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;101.9;0.1;101.8;0.4
4903;Mannen;13;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;101.4;0.0;101.4;0.5
4904;Mannen;13;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;100.0;0.1;99.9;0.5
4905;Mannen;13;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;4.1;0.3;3.8;0.0
4906;Mannen;13;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;4.7;0.2;4.5;0.0
4907;Mannen;13;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;5.1;0.2;4.9;0.0
4908;Mannen;13;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;3.7;0.2;3.5;0.0
4909;Mannen;13;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;2.7;0.1;2.6;0.0
4910;Mannen;13;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;2.1;0.1;2.1;0.0
4911;Mannen;13;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;1.1;0.0;1.0;0.0
4912;Mannen;13;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;1.3;0.0;1.3;0.0
4913;Mannen;13;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;1.3;0.0;1.3;0.0
4914;Mannen;13;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;94.9;0.2;94.7;0.8
4915;Mannen;13;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;93.6;0.2;93.4;0.7
4916;Mannen;13;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;93.8;0.2;93.6;0.7
4917;Mannen;13;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;99.9;0.1;99.7;0.5
4918;Mannen;13;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;101.7;0.1;101.7;0.4
4919;Mannen;13;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;101.3;0.0;101.3;0.4
4920;Mannen;13;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;100.3;0.0;100.2;0.4
4921;Mannen;13;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;99.7;0.0;99.7;0.5
4922;Mannen;13;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;98.3;0.0;98.2;0.5
4923;Mannen;13;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.3;0.0;0.3;0.0
4924;Mannen;13;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.3;0.0;0.3;0.0
4925;Mannen;13;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.4;0.0;0.4;0.0
4926;Mannen;13;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.4;0.0;0.4;0.0
4927;Mannen;13;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.4;0.0;0.4;0.0
4928;Mannen;13;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.5;0.0;0.5;0.0
4929;Mannen;13;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.6;0.0;0.6;0.0
4930;Mannen;13;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.5;0.0;0.5;0.0
4931;Mannen;13;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.4;0.0;0.4;0.0
4932;Mannen;14;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;97.5;3.5;94.0;0.9
4933;Mannen;14;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;99.8;4.1;95.7;0.7
4934;Mannen;14;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;99.1;4.7;94.3;0.7
4935;Mannen;14;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;99.6;5.2;94.5;0.6
4936;Mannen;14;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;104.1;3.7;100.4;0.4
4937;Mannen;14;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;104.9;2.7;102.2;0.4
4938;Mannen;14;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;103.8;2.1;101.7;0.4
4939;Mannen;14;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;101.7;1.1;100.7;0.4
4940;Mannen;14;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;101.4;1.3;100.1;0.5
4941;Mannen;14;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;11.1;2.0;9.1;0.0
4942;Mannen;14;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;11.8;2.3;9.5;0.0
