ID;Geslacht;Leeftijd;TypeReIntegratieParticipatievoorz;StatusPersoon;Herkomstland;GeboortelandOuders;Perioden;PersonenMetVoorziening_1
6465;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2024 juli;22350.0
6466;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2024 augustus;23040.0
6467;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2024 september;23200.0
6468;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 januari;18910.0
6469;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 februari;20110.0
6470;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 maart;20260.0
6471;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 april;20630.0
6472;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 mei;20960.0
6473;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 juni;20260.0
6474;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 juli;20240.0
6475;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 augustus;20920.0
6476;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 september;21100.0
6477;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 oktober;21460.0
6478;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 november;21600.0
6479;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2023 december;18290.0
6480;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2024 januari;18180.0
6481;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2024 februari;21820.0
6482;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2024 maart;21900.0
6483;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2024 april;22100.0
6484;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2024 mei;22480.0
6485;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2024 juni;22180.0
6486;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2024 juli;22350.0
6487;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2024 augustus;23040.0
6488;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouders in NL;2024 september;23200.0
6489;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 januari;
6490;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 februari;
6491;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 maart;
6492;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 april;
6493;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 mei;
6494;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 juni;
6495;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 juli;
6496;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 augustus;
6497;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 september;
6498;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 oktober;
6499;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 november;
6500;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2023 december;
6501;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2024 januari;
6502;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2024 februari;
6503;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2024 maart;
6504;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2024 april;
6505;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2024 mei;
6506;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2024 juni;
6507;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2024 juli;
6508;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2024 augustus;
6509;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in NL, ouder(s) buiten NL;2024 september;
6510;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 januari;
6511;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 februari;
6512;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 maart;
6513;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 april;
6514;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 mei;
6515;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 juni;
6516;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 juli;
6517;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 augustus;
6518;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 september;
6519;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 oktober;
6520;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 november;
6521;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2023 december;
6522;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2024 januari;
6523;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2024 februari;
6524;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2024 maart;
6525;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2024 april;
6526;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2024 mei;
6527;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2024 juni;
6528;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2024 juli;
6529;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2024 augustus;
6530;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren buiten Nederland;2024 september;
6531;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 januari;
6532;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 februari;
6533;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 maart;
6534;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 april;
6535;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 mei;
6536;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 juni;
6537;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 juli;
6538;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 augustus;
6539;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 september;
6540;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 oktober;
6541;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 november;
6542;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2023 december;
6543;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2024 januari;
6544;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2024 februari;
6545;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2024 maart;
6546;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2024 april;
6547;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2024 mei;
6548;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2024 juni;
6549;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2024 juli;
6550;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2024 augustus;
6551;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Onbekend;2024 september;
6552;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 januari;1570.0
6553;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 februari;1690.0
6554;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 maart;1680.0
6555;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 april;1740.0
6556;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 mei;1780.0
6557;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 juni;1750.0
6558;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 juli;1740.0
6559;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 augustus;1770.0
6560;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 september;1820.0
6561;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 oktober;1840.0
6562;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 november;1860.0
6563;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2023 december;1660.0
6564;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2024 januari;1650.0
6565;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2024 februari;1910.0
6566;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2024 maart;1920.0
6567;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2024 april;1950.0
6568;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2024 mei;2030.0
6569;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2024 juni;2010.0
6570;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2024 juli;2010.0
6571;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2024 augustus;2070.0
6572;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Totaal;2024 september;2110.0
6573;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Geboren in Nederland;2023 januari;770.0
6574;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Geboren in Nederland;2023 februari;800.0
6575;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Geboren in Nederland;2023 maart;810.0
6576;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Geboren in Nederland;2023 april;840.0
6577;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Geboren in Nederland;2023 mei;850.0
6578;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Geboren in Nederland;2023 juni;830.0
6579;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Geboren in Nederland;2023 juli;840.0
6580;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Geboren in Nederland;2023 augustus;850.0
6581;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Geboren in Nederland;2023 september;860.0
6582;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Europa (exclusief Nederland);Geboren in Nederland;2023 oktober;880.0
