ID;Geslacht;Persoonskenmerken;GeregistreerdWerkzoekendeBijUWV;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;WilMeerUrenWerkenBeschikbaar_3;WilNietMeerWerkenOfNietBeschikbaar_4;NietWerkzameBevolking_5;WerklozeBeroepsbevolking_6;Deeltijd_7;MinderDan20UurPerWeek_8;MinderDan12UurPerWeek_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;Voltijd_12;Onbekend_13;NietBeroepsbevolking_14;BeschikbaarNietGezocht_15;NietGezochtVanwegeOntmoediging_16;NietGezochtVanwegeAndereReden_17;GezochtNietBeschikbaar_18;NietGezochtNietBeschikbaar_19;WilWerken_20;WilOfKanNietWerken_21;VanwegeZorgGezinHuishouden_22;VanwegeOpleidingStudie_23;VanwegeVutPensioenHogeLeeftijd_24;VanwegeZiekteArbeidsongeschiktheid_25;VanwegeAndereRedenen_26
4585;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2018 1e kwartaal;219.0;116.0;14.0;102.0;103.0;39.0;11.0;1.0;1.0;1.0;10.0;27.0;0.0;64.0;11.0;2.0;9.0;12.0;40.0;11.0;29.0;1.0;5.0;0.0;19.0;4.0
4586;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2018 2e kwartaal;219.0;115.0;12.0;103.0;104.0;35.0;12.0;1.0;1.0;1.0;10.0;23.0;0.0;69.0;9.0;3.0;6.0;13.0;48.0;15.0;33.0;1.0;5.0;0.0;23.0;4.0
4587;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2018 3e kwartaal;211.0;119.0;14.0;105.0;92.0;25.0;10.0;1.0;0.0;0.0;9.0;14.0;1.0;67.0;12.0;5.0;7.0;12.0;43.0;13.0;30.0;1.0;3.0;0.0;21.0;5.0
4588;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2018 4e kwartaal;197.0;116.0;13.0;103.0;82.0;27.0;9.0;2.0;0.0;1.0;8.0;17.0;1.0;54.0;9.0;4.0;5.0;8.0;37.0;9.0;29.0;1.0;1.0;0.0;23.0;4.0
4589;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2018;212.0;116.0;13.0;103.0;95.0;32.0;11.0;1.0;0.0;1.0;9.0;20.0;1.0;64.0;10.0;4.0;7.0;11.0;42.0;12.0;30.0;1.0;3.0;0.0;21.0;4.0
4590;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2019 1e kwartaal;211.0;113.0;13.0;100.0;98.0;35.0;15.0;1.0;0.0;1.0;14.0;20.0;1.0;63.0;8.0;4.0;5.0;10.0;44.0;10.0;35.0;1.0;3.0;0.0;26.0;5.0
4591;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2019 2e kwartaal;201.0;105.0;13.0;92.0;96.0;33.0;10.0;0.0;0.0;0.0;10.0;22.0;0.0;63.0;10.0;3.0;7.0;11.0;42.0;10.0;32.0;0.0;4.0;0.0;23.0;4.0
4592;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2019 3e kwartaal;209.0;116.0;12.0;104.0;93.0;28.0;10.0;1.0;0.0;1.0;9.0;17.0;1.0;65.0;9.0;1.0;8.0;13.0;42.0;14.0;29.0;0.0;5.0;0.0;21.0;3.0
4593;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2019 4e kwartaal;206.0;109.0;10.0;98.0;97.0;29.0;10.0;1.0;0.0;1.0;9.0;19.0;0.0;68.0;8.0;2.0;5.0;11.0;50.0;15.0;34.0;1.0;5.0;0.0;23.0;6.0
4594;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2019;207.0;111.0;12.0;99.0;96.0;31.0;11.0;1.0;0.0;1.0;11.0;19.0;0.0;65.0;9.0;3.0;6.0;11.0;45.0;12.0;32.0;1.0;4.0;0.0;23.0;5.0
4595;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2020 1e kwartaal;216.0;111.0;14.0;97.0;105.0;33.0;10.0;0.0;0.0;0.0;10.0;22.0;1.0;72.0;12.0;2.0;10.0;10.0;49.0;16.0;34.0;2.0;4.0;0.0;25.0;3.0
4596;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2020 2e kwartaal;221.0;108.0;13.0;95.0;113.0;39.0;11.0;1.0;1.0;0.0;11.0;27.0;0.0;74.0;15.0;3.0;11.0;11.0;48.0;13.0;36.0;1.0;5.0;0.0;26.0;5.0
4597;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2020 3e kwartaal;226.0;116.0;16.0;99.0;110.0;40.0;14.0;1.0;0.0;1.0;13.0;24.0;2.0;70.0;8.0;3.0;6.0;13.0;49.0;13.0;36.0;1.0;4.0;0.0;29.0;3.0
4598;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2020 4e kwartaal;226.0;120.0;20.0;99.0;106.0;43.0;13.0;1.0;0.0;0.0;12.0;28.0;2.0;63.0;10.0;3.0;7.0;11.0;42.0;12.0;30.0;1.0;5.0;0.0;21.0;4.0
4599;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2020;222.0;114.0;16.0;98.0;109.0;39.0;12.0;1.0;0.0;0.0;12.0;25.0;1.0;70.0;11.0;3.0;8.0;11.0;47.0;13.0;34.0;1.0;4.0;0.0;25.0;4.0
4600;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2021 1e kwartaal;235.0;120.0;18.0;101.0;116.0;44.0;16.0;0.0;0.0;0.0;16.0;24.0;3.0;72.0;5.0;1.0;5.0;8.0;58.0;;;3.0;10.0;1.0;35.0;9.0
4601;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2021 2e kwartaal;220.0;118.0;13.0;106.0;101.0;34.0;13.0;0.0;0.0;0.0;12.0;20.0;1.0;68.0;9.0;1.0;8.0;9.0;50.0;;;4.0;8.0;0.0;33.0;5.0
4602;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2021 3e kwartaal;204.0;108.0;10.0;97.0;97.0;27.0;11.0;4.0;1.0;3.0;8.0;14.0;2.0;70.0;8.0;1.0;7.0;7.0;55.0;;;3.0;10.0;0.0;34.0;9.0
4603;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2021 4e kwartaal;200.0;101.0;7.0;94.0;100.0;30.0;13.0;1.0;0.0;1.0;12.0;16.0;2.0;70.0;8.0;0.0;8.0;9.0;52.0;;;2.0;11.0;0.0;33.0;6.0
4604;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2021;215.0;112.0;12.0;99.0;103.0;34.0;13.0;1.0;0.0;1.0;12.0;18.0;2.0;70.0;8.0;1.0;7.0;8.0;54.0;;;3.0;10.0;0.0;34.0;7.0
4605;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2022 1e kwartaal;192.0;97.0;8.0;89.0;94.0;28.0;13.0;2.0;0.0;2.0;10.0;13.0;2.0;66.0;10.0;1.0;8.0;9.0;47.0;;;2.0;8.0;0.0;31.0;6.0
4606;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2022 2e kwartaal;175.0;84.0;5.0;80.0;90.0;29.0;15.0;2.0;1.0;1.0;13.0;13.0;2.0;61.0;8.0;0.0;8.0;8.0;45.0;;;2.0;8.0;0.0;28.0;7.0
4607;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2022 3e kwartaal;180.0;97.0;6.0;90.0;83.0;22.0;11.0;1.0;0.0;1.0;10.0;9.0;2.0;61.0;6.0;0.0;5.0;8.0;47.0;;;2.0;9.0;0.0;33.0;4.0
4608;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2022 4e kwartaal;179.0;93.0;9.0;84.0;85.0;25.0;12.0;2.0;0.0;2.0;10.0;12.0;1.0;61.0;7.0;0.0;7.0;6.0;47.0;;;2.0;8.0;0.0;34.0;3.0
4609;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2022;181.0;93.0;7.0;86.0;88.0;26.0;13.0;2.0;0.0;1.0;11.0;12.0;2.0;62.0;8.0;0.0;7.0;8.0;47.0;;;2.0;8.0;0.0;31.0;5.0
4610;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2023 1e kwartaal;179.0;90.0;9.0;81.0;89.0;27.0;13.0;1.0;0.0;1.0;12.0;13.0;1.0;62.0;9.0;0.0;9.0;5.0;48.0;;;2.0;9.0;0.0;32.0;5.0
4611;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2023 2e kwartaal;190.0;94.0;9.0;85.0;96.0;27.0;11.0;2.0;1.0;1.0;9.0;16.0;0.0;69.0;7.0;1.0;6.0;8.0;54.0;;;2.0;11.0;0.0;33.0;8.0
4612;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2023 3e kwartaal;193.0;93.0;8.0;84.0;100.0;26.0;10.0;1.0;0.0;1.0;9.0;15.0;1.0;74.0;6.0;0.0;6.0;9.0;59.0;;;2.0;13.0;0.0;37.0;7.0
4613;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2023 4e kwartaal;196.0;96.0;8.0;89.0;100.0;31.0;12.0;1.0;0.0;1.0;11.0;17.0;2.0;69.0;6.0;1.0;6.0;7.0;55.0;;;2.0;12.0;0.0;37.0;3.0
4614;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2023;189.0;93.0;8.0;85.0;96.0;28.0;11.0;1.0;0.0;1.0;10.0;15.0;1.0;68.0;7.0;0.0;6.0;7.0;54.0;;;2.0;11.0;0.0;35.0;6.0
4615;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2024 1e kwartaal;194.0;91.0;10.0;81.0;104.0;31.0;12.0;1.0;0.0;0.0;12.0;17.0;2.0;72.0;7.0;0.0;7.0;11.0;54.0;;;2.0;11.0;0.0;37.0;4.0
4616;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2024 2e kwartaal;190.0;90.0;7.0;84.0;99.0;30.0;14.0;1.0;0.0;1.0;14.0;14.0;1.0;70.0;6.0;0.0;6.0;8.0;56.0;;;1.0;14.0;0.0;34.0;7.0
4617;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2024 3e kwartaal;190.0;90.0;8.0;81.0;100.0;28.0;12.0;1.0;1.0;0.0;11.0;15.0;1.0;72.0;6.0;0.0;6.0;9.0;57.0;;;2.0;12.0;0.0;38.0;5.0
4618;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2024 4e kwartaal;195.0;90.0;7.0;83.0;105.0;29.0;13.0;2.0;0.0;2.0;11.0;16.0;1.0;76.0;8.0;1.0;7.0;11.0;56.0;;;2.0;12.0;0.0;36.0;6.0
4619;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2024;192.0;90.0;8.0;82.0;102.0;30.0;13.0;1.0;0.0;1.0;12.0;15.0;1.0;72.0;7.0;0.0;7.0;10.0;56.0;;;2.0;12.0;0.0;36.0;6.0
4620;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4621;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4622;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4623;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4624;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2013;;;;;;;;;;;;;;;;;;;;;;;;;;
4625;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4626;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4627;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4628;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4629;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
4630;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4631;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2015 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4632;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2015 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4633;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2015 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4634;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2015 ;;;;;;;;;;;;;;;;;;;;;;;;;;
4635;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2016 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4636;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2016 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4637;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2016 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4638;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2016 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4639;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
4640;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2017 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4641;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2017 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4642;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2017 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4643;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2017 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4644;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2017;;;;;;;;;;;;;;;;;;;;;;;;;;
4645;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2018 1e kwartaal;56.0;38.0;5.0;32.0;18.0;12.0;3.0;0.0;0.0;0.0;3.0;8.0;0.0;6.0;2.0;0.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4646;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2018 2e kwartaal;43.0;28.0;3.0;25.0;16.0;11.0;3.0;0.0;0.0;0.0;3.0;8.0;0.0;4.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4647;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2018 3e kwartaal;46.0;29.0;4.0;25.0;17.0;11.0;4.0;0.0;0.0;0.0;4.0;7.0;0.0;6.0;1.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4648;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2018 4e kwartaal;47.0;32.0;4.0;28.0;15.0;12.0;4.0;0.0;0.0;0.0;4.0;8.0;0.0;4.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4649;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2018;48.0;31.0;4.0;27.0;17.0;11.0;4.0;0.0;0.0;0.0;3.0;8.0;0.0;5.0;1.0;0.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4650;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2019 1e kwartaal;44.0;25.0;2.0;23.0;18.0;13.0;4.0;0.0;0.0;0.0;4.0;9.0;0.0;5.0;2.0;0.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4651;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2019 2e kwartaal;45.0;24.0;2.0;22.0;21.0;13.0;3.0;0.0;0.0;0.0;3.0;9.0;0.0;8.0;3.0;0.0;3.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4652;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2019 3e kwartaal;45.0;30.0;2.0;27.0;16.0;10.0;2.0;0.0;0.0;0.0;2.0;7.0;1.0;6.0;2.0;0.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
4653;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2019 4e kwartaal;42.0;21.0;2.0;19.0;21.0;14.0;4.0;0.0;0.0;0.0;4.0;10.0;0.0;7.0;0.0;0.0;0.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0
4654;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2019;44.0;25.0;2.0;23.0;19.0;12.0;3.0;0.0;0.0;0.0;3.0;9.0;0.0;7.0;2.0;0.0;2.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
4655;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2020 1e kwartaal;53.0;34.0;3.0;30.0;19.0;11.0;2.0;0.0;0.0;0.0;2.0;9.0;0.0;8.0;2.0;0.0;2.0;3.0;3.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0
4656;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2020 2e kwartaal;58.0;31.0;6.0;25.0;27.0;16.0;5.0;0.0;0.0;0.0;5.0;12.0;0.0;11.0;2.0;0.0;2.0;7.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0
4657;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2020 3e kwartaal;64.0;35.0;4.0;31.0;29.0;22.0;6.0;0.0;0.0;0.0;6.0;15.0;1.0;7.0;1.0;0.0;1.0;3.0;2.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0
4658;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2020 4e kwartaal;58.0;27.0;4.0;23.0;31.0;22.0;5.0;0.0;0.0;0.0;5.0;17.0;1.0;9.0;1.0;0.0;1.0;4.0;3.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0
4659;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2020;58.0;32.0;4.0;27.0;27.0;18.0;5.0;0.0;0.0;0.0;4.0;13.0;0.0;9.0;1.0;0.0;1.0;5.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
4660;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2021 1e kwartaal;59.0;30.0;6.0;25.0;28.0;22.0;5.0;0.0;0.0;0.0;5.0;14.0;2.0;7.0;1.0;0.0;1.0;4.0;2.0;;;0.0;1.0;0.0;1.0;0.0
4661;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2021 2e kwartaal;47.0;27.0;3.0;24.0;20.0;13.0;4.0;0.0;0.0;0.0;4.0;8.0;1.0;7.0;2.0;0.0;2.0;3.0;3.0;;;0.0;1.0;0.0;1.0;0.0
4662;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2021 3e kwartaal;35.0;17.0;2.0;15.0;18.0;12.0;6.0;2.0;0.0;1.0;4.0;7.0;0.0;5.0;0.0;0.0;0.0;2.0;3.0;;;1.0;0.0;0.0;2.0;0.0
4663;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2021 4e kwartaal;33.0;15.0;2.0;13.0;17.0;12.0;5.0;0.0;0.0;0.0;5.0;7.0;0.0;5.0;1.0;0.0;1.0;3.0;2.0;;;0.0;1.0;0.0;1.0;0.0
4664;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2021;43.0;23.0;3.0;19.0;21.0;15.0;5.0;0.0;0.0;0.0;5.0;9.0;1.0;6.0;1.0;0.0;1.0;3.0;2.0;;;0.0;1.0;0.0;1.0;0.0
4665;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2022 1e kwartaal;34.0;17.0;1.0;16.0;17.0;11.0;6.0;0.0;0.0;0.0;6.0;5.0;0.0;5.0;1.0;0.0;1.0;3.0;2.0;;;0.0;1.0;0.0;1.0;0.0
4666;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2022 2e kwartaal;24.0;11.0;1.0;10.0;12.0;8.0;3.0;0.0;0.0;0.0;3.0;4.0;0.0;5.0;2.0;0.0;2.0;2.0;1.0;;;0.0;0.0;0.0;1.0;0.0
4667;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2022 3e kwartaal;25.0;15.0;1.0;14.0;10.0;7.0;4.0;0.0;0.0;0.0;4.0;3.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;;;0.0;0.0;0.0;1.0;0.0
4668;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2022 4e kwartaal;22.0;12.0;1.0;11.0;11.0;8.0;3.0;0.0;0.0;0.0;3.0;5.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;;;0.0;1.0;0.0;1.0;0.0
4669;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2022;26.0;14.0;1.0;13.0;12.0;9.0;4.0;0.0;0.0;0.0;4.0;5.0;0.0;4.0;1.0;0.0;1.0;2.0;2.0;;;0.0;0.0;0.0;1.0;0.0
4670;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2023 1e kwartaal;23.0;12.0;2.0;11.0;11.0;7.0;3.0;0.0;0.0;0.0;3.0;4.0;0.0;3.0;1.0;0.0;1.0;1.0;2.0;;;0.0;0.0;0.0;1.0;0.0
4671;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2023 2e kwartaal;31.0;16.0;1.0;15.0;15.0;10.0;3.0;0.0;0.0;0.0;3.0;7.0;0.0;5.0;0.0;0.0;0.0;3.0;2.0;;;0.0;0.0;0.0;1.0;1.0
4672;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2023 3e kwartaal;29.0;17.0;3.0;14.0;12.0;8.0;3.0;0.0;0.0;0.0;3.0;5.0;0.0;4.0;1.0;0.0;1.0;2.0;2.0;;;0.0;0.0;0.0;2.0;0.0
4673;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2023 4e kwartaal;31.0;18.0;2.0;17.0;13.0;10.0;2.0;0.0;0.0;0.0;2.0;8.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;;;0.0;0.0;0.0;0.0;0.0
4674;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2023;29.0;16.0;2.0;14.0;13.0;9.0;3.0;0.0;0.0;0.0;3.0;6.0;0.0;4.0;1.0;0.0;1.0;2.0;1.0;;;0.0;0.0;0.0;1.0;0.0
4675;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2024 1e kwartaal;37.0;18.0;2.0;16.0;19.0;11.0;5.0;0.0;0.0;0.0;5.0;5.0;1.0;8.0;2.0;0.0;2.0;4.0;2.0;;;0.0;0.0;0.0;2.0;0.0
4676;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2024 2e kwartaal;36.0;20.0;1.0;19.0;16.0;12.0;4.0;0.0;0.0;0.0;4.0;8.0;0.0;4.0;0.0;0.0;0.0;2.0;2.0;;;0.0;0.0;0.0;1.0;1.0
4677;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2024 3e kwartaal;30.0;18.0;1.0;17.0;12.0;8.0;2.0;0.0;0.0;0.0;2.0;5.0;0.0;4.0;1.0;0.0;1.0;1.0;2.0;;;0.0;0.0;0.0;1.0;0.0
4678;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2024 4e kwartaal;36.0;17.0;1.0;16.0;19.0;13.0;5.0;0.0;0.0;0.0;5.0;8.0;0.0;6.0;0.0;0.0;0.0;1.0;5.0;;;0.0;0.0;0.0;3.0;1.0
4679;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2024;34.0;18.0;1.0;17.0;16.0;11.0;4.0;0.0;0.0;0.0;4.0;7.0;0.0;5.0;1.0;0.0;1.0;2.0;3.0;;;0.0;0.0;0.0;2.0;0.0
4680;Mannen;Leeftijd: 25 tot 45 jaar;Geregistr. werkzoekend UWV, geen WW;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4681;Mannen;Leeftijd: 25 tot 45 jaar;Geregistr. werkzoekend UWV, geen WW;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4682;Mannen;Leeftijd: 25 tot 45 jaar;Geregistr. werkzoekend UWV, geen WW;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4683;Mannen;Leeftijd: 25 tot 45 jaar;Geregistr. werkzoekend UWV, geen WW;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
