ID;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Personen_1;PersonenRelatief_2;Kinderen_3;KinderenRelatief_4
3689;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;;;;
3690;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;;;;
3691;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;;;;
3692;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;36.0;15.9;12.8;20.5
3693;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;41.8;17.0;14.9;21.3
3694;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;46.5;17.5;16.5;21.3
3695;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;51.8;18.0;18.9;21.9
3696;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;53.6;17.2;19.4;20.4
3697;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;56.4;16.6;21.0;19.9
3698;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;57.4;15.6;21.7;18.8
3699;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;58.0;14.6;22.3;17.7
3700;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;59.3;13.8;23.1;16.9
3701;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;60.7;13.0;23.3;15.6
3702;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;;;;
3703;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;;;;
3704;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;;;;
3705;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;9.3;4.9;4.3;7.6
3706;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;11.6;5.5;5.3;8.3
3707;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;14.0;6.1;6.3;8.8
3708;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;15.3;6.0;6.9;8.6
3709;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;17.5;6.4;7.8;8.9
3710;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;19.7;6.6;8.8;9.1
3711;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;21.9;6.8;9.7;9.2
3712;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;23.8;6.8;10.6;9.2
3713;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;25.1;6.6;11.3;9.0
3714;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;26.3;6.3;11.6;8.4
3715;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;;;;
3716;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;;;;
3717;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;;;;
3718;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;42.7;18.9;15.2;24.3
3719;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;49.4;20.1;17.5;25.0
3720;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;54.7;20.6;19.4;25.0
3721;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;60.7;21.1;22.0;25.5
3722;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;63.1;20.3;22.9;24.0
3723;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;66.8;19.7;24.7;23.4
3724;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;68.5;18.6;25.8;22.4
3725;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;69.2;17.4;26.6;21.1
3726;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;70.3;16.4;27.3;20.0
3727;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;72.7;15.6;28.0;18.8
3728;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;;;;
3729;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;;;;
3730;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;;;;
3731;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;13.7;7.2;6.3;11.0
3732;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;16.5;7.9;7.4;11.5
3733;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;19.3;8.3;8.5;11.9
3734;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;20.4;8.1;9.2;11.5
3735;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;23.3;8.5;10.4;11.9
3736;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;26.0;8.7;11.5;12.0
3737;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;28.7;8.9;12.8;12.1
3738;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;31.0;8.8;13.9;12.0
3739;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;32.7;8.6;14.7;11.6
3740;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;34.0;8.2;15.1;10.9
3741;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;;;;
3742;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;;;;
3743;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;;;;
3744;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;370.3;3.2;120.9;4.0
3745;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;416.5;3.6;136.2;4.5
3746;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;427.3;3.8;138.8;4.7
3747;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;391.3;3.5;127.1;4.3
3748;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;362.3;3.2;115.6;3.9
3749;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;304.9;2.7;94.1;3.2
3750;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;283.7;2.5;85.2;2.9
3751;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;283.4;2.4;84.6;2.9
3752;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;272.2;2.3;80.4;2.8
3753;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;228.5;1.9;66.3;2.3
3754;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;213.2;1.8;59.6;2.1
3755;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;201.6;1.6;56.3;1.9
3756;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;212.9;1.7;55.8;1.9
3757;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;71.7;0.6;29.5;1.0
3758;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;79.5;0.7;32.1;1.1
3759;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;81.9;0.7;32.5;1.1
3760;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;76.8;0.7;30.0;1.0
3761;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;77.9;0.7;29.8;1.0
3762;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;71.8;0.7;27.0;0.9
3763;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;68.3;0.6;25.6;0.9
3764;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;66.1;0.6;24.5;0.9
3765;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;64.4;0.6;24.0;0.9
3766;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;52.7;0.5;20.1;0.7
3767;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;46.9;0.4;17.4;0.6
3768;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;40.4;0.3;15.2;0.5
3769;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;34.3;0.3;11.8;0.4
3770;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;276.5;2.4;83.8;2.7
3771;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;295.7;2.6;88.5;2.9
3772;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;282.6;2.5;83.3;2.8
3773;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;262.5;2.3;76.5;2.6
3774;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;229.4;2.0;62.5;2.1
3775;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;197.2;1.7;54.3;1.9
3776;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;179.4;1.6;47.9;1.6
3777;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;169.5;1.4;44.5;1.5
3778;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;167.0;1.4;44.3;1.5
3779;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;145.6;1.2;38.2;1.3
3780;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;138.7;1.2;35.9;1.3
3781;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;141.2;1.2;35.9;1.2
3782;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;162.5;1.3;41.3;1.4
3783;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;39.3;0.4;14.2;0.5
3784;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;43.6;0.4;15.6;0.5
3785;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;43.3;0.4;15.1;0.5
3786;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;39.7;0.4;13.6;0.5
3787;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;35.1;0.3;11.1;0.4
3788;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;32.2;0.3;10.0;0.4
3789;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;30.7;0.3;9.3;0.3
3790;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;28.2;0.3;8.3;0.3
3791;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;27.4;0.2;8.1;0.3
3792;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;21.2;0.2;6.4;0.2
3793;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;20.1;0.2;6.1;0.2
3794;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;19.8;0.2;5.8;0.2
3795;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;21.5;0.2;6.5;0.2
3796;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;357.5;3.1;113.2;3.7
3797;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;379.5;3.3;117.7;3.9
3798;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;363.6;3.2;111.2;3.7
3799;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;343.4;3.0;104.2;3.5
3800;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;304.7;2.7;88.0;3.0
3801;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;267.0;2.3;77.1;2.6
3802;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;247.0;2.1;70.0;2.4
3803;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;237.2;2.0;67.3;2.3
3804;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;237.0;2.0;68.0;2.3
3805;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;211.6;1.8;60.6;2.1
3806;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;202.2;1.7;57.5;2.0
3807;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;204.1;1.7;56.9;2.0
3808;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;229.9;1.9;64.4;2.2
3809;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;69.4;0.6;26.9;0.9
3810;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;76.3;0.7;29.0;1.0
3811;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;75.6;0.7;28.1;1.0
3812;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;69.8;0.6;25.5;0.9
3813;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;64.2;0.6;22.3;0.8
3814;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;59.5;0.5;20.4;0.7
3815;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;58.5;0.5;20.0;0.7
3816;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;56.4;0.5;19.2;0.7
3817;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;56.7;0.5;19.7;0.7
3818;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;48.5;0.4;17.4;0.6
3819;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;46.1;0.4;16.7;0.6
3820;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;45.6;0.4;16.4;0.6
3821;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;47.9;0.4;17.4;0.6
3822;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;465.2;4.0;151.4;5.0
3823;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;490.0;4.3;155.7;5.2
3824;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;471.1;4.1;147.5;5.0
3825;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;448.3;4.0;139.4;4.7
3826;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;403.8;3.6;121.4;4.1
3827;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;362.5;3.2;108.4;3.7
3828;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;339.8;2.9;100.7;3.5
3829;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;330.7;2.8;98.5;3.4
3830;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;330.1;2.8;99.0;3.4
3831;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;301.2;2.5;90.6;3.2
3832;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;288.6;2.4;87.0;3.0
3833;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;285.6;2.3;84.5;2.9
3834;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;318.2;2.6;94.0;3.3
3835;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;117.8;1.1;47.2;1.6
3836;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;126.4;1.1;49.6;1.7
3837;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;124.6;1.1;47.9;1.6
3838;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;113.3;1.0;42.5;1.5
3839;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;106.9;1.0;39.0;1.4
3840;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;100.9;0.9;36.5;1.3
3841;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;100.3;0.9;36.3;1.3
3842;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;98.7;0.9;35.7;1.3
3843;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;99.9;0.9;36.6;1.3
3844;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;88.2;0.8;33.5;1.2
3845;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;84.1;0.7;32.3;1.2
3846;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;82.5;0.7;31.5;1.1
3847;Bron: Inkomen als werknemer/zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;85.5;0.7;32.8;1.2
3848;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;223.5;2.3;74.0;2.9
3849;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;253.2;2.6;84.4;3.4
3850;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;257.7;2.7;85.8;3.5
3851;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;239.4;2.5;80.7;3.4
3852;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;213.5;2.2;70.8;3.0
3853;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;176.5;1.8;57.2;2.4
3854;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;166.5;1.7;53.0;2.2
3855;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;172.9;1.8;55.0;2.3
3856;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;166.6;1.7;53.3;2.3
3857;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;146.5;1.5;45.5;1.9
3858;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;128.6;1.3;38.6;1.7
3859;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;110.2;1.1;33.1;1.4
3860;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;101.6;1.0;27.8;1.2
3861;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;43.8;0.5;19.7;0.8
3862;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;47.7;0.5;21.0;0.9
3863;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;49.7;0.5;21.5;0.9
3864;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;46.5;0.5;19.8;0.8
3865;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;47.3;0.5;19.7;0.8
3866;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;43.1;0.5;17.9;0.8
3867;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;42.0;0.5;17.5;0.8
3868;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;42.4;0.5;17.5;0.8
3869;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;42.2;0.5;17.6;0.8
3870;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;38.0;0.4;16.0;0.7
3871;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;32.1;0.3;13.2;0.6
3872;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;25.1;0.3;10.8;0.5
3873;Bron: Inkomen als werknemer;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;17.1;0.2;6.8;0.3
3874;Bron: Inkomen als werknemer;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;154.1;1.6;46.8;1.9
3875;Bron: Inkomen als werknemer;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;161.7;1.7;48.4;2.0
3876;Bron: Inkomen als werknemer;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;149.8;1.6;44.5;1.8
3877;Bron: Inkomen als werknemer;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;142.2;1.5;42.3;1.8
3878;Bron: Inkomen als werknemer;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;112.6;1.2;30.0;1.3
3879;Bron: Inkomen als werknemer;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;95.1;1.0;27.1;1.1
3880;Bron: Inkomen als werknemer;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;86.5;0.9;24.2;1.0
