ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenMetJeugdzorg_1;JongerenMetJeugdzorgRelatief_2;Jeugdzorgtrajecten_3
6759;JZ Totaal jeugdzorg;Steenwijkerland;1e halfjaar 2018;885.0;7.9;
6760;JZ Totaal jeugdzorg;Steenwijkerland;2e halfjaar 2018;890.0;7.9;
6761;JZ Totaal jeugdzorg;Steenwijkerland;2018;1025.0;9.2;
6762;JZ Totaal jeugdzorg;Steenwijkerland;1e halfjaar 2019;935.0;8.3;
6763;JZ Totaal jeugdzorg;Steenwijkerland;2e halfjaar 2019;935.0;8.3;
6764;JZ Totaal jeugdzorg;Steenwijkerland;2019;1065.0;9.5;
6765;JZ Totaal jeugdzorg;Steenwijkerland;1e halfjaar 2020;875.0;7.8;
6766;JZ Totaal jeugdzorg;Steenwijkerland;2e halfjaar 2020;920.0;8.2;
6767;JZ Totaal jeugdzorg;Steenwijkerland;2020;1020.0;9.1;
6768;JZ Totaal jeugdzorg;Stein (L.);1e halfjaar 2015;475.0;8.9;
6769;JZ Totaal jeugdzorg;Stein (L.);2e halfjaar 2015;490.0;9.2;
6770;JZ Totaal jeugdzorg;Stein (L.);2015;540.0;10.1;
6771;JZ Totaal jeugdzorg;Stein (L.);1e halfjaar 2016;440.0;8.4;
6772;JZ Totaal jeugdzorg;Stein (L.);2e halfjaar 2016;450.0;8.6;
6773;JZ Totaal jeugdzorg;Stein (L.);2016;520.0;9.9;
6774;JZ Totaal jeugdzorg;Stein (L.);1e halfjaar 2017;435.0;8.4;
6775;JZ Totaal jeugdzorg;Stein (L.);2e halfjaar 2017;445.0;8.6;
6776;JZ Totaal jeugdzorg;Stein (L.);2017;505.0;9.7;
6777;JZ Totaal jeugdzorg;Stein (L.);1e halfjaar 2018;475.0;9.3;
6778;JZ Totaal jeugdzorg;Stein (L.);2e halfjaar 2018;480.0;9.4;
6779;JZ Totaal jeugdzorg;Stein (L.);2018;550.0;10.7;
6780;JZ Totaal jeugdzorg;Stein (L.);1e halfjaar 2019;475.0;9.4;
6781;JZ Totaal jeugdzorg;Stein (L.);2e halfjaar 2019;500.0;9.9;
6782;JZ Totaal jeugdzorg;Stein (L.);2019;550.0;10.9;
6783;JZ Totaal jeugdzorg;Stein (L.);1e halfjaar 2020;505.0;10.1;
6784;JZ Totaal jeugdzorg;Stein (L.);2e halfjaar 2020;510.0;10.2;
6785;JZ Totaal jeugdzorg;Stein (L.);2020;585.0;11.7;
6786;JZ Totaal jeugdzorg;Stichtse Vecht;1e halfjaar 2015;1080.0;6.4;
6787;JZ Totaal jeugdzorg;Stichtse Vecht;2e halfjaar 2015;1155.0;6.9;
6788;JZ Totaal jeugdzorg;Stichtse Vecht;2015;1330.0;7.9;
6789;JZ Totaal jeugdzorg;Stichtse Vecht;1e halfjaar 2016;1195.0;7.1;
6790;JZ Totaal jeugdzorg;Stichtse Vecht;2e halfjaar 2016;1215.0;7.3;
6791;JZ Totaal jeugdzorg;Stichtse Vecht;2016;1430.0;8.5;
6792;JZ Totaal jeugdzorg;Stichtse Vecht;1e halfjaar 2017;1170.0;7.0;
6793;JZ Totaal jeugdzorg;Stichtse Vecht;2e halfjaar 2017;1170.0;7.0;
6794;JZ Totaal jeugdzorg;Stichtse Vecht;2017;1415.0;8.4;
6795;JZ Totaal jeugdzorg;Stichtse Vecht;1e halfjaar 2018;1135.0;6.8;
6796;JZ Totaal jeugdzorg;Stichtse Vecht;2e halfjaar 2018;1190.0;7.1;
6797;JZ Totaal jeugdzorg;Stichtse Vecht;2018;1400.0;8.3;
6798;JZ Totaal jeugdzorg;Stichtse Vecht;1e halfjaar 2019;1205.0;7.2;
6799;JZ Totaal jeugdzorg;Stichtse Vecht;2e halfjaar 2019;1165.0;7.0;
6800;JZ Totaal jeugdzorg;Stichtse Vecht;2019;1445.0;8.6;
6801;JZ Totaal jeugdzorg;Stichtse Vecht;1e halfjaar 2020;1070.0;6.4;
6802;JZ Totaal jeugdzorg;Stichtse Vecht;2e halfjaar 2020;1115.0;6.6;
6803;JZ Totaal jeugdzorg;Stichtse Vecht;2020;1330.0;7.9;
6804;JZ Totaal jeugdzorg;Strijen;1e halfjaar 2015;185.0;8.9;
6805;JZ Totaal jeugdzorg;Strijen;2e halfjaar 2015;195.0;9.4;
6806;JZ Totaal jeugdzorg;Strijen;2015;215.0;10.3;
6807;JZ Totaal jeugdzorg;Strijen;1e halfjaar 2016;180.0;8.7;
6808;JZ Totaal jeugdzorg;Strijen;2e halfjaar 2016;165.0;8.0;
6809;JZ Totaal jeugdzorg;Strijen;2016;210.0;10.2;
6810;JZ Totaal jeugdzorg;Strijen;1e halfjaar 2017;165.0;8.1;
6811;JZ Totaal jeugdzorg;Strijen;2e halfjaar 2017;165.0;8.1;
6812;JZ Totaal jeugdzorg;Strijen;2017;195.0;9.6;
6813;JZ Totaal jeugdzorg;Strijen;1e halfjaar 2018;155.0;7.6;
6814;JZ Totaal jeugdzorg;Strijen;2e halfjaar 2018;170.0;8.4;
6815;JZ Totaal jeugdzorg;Strijen;2018;195.0;9.6;
6816;JZ Totaal jeugdzorg;Strijen;1e halfjaar 2019;;;
6817;JZ Totaal jeugdzorg;Strijen;2e halfjaar 2019;;;
6818;JZ Totaal jeugdzorg;Strijen;2019;;;
6819;JZ Totaal jeugdzorg;Strijen;1e halfjaar 2020;;;
6820;JZ Totaal jeugdzorg;Strijen;2e halfjaar 2020;;;
6821;JZ Totaal jeugdzorg;Strijen;2020;;;
6822;JZ Totaal jeugdzorg;Súdwest-Fryslân;1e halfjaar 2015;1545.0;6.8;
6823;JZ Totaal jeugdzorg;Súdwest-Fryslân;2e halfjaar 2015;1555.0;6.9;
6824;JZ Totaal jeugdzorg;Súdwest-Fryslân;2015;1810.0;8.0;
6825;JZ Totaal jeugdzorg;Súdwest-Fryslân;1e halfjaar 2016;1410.0;6.3;
6826;JZ Totaal jeugdzorg;Súdwest-Fryslân;2e halfjaar 2016;1325.0;5.9;
6827;JZ Totaal jeugdzorg;Súdwest-Fryslân;2016;1605.0;7.2;
6828;JZ Totaal jeugdzorg;Súdwest-Fryslân;1e halfjaar 2017;1570.0;7.1;
6829;JZ Totaal jeugdzorg;Súdwest-Fryslân;2e halfjaar 2017;1585.0;7.1;
6830;JZ Totaal jeugdzorg;Súdwest-Fryslân;2017;1805.0;8.1;
6831;JZ Totaal jeugdzorg;Súdwest-Fryslân;1e halfjaar 2018;1620.0;6.9;
6832;JZ Totaal jeugdzorg;Súdwest-Fryslân;2e halfjaar 2018;1665.0;7.1;
6833;JZ Totaal jeugdzorg;Súdwest-Fryslân;2018;1910.0;8.1;
6834;JZ Totaal jeugdzorg;Súdwest-Fryslân;1e halfjaar 2019;1760.0;7.5;
6835;JZ Totaal jeugdzorg;Súdwest-Fryslân;2e halfjaar 2019;1755.0;7.5;
6836;JZ Totaal jeugdzorg;Súdwest-Fryslân;2019;2085.0;8.9;
6837;JZ Totaal jeugdzorg;Súdwest-Fryslân;1e halfjaar 2020;1770.0;7.6;
6838;JZ Totaal jeugdzorg;Súdwest-Fryslân;2e halfjaar 2020;1795.0;7.7;
6839;JZ Totaal jeugdzorg;Súdwest-Fryslân;2020;2090.0;9.0;
6840;JZ Totaal jeugdzorg;Terneuzen;1e halfjaar 2015;1015.0;8.0;
6841;JZ Totaal jeugdzorg;Terneuzen;2e halfjaar 2015;1090.0;8.6;
6842;JZ Totaal jeugdzorg;Terneuzen;2015;1195.0;9.5;
6843;JZ Totaal jeugdzorg;Terneuzen;1e halfjaar 2016;1085.0;8.6;
6844;JZ Totaal jeugdzorg;Terneuzen;2e halfjaar 2016;1115.0;8.9;
6845;JZ Totaal jeugdzorg;Terneuzen;2016;1305.0;10.4;
6846;JZ Totaal jeugdzorg;Terneuzen;1e halfjaar 2017;1145.0;9.2;
6847;JZ Totaal jeugdzorg;Terneuzen;2e halfjaar 2017;1195.0;9.6;
6848;JZ Totaal jeugdzorg;Terneuzen;2017;1395.0;11.2;
6849;JZ Totaal jeugdzorg;Terneuzen;1e halfjaar 2018;1250.0;10.1;
6850;JZ Totaal jeugdzorg;Terneuzen;2e halfjaar 2018;1310.0;10.6;
6851;JZ Totaal jeugdzorg;Terneuzen;2018;1495.0;12.1;
6852;JZ Totaal jeugdzorg;Terneuzen;1e halfjaar 2019;1365.0;11.1;
6853;JZ Totaal jeugdzorg;Terneuzen;2e halfjaar 2019;1305.0;10.6;
6854;JZ Totaal jeugdzorg;Terneuzen;2019;1550.0;12.6;
6855;JZ Totaal jeugdzorg;Terneuzen;1e halfjaar 2020;1330.0;11.0;
6856;JZ Totaal jeugdzorg;Terneuzen;2e halfjaar 2020;1405.0;11.6;
6857;JZ Totaal jeugdzorg;Terneuzen;2020;1625.0;13.4;
6858;JZ Totaal jeugdzorg;Terschelling;1e halfjaar 2015;60.0;4.7;
6859;JZ Totaal jeugdzorg;Terschelling;2e halfjaar 2015;65.0;5.1;
6860;JZ Totaal jeugdzorg;Terschelling;2015;65.0;5.1;
6861;JZ Totaal jeugdzorg;Terschelling;1e halfjaar 2016;55.0;4.3;
6862;JZ Totaal jeugdzorg;Terschelling;2e halfjaar 2016;55.0;4.3;
6863;JZ Totaal jeugdzorg;Terschelling;2016;65.0;5.0;
6864;JZ Totaal jeugdzorg;Terschelling;1e halfjaar 2017;60.0;4.9;
6865;JZ Totaal jeugdzorg;Terschelling;2e halfjaar 2017;65.0;5.3;
6866;JZ Totaal jeugdzorg;Terschelling;2017;70.0;5.7;
6867;JZ Totaal jeugdzorg;Terschelling;1e halfjaar 2018;60.0;4.8;
6868;JZ Totaal jeugdzorg;Terschelling;2e halfjaar 2018;70.0;5.6;
6869;JZ Totaal jeugdzorg;Terschelling;2018;75.0;6.0;
6870;JZ Totaal jeugdzorg;Terschelling;1e halfjaar 2019;80.0;6.7;
6871;JZ Totaal jeugdzorg;Terschelling;2e halfjaar 2019;75.0;6.3;
6872;JZ Totaal jeugdzorg;Terschelling;2019;90.0;7.5;
6873;JZ Totaal jeugdzorg;Terschelling;1e halfjaar 2020;65.0;5.6;
6874;JZ Totaal jeugdzorg;Terschelling;2e halfjaar 2020;75.0;6.4;
6875;JZ Totaal jeugdzorg;Terschelling;2020;80.0;6.8;
6876;JZ Totaal jeugdzorg;Texel;1e halfjaar 2015;195.0;6.0;
6877;JZ Totaal jeugdzorg;Texel;2e halfjaar 2015;210.0;6.5;
6878;JZ Totaal jeugdzorg;Texel;2015;245.0;7.6;
6879;JZ Totaal jeugdzorg;Texel;1e halfjaar 2016;195.0;6.2;
6880;JZ Totaal jeugdzorg;Texel;2e halfjaar 2016;215.0;6.8;
6881;JZ Totaal jeugdzorg;Texel;2016;235.0;7.4;
6882;JZ Totaal jeugdzorg;Texel;1e halfjaar 2017;215.0;6.9;
6883;JZ Totaal jeugdzorg;Texel;2e halfjaar 2017;215.0;6.9;
6884;JZ Totaal jeugdzorg;Texel;2017;250.0;8.0;
6885;JZ Totaal jeugdzorg;Texel;1e halfjaar 2018;195.0;6.5;
6886;JZ Totaal jeugdzorg;Texel;2e halfjaar 2018;225.0;7.5;
6887;JZ Totaal jeugdzorg;Texel;2018;245.0;8.1;
6888;JZ Totaal jeugdzorg;Texel;1e halfjaar 2019;220.0;7.5;
6889;JZ Totaal jeugdzorg;Texel;2e halfjaar 2019;225.0;7.7;
6890;JZ Totaal jeugdzorg;Texel;2019;250.0;8.5;
6891;JZ Totaal jeugdzorg;Texel;1e halfjaar 2020;215.0;7.5;
6892;JZ Totaal jeugdzorg;Texel;2e halfjaar 2020;225.0;7.8;
6893;JZ Totaal jeugdzorg;Texel;2020;265.0;9.2;
6894;JZ Totaal jeugdzorg;Teylingen;1e halfjaar 2015;910.0;9.1;
6895;JZ Totaal jeugdzorg;Teylingen;2e halfjaar 2015;1020.0;10.2;
6896;JZ Totaal jeugdzorg;Teylingen;2015;1135.0;11.4;
6897;JZ Totaal jeugdzorg;Teylingen;1e halfjaar 2016;990.0;10.0;
6898;JZ Totaal jeugdzorg;Teylingen;2e halfjaar 2016;985.0;9.9;
6899;JZ Totaal jeugdzorg;Teylingen;2016;1165.0;11.8;
6900;JZ Totaal jeugdzorg;Teylingen;1e halfjaar 2017;985.0;10.0;
6901;JZ Totaal jeugdzorg;Teylingen;2e halfjaar 2017;1010.0;10.3;
6902;JZ Totaal jeugdzorg;Teylingen;2017;1165.0;11.8;
6903;JZ Totaal jeugdzorg;Teylingen;1e halfjaar 2018;905.0;9.2;
6904;JZ Totaal jeugdzorg;Teylingen;2e halfjaar 2018;995.0;10.1;
6905;JZ Totaal jeugdzorg;Teylingen;2018;1115.0;11.4;
6906;JZ Totaal jeugdzorg;Teylingen;1e halfjaar 2019;1050.0;10.6;
6907;JZ Totaal jeugdzorg;Teylingen;2e halfjaar 2019;1080.0;10.9;
6908;JZ Totaal jeugdzorg;Teylingen;2019;1245.0;12.6;
6909;JZ Totaal jeugdzorg;Teylingen;1e halfjaar 2020;970.0;9.8;
6910;JZ Totaal jeugdzorg;Teylingen;2e halfjaar 2020;965.0;9.8;
6911;JZ Totaal jeugdzorg;Teylingen;2020;1155.0;11.7;
6912;JZ Totaal jeugdzorg;Tholen;1e halfjaar 2015;545.0;7.2;
6913;JZ Totaal jeugdzorg;Tholen;2e halfjaar 2015;595.0;7.9;
6914;JZ Totaal jeugdzorg;Tholen;2015;645.0;8.5;
6915;JZ Totaal jeugdzorg;Tholen;1e halfjaar 2016;600.0;8.0;
6916;JZ Totaal jeugdzorg;Tholen;2e halfjaar 2016;665.0;8.9;
6917;JZ Totaal jeugdzorg;Tholen;2016;740.0;9.9;
6918;JZ Totaal jeugdzorg;Tholen;1e halfjaar 2017;620.0;8.3;
6919;JZ Totaal jeugdzorg;Tholen;2e halfjaar 2017;670.0;9.0;
6920;JZ Totaal jeugdzorg;Tholen;2017;760.0;10.2;
6921;JZ Totaal jeugdzorg;Tholen;1e halfjaar 2018;695.0;9.4;
6922;JZ Totaal jeugdzorg;Tholen;2e halfjaar 2018;725.0;9.8;
6923;JZ Totaal jeugdzorg;Tholen;2018;800.0;10.8;
6924;JZ Totaal jeugdzorg;Tholen;1e halfjaar 2019;740.0;10.0;
6925;JZ Totaal jeugdzorg;Tholen;2e halfjaar 2019;760.0;10.3;
6926;JZ Totaal jeugdzorg;Tholen;2019;855.0;11.5;
6927;JZ Totaal jeugdzorg;Tholen;1e halfjaar 2020;615.0;8.4;
6928;JZ Totaal jeugdzorg;Tholen;2e halfjaar 2020;605.0;8.3;
6929;JZ Totaal jeugdzorg;Tholen;2020;720.0;9.9;
6930;JZ Totaal jeugdzorg;Tiel;1e halfjaar 2015;975.0;8.5;
6931;JZ Totaal jeugdzorg;Tiel;2e halfjaar 2015;1150.0;10.0;
6932;JZ Totaal jeugdzorg;Tiel;2015;1280.0;11.1;
6933;JZ Totaal jeugdzorg;Tiel;1e halfjaar 2016;1280.0;11.3;
6934;JZ Totaal jeugdzorg;Tiel;2e halfjaar 2016;1330.0;11.7;
6935;JZ Totaal jeugdzorg;Tiel;2016;1570.0;13.8;
6936;JZ Totaal jeugdzorg;Tiel;1e halfjaar 2017;1200.0;10.6;
6937;JZ Totaal jeugdzorg;Tiel;2e halfjaar 2017;1260.0;11.2;
6938;JZ Totaal jeugdzorg;Tiel;2017;1465.0;13.0;
6939;JZ Totaal jeugdzorg;Tiel;1e halfjaar 2018;1315.0;11.9;
6940;JZ Totaal jeugdzorg;Tiel;2e halfjaar 2018;1375.0;12.4;
6941;JZ Totaal jeugdzorg;Tiel;2018;1605.0;14.5;
6942;JZ Totaal jeugdzorg;Tiel;1e halfjaar 2019;1295.0;11.7;
6943;JZ Totaal jeugdzorg;Tiel;2e halfjaar 2019;1350.0;12.2;
6944;JZ Totaal jeugdzorg;Tiel;2019;1560.0;14.1;
6945;JZ Totaal jeugdzorg;Tiel;1e halfjaar 2020;1455.0;13.4;
6946;JZ Totaal jeugdzorg;Tiel;2e halfjaar 2020;1555.0;14.3;
6947;JZ Totaal jeugdzorg;Tiel;2020;1720.0;15.8;
6948;JZ Totaal jeugdzorg;Tilburg;1e halfjaar 2015;3670.0;6.3;
6949;JZ Totaal jeugdzorg;Tilburg;2e halfjaar 2015;3770.0;6.5;
6950;JZ Totaal jeugdzorg;Tilburg;2015;4275.0;7.4;
6951;JZ Totaal jeugdzorg;Tilburg;1e halfjaar 2016;4070.0;7.0;
6952;JZ Totaal jeugdzorg;Tilburg;2e halfjaar 2016;4175.0;7.2;
6953;JZ Totaal jeugdzorg;Tilburg;2016;4975.0;8.6;
6954;JZ Totaal jeugdzorg;Tilburg;1e halfjaar 2017;4025.0;7.0;
6955;JZ Totaal jeugdzorg;Tilburg;2e halfjaar 2017;4355.0;7.6;
6956;JZ Totaal jeugdzorg;Tilburg;2017;4925.0;8.5;
6957;JZ Totaal jeugdzorg;Tilburg;1e halfjaar 2018;4700.0;8.2;
6958;JZ Totaal jeugdzorg;Tilburg;2e halfjaar 2018;5110.0;8.9;
6959;JZ Totaal jeugdzorg;Tilburg;2018;5735.0;10.0;
6960;JZ Totaal jeugdzorg;Tilburg;1e halfjaar 2019;5090.0;8.9;
6961;JZ Totaal jeugdzorg;Tilburg;2e halfjaar 2019;5125.0;9.0;
6962;JZ Totaal jeugdzorg;Tilburg;2019;6050.0;10.6;
6963;JZ Totaal jeugdzorg;Tilburg;1e halfjaar 2020;5020.0;8.7;
6964;JZ Totaal jeugdzorg;Tilburg;2e halfjaar 2020;5095.0;8.9;
6965;JZ Totaal jeugdzorg;Tilburg;2020;6015.0;10.5;
6966;JZ Totaal jeugdzorg;Tubbergen;1e halfjaar 2015;255.0;4.0;
6967;JZ Totaal jeugdzorg;Tubbergen;2e halfjaar 2015;285.0;4.5;
6968;JZ Totaal jeugdzorg;Tubbergen;2015;310.0;4.9;
6969;JZ Totaal jeugdzorg;Tubbergen;1e halfjaar 2016;265.0;4.3;
6970;JZ Totaal jeugdzorg;Tubbergen;2e halfjaar 2016;285.0;4.6;
6971;JZ Totaal jeugdzorg;Tubbergen;2016;330.0;5.3;
6972;JZ Totaal jeugdzorg;Tubbergen;1e halfjaar 2017;300.0;4.9;
6973;JZ Totaal jeugdzorg;Tubbergen;2e halfjaar 2017;305.0;5.0;
6974;JZ Totaal jeugdzorg;Tubbergen;2017;355.0;5.8;
6975;JZ Totaal jeugdzorg;Tubbergen;1e halfjaar 2018;285.0;4.7;
6976;JZ Totaal jeugdzorg;Tubbergen;2e halfjaar 2018;300.0;4.9;
6977;JZ Totaal jeugdzorg;Tubbergen;2018;345.0;5.7;
6978;JZ Totaal jeugdzorg;Tubbergen;1e halfjaar 2019;325.0;5.4;
6979;JZ Totaal jeugdzorg;Tubbergen;2e halfjaar 2019;325.0;5.4;
6980;JZ Totaal jeugdzorg;Tubbergen;2019;375.0;6.2;
6981;JZ Totaal jeugdzorg;Tubbergen;1e halfjaar 2020;305.0;5.1;
6982;JZ Totaal jeugdzorg;Tubbergen;2e halfjaar 2020;350.0;5.9;
6983;JZ Totaal jeugdzorg;Tubbergen;2020;395.0;6.6;
6984;JZ Totaal jeugdzorg;Twenterand;1e halfjaar 2015;675.0;6.8;
6985;JZ Totaal jeugdzorg;Twenterand;2e halfjaar 2015;730.0;7.3;
6986;JZ Totaal jeugdzorg;Twenterand;2015;775.0;7.8;
6987;JZ Totaal jeugdzorg;Twenterand;1e halfjaar 2016;725.0;7.3;
6988;JZ Totaal jeugdzorg;Twenterand;2e halfjaar 2016;750.0;7.6;
6989;JZ Totaal jeugdzorg;Twenterand;2016;820.0;8.3;
6990;JZ Totaal jeugdzorg;Twenterand;1e halfjaar 2017;750.0;7.6;
6991;JZ Totaal jeugdzorg;Twenterand;2e halfjaar 2017;775.0;7.8;
6992;JZ Totaal jeugdzorg;Twenterand;2017;865.0;8.7;
6993;JZ Totaal jeugdzorg;Twenterand;1e halfjaar 2018;700.0;7.1;
6994;JZ Totaal jeugdzorg;Twenterand;2e halfjaar 2018;715.0;7.2;
6995;JZ Totaal jeugdzorg;Twenterand;2018;805.0;8.2;
6996;JZ Totaal jeugdzorg;Twenterand;1e halfjaar 2019;690.0;7.1;
6997;JZ Totaal jeugdzorg;Twenterand;2e halfjaar 2019;740.0;7.6;
6998;JZ Totaal jeugdzorg;Twenterand;2019;825.0;8.5;
6999;JZ Totaal jeugdzorg;Twenterand;1e halfjaar 2020;820.0;8.4;
7000;JZ Totaal jeugdzorg;Twenterand;2e halfjaar 2020;855.0;8.8;
7001;JZ Totaal jeugdzorg;Twenterand;2020;950.0;9.8;
7002;JZ Totaal jeugdzorg;Tynaarlo;1e halfjaar 2015;655.0;8.0;
7003;JZ Totaal jeugdzorg;Tynaarlo;2e halfjaar 2015;685.0;8.3;
7004;JZ Totaal jeugdzorg;Tynaarlo;2015;735.0;8.9;
7005;JZ Totaal jeugdzorg;Tynaarlo;1e halfjaar 2016;655.0;7.9;
7006;JZ Totaal jeugdzorg;Tynaarlo;2e halfjaar 2016;675.0;8.1;
7007;JZ Totaal jeugdzorg;Tynaarlo;2016;740.0;8.9;
7008;JZ Totaal jeugdzorg;Tynaarlo;1e halfjaar 2017;700.0;8.3;
7009;JZ Totaal jeugdzorg;Tynaarlo;2e halfjaar 2017;745.0;8.8;
7010;JZ Totaal jeugdzorg;Tynaarlo;2017;820.0;9.7;
7011;JZ Totaal jeugdzorg;Tynaarlo;1e halfjaar 2018;725.0;8.5;
7012;JZ Totaal jeugdzorg;Tynaarlo;2e halfjaar 2018;740.0;8.7;
7013;JZ Totaal jeugdzorg;Tynaarlo;2018;845.0;9.9;
7014;JZ Totaal jeugdzorg;Tynaarlo;1e halfjaar 2019;735.0;8.6;
7015;JZ Totaal jeugdzorg;Tynaarlo;2e halfjaar 2019;735.0;8.6;
7016;JZ Totaal jeugdzorg;Tynaarlo;2019;855.0;10.0;
7017;JZ Totaal jeugdzorg;Tynaarlo;1e halfjaar 2020;715.0;8.3;
7018;JZ Totaal jeugdzorg;Tynaarlo;2e halfjaar 2020;710.0;8.3;
7019;JZ Totaal jeugdzorg;Tynaarlo;2020;835.0;9.7;
7020;JZ Totaal jeugdzorg;Tytsjerksteradiel;1e halfjaar 2015;650.0;7.5;
7021;JZ Totaal jeugdzorg;Tytsjerksteradiel;2e halfjaar 2015;735.0;8.5;
7022;JZ Totaal jeugdzorg;Tytsjerksteradiel;2015;800.0;9.3;
7023;JZ Totaal jeugdzorg;Tytsjerksteradiel;1e halfjaar 2016;660.0;7.7;
7024;JZ Totaal jeugdzorg;Tytsjerksteradiel;2e halfjaar 2016;690.0;8.0;
7025;JZ Totaal jeugdzorg;Tytsjerksteradiel;2016;805.0;9.4;
7026;JZ Totaal jeugdzorg;Tytsjerksteradiel;1e halfjaar 2017;765.0;9.1;
7027;JZ Totaal jeugdzorg;Tytsjerksteradiel;2e halfjaar 2017;655.0;7.8;
7028;JZ Totaal jeugdzorg;Tytsjerksteradiel;2017;840.0;9.9;
7029;JZ Totaal jeugdzorg;Tytsjerksteradiel;1e halfjaar 2018;610.0;7.3;
7030;JZ Totaal jeugdzorg;Tytsjerksteradiel;2e halfjaar 2018;665.0;8.0;
7031;JZ Totaal jeugdzorg;Tytsjerksteradiel;2018;720.0;8.6;
7032;JZ Totaal jeugdzorg;Tytsjerksteradiel;1e halfjaar 2019;660.0;8.0;
7033;JZ Totaal jeugdzorg;Tytsjerksteradiel;2e halfjaar 2019;645.0;7.8;
7034;JZ Totaal jeugdzorg;Tytsjerksteradiel;2019;760.0;9.2;
7035;JZ Totaal jeugdzorg;Tytsjerksteradiel;1e halfjaar 2020;620.0;7.5;
7036;JZ Totaal jeugdzorg;Tytsjerksteradiel;2e halfjaar 2020;590.0;7.1;
7037;JZ Totaal jeugdzorg;Tytsjerksteradiel;2020;700.0;8.5;
7038;JZ Totaal jeugdzorg;Uden;1e halfjaar 2015;1075.0;10.1;
7039;JZ Totaal jeugdzorg;Uden;2e halfjaar 2015;1075.0;10.1;
7040;JZ Totaal jeugdzorg;Uden;2015;1385.0;13.1;
7041;JZ Totaal jeugdzorg;Uden;1e halfjaar 2016;890.0;8.4;
7042;JZ Totaal jeugdzorg;Uden;2e halfjaar 2016;930.0;8.8;
7043;JZ Totaal jeugdzorg;Uden;2016;1130.0;10.7;
7044;JZ Totaal jeugdzorg;Uden;1e halfjaar 2017;890.0;8.4;
7045;JZ Totaal jeugdzorg;Uden;2e halfjaar 2017;965.0;9.1;
7046;JZ Totaal jeugdzorg;Uden;2017;1095.0;10.4;
7047;JZ Totaal jeugdzorg;Uden;1e halfjaar 2018;885.0;8.4;
7048;JZ Totaal jeugdzorg;Uden;2e halfjaar 2018;950.0;9.0;
7049;JZ Totaal jeugdzorg;Uden;2018;1120.0;10.6;
7050;JZ Totaal jeugdzorg;Uden;1e halfjaar 2019;945.0;9.0;
7051;JZ Totaal jeugdzorg;Uden;2e halfjaar 2019;935.0;8.9;
7052;JZ Totaal jeugdzorg;Uden;2019;1095.0;10.5;
7053;JZ Totaal jeugdzorg;Uden;1e halfjaar 2020;860.0;8.2;
7054;JZ Totaal jeugdzorg;Uden;2e halfjaar 2020;865.0;8.3;
7055;JZ Totaal jeugdzorg;Uden;2020;1045.0;10.0;
7056;JZ Totaal jeugdzorg;Uitgeest;1e halfjaar 2015;230.0;6.1;
7057;JZ Totaal jeugdzorg;Uitgeest;2e halfjaar 2015;235.0;6.2;
7058;JZ Totaal jeugdzorg;Uitgeest;2015;265.0;7.0;
7059;JZ Totaal jeugdzorg;Uitgeest;1e halfjaar 2016;250.0;6.6;
7060;JZ Totaal jeugdzorg;Uitgeest;2e halfjaar 2016;250.0;6.6;
7061;JZ Totaal jeugdzorg;Uitgeest;2016;290.0;7.7;
7062;JZ Totaal jeugdzorg;Uitgeest;1e halfjaar 2017;200.0;5.3;
7063;JZ Totaal jeugdzorg;Uitgeest;2e halfjaar 2017;200.0;5.3;
7064;JZ Totaal jeugdzorg;Uitgeest;2017;220.0;5.8;
7065;JZ Totaal jeugdzorg;Uitgeest;1e halfjaar 2018;215.0;5.7;
7066;JZ Totaal jeugdzorg;Uitgeest;2e halfjaar 2018;245.0;6.5;
7067;JZ Totaal jeugdzorg;Uitgeest;2018;265.0;7.1;
7068;JZ Totaal jeugdzorg;Uitgeest;1e halfjaar 2019;260.0;7.0;
7069;JZ Totaal jeugdzorg;Uitgeest;2e halfjaar 2019;260.0;7.0;
7070;JZ Totaal jeugdzorg;Uitgeest;2019;300.0;8.0;
7071;JZ Totaal jeugdzorg;Uitgeest;1e halfjaar 2020;245.0;6.7;
7072;JZ Totaal jeugdzorg;Uitgeest;2e halfjaar 2020;240.0;6.5;
7073;JZ Totaal jeugdzorg;Uitgeest;2020;290.0;7.9;
7074;JZ Totaal jeugdzorg;Uithoorn;1e halfjaar 2015;465.0;6.0;
7075;JZ Totaal jeugdzorg;Uithoorn;2e halfjaar 2015;485.0;6.2;
7076;JZ Totaal jeugdzorg;Uithoorn;2015;545.0;7.0;
7077;JZ Totaal jeugdzorg;Uithoorn;1e halfjaar 2016;480.0;6.1;
7078;JZ Totaal jeugdzorg;Uithoorn;2e halfjaar 2016;490.0;6.3;
7079;JZ Totaal jeugdzorg;Uithoorn;2016;565.0;7.2;
7080;JZ Totaal jeugdzorg;Uithoorn;1e halfjaar 2017;500.0;6.4;
7081;JZ Totaal jeugdzorg;Uithoorn;2e halfjaar 2017;520.0;6.6;
7082;JZ Totaal jeugdzorg;Uithoorn;2017;620.0;7.9;
7083;JZ Totaal jeugdzorg;Uithoorn;1e halfjaar 2018;510.0;6.5;
7084;JZ Totaal jeugdzorg;Uithoorn;2e halfjaar 2018;565.0;7.2;
7085;JZ Totaal jeugdzorg;Uithoorn;2018;640.0;8.1;
