ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
4411;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2020;20.0;13.0;;;;;7.0
4412;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2021;5.0;5.0;;;;;0.0
4413;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2022;7.0;7.0;;;;;1.0
4414;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2023;8.0;7.0;;;;;0.0
4415;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2024;7.0;;;;;;
4416;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2013;1484.0;1461.0;0.8;21.8;22.5;27.1;23.0
4417;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2014;1500.0;1471.0;1.0;22.4;23.3;28.3;29.0
4418;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2015;1510.0;1484.0;1.0;22.5;23.3;27.9;27.0
4419;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2016;1556.0;1516.0;0.9;22.9;23.7;28.3;40.0
4420;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2017;1581.0;1516.0;0.9;23.5;24.3;29.1;66.0
4421;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2018;1563.0;1508.0;0.8;24.4;25.1;28.9;55.0
4422;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2019;1557.0;1504.0;1.0;24.5;25.2;31.3;53.0
4423;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2020;1573.0;1515.0;0.9;25.1;25.9;30.9;58.0
4424;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2021;1638.0;1637.0;1.2;26.1;27.3;32.9;2.0
4425;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2022;1559.0;1556.0;1.2;26.5;27.6;34.5;3.0
4426;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2023;1471.0;1468.0;1.5;28.4;29.7;38.4;3.0
4427;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Totaal personen;2024;1448.0;;;;;;
4428;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2013;656.0;648.0;0.4;15.2;15.6;23.3;8.0
4429;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2014;647.0;634.0;0.5;15.6;16.1;23.4;12.0
4430;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2015;655.0;643.0;0.5;15.7;16.1;23.4;13.0
4431;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2016;659.0;641.0;0.5;16.3;16.8;24.3;18.0
4432;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2017;674.0;644.0;0.4;16.9;17.2;25.1;30.0
4433;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2018;656.0;631.0;0.5;17.3;17.7;25.0;26.0
4434;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2019;636.0;613.0;0.7;17.4;18.0;27.4;24.0
4435;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2020;640.0;616.0;0.5;18.3;18.7;26.6;24.0
4436;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2021;667.0;666.0;0.9;19.2;20.0;28.3;1.0
4437;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2022;643.0;643.0;0.9;20.3;21.1;30.5;0.0
4438;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2023;613.0;612.0;1.1;22.3;23.3;33.4;1.0
4439;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;1 Basisonderwijs, vmbo, mbo1;2024;570.0;;;;;;
4440;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2013;496.0;489.0;0.8;21.8;22.5;26.7;7.0
4441;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2014;497.0;488.0;0.9;22.3;23.1;28.3;9.0
4442;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2015;486.0;481.0;1.0;22.8;23.7;28.1;6.0
4443;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2016;509.0;497.0;1.0;22.4;23.1;27.5;12.0
4444;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2017;517.0;497.0;1.1;23.0;24.0;29.5;20.0
4445;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2018;515.0;500.0;0.7;24.3;24.9;28.7;14.0
4446;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2019;497.0;482.0;0.9;23.9;24.5;30.0;15.0
4447;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2020;510.0;495.0;0.9;24.7;25.5;30.3;16.0
4448;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2021;548.0;547.0;0.9;26.6;27.4;33.2;0.0
4449;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2022;519.0;518.0;1.0;26.2;27.1;34.3;1.0
4450;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2023;481.0;481.0;1.5;28.2;29.5;36.5;0.0
4451;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;2 Havo, vwo, mbo2-4;2024;481.0;;;;;;
4452;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2013;313.0;305.0;1.6;36.1;37.4;35.8;8.0
4453;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2014;338.0;331.0;1.9;36.1;37.8;37.8;7.0
4454;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2015;351.0;343.0;1.8;35.0;36.7;36.4;8.0
4455;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2016;367.0;358.0;1.6;35.9;37.2;36.7;9.0
4456;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2017;374.0;360.0;1.5;36.2;37.5;35.9;13.0
4457;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2018;375.0;361.0;1.4;37.2;38.4;36.3;14.0
4458;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2019;404.0;392.0;1.5;36.6;37.9;39.1;13.0
4459;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2020;403.0;386.0;1.4;36.9;38.2;38.7;17.0
4460;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2021;414.0;413.0;2.3;37.0;39.1;40.2;1.0
4461;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2022;388.0;386.0;2.2;37.6;39.6;41.7;1.0
4462;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2023;369.0;368.0;2.2;39.0;40.9;49.7;2.0
4463;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;3 Hbo, wo;2024;387.0;;;;;;
4464;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2013;20.0;19.0;0.3;16.0;16.3;23.5;1.0
4465;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2014;18.0;17.0;0.4;14.5;14.8;23.9;1.0
4466;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2015;18.0;18.0;0.2;15.3;15.4;22.5;0.0
4467;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2016;22.0;20.0;0.2;14.7;14.9;22.9;1.0
4468;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2017;17.0;15.0;;;;;2.0
4469;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2018;18.0;16.0;0.5;17.2;17.6;29.5;2.0
4470;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2019;20.0;18.0;0.2;17.0;17.2;24.5;2.0
4471;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2020;20.0;18.0;0.1;18.2;18.3;26.5;2.0
4472;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2021;10.0;10.0;;;;;0.0
4473;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2022;9.0;9.0;;;;;0.0
4474;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2023;7.0;7.0;;;;;0.0
4475;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Onderwijsniveau: weet niet of onbekend;2024;10.0;;;;;;
4476;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2013;0.0;0.0;;;;;0.0
4477;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2014;0.0;0.0;;;;;0.0
4478;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2015;0.0;0.0;;;;;0.0
4479;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2016;0.0;0.0;;;;;0.0
4480;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2017;0.0;0.0;;;;;0.0
4481;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2018;0.0;0.0;;;;;0.0
4482;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2019;0.0;0.0;;;;;0.0
4483;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2020;0.0;0.0;;;;;0.0
4484;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2021;0.0;0.0;;;;;0.0
4485;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2022;0.0;0.0;;;;;0.0
4486;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2023;0.0;0.0;;;;;0.0
4487;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 15 tot 25 jaar;2024;0.0;;;;;;
4488;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2013;0.0;0.0;;;;;0.0
4489;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2014;0.0;0.0;;;;;0.0
4490;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2015;0.0;0.0;;;;;0.0
4491;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2016;0.0;0.0;;;;;0.0
4492;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2017;0.0;0.0;;;;;0.0
4493;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2018;0.0;0.0;;;;;0.0
4494;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2019;0.0;0.0;;;;;0.0
4495;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2020;0.0;0.0;;;;;0.0
4496;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2021;1.0;1.0;;;;;0.0
4497;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2022;1.0;1.0;;;;;0.0
4498;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2023;0.0;0.0;;;;;0.0
4499;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 45 jaar;2024;0.0;;;;;;
4500;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2013;0.0;0.0;;;;;0.0
4501;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2014;0.0;0.0;;;;;0.0
4502;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2015;0.0;0.0;;;;;0.0
4503;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2016;0.0;0.0;;;;;0.0
4504;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2017;0.0;0.0;;;;;0.0
4505;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2018;0.0;0.0;;;;;0.0
4506;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2019;0.0;0.0;;;;;0.0
4507;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2020;0.0;0.0;;;;;0.0
4508;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2021;0.0;0.0;;;;;0.0
4509;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2022;0.0;0.0;;;;;0.0
4510;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2023;0.0;0.0;;;;;0.0
4511;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 25 tot 35 jaar;2024;0.0;;;;;;
4512;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2013;0.0;0.0;;;;;0.0
4513;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2014;0.0;0.0;;;;;0.0
4514;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2015;0.0;0.0;;;;;0.0
4515;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2016;0.0;0.0;;;;;0.0
4516;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2017;0.0;0.0;;;;;0.0
4517;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2018;0.0;0.0;;;;;0.0
4518;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2019;0.0;0.0;;;;;0.0
4519;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2020;0.0;0.0;;;;;0.0
4520;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2021;1.0;1.0;;;;;0.0
4521;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2022;1.0;0.0;;;;;0.0
4522;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2023;0.0;0.0;;;;;0.0
4523;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 35 tot 45 jaar;2024;0.0;;;;;;
4524;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2013;3.0;3.0;;;;;0.0
4525;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2014;2.0;2.0;;;;;0.0
4526;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2015;2.0;1.0;;;;;0.0
4527;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2016;2.0;1.0;;;;;0.0
4528;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2017;3.0;3.0;;;;;0.0
4529;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2018;2.0;2.0;;;;;0.0
4530;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2019;2.0;2.0;;;;;0.0
4531;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2020;1.0;1.0;;;;;0.0
4532;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2021;2.0;1.0;;;;;0.0
4533;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2022;2.0;2.0;;;;;0.0
4534;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2023;3.0;3.0;;;;;0.0
4535;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 55 jaar;2024;2.0;;;;;;
4536;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2013;1484.0;1461.0;0.8;21.8;22.5;27.1;23.0
4537;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2014;1500.0;1470.0;1.0;22.4;23.3;28.3;29.0
4538;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2015;1510.0;1484.0;1.0;22.5;23.3;27.9;27.0
4539;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2016;1556.0;1516.0;0.9;22.9;23.7;28.3;40.0
4540;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2017;1581.0;1515.0;0.9;23.5;24.3;29.1;66.0
4541;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2018;1563.0;1508.0;0.8;24.4;25.1;28.9;55.0
4542;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2019;1557.0;1504.0;1.0;24.5;25.2;31.3;53.0
4543;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2020;1573.0;1514.0;0.9;25.1;25.9;30.9;58.0
4544;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2021;1638.0;1636.0;1.2;26.2;27.2;32.9;2.0
4545;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2022;1558.0;1555.0;1.2;26.6;27.7;34.5;2.0
4546;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2023;1470.0;1467.0;1.5;28.4;29.7;38.4;3.0
4547;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 45 tot 75 jaar;2024;1448.0;;;;;;
4548;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2013;274.0;270.0;2.6;20.4;22.4;28.9;4.0
4549;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2014;235.0;229.0;3.8;20.2;23.3;30.5;6.0
4550;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2015;200.0;195.0;3.5;18.5;21.3;28.8;4.0
4551;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2016;184.0;177.0;3.5;17.7;20.4;30.3;7.0
4552;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2017;157.0;149.0;4.4;19.7;23.4;32.6;8.0
4553;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2018;142.0;135.0;3.0;18.3;20.6;30.1;7.0
4554;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2019;139.0;134.0;4.0;17.5;20.8;36.2;6.0
4555;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2020;131.0;124.0;3.3;18.5;21.2;32.8;7.0
4556;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2021;138.0;137.0;5.9;20.6;25.8;36.8;1.0
4557;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2022;128.0;127.0;5.7;19.1;24.0;42.3;1.0
4558;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2023;112.0;111.0;6.0;19.5;24.8;45.1;1.0
4559;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 55 tot 65 jaar;2024;106.0;;;;;;
4560;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2013;1207.0;1189.0;0.4;22.1;22.5;26.6;19.0
4561;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2014;1263.0;1239.0;0.5;22.9;23.3;27.8;24.0
4562;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2015;1309.0;1287.0;0.6;23.1;23.6;27.8;22.0
4563;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2016;1370.0;1338.0;0.6;23.6;24.1;28.0;33.0
4564;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2017;1421.0;1363.0;0.5;23.9;24.4;28.8;57.0
4565;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2018;1418.0;1371.0;0.5;25.0;25.5;28.8;48.0
4566;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2019;1416.0;1368.0;0.7;25.2;25.7;30.8;47.0
4567;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2020;1441.0;1390.0;0.6;25.7;26.3;30.7;51.0
4568;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2021;1498.0;1497.0;0.7;26.7;27.3;32.5;1.0
4569;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2022;1427.0;1426.0;0.8;27.2;28.0;33.8;1.0
4570;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2023;1356.0;1353.0;1.1;29.1;30.1;37.8;3.0
4571;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Leeftijd: 65 tot 75 jaar;2024;1339.0;;;;;;
4572;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: alleenstaande;2013;306.0;299.0;0.4;25.4;25.7;23.5;7.0
4573;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: alleenstaande;2014;331.0;324.0;0.5;26.6;27.0;24.7;8.0
4574;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: alleenstaande;2015;332.0;327.0;0.7;26.6;27.2;24.1;5.0
4575;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: alleenstaande;2016;348.0;341.0;0.6;26.0;26.5;24.0;6.0
4576;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: alleenstaande;2017;339.0;325.0;0.4;26.2;26.5;24.2;14.0
4577;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: alleenstaande;2018;346.0;333.0;0.6;28.2;28.8;25.7;13.0
4578;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: alleenstaande;2019;360.0;347.0;0.5;28.3;28.7;27.3;13.0
4579;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: alleenstaande;2020;339.0;326.0;0.5;29.3;29.7;27.3;13.0
4580;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: alleenstaande;2021;421.0;420.0;1.1;31.0;31.9;28.9;1.0
