ID;Geslacht;Onderwijssoort;Regiokenmerken;Perioden;Gediplomeerden_1
3933;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Midden-Groningen;2018/'19;690.0
3934;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Midden-Groningen;2019/'20;640.0
3935;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Midden-Groningen;2020/'21;600.0
3936;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Midden-Groningen;2021/'22;570.0
3937;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Midden-Groningen;2022/'23;510.0
3938;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Midden-Groningen;2023/'24;550.0
3939;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2011/'12;150.0
3940;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2012/'13;150.0
3941;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2013/'14;150.0
3942;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2014/'15;150.0
3943;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2015/'16;150.0
3944;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2016/'17;150.0
3945;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2017/'18;150.0
3946;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2018/'19;130.0
3947;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2019/'20;140.0
3948;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2020/'21;130.0
3949;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2021/'22;120.0
3950;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2022/'23;
3951;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mill en Sint Hubert;2023/'24;
3952;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2011/'12;50.0
3953;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2012/'13;70.0
3954;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2013/'14;60.0
3955;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2014/'15;80.0
3956;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2015/'16;
3957;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2016/'17;
3958;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2017/'18;
3959;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2018/'19;
3960;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2019/'20;
3961;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2020/'21;
3962;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2021/'22;
3963;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2022/'23;
3964;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Millingen aan de Rijn;2023/'24;
3965;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2011/'12;370.0
3966;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2012/'13;340.0
3967;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2013/'14;400.0
3968;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2014/'15;400.0
3969;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2015/'16;440.0
3970;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2016/'17;450.0
3971;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2017/'18;450.0
3972;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2018/'19;430.0
3973;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2019/'20;450.0
3974;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2020/'21;380.0
3975;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2021/'22;340.0
3976;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2022/'23;370.0
3977;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Moerdijk;2023/'24;360.0
3978;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2011/'12;
3979;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2012/'13;
3980;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2013/'14;
3981;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2014/'15;
3982;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2015/'16;
3983;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2016/'17;
3984;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2017/'18;
3985;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2018/'19;
3986;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2019/'20;630.0
3987;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2020/'21;570.0
3988;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2021/'22;510.0
3989;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2022/'23;530.0
3990;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenlanden;2023/'24;500.0
3991;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2011/'12;
3992;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2012/'13;
3993;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2013/'14;430.0
3994;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2014/'15;400.0
3995;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2015/'16;470.0
3996;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2016/'17;440.0
3997;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2017/'18;440.0
3998;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2018/'19;390.0
3999;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2019/'20;
4000;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2020/'21;
4001;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2021/'22;
4002;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2022/'23;
4003;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Molenwaard;2023/'24;
4004;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2011/'12;360.0
4005;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2012/'13;380.0
4006;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2013/'14;390.0
4007;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2014/'15;420.0
4008;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2015/'16;410.0
4009;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2016/'17;430.0
4010;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2017/'18;440.0
4011;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2018/'19;430.0
4012;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2019/'20;450.0
4013;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2020/'21;350.0
4014;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2021/'22;360.0
4015;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2022/'23;300.0
4016;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montferland;2023/'24;320.0
4017;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2011/'12;160.0
4018;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2012/'13;180.0
4019;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2013/'14;200.0
4020;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2014/'15;190.0
4021;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2015/'16;180.0
4022;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2016/'17;180.0
4023;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2017/'18;180.0
4024;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2018/'19;200.0
4025;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2019/'20;220.0
4026;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2020/'21;180.0
4027;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2021/'22;210.0
4028;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2022/'23;160.0
4029;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Montfoort;2023/'24;190.0
4030;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2011/'12;100.0
4031;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2012/'13;110.0
4032;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2013/'14;110.0
4033;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2014/'15;110.0
4034;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2015/'16;100.0
4035;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2016/'17;100.0
4036;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2017/'18;110.0
4037;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2018/'19;120.0
4038;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2019/'20;110.0
4039;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2020/'21;90.0
4040;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2021/'22;100.0
4041;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2022/'23;80.0
4042;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Mook en Middelaar;2023/'24;90.0
4043;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2011/'12;80.0
4044;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2012/'13;70.0
4045;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2013/'14;70.0
4046;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2014/'15;80.0
4047;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2015/'16;90.0
4048;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2016/'17;
4049;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2017/'18;
4050;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2018/'19;
4051;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2019/'20;
4052;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2020/'21;
4053;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2021/'22;
4054;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2022/'23;
4055;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Muiden;2023/'24;
4056;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2011/'12;200.0
4057;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2012/'13;240.0
4058;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2013/'14;220.0
4059;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2014/'15;240.0
4060;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2015/'16;240.0
4061;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2016/'17;
4062;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2017/'18;
4063;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2018/'19;
4064;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2019/'20;
4065;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2020/'21;
4066;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2021/'22;
4067;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2022/'23;
4068;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Naarden;2023/'24;
4069;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2011/'12;290.0
4070;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2012/'13;280.0
4071;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2013/'14;300.0
4072;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2014/'15;320.0
4073;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2015/'16;310.0
4074;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2016/'17;310.0
4075;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2017/'18;330.0
4076;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2018/'19;290.0
4077;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2019/'20;350.0
4078;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2020/'21;280.0
4079;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2021/'22;300.0
4080;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2022/'23;310.0
4081;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neder-Betuwe;2023/'24;280.0
4082;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2011/'12;180.0
4083;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2012/'13;170.0
4084;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2013/'14;160.0
4085;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2014/'15;160.0
4086;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2015/'16;
4087;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2016/'17;
4088;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2017/'18;
4089;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2018/'19;
4090;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2019/'20;
4091;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2020/'21;
4092;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2021/'22;
4093;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2022/'23;
4094;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlek;2023/'24;
4095;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2011/'12;190.0
4096;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2012/'13;200.0
4097;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2013/'14;200.0
4098;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2014/'15;170.0
4099;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2015/'16;200.0
4100;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2016/'17;180.0
4101;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2017/'18;190.0
4102;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2018/'19;180.0
4103;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2019/'20;170.0
4104;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2020/'21;140.0
4105;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2021/'22;160.0
4106;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2022/'23;150.0
4107;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederweert;2023/'24;140.0
4108;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2011/'12;130.0
4109;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2012/'13;130.0
4110;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2013/'14;140.0
4111;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2014/'15;130.0
4112;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2015/'16;170.0
4113;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2016/'17;180.0
4114;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2017/'18;180.0
4115;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2018/'19;160.0
4116;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2019/'20;
4117;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2020/'21;
4118;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2021/'22;
4119;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2022/'23;
4120;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Neerijnen;2023/'24;
4121;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2011/'12;150.0
4122;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2012/'13;
4123;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2013/'14;
4124;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2014/'15;
4125;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2015/'16;
4126;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2016/'17;
4127;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2017/'18;
4128;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2018/'19;
4129;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2019/'20;
4130;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2020/'21;
4131;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2021/'22;
4132;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2022/'23;
4133;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Niedorp;2023/'24;
4134;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2011/'12;550.0
4135;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2012/'13;520.0
4136;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2013/'14;580.0
4137;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2014/'15;570.0
4138;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2015/'16;670.0
4139;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2016/'17;650.0
4140;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2017/'18;630.0
4141;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2018/'19;610.0
4142;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2019/'20;710.0
4143;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2020/'21;600.0
4144;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2021/'22;600.0
4145;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2022/'23;500.0
4146;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwegein;2023/'24;570.0
4147;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2011/'12;290.0
4148;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2012/'13;320.0
4149;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2013/'14;330.0
4150;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2014/'15;320.0
4151;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2015/'16;340.0
4152;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2016/'17;360.0
4153;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2017/'18;330.0
4154;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2018/'19;330.0
4155;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2019/'20;320.0
4156;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2020/'21;280.0
4157;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2021/'22;280.0
4158;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2022/'23;270.0
4159;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuwkoop;2023/'24;310.0
4160;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuw-Lekkerland;2011/'12;140.0
4161;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuw-Lekkerland;2012/'13;160.0
4162;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuw-Lekkerland;2013/'14;
4163;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuw-Lekkerland;2014/'15;
4164;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuw-Lekkerland;2015/'16;
4165;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuw-Lekkerland;2016/'17;
4166;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuw-Lekkerland;2017/'18;
4167;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuw-Lekkerland;2018/'19;
4168;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuw-Lekkerland;2019/'20;
4169;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuw-Lekkerland;2020/'21;
4170;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nieuw-Lekkerland;2021/'22;
