ID;Geslacht;Leeftijd;Generatie;Perioden;AllochtonenBevolking_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;k_26EULanden_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
4960;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2013;13494;5343;1062;714;558;356;836;1390;428;8150;4357;321;2293;1179
4961;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2014;13768;5488;1080;737;549;386;803;1395;538;8280;4639;355;2146;1141
4962;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2015;13842;5886;1167;803;610;435;834;1392;645;7956;4556;358;1913;1130
4963;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2016;13999;6143;1205;865;634;485;785;1448;722;7856;4628;408;1691;1129
4964;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2017;14134;6431;1241;829;654;572;861;1480;793;7704;4614;455;1526;1108
4965;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2018;14152;6626;1250;961;637;529;855;1534;861;7525;4657;510;1320;1039
4966;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2019;14218;6829;1239;957;752;580;810;1581;911;7389;4695;506;1206;982
4967;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2020;14691;7329;1300;1051;732;610;844;1725;1066;7362;4786;558;1046;971
4968;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2021;15428;7939;1360;1170;813;733;844;1786;1233;7489;4887;623;1021;958
4969;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2022;15861;8251;1404;1203;794;781;872;1840;1356;7610;5081;671;912;946
4970;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2023;16617;8919;1465;1294;852;939;866;1982;1522;7698;5234;688;917;858
4971;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2024;17237;9616;1498;1396;912;1075;989;2084;1662;7621;5130;824;793;874
4972;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2025;17596;9974;1506;1444;964;1155;1065;2036;1804;7622;5244;796;792;790
4973;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2026;17531;10006;1460;1459;975;1265;970;1950;1927;7525;5177;841;781;726
4974;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2027;17606;10184;1441;1537;983;1450;906;1846;2021;7422;5071;858;755;738
4975;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2028;17408;10307;1387;1570;1038;1533;925;1736;2119;7101;4930;872;714;585
4976;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2029;17302;10426;1348;1607;1075;1562;930;1722;2183;6877;4734;890;663;589
4977;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2030;17469;10654;1358;1632;1075;1745;953;1701;2190;6815;4719;849;659;589
4978;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2031;17864;10536;1352;1706;1106;1709;929;1606;2128;7328;5138;925;610;655
4979;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2032;18252;10541;1384;1782;1136;1709;937;1540;2054;7711;5525;941;599;647
4980;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2033;18505;10481;1395;1820;1161;1699;942;1481;1983;8024;5839;957;594;634
4981;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2034;18679;10392;1415;1842;1188;1668;947;1432;1901;8286;6103;973;586;624
4982;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2035;18806;10295;1421;1865;1217;1632;957;1379;1823;8512;6326;987;578;620
4983;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2036;18916;10211;1437;1883;1250;1584;976;1332;1750;8705;6509;1001;576;619
4984;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2037;19007;10146;1452;1915;1285;1527;994;1294;1679;8861;6651;1018;570;622
4985;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2038;19088;10091;1471;1949;1322;1467;1008;1257;1616;8997;6772;1037;563;625
4986;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2039;19161;10042;1482;1987;1361;1403;1029;1221;1558;9118;6876;1052;560;630
4987;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2040;19278;10031;1499;2040;1399;1345;1048;1192;1509;9247;6978;1072;561;636
4988;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2041;19376;10020;1511;2096;1437;1280;1071;1163;1462;9355;7070;1089;555;641
4989;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2042;19486;10020;1521;2150;1474;1219;1092;1140;1425;9466;7159;1105;554;647
4990;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2043;19603;10035;1532;2216;1514;1160;1112;1116;1385;9567;7246;1119;551;652
4991;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2044;19719;10043;1544;2270;1551;1101;1133;1093;1351;9676;7338;1131;550;656
4992;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2045;19857;10073;1551;2319;1593;1055;1155;1073;1327;9784;7428;1143;551;662
4993;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2046;19994;10104;1561;2377;1632;1007;1175;1055;1298;9890;7522;1151;550;668
4994;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2047;20117;10121;1565;2420;1669;964;1189;1036;1277;9996;7614;1159;549;674
4995;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2048;20270;10169;1581;2465;1709;925;1212;1024;1254;10101;7711;1163;546;680
4996;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2049;20420;10212;1593;2506;1741;890;1231;1014;1238;10208;7808;1167;545;687
4997;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2050;20588;10272;1602;2543;1776;862;1255;1006;1228;10316;7908;1168;546;694
4998;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2009;14604;13240;526;1083;119;3601;480;3550;3881;1364;578;128;596;63
4999;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2010;15475;14192;584;1099;143;3953;537;3464;4413;1283;557;140;529;57
5000;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2011;16799;15519;634;1176;182;4297;592;3603;5034;1280;557;159;496;68
5001;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2012;17664;16361;717;1147;171;4700;688;3380;5558;1303;635;167;434;67
5002;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2013;18818;17483;844;1323;230;5000;763;3496;5827;1334;692;163;395;83
5003;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2014;19123;17829;921;1500;230;5022;788;3444;5926;1294;694;180;359;60
5004;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2015;19612;18196;991;1643;248;5360;785;3289;5880;1416;709;284;343;81
5005;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2016;19402;17969;1043;1682;267;5171;750;3264;5792;1433;687;349;323;73
5006;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2017;20095;18390;1261;1947;251;5194;750;3126;5860;1705;702;660;268;75
5007;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2018;19806;17980;1316;2138;248;5115;731;2982;5450;1825;707;804;254;60
5008;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2019;20223;18327;1402;2217;252;5249;696;2877;5635;1896;778;799;246;73
5009;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2020;20839;19055;1542;2490;283;5449;687;2870;5734;1783;750;738;232;63
5010;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2021;21530;19642;1693;2789;266;5671;821;2786;5615;1889;759;846;219;64
5011;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2022;22073;19993;1896;2926;324;5782;880;2934;5252;2079;793;1010;206;70
5012;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2023;23016;20751;2100;3175;365;6221;922;2790;5178;2265;885;1096;209;74
5013;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2024;22438;20160;2212;3154;358;6065;923;2658;4790;2277;858;1144;193;83
5014;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2025;22041;19797;2324;3080;339;6148;912;2515;4479;2244;879;1102;185;77
5015;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2026;21880;19577;2378;3065;351;6264;932;2369;4216;2302;943;1088;195;76
5016;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2027;21602;19241;2363;3196;355;6125;931;2249;4021;2361;1024;1052;191;94
5017;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2028;21070;18747;2274;3076;372;6117;909;2112;3887;2324;1067;1004;178;75
5018;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2029;20659;18175;2262;3141;374;5879;921;2018;3580;2484;1243;994;160;88
5019;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2030;20036;17433;2241;3102;391;5460;986;1878;3375;2603;1366;930;178;130
5020;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2031;20192;17205;2284;3219;415;5214;1043;1785;3245;2986;1610;1035;175;167
5021;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2032;19994;16871;2303;3292;428;5034;1042;1675;3097;3123;1739;1048;172;164
5022;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2033;19678;16447;2301;3301;433;4843;1045;1583;2943;3231;1842;1059;170;159
5023;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2034;19345;16021;2294;3284;442;4652;1048;1497;2804;3324;1931;1069;168;156
5024;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2035;18990;15589;2294;3261;448;4452;1053;1419;2662;3401;2005;1075;167;154
5025;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2036;18666;15202;2293;3253;456;4252;1063;1355;2530;3464;2064;1081;165;154
5026;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2037;18346;14832;2295;3246;467;4045;1073;1296;2409;3513;2112;1085;163;154
5027;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2038;18071;14519;2297;3263;476;3845;1086;1248;2304;3552;2150;1084;162;155
5028;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2039;17836;14251;2302;3291;484;3659;1100;1206;2209;3585;2185;1085;158;157
5029;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2040;17625;14012;2302;3335;492;3474;1113;1167;2130;3614;2218;1083;155;158
5030;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2041;17455;13816;2303;3390;497;3305;1128;1131;2061;3639;2248;1079;153;160
5031;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2042;17314;13651;2302;3455;505;3151;1141;1101;1996;3663;2277;1074;151;161
5032;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2043;17190;13506;2304;3512;510;3006;1157;1076;1941;3684;2305;1068;148;163
5033;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2044;17098;13392;2306;3573;515;2877;1170;1053;1897;3706;2334;1060;148;164
5034;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2045;17014;13289;2314;3633;522;2755;1181;1034;1851;3725;2363;1052;144;166
5035;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2046;16948;13204;2316;3682;527;2652;1195;1016;1816;3744;2392;1042;142;168
5036;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2047;16926;13162;2328;3740;532;2563;1211;1001;1786;3764;2422;1032;141;170
5037;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2048;16900;13113;2332;3791;539;2479;1223;985;1762;3787;2452;1022;141;171
5038;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2049;16897;13088;2341;3845;546;2406;1236;974;1740;3809;2483;1013;140;173
5039;Mannen en vrouwen;22 jaar;2e Generatie met 2 allochtone ouders;2050;16902;13069;2349;3895;553;2343;1247;962;1720;3833;2515;1004;139;175
5040;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2009;51734;33176;3995;6767;1414;5733;3036;6035;6196;18558;10647;2286;3990;1636
5041;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2010;51834;32614;3748;6699;1427;5496;3053;6050;6141;19220;11212;2370;3943;1695
5042;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2011;51999;32753;3488;6535;1457;5802;3129;5880;6460;19246;11437;2442;3629;1737
5043;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2012;53597;34162;3527;6736;1574;6084;3229;5988;7023;19435;11716;2533;3399;1788
5044;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2013;54337;35110;3606;6759;1605;6314;3429;5890;7508;19227;11714;2582;3140;1792
5045;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2014;55877;36459;3870;6948;1762;6567;3638;6026;7648;19419;11830;2689;2956;1944
5046;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2015;55883;36491;3907;7018;1715;6551;3650;5894;7755;19392;11976;2740;2781;1894
5047;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2016;56214;37176;4074;7241;1795;6822;3752;5694;7800;19039;11856;2741;2526;1917
5048;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2017;55741;36936;4164;7207;1845;6650;3734;5622;7713;18805;11891;2694;2301;1919
5049;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2018;56521;37651;4403;7472;1863;6720;3880;5441;7870;18871;11905;2977;2081;1908
5050;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2019;56194;37386;4487;7648;1883;6596;3883;5394;7494;18809;12000;3111;1865;1833
5051;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2020;56997;38128;4573;7861;2000;6798;3815;5363;7717;18869;12228;3098;1743;1800
5052;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2021;58076;39323;4845;8129;2041;6985;3809;5537;7978;18752;12345;3049;1574;1785
5053;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2022;59090;40095;5030;8319;2091;7296;3921;5452;7985;18995;12516;3163;1534;1781
5054;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2023;59920;40636;5268;8478;2126;7431;3973;5661;7698;19284;12809;3275;1414;1786
5055;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2024;61547;41966;5526;8809;2268;8003;3965;5637;7758;19581;13118;3332;1420;1711
5056;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2025;61511;41945;5650;8868;2303;7973;4036;5609;7505;19566;13046;3497;1281;1741
5057;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2026;61640;42019;5793;8939;2352;8118;4088;5398;7332;19619;13254;3432;1274;1660
5058;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2027;61615;41921;5828;9001;2380;8355;4027;5171;7160;19695;13355;3470;1266;1604
5059;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2028;61555;41806;5816;9247;2415;8357;3972;4954;7043;19750;13404;3467;1238;1640
5060;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2029;61154;41643;5715;9277;2509;8421;3991;4717;7014;19511;13416;3434;1183;1478
5061;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2030;60872;41321;5695;9466;2545;8218;4021;4617;6760;19551;13477;3458;1114;1503
5062;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2031;60427;40796;5656;9446;2561;7982;4117;4462;6572;19630;13605;3346;1130;1550
5063;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2032;60969;40463;5699;9635;2610;7707;4158;4283;6370;20506;14240;3530;1076;1660
5064;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2033;61224;40168;5752;9793;2657;7534;4176;4110;6148;21056;14772;3565;1063;1655
5065;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2034;61265;39750;5766;9870;2692;7339;4193;3963;5927;21516;15214;3598;1056;1647
5066;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2035;61210;39299;5788;9908;2733;7123;4206;3831;5709;21911;15593;3630;1046;1642
5067;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2036;61085;38830;5799;9944;2774;6889;4227;3705;5491;22254;15918;3657;1038;1642
5068;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2037;60961;38410;5819;9986;2818;6642;4262;3595;5288;22551;16191;3680;1033;1648
5069;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2038;60825;38025;5841;10044;2869;6381;4293;3499;5099;22800;16414;3702;1025;1660
5070;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2039;60719;37699;5867;10120;2919;6123;4324;3412;4933;23020;16608;3723;1016;1673
5071;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2040;60635;37418;5887;10209;2969;5874;4362;3335;4782;23216;16779;3741;1009;1687
5072;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2041;60613;37199;5909;10320;3017;5632;4398;3268;4657;23414;16945;3760;1008;1702
5073;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2042;60597;37014;5926;10443;3064;5400;4439;3201;4540;23585;17095;3775;1000;1714
5074;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2043;60621;36865;5939;10568;3111;5185;4476;3148;4440;23756;17241;3787;997;1731
5075;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2044;60667;36754;5957;10697;3159;4983;4514;3098;4346;23913;17380;3797;992;1744
5076;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2045;60744;36667;5974;10818;3206;4797;4551;3052;4269;24077;17527;3803;989;1759
5077;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2046;60845;36610;5993;10934;3257;4630;4587;3012;4197;24235;17668;3807;987;1774
5078;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2047;60955;36571;6011;11044;3304;4478;4623;2976;4134;24386;17808;3807;983;1787
5079;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2048;61093;36558;6030;11149;3350;4348;4657;2942;4083;24535;17948;3806;981;1800
5080;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2049;61251;36571;6054;11253;3397;4223;4694;2913;4038;24680;18090;3802;977;1812
5081;Mannen en vrouwen;23 jaar;Totaal 1e en 2e generatie allochtonen;2050;61425;36597;6079;11347;3440;4116;4728;2890;3999;24827;18232;3796;976;1823
5082;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2009;26235;17085;2902;5209;938;2107;1967;1598;2365;9150;6223;1898;348;681
5083;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2010;25100;15498;2488;5052;919;1685;1872;1426;2056;9602;6660;1977;295;669
5084;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2011;24428;14557;2118;4869;874;1628;1870;1354;1842;9871;6886;2046;266;672
5085;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2012;24341;14376;2075;4956;930;1520;1913;1273;1708;9965;6947;2093;283;643
5086;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2013;24169;14200;1990;4923;948;1344;2039;1321;1635;9969;6890;2119;290;670
5087;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2014;23700;13721;1984;4907;974;1228;2049;1158;1421;9979;6798;2205;278;698
5088;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2015;23121;13261;1924;4777;937;1161;2068;1073;1320;9860;6661;2206;284;708
5089;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2016;22884;13182;1935;4790;936;1048;2141;1029;1304;9702;6607;2101;276;719
5090;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2017;22449;12902;1936;4651;943;1014;2204;926;1228;9547;6589;1939;289;730
5091;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2018;22399;12908;1923;4687;956;972;2275;849;1245;9492;6600;1867;289;736
5092;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2019;22334;12851;1942;4542;997;969;2301;891;1208;9483;6646;1803;291;743
5093;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2020;22646;13039;1953;4680;995;986;2311;918;1196;9607;6764;1800;290;753
5094;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2021;22643;13014;2026;4582;1025;942;2280;954;1205;9629;6818;1759;294;759
5095;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2022;22233;12595;2003;4357;1011;910;2259;892;1163;9638;6879;1701;292;766
5096;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2023;22092;12476;1997;4346;1008;887;2224;900;1113;9616;6944;1603;293;776
5097;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2024;22028;12388;1993;4340;1051;865;2181;877;1081;9640;7009;1556;292;783
5098;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2025;21953;12262;1973;4318;1033;854;2129;880;1073;9691;7069;1539;293;790
5099;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2026;22119;12342;1997;4414;1050;837;2117;858;1070;9776;7143;1543;294;797
5100;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2027;22319;12430;2024;4475;1054;850;2128;862;1037;9890;7246;1550;289;805
5101;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2028;22459;12470;2046;4513;1077;806;2138;868;1021;9989;7319;1566;291;812
5102;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2029;22779;12674;2084;4630;1100;797;2160;877;1027;10105;7429;1566;290;820
5103;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2030;23009;12801;2113;4716;1098;802;2174;884;1015;10208;7510;1582;289;827
5104;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2031;23013;12783;2084;4709;1096;799;2183;889;1023;10230;7531;1575;291;833
5105;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2032;23009;12792;2089;4709;1090;804;2191;896;1012;10217;7508;1578;290;841
5106;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2033;23074;12822;2092;4718;1094;809;2201;898;1011;10252;7528;1586;290;848
5107;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2034;23176;12883;2098;4748;1099;815;2209;902;1013;10293;7555;1591;290;856
5108;Mannen en vrouwen;23 jaar;Allochtonen 1e generatie;2035;23276;12939;2104;4779;1104;818;2215;904;1014;10337;7584;1598;290;865
