ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;Arbeidsduur;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
4955;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;20 tot 35 uur per week;2010;6.0;6.0;;;;0.0
4956;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;20 tot 35 uur per week;2011;6.0;6.0;;;;0.0
4957;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;20 tot 35 uur per week;2012;8.0;8.0;;;;0.0
4958;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;20 tot 35 uur per week;2013;9.0;8.0;;;;0.0
4959;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;20 tot 35 uur per week;2014;10.0;10.0;;;;0.0
4960;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;Voltijd;2005;2.0;2.0;;;;0.0
4961;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;Voltijd;2006;2.0;2.0;;;;0.0
4962;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;Voltijd;2007;2.0;2.0;;;;0.0
4963;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;Voltijd;2008;2.0;2.0;;;;0.0
4964;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;Voltijd;2009;2.0;2.0;;;;0.0
4965;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;Voltijd;2010;2.0;2.0;;;;0.0
4966;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;Voltijd;2011;2.0;2.0;;;;0.0
4967;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;Voltijd;2012;4.0;3.0;;;;1.0
4968;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;Voltijd;2013;4.0;4.0;;;;0.0
4969;Totaal mannen en vrouwen;Migratieachtergrond: westers;Oproep/-invalkracht;Voltijd;2014;4.0;4.0;;;;0.0
4970;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Totaal;2005;24.0;24.0;16.7;18.7;18.8;0.0
4971;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Totaal;2006;30.0;28.0;20.9;20.1;20.6;1.0
4972;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Totaal;2007;30.0;28.0;19.2;18.8;21.1;1.0
4973;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Totaal;2008;29.0;28.0;17.9;17.8;20.3;1.0
4974;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Totaal;2009;24.0;22.0;18.6;19.0;22.6;2.0
4975;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Totaal;2010;24.0;24.0;21.8;21.6;21.0;0.0
4976;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Totaal;2011;25.0;24.0;21.9;21.9;21.2;1.0
4977;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Totaal;2012;27.0;25.0;25.7;25.3;21.4;1.0
4978;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Totaal;2013;26.0;25.0;22.6;22.9;21.7;1.0
4979;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Totaal;2014;30.0;28.0;23.5;23.1;21.9;2.0
4980;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Deeltijd;2005;10.0;10.0;;;;0.0
4981;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Deeltijd;2006;12.0;12.0;;;;0.0
4982;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Deeltijd;2007;13.0;13.0;;;;1.0
4983;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Deeltijd;2008;14.0;13.0;;;;1.0
4984;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Deeltijd;2009;11.0;10.0;;;;1.0
4985;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Deeltijd;2010;11.0;11.0;;;;0.0
4986;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Deeltijd;2011;12.0;12.0;;;;1.0
4987;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Deeltijd;2012;13.0;13.0;;;;0.0
4988;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Deeltijd;2013;10.0;10.0;;;;0.0
4989;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Deeltijd;2014;11.0;11.0;;;;0.0
4990;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 12 uur per week;2005;2.0;2.0;;;;0.0
4991;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 12 uur per week;2006;3.0;3.0;;;;0.0
4992;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 12 uur per week;2007;3.0;3.0;;;;0.0
4993;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 12 uur per week;2008;3.0;3.0;;;;0.0
4994;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 12 uur per week;2009;4.0;3.0;;;;1.0
4995;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 12 uur per week;2010;2.0;2.0;;;;0.0
4996;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 12 uur per week;2011;2.0;2.0;;;;0.0
4997;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 12 uur per week;2012;4.0;4.0;;;;0.0
4998;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 12 uur per week;2013;4.0;4.0;;;;0.0
4999;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 12 uur per week;2014;2.0;2.0;;;;0.0
5000;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 20 uur per week;2005;4.0;4.0;;;;0.0
5001;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 20 uur per week;2006;6.0;5.0;;;;0.0
5002;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 20 uur per week;2007;7.0;6.0;;;;0.0
5003;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 20 uur per week;2008;6.0;5.0;;;;0.0
5004;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 20 uur per week;2009;6.0;5.0;;;;1.0
5005;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 20 uur per week;2010;5.0;5.0;;;;0.0
5006;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 20 uur per week;2011;4.0;4.0;;;;0.0
5007;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 20 uur per week;2012;6.0;6.0;;;;0.0
5008;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 20 uur per week;2013;6.0;6.0;;;;0.0
5009;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Minder dan 20 uur per week;2014;5.0;4.0;;;;0.0
5010;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;12 tot 20 uur per week;2005;2.0;2.0;;;;0.0
5011;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;12 tot 20 uur per week;2006;3.0;3.0;;;;0.0
5012;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;12 tot 20 uur per week;2007;3.0;3.0;;;;0.0
5013;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;12 tot 20 uur per week;2008;3.0;3.0;;;;0.0
5014;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;12 tot 20 uur per week;2009;2.0;2.0;;;;0.0
5015;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;12 tot 20 uur per week;2010;3.0;2.0;;;;0.0
5016;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;12 tot 20 uur per week;2011;2.0;2.0;;;;0.0
5017;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;12 tot 20 uur per week;2012;2.0;2.0;;;;0.0
5018;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;12 tot 20 uur per week;2013;2.0;2.0;;;;0.0
5019;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;12 tot 20 uur per week;2014;2.0;2.0;;;;0.0
5020;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;20 tot 35 uur per week;2005;5.0;5.0;;;;0.0
5021;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;20 tot 35 uur per week;2006;7.0;6.0;;;;0.0
5022;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;20 tot 35 uur per week;2007;7.0;6.0;;;;1.0
5023;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;20 tot 35 uur per week;2008;8.0;8.0;;;;0.0
5024;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;20 tot 35 uur per week;2009;6.0;5.0;;;;0.0
5025;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;20 tot 35 uur per week;2010;6.0;6.0;;;;0.0
5026;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;20 tot 35 uur per week;2011;8.0;8.0;;;;0.0
5027;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;20 tot 35 uur per week;2012;7.0;7.0;;;;0.0
5028;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;20 tot 35 uur per week;2013;5.0;4.0;;;;0.0
5029;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;20 tot 35 uur per week;2014;6.0;6.0;;;;0.0
5030;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Voltijd;2005;14.0;14.0;;;;0.0
5031;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Voltijd;2006;18.0;17.0;26.5;23.7;21.2;1.0
5032;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Voltijd;2007;16.0;16.0;25.5;23.2;22.0;1.0
5033;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Voltijd;2008;16.0;15.0;;;;1.0
5034;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Voltijd;2009;12.0;11.0;;;;1.0
5035;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Voltijd;2010;13.0;13.0;;;;0.0
5036;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Voltijd;2011;12.0;12.0;;;;0.0
5037;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Voltijd;2012;13.0;12.0;;;;1.0
5038;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Voltijd;2013;15.0;15.0;;;;1.0
5039;Totaal mannen en vrouwen;Migratieachtergrond: westers;Uitzendkracht;Voltijd;2014;19.0;18.0;29.0;27.4;23.7;1.0
5040;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Totaal;2005;6.0;5.0;;;;0.0
5041;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Totaal;2006;6.0;6.0;;;;0.0
5042;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Totaal;2007;9.0;9.0;;;;0.0
5043;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Totaal;2008;8.0;8.0;;;;0.0
5044;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Totaal;2009;7.0;7.0;;;;0.0
5045;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Totaal;2010;9.0;9.0;;;;0.0
5046;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Totaal;2011;10.0;9.0;;;;1.0
5047;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Totaal;2012;10.0;9.0;;;;1.0
5048;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Totaal;2013;11.0;10.0;;;;1.0
5049;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Totaal;2014;13.0;11.0;;;;1.0
5050;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Deeltijd;2005;4.0;4.0;;;;0.0
5051;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Deeltijd;2006;5.0;5.0;;;;0.0
5052;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Deeltijd;2007;6.0;6.0;;;;0.0
5053;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Deeltijd;2008;6.0;6.0;;;;0.0
5054;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Deeltijd;2009;6.0;6.0;;;;0.0
5055;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Deeltijd;2010;7.0;7.0;;;;0.0
5056;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Deeltijd;2011;8.0;7.0;;;;0.0
5057;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Deeltijd;2012;7.0;7.0;;;;0.0
5058;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Deeltijd;2013;8.0;8.0;;;;0.0
5059;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Deeltijd;2014;8.0;7.0;;;;1.0
5060;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 12 uur per week;2005;2.0;2.0;;;;0.0
5061;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 12 uur per week;2006;3.0;3.0;;;;0.0
5062;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 12 uur per week;2007;3.0;3.0;;;;0.0
5063;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 12 uur per week;2008;2.0;2.0;;;;0.0
5064;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 12 uur per week;2009;3.0;3.0;;;;0.0
5065;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 12 uur per week;2010;3.0;3.0;;;;0.0
5066;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 12 uur per week;2011;3.0;3.0;;;;0.0
5067;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 12 uur per week;2012;3.0;3.0;;;;0.0
5068;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 12 uur per week;2013;4.0;3.0;;;;0.0
5069;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 12 uur per week;2014;3.0;2.0;;;;0.0
5070;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 20 uur per week;2005;3.0;3.0;;;;0.0
5071;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 20 uur per week;2006;3.0;3.0;;;;0.0
5072;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 20 uur per week;2007;5.0;5.0;;;;0.0
5073;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 20 uur per week;2008;4.0;4.0;;;;0.0
5074;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 20 uur per week;2009;4.0;4.0;;;;0.0
5075;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 20 uur per week;2010;4.0;4.0;;;;0.0
5076;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 20 uur per week;2011;6.0;5.0;;;;0.0
5077;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 20 uur per week;2012;5.0;5.0;;;;0.0
5078;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 20 uur per week;2013;5.0;4.0;;;;0.0
5079;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Minder dan 20 uur per week;2014;5.0;5.0;;;;0.0
5080;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;12 tot 20 uur per week;2005;1.0;1.0;;;;0.0
5081;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;12 tot 20 uur per week;2006;1.0;1.0;;;;0.0
5082;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;12 tot 20 uur per week;2007;1.0;1.0;;;;0.0
5083;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;12 tot 20 uur per week;2008;1.0;1.0;;;;0.0
5084;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;12 tot 20 uur per week;2009;1.0;1.0;;;;0.0
5085;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;12 tot 20 uur per week;2010;1.0;1.0;;;;0.0
5086;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;12 tot 20 uur per week;2011;2.0;2.0;;;;0.0
5087;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;12 tot 20 uur per week;2012;2.0;2.0;;;;0.0
5088;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;12 tot 20 uur per week;2013;1.0;1.0;;;;0.0
5089;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;12 tot 20 uur per week;2014;3.0;2.0;;;;0.0
5090;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;20 tot 35 uur per week;2005;1.0;1.0;;;;0.0
5091;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;20 tot 35 uur per week;2006;1.0;1.0;;;;0.0
5092;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;20 tot 35 uur per week;2007;1.0;1.0;;;;0.0
5093;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;20 tot 35 uur per week;2008;2.0;2.0;;;;0.0
5094;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;20 tot 35 uur per week;2009;2.0;2.0;;;;0.0
5095;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;20 tot 35 uur per week;2010;2.0;2.0;;;;0.0
5096;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;20 tot 35 uur per week;2011;2.0;2.0;;;;0.0
5097;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;20 tot 35 uur per week;2012;2.0;2.0;;;;0.0
5098;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;20 tot 35 uur per week;2013;3.0;3.0;;;;0.0
5099;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;20 tot 35 uur per week;2014;3.0;3.0;;;;0.0
5100;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Voltijd;2005;2.0;2.0;;;;0.0
5101;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Voltijd;2006;1.0;1.0;;;;0.0
5102;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Voltijd;2007;3.0;3.0;;;;0.0
5103;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Voltijd;2008;2.0;2.0;;;;0.0
5104;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Voltijd;2009;2.0;2.0;;;;0.0
5105;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Voltijd;2010;2.0;2.0;;;;0.0
5106;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Voltijd;2011;2.0;2.0;;;;0.0
5107;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Voltijd;2012;2.0;2.0;;;;0.0
5108;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Voltijd;2013;3.0;2.0;;;;1.0
5109;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer vast, geen vaste uren;Voltijd;2014;5.0;4.0;;;;0.0
5110;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Totaal;2005;12.0;12.0;;;;0.0
5111;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Totaal;2006;12.0;11.0;;;;0.0
5112;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Totaal;2007;14.0;13.0;;;;1.0
5113;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Totaal;2008;16.0;15.0;;;;1.0
5114;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Totaal;2009;15.0;14.0;;;;1.0
5115;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Totaal;2010;14.0;13.0;;;;1.0
5116;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Totaal;2011;16.0;15.0;19.9;20.8;23.7;1.0
5117;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Totaal;2012;19.0;18.0;10.7;14.3;22.7;1.0
5118;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Totaal;2013;19.0;17.0;11.6;15.7;21.7;2.0
5119;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Totaal;2014;18.0;16.0;12.2;15.2;22.1;2.0
5120;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Deeltijd;2005;9.0;9.0;;;;0.0
5121;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Deeltijd;2006;9.0;9.0;;;;0.0
5122;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Deeltijd;2007;11.0;11.0;;;;1.0
5123;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Deeltijd;2008;12.0;12.0;;;;0.0
5124;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Deeltijd;2009;12.0;12.0;;;;0.0
5125;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Deeltijd;2010;11.0;11.0;;;;0.0
5126;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Deeltijd;2011;13.0;12.0;;;;1.0
5127;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Deeltijd;2012;16.0;15.0;;;;1.0
5128;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Deeltijd;2013;16.0;15.0;;;;1.0
5129;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Deeltijd;2014;14.0;13.0;;;;1.0
5130;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Minder dan 12 uur per week;2005;6.0;5.0;;;;0.0
5131;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Minder dan 12 uur per week;2006;5.0;5.0;;;;0.0
5132;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Minder dan 12 uur per week;2007;6.0;6.0;;;;0.0
5133;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Minder dan 12 uur per week;2008;7.0;7.0;;;;0.0
5134;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Minder dan 12 uur per week;2009;7.0;7.0;;;;0.0
5135;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Minder dan 12 uur per week;2010;7.0;7.0;;;;0.0
5136;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Minder dan 12 uur per week;2011;6.0;6.0;;;;0.0
5137;Totaal mannen en vrouwen;Migratieachtergrond: westers;Werknemer tijdelijk, geen vaste uren;Minder dan 12 uur per week;2012;7.0;7.0;;;;0.0
