ID;WerkzameStoffen;Perioden;GrootteOppervlakteMetGebruik_1;OppervlakteInVanTotaalAreaal_2;OppervlakteInVanToepassingsgroep_3;GebruikPerJaar_4;GebruikInVanTotaalWerkzameStoffen_5;GebruikInVanToepassingsgroep_6
2079;"Vinchlozolin; ontsmetting pootgoed";2004;1137.0;0.1;9.5;347;0.0;0.3
2080;"Vinchlozolin; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
2081;"Vinchlozolin; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
2082;Totaal hulpstoffen;1995;253215.0;31.6;100.0;847306;14.3;100.0
2083;Totaal hulpstoffen;1998;217245.0;26.4;100.0;570933;9.6;100.0
2084;Totaal hulpstoffen;2000;173309.0;21.6;100.0;608002;11.5;100.0
2085;Totaal hulpstoffen;2004;72092.0;8.7;100.0;633342;11.6;100.0
2086;Totaal hulpstoffen;2008;94673.0;11.6;100.0;654167;11.8;100.0
2087;Totaal hulpstoffen;2012;63011.0;8.1;100.0;1065886;18.5;100.0
2088;Diethyleenglycol;1995;188.0;0.0;0.1;3418;0.1;0.4
2089;Diethyleenglycol;1998;127.0;0.0;0.1;1241;0.0;0.2
2090;Diethyleenglycol;2000;124.0;0.0;0.1;776;0.0;0.1
2091;Diethyleenglycol;2004;0.0;0.0;0.0;0;0.0;0.0
2092;Diethyleenglycol;2008;0.0;0.0;0.0;0;0.0;0.0
2093;Diethyleenglycol;2012;0.0;0.0;0.0;0;0.0;0.0
2094;Geethoxyleerde vetzuur amine;1995;1175.0;0.1;0.5;298;0.0;0.0
2095;Geethoxyleerde vetzuur amine;1998;744.0;0.1;0.3;119;0.0;0.0
2096;Geethoxyleerde vetzuur amine;2000;97.0;0.0;0.1;125;0.0;0.0
2097;Geethoxyleerde vetzuur amine;2004;0.0;0.0;0.0;0;0.0;0.0
2098;Geethoxyleerde vetzuur amine;2008;0.0;0.0;0.0;0;0.0;0.0
2099;Geethoxyleerde vetzuur amine;2012;0.0;0.0;0.0;0;0.0;0.0
2100;Iso-octylfenolpolyglycolether;1995;6822.0;0.8;2.7;2854;0.0;0.3
2101;Iso-octylfenolpolyglycolether;1998;12240.0;1.5;5.7;5127;0.1;0.9
2102;Iso-octylfenolpolyglycolether;2000;9997.0;1.3;5.8;3356;0.1;0.6
2103;Iso-octylfenolpolyglycolether;2004;0.0;0.0;0.0;0;0.0;0.0
2104;Iso-octylfenolpolyglycolether;2008;0.0;0.0;0.0;0;0.0;0.0
2105;Iso-octylfenolpolyglycolether;2012;0.0;0.0;0.0;0;0.0;0.0
2106;Koolzaadolie: hulpstof;1995;544.0;0.1;0.2;510;0.0;0.1
2107;Koolzaadolie: hulpstof;1998;976.0;0.1;0.5;399;0.0;0.1
2108;Koolzaadolie: hulpstof;2000;659.0;0.1;0.4;988;0.0;0.2
2109;Koolzaadolie: hulpstof;2004;0.0;0.0;0.0;0;0.0;0.0
2110;Koolzaadolie: hulpstof;2008;0.0;0.0;0.0;0;0.0;0.0
2111;Koolzaadolie: hulpstof;2012;0.0;0.0;0.0;0;0.0;0.0
2112;"Minerale olie; hulpstof";1995;230356.0;28.7;91.0;833173;14.0;98.3
2113;"Minerale olie; hulpstof";1998;177772.0;21.7;82.3;550359;9.2;96.4
2114;"Minerale olie; hulpstof";2000;147566.0;18.5;85.1;594232;11.2;97.7
2115;"Minerale olie; hulpstof";2004;72092.0;8.7;100.0;633342;11.6;100.0
2116;"Minerale olie; hulpstof";2008;94673.0;11.6;100.0;654167;11.8;100.0
2117;"Minerale olie; hulpstof";2012;63011.0;8.1;100.0;1065886;18.5;100.0
2118;Nonylfenol-polyethoxyethanol;1995;20087.0;2.5;7.9;6000;0.1;0.7
2119;Nonylfenol-polyethoxyethanol;1998;51615.0;6.3;23.9;12177;0.2;2.1
2120;Nonylfenol-polyethoxyethanol;2000;26498.0;3.3;15.3;6557;0.1;1.1
2121;Nonylfenol-polyethoxyethanol;2004;0.0;0.0;0.0;0;0.0;0.0
2122;Nonylfenol-polyethoxyethanol;2008;0.0;0.0;0.0;0;0.0;0.0
2123;Nonylfenol-polyethoxyethanol;2012;0.0;0.0;0.0;0;0.0;0.0
2124;Polyvinylacetaat;1995;423.0;0.1;0.2;983;0.0;0.1
2125;Polyvinylacetaat;1998;830.0;0.1;0.4;1327;0.0;0.2
2126;Polyvinylacetaat;2000;890.0;0.1;0.5;1943;0.0;0.3
2127;Polyvinylacetaat;2004;0.0;0.0;0.0;0;0.0;0.0
2128;Polyvinylacetaat;2008;0.0;0.0;0.0;0;0.0;0.0
2129;Polyvinylacetaat;2012;0.0;0.0;0.0;0;0.0;0.0
2130;Totaal stoffen voor overige toepassingen;1995;107310.0;13.4;100.0;84056;1.4;100.0
2131;Totaal stoffen voor overige toepassingen;1998;149851.0;18.2;100.0;133269;2.2;100.0
2132;Totaal stoffen voor overige toepassingen;2000;160843.0;20.0;100.0;130714;2.5;100.0
2133;Totaal stoffen voor overige toepassingen;2004;219218.0;26.5;100.0;173966;3.2;100.0
2134;Totaal stoffen voor overige toepassingen;2008;224626.0;27.5;100.0;194535;3.5;100.0
2135;Totaal stoffen voor overige toepassingen;2012;173871.0;22.4;100.0;215034;3.7;100.0
2136;1-naftylaceetamide;1995;0.0;0.0;0.0;0;0.0;0.0
2137;1-naftylaceetamide;1998;4713.0;0.6;3.2;158;0.0;0.1
2138;1-naftylaceetamide;2000;2997.0;0.4;1.9;85;0.0;0.1
2139;1-naftylaceetamide;2004;0.0;0.0;0.0;0;0.0;0.0
2140;1-naftylaceetamide;2008;0.0;0.0;0.0;0;0.0;0.0
2141;1-naftylaceetamide;2012;0.0;0.0;0.0;0;0.0;0.0
2142;1-naftylazijnzuur;1995;0.0;0.0;0.0;0;0.0;0.0
2143;1-naftylazijnzuur;1998;4066.0;0.5;2.7;92;0.0;0.1
2144;1-naftylazijnzuur;2000;4507.0;0.6;2.8;96;0.0;0.1
2145;1-naftylazijnzuur;2004;7450.0;0.9;3.4;105;0.0;0.1
2146;1-naftylazijnzuur;2008;9827.0;1.2;4.4;229;0.0;0.1
2147;1-naftylazijnzuur;2012;0.0;0.0;0.0;0;0.0;0.0
2148;3-indolylboterzuur;1995;0.0;0.0;0.0;0;0.0;0.0
2149;3-indolylboterzuur;1998;0.0;0.0;0.0;0;0.0;0.0
2150;3-indolylboterzuur;2000;0.0;0.0;0.0;0;0.0;0.0
2151;3-indolylboterzuur;2004;134.0;0.0;0.1;130;0.0;0.1
2152;3-indolylboterzuur;2008;0.0;0.0;0.0;0;0.0;0.0
2153;3-indolylboterzuur;2012;0.0;0.0;0.0;0;0.0;0.0
2154;Aluminium-fosfide;1995;0.0;0.0;0.0;0;0.0;0.0
2155;Aluminium-fosfide;1998;0.0;0.0;0.0;0;0.0;0.0
2156;Aluminium-fosfide;2000;0.0;0.0;0.0;0;0.0;0.0
2157;Aluminium-fosfide;2004;0.0;0.0;0.0;0;0.0;0.0
2158;Aluminium-fosfide;2008;0.0;0.0;0.0;0;0.0;0.0
2159;Aluminium-fosfide;2012;992.0;0.1;0.6;200;0.0;0.1
2160;Benzyladenine;1995;0.0;0.0;0.0;0;0.0;0.0
2161;Benzyladenine;1998;0.0;0.0;0.0;0;0.0;0.0
2162;Benzyladenine;2000;0.0;0.0;0.0;0;0.0;0.0
2163;Benzyladenine;2004;0.0;0.0;0.0;0;0.0;0.0
2164;Benzyladenine;2008;3551.0;0.4;1.6;311;0.0;0.2
2165;Benzyladenine;2012;0.0;0.0;0.0;0;0.0;0.0
2166;"Carbaryl; overige toepassingen";1995;5654.0;0.7;5.3;2213;0.0;2.6
2167;"Carbaryl; overige toepassingen";1998;4593.0;0.6;3.1;1738;0.0;1.3
2168;"Carbaryl; overige toepassingen";2000;4219.0;0.5;2.6;1463;0.0;1.1
2169;"Carbaryl; overige toepassingen";2004;5975.0;0.7;2.7;2169;0.0;1.2
2170;"Carbaryl; overige toepassingen";2008;0.0;0.0;0.0;0;0.0;0.0
2171;"Carbaryl; overige toepassingen";2012;0.0;0.0;0.0;0;0.0;0.0
2172;"Carbendazim; overige toepassingen";1995;0.0;0.0;0.0;0;0.0;0.0
2173;"Carbendazim; overige toepassingen";1998;0.0;0.0;0.0;0;0.0;0.0
2174;"Carbendazim; overige toepassingen";2000;0.0;0.0;0.0;0;0.0;0.0
2175;"Carbendazim; overige toepassingen";2004;2360.0;0.3;1.1;2945;0.1;1.7
2176;"Carbendazim; overige toepassingen";2008;0.0;0.0;0.0;0;0.0;0.0
2177;"Carbendazim; overige toepassingen";2012;0.0;0.0;0.0;0;0.0;0.0
2178;Chloormequat;1995;72315.0;9.0;67.4;51643;0.9;61.4
2179;Chloormequat;1998;80897.0;9.9;54.3;83118;1.4;62.4
2180;Chloormequat;2000;100245.0;12.6;62.3;70641;1.3;54.0
2181;Chloormequat;2004;111948.0;13.5;51.1;76912;1.4;44.2
2182;Chloormequat;2008;119801.0;14.7;53.3;102351;1.8;52.6
2183;Chloormequat;2012;103958.0;13.4;59.8;108498;1.9;50.5
2184;"Chloorprofam; overige toepassingen";1995;4076.0;0.5;3.8;547;0.0;0.7
2185;"Chloorprofam; overige toepassingen";1998;17862.0;2.2;12.0;9047;0.2;6.8
2186;"Chloorprofam; overige toepassingen";2000;19214.0;2.4;11.9;9520;0.2;7.3
2187;"Chloorprofam; overige toepassingen";2004;25600.0;3.1;11.7;14216;0.3;8.2
2188;"Chloorprofam; overige toepassingen";2008;26888.0;3.3;12.0;10860;0.2;5.6
2189;"Chloorprofam; overige toepassingen";2012;19483.0;2.5;11.2;16730;0.3;7.8
2190;"D-karvon; overige toepassingen";1995;0.0;0.0;0.0;0;0.0;0.0
2191;"D-karvon; overige toepassingen";1998;0.0;0.0;0.0;0;0.0;0.0
2192;"D-karvon; overige toepassingen";2000;0.0;0.0;0.0;0;0.0;0.0
2193;"D-karvon; overige toepassingen";2004;0.0;0.0;0.0;0;0.0;0.0
2194;"D-karvon; overige toepassingen";2008;1985.0;0.2;0.9;703;0.0;0.4
2195;"D-karvon; overige toepassingen";2012;0.0;0.0;0.0;0;0.0;0.0
2196;Daminozide;1995;1068.0;0.1;1.0;9924;0.2;11.8
2197;Daminozide;1998;1484.0;0.2;1.0;7806;0.1;5.9
2198;Daminozide;2000;1474.0;0.2;0.9;11604;0.2;8.9
2199;Daminozide;2004;1812.0;0.2;0.8;14790;0.3;8.5
2200;Daminozide;2008;1451.0;0.2;0.6;16779;0.3;8.6
2201;Daminozide;2012;1808.0;0.2;1.0;24190;0.4;11.3
2202;Ethefon;1995;1480.0;0.2;1.4;824;0.0;1.0
2203;Ethefon;1998;1425.0;0.2;1.0;1360;0.0;1.0
2204;Ethefon;2000;1188.0;0.1;0.7;1603;0.0;1.2
2205;Ethefon;2004;5396.0;0.7;2.5;3007;0.1;1.7
2206;Ethefon;2008;6526.0;0.8;2.9;2617;0.0;1.3
2207;Ethefon;2012;3333.0;0.4;1.9;1270;0.0;0.6
2208;Gibberellin A4 + A7;1995;0.0;0.0;0.0;0;0.0;0.0
2209;Gibberellin A4 + A7;1998;7774.0;1.0;5.2;68;0.0;0.1
2210;Gibberellin A4 + A7;2000;0.0;0.0;0.0;0;0.0;0.0
2211;Gibberellin A4 + A7;2004;0.0;0.0;0.0;0;0.0;0.0
2212;Gibberellin A4 + A7;2008;0.0;0.0;0.0;0;0.0;0.0
2213;Gibberellin A4 + A7;2012;0.0;0.0;0.0;0;0.0;0.0
2214;Gibberella zuur A3;1995;0.0;0.0;0.0;0;0.0;0.0
2215;Gibberella zuur A3;1998;1783.0;0.2;1.2;211;0.0;0.2
2216;Gibberella zuur A3;2000;2612.0;0.3;1.6;80;0.0;0.1
2217;Gibberella zuur A3;2004;3770.0;0.5;1.7;173;0.0;0.1
2218;Gibberella zuur A3;2008;5066.0;0.6;2.3;324;0.0;0.2
2219;Gibberella zuur A3;2012;3464.0;0.4;2.0;372;0.0;0.2
2220;Ijzer(III)fosfaat;1995;0.0;0.0;0.0;0;0.0;0.0
2221;Ijzer(III)fosfaat;1998;0.0;0.0;0.0;0;0.0;0.0
2222;Ijzer(III)fosfaat;2000;0.0;0.0;0.0;0;0.0;0.0
2223;Ijzer(III)fosfaat;2004;740.0;0.1;0.3;131;0.0;0.1
2224;Ijzer(III)fosfaat;2008;735.0;0.1;0.3;116;0.0;0.1
2225;Ijzer(III)fosfaat;2012;1228.0;0.2;0.7;363;0.0;0.2
2226;Imazalil;1995;0.0;0.0;0.0;0;0.0;0.0
2227;Imazalil;1998;0.0;0.0;0.0;0;0.0;0.0
2228;Imazalil;2000;0.0;0.0;0.0;0;0.0;0.0
2229;Imazalil;2004;20097.0;2.4;9.2;6022;0.1;3.5
2230;Imazalil;2008;7263.0;0.9;3.2;2145;0.0;1.1
2231;Imazalil;2012;8280.0;1.1;4.8;3308;0.1;1.5
2232;Maleine hydrazide;1995;7773.0;1.0;7.2;13782;0.2;16.4
2233;Maleine hydrazide;1998;10916.0;1.3;7.3;20983;0.4;15.7
2234;Maleine hydrazide;2000;11302.0;1.4;7.0;19059;0.4;14.6
2235;Maleine hydrazide;2004;15501.0;1.9;7.1;29410;0.5;16.9
2236;Maleine hydrazide;2008;16827.0;2.1;7.5;37149;0.7;19.1
2237;Maleine hydrazide;2012;11538.0;1.5;6.6;34473;0.6;16.1
2238;Mepiquatchloride;1995;0.0;0.0;0.0;0;0.0;0.0
2239;Mepiquatchloride;1998;0.0;0.0;0.0;0;0.0;0.0
2240;Mepiquatchloride;2000;0.0;0.0;0.0;0;0.0;0.0
2241;Mepiquatchloride;2004;0.0;0.0;0.0;0;0.0;0.0
2242;Mepiquatchloride;2008;0.0;0.0;0.0;0;0.0;0.0
2243;Mepiquatchloride;2012;5620.0;0.7;3.2;1605;0.0;0.7
2244;Metaldehyde;1995;2433.0;0.3;2.3;1379;0.0;1.6
2245;Metaldehyde;1998;4478.0;0.5;3.0;2692;0.0;2.0
2246;Metaldehyde;2000;7707.0;1.0;4.8;5021;0.1;3.8
2247;Metaldehyde;2004;13903.0;1.7;6.3;7459;0.1;4.3
2248;Metaldehyde;2008;7619.0;0.9;3.4;5346;0.1;2.7
2249;Metaldehyde;2012;10664.0;1.4;6.1;6591;0.1;3.1
2250;"Methiocarb; overige toepassingen";1995;3749.0;0.5;3.5;667;0.0;0.8
2251;"Methiocarb; overige toepassingen";1998;6137.0;0.8;4.1;1534;0.0;1.2
2252;"Methiocarb; overige toepassingen";2000;7115.0;0.9;4.4;1414;0.0;1.1
2253;"Methiocarb; overige toepassingen";2004;2357.0;0.3;1.1;132;0.0;0.1
2254;"Methiocarb; overige toepassingen";2008;391.0;0.0;0.2;194;0.0;0.1
2255;"Methiocarb; overige toepassingen";2012;0.0;0.0;0.0;0;0.0;0.0
2256;Natriumhypochloriet;1995;0.0;0.0;0.0;0;0.0;0.0
2257;Natriumhypochloriet;1998;0.0;0.0;0.0;0;0.0;0.0
2258;Natriumhypochloriet;2000;0.0;0.0;0.0;0;0.0;0.0
2259;Natriumhypochloriet;2004;73.0;0.0;0.0;206;0.0;0.1
2260;Natriumhypochloriet;2008;67.0;0.0;0.0;537;0.0;0.3
2261;Natriumhypochloriet;2012;0.0;0.0;0.0;0;0.0;0.0
2262;"Natrium-p-tolueensulfonchloramide; ovt";1995;0.0;0.0;0.0;0;0.0;0.0
2263;"Natrium-p-tolueensulfonchloramide; ovt";1998;0.0;0.0;0.0;0;0.0;0.0
2264;"Natrium-p-tolueensulfonchloramide; ovt";2000;78.0;0.0;0.0;134;0.0;0.1
2265;"Natrium-p-tolueensulfonchloramide; ovt";2004;0.0;0.0;0.0;0;0.0;0.0
2266;"Natrium-p-tolueensulfonchloramide; ovt";2008;0.0;0.0;0.0;0;0.0;0.0
2267;"Natrium-p-tolueensulfonchloramide; ovt";2012;122.0;0.0;0.1;3094;0.1;1.4
2268;"Pirimifos-methyl; overige toepassingen";1995;0.0;0.0;0.0;0;0.0;0.0
2269;"Pirimifos-methyl; overige toepassingen";1998;0.0;0.0;0.0;0;0.0;0.0
2270;"Pirimifos-methyl; overige toepassingen";2000;0.0;0.0;0.0;0;0.0;0.0
2271;"Pirimifos-methyl; overige toepassingen";2004;7751.0;0.9;3.5;1479;0.0;0.8
2272;"Pirimifos-methyl; overige toepassingen";2008;3770.0;0.5;1.7;689;0.0;0.4
2273;"Pirimifos-methyl; overige toepassingen";2012;2640.0;0.3;1.5;942;0.0;0.4
2274;"Profam; overige toepassingen";1995;4076.0;0.5;3.8;334;0.0;0.4
2275;"Profam; overige toepassingen";1998;6179.0;0.8;4.1;1101;0.0;0.8
2276;"Profam; overige toepassingen";2000;0.0;0.0;0.0;0;0.0;0.0
2277;"Profam; overige toepassingen";2004;0.0;0.0;0.0;0;0.0;0.0
2278;"Profam; overige toepassingen";2008;0.0;0.0;0.0;0;0.0;0.0
2279;"Profam; overige toepassingen";2012;0.0;0.0;0.0;0;0.0;0.0
2280;Prohexadione-calcium;1995;0.0;0.0;0.0;0;0.0;0.0
2281;Prohexadione-calcium;1998;0.0;0.0;0.0;0;0.0;0.0
2282;Prohexadione-calcium;2000;0.0;0.0;0.0;0;0.0;0.0
2283;Prohexadione-calcium;2004;6795.0;0.8;3.1;593;0.0;0.3
2284;Prohexadione-calcium;2008;8226.0;1.0;3.7;726;0.0;0.4
2285;Prohexadione-calcium;2012;13779.0;1.8;7.9;1265;0.0;0.6
2286;"Thiabendazool; overige toepassingen";1995;0.0;0.0;0.0;0;0.0;0.0
2287;"Thiabendazool; overige toepassingen";1998;0.0;0.0;0.0;0;0.0;0.0
2288;"Thiabendazool; overige toepassingen";2000;0.0;0.0;0.0;0;0.0;0.0
2289;"Thiabendazool; overige toepassingen";2004;11646.0;1.4;5.3;6965;0.1;4.0
2290;"Thiabendazool; overige toepassingen";2008;2020.0;0.2;0.9;2170;0.0;1.1
2291;"Thiabendazool; overige toepassingen";2012;2275.0;0.3;1.3;3914;0.1;1.8
2292;Trichloorisocyanuurzuur;1995;0.0;0.0;0.0;0;0.0;0.0
2293;Trichloorisocyanuurzuur;1998;0.0;0.0;0.0;0;0.0;0.0
2294;Trichloorisocyanuurzuur;2000;0.0;0.0;0.0;0;0.0;0.0
2295;Trichloorisocyanuurzuur;2004;44.0;0.0;0.0;153;0.0;0.1
2296;Trichloorisocyanuurzuur;2008;152.0;0.0;0.1;2350;0.0;1.2
2297;Trichloorisocyanuurzuur;2012;0.0;0.0;0.0;0;0.0;0.0
2298;"Trichoderma harzianum Rifai T-22; gr.";1995;0.0;0.0;0.0;0;0.0;0.0
2299;"Trichoderma harzianum Rifai T-22; gr.";1998;0.0;0.0;0.0;0;0.0;0.0
2300;"Trichoderma harzianum Rifai T-22; gr.";2000;0.0;0.0;0.0;0;0.0;0.0
2301;"Trichoderma harzianum Rifai T-22; gr.";2004;0.0;0.0;0.0;0;0.0;0.0
2302;"Trichoderma harzianum Rifai T-22; gr.";2008;978.0;0.1;0.4;959;0.0;0.5
2303;"Trichoderma harzianum Rifai T-22; gr.";2012;0.0;0.0;0.0;0;0.0;0.0
2304;Trinexapac-ethyl;1995;0.0;0.0;0.0;0;0.0;0.0
2305;Trinexapac-ethyl;1998;23507.0;2.9;15.8;2354;0.0;1.8
2306;Trinexapac-ethyl;2000;61755.0;7.8;38.4;9679;0.2;7.4
2307;Trinexapac-ethyl;2004;73560.0;8.9;33.6;6107;0.1;3.5
2308;Trinexapac-ethyl;2008;88370.0;10.8;39.3;7384;0.1;3.8
2309;Trinexapac-ethyl;2012;75456.0;9.7;43.4;7398;0.1;3.4
2310;"Vinchlozolin; overige toepassingen";1995;0.0;0.0;0.0;0;0.0;0.0
2311;"Vinchlozolin; overige toepassingen";1998;0.0;0.0;0.0;0;0.0;0.0
2312;"Vinchlozolin; overige toepassingen";2000;0.0;0.0;0.0;0;0.0;0.0
2313;"Vinchlozolin; overige toepassingen";2004;531.0;0.1;0.2;240;0.0;0.1
2314;"Vinchlozolin; overige toepassingen";2008;0.0;0.0;0.0;0;0.0;0.0
2315;"Vinchlozolin; overige toepassingen";2012;0.0;0.0;0.0;0;0.0;0.0
2316;Zilverthiosulfaat;1995;0.0;0.0;0.0;0;0.0;0.0
2317;Zilverthiosulfaat;1998;0.0;0.0;0.0;0;0.0;0.0
2318;Zilverthiosulfaat;2000;0.0;0.0;0.0;0;0.0;0.0
2319;Zilverthiosulfaat;2004;0.0;0.0;0.0;0;0.0;0.0
2320;Zilverthiosulfaat;2008;0.0;0.0;0.0;0;0.0;0.0
2321;Zilverthiosulfaat;2012;112.0;0.0;0.1;474;0.0;0.2
2322;Ziram;1995;979.0;0.1;0.9;446;0.0;0.5
2323;Ziram;1998;949.0;0.1;0.6;301;0.0;0.2
2324;Ziram;2000;277.0;0.0;0.2;166;0.0;0.1
2325;Ziram;2004;2506.0;0.3;1.1;394;0.0;0.2
2326;Ziram;2008;0.0;0.0;0.0;0;0.0;0.0
2327;Ziram;2012;0.0;0.0;0.0;0;0.0;0.0
