ID;Afstudeerrichting;LeeftijdEnHerkomst;Geslacht;Peilmoment;Perioden;TotaalGeslaagden_1;GeslaagdenMetWerk_2;Werknemers_3;k_0105ABLandbouwEnVisserij_4;k_1045CFNijverheid_5;k_5052GHandel_6;k_55HHoreca_7;k_6064IVervoerEnCommunicatie_8;k_6567JFinancieleInstellingen_9;k_7074K1ZakDienstExclUitzendbranch_10;k_745K2Uitzendbranche_11;k_75LOpenbaarBestuur_12;k_80KOnderwijs_13;k_85NGezondheidsEnWelzijnszorg_14;k_90OCultuurEnOvDienstenIncl99_15;k_95PParticuliereHuishoudens_16;BedrijfstakSBIOnbekend_17;GemiddeldDagloonVanWerknemers_18;k_0105ABLandbouwEnVisserij_19;k_1045CFNijverheid_20;k_5052GHandel_21;k_55HHoreca_22;k_6064IVervoerEnCommunicatie_23;k_6567JFinancieleInstellingen_24;k_7074K1ZakDienstExclUitzendbranch_25;k_745K2Uitzendbranche_26;k_75LOpenbaarBestuur_27;k_80KOnderwijs_28;k_85NGezondheidsEnWelzijnszorg_29;k_90OCultuurEnOvDienstenIncl99_30;k_95PParticuliereHuishoudens_31;BedrijfstakSBIOnbekend_32;Zelfstandigen_33;k_0105ABLandbouwEnVisserij_34;k_1045CFNijverheid_35;k_5052GHandel_36;k_55HHoreca_37;k_6064IVervoerEnCommunicatie_38;k_6567JFinancieleInstellingen_39;k_7074K1ZakDienstExclUitzendbranch_40;k_745K2Uitzendbranche_41;k_75LOpenbaarBestuur_42;k_80KOnderwijs_43;k_85NGezondheidsEnWelzijnszorg_44;k_90OCultuurEnOvDienstenIncl99_45;k_95PParticuliereHuishoudens_46;BedrijfstakSBIOnbekend_47;GeslaagdenMetEenUitkering_48;Arbeidsongeschiktheidsuitkering_49;Bijstandsuitkering_50;Werkloosheidsuitkering_51;GeslaagdenDieVerderStuderen_52;VoltijdHogerOnderwijs_53;DeeltijdHogerOnderwijs_54;GeslaagdenMetAndereArbeidsmarktpos_55
4281;Hbo onbekend;24 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;70.0;60.0;50.0;0.0;20.0;10.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0
4282;Hbo onbekend;24 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4283;Hbo onbekend;24 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4284;Hbo onbekend;24 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;50.0;30.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;20.0
4285;Hbo onbekend;24 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4286;Hbo onbekend;24 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4287;Hbo onbekend;24 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;50.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4288;Hbo onbekend;24 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4289;Hbo onbekend;24 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4290;Hbo onbekend;24 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;50.0;40.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4291;Hbo onbekend;24 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4292;Hbo onbekend;24 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4293;Hbo onbekend;25 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;100.0;60.0;60.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;30.0
4294;Hbo onbekend;25 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4295;Hbo onbekend;25 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4296;Hbo onbekend;25 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;100.0;80.0;70.0;0.0;10.0;0.0;0.0;0.0;0.0;20.0;10.0;0.0;10.0;10.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0
4297;Hbo onbekend;25 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4298;Hbo onbekend;25 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4299;Hbo onbekend;25 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;100.0;80.0;70.0;0.0;20.0;10.0;0.0;0.0;0.0;20.0;0.0;10.0;0.0;10.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0
4300;Hbo onbekend;25 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4301;Hbo onbekend;25 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4302;Hbo onbekend;25 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;60.0;30.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;10.0;0.0;20.0
4303;Hbo onbekend;25 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4304;Hbo onbekend;25 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4305;Hbo onbekend;25 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;60.0;50.0;50.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4306;Hbo onbekend;25 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4307;Hbo onbekend;25 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4308;Hbo onbekend;25 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;60.0;50.0;50.0;0.0;10.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4309;Hbo onbekend;25 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4310;Hbo onbekend;25 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4311;Hbo onbekend;25 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;40.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4312;Hbo onbekend;25 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4313;Hbo onbekend;25 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4314;Hbo onbekend;25 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;40.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4315;Hbo onbekend;25 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4316;Hbo onbekend;25 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4317;Hbo onbekend;25 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;40.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4318;Hbo onbekend;25 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4319;Hbo onbekend;25 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4320;Hbo onbekend;26 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;80.0;40.0;40.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;20.0
4321;Hbo onbekend;26 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4322;Hbo onbekend;26 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4323;Hbo onbekend;26 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;80.0;60.0;60.0;0.0;20.0;0.0;0.0;0.0;0.0;20.0;10.0;0.0;10.0;0.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0
4324;Hbo onbekend;26 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4325;Hbo onbekend;26 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4326;Hbo onbekend;26 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;80.0;60.0;50.0;0.0;20.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4327;Hbo onbekend;26 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4328;Hbo onbekend;26 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4329;Hbo onbekend;26 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;50.0;30.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0
4330;Hbo onbekend;26 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4331;Hbo onbekend;26 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4332;Hbo onbekend;26 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;50.0;40.0;40.0;0.0;20.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4333;Hbo onbekend;26 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4334;Hbo onbekend;26 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4335;Hbo onbekend;26 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;50.0;40.0;40.0;0.0;20.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4336;Hbo onbekend;26 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4337;Hbo onbekend;26 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4338;Hbo onbekend;26 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;20.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
4339;Hbo onbekend;26 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4340;Hbo onbekend;26 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4341;Hbo onbekend;26 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4342;Hbo onbekend;26 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4343;Hbo onbekend;26 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4344;Hbo onbekend;26 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4345;Hbo onbekend;26 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4346;Hbo onbekend;26 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4347;Hbo onbekend;27 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;40.0;30.0;20.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
4348;Hbo onbekend;27 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;20.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4349;Hbo onbekend;27 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4350;Hbo onbekend;27 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;40.0;30.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
