ID;KenmerkenPersonen;Marges;Perioden;TotaalOnlineAankopenVoorPrive_1;MinderDan3MaandenGeleden_2;k_3Tot12MandenGeleden_3;MeerDan12MaandenGeleden_4;NooitGoederenBesteldOfGekocht_5;LevensmiddelenCosmeticaEnSchoonmaak_6;Medicijnen_7;KledingOfSportArtikelen_8;DigitaleStudieOfLeermaterialen_9;FilmMuziek_10;BoekenTijdschriftenEnKranten_11;TelecommunicatiedienstenAbonn_12;SoftHardwareEnElektronischeBenodig_13;HuishoudelijkeGoederenEnApparaten_14;ReizenEnAccommodaties_15;FinancieleProductenOfDiensten_16;KaartjesVoorEvenementen_17;AndereAankopen_18;Films_19;Muziek_20;BoekenTijdschriftenEtcEnStudieOf_21;ComputerSoftwareEnSpellenUpgrades_22;Nederland_23;AndereEULanden_24;AndereLandenVanDeWereld_25;OnbekendLand_26;k_1Of2Keer_27;k_35Keer_28;k_610Keer_29;MeerDan10Keer_30;WeetNiet_31;MinderDan50Euro_32;k_50Tot100Euro_33;k_100Tot500Euro_34;k_500Tot1000Euro_35;k_1000EuroOfMeer_36;WeetNiet_37
761;Arb.pos.: Niet-werkzame bevolking;Bovengrens 95%-interval;2013;47.2;31.2;11.8;6.6;31.9;6.5;3.8;19.7;5.1;10.6;17.6;10.1;10.6;11.9;20.1;4.1;15.4;16.1;2.2;4.3;5.1;8.6;39.4;8.4;5.7;0.8;;;;;;5.9;9.2;12.3;2.8;1.9;0.9
762;Arb.pos.: Niet-werkzame bevolking;Bovengrens 95%-interval;2014;51.9;35.1;12.3;7.1;28.8;9.8;4.7;25.9;6.9;11.0;18.4;16.8;13.5;13.9;24.4;3.4;19.8;19.9;4.8;5.1;6.5;7.7;42.4;12.1;7.9;1.3;;;;;;;;;;;
763;Arb.pos.: Niet-werkzame bevolking;Bovengrens 95%-interval;2015;52.3;37.1;11.6;5.9;27.7;10.2;4.5;26.1;6.9;8.5;19.8;14.8;17.8;13.2;22.7;4.1;18.7;19.3;3.8;4.2;7.4;6.8;42.6;13.3;8.2;1.4;21.3;13.2;3.2;1.7;;11.0;11.6;12.4;3.1;1.5;1.3
764;Arb.pos.: Niet-werkzame bevolking;Bovengrens 95%-interval;2016;55.3;38.4;12.4;7.1;26.1;11.8;6.6;31.7;6.3;8.6;18.6;14.4;18.5;17.2;24.2;;19.7;20.7;3.9;4.2;6.6;7.1;44.8;13.4;11.0;2.1;21.3;13.4;4.3;1.8;;10.1;12.7;13.2;2.8;1.5;1.9
765;Arb.pos.: Niet-werkzame bevolking;Bovengrens 95%-interval;2017;57.3;41.0;12.9;5.9;27.7;16.0;7.3;32.1;8.2;9.1;19.3;16.4;18.6;22.5;26.1;21.1;24.2;22.3;3.9;4.6;8.9;13.2;48.6;14.3;12.8;1.2;19.9;15.7;5.4;2.8;;10.1;11.1;16.0;3.4;2.3;2.2
766;Arb.pos.: Niet-werkzame bevolking;Bovengrens 95%-interval;2018;61.2;44.9;13.2;5.6;23.5;10.0;9.2;37.3;10.5;9.9;20.5;17.7;15.1;25.6;28.7;19.2;25.7;22.8;;;;;50.2;18.4;16.1;2.8;22.2;16.2;5.9;3.7;;12.1;12.5;16.4;2.7;3.2;2.2
767;Arb.pos.: Niet-werkzame bevolking;Bovengrens 95%-interval;2019;62.3;45.4;13.3;6.2;22.4;19.0;8.2;35.6;8.3;10.1;20.2;18.1;20.8;23.9;29.2;22.2;27.7;24.8;;;;;51.9;18.9;15.8;4.2;22.2;16.3;5.5;4.3;;10.7;13.3;16.9;3.8;2.0;2.9
768;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2012;59.6;41.2;12.2;6.2;20.3;5.3;3.3;31.3;6.5;11.3;17.5;12.4;12.4;10.9;25.9;6.7;21.7;19.6;3.2;2.7;3.9;8.1;49.9;11.6;6.5;;;;;;;7.5;9.7;15.4;3.3;0.9;
769;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2013;64.7;43.8;12.9;8.0;19.0;7.6;3.8;31.1;8.7;15.0;23.6;16.1;15.3;16.1;28.8;7.0;24.0;26.7;4.4;6.7;7.0;12.8;52.5;9.9;8.8;;;;;;;6.1;9.5;20.2;3.6;;
770;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2014;63.6;45.3;11.2;7.1;21.2;11.7;3.2;32.7;12.5;13.5;24.4;19.4;15.7;17.7;28.6;4.3;26.6;22.8;6.1;8.0;7.5;10.4;52.3;16.3;13.3;;;;;;;;;;;;
771;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2015;66.4;48.5;11.7;6.1;19.0;11.9;4.4;37.2;12.8;12.7;28.1;17.4;23.3;20.9;34.1;5.6;31.9;26.7;6.4;7.6;9.6;10.0;54.6;21.0;15.5;2.0;21.1;20.1;4.9;2.4;;9.2;14.7;16.9;4.1;2.4;1.1
772;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2016;73.7;53.0;13.9;6.8;13.8;18.3;4.8;47.2;13.4;14.8;28.0;21.1;28.1;26.3;37.9;;33.3;34.9;6.9;8.2;8.0;10.1;62.2;20.9;15.2;1.6;23.9;18.0;5.6;5.3;;9.8;15.8;18.3;5.1;2.3;1.6
773;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2017;72.8;55.0;13.9;3.9;15.7;25.2;6.8;48.9;16.5;15.9;28.7;24.6;26.7;30.7;39.0;30.7;40.9;33.7;8.6;9.2;9.0;18.9;66.1;26.3;24.1;2.8;21.8;22.1;6.3;4.8;;9.8;14.1;22.1;4.8;3.0;1.2
774;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2018;74.3;56.9;12.4;5.0;11.2;13.8;6.7;48.7;18.7;14.4;23.3;26.6;21.6;32.9;35.5;33.7;34.3;34.2;;;;;62.6;26.4;24.9;5.4;21.1;21.2;8.0;6.5;;12.8;14.5;20.5;4.2;3.0;1.8
775;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2019;72.2;54.1;12.4;5.7;11.8;26.6;7.7;47.9;16.2;15.1;25.3;24.9;27.5;28.7;36.0;32.9;37.5;33.1;;;;;61.0;27.4;23.4;6.0;21.2;19.1;7.7;6.2;;9.9;12.9;21.6;4.5;2.6;2.6
776;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2012;54.6;35.9;8.7;3.5;16.3;2.7;1.2;26.1;3.5;7.9;13.5;8.5;8.6;7.6;21.0;3.4;17.1;15.1;1.2;0.8;1.5;4.8;44.6;7.7;3.6;;;;;;;4.6;6.5;11.2;1.3;0.1;
777;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2013;59.9;38.6;9.3;5.1;15.0;4.8;1.7;26.1;5.4;11.0;18.9;12.0;11.2;11.9;23.8;3.9;19.2;21.8;1.9;3.8;4.0;9.0;47.3;6.4;5.4;;;;;;;3.6;6.4;15.7;1.5;;
778;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2014;58.8;40.3;8.1;4.3;17.0;8.4;1.5;28.0;9.1;10.1;20.2;15.4;12.0;13.9;24.1;2.3;22.2;18.6;3.6;5.1;4.8;7.3;47.3;12.6;9.9;;;;;;;;;;;;
779;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2015;61.9;43.7;8.7;3.8;15.3;8.7;2.4;32.4;9.5;9.4;23.7;13.8;19.2;16.9;29.5;3.4;27.3;22.3;4.0;5.0;6.7;7.1;49.8;17.0;11.8;0.7;17.1;16.2;2.8;0.9;;6.3;11.2;13.3;2.1;1.0;0.1
780;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2016;69.7;48.4;10.7;4.4;10.7;14.6;2.8;42.6;10.2;11.5;23.9;17.3;23.9;22.2;33.5;;28.9;30.5;4.4;5.6;5.5;7.3;57.7;17.1;11.9;0.3;19.9;14.4;3.6;3.3;;7.0;12.4;14.8;3.1;0.9;0.6
781;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2017;68.4;50.1;10.5;1.9;12.0;21.0;4.5;44.1;12.8;12.4;24.3;20.5;22.4;26.3;34.3;26.3;36.1;29.1;5.8;6.3;6.2;15.0;61.4;22.1;19.9;1.3;17.9;18.1;4.0;2.7;;7.0;10.7;18.2;2.8;1.2;0.2
782;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2018;70.1;52.1;9.3;2.9;8.3;10.5;4.3;43.9;14.9;11.0;19.2;22.3;17.6;28.4;30.9;29.2;29.7;29.6;;;;;58.0;22.2;20.7;3.2;17.3;17.3;5.4;4.1;;9.7;11.1;16.6;2.3;1.4;0.6
783;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2019;68.2;49.8;9.5;3.7;9.0;22.7;5.4;43.6;13.0;12.0;21.6;21.2;23.7;24.8;31.9;28.8;33.4;29.0;;;;;56.8;23.6;19.7;4.0;17.7;15.7;5.4;4.1;;7.3;10.1;18.0;2.8;1.3;1.2
784;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2012;64.7;46.5;15.8;8.8;24.4;7.9;5.3;36.4;9.5;14.7;21.6;16.3;16.2;14.3;30.7;10.0;26.4;24.0;5.2;4.5;6.4;11.3;55.2;15.5;9.5;;;;;;;10.5;12.9;19.6;5.2;1.7;
785;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2013;69.5;49.1;16.4;10.9;22.9;10.4;5.9;36.1;11.9;18.9;28.2;20.2;19.4;20.2;33.7;10.1;28.8;31.6;6.8;9.6;9.9;16.7;57.7;13.4;12.1;;;;;;;8.7;12.5;24.6;5.7;;
786;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2014;68.4;50.3;14.3;9.9;25.5;15.0;4.9;37.3;15.8;17.0;28.7;23.4;19.4;21.5;33.1;6.4;31.1;27.0;8.5;10.8;10.2;13.5;57.3;20.0;16.8;;;;;;;;;;;;
787;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2015;70.9;53.3;14.8;8.5;22.7;15.0;6.4;41.9;16.0;15.9;32.4;21.1;27.4;24.8;38.7;7.8;36.4;31.0;8.8;10.2;12.4;12.9;59.4;25.0;19.2;3.4;25.1;24.0;7.0;3.9;;12.1;18.2;20.6;6.1;3.9;2.1
788;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2016;77.7;57.6;17.1;9.1;16.9;21.9;6.7;51.7;16.5;18.0;32.2;24.9;32.3;30.4;42.4;;37.6;39.3;9.3;10.9;10.6;12.9;66.6;24.6;18.6;2.9;27.8;21.5;7.7;7.3;;12.6;19.1;21.9;7.2;3.7;2.7
789;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2017;77.2;59.8;17.3;5.9;19.4;29.4;9.1;53.8;20.2;19.5;33.0;28.7;31.0;35.1;43.7;35.2;45.6;38.3;11.4;12.1;11.9;22.7;70.8;30.5;28.2;4.3;25.7;26.1;8.6;6.8;;12.5;17.6;26.0;6.8;4.7;2.2
790;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2018;78.5;61.6;15.6;7.1;14.1;17.1;9.2;53.5;22.6;17.8;27.3;30.9;25.6;37.4;40.0;38.3;38.9;38.7;;;;;67.3;30.7;29.1;7.6;25.0;25.2;10.6;8.8;;16.0;18.0;24.3;6.2;4.6;3.0
791;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2019;76.1;58.4;15.3;7.6;14.7;30.4;10.0;52.2;19.4;18.2;29.0;28.7;31.4;32.7;40.2;37.0;41.7;37.2;;;;;65.3;31.3;27.0;8.0;24.7;22.4;10.0;8.3;;12.4;15.8;25.1;6.3;3.9;4.0
792;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2012;47.1;31.4;9.8;5.9;23.1;6.6;1.0;20.7;1.7;8.3;11.3;8.1;6.9;12.6;19.7;2.4;13.7;11.3;1.0;2.2;2.4;3.2;38.3;6.8;4.2;;;;;;;6.0;8.5;11.5;2.0;1.3;
793;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2013;49.6;34.6;9.9;5.1;24.6;6.0;1.8;22.6;6.1;9.3;16.0;12.4;11.5;13.1;21.7;4.1;17.8;15.9;2.0;2.5;3.4;6.5;43.4;7.7;5.4;;;;;;;6.5;8.0;13.5;3.2;1.4;
794;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2014;55.5;40.0;10.4;5.1;20.5;11.5;4.0;29.7;7.3;12.3;18.2;18.8;12.4;17.6;27.6;3.6;23.5;22.0;4.7;4.9;5.4;6.3;45.3;12.0;9.3;1.7;;;;;;;;;;;
795;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2015;53.2;36.3;10.9;5.9;20.4;8.1;3.1;30.6;6.7;9.2;13.7;13.1;16.8;15.1;21.2;3.4;16.6;19.6;4.5;4.9;5.4;5.2;43.0;11.9;8.9;1.3;17.9;12.8;3.2;2.4;;7.7;9.5;13.7;2.4;1.5;1.6
796;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2016;54.6;40.1;9.9;4.5;20.2;13.2;5.7;34.0;5.5;8.9;16.0;12.4;18.2;17.3;25.4;;22.2;21.4;2.7;3.1;5.1;7.0;45.7;14.1;13.0;2.1;18.8;14.1;4.8;2.2;;10.1;11.4;13.5;3.0;0.5;1.7
797;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2017;61.1;44.4;11.3;5.4;21.3;16.6;6.9;37.0;9.6;9.5;18.2;18.8;21.7;24.1;27.9;23.8;27.0;24.9;4.1;4.2;6.3;14.0;50.6;14.5;16.2;2.0;19.6;15.1;7.0;2.6;;9.1;11.7;17.1;4.4;0.9;1.1
798;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2018;62.9;47.9;10.8;4.2;18.5;11.2;8.4;42.3;10.8;10.8;19.3;19.1;13.5;27.8;33.5;24.4;31.1;26.5;;;;;51.3;21.0;17.8;2.9;17.3;17.7;7.7;5.2;;8.2;12.0;20.9;3.5;1.4;2.0
799;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2019;66.3;48.0;12.8;5.6;17.1;21.4;7.7;40.9;10.3;12.6;20.8;20.2;22.3;27.1;34.2;24.9;30.0;27.6;;;;;55.8;20.9;18.4;4.1;18.9;17.2;5.7;6.2;;7.6;14.2;17.5;3.7;2.0;3.0
800;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2012;43.1;27.6;7.3;4.0;20.0;4.4;0.4;17.4;0.8;6.0;8.7;5.8;4.7;9.8;16.4;1.1;10.7;8.7;0.3;1.1;1.1;1.7;34.4;4.6;2.3;;;;;;;4.1;6.1;8.8;0.9;0.3;
801;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2013;45.5;30.7;7.3;3.4;21.3;3.9;0.5;19.1;4.0;6.7;12.8;9.5;8.8;10.1;18.3;2.1;14.5;12.8;0.7;1.1;1.9;4.4;39.3;5.2;3.3;;;;;;;4.3;5.9;10.4;1.8;0.4;
802;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2014;51.7;36.2;8.0;3.3;17.3;8.9;2.4;26.1;5.1;9.6;15.1;15.6;9.7;14.6;24.0;2.0;20.0;18.6;3.0;3.2;3.7;4.4;41.3;9.3;6.9;0.5;;;;;;;;;;;
803;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2015;49.4;32.6;8.5;4.1;17.4;6.0;1.9;27.0;4.6;7.0;11.0;10.5;13.9;12.2;17.9;1.9;13.7;16.5;2.8;3.2;3.6;3.5;39.2;9.4;6.6;0.5;14.9;10.1;1.8;1.1;;5.6;7.2;11.0;1.2;0.5;0.5
804;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2016;50.8;36.4;7.7;2.9;17.2;10.6;3.9;30.4;3.8;6.7;13.2;9.9;15.2;14.5;22.2;;19.0;18.3;1.4;1.6;3.3;5.0;42.0;11.3;10.3;1.0;15.7;11.5;3.2;1.1;;7.8;9.0;10.9;1.6;0.1;0.8
805;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2017;57.4;40.6;8.9;3.7;18.2;13.7;5.0;33.3;7.3;7.3;15.3;15.9;18.6;20.9;24.5;20.6;23.6;21.6;2.6;2.7;4.4;11.4;46.8;11.9;13.4;1.0;16.6;12.5;5.1;1.4;;6.9;9.3;14.3;2.8;0.3;0.4
806;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2018;59.2;44.1;8.5;2.7;15.5;8.8;6.3;38.5;8.4;8.5;16.2;16.1;11.0;24.4;29.9;21.1;27.5;23.1;;;;;47.5;17.9;14.8;1.6;14.5;14.7;5.7;3.5;;6.1;9.6;17.7;2.0;0.5;0.9
807;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2019;63.0;44.5;10.4;3.9;14.5;18.5;5.8;37.4;8.0;10.2;17.9;17.3;19.3;23.9;30.8;21.8;26.7;24.4;;;;;52.3;18.0;15.6;2.7;16.2;14.5;4.0;4.4;;5.8;11.6;14.8;2.4;1.0;1.7
808;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2012;51.0;35.2;12.2;7.9;26.2;8.8;1.7;24.1;2.7;10.5;13.9;10.4;9.0;15.4;23.0;3.7;16.6;14.0;1.8;3.4;3.7;4.6;42.2;9.0;6.0;;;;;;;8.0;10.8;14.2;3.1;2.2;
809;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2013;53.6;38.5;12.4;6.8;27.9;8.1;3.1;26.1;8.3;11.8;19.3;15.3;14.3;16.0;25.1;6.2;21.2;19.0;3.3;3.9;4.9;8.6;47.4;10.1;7.4;;;;;;;8.6;10.1;16.5;4.6;2.4;
810;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2014;59.4;43.9;12.8;6.9;23.6;14.2;5.5;33.3;9.5;15.0;21.3;22.0;15.1;20.6;31.2;5.1;26.9;25.4;6.4;6.6;7.2;8.3;49.2;14.6;11.6;2.8;;;;;;;;;;;
811;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2015;56.9;40.0;13.4;7.8;23.3;10.2;4.3;34.1;8.7;11.5;16.3;15.8;19.7;17.9;24.4;5.0;19.6;22.7;6.1;6.7;7.2;6.9;46.7;14.5;11.1;2.1;20.8;15.4;4.6;3.7;;9.7;11.8;16.4;3.5;2.5;2.7
812;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2016;58.3;43.9;12.1;6.1;23.3;15.8;7.5;37.6;7.3;11.2;18.8;14.8;21.2;20.1;28.7;;25.4;24.5;4.0;4.5;6.8;9.0;49.5;16.8;15.6;3.2;21.8;16.7;6.4;3.3;;12.5;13.8;16.0;4.4;0.9;2.6
813;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2017;64.8;48.1;13.8;7.1;24.3;19.4;8.8;40.6;12.0;11.7;21.1;21.8;24.8;27.4;31.3;27.0;30.3;28.2;5.6;5.6;8.3;16.5;54.4;17.1;19.0;3.0;22.7;17.8;8.9;3.8;;11.3;14.1;19.9;6.0;1.6;1.8
814;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2018;66.7;51.7;13.1;5.7;21.5;13.7;10.6;46.1;13.2;13.1;22.3;22.1;16.1;31.2;37.1;27.8;34.7;29.8;;;;;55.2;24.1;20.7;4.3;20.2;20.6;9.7;7.0;;10.2;14.5;24.0;4.9;2.2;3.1
815;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2019;69.6;51.5;15.1;7.2;19.7;24.4;9.5;44.3;12.5;14.9;23.7;23.1;25.3;30.2;37.5;28.0;33.2;30.7;;;;;59.2;23.9;21.3;5.5;21.7;19.9;7.4;7.9;;9.5;16.7;20.2;5.1;3.0;4.3
816;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2012;60.5;41.2;14.0;5.4;20.9;6.8;2.7;31.8;4.7;13.2;20.1;11.3;11.1;14.9;29.4;4.3;21.6;17.3;2.8;3.2;4.8;7.8;51.9;8.4;5.3;;;;;;;6.4;10.9;15.4;3.7;1.8;0.9
817;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2013;65.7;44.6;15.6;5.5;18.3;8.2;4.7;38.7;7.1;17.7;23.0;14.6;14.0;19.0;34.8;4.9;27.0;25.0;3.9;6.1;5.8;12.0;57.1;10.8;6.1;0.5;;;;;;6.0;12.3;18.9;3.2;1.8;0.5
818;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2014;66.9;49.6;12.1;5.2;18.6;10.0;2.8;39.5;7.8;14.1;22.7;18.5;13.3;23.1;36.5;5.1;29.1;25.8;5.0;5.8;5.6;5.2;57.8;14.9;8.3;1.1;;;;;;;;;;;
819;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2015;66.6;49.5;12.1;5.0;17.6;12.2;4.3;39.0;8.2;12.6;22.6;18.5;20.7;20.4;34.8;5.1;30.8;27.7;5.3;6.3;8.1;6.8;56.9;14.7;11.4;1.7;23.8;17.7;4.7;3.0;;8.4;15.2;18.4;4.3;2.0;1.2
820;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2016;69.8;53.5;11.3;5.1;17.5;17.0;6.2;46.9;6.7;12.8;23.9;19.7;21.5;27.7;37.2;;33.2;27.3;4.2;5.5;7.8;9.4;61.3;19.5;14.9;1.8;21.4;19.9;8.9;3.2;;8.1;13.3;23.2;4.1;2.6;2.1
821;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2017;74.9;59.5;12.1;3.3;14.7;24.1;7.4;52.7;9.6;14.8;24.7;23.1;27.4;32.9;42.7;29.5;41.5;32.2;6.3;7.4;8.4;18.8;67.4;21.8;20.4;1.3;24.0;21.0;8.6;5.9;;9.3;16.4;23.2;5.9;3.3;1.5
822;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2018;74.8;59.7;11.3;3.8;12.4;13.7;9.5;52.6;13.3;13.8;28.0;21.9;19.8;37.8;46.6;28.4;40.8;32.5;;;;;65.9;24.8;20.1;3.0;21.0;21.8;9.1;7.7;;8.5;14.9;24.1;6.2;4.3;1.8
823;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2019;79.3;63.0;12.1;4.3;10.9;29.7;9.8;53.9;13.2;15.5;26.0;25.2;29.2;36.6;49.7;35.4;45.4;35.2;;;;;71.1;26.1;26.5;5.4;22.5;22.2;9.9;8.4;;9.7;15.5;24.7;6.0;3.6;3.5
824;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2012;57.4;37.9;11.5;3.9;18.4;5.0;1.6;28.7;3.2;10.8;17.3;9.2;8.8;12.4;26.3;2.8;18.7;14.6;1.5;1.8;3.2;5.8;48.6;6.5;3.8;;;;;;;4.8;8.8;13.0;2.4;0.8;0.2
825;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2013;62.6;41.1;13.0;4.0;15.8;6.1;3.2;35.3;5.3;14.9;19.9;12.0;11.5;16.1;31.4;3.2;23.7;21.9;2.4;4.3;4.0;9.6;53.8;8.5;4.3;0.0;;;;;;4.4;9.8;16.1;1.9;0.9;0.1
826;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2014;63.7;46.1;9.8;3.7;15.9;7.8;1.6;36.0;5.9;11.5;19.7;15.8;10.8;20.1;33.1;3.4;25.8;22.6;3.2;4.0;3.9;3.6;54.4;12.2;6.2;0.4;;;;;;;;;;;
827;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2015;63.5;46.1;10.0;3.5;15.2;9.8;2.9;35.7;6.1;10.3;19.7;15.8;17.8;17.6;31.5;3.5;27.6;24.6;3.7;4.5;6.2;5.0;53.6;12.2;9.2;0.7;20.9;15.0;3.2;1.8;;6.5;12.7;15.6;2.9;1.0;0.5
828;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2016;66.8;50.2;9.3;3.7;15.0;14.4;4.6;43.7;5.1;10.6;21.1;17.2;18.8;24.8;34.1;;30.2;24.4;2.9;4.0;6.0;7.4;58.1;16.8;12.5;0.8;18.8;17.2;7.0;2.1;;6.2;11.1;20.4;2.8;1.6;1.1
829;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2017;72.1;56.4;10.0;2.1;12.4;21.4;5.8;49.5;7.7;12.6;22.0;20.5;24.6;30.0;39.6;26.6;38.4;29.3;4.7;5.7;6.7;16.3;64.4;19.1;17.8;0.6;21.4;18.5;6.8;4.4;;7.4;14.1;20.5;4.3;2.2;0.8
830;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2018;72.0;56.6;9.3;2.5;10.3;11.5;7.6;49.4;11.1;11.6;25.2;19.3;17.2;34.7;43.4;25.5;37.6;29.5;;;;;62.8;22.1;17.5;1.8;18.5;19.2;7.3;6.0;;6.7;12.7;21.3;4.6;3.0;1.0
831;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2019;76.8;60.0;10.1;3.0;9.1;26.8;7.9;50.8;11.0;13.2;23.2;22.5;26.3;33.6;46.6;32.4;42.3;32.2;;;;;68.3;23.3;23.7;3.9;19.9;19.7;7.9;6.6;;7.9;13.3;22.0;4.5;2.4;2.4
832;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2012;63.7;44.4;16.4;6.9;23.5;8.5;3.8;34.9;6.2;15.6;23.0;13.5;13.3;17.4;32.4;5.8;24.4;19.9;4.1;4.5;6.4;9.8;55.1;10.2;6.8;;;;;;;8.1;13.0;17.9;5.0;2.8;1.7
833;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2013;68.8;48.0;18.2;7.1;20.8;10.2;6.3;42.1;8.9;20.5;26.1;17.2;16.5;21.8;38.2;6.7;30.2;28.1;5.5;7.9;7.6;14.4;60.4;13.0;7.8;0.9;;;;;;7.6;14.7;21.7;4.5;2.7;0.9
834;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2014;70.1;53.1;14.4;6.7;21.2;12.2;4.0;42.9;9.7;16.7;25.7;21.3;15.7;26.2;40.0;6.8;32.4;29.0;6.7;7.5;7.3;6.9;61.2;17.6;10.4;1.8;;;;;;;;;;;
835;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2015;69.7;52.8;14.3;6.4;20.1;14.6;5.7;42.3;10.2;15.0;25.6;21.3;23.5;23.2;38.0;6.7;34.1;30.8;7.0;8.0;10.0;8.6;60.3;17.2;13.7;2.7;26.7;20.4;6.1;4.2;;10.3;17.7;21.1;5.7;3.0;2.0
836;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2016;72.8;56.7;13.3;6.5;20.1;19.5;7.9;50.2;8.3;15.0;26.7;22.3;24.2;30.6;40.4;;36.3;30.2;5.5;7.0;9.6;11.4;64.5;22.1;17.3;2.7;24.1;22.5;10.8;4.3;;9.9;15.5;26.0;5.5;3.7;3.0
837;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2017;77.7;62.7;14.2;4.5;16.9;26.7;9.1;55.9;11.5;17.1;27.4;25.7;30.3;35.9;45.8;32.3;44.6;35.2;7.9;9.1;10.2;21.2;70.4;24.4;23.0;1.9;26.7;23.5;10.4;7.3;;11.1;18.7;25.9;7.4;4.4;2.3
