ID;Geslacht;Leeftijd;DiagnoseIndelingBeldozo;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
5057;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1982;;;;;
5058;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1983;;;;;
5059;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1984;;;;;
5060;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1985;;;;;
5061;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1986;;;;;
5062;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1987;;;;;
5063;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1988;;;;;
5064;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1989;;;;;
5065;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1990;;;;;
5066;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1991;;;;;
5067;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1992;;;;;
5068;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1993;;;;;
5069;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1994;;;;;
5070;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1995;;;;;
5071;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1996;;;;;
5072;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1997;;;;;
5073;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1998;;;;;
5074;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1999;;;;;
5075;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2000;;;;;
5076;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2001;;;;;
5077;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2002;;;;;
5078;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2003;;;;;
5079;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2004;;;;;
5080;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2005;;;;;
5081;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2006;;;;;
5082;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2007;;;;;
5083;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2008;;;;;
5084;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2009;;;;;
5085;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2010;;;;;
5086;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2011;;;;;
5087;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;2012;;;;;
5088;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1981;;;;;
5089;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1982;;;;;
5090;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1983;;;;;
5091;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1984;;;;;
5092;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1985;;;;;
5093;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1986;;;;;
5094;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1987;;;;;
5095;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1988;;;;;
5096;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1989;;;;;
5097;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1990;;;;;
5098;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1991;;;;;
5099;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1992;;;;;
5100;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1993;;;;;
5101;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1994;;;;;
5102;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1995;;;;;
5103;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1996;;;;;
5104;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1997;;;;;
5105;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1998;;;;;
5106;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;1999;;;;;
5107;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2000;;;;;
5108;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2001;;;;;
5109;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2002;;;;;
5110;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2003;;;;;
5111;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2004;;;;;
5112;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2005;;;;;
5113;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2006;;;;;
5114;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2007;;;;;
5115;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2008;;;;;
5116;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2009;;;;;
5117;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2010;;;;;
5118;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2011;;;;;
5119;Totaal mannen en vrouwen;0 jaar;11.2 Ov zktn van spieren, beenderen ...;2012;;;;;
5120;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1981;6.0;0.3;144.0;8.1;24.1
5121;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1982;;;;;
5122;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1983;;;;;
5123;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1984;;;;;
5124;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1985;;;;;
5125;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1986;;;;;
5126;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1987;;;;;
5127;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1988;;;;;
5128;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1989;;;;;
5129;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1990;;;;;
5130;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1991;;;;;
5131;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1992;;;;;
5132;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1993;;;;;
5133;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1994;;;;;
5134;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1995;;;;;
5135;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1996;;;;;
5136;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1997;;;;;
5137;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1998;;;;;
5138;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;1999;;;;;
5139;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2000;;;;;
5140;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2001;;;;;
5141;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2002;;;;;
5142;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2003;;;;;
5143;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2004;;;;;
5144;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2005;;;;;
5145;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2006;;;;;
5146;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2007;;;;;
5147;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2008;;;;;
5148;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2009;;;;;
5149;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2010;;;;;
5150;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2011;;;;;
5151;Totaal mannen en vrouwen;0 jaar;12 Ziekten urinewegen en geslachtsorg.;2012;;;;;
5152;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1981;6.0;0.3;144.0;8.1;24.1
5153;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1982;;;;;
5154;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1983;;;;;
5155;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1984;;;;;
5156;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1985;;;;;
5157;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1986;;;;;
5158;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1987;;;;;
5159;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1988;;;;;
5160;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1989;;;;;
5161;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1990;;;;;
5162;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1991;;;;;
5163;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1992;;;;;
5164;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1993;;;;;
5165;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1994;;;;;
5166;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1995;;;;;
5167;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1996;;;;;
5168;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1997;;;;;
5169;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1998;;;;;
5170;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;1999;;;;;
5171;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2000;;;;;
5172;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2001;;;;;
5173;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2002;;;;;
5174;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2003;;;;;
5175;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2004;;;;;
5176;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2005;;;;;
5177;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2006;;;;;
5178;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2007;;;;;
5179;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2008;;;;;
5180;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2009;;;;;
5181;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2010;;;;;
5182;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2011;;;;;
5183;Totaal mannen en vrouwen;0 jaar;12.1 Ziekten van nier en urineleider;2012;;;;;
5184;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1981;;;;;
5185;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1982;;;;;
5186;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1983;;;;;
5187;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1984;;;;;
5188;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1985;;;;;
5189;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1986;;;;;
5190;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1987;;;;;
5191;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1988;;;;;
5192;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1989;;;;;
5193;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1990;;;;;
5194;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1991;;;;;
5195;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1992;;;;;
5196;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1993;;;;;
5197;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1994;;;;;
5198;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1995;;;;;
5199;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1996;;;;;
5200;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1997;;;;;
5201;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1998;;;;;
5202;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;1999;;;;;
5203;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2000;;;;;
5204;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2001;;;;;
5205;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2002;;;;;
5206;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2003;;;;;
5207;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2004;;;;;
5208;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2005;;;;;
5209;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2006;;;;;
5210;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2007;;;;;
5211;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2008;;;;;
5212;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2009;;;;;
5213;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2010;;;;;
5214;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2011;;;;;
5215;Totaal mannen en vrouwen;0 jaar;12.2 Ov.zktn. urinewegen en gesl.org.;2012;;;;;
5216;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1981;;;;;
5217;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1982;;;;;
5218;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1983;;;;;
5219;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1984;;;;;
5220;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1985;;;;;
5221;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1986;;;;;
5222;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1987;;;;;
5223;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1988;;;;;
5224;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1989;;;;;
5225;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1990;;;;;
5226;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1991;;;;;
5227;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1992;;;;;
5228;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1993;;;;;
5229;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1994;;;;;
5230;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1995;;;;;
5231;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1996;;;;;
5232;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1997;;;;;
5233;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1998;;;;;
5234;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;1999;;;;;
5235;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2000;;;;;
5236;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2001;;;;;
5237;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2002;;;;;
5238;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2003;;;;;
5239;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2004;;;;;
5240;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2005;;;;;
5241;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2006;;;;;
5242;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2007;;;;;
5243;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2008;;;;;
5244;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2009;;;;;
5245;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2010;;;;;
5246;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2011;;;;;
5247;Totaal mannen en vrouwen;0 jaar;13 Compl. zw.schap, bevalling, kraambed;2012;;;;;
5248;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1981;412.0;23.1;2714.0;152.3;6.6
5249;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1982;427.0;24.9;3543.0;206.6;8.3
5250;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1983;390.0;23.0;2401.0;141.4;6.2
5251;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1984;364.0;20.9;3024.0;173.8;8.3
5252;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1985;398.0;22.4;3812.0;214.3;9.6
5253;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1986;381.0;20.7;4298.0;233.6;11.3
5254;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1987;427.0;22.9;3569.0;191.6;8.4
5255;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1988;438.0;23.5;3556.0;191.0;8.1
5256;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1989;435.0;23.1;4125.0;219.1;9.5
5257;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1990;442.0;22.3;3675.0;186.0;8.3
5258;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1991;414.0;20.9;3523.0;177.7;8.5
5259;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1992;437.0;22.2;4274.0;217.7;9.8
5260;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1993;477.0;24.4;4974.0;254.6;10.4
5261;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1994;397.0;20.3;4205.0;214.8;10.6
5262;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1995;349.0;18.3;3426.0;179.7;9.8
5263;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1996;382.0;20.1;4319.0;227.5;11.3
5264;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1997;346.0;18.0;2597.0;135.0;7.5
5265;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1998;383.0;19.2;3313.0;166.0;8.7
5266;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;1999;405.0;20.1;3520.0;175.0;8.7
5267;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2000;452.0;21.9;4315.0;208.6;9.5
5268;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2001;423.0;20.8;4854.0;238.7;11.5
5269;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2002;406.0;20.1;3939.0;194.8;9.7
5270;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2003;390.0;19.4;3657.0;182.4;9.4
5271;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2004;342.0;17.6;3188.0;164.4;9.3
5272;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2005;414.0;22.1;3348.0;178.5;8.1
5273;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2006;353.0;19.1;3433.0;185.8;9.7
5274;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2007;284.0;15.7;1975.0;109.1;7.0
5275;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2008;238.0;12.9;1772.0;96.0;7.4
5276;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2009;265.0;14.3;2304.0;124.7;8.7
5277;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2010;306.0;16.6;3603.0;195.6;11.8
5278;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2011;284.0;15.8;2508.0;139.4;8.8
5279;Totaal mannen en vrouwen;0 jaar;14 Aand. ontstaan in perinatale periode;2012;281.0;16.0;3548.0;201.9;12.6
5280;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1981;255.0;14.3;4456.0;250.0;17.5
5281;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1982;233.0;13.6;4199.0;244.8;18.0
5282;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1983;255.0;15.0;3342.0;196.8;13.1
5283;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1984;239.0;13.7;4851.0;278.7;20.3
5284;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1985;266.0;15.0;4545.0;255.5;17.1
5285;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1986;255.0;13.9;3874.0;210.6;15.2
5286;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1987;307.0;16.5;4558.0;244.7;14.8
5287;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1988;264.0;14.2;4653.0;249.9;17.6
5288;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1989;255.0;13.5;3860.0;205.1;15.1
5289;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1990;309.0;15.6;4925.0;249.2;16.0
5290;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1991;283.0;14.3;3521.0;177.6;12.4
5291;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1992;283.0;14.4;3025.0;154.1;10.7
5292;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1993;276.0;14.1;4334.0;221.8;15.7
5293;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1994;270.0;13.8;3531.0;180.4;13.1
5294;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1995;243.0;12.7;4311.0;226.2;17.7
5295;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1996;243.0;12.8;3123.0;164.5;12.9
5296;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1997;264.0;13.7;3186.0;165.6;12.1
5297;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1998;231.0;11.6;3499.0;175.3;15.1
5298;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;1999;206.0;10.2;2362.0;117.5;11.5
5299;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;2000;241.0;11.7;2475.0;119.6;10.3
5300;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;2001;244.0;12.0;2737.0;134.6;11.2
5301;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;2002;215.0;10.6;3164.0;156.5;14.7
5302;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;2003;229.0;11.4;3219.0;160.5;14.1
5303;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;2004;190.0;9.8;2306.0;118.9;12.1
5304;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;2005;151.0;8.1;2196.0;117.1;14.5
5305;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;2006;143.0;7.7;2941.0;159.2;20.6
5306;Totaal mannen en vrouwen;0 jaar;15 Aangeboren afwijkingen;2007;101.0;5.6;1386.0;76.6;13.7
