ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;SoortHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
5214;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;260.0;70.0;180.0;28.1
5215;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;;;;
5216;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;90.0;20.0;70.0;25.6
5217;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;120.0;40.0;80.0;35.0
5218;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;150.0;50.0;100.0;32.5
5219;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;180.0;50.0;120.0;29.5
5220;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2004/'05;;;;
5221;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2005/'06;40.0;20.0;20.0;47.4
5222;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2006/'07;80.0;30.0;50.0;36.8
5223;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2007/'08;80.0;30.0;50.0;37.8
5224;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2008/'09;90.0;30.0;60.0;32.2
5225;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;;;;
5226;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;30.0;10.0;10.0;48.1
5227;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;60.0;20.0;40.0;35.9
5228;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;60.0;20.0;40.0;33.3
5229;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;70.0;30.0;50.0;34.7
5230;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2004/'05;;;;
5231;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2005/'06;10.0;;;
5232;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2006/'07;10.0;;;
5233;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2007/'08;20.0;10.0;10.0;50.0
5234;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2008/'09;20.0;;10.0;
5235;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2004/'05;;;;
5236;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2005/'06;20.0;;10.0;
5237;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2006/'07;40.0;20.0;20.0;47.2
5238;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2007/'08;20.0;10.0;10.0;41.7
5239;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2008/'09;40.0;20.0;30.0;39.0
5240;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;IIT-bewoner;2004/'05;;;;
5241;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;IIT-bewoner;2005/'06;;;0.0;
5242;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;IIT-bewoner;2006/'07;20.0;;10.0;
5243;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;IIT-bewoner;2007/'08;20.0;;;
5244;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;IIT-bewoner;2008/'09;20.0;;10.0;
5245;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Overig en onbekend;2004/'05;;;;
5246;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Overig en onbekend;2005/'06;20.0;;10.0;
5247;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Overig en onbekend;2006/'07;20.0;10.0;;55.6
5248;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Overig en onbekend;2007/'08;;;;
5249;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Overig en onbekend;2008/'09;20.0;;10.0;
5250;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2004/'05;;;;
5251;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2005/'06;9110.0;1740.0;7380.0;19.1
5252;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2006/'07;10830.0;1870.0;8960.0;17.2
5253;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2007/'08;12340.0;2200.0;10140.0;17.8
5254;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2008/'09;14740.0;2070.0;12670.0;14.1
5255;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2004/'05;;;;
5256;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2005/'06;7560.0;1400.0;6170.0;18.4
5257;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2006/'07;8820.0;1480.0;7340.0;16.7
5258;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2007/'08;10340.0;1800.0;8540.0;17.4
5259;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2008/'09;12510.0;1700.0;10810.0;13.6
5260;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;;;;
5261;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;5380.0;890.0;4490.0;16.5
5262;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;6250.0;910.0;5350.0;14.5
5263;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;7430.0;1140.0;6290.0;15.4
5264;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;9140.0;1110.0;8030.0;12.1
5265;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;;;;
5266;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;2180.0;510.0;1670.0;23.2
5267;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;2570.0;570.0;2000.0;22.3
5268;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;2910.0;660.0;2250.0;22.7
5269;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;3370.0;590.0;2780.0;17.6
5270;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2004/'05;;;;
5271;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2005/'06;1190.0;270.0;920.0;22.5
5272;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2006/'07;1440.0;270.0;1160.0;19.1
5273;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2007/'08;1580.0;300.0;1280.0;18.9
5274;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2008/'09;1690.0;270.0;1420.0;15.8
5275;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;;;;
5276;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;930.0;210.0;720.0;23.0
5277;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;1140.0;210.0;930.0;18.6
5278;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;1240.0;230.0;1010.0;18.2
5279;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;1320.0;200.0;1120.0;15.4
5280;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2004/'05;;;;
5281;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2005/'06;260.0;50.0;200.0;20.6
5282;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2006/'07;300.0;60.0;240.0;21.0
5283;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2007/'08;340.0;70.0;270.0;21.5
5284;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2008/'09;370.0;60.0;310.0;17.1
5285;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2004/'05;;;;
5286;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2005/'06;360.0;70.0;290.0;20.5
5287;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2006/'07;570.0;120.0;460.0;20.2
5288;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2007/'08;420.0;100.0;320.0;23.7
5289;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2008/'09;540.0;100.0;440.0;19.1
5290;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2004/'05;;;;
5291;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2005/'06;40.0;20.0;20.0;47.4
5292;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2006/'07;70.0;30.0;50.0;39.2
5293;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2007/'08;90.0;30.0;60.0;32.2
5294;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2008/'09;110.0;30.0;80.0;25.7
5295;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2004/'05;;;;
5296;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2005/'06;320.0;60.0;270.0;17.3
5297;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2006/'07;500.0;90.0;410.0;17.3
5298;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2007/'08;330.0;70.0;260.0;21.3
5299;Totaal mannen en vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2008/'09;430.0;80.0;360.0;17.4
5300;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal soort huishouden;2004/'05;;;;
5301;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal soort huishouden;2005/'06;8080.0;1440.0;6650.0;17.8
5302;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal soort huishouden;2006/'07;9560.0;1500.0;8060.0;15.7
5303;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal soort huishouden;2007/'08;10840.0;1770.0;9070.0;16.3
5304;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal soort huishouden;2008/'09;13110.0;1660.0;11440.0;12.7
5305;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal thuiswonend;2004/'05;;;;
5306;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal thuiswonend;2005/'06;6720.0;1160.0;5560.0;17.2
5307;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal thuiswonend;2006/'07;7790.0;1180.0;6610.0;15.2
5308;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal thuiswonend;2007/'08;9090.0;1440.0;7640.0;15.9
5309;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal thuiswonend;2008/'09;11170.0;1380.0;9790.0;12.4
5310;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;;;;
5311;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;4840.0;740.0;4100.0;15.3
5312;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;5580.0;720.0;4860.0;12.9
5313;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;6640.0;920.0;5720.0;13.8
5314;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;8280.0;920.0;7360.0;11.1
5315;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;;;;
5316;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;1880.0;420.0;1470.0;22.2
5317;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;2210.0;460.0;1750.0;20.8
5318;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;2450.0;520.0;1930.0;21.3
5319;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;2890.0;460.0;2430.0;16.0
5320;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal eigen huishouden;2004/'05;;;;
5321;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal eigen huishouden;2005/'06;1050.0;220.0;830.0;20.8
5322;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal eigen huishouden;2006/'07;1270.0;230.0;1050.0;17.8
5323;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal eigen huishouden;2007/'08;1390.0;250.0;1150.0;17.7
5324;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal eigen huishouden;2008/'09;1480.0;200.0;1270.0;13.8
5325;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;;;;
5326;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;820.0;170.0;640.0;21.2
5327;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;1000.0;170.0;830.0;17.1
5328;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;1100.0;190.0;910.0;16.9
5329;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;1140.0;150.0;990.0;13.3
5330;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, overig;2004/'05;;;;
5331;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, overig;2005/'06;230.0;40.0;190.0;19.1
5332;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, overig;2006/'07;270.0;60.0;220.0;20.7
5333;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, overig;2007/'08;300.0;60.0;240.0;20.5
5334;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Eigen huishouden, overig;2008/'09;330.0;50.0;280.0;15.7
5335;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal overige huishoudens;2004/'05;;;;
5336;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal overige huishoudens;2005/'06;320.0;60.0;260.0;18.9
5337;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal overige huishoudens;2006/'07;500.0;90.0;410.0;18.3
5338;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal overige huishoudens;2007/'08;360.0;80.0;280.0;21.8
5339;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal overige huishoudens;2008/'09;460.0;80.0;380.0;17.2
5340;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;IIT-bewoner;2004/'05;;;;
5341;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;IIT-bewoner;2005/'06;30.0;10.0;20.0;43.8
5342;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;IIT-bewoner;2006/'07;50.0;20.0;30.0;37.0
5343;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;IIT-bewoner;2007/'08;60.0;20.0;50.0;28.1
5344;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;IIT-bewoner;2008/'09;80.0;20.0;60.0;26.2
5345;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Overig en onbekend;2004/'05;;;;
5346;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Overig en onbekend;2005/'06;290.0;50.0;240.0;16.1
5347;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Overig en onbekend;2006/'07;450.0;70.0;380.0;16.4
5348;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Overig en onbekend;2007/'08;300.0;60.0;240.0;20.5
5349;Totaal mannen en vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Overig en onbekend;2008/'09;370.0;60.0;320.0;15.2
5350;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal soort huishouden;2004/'05;;;;
5351;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal soort huishouden;2005/'06;1030.0;300.0;730.0;29.3
5352;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal soort huishouden;2006/'07;1270.0;370.0;900.0;28.9
5353;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal soort huishouden;2007/'08;1500.0;430.0;1060.0;28.9
5354;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal soort huishouden;2008/'09;1640.0;410.0;1230.0;24.9
5355;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal thuiswonend;2004/'05;;;;
5356;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal thuiswonend;2005/'06;840.0;240.0;610.0;28.1
5357;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal thuiswonend;2006/'07;1030.0;300.0;740.0;28.6
5358;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal thuiswonend;2007/'08;1250.0;360.0;890.0;28.8
5359;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal thuiswonend;2008/'09;1340.0;320.0;1020.0;24.0
5360;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;;;;
5361;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;550.0;150.0;400.0;27.4
5362;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;680.0;180.0;490.0;27.3
5363;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;800.0;220.0;580.0;28.0
5364;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;860.0;190.0;670.0;22.1
5365;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;;;;
5366;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;300.0;90.0;210.0;29.5
5367;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;360.0;110.0;240.0;31.3
5368;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;460.0;140.0;320.0;30.1
5369;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;480.0;130.0;350.0;27.4
5370;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal eigen huishouden;2004/'05;;;;
5371;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal eigen huishouden;2005/'06;140.0;50.0;90.0;35.0
5372;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal eigen huishouden;2006/'07;160.0;50.0;120.0;28.7
5373;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal eigen huishouden;2007/'08;190.0;50.0;140.0;27.8
5374;Totaal mannen en vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal eigen huishouden;2008/'09;210.0;60.0;150.0;29.1
