ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;PersonenMetPensioenaanspraken_1;BrutoJaarbedragOpgebouwdPensioen_2;BrutoJaarbedragTeBereikenPensioen_3
5601;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren buiten Nederland;2021;3710.0;5903.0;5951.0
5602;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren buiten Nederland;2022;3890.0;7731.0;7781.0
5603;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren buiten Nederland;2023;4120.0;8982.0;9018.0
5604;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;610.0;1915.0;1928.0
5605;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;750.0;2212.0;2232.0
5606;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;730.0;3178.0;3186.0
5607;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;780.0;3907.0;3922.0
5608;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in NL, ouders in NL;2020;;;
5609;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in NL, ouders in NL;2021;;;
5610;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in NL, ouders in NL;2022;;;
5611;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
5612;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Onbekend;2020;;;
5613;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Onbekend;2021;;;
5614;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Onbekend;2022;;;
5615;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Onbekend;2023;;;
5616;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Totaal;2020;0.0;0.0;0.0
5617;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Totaal;2021;0.0;0.0;0.0
5618;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Totaal;2022;0.0;0.0;0.0
5619;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Totaal;2023;0.0;0.0;0.0
5620;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
5621;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
5622;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
5623;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
5624;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren buiten Nederland;2020;0.0;0.0;0.0
5625;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren buiten Nederland;2021;0.0;0.0;0.0
5626;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren buiten Nederland;2022;0.0;0.0;0.0
5627;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren buiten Nederland;2023;0.0;0.0;0.0
5628;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
5629;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
5630;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
5631;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
5632;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
5633;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
5634;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
5635;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
5636;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Onbekend;2020;0.0;0.0;0.0
5637;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Onbekend;2021;0.0;0.0;0.0
5638;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Onbekend;2022;0.0;0.0;0.0
5639;Totaal mannen en vrouwen;90200;Gescheiden;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
5640;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Totaal;2020;33880.0;106395.0;107322.0
5641;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Totaal;2021;41220.0;125411.0;126244.0
5642;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Totaal;2022;42330.0;221150.0;222029.0
5643;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Totaal;2023;44620.0;257786.0;258603.0
5644;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in Nederland;2020;25410.0;91882.0;92657.0
5645;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in Nederland;2021;30530.0;108305.0;109007.0
5646;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in Nederland;2022;31020.0;195806.0;196543.0
5647;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in Nederland;2023;32560.0;228164.0;228862.0
5648;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren buiten Nederland;2020;8450.0;14506.0;14659.0
5649;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren buiten Nederland;2021;10670.0;17078.0;17209.0
5650;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren buiten Nederland;2022;11270.0;25222.0;25364.0
5651;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren buiten Nederland;2023;12070.0;29622.0;29741.0
5652;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;2080.0;7129.0;7182.0
5653;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;2480.0;7980.0;8032.0
5654;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;2520.0;16203.0;16256.0
5655;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;2660.0;19336.0;19386.0
5656;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2020;23330.0;84754.0;85474.0
5657;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2021;28050.0;100325.0;100976.0
5658;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2022;28500.0;179603.0;180287.0
5659;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2023;29900.0;208828.0;209475.0
5660;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Onbekend;2020;20.0;7.0;7.0
5661;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Onbekend;2021;30.0;28.0;28.0
5662;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Onbekend;2022;40.0;122.0;122.0
5663;Totaal mannen en vrouwen;90200;Niet-gehuwd;Totaal;Onbekend;2023;0.0;0.0;0.0
5664;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Totaal;2020;23330.0;84754.0;85474.0
5665;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Totaal;2021;28050.0;100325.0;100976.0
5666;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Totaal;2022;28500.0;179603.0;180287.0
5667;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Totaal;2023;29900.0;208828.0;209475.0
5668;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in Nederland;2020;23330.0;84754.0;85474.0
5669;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in Nederland;2021;28050.0;100325.0;100976.0
5670;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in Nederland;2022;28500.0;179603.0;180287.0
5671;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in Nederland;2023;29900.0;208828.0;209475.0
5672;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren buiten Nederland;2020;;;
5673;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren buiten Nederland;2021;;;
5674;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren buiten Nederland;2022;;;
5675;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren buiten Nederland;2023;;;
5676;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;
5677;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;
5678;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;
5679;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;
5680;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2020;23330.0;84754.0;85474.0
5681;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2021;28050.0;100325.0;100976.0
5682;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2022;28500.0;179603.0;180287.0
5683;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2023;29900.0;208828.0;209475.0
5684;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Onbekend;2020;;;
5685;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Onbekend;2021;;;
5686;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Onbekend;2022;;;
5687;Totaal mannen en vrouwen;90200;Niet-gehuwd;Nederland;Onbekend;2023;;;
5688;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2020;4070.0;7758.0;7833.0
5689;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2021;5130.0;9158.0;9216.0
5690;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2022;5530.0;15865.0;15940.0
5691;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2023;5800.0;18093.0;18154.0
5692;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;1010.0;3360.0;3387.0
5693;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;1130.0;3381.0;3398.0
5694;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;1150.0;8095.0;8124.0
5695;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;1170.0;9349.0;9370.0
5696;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;3060.0;4399.0;4447.0
5697;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;4000.0;5777.0;5818.0
5698;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;4380.0;7770.0;7816.0
5699;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;4630.0;8743.0;8785.0
5700;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;1010.0;3360.0;3387.0
5701;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;1130.0;3381.0;3398.0
5702;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;1150.0;8095.0;8124.0
5703;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;1170.0;9349.0;9370.0
5704;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;;
5705;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;;
5706;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;;
5707;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;;
5708;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Onbekend;2020;;;
5709;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Onbekend;2021;;;
5710;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Onbekend;2022;;;
5711;Totaal mannen en vrouwen;90200;Niet-gehuwd;Europa (exclusief Nederland);Onbekend;2023;;;
5712;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Totaal;2020;6450.0;13875.0;14006.0
5713;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Totaal;2021;8000.0;15888.0;16013.0
5714;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Totaal;2022;8250.0;25553.0;25673.0
5715;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Totaal;2023;8880.0;30845.0;30953.0
5716;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2020;1070.0;3769.0;3795.0
5717;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2021;1350.0;4599.0;4633.0
5718;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2022;1370.0;8108.0;8132.0
5719;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2023;1490.0;9987.0;10017.0
5720;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2020;5380.0;10106.0;10211.0
5721;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2021;6650.0;11289.0;11380.0
5722;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2022;6870.0;17445.0;17541.0
5723;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2023;7390.0;20858.0;20936.0
5724;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;1070.0;3769.0;3795.0
5725;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;1350.0;4599.0;4633.0
5726;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;1370.0;8108.0;8132.0
5727;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;1490.0;9987.0;10017.0
5728;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;;
5729;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;;
5730;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;;
5731;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
5732;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Onbekend;2020;;;
5733;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Onbekend;2021;;;
5734;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Onbekend;2022;;;
5735;Totaal mannen en vrouwen;90200;Niet-gehuwd;Buiten Europa;Onbekend;2023;;;
5736;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Totaal;2020;30.0;8.0;8.0
5737;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Totaal;2021;50.0;39.0;39.0
5738;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Totaal;2022;60.0;129.0;129.0
5739;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Totaal;2023;50.0;20.0;20.0
5740;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
5741;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
5742;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
5743;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
5744;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2020;10.0;1.0;1.0
5745;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2021;20.0;11.0;11.0
5746;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2022;20.0;7.0;7.0
5747;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2023;50.0;20.0;20.0
5748;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
5749;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
5750;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
5751;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
5752;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
5753;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
5754;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
5755;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
5756;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Onbekend;2020;20.0;7.0;7.0
5757;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Onbekend;2021;30.0;28.0;28.0
5758;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Onbekend;2022;40.0;122.0;122.0
5759;Totaal mannen en vrouwen;90200;Niet-gehuwd;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
5760;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Totaal;2020;5510.0;2758.0;2939.0
5761;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Totaal;2021;7120.0;3634.0;3817.0
5762;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Totaal;2022;7800.0;5904.0;6125.0
5763;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Totaal;2023;8210.0;6077.0;6217.0
5764;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in Nederland;2020;720.0;969.0;1112.0
5765;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in Nederland;2021;870.0;974.0;1139.0
5766;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in Nederland;2022;1000.0;2952.0;3148.0
5767;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in Nederland;2023;1100.0;3095.0;3217.0
5768;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren buiten Nederland;2020;4780.0;1784.0;1823.0
5769;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren buiten Nederland;2021;6240.0;2657.0;2674.0
5770;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren buiten Nederland;2022;6790.0;2939.0;2963.0
5771;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren buiten Nederland;2023;7110.0;2982.0;3001.0
5772;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2020;10.0;10.0;11.0
5773;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2021;30.0;45.0;45.0
5774;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2022;20.0;165.0;165.0
5775;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2023;30.0;189.0;189.0
5776;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2020;710.0;959.0;1102.0
5777;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2021;850.0;929.0;1094.0
5778;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2022;980.0;2787.0;2983.0
5779;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2023;1060.0;2906.0;3028.0
5780;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Onbekend;2020;10.0;5.0;5.0
5781;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Onbekend;2021;10.0;4.0;4.0
5782;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Onbekend;2022;10.0;13.0;13.0
5783;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Totaal;Onbekend;2023;0.0;0.0;0.0
5784;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Totaal;2020;710.0;959.0;1102.0
5785;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Totaal;2021;850.0;929.0;1094.0
5786;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Totaal;2022;980.0;2787.0;2983.0
5787;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Totaal;2023;1060.0;2906.0;3028.0
5788;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren in Nederland;2020;710.0;959.0;1102.0
5789;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren in Nederland;2021;850.0;929.0;1094.0
5790;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren in Nederland;2022;980.0;2787.0;2983.0
5791;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren in Nederland;2023;1060.0;2906.0;3028.0
5792;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren buiten Nederland;2020;;;
5793;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren buiten Nederland;2021;;;
5794;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren buiten Nederland;2022;;;
5795;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren buiten Nederland;2023;;;
5796;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;
5797;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;
5798;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;
5799;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;
5800;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2020;710.0;959.0;1102.0
5801;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2021;850.0;929.0;1094.0
5802;Totaal mannen en vrouwen;90200;Onbekende burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2022;980.0;2787.0;2983.0
