ID;Geslacht;Leeftijd;MboSectoren;BedrijfstakkenSBI20081JaarEerder;Perioden;InstromersTotaal_1;Entreeopleiding_2;Niveau2_3;Niveau3_4;Niveau4_5;BeroepsopleidendeLeerwegBol_6;BeroepsbegeleidendeLeerwegBbl_7;BolEntreeopleiding_8;BolNiveau2_9;BolNiveau3_10;BolNiveau4_11;BblEntreeopleiding_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
5938;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;B-E Nijverheid (geen bouw) en energie;2019/'20;14;14;0;0;0;0;14;0;0;0;0;14;0;0;0
5939;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;B-E Nijverheid (geen bouw) en energie;2020/'21;3;3;0;0;0;0;3;0;0;0;0;3;0;0;0
5940;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2009/'10;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
5941;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2010/'11;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0
5942;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2011/'12;5;5;0;0;0;0;5;0;0;0;0;5;0;0;0
5943;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2012/'13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5944;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2013/'14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5945;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2014/'15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5946;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2015/'16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5947;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2016/'17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5948;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2017/'18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5949;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2018/'19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5950;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2019/'20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5951;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;F Bouwnijverheid;2020/'21;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
5952;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2009/'10;30;22;2;1;5;6;24;6;0;0;0;16;2;1;5
5953;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2010/'11;13;6;5;2;0;1;12;1;0;0;0;5;5;2;0
5954;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2011/'12;13;10;2;1;0;0;13;0;0;0;0;10;2;1;0
5955;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2012/'13;9;6;3;0;0;1;8;1;0;0;0;5;3;0;0
5956;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2013/'14;6;6;0;0;0;1;5;1;0;0;0;5;0;0;0
5957;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2014/'15;2;2;0;0;0;0;2;0;0;0;0;2;0;0;0
5958;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2015/'16;2;2;0;0;0;0;2;0;0;0;0;2;0;0;0
5959;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2016/'17;2;2;0;0;0;0;2;0;0;0;0;2;0;0;0
5960;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2017/'18;5;5;0;0;0;2;3;2;0;0;0;3;0;0;0
5961;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2018/'19;11;11;0;0;0;3;8;3;0;0;0;8;0;0;0
5962;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2019/'20;11;11;0;0;0;0;11;0;0;0;0;11;0;0;0
5963;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;G-I Handel, vervoer en horeca;2020/'21;7;7;0;0;0;1;6;1;0;0;0;6;0;0;0
5964;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2009/'10;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
5965;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2010/'11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5966;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2011/'12;2;0;0;2;0;0;2;0;0;0;0;0;0;2;0
5967;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2012/'13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5968;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2013/'14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5969;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2014/'15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5970;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2015/'16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5971;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2016/'17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5972;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2017/'18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5973;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2018/'19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5974;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2019/'20;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0
5975;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;J Informatie en communicatie;2020/'21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5976;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2009/'10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5977;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2010/'11;10;10;0;0;0;0;10;0;0;0;0;10;0;0;0
5978;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2011/'12;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0
5979;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2012/'13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5980;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2013/'14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5981;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2014/'15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5982;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2015/'16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5983;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2016/'17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5984;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2017/'18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5985;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2018/'19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5986;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2019/'20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5987;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;K Financiële dienstverlening;2020/'21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5988;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2009/'10;4;4;0;0;0;0;4;0;0;0;0;4;0;0;0
5989;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2010/'11;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
5990;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2011/'12;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
5991;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2012/'13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5992;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2013/'14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5993;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2014/'15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5994;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2015/'16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5995;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2016/'17;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
5996;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2017/'18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5997;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2018/'19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5998;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2019/'20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5999;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;L Verhuur en handel van onroerend goed;2020/'21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6000;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2009/'10;33;31;2;0;0;6;27;6;0;0;0;25;2;0;0
6001;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2010/'11;26;24;2;0;0;7;19;7;0;0;0;17;2;0;0
6002;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2011/'12;38;34;3;1;0;3;35;3;0;0;0;31;3;1;0
6003;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2012/'13;34;31;3;0;0;4;30;4;0;0;0;27;3;0;0
6004;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2013/'14;13;13;0;0;0;2;11;2;0;0;0;11;0;0;0
6005;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2014/'15;9;9;0;0;0;0;9;0;0;0;0;9;0;0;0
6006;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2015/'16;12;12;0;0;0;0;12;0;0;0;0;12;0;0;0
6007;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2016/'17;13;13;0;0;0;1;12;1;0;0;0;12;0;0;0
6008;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2017/'18;18;18;0;0;0;0;18;0;0;0;0;18;0;0;0
6009;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2018/'19;30;30;0;0;0;2;28;2;0;0;0;28;0;0;0
6010;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2019/'20;28;28;0;0;0;1;27;1;0;0;0;27;0;0;0
6011;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;M-N Zakelijke dienstverlening;2020/'21;33;33;0;0;0;2;31;2;0;0;0;31;0;0;0
6012;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2009/'10;33;31;0;2;0;2;31;2;0;0;0;29;0;2;0
6013;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2010/'11;35;35;0;0;0;2;33;2;0;0;0;33;0;0;0
6014;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2011/'12;34;33;0;0;1;2;32;2;0;0;0;31;0;0;1
6015;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2012/'13;37;36;1;0;0;1;36;1;0;0;0;35;1;0;0
6016;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2013/'14;36;36;0;0;0;1;35;1;0;0;0;35;0;0;0
6017;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2014/'15;18;18;0;0;0;0;18;0;0;0;0;18;0;0;0
6018;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2015/'16;4;4;0;0;0;0;4;0;0;0;0;4;0;0;0
6019;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2016/'17;8;8;0;0;0;0;8;0;0;0;0;8;0;0;0
6020;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2017/'18;15;15;0;0;0;1;14;1;0;0;0;14;0;0;0
6021;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2018/'19;4;3;1;0;0;0;4;0;0;0;0;3;1;0;0
6022;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2019/'20;25;22;3;0;0;0;25;0;0;0;0;22;3;0;0
6023;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;O-Q Overheid en zorg;2020/'21;20;19;1;0;0;2;18;2;0;0;0;17;1;0;0
6024;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2009/'10;3;3;0;0;0;1;2;1;0;0;0;2;0;0;0
6025;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2010/'11;3;3;0;0;0;2;1;2;0;0;0;1;0;0;0
6026;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2011/'12;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
6027;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2012/'13;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
6028;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2013/'14;2;2;0;0;0;2;0;2;0;0;0;0;0;0;0
6029;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2014/'15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6030;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2015/'16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6031;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2016/'17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6032;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2017/'18;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
6033;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2018/'19;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0
6034;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2019/'20;2;2;0;0;0;0;2;0;0;0;0;2;0;0;0
6035;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;R-U Cultuur, recreatie, overige diensten;2020/'21;2;2;0;0;0;1;1;1;0;0;0;1;0;0;0
6036;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2009/'10;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
6037;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2010/'11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6038;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2011/'12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6039;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2012/'13;2;2;0;0;0;0;2;0;0;0;0;2;0;0;0
6040;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2013/'14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6041;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2014/'15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6042;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2015/'16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6043;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2016/'17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6044;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2017/'18;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
6045;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2018/'19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6046;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2019/'20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6047;Totaal mannen en vrouwen;40 tot 45 jaar;Combinatie van sectoren;SBI-code onbekend;2020/'21;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
6048;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2009/'10;6365;1074;2940;1343;1008;350;6015;18;133;90;109;1056;2807;1253;899
6049;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2010/'11;4426;952;1561;1144;769;247;4179;8;73;53;113;944;1488;1091;656
6050;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2011/'12;3957;747;1719;964;527;192;3765;6;64;47;75;741;1655;917;452
6051;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2012/'13;3528;717;1370;926;515;112;3416;5;49;18;40;712;1321;908;475
6052;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2013/'14;1448;195;473;461;319;59;1389;2;17;13;27;193;456;448;292
6053;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2014/'15;1002;116;265;392;229;16;986;2;6;5;3;114;259;387;226
6054;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2015/'16;1070;98;296;464;212;19;1051;2;7;6;4;96;289;458;208
6055;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2016/'17;1568;66;351;701;450;17;1551;0;4;10;3;66;347;691;447
6056;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2017/'18;1671;44;319;795;513;23;1648;1;3;15;4;43;316;780;509
6057;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2018/'19;1935;51;482;827;575;20;1915;2;8;7;3;49;474;820;572
6058;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2019/'20;1853;69;437;733;614;22;1831;3;2;7;10;66;435;726;604
6059;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A-U Alle economische activiteiten;2020/'21;1559;61;337;617;544;22;1537;6;8;4;4;55;329;613;540
6060;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2009/'10;25;0;8;12;5;2;23;0;1;1;0;0;7;11;5
6061;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2010/'11;21;2;7;10;2;3;18;0;0;1;2;2;7;9;0
6062;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2011/'12;27;3;20;3;1;0;27;0;0;0;0;3;20;3;1
6063;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2012/'13;12;3;5;2;2;1;11;0;1;0;0;3;4;2;2
6064;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2013/'14;3;1;0;2;0;0;3;0;0;0;0;1;0;2;0
6065;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2014/'15;4;0;2;0;2;0;4;0;0;0;0;0;2;0;2
6066;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2015/'16;4;1;1;1;1;1;3;0;0;0;1;1;1;1;0
6067;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2016/'17;8;1;2;4;1;0;8;0;0;0;0;1;2;4;1
6068;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2017/'18;9;0;2;5;2;0;9;0;0;0;0;0;2;5;2
6069;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2018/'19;15;0;2;9;4;0;15;0;0;0;0;0;2;9;4
6070;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2019/'20;15;0;5;5;5;0;15;0;0;0;0;0;5;5;5
6071;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;A Landbouw, bosbouw en visserij;2020/'21;13;0;3;7;3;0;13;0;0;0;0;0;3;7;3
6072;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2009/'10;1332;686;394;167;85;39;1293;0;24;8;7;686;370;159;78
6073;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2010/'11;1136;680;257;129;70;19;1117;0;10;3;6;680;247;126;64
6074;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2011/'12;869;451;270;116;32;13;856;0;4;4;5;451;266;112;27
6075;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2012/'13;752;371;237;113;31;10;742;0;7;1;2;371;230;112;29
6076;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2013/'14;290;104;107;57;22;3;287;0;0;0;3;104;107;57;19
6077;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2014/'15;180;63;57;39;21;0;180;0;0;0;0;63;57;39;21
6078;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2015/'16;202;43;84;54;21;4;198;0;4;0;0;43;80;54;21
6079;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2016/'17;193;38;83;50;22;1;192;0;1;0;0;38;82;50;22
6080;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2017/'18;145;14;37;61;33;3;142;1;0;0;2;13;37;61;31
6081;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2018/'19;129;9;43;55;22;1;128;0;1;0;0;9;42;55;22
6082;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2019/'20;151;13;44;57;37;0;151;0;0;0;0;13;44;57;37
6083;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2020/'21;93;2;26;47;18;0;93;0;0;0;0;2;26;47;18
6084;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;F Bouwnijverheid;2009/'10;230;2;81;83;64;5;225;0;1;1;3;2;80;82;61
6085;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;F Bouwnijverheid;2010/'11;131;0;62;40;29;5;126;0;0;1;4;0;62;39;25
6086;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;F Bouwnijverheid;2011/'12;94;1;46;26;21;3;91;0;0;2;1;1;46;24;20
6087;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;F Bouwnijverheid;2012/'13;87;0;44;19;24;3;84;0;1;1;1;0;43;18;23
6088;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;F Bouwnijverheid;2013/'14;37;0;18;11;8;2;35;0;1;0;1;0;17;11;7
6089;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;F Bouwnijverheid;2014/'15;13;0;7;3;3;0;13;0;0;0;0;0;7;3;3
6090;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;F Bouwnijverheid;2015/'16;29;1;7;15;6;1;28;0;0;0;1;1;7;15;5
6091;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;F Bouwnijverheid;2016/'17;39;0;9;10;20;2;37;0;2;0;0;0;7;10;20
6092;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;F Bouwnijverheid;2017/'18;39;0;7;14;18;2;37;0;1;1;0;0;6;13;18
6093;Totaal mannen en vrouwen;45 tot 50 jaar;Totaal;F Bouwnijverheid;2018/'19;47;1;15;20;11;0;47;0;0;0;0;1;15;20;11
