ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
5720;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Drenthe (PV);2023;;;;;;;;;;;;;;
5721;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Overijssel (PV);2021;;;;;;;;;;;;;;
5722;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Overijssel (PV);2022;65.0;0.5;67.0;1.0;0.3;4.2;;0.3;3.2;;12.0;136.0;;
5723;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Overijssel (PV);2023;;;;;;;;;;;;;;
5724;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Flevoland (PV);2021;;;;;;;;;;;;;;
5725;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Flevoland (PV);2022;;;;;;;;;;;;;;
5726;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Flevoland (PV);2023;;;;;;;;;;;;;;
5727;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Gelderland (PV);2021;69.0;0.5;72.0;1.0;0.4;4.9;;0.3;3.9;;18.0;220.0;;
5728;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Gelderland (PV);2022;95.0;0.7;111.0;1.1;0.5;4.8;;0.4;3.6;;19.0;167.0;;
5729;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Gelderland (PV);2023;88.0;0.6;101.0;1.0;0.5;4.6;;0.4;3.5;;21.0;182.0;;
5730;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Utrecht (PV);2021;;;;;;;;;;;;;;
5731;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Utrecht (PV);2022;;;;;;;;;;;;;;
5732;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Utrecht (PV);2023;;;;;;;;;;;;;;
5733;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Noord-Holland (PV);2021;51.0;0.4;52.0;1.0;0.3;5.4;;0.3;4.3;;17.0;263.0;;
5734;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Noord-Holland (PV);2022;41.0;0.3;43.0;0.9;0.2;3.4;;0.1;2.3;;9.0;171.0;;
5735;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Noord-Holland (PV);2023;;;;;;;;;;;;;;
5736;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Zuid-Holland (PV);2021;;;;;;;;;;;;;;
5737;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Zuid-Holland (PV);2022;;;;;;;;;;;;;;
5738;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Zuid-Holland (PV);2023;;;;;;;;;;;;;;
5739;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Zeeland (PV);2021;;;;;;;;;;;;;;
5740;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Zeeland (PV);2022;36.0;0.3;40.0;0.9;0.2;4.7;;0.2;3.7;;8.0;163.0;;
5741;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Zeeland (PV);2023;;;;;;;;;;;;;;
5742;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Noord-Brabant (PV);2021;;;;;;;;;;;;;;
5743;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Noord-Brabant (PV);2022;89.0;0.6;96.0;1.0;0.3;3.4;;0.2;2.3;;13.0;116.0;;
5744;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Noord-Brabant (PV);2023;;;;;;;;;;;;;;
5745;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Limburg (PV);2021;;;;;;;;;;;;;;
5746;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Limburg (PV);2022;52.0;0.4;52.0;1.0;0.2;4.1;;0.2;3.1;;8.0;134.0;;
5747;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Limburg (PV);2023;;;;;;;;;;;;;;
5748;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Provincie onbekend (PV);2021;;;;;;;;;;;;;;
5749;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
5750;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
5751;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Kust (TG);2021;103.0;0.7;112.0;1.0;0.7;5.9;;0.6;4.8;;37.0;309.0;;
5752;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Kust (TG);2022;122.0;0.9;134.0;1.0;0.8;5.7;;0.7;4.6;;34.0;235.0;;
5753;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Kust (TG);2023;76.0;0.5;76.0;1.0;0.4;4.1;;0.3;3.1;;18.0;172.0;;
5754;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Watersportgebieden (TG);2021;63.0;0.5;67.0;1.0;0.3;4.1;;0.2;3.0;;16.0;204.0;;
5755;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Watersportgebieden (TG);2022;43.0;0.3;52.0;1.0;0.2;3.8;;0.1;2.7;;8.0;138.0;;
5756;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Watersportgebieden (TG);2023;;;;;;;;;;;;;;
5757;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;68.0;0.5;72.0;1.0;0.4;4.9;;0.3;3.9;;18.0;218.0;;
5758;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;108.0;0.8;121.0;1.0;0.6;4.6;;0.5;3.5;;21.0;157.0;;
5759;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;104.0;0.7;118.0;1.0;0.6;4.8;;0.5;3.8;;25.0;192.0;;
5760;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;49.0;0.4;51.0;1.0;0.3;4.8;;0.2;3.8;;14.0;226.0;;
5761;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;116.0;0.8;125.0;1.0;0.6;4.6;;0.5;3.6;;24.0;169.0;;
5762;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;72.0;0.5;75.0;1.0;0.5;5.3;;0.4;4.2;;18.0;201.0;;
5763;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;111.0;0.8;112.0;1.0;0.6;4.6;;0.5;3.6;;34.0;268.0;;
5764;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;160.0;1.1;172.0;1.0;0.7;4.0;;0.5;2.9;;27.0;143.0;;
5765;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;116.0;0.8;126.0;1.0;0.5;3.9;;0.4;2.9;;22.0;151.0;;
5766;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Overig Nederland (TG);2021;;;;;;;;;;;;;;
5767;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Overig Nederland (TG);2022;40.0;0.3;47.0;0.9;0.2;3.5;;0.1;2.4;;7.0;118.0;;
5768;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Overig Nederland (TG);2023;;;;;;;;;;;;;;
5769;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;;;;;;;;;;;;;;
5770;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;;;;;;;;;;;;;;
5771;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;;;;;;;;;;;;;;
5772;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Nederland               ;2021;629.0;4.4;690.0;1.1;4.3;7.4;;3.6;6.3;;234.0;402.0;;
5773;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Nederland               ;2022;813.0;5.6;994.0;1.3;5.3;7.0;;4.4;5.8;;205.0;272.0;;
5774;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Nederland               ;2023;723.0;4.9;921.0;1.4;5.2;7.9;;4.3;6.6;;236.0;362.0;;
5775;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Noord-Nederland (LD);2021;126.0;0.9;130.0;1.1;0.8;7.7;;0.7;6.6;;45.0;421.0;;
5776;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Noord-Nederland (LD);2022;218.0;1.5;248.0;1.2;1.2;6.3;;1.0;5.1;;56.0;303.0;;
5777;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Noord-Nederland (LD);2023;169.0;1.2;188.0;1.2;1.2;8.9;;1.1;7.8;;69.0;503.0;;
5778;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Oost-Nederland (LD);2021;198.0;1.4;209.0;1.1;1.2;6.7;;1.0;5.6;;61.0;350.0;;
5779;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Oost-Nederland (LD);2022;271.0;1.9;323.0;1.3;1.6;6.8;;1.3;5.6;;57.0;238.0;;
5780;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Oost-Nederland (LD);2023;263.0;1.8;326.0;1.4;2.1;9.4;;1.8;8.2;;91.0;411.0;;
5781;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;West-Nederland (LD);2021;201.0;1.4;225.0;1.2;1.6;9.0;;1.4;7.9;;83.0;476.0;;
5782;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;West-Nederland (LD);2022;228.0;1.6;262.0;1.2;1.9;9.6;;1.7;8.4;;63.0;313.0;;
5783;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;West-Nederland (LD);2023;220.0;1.5;287.0;1.5;1.5;8.3;;1.3;6.9;;70.0;384.0;;
5784;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;177.0;1.3;179.0;1.0;1.2;7.7;;1.0;6.7;;72.0;479.0;;
5785;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;234.0;1.6;250.0;1.1;1.2;5.6;;0.9;4.5;;53.0;265.0;;
5786;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;218.0;1.5;242.0;1.2;1.1;5.7;;0.8;4.6;;44.0;241.0;;
5787;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Landsdeel onbekend (LD);2021;;;;;;;;;;;;;;
5788;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
5789;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
5790;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Groningen (PV);2021;;;;;;;;;;;;;;
5791;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Groningen (PV);2022;;;;;;;;;;;;;;
5792;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Groningen (PV);2023;;;;;;;;;;;;;;
5793;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Fryslân (PV);2021;87.0;0.6;90.0;1.1;0.6;8.9;;0.5;7.8;;27.0;374.0;;
5794;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Fryslân (PV);2022;126.0;0.9;144.0;1.3;0.7;6.9;;0.6;5.7;;36.0;360.0;;
5795;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Fryslân (PV);2023;;;;;;;;;;;;;;
5796;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Drenthe (PV);2021;;;;;;;;;;;;;;
5797;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Drenthe (PV);2022;;;;;;;;;;;;;;
5798;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Drenthe (PV);2023;;;;;;;;;;;;;;
5799;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Overijssel (PV);2021;;;;;;;;;;;;;;
5800;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Overijssel (PV);2022;120.0;0.9;124.0;1.1;0.7;6.9;;0.6;5.8;;22.0;228.0;;
5801;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Overijssel (PV);2023;;;;;;;;;;;;;;
5802;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Flevoland (PV);2021;;;;;;;;;;;;;;
5803;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Flevoland (PV);2022;;;;;;;;;;;;;;
5804;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Flevoland (PV);2023;;;;;;;;;;;;;;
5805;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Gelderland (PV);2021;125.0;0.9;131.0;1.1;0.8;7.4;;0.7;6.4;;39.0;364.0;;
5806;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Gelderland (PV);2022;158.0;1.1;210.0;1.5;1.0;7.7;;0.8;6.3;;37.0;274.0;;
5807;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Gelderland (PV);2023;173.0;1.2;217.0;1.5;1.3;9.5;;1.1;8.2;;55.0;401.0;;
5808;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Utrecht (PV);2021;;;;;;;;;;;;;;
5809;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Utrecht (PV);2022;;;;;;;;;;;;;;
5810;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Utrecht (PV);2023;;;;;;;;;;;;;;
5811;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Noord-Holland (PV);2021;102.0;0.7;107.0;1.1;0.8;9.2;;0.7;8.2;;39.0;461.0;;
5812;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Noord-Holland (PV);2022;83.0;0.6;93.0;1.3;0.9;14.4;;0.8;13.2;;25.0;381.0;;
5813;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Noord-Holland (PV);2023;;;;;;;;;;;;;;
5814;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Zuid-Holland (PV);2021;;;;;;;;;;;;;;
5815;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Zuid-Holland (PV);2022;;;;;;;;;;;;;;
5816;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Zuid-Holland (PV);2023;;;;;;;;;;;;;;
5817;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Zeeland (PV);2021;;;;;;;;;;;;;;
5818;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Zeeland (PV);2022;70.0;0.5;87.0;1.5;0.7;13.7;;0.7;12.2;;24.0;443.0;;
5819;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Zeeland (PV);2023;;;;;;;;;;;;;;
5820;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Noord-Brabant (PV);2021;;;;;;;;;;;;;;
5821;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Noord-Brabant (PV);2022;158.0;1.1;170.0;1.2;0.8;5.6;;0.6;4.5;;26.0;201.0;;
5822;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Noord-Brabant (PV);2023;;;;;;;;;;;;;;
5823;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Limburg (PV);2021;;;;;;;;;;;;;;
5824;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Limburg (PV);2022;94.0;0.7;95.0;1.0;0.5;6.1;;0.4;5.1;;32.0;415.0;;
5825;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Limburg (PV);2023;;;;;;;;;;;;;;
5826;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Provincie onbekend (PV);2021;;;;;;;;;;;;;;
5827;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
5828;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
5829;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Kust (TG);2021;165.0;1.2;189.0;1.2;1.2;8.7;;1.1;7.5;;62.0;432.0;;
5830;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Kust (TG);2022;188.0;1.3;209.0;1.2;1.8;11.0;;1.6;9.8;;62.0;389.0;;
5831;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Kust (TG);2023;151.0;1.1;152.0;1.0;0.8;6.0;;0.6;5.0;;36.0;304.0;;
5832;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Watersportgebieden (TG);2021;123.0;0.9;132.0;1.1;0.9;8.8;;0.8;7.8;;38.0;372.0;;
5833;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Watersportgebieden (TG);2022;86.0;0.6;102.0;1.3;0.4;5.4;;0.3;4.1;;15.0;212.0;;
5834;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Watersportgebieden (TG);2023;;;;;;;;;;;;;;
5835;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;122.0;0.9;128.0;1.1;0.8;7.4;;0.7;6.4;;35.0;332.0;;
5836;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;174.0;1.2;217.0;1.4;1.1;7.2;;0.9;6.0;;37.0;254.0;;
5837;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;196.0;1.4;239.0;1.4;1.5;9.2;;1.3;7.9;;61.0;381.0;;
5838;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;98.0;0.7;99.0;1.0;0.6;7.0;;0.5;6.0;;36.0;453.0;;
5839;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;193.0;1.4;207.0;1.1;1.1;6.5;;0.9;5.4;;42.0;256.0;;
5840;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;147.0;1.0;161.0;1.2;1.4;12.0;;1.3;10.9;;68.0;584.0;;
5841;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;186.0;1.3;188.0;1.0;1.2;7.6;;1.0;6.6;;79.0;493.0;;
5842;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;241.0;1.7;262.0;1.2;1.2;5.5;;0.9;4.4;;54.0;261.0;;
5843;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;218.0;1.5;243.0;1.2;1.1;5.8;;0.9;4.7;;46.0;256.0;;
5844;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Overig Nederland (TG);2021;;;;;;;;;;;;;;
5845;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Overig Nederland (TG);2022;85.0;0.6;106.0;1.5;0.5;8.0;;0.4;6.6;;20.0;309.0;;
5846;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Overig Nederland (TG);2023;;;;;;;;;;;;;;
5847;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;;;;;;;;;;;;;;
5848;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;;;;;;;;;;;;;;
5849;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;;;;;;;;;;;;;;
5850;Moment boeken: Geen boeking;Waarde;Nederland               ;2021;2864.0;19.7;6471.0;2.3;38.0;13.3;5.9;31.5;11.0;4.9;982.0;343.0;152.0;26.0
5851;Moment boeken: Geen boeking;Waarde;Nederland               ;2022;2088.0;14.3;3701.0;1.8;22.3;10.7;6.0;18.6;8.9;5.0;427.0;204.0;115.0;19.0
5852;Moment boeken: Geen boeking;Waarde;Nederland               ;2023;2204.0;14.9;3732.0;1.7;23.5;10.6;6.3;19.7;8.9;5.3;467.0;212.0;125.0;20.0
5853;Moment boeken: Geen boeking;Waarde;Noord-Nederland (LD);2021;522.0;3.6;934.0;1.8;6.3;12.0;6.7;5.3;10.2;5.7;160.0;306.0;171.0;26.0
5854;Moment boeken: Geen boeking;Waarde;Noord-Nederland (LD);2022;494.0;3.4;704.0;1.4;4.5;9.2;6.4;3.8;7.8;5.4;94.0;191.0;134.0;21.0
5855;Moment boeken: Geen boeking;Waarde;Noord-Nederland (LD);2023;482.0;3.2;664.0;1.4;4.7;9.7;7.0;4.0;8.3;6.0;100.0;209.0;151.0;21.0
5856;Moment boeken: Geen boeking;Waarde;Oost-Nederland (LD);2021;822.0;5.7;1680.0;2.0;9.9;12.1;5.9;8.3;10.0;4.9;239.0;291.0;142.0;24.0
5857;Moment boeken: Geen boeking;Waarde;Oost-Nederland (LD);2022;630.0;4.3;1018.0;1.6;6.4;10.2;6.3;5.4;8.6;5.3;115.0;182.0;113.0;18.0
5858;Moment boeken: Geen boeking;Waarde;Oost-Nederland (LD);2023;604.0;4.1;922.0;1.5;5.8;9.7;6.3;4.9;8.1;5.3;116.0;191.0;125.0;20.0
5859;Moment boeken: Geen boeking;Waarde;West-Nederland (LD);2021;1243.0;8.6;2487.0;2.0;14.0;11.2;5.6;11.5;9.2;4.6;398.0;320.0;160.0;28.0
5860;Moment boeken: Geen boeking;Waarde;West-Nederland (LD);2022;824.0;5.6;1389.0;1.7;8.0;9.8;5.8;6.6;8.1;4.8;151.0;183.0;109.0;19.0
5861;Moment boeken: Geen boeking;Waarde;West-Nederland (LD);2023;919.0;6.2;1387.0;1.5;8.8;9.6;6.3;7.4;8.0;5.3;158.0;172.0;114.0;18.0
5862;Moment boeken: Geen boeking;Waarde;Zuid-Nederland (LD);2021;618.0;4.3;1082.0;1.8;6.0;9.8;5.6;5.0;8.0;4.6;148.0;240.0;137.0;25.0
5863;Moment boeken: Geen boeking;Waarde;Zuid-Nederland (LD);2022;406.0;2.8;558.0;1.4;3.1;7.6;5.5;2.5;6.3;4.5;58.0;142.0;103.0;19.0
5864;Moment boeken: Geen boeking;Waarde;Zuid-Nederland (LD);2023;450.0;3.0;716.0;1.6;3.9;8.7;5.5;3.2;7.2;4.5;91.0;202.0;127.0;23.0
5865;Moment boeken: Geen boeking;Waarde;Landsdeel onbekend (LD);2021;217.0;1.5;288.0;1.3;1.8;8.1;6.1;1.5;6.8;5.1;37.0;169.0;128.0;21.0
5866;Moment boeken: Geen boeking;Waarde;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
5867;Moment boeken: Geen boeking;Waarde;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
5868;Moment boeken: Geen boeking;Waarde;Groningen (PV);2021;100.0;0.7;164.0;1.6;0.9;9.1;5.6;0.7;7.5;4.6;31.0;313.0;191.0;34.0
5869;Moment boeken: Geen boeking;Waarde;Groningen (PV);2022;104.0;0.7;123.0;1.2;0.6;5.3;4.5;0.4;4.1;3.5;12.0;115.0;97.0;22.0
5870;Moment boeken: Geen boeking;Waarde;Groningen (PV);2023;;;;;;;;;;;;;;
5871;Moment boeken: Geen boeking;Waarde;Fryslân (PV);2021;267.0;1.8;493.0;1.8;3.4;12.8;7.0;2.9;11.0;6.0;80.0;298.0;162.0;23.0
5872;Moment boeken: Geen boeking;Waarde;Fryslân (PV);2022;261.0;1.8;376.0;1.4;2.6;9.9;6.9;2.2;8.4;5.9;57.0;218.0;152.0;22.0
5873;Moment boeken: Geen boeking;Waarde;Fryslân (PV);2023;280.0;1.9;401.0;1.4;2.9;10.3;7.2;2.5;8.8;6.2;68.0;243.0;169.0;24.0
5874;Moment boeken: Geen boeking;Waarde;Drenthe (PV);2021;180.0;1.2;277.0;1.5;1.9;10.7;6.9;1.6;9.1;5.9;49.0;272.0;176.0;25.0
5875;Moment boeken: Geen boeking;Waarde;Drenthe (PV);2022;146.0;1.0;205.0;1.4;1.4;9.6;6.8;1.2;8.2;5.8;25.0;174.0;124.0;18.0
5876;Moment boeken: Geen boeking;Waarde;Drenthe (PV);2023;111.0;0.7;136.0;1.2;1.3;11.4;9.3;1.1;10.1;8.3;21.0;192.0;156.0;17.0
5877;Moment boeken: Geen boeking;Waarde;Overijssel (PV);2021;295.0;2.0;539.0;1.8;3.2;10.9;6.0;2.7;9.1;5.0;82.0;277.0;152.0;25.0
5878;Moment boeken: Geen boeking;Waarde;Overijssel (PV);2022;221.0;1.5;313.0;1.4;1.8;8.3;5.9;1.5;6.9;4.9;35.0;159.0;112.0;19.0
5879;Moment boeken: Geen boeking;Waarde;Overijssel (PV);2023;167.0;1.1;230.0;1.4;1.4;8.6;6.2;1.2;7.2;5.2;29.0;173.0;125.0;20.0
5880;Moment boeken: Geen boeking;Waarde;Flevoland (PV);2021;;;;;;;;;;;;;;
5881;Moment boeken: Geen boeking;Waarde;Flevoland (PV);2022;;;;;;;;;;;;;;
5882;Moment boeken: Geen boeking;Waarde;Flevoland (PV);2023;;;;;;;;;;;;;;
5883;Moment boeken: Geen boeking;Waarde;Gelderland (PV);2021;500.0;3.4;1063.0;2.1;6.4;12.8;6.0;5.3;10.6;5.0;149.0;299.0;141.0;23.0
5884;Moment boeken: Geen boeking;Waarde;Gelderland (PV);2022;389.0;2.7;642.0;1.7;4.1;10.5;6.4;3.5;8.9;5.4;74.0;190.0;115.0;18.0
5885;Moment boeken: Geen boeking;Waarde;Gelderland (PV);2023;413.0;2.8;626.0;1.5;4.1;10.0;6.6;3.5;8.5;5.6;82.0;198.0;131.0;20.0
5886;Moment boeken: Geen boeking;Waarde;Utrecht (PV);2021;192.0;1.3;328.0;1.7;1.6;8.6;5.0;1.3;6.9;4.0;67.0;349.0;205.0;41.0
5887;Moment boeken: Geen boeking;Waarde;Utrecht (PV);2022;155.0;1.1;229.0;1.5;1.2;7.9;5.4;1.0;6.5;4.4;20.0;127.0;86.0;16.0
5888;Moment boeken: Geen boeking;Waarde;Utrecht (PV);2023;200.0;1.3;274.0;1.4;1.7;8.4;6.1;1.4;7.0;5.1;33.0;166.0;121.0;20.0
5889;Moment boeken: Geen boeking;Waarde;Noord-Holland (PV);2021;502.0;3.5;869.0;1.7;4.9;9.8;5.7;4.1;8.1;4.7;145.0;289.0;167.0;29.0
5890;Moment boeken: Geen boeking;Waarde;Noord-Holland (PV);2022;328.0;2.2;516.0;1.6;2.9;9.0;5.7;2.4;7.4;4.7;64.0;194.0;123.0;22.0
5891;Moment boeken: Geen boeking;Waarde;Noord-Holland (PV);2023;346.0;2.3;473.0;1.4;2.4;7.0;5.1;1.9;5.6;4.1;53.0;152.0;111.0;22.0
5892;Moment boeken: Geen boeking;Waarde;Zuid-Holland (PV);2021;378.0;2.6;704.0;1.9;3.8;10.0;5.4;3.1;8.1;4.4;91.0;241.0;130.0;24.0
5893;Moment boeken: Geen boeking;Waarde;Zuid-Holland (PV);2022;246.0;1.7;377.0;1.5;2.0;8.1;5.3;1.6;6.5;4.3;30.0;124.0;81.0;15.0
5894;Moment boeken: Geen boeking;Waarde;Zuid-Holland (PV);2023;320.0;2.2;422.0;1.3;2.6;8.2;6.2;2.2;6.9;5.2;41.0;129.0;98.0;16.0
