ID;Bestemmingen;Vakantiekenmerken;Marges;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
4866;Oceanië, Antarctica;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4867;Oceanië, Antarctica;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4868;Oceanië, Antarctica;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4869;Oceanië, Antarctica;Organisatie: pakketreis;Waarde;2021;;;;;;;;;;;;;;
4870;Oceanië, Antarctica;Organisatie: pakketreis;Waarde;2022;;;;;;;;;;;;;;
4871;Oceanië, Antarctica;Organisatie: pakketreis;Waarde;2023;;;;;;;;;;;;;;
4872;Oceanië, Antarctica;Organisatie: pakketreis;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4873;Oceanië, Antarctica;Organisatie: pakketreis;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4874;Oceanië, Antarctica;Organisatie: pakketreis;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4875;Oceanië, Antarctica;Organisatie: pakketreis;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4876;Oceanië, Antarctica;Organisatie: pakketreis;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4877;Oceanië, Antarctica;Organisatie: pakketreis;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4878;Oceanië, Antarctica;Organisatie: samengestelde reis;Waarde;2021;;;;;;;;;;;;;;
4879;Oceanië, Antarctica;Organisatie: samengestelde reis;Waarde;2022;;;;;;;;;;;;;;
4880;Oceanië, Antarctica;Organisatie: samengestelde reis;Waarde;2023;;;;;;;;;;;;;;
4881;Oceanië, Antarctica;Organisatie: samengestelde reis;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4882;Oceanië, Antarctica;Organisatie: samengestelde reis;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4883;Oceanië, Antarctica;Organisatie: samengestelde reis;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4884;Oceanië, Antarctica;Organisatie: samengestelde reis;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4885;Oceanië, Antarctica;Organisatie: samengestelde reis;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4886;Oceanië, Antarctica;Organisatie: samengestelde reis;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4887;Oceanië, Antarctica;Organisatie: alleen accommodatie;Waarde;2021;;;;;;;;;;;;;;
4888;Oceanië, Antarctica;Organisatie: alleen accommodatie;Waarde;2022;;;;;;;;;;;;;;
4889;Oceanië, Antarctica;Organisatie: alleen accommodatie;Waarde;2023;;;;;;;;;;;;;;
4890;Oceanië, Antarctica;Organisatie: alleen accommodatie;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4891;Oceanië, Antarctica;Organisatie: alleen accommodatie;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4892;Oceanië, Antarctica;Organisatie: alleen accommodatie;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4893;Oceanië, Antarctica;Organisatie: alleen accommodatie;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4894;Oceanië, Antarctica;Organisatie: alleen accommodatie;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4895;Oceanië, Antarctica;Organisatie: alleen accommodatie;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4896;Oceanië, Antarctica;Organisatie: alleen vervoer;Waarde;2021;;;;;;;;;;;;;;
4897;Oceanië, Antarctica;Organisatie: alleen vervoer;Waarde;2022;;;;;;;;;;;;;;
4898;Oceanië, Antarctica;Organisatie: alleen vervoer;Waarde;2023;;;;;;;;;;;;;;
4899;Oceanië, Antarctica;Organisatie: alleen vervoer;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4900;Oceanië, Antarctica;Organisatie: alleen vervoer;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4901;Oceanië, Antarctica;Organisatie: alleen vervoer;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4902;Oceanië, Antarctica;Organisatie: alleen vervoer;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4903;Oceanië, Antarctica;Organisatie: alleen vervoer;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4904;Oceanië, Antarctica;Organisatie: alleen vervoer;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4905;Oceanië, Antarctica;Organisatie: op de bonnefooi;Waarde;2021;;;;;;;;;;;;;;
4906;Oceanië, Antarctica;Organisatie: op de bonnefooi;Waarde;2022;;;;;;;;;;;;;;
4907;Oceanië, Antarctica;Organisatie: op de bonnefooi;Waarde;2023;;;;;;;;;;;;;;
4908;Oceanië, Antarctica;Organisatie: op de bonnefooi;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4909;Oceanië, Antarctica;Organisatie: op de bonnefooi;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4910;Oceanië, Antarctica;Organisatie: op de bonnefooi;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4911;Oceanië, Antarctica;Organisatie: op de bonnefooi;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4912;Oceanië, Antarctica;Organisatie: op de bonnefooi;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4913;Oceanië, Antarctica;Organisatie: op de bonnefooi;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4914;Oceanië, Antarctica;Boeken accommodatie: geen boeking;Waarde;2021;;;;;;;;;;;;;;
4915;Oceanië, Antarctica;Boeken accommodatie: geen boeking;Waarde;2022;;;;;;;;;;;;;;
4916;Oceanië, Antarctica;Boeken accommodatie: geen boeking;Waarde;2023;;;;;;;;;;;;;;
4917;Oceanië, Antarctica;Boeken accommodatie: geen boeking;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4918;Oceanië, Antarctica;Boeken accommodatie: geen boeking;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4919;Oceanië, Antarctica;Boeken accommodatie: geen boeking;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4920;Oceanië, Antarctica;Boeken accommodatie: geen boeking;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4921;Oceanië, Antarctica;Boeken accommodatie: geen boeking;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4922;Oceanië, Antarctica;Boeken accommodatie: geen boeking;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4923;Oceanië, Antarctica;Boeken accommodatie: reisbureau;Waarde;2021;;;;;;;;;;;;;;
4924;Oceanië, Antarctica;Boeken accommodatie: reisbureau;Waarde;2022;;;;;;;;;;;;;;
4925;Oceanië, Antarctica;Boeken accommodatie: reisbureau;Waarde;2023;;;;;;;;;;;;;;
4926;Oceanië, Antarctica;Boeken accommodatie: reisbureau;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4927;Oceanië, Antarctica;Boeken accommodatie: reisbureau;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4928;Oceanië, Antarctica;Boeken accommodatie: reisbureau;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4929;Oceanië, Antarctica;Boeken accommodatie: reisbureau;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4930;Oceanië, Antarctica;Boeken accommodatie: reisbureau;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4931;Oceanië, Antarctica;Boeken accommodatie: reisbureau;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4932;Oceanië, Antarctica;Boeken accommodatie: boekingswebsite;Waarde;2021;;;;;;;;;;;;;;
4933;Oceanië, Antarctica;Boeken accommodatie: boekingswebsite;Waarde;2022;;;;;;;;;;;;;;
4934;Oceanië, Antarctica;Boeken accommodatie: boekingswebsite;Waarde;2023;;;;;;;;;;;;;;
4935;Oceanië, Antarctica;Boeken accommodatie: boekingswebsite;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4936;Oceanië, Antarctica;Boeken accommodatie: boekingswebsite;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4937;Oceanië, Antarctica;Boeken accommodatie: boekingswebsite;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4938;Oceanië, Antarctica;Boeken accommodatie: boekingswebsite;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4939;Oceanië, Antarctica;Boeken accommodatie: boekingswebsite;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4940;Oceanië, Antarctica;Boeken accommodatie: boekingswebsite;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4941;Oceanië, Antarctica;Boeken accommodatie: andere bemiddelaar;Waarde;2021;;;;;;;;;;;;;;
4942;Oceanië, Antarctica;Boeken accommodatie: andere bemiddelaar;Waarde;2022;;;;;;;;;;;;;;
4943;Oceanië, Antarctica;Boeken accommodatie: andere bemiddelaar;Waarde;2023;;;;;;;;;;;;;;
4944;Oceanië, Antarctica;Boeken accommodatie: andere bemiddelaar;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4945;Oceanië, Antarctica;Boeken accommodatie: andere bemiddelaar;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4946;Oceanië, Antarctica;Boeken accommodatie: andere bemiddelaar;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4947;Oceanië, Antarctica;Boeken accommodatie: andere bemiddelaar;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4948;Oceanië, Antarctica;Boeken accommodatie: andere bemiddelaar;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4949;Oceanië, Antarctica;Boeken accommodatie: andere bemiddelaar;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4950;Oceanië, Antarctica;Boeken accommodatie: accom. verschaffer;Waarde;2021;;;;;;;;;;;;;;
4951;Oceanië, Antarctica;Boeken accommodatie: accom. verschaffer;Waarde;2022;;;;;;;;;;;;;;
4952;Oceanië, Antarctica;Boeken accommodatie: accom. verschaffer;Waarde;2023;;;;;;;;;;;;;;
4953;Oceanië, Antarctica;Boeken accommodatie: accom. verschaffer;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4954;Oceanië, Antarctica;Boeken accommodatie: accom. verschaffer;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4955;Oceanië, Antarctica;Boeken accommodatie: accom. verschaffer;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4956;Oceanië, Antarctica;Boeken accommodatie: accom. verschaffer;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4957;Oceanië, Antarctica;Boeken accommodatie: accom. verschaffer;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4958;Oceanië, Antarctica;Boeken accommodatie: accom. verschaffer;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4959;Oceanië, Antarctica;Boeken accommodatie: onbekend;Waarde;2021;;;;;;;;;;;;;;
4960;Oceanië, Antarctica;Boeken accommodatie: onbekend;Waarde;2022;;;;;;;;;;;;;;
4961;Oceanië, Antarctica;Boeken accommodatie: onbekend;Waarde;2023;;;;;;;;;;;;;;
4962;Oceanië, Antarctica;Boeken accommodatie: onbekend;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4963;Oceanië, Antarctica;Boeken accommodatie: onbekend;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4964;Oceanië, Antarctica;Boeken accommodatie: onbekend;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4965;Oceanië, Antarctica;Boeken accommodatie: onbekend;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4966;Oceanië, Antarctica;Boeken accommodatie: onbekend;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4967;Oceanië, Antarctica;Boeken accommodatie: onbekend;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4968;Oceanië, Antarctica;Boekingswijze accommodatie: geen boeking;Waarde;2021;;;;;;;;;;;;;;
4969;Oceanië, Antarctica;Boekingswijze accommodatie: geen boeking;Waarde;2022;;;;;;;;;;;;;;
4970;Oceanië, Antarctica;Boekingswijze accommodatie: geen boeking;Waarde;2023;;;;;;;;;;;;;;
4971;Oceanië, Antarctica;Boekingswijze accommodatie: geen boeking;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4972;Oceanië, Antarctica;Boekingswijze accommodatie: geen boeking;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4973;Oceanië, Antarctica;Boekingswijze accommodatie: geen boeking;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4974;Oceanië, Antarctica;Boekingswijze accommodatie: geen boeking;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4975;Oceanië, Antarctica;Boekingswijze accommodatie: geen boeking;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4976;Oceanië, Antarctica;Boekingswijze accommodatie: geen boeking;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4977;Oceanië, Antarctica;Boekingswijze accommodatie: internet;Waarde;2021;;;;;;;;;;;;;;
4978;Oceanië, Antarctica;Boekingswijze accommodatie: internet;Waarde;2022;;;;;;;;;;;;;;
4979;Oceanië, Antarctica;Boekingswijze accommodatie: internet;Waarde;2023;;;;;;;;;;;;;;
4980;Oceanië, Antarctica;Boekingswijze accommodatie: internet;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4981;Oceanië, Antarctica;Boekingswijze accommodatie: internet;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4982;Oceanië, Antarctica;Boekingswijze accommodatie: internet;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4983;Oceanië, Antarctica;Boekingswijze accommodatie: internet;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4984;Oceanië, Antarctica;Boekingswijze accommodatie: internet;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4985;Oceanië, Antarctica;Boekingswijze accommodatie: internet;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4986;Oceanië, Antarctica;Boekingswijze accommodatie: persoonlijk;Waarde;2021;;;;;;;;;;;;;;
4987;Oceanië, Antarctica;Boekingswijze accommodatie: persoonlijk;Waarde;2022;;;;;;;;;;;;;;
4988;Oceanië, Antarctica;Boekingswijze accommodatie: persoonlijk;Waarde;2023;;;;;;;;;;;;;;
4989;Oceanië, Antarctica;Boekingswijze accommodatie: persoonlijk;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4990;Oceanië, Antarctica;Boekingswijze accommodatie: persoonlijk;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4991;Oceanië, Antarctica;Boekingswijze accommodatie: persoonlijk;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4992;Oceanië, Antarctica;Boekingswijze accommodatie: persoonlijk;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4993;Oceanië, Antarctica;Boekingswijze accommodatie: persoonlijk;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4994;Oceanië, Antarctica;Boekingswijze accommodatie: persoonlijk;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4995;Oceanië, Antarctica;Boekingswijze accommodatie: telefonisch;Waarde;2021;;;;;;;;;;;;;;
4996;Oceanië, Antarctica;Boekingswijze accommodatie: telefonisch;Waarde;2022;;;;;;;;;;;;;;
4997;Oceanië, Antarctica;Boekingswijze accommodatie: telefonisch;Waarde;2023;;;;;;;;;;;;;;
4998;Oceanië, Antarctica;Boekingswijze accommodatie: telefonisch;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4999;Oceanië, Antarctica;Boekingswijze accommodatie: telefonisch;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
5000;Oceanië, Antarctica;Boekingswijze accommodatie: telefonisch;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
5001;Oceanië, Antarctica;Boekingswijze accommodatie: telefonisch;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
5002;Oceanië, Antarctica;Boekingswijze accommodatie: telefonisch;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
5003;Oceanië, Antarctica;Boekingswijze accommodatie: telefonisch;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
5004;Oceanië, Antarctica;Boekingswijze accommodatie: e-mail;Waarde;2021;;;;;;;;;;;;;;
5005;Oceanië, Antarctica;Boekingswijze accommodatie: e-mail;Waarde;2022;;;;;;;;;;;;;;
5006;Oceanië, Antarctica;Boekingswijze accommodatie: e-mail;Waarde;2023;;;;;;;;;;;;;;
5007;Oceanië, Antarctica;Boekingswijze accommodatie: e-mail;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
5008;Oceanië, Antarctica;Boekingswijze accommodatie: e-mail;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
5009;Oceanië, Antarctica;Boekingswijze accommodatie: e-mail;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
5010;Oceanië, Antarctica;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
5011;Oceanië, Antarctica;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
5012;Oceanië, Antarctica;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
5013;Oceanië, Antarctica;Boekingswijze accommodatie: overig;Waarde;2021;;;;;;;;;;;;;;
5014;Oceanië, Antarctica;Boekingswijze accommodatie: overig;Waarde;2022;;;;;;;;;;;;;;
5015;Oceanië, Antarctica;Boekingswijze accommodatie: overig;Waarde;2023;;;;;;;;;;;;;;
5016;Oceanië, Antarctica;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
5017;Oceanië, Antarctica;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
5018;Oceanië, Antarctica;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
5019;Oceanië, Antarctica;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
5020;Oceanië, Antarctica;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
5021;Oceanië, Antarctica;Boekingswijze accommodatie: overig;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
5022;Oceanië, Antarctica;Reisgezelschap: alleenreizende;Waarde;2021;;;;;;;;;;;;;;
5023;Oceanië, Antarctica;Reisgezelschap: alleenreizende;Waarde;2022;;;;;;;;;;;;;;
5024;Oceanië, Antarctica;Reisgezelschap: alleenreizende;Waarde;2023;;;;;;;;;;;;;;
5025;Oceanië, Antarctica;Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
5026;Oceanië, Antarctica;Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
5027;Oceanië, Antarctica;Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
5028;Oceanië, Antarctica;Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
5029;Oceanië, Antarctica;Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
5030;Oceanië, Antarctica;Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
5031;Oceanië, Antarctica;Reisgezelschap: paar zonder kinderen;Waarde;2021;;;;;;;;;;;;;;
5032;Oceanië, Antarctica;Reisgezelschap: paar zonder kinderen;Waarde;2022;;;;;;;;;;;;;;
5033;Oceanië, Antarctica;Reisgezelschap: paar zonder kinderen;Waarde;2023;;;;;;;;;;;;;;
5034;Oceanië, Antarctica;Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
5035;Oceanië, Antarctica;Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
5036;Oceanië, Antarctica;Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
5037;Oceanië, Antarctica;Reisgezelschap: paar zonder kinderen;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
5038;Oceanië, Antarctica;Reisgezelschap: paar zonder kinderen;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
5039;Oceanië, Antarctica;Reisgezelschap: paar zonder kinderen;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
5040;Oceanië, Antarctica;Reisgezelschap: volwassene en kind(eren);Waarde;2021;;;;;;;;;;;;;;
5041;Oceanië, Antarctica;Reisgezelschap: volwassene en kind(eren);Waarde;2022;;;;;;;;;;;;;;
5042;Oceanië, Antarctica;Reisgezelschap: volwassene en kind(eren);Waarde;2023;;;;;;;;;;;;;;
5043;Oceanië, Antarctica;Reisgezelschap: volwassene en kind(eren);Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
5044;Oceanië, Antarctica;Reisgezelschap: volwassene en kind(eren);Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
5045;Oceanië, Antarctica;Reisgezelschap: volwassene en kind(eren);Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
5046;Oceanië, Antarctica;Reisgezelschap: volwassene en kind(eren);Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
5047;Oceanië, Antarctica;Reisgezelschap: volwassene en kind(eren);Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
5048;Oceanië, Antarctica;Reisgezelschap: volwassene en kind(eren);Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
5049;Oceanië, Antarctica;Reisgezelschap: familie, anderen;Waarde;2021;;;;;;;;;;;;;;
5050;Oceanië, Antarctica;Reisgezelschap: familie, anderen;Waarde;2022;;;;;;;;;;;;;;
5051;Oceanië, Antarctica;Reisgezelschap: familie, anderen;Waarde;2023;;;;;;;;;;;;;;
5052;Oceanië, Antarctica;Reisgezelschap: familie, anderen;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
5053;Oceanië, Antarctica;Reisgezelschap: familie, anderen;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
5054;Oceanië, Antarctica;Reisgezelschap: familie, anderen;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
5055;Oceanië, Antarctica;Reisgezelschap: familie, anderen;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
5056;Oceanië, Antarctica;Reisgezelschap: familie, anderen;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
5057;Oceanië, Antarctica;Reisgezelschap: familie, anderen;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
5058;Oceanië, Antarctica;Reisgezelschap: vrienden, bekenden, e.a.;Waarde;2021;;;;;;;;;;;;;;
5059;Oceanië, Antarctica;Reisgezelschap: vrienden, bekenden, e.a.;Waarde;2022;;;;;;;;;;;;;;
5060;Oceanië, Antarctica;Reisgezelschap: vrienden, bekenden, e.a.;Waarde;2023;;;;;;;;;;;;;;
5061;Oceanië, Antarctica;Reisgezelschap: vrienden, bekenden, e.a.;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
5062;Oceanië, Antarctica;Reisgezelschap: vrienden, bekenden, e.a.;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
5063;Oceanië, Antarctica;Reisgezelschap: vrienden, bekenden, e.a.;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
5064;Oceanië, Antarctica;Reisgezelschap: vrienden, bekenden, e.a.;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
5065;Oceanië, Antarctica;Reisgezelschap: vrienden, bekenden, e.a.;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
5066;Oceanië, Antarctica;Reisgezelschap: vrienden, bekenden, e.a.;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
5067;Oceanië, Antarctica;Soort vakantie: eigen recreatieve accom.;Waarde;2021;;;;;;;;;;;;;;
5068;Oceanië, Antarctica;Soort vakantie: eigen recreatieve accom.;Waarde;2022;;;;;;;;;;;;;;
5069;Oceanië, Antarctica;Soort vakantie: eigen recreatieve accom.;Waarde;2023;;;;;;;;;;;;;;
5070;Oceanië, Antarctica;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
5071;Oceanië, Antarctica;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
5072;Oceanië, Antarctica;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
5073;Oceanië, Antarctica;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
5074;Oceanië, Antarctica;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
5075;Oceanië, Antarctica;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
5076;Oceanië, Antarctica;Soort vakantie: actief;Waarde;2021;;;;;;;;;;;;;;
5077;Oceanië, Antarctica;Soort vakantie: actief;Waarde;2022;;;;;;;;;;;;;;
5078;Oceanië, Antarctica;Soort vakantie: actief;Waarde;2023;;;;;;;;;;;;;;
5079;Oceanië, Antarctica;Soort vakantie: actief;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
5080;Oceanië, Antarctica;Soort vakantie: actief;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
5081;Oceanië, Antarctica;Soort vakantie: actief;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
5082;Oceanië, Antarctica;Soort vakantie: actief;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
5083;Oceanië, Antarctica;Soort vakantie: actief;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
5084;Oceanië, Antarctica;Soort vakantie: actief;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
5085;Oceanië, Antarctica;Soort vakantie: zon, strand;Waarde;2021;;;;;;;;;;;;;;
5086;Oceanië, Antarctica;Soort vakantie: zon, strand;Waarde;2022;;;;;;;;;;;;;;
5087;Oceanië, Antarctica;Soort vakantie: zon, strand;Waarde;2023;;;;;;;;;;;;;;
5088;Oceanië, Antarctica;Soort vakantie: zon, strand;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
5089;Oceanië, Antarctica;Soort vakantie: zon, strand;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
5090;Oceanië, Antarctica;Soort vakantie: zon, strand;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
5091;Oceanië, Antarctica;Soort vakantie: zon, strand;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
5092;Oceanië, Antarctica;Soort vakantie: zon, strand;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
5093;Oceanië, Antarctica;Soort vakantie: zon, strand;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
5094;Oceanië, Antarctica;Soort vakantie: steden;Waarde;2021;;;;;;;;;;;;;;
5095;Oceanië, Antarctica;Soort vakantie: steden;Waarde;2022;;;;;;;;;;;;;;
5096;Oceanië, Antarctica;Soort vakantie: steden;Waarde;2023;;;;;;;;;;;;;;
5097;Oceanië, Antarctica;Soort vakantie: steden;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
