ID;Geslacht;Leeftijd;TypeInstelling;Herkomstgroepering;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
2029;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2005;15;0.1;20.0;0.16;5.0
2030;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2006;15;0.1;20.0;0.16;5.0
2031;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2007;15;0.11;;;
2032;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2008;20;0.13;35.0;0.26;6.0
2033;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2009;15;0.1;25.0;0.19;6.0
2034;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2004;25;0.04;40.0;0.06;8.0
2035;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2005;30;0.04;45.0;0.06;9.0
2036;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2006;35;0.05;40.0;0.06;11.0
2037;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2007;35;0.05;;;
2038;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2008;40;0.05;65.0;0.09;13.0
2039;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2009;40;0.05;65.0;0.09;14.0
2040;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2004;10020;0.52;10285.0;0.54;3644.0
2041;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2005;10125;0.52;10370.0;0.54;3664.0
2042;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2006;10185;0.52;10500.0;0.55;3697.0
2043;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2007;10290;0.53;;;
2044;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2008;9995;0.52;10570.0;0.56;3700.0
2045;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2009;10145;0.53;10435.0;0.56;3652.0
2046;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2004;8995;0.57;9230.0;0.59;3272.0
2047;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2005;9045;0.58;9255.0;0.59;3277.0
2048;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2006;9075;0.58;9340.0;0.6;3294.0
2049;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2007;9090;0.59;;;
2050;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2008;8805;0.58;9305.0;0.61;3259.0
2051;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2009;8880;0.59;9120.0;0.61;3197.0
2052;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal allochtoon;2004;1025;0.28;1060.0;0.29;372.0
2053;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal allochtoon;2005;1080;0.29;1115.0;0.3;387.0
2054;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal allochtoon;2006;1110;0.29;1155.0;0.32;403.0
2055;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal allochtoon;2007;1200;0.31;;;
2056;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal allochtoon;2008;1190;0.3;1260.0;0.34;441.0
2057;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal allochtoon;2009;1265;0.32;1315.0;0.35;454.0
2058;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Westerse allochtoon;2004;760;0.44;780.0;0.47;276.0
2059;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Westerse allochtoon;2005;775;0.45;795.0;0.48;281.0
2060;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Westerse allochtoon;2006;770;0.45;800.0;0.48;281.0
2061;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Westerse allochtoon;2007;785;0.46;;;
2062;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Westerse allochtoon;2008;750;0.43;800.0;0.49;281.0
2063;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Westerse allochtoon;2009;760;0.44;790.0;0.48;276.0
2064;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2004;270;0.13;280.0;0.14;96.0
2065;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2005;300;0.15;320.0;0.16;107.0
2066;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2006;340;0.16;355.0;0.18;122.0
2067;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2007;415;0.19;;;
2068;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2008;440;0.2;460.0;0.22;160.0
2069;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2009;505;0.22;525.0;0.25;178.0
2070;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Marokko;2004;15;0.05;20.0;0.06;6.0
2071;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Marokko;2005;20;0.06;25.0;0.07;7.0
2072;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Marokko;2006;25;0.07;30.0;0.08;10.0
2073;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Marokko;2007;35;0.09;;;
2074;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Marokko;2008;40;0.1;40.0;0.11;15.0
2075;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Marokko;2009;50;0.12;55.0;0.14;17.0
2076;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Turkije;2004;25;0.06;25.0;0.06;9.0
2077;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Turkije;2005;30;0.07;35.0;0.07;10.0
2078;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Turkije;2006;35;0.08;40.0;0.09;12.0
2079;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Turkije;2007;40;0.08;;;
2080;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Turkije;2008;50;0.1;55.0;0.11;17.0
2081;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Turkije;2009;60;0.11;65.0;0.12;21.0
2082;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Suriname;2004;125;0.31;125.0;0.33;44.0
2083;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Suriname;2005;140;0.35;140.0;0.37;49.0
2084;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Suriname;2006;145;0.36;150.0;0.38;52.0
2085;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Suriname;2007;170;0.43;;;
2086;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Suriname;2008;180;0.45;185.0;0.48;66.0
2087;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Suriname;2009;205;0.51;215.0;0.55;73.0
2088;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2004;55;0.42;55.0;0.45;20.0
2089;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2005;60;0.45;60.0;0.47;21.0
2090;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2006;70;0.52;75.0;0.57;26.0
2091;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2007;90;0.65;;;
2092;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2008;85;0.6;95.0;0.7;32.0
2093;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2009;90;0.63;95.0;0.7;33.0
2094;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overig niet-westers;2004;50;0.07;50.0;0.07;17.0
2095;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overig niet-westers;2005;55;0.08;60.0;0.09;19.0
2096;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overig niet-westers;2006;65;0.09;70.0;0.1;23.0
2097;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overig niet-westers;2007;75;0.1;;;
2098;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overig niet-westers;2008;85;0.11;85.0;0.13;30.0
2099;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overig niet-westers;2009;95;0.13;100.0;0.14;33.0
2100;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2004;2920;0.15;3280.0;0.17;998.0
2101;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2005;3240;0.17;3645.0;0.19;1107.0
2102;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2006;3680;0.19;4100.0;0.21;1253.0
2103;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2007;3855;0.2;;;
2104;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2008;4230;0.22;4775.0;0.25;1448.0
2105;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2009;4555;0.24;5170.0;0.28;1575.0
2106;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Autochtoon;2004;2245;0.14;2505.0;0.16;774.0
2107;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Autochtoon;2005;2435;0.16;2735.0;0.18;838.0
2108;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Autochtoon;2006;2665;0.17;2985.0;0.19;918.0
2109;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Autochtoon;2007;2740;0.18;;;
2110;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Autochtoon;2008;2950;0.19;3335.0;0.22;1022.0
2111;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Autochtoon;2009;3120;0.21;3550.0;0.24;1083.0
2112;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2004;680;0.18;770.0;0.21;224.0
2113;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2005;800;0.21;910.0;0.25;268.0
2114;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2006;1010;0.27;1120.0;0.3;334.0
2115;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2007;1115;0.29;;;
2116;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2008;1280;0.33;1440.0;0.39;426.0
2117;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2009;1440;0.36;1620.0;0.43;491.0
2118;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2004;315;0.18;335.0;0.2;101.0
2119;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2005;335;0.2;380.0;0.23;116.0
2120;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2006;395;0.23;430.0;0.26;132.0
2121;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2007;420;0.24;;;
2122;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2008;460;0.26;510.0;0.31;158.0
2123;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2009;490;0.28;550.0;0.33;170.0
2124;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2004;365;0.18;435.0;0.22;123.0
2125;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2005;465;0.23;530.0;0.27;152.0
2126;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2006;615;0.3;685.0;0.34;202.0
2127;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2007;695;0.32;;;
2128;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2008;815;0.37;930.0;0.45;268.0
2129;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2009;950;0.42;1070.0;0.5;322.0
2130;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Marokko;2004;50;0.16;65.0;0.2;17.0
2131;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Marokko;2005;75;0.23;80.0;0.24;25.0
2132;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Marokko;2006;105;0.29;125.0;0.35;36.0
2133;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Marokko;2007;125;0.33;;;
2134;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Marokko;2008;160;0.41;180.0;0.47;51.0
2135;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Marokko;2009;200;0.49;225.0;0.57;67.0
2136;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Turkije;2004;30;0.07;35.0;0.08;9.0
2137;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Turkije;2005;35;0.08;45.0;0.1;13.0
2138;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Turkije;2006;60;0.13;65.0;0.14;18.0
2139;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Turkije;2007;45;0.09;;;
2140;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Turkije;2008;60;0.12;70.0;0.14;18.0
2141;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Turkije;2009;75;0.15;90.0;0.18;25.0
2142;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Suriname;2004;155;0.39;185.0;0.48;54.0
2143;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Suriname;2005;185;0.46;215.0;0.55;60.0
2144;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Suriname;2006;240;0.61;265.0;0.68;78.0
2145;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Suriname;2007;265;0.66;;;
2146;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Suriname;2008;300;0.74;335.0;0.87;103.0
2147;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Suriname;2009;340;0.84;380.0;0.98;117.0
2148;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2004;50;0.37;55.0;0.45;16.0
2149;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2005;65;0.48;75.0;0.58;22.0
2150;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2006;75;0.54;90.0;0.7;25.0
2151;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2007;95;0.69;;;
2152;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2008;110;0.77;130.0;1.0;35.0
2153;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2009;125;0.85;135.0;0.99;41.0
2154;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2004;80;0.11;95.0;0.14;26.0
2155;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2005;105;0.14;115.0;0.17;33.0
2156;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2006;135;0.19;145.0;0.21;44.0
2157;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2007;165;0.22;;;
2158;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2008;190;0.25;215.0;0.32;62.0
2159;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2009;210;0.28;245.0;0.34;72.0
2160;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2004;12205;0.79;14420.0;0.93;4395.0
2161;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2005;12980;0.83;15310.0;0.98;4649.0
2162;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2006;14000;0.88;16550.0;1.03;5030.0
2163;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2007;15075;0.93;;;
2164;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2008;15565;0.94;18815.0;1.14;5662.0
2165;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2009;16750;1.0;19990.0;1.19;6006.0
2166;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Autochtoon;2004;10735;0.82;12580.0;0.96;3873.0
2167;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Autochtoon;2005;11420;0.86;13355.0;1.0;4097.0
2168;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Autochtoon;2006;12255;0.9;14380.0;1.06;4415.0
2169;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Autochtoon;2007;13115;0.95;;;
2170;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Autochtoon;2008;13445;0.96;16150.0;1.15;4906.0
2171;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Autochtoon;2009;14360;1.01;17055.0;1.2;5174.0
2172;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal allochtoon;2004;1465;0.63;1835.0;0.8;522.0
2173;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal allochtoon;2005;1560;0.67;1955.0;0.84;552.0
2174;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal allochtoon;2006;1745;0.73;2170.0;0.92;615.0
2175;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal allochtoon;2007;1955;0.81;;;
2176;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal allochtoon;2008;2120;0.85;2660.0;1.09;756.0
2177;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal allochtoon;2009;2390;0.93;2935.0;1.16;832.0
2178;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Westerse allochtoon;2004;1120;0.73;1365.0;0.89;405.0
2179;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Westerse allochtoon;2005;1130;0.74;1370.0;0.9;408.0
2180;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Westerse allochtoon;2006;1225;0.8;1480.0;0.97;434.0
2181;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Westerse allochtoon;2007;1315;0.86;;;
2182;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Westerse allochtoon;2008;1390;0.9;1710.0;1.12;503.0
2183;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Westerse allochtoon;2009;1505;0.96;1820.0;1.18;531.0
2184;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2004;350;0.44;470.0;0.6;117.0
2185;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2005;430;0.53;585.0;0.73;145.0
2186;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2006;525;0.62;690.0;0.82;181.0
2187;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2007;645;0.72;;;
2188;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2008;730;0.77;955.0;1.03;253.0
2189;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2009;885;0.88;1115.0;1.13;301.0
2190;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Marokko;2004;25;0.17;50.0;0.32;8.0
2191;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Marokko;2005;30;0.22;45.0;0.32;10.0
2192;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Marokko;2006;35;0.25;55.0;0.38;13.0
2193;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Marokko;2007;35;0.26;;;
2194;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Marokko;2008;35;0.24;55.0;0.4;12.0
2195;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Marokko;2009;65;0.43;80.0;0.54;19.0
2196;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Turkije;2004;25;0.18;35.0;0.25;9.0
2197;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Turkije;2005;25;0.18;45.0;0.33;10.0
2198;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Turkije;2006;25;0.18;45.0;0.31;8.0
2199;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Turkije;2007;20;0.12;;;
2200;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Turkije;2008;20;0.14;35.0;0.23;6.0
2201;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Turkije;2009;20;0.13;35.0;0.23;7.0
2202;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Suriname;2004;150;0.75;200.0;1.01;49.0
2203;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Suriname;2005;200;0.94;265.0;1.27;65.0
2204;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Suriname;2006;250;1.13;325.0;1.46;86.0
2205;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Suriname;2007;320;1.36;;;
2206;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Suriname;2008;365;1.47;470.0;1.93;128.0
2207;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Suriname;2009;445;1.7;545.0;2.12;152.0
2208;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2004;80;1.27;85.0;1.38;26.0
2209;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2005;95;1.41;110.0;1.73;33.0
2210;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2006;110;1.55;130.0;1.88;38.0
2211;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2007;140;1.86;;;
2212;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2008;155;1.97;190.0;2.49;55.0
2213;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2009;170;2.09;210.0;2.64;60.0
2214;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overig niet-westers;2004;70;0.3;105.0;0.46;26.0
2215;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overig niet-westers;2005;80;0.33;115.0;0.47;27.0
2216;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overig niet-westers;2006;100;0.38;140.0;0.53;35.0
2217;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overig niet-westers;2007;130;0.44;;;
2218;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overig niet-westers;2008;155;0.48;205.0;0.65;53.0
2219;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overig niet-westers;2009;185;0.53;240.0;0.71;62.0
2220;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2004;2690;0.17;4485.0;0.29;934.0
2221;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2005;2845;0.18;4655.0;0.3;968.0
2222;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2006;3075;0.19;5120.0;0.32;1060.0
2223;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2007;3310;0.2;;;
2224;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2008;3455;0.21;5895.0;0.36;1201.0
2225;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2009;3565;0.21;6245.0;0.37;1252.0
2226;Mannen;50 tot 65 jaar;Verpleging en verzorging;Autochtoon;2004;2250;0.17;3730.0;0.28;782.0
2227;Mannen;50 tot 65 jaar;Verpleging en verzorging;Autochtoon;2005;2390;0.18;3885.0;0.29;814.0
2228;Mannen;50 tot 65 jaar;Verpleging en verzorging;Autochtoon;2006;2585;0.19;4275.0;0.31;895.0
2229;Mannen;50 tot 65 jaar;Verpleging en verzorging;Autochtoon;2007;2770;0.2;;;
2230;Mannen;50 tot 65 jaar;Verpleging en verzorging;Autochtoon;2008;2865;0.2;4895.0;0.35;999.0
2231;Mannen;50 tot 65 jaar;Verpleging en verzorging;Autochtoon;2009;2930;0.21;5160.0;0.36;1039.0
2232;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal allochtoon;2004;440;0.19;760.0;0.33;153.0
2233;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal allochtoon;2005;455;0.19;770.0;0.33;154.0
2234;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal allochtoon;2006;490;0.21;845.0;0.36;165.0
2235;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal allochtoon;2007;535;0.22;;;
2236;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal allochtoon;2008;590;0.24;1000.0;0.41;202.0
2237;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal allochtoon;2009;635;0.25;1085.0;0.43;213.0
2238;Mannen;50 tot 65 jaar;Verpleging en verzorging;Westerse allochtoon;2004;280;0.18;485.0;0.32;99.0
2239;Mannen;50 tot 65 jaar;Verpleging en verzorging;Westerse allochtoon;2005;275;0.18;450.0;0.3;95.0
2240;Mannen;50 tot 65 jaar;Verpleging en verzorging;Westerse allochtoon;2006;295;0.19;510.0;0.34;100.0
2241;Mannen;50 tot 65 jaar;Verpleging en verzorging;Westerse allochtoon;2007;295;0.19;;;
2242;Mannen;50 tot 65 jaar;Verpleging en verzorging;Westerse allochtoon;2008;320;0.21;555.0;0.36;111.0
2243;Mannen;50 tot 65 jaar;Verpleging en verzorging;Westerse allochtoon;2009;330;0.21;600.0;0.39;114.0
2244;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2004;160;0.2;275.0;0.35;53.0
2245;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2005;180;0.22;315.0;0.39;60.0
2246;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2006;195;0.23;335.0;0.4;65.0
2247;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2007;245;0.27;;;
2248;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2008;270;0.29;445.0;0.48;91.0
2249;Mannen;50 tot 65 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2009;305;0.3;485.0;0.49;100.0
2250;Mannen;50 tot 65 jaar;Verpleging en verzorging;Marokko;2004;15;0.11;35.0;0.23;5.0
2251;Mannen;50 tot 65 jaar;Verpleging en verzorging;Marokko;2005;15;0.11;30.0;0.22;5.0
