ID;Inkomensgroepen;DuurInkomenspositie;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AantalPersonen_2;AantalMinderjarigeKinderen_3;HuishoudensInVanDeDoelpopulatie_4;PersonenInVanDeDoelpopulatie_5;MinderjarigeKinderenInDoelpopulatie_6
3808;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Losser;2007;8.6;22.0;4.6;102.3;101.7;101.5
3809;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Losser;2008;8.8;22.1;4.6;101.7;101.4;101.7
3810;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Losser;2009 voor methodewijziging;9.0;22.3;4.6;101.4;100.9;100.6
3811;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Losser;2009 na methodewijziging;9.0;22.2;4.7;101.5;101.1;100.9
3812;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Losser;2010;9.0;22.2;4.7;101.3;101.1;101.3
3813;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Losser;2011;9.1;22.2;4.6;101.6;101.4;101.4
3814;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Losser;2012;9.2;22.2;4.6;101.3;101.1;101.2
3815;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Losser;2013;9.1;22.0;4.6;101.4;101.3;101.4
3816;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Losser;2014;9.1;21.8;4.4;102.0;101.6;101.8
3817;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maarssen;2005;16.1;39.1;8.7;102.8;101.9;101.8
3818;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maarssen;2006;16.2;38.9;8.4;102.0;101.1;100.4
3819;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maarssen;2007;16.3;38.9;8.3;102.5;101.6;101.3
3820;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maarssen;2008;16.6;39.2;8.2;102.4;101.5;100.8
3821;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maarssen;2009 voor methodewijziging;16.7;39.2;8.1;102.1;101.3;100.9
3822;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maarssen;2009 na methodewijziging;16.6;39.2;8.2;101.9;101.1;100.5
3823;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maarssen;2010;;;;;;
3824;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maarssen;2011;;;;;;
3825;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maarssen;2012;;;;;;
3826;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maarssen;2013;;;;;;
3827;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maarssen;2014;;;;;;
3828;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbracht;2005;5.6;13.4;2.6;103.1;102.3;101.6
3829;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbracht;2006;;;;;;
3830;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbracht;2007;;;;;;
3831;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbracht;2008;;;;;;
3832;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbracht;2009 voor methodewijziging;;;;;;
3833;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbracht;2009 na methodewijziging;;;;;;
3834;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbracht;2010;;;;;;
3835;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbracht;2011;;;;;;
3836;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbracht;2012;;;;;;
3837;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbracht;2013;;;;;;
3838;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbracht;2014;;;;;;
3839;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbree;2005;4.8;12.8;2.9;101.9;101.5;101.0
3840;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbree;2006;4.9;12.7;2.9;101.1;100.7;100.4
3841;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbree;2007;5.0;12.9;2.9;101.0;100.7;100.7
3842;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbree;2008;5.0;13.0;2.8;101.3;100.7;100.5
3843;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbree;2009 voor methodewijziging;;;;;;
3844;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbree;2009 na methodewijziging;;;;;;
3845;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbree;2010;;;;;;
3846;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbree;2011;;;;;;
3847;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbree;2012;;;;;;
3848;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbree;2013;;;;;;
3849;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasbree;2014;;;;;;
3850;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdonk;2005;4.0;11.1;2.8;101.7;101.6;102.4
3851;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdonk;2006;4.0;11.0;2.8;101.1;100.7;100.7
3852;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdonk;2007;4.1;11.0;2.7;100.9;100.7;101.0
3853;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdonk;2008;4.1;11.0;2.7;101.6;100.7;100.0
3854;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdonk;2009 voor methodewijziging;4.2;11.1;2.6;101.7;100.9;100.3
3855;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdonk;2009 na methodewijziging;4.1;11.1;2.7;101.4;100.9;100.4
3856;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdonk;2010;4.2;11.0;2.6;101.4;100.9;100.6
3857;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdonk;2011;4.2;11.1;2.5;101.1;100.8;100.7
3858;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdonk;2012;4.3;11.0;2.4;101.1;100.7;100.6
3859;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdonk;2013;4.3;11.0;2.4;101.0;100.7;100.6
3860;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdonk;2014;;;;;;
3861;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdriel;2005;8.9;23.3;5.3;102.0;101.5;100.8
3862;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdriel;2006;8.9;23.3;5.3;101.6;101.3;101.1
3863;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdriel;2007;9.0;23.4;5.2;101.7;101.1;100.7
3864;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdriel;2008;9.3;23.6;5.2;102.6;101.5;100.9
3865;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdriel;2009 voor methodewijziging;9.3;23.5;5.1;102.1;101.3;100.8
3866;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdriel;2009 na methodewijziging;9.3;23.5;5.2;101.4;100.8;100.7
3867;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdriel;2010;9.4;23.7;5.2;101.4;100.9;100.6
3868;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdriel;2011;9.5;23.8;5.1;101.5;100.8;100.3
3869;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdriel;2012;9.6;23.9;5.1;101.3;100.8;100.6
3870;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdriel;2013;9.7;23.9;5.0;102.0;101.2;100.9
3871;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasdriel;2014;9.8;23.9;5.0;102.0;101.4;101.2
3872;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasgouw;2005;;;;;;
3873;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasgouw;2006;9.8;23.5;4.5;101.9;101.5;101.2
3874;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasgouw;2007;10.1;23.7;4.5;101.9;101.3;101.1
3875;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasgouw;2008;10.2;23.7;4.4;101.6;101.1;101.0
3876;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasgouw;2009 voor methodewijziging;10.1;23.3;4.2;101.3;101.0;100.8
3877;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasgouw;2009 na methodewijziging;10.1;23.3;4.3;101.5;101.1;100.6
3878;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasgouw;2010;10.2;23.3;4.2;101.5;101.0;100.7
3879;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasgouw;2011;10.1;23.1;4.0;101.3;101.1;101.2
3880;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasgouw;2012;10.3;23.2;3.9;101.4;101.1;101.0
3881;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasgouw;2013;10.2;22.9;3.8;101.5;101.2;100.9
3882;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maasgouw;2014;10.3;22.8;3.8;101.6;101.2;101.0
3883;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maassluis;2005;13.6;31.6;6.6;102.7;102.5;104.2
3884;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maassluis;2006;13.5;31.2;6.3;102.1;101.7;101.8
3885;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maassluis;2007;13.6;31.0;6.2;102.3;101.5;101.5
3886;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maassluis;2008;13.6;31.0;6.1;102.2;101.4;100.8
3887;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maassluis;2009 voor methodewijziging;13.8;31.2;6.1;103.0;102.1;101.9
3888;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maassluis;2009 na methodewijziging;13.8;31.2;6.2;102.7;101.9;102.0
3889;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maassluis;2010;14.1;31.6;6.3;102.4;101.9;102.3
3890;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maassluis;2011;14.1;31.5;6.2;102.3;101.6;101.6
3891;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maassluis;2012;14.2;31.6;6.2;102.4;101.8;102.2
3892;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maassluis;2013;14.3;31.6;6.2;102.5;101.9;102.2
3893;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maassluis;2014;14.4;31.8;6.1;102.6;102.1;102.6
3894;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maastricht;2005;59.5;115.5;19.0;118.9;110.9;103.9
3895;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maastricht;2006;59.3;114.3;18.6;117.1;109.4;101.8
3896;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maastricht;2007;59.3;113.7;18.1;117.3;109.7;102.3
3897;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maastricht;2008;59.8;113.8;17.7;117.6;109.8;101.9
3898;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maastricht;2009 voor methodewijziging;59.8;113.3;17.3;117.6;109.7;101.9
3899;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maastricht;2009 na methodewijziging;59.5;112.7;17.4;117.2;109.9;101.9
3900;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maastricht;2010;59.6;112.5;17.1;117.5;110.2;102.2
3901;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maastricht;2011;60.3;112.7;16.8;118.2;110.7;102.0
3902;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maastricht;2012;60.3;112.1;16.5;117.6;110.4;102.0
3903;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maastricht;2013;60.1;111.9;16.3;118.2;110.9;102.2
3904;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Maastricht;2014;60.3;111.6;16.1;118.6;111.3;102.9
3905;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Margraten;2005;5.3;13.2;2.9;102.8;101.7;100.8
3906;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Margraten;2006;5.3;13.2;2.8;102.6;101.5;100.7
3907;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Margraten;2007;5.4;13.2;2.8;102.8;101.4;100.5
3908;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Margraten;2008;5.4;13.1;2.6;101.5;101.0;101.0
3909;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Margraten;2009 voor methodewijziging;5.3;13.0;2.6;102.6;101.7;102.0
3910;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Margraten;2009 na methodewijziging;5.4;13.1;2.6;101.8;101.1;100.8
3911;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Margraten;2010;;;;;;
3912;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Margraten;2011;;;;;;
3913;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Margraten;2012;;;;;;
3914;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Margraten;2013;;;;;;
3915;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Margraten;2014;;;;;;
3916;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;De Marne;2005;4.8;10.9;2.3;102.3;101.6;101.8
3917;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;De Marne;2006;4.6;10.6;2.2;101.5;101.1;100.6
3918;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;De Marne;2007;4.6;10.5;2.2;101.2;100.7;100.1
3919;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;De Marne;2008;4.7;10.5;2.1;102.2;101.2;100.4
3920;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;De Marne;2009 voor methodewijziging;4.7;10.4;2.0;102.3;101.5;101.0
3921;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;De Marne;2009 na methodewijziging;4.6;10.4;2.1;101.5;101.0;100.7
3922;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;De Marne;2010;4.6;10.4;2.1;101.6;101.2;101.2
3923;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;De Marne;2011;4.6;10.3;2.1;101.7;101.1;101.0
3924;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;De Marne;2012;4.7;10.2;2.0;101.2;100.9;101.1
3925;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;De Marne;2013;4.6;10.1;1.9;101.6;101.0;100.7
3926;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;De Marne;2014;4.7;10.0;1.9;102.0;101.6;101.9
3927;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Marum;2005;3.8;9.9;2.4;101.7;101.3;101.3
3928;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Marum;2006;3.9;10.0;2.4;101.9;101.2;101.4
3929;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Marum;2007;4.0;10.1;2.4;101.6;101.0;101.4
3930;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Marum;2008;4.0;10.2;2.4;101.2;100.8;101.0
3931;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Marum;2009 voor methodewijziging;4.1;10.4;2.4;101.9;101.6;102.5
3932;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Marum;2009 na methodewijziging;4.1;10.3;2.4;101.2;101.1;101.4
3933;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Marum;2010;4.1;10.4;2.4;101.3;101.0;101.4
3934;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Marum;2011;4.1;10.3;2.4;101.6;101.2;101.8
3935;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Marum;2012;4.1;10.3;2.3;101.5;100.9;100.7
3936;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Marum;2013;4.1;10.2;2.3;101.5;100.9;100.6
3937;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Marum;2014;4.1;10.2;2.2;101.5;101.0;100.7
3938;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Medemblik;2005;3.5;8.0;1.8;103.2;102.3;101.8
3939;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Medemblik;2006;10.4;26.0;6.0;101.1;100.7;100.4
3940;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Medemblik;2007;10.6;26.2;5.9;101.0;100.8;100.7
3941;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Medemblik;2008;10.9;26.6;6.0;101.8;101.4;101.6
3942;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Medemblik;2009 voor methodewijziging;11.1;26.9;5.9;101.4;100.9;100.5
3943;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Medemblik;2009 na methodewijziging;11.1;26.9;6.1;101.3;100.8;100.5
3944;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Medemblik;2010;17.3;42.3;9.6;101.4;100.9;100.7
3945;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Medemblik;2011;17.5;42.5;9.5;101.4;101.0;101.0
3946;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Medemblik;2012;17.7;42.6;9.4;101.5;100.9;100.8
3947;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Medemblik;2013;17.8;42.6;9.3;101.6;101.1;101.0
3948;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Medemblik;2014;18.0;42.8;9.2;101.6;101.1;101.2
3949;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerlo-Wanssum;2005;2.9;7.7;1.7;101.6;100.9;100.3
3950;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerlo-Wanssum;2006;2.9;7.7;1.7;101.2;100.8;100.6
3951;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerlo-Wanssum;2007;2.9;7.7;1.7;100.9;100.5;100.1
3952;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerlo-Wanssum;2008;3.0;7.7;1.7;101.1;100.6;100.3
3953;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerlo-Wanssum;2009 voor methodewijziging;;;;;;
3954;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerlo-Wanssum;2009 na methodewijziging;;;;;;
3955;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerlo-Wanssum;2010;;;;;;
3956;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerlo-Wanssum;2011;;;;;;
3957;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerlo-Wanssum;2012;;;;;;
3958;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerlo-Wanssum;2013;;;;;;
3959;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerlo-Wanssum;2014;;;;;;
3960;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerssen;2005;8.2;19.3;3.9;102.8;101.9;101.0
3961;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerssen;2006;8.3;19.3;3.8;102.2;101.4;100.6
3962;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerssen;2007;8.3;19.3;3.8;102.0;101.3;100.7
3963;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerssen;2008;8.3;19.3;3.7;102.0;101.4;101.3
3964;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerssen;2009 voor methodewijziging;8.3;19.2;3.6;102.1;101.6;102.2
3965;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerssen;2009 na methodewijziging;8.2;19.1;3.7;102.0;101.5;101.6
3966;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerssen;2010;8.2;19.1;3.6;102.1;101.6;101.7
3967;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerssen;2011;8.3;19.0;3.5;102.1;101.5;101.5
3968;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerssen;2012;8.3;18.9;3.4;101.9;101.4;101.5
3969;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerssen;2013;8.3;18.8;3.3;102.2;101.6;101.6
3970;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meerssen;2014;8.3;18.7;3.2;102.0;101.4;101.1
3971;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meijel;2005;2.2;5.8;1.3;101.2;100.8;100.3
3972;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meijel;2006;2.2;5.8;1.3;100.9;100.5;100.2
3973;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meijel;2007;2.3;5.9;1.3;100.6;100.4;100.0
3974;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meijel;2008;2.3;5.9;1.3;101.3;100.9;100.6
3975;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meijel;2009 voor methodewijziging;;;;;;
3976;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meijel;2009 na methodewijziging;;;;;;
3977;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meijel;2010;;;;;;
3978;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meijel;2011;;;;;;
3979;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meijel;2012;;;;;;
3980;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meijel;2013;;;;;;
3981;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Meijel;2014;;;;;;
3982;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menaldumadeel;2005;5.5;13.8;3.4;102.3;101.4;101.3
3983;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menaldumadeel;2006;5.6;13.7;3.3;101.8;101.1;100.7
3984;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menaldumadeel;2007;5.6;13.7;3.2;101.7;100.9;100.3
3985;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menaldumadeel;2008;5.6;13.6;3.2;101.6;101.1;100.9
3986;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menaldumadeel;2009 voor methodewijziging;5.7;13.7;3.1;101.5;100.8;100.4
3987;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menaldumadeel;2009 na methodewijziging;5.7;13.7;3.1;101.5;100.9;100.4
3988;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menaldumadeel;2010;;;;;;
3989;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menaldumadeel;2011;;;;;;
3990;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menaldumadeel;2012;;;;;;
3991;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menaldumadeel;2013;;;;;;
3992;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menaldumadeel;2014;;;;;;
3993;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Menameradiel;2005;;;;;;
