ID;Arbeidspositie;Onderwijs;Geslacht;Leeftijd;Perioden;BeroepsEnNietBeroepsbevolking_1
6035;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2020 1e kwartaal;15
6036;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2020 2e kwartaal;16
6037;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2020 3e kwartaal;15
6038;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2020 4e kwartaal;15
6039;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2020;16
6040;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2021 1e kwartaal;7
6041;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2021 2e kwartaal;9
6042;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2021 3e kwartaal;8
6043;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2021 4e kwartaal;7
6044;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2021;8
6045;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2022 1e kwartaal;7
6046;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2022 2e kwartaal;5
6047;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2022 3e kwartaal;6
6048;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2022 4e kwartaal;7
6049;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2022;6
6050;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2023 1e kwartaal;8
6051;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2023 2e kwartaal;6
6052;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2023 3e kwartaal;5
6053;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2023 4e kwartaal;5
6054;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2023;6
6055;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2024 1e kwartaal;7
6056;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2024 2e kwartaal;4
6057;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2024 3e kwartaal;5
6058;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2024 4e kwartaal;5
6059;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;25 tot 35 jaar;2024;5
6060;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2013 1e kwartaal;17
6061;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2013 2e kwartaal;20
6062;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2013 3e kwartaal;22
6063;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2013 4e kwartaal;22
6064;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2013;20
6065;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2014 1e kwartaal;19
6066;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2014 2e kwartaal;17
6067;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2014 3e kwartaal;13
6068;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2014 4e kwartaal;13
6069;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2014;15
6070;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2015 1e kwartaal;15
6071;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2015 2e kwartaal;15
6072;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2015 3e kwartaal;15
6073;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2015 4e kwartaal;19
6074;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2015 ;16
6075;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2016 1e kwartaal;22
6076;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2016 2e kwartaal;23
6077;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2016 3e kwartaal;20
6078;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2016 4e kwartaal;16
6079;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2016;20
6080;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2017 1e kwartaal;18
6081;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2017 2e kwartaal;18
6082;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2017 3e kwartaal;21
6083;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2017 4e kwartaal;20
6084;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2017;19
6085;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2018 1e kwartaal;19
6086;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2018 2e kwartaal;16
6087;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2018 3e kwartaal;17
6088;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2018 4e kwartaal;17
6089;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2018;17
6090;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2019 1e kwartaal;17
6091;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2019 2e kwartaal;17
6092;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2019 3e kwartaal;19
6093;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2019 4e kwartaal;19
6094;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2019;18
6095;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2020 1e kwartaal;19
6096;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2020 2e kwartaal;23
6097;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2020 3e kwartaal;23
6098;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2020 4e kwartaal;22
6099;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2020;22
6100;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2021 1e kwartaal;12
6101;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2021 2e kwartaal;11
6102;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2021 3e kwartaal;10
6103;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2021 4e kwartaal;9
6104;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2021;10
6105;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2022 1e kwartaal;8
6106;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2022 2e kwartaal;5
6107;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2022 3e kwartaal;7
6108;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2022 4e kwartaal;9
6109;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2022;7
6110;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2023 1e kwartaal;8
6111;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2023 2e kwartaal;10
6112;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2023 3e kwartaal;9
6113;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2023 4e kwartaal;8
6114;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2023;9
6115;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2024 1e kwartaal;7
6116;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2024 2e kwartaal;7
6117;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2024 3e kwartaal;10
6118;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2024 4e kwartaal;11
6119;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;35 tot 45 jaar;2024;9
6120;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2013 1e kwartaal;19
6121;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2013 2e kwartaal;18
6122;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2013 3e kwartaal;20
6123;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2013 4e kwartaal;20
6124;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2013;19
6125;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2014 1e kwartaal;17
6126;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2014 2e kwartaal;14
6127;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2014 3e kwartaal;13
6128;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2014 4e kwartaal;13
6129;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2014;14
6130;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2015 1e kwartaal;14
6131;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2015 2e kwartaal;15
6132;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2015 3e kwartaal;18
6133;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2015 4e kwartaal;19
6134;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2015 ;17
6135;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2016 1e kwartaal;21
6136;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2016 2e kwartaal;23
6137;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2016 3e kwartaal;22
6138;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2016 4e kwartaal;17
6139;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2016;21
6140;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2017 1e kwartaal;17
6141;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2017 2e kwartaal;20
6142;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2017 3e kwartaal;17
6143;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2017 4e kwartaal;18
6144;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2017;18
6145;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2018 1e kwartaal;20
6146;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2018 2e kwartaal;22
6147;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2018 3e kwartaal;19
6148;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2018 4e kwartaal;18
6149;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2018;20
6150;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2019 1e kwartaal;19
6151;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2019 2e kwartaal;21
6152;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2019 3e kwartaal;22
6153;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2019 4e kwartaal;21
6154;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2019;21
6155;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2020 1e kwartaal;18
6156;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2020 2e kwartaal;16
6157;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2020 3e kwartaal;24
6158;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2020 4e kwartaal;23
6159;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2020;21
6160;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2021 1e kwartaal;14
6161;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2021 2e kwartaal;12
6162;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2021 3e kwartaal;13
6163;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2021 4e kwartaal;11
6164;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2021;12
6165;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2022 1e kwartaal;13
6166;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2022 2e kwartaal;13
6167;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2022 3e kwartaal;17
6168;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2022 4e kwartaal;14
6169;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2022;14
6170;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2023 1e kwartaal;10
6171;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2023 2e kwartaal;9
6172;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2023 3e kwartaal;9
6173;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2023 4e kwartaal;9
6174;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2023;9
6175;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2024 1e kwartaal;10
6176;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2024 2e kwartaal;12
6177;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2024 3e kwartaal;13
6178;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2024 4e kwartaal;11
6179;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;45 tot 55 jaar;2024;11
6180;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2013 1e kwartaal;19
6181;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2013 2e kwartaal;19
6182;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2013 3e kwartaal;19
6183;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2013 4e kwartaal;19
6184;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2013;19
6185;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2014 1e kwartaal;17
6186;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2014 2e kwartaal;14
6187;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2014 3e kwartaal;13
6188;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2014 4e kwartaal;14
6189;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2014;14
6190;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2015 1e kwartaal;13
6191;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2015 2e kwartaal;16
6192;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2015 3e kwartaal;16
6193;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2015 4e kwartaal;17
6194;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2015 ;15
6195;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2016 1e kwartaal;19
6196;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2016 2e kwartaal;17
6197;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2016 3e kwartaal;15
6198;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2016 4e kwartaal;15
6199;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2016;16
6200;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2017 1e kwartaal;18
6201;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2017 2e kwartaal;20
6202;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2017 3e kwartaal;21
6203;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2017 4e kwartaal;21
6204;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2017;20
6205;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2018 1e kwartaal;20
6206;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2018 2e kwartaal;20
6207;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2018 3e kwartaal;18
6208;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2018 4e kwartaal;21
6209;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2018;20
6210;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2019 1e kwartaal;17
6211;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2019 2e kwartaal;21
6212;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2019 3e kwartaal;20
6213;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2019 4e kwartaal;19
6214;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2019;20
6215;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2020 1e kwartaal;21
6216;Beroeps- en niet beroepsbevolking;Onderwijsniveau: weet niet of onbekend;Vrouwen;55 tot 65 jaar;2020 2e kwartaal;20
