ID;ArbeidspositieEindePeriode;LangdurigeAandoening;Geslacht;KinderenInHuishouden;Perioden;Personen15Tot65JaarBeginPeriode_1;WerkzameBeroepsbevolkingBeginPeriode_2;WerklozenNietActievenBeginPeriode_3
2510;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2009 4e kwartaal;80;77;4
2511;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2009;77;67;10
2512;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2010 1e kwartaal;81;77;4
2513;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2010 2e kwartaal;80;76;4
2514;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2010 3e kwartaal;68;65;3
2515;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2010 4e kwartaal;62;61;2
2516;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2003 1e kwartaal;277;267;10
2517;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2003 2e kwartaal;266;256;11
2518;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2003 3e kwartaal;270;261;9
2519;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2003 4e kwartaal;271;265;6
2520;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2003;276;256;20
2521;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2004 1e kwartaal;255;245;10
2522;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2004 2e kwartaal;266;254;13
2523;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2004 3e kwartaal;278;266;12
2524;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2004 4e kwartaal;258;253;5
2525;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2004;258;232;26
2526;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2005 1e kwartaal;277;264;12
2527;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2005 2e kwartaal;271;261;10
2528;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2005 3e kwartaal;268;261;7
2529;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2005 4e kwartaal;264;255;9
2530;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2005;260;242;18
2531;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2006 1e kwartaal;264;255;9
2532;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2006 2e kwartaal;265;252;13
2533;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2006 3e kwartaal;264;255;9
2534;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2006 4e kwartaal;262;252;9
2535;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2006;260;238;22
2536;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2008 1e kwartaal;356;342;14
2537;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2008 2e kwartaal;326;313;12
2538;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2008 3e kwartaal;287;279;8
2539;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2008 4e kwartaal;271;261;10
2540;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2008;254;239;16
2541;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2009 1e kwartaal;261;255;7
2542;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2009 2e kwartaal;265;256;8
2543;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2009 3e kwartaal;263;257;7
2544;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2009 4e kwartaal;266;257;9
2545;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2009;265;250;15
2546;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2010 1e kwartaal;278;267;11
2547;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2010 2e kwartaal;254;243;11
2548;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2010 3e kwartaal;242;235;7
2549;Werkzame beroepsbevolking;Heeft langdurige aandoening;3;Huishouden zonder kinderen;2010 4e kwartaal;219;212;7
2550;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2003 1e kwartaal;5640;5470;169
2551;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2003 2e kwartaal;5716;5485;230
2552;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2003 3e kwartaal;5636;5460;176
2553;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2003 4e kwartaal;5603;5457;146
2554;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2003;5641;5277;364
2555;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2004 1e kwartaal;5660;5478;181
2556;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2004 2e kwartaal;5702;5490;212
2557;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2004 3e kwartaal;5617;5457;161
2558;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2004 4e kwartaal;5594;5447;147
2559;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2004;5673;5261;412
2560;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2005 1e kwartaal;5653;5464;189
2561;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2005 2e kwartaal;5712;5478;234
2562;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2005 3e kwartaal;5704;5520;184
2563;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2005 4e kwartaal;5695;5540;155
2564;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2005;5767;5333;434
2565;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2006 1e kwartaal;5759;5575;184
2566;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2006 2e kwartaal;5846;5608;239
2567;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2006 3e kwartaal;5870;5669;200
2568;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2006 4e kwartaal;5902;5741;161
2569;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2006;6004;5543;461
2570;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2008 1e kwartaal;5791;5591;200
2571;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2008 2e kwartaal;6008;5771;237
2572;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2008 3e kwartaal;6141;5955;185
2573;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2008 4e kwartaal;6228;6068;159
2574;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2008;6209;5805;404
2575;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2009 1e kwartaal;6238;6060;178
2576;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2009 2e kwartaal;6213;5985;228
2577;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2009 3e kwartaal;6115;5938;176
2578;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2009 4e kwartaal;6042;5884;158
2579;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2009;6105;5717;388
2580;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2010 1e kwartaal;6096;5875;221
2581;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2010 2e kwartaal;6311;6033;278
2582;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2010 3e kwartaal;6364;6147;216
2583;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Totaal wel/geen kinderen in huishouden;2010 4e kwartaal;6423;6246;177
2584;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2003 1e kwartaal;3320;3204;117
2585;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2003 2e kwartaal;3352;3198;154
2586;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2003 3e kwartaal;3291;3184;107
2587;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2003 4e kwartaal;3288;3195;93
2588;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2003;3292;3048;244
2589;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2004 1e kwartaal;3320;3205;115
2590;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2004 2e kwartaal;3361;3207;154
2591;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2004 3e kwartaal;3280;3179;101
2592;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2004 4e kwartaal;3280;3186;95
2593;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2004;3337;3054;283
2594;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2005 1e kwartaal;3317;3190;127
2595;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2005 2e kwartaal;3370;3206;164
2596;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2005 3e kwartaal;3357;3238;119
2597;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2005 4e kwartaal;3357;3260;97
2598;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2005;3396;3106;290
2599;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2006 1e kwartaal;3394;3271;122
2600;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2006 2e kwartaal;3433;3262;171
2601;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2006 3e kwartaal;3416;3286;130
2602;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2006 4e kwartaal;3471;3363;107
2603;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2006;3528;3213;315
2604;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2008 1e kwartaal;3449;3311;138
2605;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2008 2e kwartaal;3568;3396;173
2606;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2008 3e kwartaal;3626;3505;121
2607;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2008 4e kwartaal;3685;3579;105
2608;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2008;3691;3405;286
2609;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2009 1e kwartaal;3665;3549;116
2610;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2009 2e kwartaal;3689;3528;161
2611;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2009 3e kwartaal;3618;3502;116
2612;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2009 4e kwartaal;3534;3430;104
2613;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2009;3589;3328;261
2614;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2010 1e kwartaal;3581;3436;145
2615;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2010 2e kwartaal;3707;3514;193
2616;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2010 3e kwartaal;3670;3530;140
2617;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met kinderen;2010 4e kwartaal;3694;3583;112
2618;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2003 1e kwartaal;2544;2464;80
2619;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2003 2e kwartaal;2581;2466;114
2620;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2003 3e kwartaal;2555;2482;74
2621;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2003 4e kwartaal;2540;2478;62
2622;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2003;2546;2369;177
2623;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2004 1e kwartaal;2556;2477;79
2624;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2004 2e kwartaal;2560;2453;107
2625;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2004 3e kwartaal;2513;2441;72
2626;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2004 4e kwartaal;2513;2453;60
2627;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2004;2569;2364;205
2628;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2005 1e kwartaal;2540;2454;86
2629;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2005 2e kwartaal;2585;2467;118
2630;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2005 3e kwartaal;2566;2481;85
2631;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2005 4e kwartaal;2586;2515;71
2632;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2005;2625;2415;210
2633;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2006 1e kwartaal;2631;2546;84
2634;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2006 2e kwartaal;2646;2524;122
2635;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2006 3e kwartaal;2640;2550;90
2636;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2006 4e kwartaal;2675;2599;75
2637;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2006;2729;2494;234
2638;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2008 1e kwartaal;2610;2511;99
2639;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2008 2e kwartaal;2693;2576;118
2640;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2008 3e kwartaal;2736;2655;81
2641;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2008 4e kwartaal;2787;2715;72
2642;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2008;2840;2633;208
2643;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2009 1e kwartaal;2788;2709;79
2644;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2009 2e kwartaal;2787;2677;110
2645;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2009 3e kwartaal;2732;2661;71
2646;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2009 4e kwartaal;2683;2614;69
2647;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2009;2773;2588;185
2648;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2010 1e kwartaal;2719;2621;99
2649;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2010 2e kwartaal;2813;2682;131
2650;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2010 3e kwartaal;2807;2714;93
2651;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2010 4e kwartaal;2787;2717;69
2652;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2003 1e kwartaal;776;739;37
2653;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2003 2e kwartaal;772;732;40
2654;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2003 3e kwartaal;736;703;33
2655;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2003 4e kwartaal;748;717;31
2656;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2003;746;679;67
2657;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2004 1e kwartaal;764;728;36
2658;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2004 2e kwartaal;801;753;47
2659;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2004 3e kwartaal;768;738;30
2660;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2004 4e kwartaal;768;733;35
2661;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2004;768;689;79
2662;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2005 1e kwartaal;777;736;41
2663;Werkzame beroepsbevolking;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2005 2e kwartaal;785;740;46
