ID;Geslacht;Persoonskenmerken;Vervoerwijzen;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
3928;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Drenthe (PV);2010;;;;;;
3929;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Drenthe (PV);2011;;;;;;
3930;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Drenthe (PV);2012;;;;;;
3931;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Drenthe (PV);2013;;;;;;
3932;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Drenthe (PV);2014;;;;;;
3933;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Drenthe (PV);2015;;;;;;
3934;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Drenthe (PV);2016;;;;;;
3935;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Drenthe (PV);2017;;;;;;
3936;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Overijssel (PV);2010;;;;;;
3937;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Overijssel (PV);2011;;;;;;
3938;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Overijssel (PV);2012;;;;;;
3939;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Overijssel (PV);2013;;;;;;
3940;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Overijssel (PV);2014;;;;;;
3941;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Overijssel (PV);2015;;;;;;
3942;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Overijssel (PV);2016;;;;;;
3943;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Overijssel (PV);2017;;;;;;
3944;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Flevoland (PV);2010;;;;;;
3945;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Flevoland (PV);2011;;;;;;
3946;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Flevoland (PV);2012;;;;;;
3947;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Flevoland (PV);2013;;;;;;
3948;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Flevoland (PV);2014;;;;;;
3949;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Flevoland (PV);2015;;;;;;
3950;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Flevoland (PV);2016;;;;;;
3951;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Flevoland (PV);2017;;;;;;
3952;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Gelderland (PV);2010;;;;;;
3953;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Gelderland (PV);2011;;;;;;
3954;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Gelderland (PV);2012;;;;;;
3955;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Gelderland (PV);2013;;;;;;
3956;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Gelderland (PV);2014;;;;;;
3957;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Gelderland (PV);2015;;;;;;
3958;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Gelderland (PV);2016;;;;;;
3959;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Gelderland (PV);2017;;;;;;
3960;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Utrecht (PV);2010;;;;;;
3961;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Utrecht (PV);2011;;;;;;
3962;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Utrecht (PV);2012;;;;;;
3963;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Utrecht (PV);2013;;;;;;
3964;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Utrecht (PV);2014;;;;;;
3965;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Utrecht (PV);2015;;;;;;
3966;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Utrecht (PV);2016;;;;;;
3967;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Utrecht (PV);2017;;;;;;
3968;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Holland (PV);2010;0.15;1.75;6.66;52.0;609.0;38.7
3969;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Holland (PV);2011;0.11;1.34;4.53;40.0;468.0;26.3
3970;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Holland (PV);2012;0.14;1.71;6.35;49.0;597.0;36.9
3971;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Holland (PV);2013;0.15;1.64;5.99;53.0;573.0;34.8
3972;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Holland (PV);2014;0.15;1.79;6.07;54.0;624.0;35.1
3973;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Holland (PV);2015;0.15;1.79;6.29;52.0;624.0;36.6
3974;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Holland (PV);2016;0.14;1.52;6.38;50.0;531.0;37.2
3975;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Holland (PV);2017;0.14;1.4;5.32;47.0;484.0;30.7
3976;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Holland (PV);2010;0.18;1.93;6.93;64.0;671.0;40.2
3977;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Holland (PV);2011;0.17;1.81;6.77;60.0;631.0;39.4
3978;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Holland (PV);2012;0.12;1.51;5.29;43.0;529.0;30.8
3979;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Holland (PV);2013;0.14;1.48;5.3;47.0;515.0;30.8
3980;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Holland (PV);2014;0.15;1.47;5.74;51.0;513.0;33.4
3981;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Holland (PV);2015;0.14;1.81;6.26;51.0;632.0;36.5
3982;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Holland (PV);2016;0.15;1.78;6.5;52.0;622.0;37.9
3983;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Holland (PV);2017;0.17;1.88;6.93;59.0;652.0;40.1
3984;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeeland (PV);2010;;;;;;
3985;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeeland (PV);2011;;;;;;
3986;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeeland (PV);2012;;;;;;
3987;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeeland (PV);2013;;;;;;
3988;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeeland (PV);2014;;;;;;
3989;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeeland (PV);2015;;;;;;
3990;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeeland (PV);2016;;;;;;
3991;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeeland (PV);2017;;;;;;
3992;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Brabant (PV);2010;;;;;;
3993;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Brabant (PV);2011;;;;;;
3994;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Brabant (PV);2012;;;;;;
3995;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Brabant (PV);2013;;;;;;
3996;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Brabant (PV);2014;;;;;;
3997;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Brabant (PV);2015;;;;;;
3998;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Brabant (PV);2016;;;;;;
3999;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Brabant (PV);2017;;;;;;
4000;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Limburg (PV);2010;;;;;;
4001;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Limburg (PV);2011;;;;;;
4002;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Limburg (PV);2012;;;;;;
4003;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Limburg (PV);2013;;;;;;
4004;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Limburg (PV);2014;;;;;;
4005;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Limburg (PV);2015;;;;;;
4006;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Limburg (PV);2016;;;;;;
4007;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Limburg (PV);2017;;;;;;
4008;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeer sterk stedelijk;2010;0.25;2.18;9.23;87.0;758.0;53.6
4009;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeer sterk stedelijk;2011;0.23;2.08;8.45;82.0;724.0;49.1
4010;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeer sterk stedelijk;2012;0.21;2.23;8.92;74.0;781.0;52.0
4011;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeer sterk stedelijk;2013;0.24;2.22;8.63;82.0;775.0;50.1
4012;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeer sterk stedelijk;2014;0.22;2.06;8.12;77.0;717.0;47.3
4013;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeer sterk stedelijk;2015;0.23;2.47;9.87;81.0;862.0;57.5
4014;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeer sterk stedelijk;2016;0.21;1.92;8.72;74.0;673.0;50.9
4015;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zeer sterk stedelijk;2017;0.22;1.92;7.92;75.0;666.0;45.9
4016;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Sterk stedelijk;2010;0.09;1.08;3.25;30.0;378.0;18.8
4017;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Sterk stedelijk;2011;0.08;1.08;3.06;28.0;376.0;17.8
4018;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Sterk stedelijk;2012;0.07;0.99;2.61;23.0;344.0;15.2
4019;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Sterk stedelijk;2013;0.07;0.95;2.54;23.0;330.0;14.8
4020;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Sterk stedelijk;2014;0.08;1.15;3.06;26.0;400.0;17.8
4021;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Sterk stedelijk;2015;0.08;1.15;3.31;27.0;403.0;19.3
4022;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Sterk stedelijk;2016;0.07;1.21;3.6;26.0;424.0;21.0
4023;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Sterk stedelijk;2017;0.07;1.07;3.06;26.0;371.0;17.7
4024;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Matig stedelijk;2010;0.04;0.87;1.92;13.0;300.0;11.1
4025;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Matig stedelijk;2011;0.05;0.89;2.28;16.0;310.0;13.2
4026;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Matig stedelijk;2012;0.05;0.89;2.19;16.0;312.0;12.8
4027;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Matig stedelijk;2013;0.05;0.91;2.02;16.0;318.0;11.7
4028;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Matig stedelijk;2014;0.04;0.77;1.82;13.0;267.0;10.6
4029;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Matig stedelijk;2015;;;;;;
4030;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Matig stedelijk;2016;;;;;;
4031;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Matig stedelijk;2017;;;;;;
4032;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Weinig stedelijk;2010;0.05;1.26;3.12;18.0;437.0;18.1
4033;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Weinig stedelijk;2011;0.04;0.91;1.76;14.0;316.0;10.2
4034;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Weinig stedelijk;2012;0.04;0.87;2.33;13.0;302.0;13.5
4035;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Weinig stedelijk;2013;0.04;0.89;2.6;14.0;311.0;15.1
4036;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Weinig stedelijk;2014;0.04;1.02;2.5;14.0;353.0;14.5
4037;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Weinig stedelijk;2015;;;;;;
4038;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Weinig stedelijk;2016;;;;;;
4039;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Weinig stedelijk;2017;0.04;0.99;2.22;13.0;344.0;12.8
4040;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Niet stedelijk;2010;0.04;0.94;2.37;14.0;327.0;13.7
4041;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Niet stedelijk;2011;;;;;;
4042;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Niet stedelijk;2012;;;;;;
4043;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Niet stedelijk;2013;;;;;;
4044;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Niet stedelijk;2014;;;;;;
4045;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Niet stedelijk;2015;;;;;;
4046;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Niet stedelijk;2016;;;;;;
4047;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Niet stedelijk;2017;;;;;;
4048;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Nederland;2010;0.03;0.18;0.5;10.0;62.0;2.9
4049;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Nederland;2011;0.04;0.27;0.67;13.0;94.0;3.9
4050;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Nederland;2012;0.03;0.24;0.61;11.0;82.0;3.5
4051;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Nederland;2013;0.04;0.24;0.57;12.0;82.0;3.3
4052;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Nederland;2014;0.04;0.26;0.68;15.0;89.0;3.9
4053;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Nederland;2015;0.04;0.22;0.69;13.0;78.0;4.0
4054;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Nederland;2016;0.03;0.23;0.62;12.0;81.0;3.6
4055;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Nederland;2017;0.03;0.2;0.61;11.0;68.0;3.5
4056;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Noord-Nederland (LD);2010;;;;;;
4057;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Noord-Nederland (LD);2011;;;;;;
4058;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Noord-Nederland (LD);2012;;;;;;
4059;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Noord-Nederland (LD);2013;;;;;;
4060;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Noord-Nederland (LD);2014;;;;;;
4061;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Noord-Nederland (LD);2015;;;;;;
4062;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Noord-Nederland (LD);2016;;;;;;
4063;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Noord-Nederland (LD);2017;;;;;;
4064;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Oost-Nederland (LD);2010;;;;;;
4065;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Oost-Nederland (LD);2011;;;;;;
4066;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Oost-Nederland (LD);2012;;;;;;
4067;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Oost-Nederland (LD);2013;;;;;;
4068;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Oost-Nederland (LD);2014;;;;;;
4069;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Oost-Nederland (LD);2015;;;;;;
4070;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Oost-Nederland (LD);2016;;;;;;
4071;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Oost-Nederland (LD);2017;;;;;;
4072;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;West-Nederland (LD);2010;0.03;0.15;0.41;10.0;51.0;2.4
4073;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;West-Nederland (LD);2011;0.05;0.32;0.79;16.0;111.0;4.6
4074;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;West-Nederland (LD);2012;0.04;0.31;0.76;14.0;109.0;4.4
4075;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;West-Nederland (LD);2013;0.04;0.25;0.62;13.0;86.0;3.6
4076;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;West-Nederland (LD);2014;0.05;0.26;0.75;18.0;91.0;4.4
4077;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;West-Nederland (LD);2015;0.05;0.28;0.98;17.0;98.0;5.7
4078;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;West-Nederland (LD);2016;0.04;0.29;0.8;15.0;101.0;4.7
4079;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;West-Nederland (LD);2017;0.04;0.26;0.78;15.0;90.0;4.5
4080;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Zuid-Nederland (LD);2010;;;;;;
4081;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Zuid-Nederland (LD);2011;;;;;;
4082;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Zuid-Nederland (LD);2012;;;;;;
4083;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Zuid-Nederland (LD);2013;;;;;;
4084;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Zuid-Nederland (LD);2014;;;;;;
4085;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Zuid-Nederland (LD);2015;;;;;;
4086;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Zuid-Nederland (LD);2016;;;;;;
4087;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Zuid-Nederland (LD);2017;;;;;;
4088;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Groningen (PV);2010;;;;;;
4089;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Groningen (PV);2011;;;;;;
4090;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Groningen (PV);2012;;;;;;
4091;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Groningen (PV);2013;;;;;;
4092;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Groningen (PV);2014;;;;;;
4093;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Groningen (PV);2015;;;;;;
4094;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Groningen (PV);2016;;;;;;
4095;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Groningen (PV);2017;;;;;;
4096;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Friesland (PV);2010;;;;;;
4097;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Friesland (PV);2011;;;;;;
4098;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Friesland (PV);2012;;;;;;
4099;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Friesland (PV);2013;;;;;;
4100;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Friesland (PV);2014;;;;;;
4101;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Friesland (PV);2015;;;;;;
4102;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Friesland (PV);2016;;;;;;
4103;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Friesland (PV);2017;;;;;;
4104;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Drenthe (PV);2010;;;;;;
4105;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Drenthe (PV);2011;;;;;;
4106;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Drenthe (PV);2012;;;;;;
4107;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Drenthe (PV);2013;;;;;;
4108;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Drenthe (PV);2014;;;;;;
4109;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Drenthe (PV);2015;;;;;;
4110;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Drenthe (PV);2016;;;;;;
4111;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Drenthe (PV);2017;;;;;;
4112;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Overijssel (PV);2010;;;;;;
4113;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Overijssel (PV);2011;;;;;;
4114;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Overijssel (PV);2012;;;;;;
4115;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Overijssel (PV);2013;;;;;;
4116;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Overijssel (PV);2014;;;;;;
4117;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Overijssel (PV);2015;;;;;;
4118;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Brom-/snorfiets;Overijssel (PV);2016;;;;;;
