ID;Geslacht;OnderwijssoortInDetail;Herkomstland;GeboortelandOuders;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
6756;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2020/'21;10.0;10.0;80.0
6757;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2021/'22;10.0;10.0;
6758;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2022/'23;20.0;10.0;63.0
6759;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2023/'24;20.0;10.0;61.0
6760;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2011/'12;120.0;100.0;80.0
6761;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2012/'13;110.0;90.0;77.0
6762;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2013/'14;170.0;140.0;80.0
6763;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2014/'15;210.0;160.0;76.0
6764;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2015/'16;240.0;180.0;72.0
6765;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2016/'17;240.0;170.0;72.0
6766;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2017/'18;310.0;220.0;73.0
6767;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2018/'19;330.0;230.0;67.0
6768;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2019/'20;370.0;350.0;95.0
6769;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2020/'21;370.0;280.0;75.0
6770;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2021/'22;330.0;260.0;80.0
6771;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2022/'23;340.0;230.0;67.0
6772;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Totaal;2023/'24;380.0;280.0;73.0
6773;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2011/'12;110.0;90.0;82.0
6774;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2012/'13;110.0;80.0;76.0
6775;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2013/'14;160.0;130.0;81.0
6776;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2014/'15;200.0;150.0;76.0
6777;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2015/'16;240.0;170.0;72.0
6778;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2016/'17;230.0;170.0;72.0
6779;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2017/'18;300.0;220.0;74.0
6780;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2018/'19;330.0;220.0;67.0
6781;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2019/'20;360.0;340.0;94.0
6782;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2020/'21;370.0;280.0;75.0
6783;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2021/'22;330.0;260.0;80.0
6784;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2022/'23;340.0;230.0;67.0
6785;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in Nederland;2023/'24;380.0;280.0;73.0
6786;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2011/'12;;;
6787;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2012/'13;;;
6788;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2013/'14;;;
6789;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2014/'15;;;
6790;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2015/'16;;;
6791;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2016/'17;;;
6792;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2017/'18;;;
6793;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2018/'19;;;
6794;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2019/'20;;;
6795;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2020/'21;;;
6796;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2021/'22;;;
6797;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2022/'23;;;
6798;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouders in NL;2023/'24;;;
6799;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2011/'12;110.0;90.0;82.0
6800;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2012/'13;110.0;80.0;76.0
6801;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2013/'14;160.0;130.0;81.0
6802;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2014/'15;200.0;150.0;76.0
6803;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2015/'16;240.0;170.0;72.0
6804;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2016/'17;230.0;170.0;72.0
6805;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2017/'18;300.0;220.0;74.0
6806;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2018/'19;330.0;220.0;67.0
6807;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2019/'20;360.0;340.0;94.0
6808;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2020/'21;370.0;280.0;75.0
6809;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2021/'22;330.0;260.0;80.0
6810;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2022/'23;340.0;230.0;67.0
6811;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren in NL, ouder(s) buiten NL;2023/'24;380.0;280.0;73.0
6812;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2011/'12;10.0;10.0;60.0
6813;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2012/'13;10.0;10.0;
6814;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2013/'14;10.0;10.0;73.0
6815;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2014/'15;10.0;0.0;
6816;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2015/'16;10.0;10.0;
6817;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2016/'17;10.0;0.0;
6818;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2017/'18;10.0;0.0;
6819;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2018/'19;10.0;0.0;
6820;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2019/'20;10.0;10.0;
6821;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2020/'21;0.0;0.0;
6822;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2021/'22;0.0;0.0;
6823;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2022/'23;10.0;10.0;
6824;Totaal mannen en vrouwen;Havo natuur en gezondheid;Marokko;Geboren buiten Nederland;2023/'24;0.0;0.0;
6825;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2011/'12;130.0;100.0;77.0
6826;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2012/'13;120.0;100.0;85.0
6827;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2013/'14;130.0;100.0;80.0
6828;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2014/'15;170.0;130.0;75.0
6829;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2015/'16;210.0;160.0;76.0
6830;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2016/'17;200.0;170.0;81.0
6831;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2017/'18;210.0;160.0;79.0
6832;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2018/'19;240.0;190.0;79.0
6833;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2019/'20;230.0;220.0;96.0
6834;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2020/'21;230.0;200.0;89.0
6835;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2021/'22;190.0;160.0;81.0
6836;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2022/'23;190.0;130.0;69.0
6837;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Totaal;2023/'24;200.0;170.0;83.0
6838;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2011/'12;120.0;100.0;78.0
6839;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2012/'13;110.0;90.0;85.0
6840;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2013/'14;120.0;100.0;80.0
6841;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2014/'15;160.0;120.0;75.0
6842;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2015/'16;200.0;150.0;77.0
6843;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2016/'17;200.0;160.0;82.0
6844;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2017/'18;200.0;160.0;80.0
6845;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2018/'19;230.0;180.0;79.0
6846;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2019/'20;220.0;210.0;96.0
6847;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2020/'21;220.0;190.0;88.0
6848;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2021/'22;180.0;150.0;82.0
6849;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2022/'23;180.0;120.0;68.0
6850;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in Nederland;2023/'24;190.0;160.0;84.0
6851;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2011/'12;;;
6852;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2012/'13;;;
6853;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2013/'14;;;
6854;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2014/'15;;;
6855;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2015/'16;;;
6856;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2016/'17;;;
6857;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2017/'18;;;
6858;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2018/'19;;;
6859;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2019/'20;;;
6860;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2020/'21;;;
6861;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2021/'22;;;
6862;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2022/'23;;;
6863;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouders in NL;2023/'24;;;
6864;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2011/'12;120.0;100.0;78.0
6865;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2012/'13;110.0;90.0;85.0
6866;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2013/'14;120.0;100.0;80.0
6867;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2014/'15;160.0;120.0;75.0
6868;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2015/'16;200.0;150.0;77.0
6869;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2016/'17;200.0;160.0;82.0
6870;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2017/'18;200.0;160.0;80.0
6871;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2018/'19;230.0;180.0;79.0
6872;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2019/'20;220.0;210.0;96.0
6873;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2020/'21;220.0;190.0;88.0
6874;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2021/'22;180.0;150.0;82.0
6875;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2022/'23;180.0;120.0;68.0
6876;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2023/'24;190.0;160.0;84.0
6877;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2011/'12;10.0;10.0;73.0
6878;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2012/'13;10.0;10.0;
6879;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2013/'14;10.0;10.0;80.0
6880;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2014/'15;10.0;10.0;79.0
6881;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2015/'16;10.0;10.0;55.0
6882;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2016/'17;0.0;0.0;
6883;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2017/'18;10.0;0.0;
6884;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2018/'19;10.0;10.0;
6885;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2019/'20;10.0;10.0;
6886;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2020/'21;10.0;10.0;
6887;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2021/'22;10.0;10.0;67.0
6888;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2022/'23;10.0;10.0;77.0
6889;Totaal mannen en vrouwen;Havo natuur en gezondheid;Suriname;Geboren buiten Nederland;2023/'24;10.0;10.0;
6890;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2011/'12;60.0;50.0;87.0
6891;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2012/'13;60.0;50.0;78.0
6892;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2013/'14;70.0;60.0;83.0
6893;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2014/'15;60.0;50.0;84.0
6894;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2015/'16;70.0;60.0;88.0
6895;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2016/'17;70.0;50.0;77.0
6896;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2017/'18;70.0;50.0;74.0
6897;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2018/'19;80.0;60.0;70.0
6898;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2019/'20;90.0;80.0;93.0
6899;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2020/'21;90.0;70.0;83.0
6900;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2021/'22;70.0;70.0;88.0
6901;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2022/'23;90.0;70.0;80.0
6902;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Totaal;2023/'24;90.0;70.0;78.0
6903;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2011/'12;40.0;30.0;85.0
6904;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2012/'13;40.0;30.0;79.0
6905;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2013/'14;50.0;40.0;84.0
6906;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2014/'15;40.0;40.0;90.0
6907;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2015/'16;50.0;50.0;92.0
6908;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2016/'17;50.0;40.0;78.0
6909;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2017/'18;50.0;40.0;72.0
6910;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2018/'19;70.0;50.0;67.0
6911;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2019/'20;80.0;70.0;92.0
6912;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2020/'21;80.0;60.0;82.0
6913;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2021/'22;60.0;50.0;85.0
6914;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2022/'23;60.0;50.0;81.0
6915;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in Nederland;2023/'24;70.0;60.0;78.0
6916;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2011/'12;;;
6917;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2012/'13;;;
6918;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2013/'14;;;
6919;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2014/'15;;;
6920;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2015/'16;;;
6921;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2016/'17;;;
6922;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2017/'18;;;
6923;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2018/'19;;;
6924;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2019/'20;;;
6925;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2020/'21;;;
6926;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2021/'22;;;
6927;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2022/'23;;;
6928;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2023/'24;;;
6929;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2011/'12;40.0;30.0;85.0
6930;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2012/'13;40.0;30.0;79.0
6931;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2013/'14;50.0;40.0;84.0
6932;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2014/'15;40.0;40.0;90.0
6933;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2015/'16;50.0;50.0;92.0
6934;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2016/'17;50.0;40.0;78.0
6935;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2017/'18;50.0;40.0;72.0
6936;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2018/'19;70.0;50.0;67.0
6937;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2019/'20;80.0;70.0;92.0
6938;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2020/'21;80.0;60.0;82.0
