ID;Bedrijfsgroep;Geslacht;BurgerlijkeStaat;Personen_1
5377;XVII, 2. Granen- en zadenzuiveringsinr.;Totaal mannen en vrouwen;Ongehuwd;68
5378;XVII, 2. Granen- en zadenzuiveringsinr.;Totaal mannen en vrouwen;Gehuwd;72
5379;XVII, 2. Granen- en zadenzuiveringsinr.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
5380;XVII, 2. Granen- en zadenzuiveringsinr.;Totaal mannen en vrouwen;Weduwstaat;5
5381;XVII, 2. Granen- en zadenzuiveringsinr.;Totaal mannen en vrouwen;Gescheiden van echt;1
5382;XVII, 2. Granen- en zadenzuiveringsinr.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5383;XVII, 2. Granen- en zadenzuiveringsinr.;Mannen;Totaal alle burgerlijke staten;109
5384;XVII, 2. Granen- en zadenzuiveringsinr.;Mannen;Ongehuwd;37
5385;XVII, 2. Granen- en zadenzuiveringsinr.;Mannen;Gehuwd;69
5386;XVII, 2. Granen- en zadenzuiveringsinr.;Mannen;Gescheiden van tafel en bed;0
5387;XVII, 2. Granen- en zadenzuiveringsinr.;Mannen;Weduwstaat;2
5388;XVII, 2. Granen- en zadenzuiveringsinr.;Mannen;Gescheiden van echt;1
5389;XVII, 2. Granen- en zadenzuiveringsinr.;Mannen;Burgerlijke staat onbekend;0
5390;XVII, 2. Granen- en zadenzuiveringsinr.;Vrouwen;Totaal alle burgerlijke staten;37
5391;XVII, 2. Granen- en zadenzuiveringsinr.;Vrouwen;Ongehuwd;31
5392;XVII, 2. Granen- en zadenzuiveringsinr.;Vrouwen;Gehuwd;3
5393;XVII, 2. Granen- en zadenzuiveringsinr.;Vrouwen;Gescheiden van tafel en bed;0
5394;XVII, 2. Granen- en zadenzuiveringsinr.;Vrouwen;Weduwstaat;3
5395;XVII, 2. Granen- en zadenzuiveringsinr.;Vrouwen;Gescheiden van echt;0
5396;XVII, 2. Granen- en zadenzuiveringsinr.;Vrouwen;Burgerlijke staat onbekend;0
5397;XVII, 3. Gort- en rijstpell. en grutt.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;1199
5398;XVII, 3. Gort- en rijstpell. en grutt.;Totaal mannen en vrouwen;Ongehuwd;434
5399;XVII, 3. Gort- en rijstpell. en grutt.;Totaal mannen en vrouwen;Gehuwd;738
5400;XVII, 3. Gort- en rijstpell. en grutt.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;1
5401;XVII, 3. Gort- en rijstpell. en grutt.;Totaal mannen en vrouwen;Weduwstaat;25
5402;XVII, 3. Gort- en rijstpell. en grutt.;Totaal mannen en vrouwen;Gescheiden van echt;1
5403;XVII, 3. Gort- en rijstpell. en grutt.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5404;XVII, 3. Gort- en rijstpell. en grutt.;Mannen;Totaal alle burgerlijke staten;1073
5405;XVII, 3. Gort- en rijstpell. en grutt.;Mannen;Ongehuwd;312
5406;XVII, 3. Gort- en rijstpell. en grutt.;Mannen;Gehuwd;735
5407;XVII, 3. Gort- en rijstpell. en grutt.;Mannen;Gescheiden van tafel en bed;1
5408;XVII, 3. Gort- en rijstpell. en grutt.;Mannen;Weduwstaat;24
5409;XVII, 3. Gort- en rijstpell. en grutt.;Mannen;Gescheiden van echt;1
5410;XVII, 3. Gort- en rijstpell. en grutt.;Mannen;Burgerlijke staat onbekend;0
5411;XVII, 3. Gort- en rijstpell. en grutt.;Vrouwen;Totaal alle burgerlijke staten;126
5412;XVII, 3. Gort- en rijstpell. en grutt.;Vrouwen;Ongehuwd;122
5413;XVII, 3. Gort- en rijstpell. en grutt.;Vrouwen;Gehuwd;3
5414;XVII, 3. Gort- en rijstpell. en grutt.;Vrouwen;Gescheiden van tafel en bed;0
5415;XVII, 3. Gort- en rijstpell. en grutt.;Vrouwen;Weduwstaat;1
5416;XVII, 3. Gort- en rijstpell. en grutt.;Vrouwen;Gescheiden van echt;0
5417;XVII, 3. Gort- en rijstpell. en grutt.;Vrouwen;Burgerlijke staat onbekend;0
5418;XVII, 4. Meelfabrieken, graanmalerijen;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;10589
5419;XVII, 4. Meelfabrieken, graanmalerijen;Totaal mannen en vrouwen;Ongehuwd;3891
5420;XVII, 4. Meelfabrieken, graanmalerijen;Totaal mannen en vrouwen;Gehuwd;6396
5421;XVII, 4. Meelfabrieken, graanmalerijen;Totaal mannen en vrouwen;Gescheiden van tafel en bed;4
5422;XVII, 4. Meelfabrieken, graanmalerijen;Totaal mannen en vrouwen;Weduwstaat;282
5423;XVII, 4. Meelfabrieken, graanmalerijen;Totaal mannen en vrouwen;Gescheiden van echt;16
5424;XVII, 4. Meelfabrieken, graanmalerijen;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5425;XVII, 4. Meelfabrieken, graanmalerijen;Mannen;Totaal alle burgerlijke staten;10362
5426;XVII, 4. Meelfabrieken, graanmalerijen;Mannen;Ongehuwd;3727
5427;XVII, 4. Meelfabrieken, graanmalerijen;Mannen;Gehuwd;6378
5428;XVII, 4. Meelfabrieken, graanmalerijen;Mannen;Gescheiden van tafel en bed;4
5429;XVII, 4. Meelfabrieken, graanmalerijen;Mannen;Weduwstaat;238
5430;XVII, 4. Meelfabrieken, graanmalerijen;Mannen;Gescheiden van echt;15
5431;XVII, 4. Meelfabrieken, graanmalerijen;Mannen;Burgerlijke staat onbekend;0
5432;XVII, 4. Meelfabrieken, graanmalerijen;Vrouwen;Totaal alle burgerlijke staten;227
5433;XVII, 4. Meelfabrieken, graanmalerijen;Vrouwen;Ongehuwd;164
5434;XVII, 4. Meelfabrieken, graanmalerijen;Vrouwen;Gehuwd;18
5435;XVII, 4. Meelfabrieken, graanmalerijen;Vrouwen;Gescheiden van tafel en bed;0
5436;XVII, 4. Meelfabrieken, graanmalerijen;Vrouwen;Weduwstaat;44
5437;XVII, 4. Meelfabrieken, graanmalerijen;Vrouwen;Gescheiden van echt;1
5438;XVII, 4. Meelfabrieken, graanmalerijen;Vrouwen;Burgerlijke staat onbekend;0
5439;XVII, 5. Brood- en beschuitfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;49964
5440;XVII, 5. Brood- en beschuitfabrieken;Totaal mannen en vrouwen;Ongehuwd;24946
5441;XVII, 5. Brood- en beschuitfabrieken;Totaal mannen en vrouwen;Gehuwd;23616
5442;XVII, 5. Brood- en beschuitfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;38
5443;XVII, 5. Brood- en beschuitfabrieken;Totaal mannen en vrouwen;Weduwstaat;1231
5444;XVII, 5. Brood- en beschuitfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;133
5445;XVII, 5. Brood- en beschuitfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5446;XVII, 5. Brood- en beschuitfabrieken;Mannen;Totaal alle burgerlijke staten;48323
5447;XVII, 5. Brood- en beschuitfabrieken;Mannen;Ongehuwd;23763
5448;XVII, 5. Brood- en beschuitfabrieken;Mannen;Gehuwd;23466
5449;XVII, 5. Brood- en beschuitfabrieken;Mannen;Gescheiden van tafel en bed;37
5450;XVII, 5. Brood- en beschuitfabrieken;Mannen;Weduwstaat;935
5451;XVII, 5. Brood- en beschuitfabrieken;Mannen;Gescheiden van echt;122
5452;XVII, 5. Brood- en beschuitfabrieken;Mannen;Burgerlijke staat onbekend;0
5453;XVII, 5. Brood- en beschuitfabrieken;Vrouwen;Totaal alle burgerlijke staten;1641
5454;XVII, 5. Brood- en beschuitfabrieken;Vrouwen;Ongehuwd;1183
5455;XVII, 5. Brood- en beschuitfabrieken;Vrouwen;Gehuwd;150
5456;XVII, 5. Brood- en beschuitfabrieken;Vrouwen;Gescheiden van tafel en bed;1
5457;XVII, 5. Brood- en beschuitfabrieken;Vrouwen;Weduwstaat;296
5458;XVII, 5. Brood- en beschuitfabrieken;Vrouwen;Gescheiden van echt;11
5459;XVII, 5. Brood- en beschuitfabrieken;Vrouwen;Burgerlijke staat onbekend;0
5460;XVII, 6. Banketbakkerijen;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;9296
5461;XVII, 6. Banketbakkerijen;Totaal mannen en vrouwen;Ongehuwd;5879
5462;XVII, 6. Banketbakkerijen;Totaal mannen en vrouwen;Gehuwd;3265
5463;XVII, 6. Banketbakkerijen;Totaal mannen en vrouwen;Gescheiden van tafel en bed;5
5464;XVII, 6. Banketbakkerijen;Totaal mannen en vrouwen;Weduwstaat;111
5465;XVII, 6. Banketbakkerijen;Totaal mannen en vrouwen;Gescheiden van echt;36
5466;XVII, 6. Banketbakkerijen;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5467;XVII, 6. Banketbakkerijen;Mannen;Totaal alle burgerlijke staten;8718
5468;XVII, 6. Banketbakkerijen;Mannen;Ongehuwd;5347
5469;XVII, 6. Banketbakkerijen;Mannen;Gehuwd;3237
5470;XVII, 6. Banketbakkerijen;Mannen;Gescheiden van tafel en bed;5
5471;XVII, 6. Banketbakkerijen;Mannen;Weduwstaat;98
5472;XVII, 6. Banketbakkerijen;Mannen;Gescheiden van echt;31
5473;XVII, 6. Banketbakkerijen;Mannen;Burgerlijke staat onbekend;0
5474;XVII, 6. Banketbakkerijen;Vrouwen;Totaal alle burgerlijke staten;578
5475;XVII, 6. Banketbakkerijen;Vrouwen;Ongehuwd;532
5476;XVII, 6. Banketbakkerijen;Vrouwen;Gehuwd;28
5477;XVII, 6. Banketbakkerijen;Vrouwen;Gescheiden van tafel en bed;0
5478;XVII, 6. Banketbakkerijen;Vrouwen;Weduwstaat;13
5479;XVII, 6. Banketbakkerijen;Vrouwen;Gescheiden van echt;5
5480;XVII, 6. Banketbakkerijen;Vrouwen;Burgerlijke staat onbekend;0
5481;XVII, 7. Biscuits- en koekfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;4900
5482;XVII, 7. Biscuits- en koekfabrieken;Totaal mannen en vrouwen;Ongehuwd;3571
5483;XVII, 7. Biscuits- en koekfabrieken;Totaal mannen en vrouwen;Gehuwd;1268
5484;XVII, 7. Biscuits- en koekfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;2
5485;XVII, 7. Biscuits- en koekfabrieken;Totaal mannen en vrouwen;Weduwstaat;48
5486;XVII, 7. Biscuits- en koekfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;11
5487;XVII, 7. Biscuits- en koekfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5488;XVII, 7. Biscuits- en koekfabrieken;Mannen;Totaal alle burgerlijke staten;2661
5489;XVII, 7. Biscuits- en koekfabrieken;Mannen;Ongehuwd;1367
5490;XVII, 7. Biscuits- en koekfabrieken;Mannen;Gehuwd;1246
5491;XVII, 7. Biscuits- en koekfabrieken;Mannen;Gescheiden van tafel en bed;0
5492;XVII, 7. Biscuits- en koekfabrieken;Mannen;Weduwstaat;42
5493;XVII, 7. Biscuits- en koekfabrieken;Mannen;Gescheiden van echt;6
5494;XVII, 7. Biscuits- en koekfabrieken;Mannen;Burgerlijke staat onbekend;0
5495;XVII, 7. Biscuits- en koekfabrieken;Vrouwen;Totaal alle burgerlijke staten;2239
5496;XVII, 7. Biscuits- en koekfabrieken;Vrouwen;Ongehuwd;2204
5497;XVII, 7. Biscuits- en koekfabrieken;Vrouwen;Gehuwd;22
5498;XVII, 7. Biscuits- en koekfabrieken;Vrouwen;Gescheiden van tafel en bed;2
5499;XVII, 7. Biscuits- en koekfabrieken;Vrouwen;Weduwstaat;6
5500;XVII, 7. Biscuits- en koekfabrieken;Vrouwen;Gescheiden van echt;5
5501;XVII, 7. Biscuits- en koekfabrieken;Vrouwen;Burgerlijke staat onbekend;0
5502;XVII, 8. Fabrieken van bakkersartikelen;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;280
5503;XVII, 8. Fabrieken van bakkersartikelen;Totaal mannen en vrouwen;Ongehuwd;110
5504;XVII, 8. Fabrieken van bakkersartikelen;Totaal mannen en vrouwen;Gehuwd;161
5505;XVII, 8. Fabrieken van bakkersartikelen;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
5506;XVII, 8. Fabrieken van bakkersartikelen;Totaal mannen en vrouwen;Weduwstaat;8
5507;XVII, 8. Fabrieken van bakkersartikelen;Totaal mannen en vrouwen;Gescheiden van echt;1
5508;XVII, 8. Fabrieken van bakkersartikelen;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5509;XVII, 8. Fabrieken van bakkersartikelen;Mannen;Totaal alle burgerlijke staten;252
5510;XVII, 8. Fabrieken van bakkersartikelen;Mannen;Ongehuwd;84
5511;XVII, 8. Fabrieken van bakkersartikelen;Mannen;Gehuwd;160
5512;XVII, 8. Fabrieken van bakkersartikelen;Mannen;Gescheiden van tafel en bed;0
5513;XVII, 8. Fabrieken van bakkersartikelen;Mannen;Weduwstaat;8
5514;XVII, 8. Fabrieken van bakkersartikelen;Mannen;Gescheiden van echt;0
5515;XVII, 8. Fabrieken van bakkersartikelen;Mannen;Burgerlijke staat onbekend;0
5516;XVII, 8. Fabrieken van bakkersartikelen;Vrouwen;Totaal alle burgerlijke staten;28
5517;XVII, 8. Fabrieken van bakkersartikelen;Vrouwen;Ongehuwd;26
5518;XVII, 8. Fabrieken van bakkersartikelen;Vrouwen;Gehuwd;1
5519;XVII, 8. Fabrieken van bakkersartikelen;Vrouwen;Gescheiden van tafel en bed;0
5520;XVII, 8. Fabrieken van bakkersartikelen;Vrouwen;Weduwstaat;0
5521;XVII, 8. Fabrieken van bakkersartikelen;Vrouwen;Gescheiden van echt;1
5522;XVII, 8. Fabrieken van bakkersartikelen;Vrouwen;Burgerlijke staat onbekend;0
5523;XVII, 9. Puddingpoederfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;390
5524;XVII, 9. Puddingpoederfabrieken;Totaal mannen en vrouwen;Ongehuwd;273
5525;XVII, 9. Puddingpoederfabrieken;Totaal mannen en vrouwen;Gehuwd;116
5526;XVII, 9. Puddingpoederfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
5527;XVII, 9. Puddingpoederfabrieken;Totaal mannen en vrouwen;Weduwstaat;1
5528;XVII, 9. Puddingpoederfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;0
5529;XVII, 9. Puddingpoederfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5530;XVII, 9. Puddingpoederfabrieken;Mannen;Totaal alle burgerlijke staten;200
5531;XVII, 9. Puddingpoederfabrieken;Mannen;Ongehuwd;89
5532;XVII, 9. Puddingpoederfabrieken;Mannen;Gehuwd;111
5533;XVII, 9. Puddingpoederfabrieken;Mannen;Gescheiden van tafel en bed;0
5534;XVII, 9. Puddingpoederfabrieken;Mannen;Weduwstaat;0
5535;XVII, 9. Puddingpoederfabrieken;Mannen;Gescheiden van echt;0
5536;XVII, 9. Puddingpoederfabrieken;Mannen;Burgerlijke staat onbekend;0
5537;XVII, 9. Puddingpoederfabrieken;Vrouwen;Totaal alle burgerlijke staten;190
5538;XVII, 9. Puddingpoederfabrieken;Vrouwen;Ongehuwd;184
5539;XVII, 9. Puddingpoederfabrieken;Vrouwen;Gehuwd;5
5540;XVII, 9. Puddingpoederfabrieken;Vrouwen;Gescheiden van tafel en bed;0
5541;XVII, 9. Puddingpoederfabrieken;Vrouwen;Weduwstaat;1
5542;XVII, 9. Puddingpoederfabrieken;Vrouwen;Gescheiden van echt;0
5543;XVII, 9. Puddingpoederfabrieken;Vrouwen;Burgerlijke staat onbekend;0
5544;XVII, 10. Vermicelli- en macaronifabr.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;183
5545;XVII, 10. Vermicelli- en macaronifabr.;Totaal mannen en vrouwen;Ongehuwd;126
5546;XVII, 10. Vermicelli- en macaronifabr.;Totaal mannen en vrouwen;Gehuwd;55
5547;XVII, 10. Vermicelli- en macaronifabr.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
5548;XVII, 10. Vermicelli- en macaronifabr.;Totaal mannen en vrouwen;Weduwstaat;2
5549;XVII, 10. Vermicelli- en macaronifabr.;Totaal mannen en vrouwen;Gescheiden van echt;0
5550;XVII, 10. Vermicelli- en macaronifabr.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5551;XVII, 10. Vermicelli- en macaronifabr.;Mannen;Totaal alle burgerlijke staten;114
5552;XVII, 10. Vermicelli- en macaronifabr.;Mannen;Ongehuwd;66
5553;XVII, 10. Vermicelli- en macaronifabr.;Mannen;Gehuwd;46
5554;XVII, 10. Vermicelli- en macaronifabr.;Mannen;Gescheiden van tafel en bed;0
5555;XVII, 10. Vermicelli- en macaronifabr.;Mannen;Weduwstaat;2
5556;XVII, 10. Vermicelli- en macaronifabr.;Mannen;Gescheiden van echt;0
5557;XVII, 10. Vermicelli- en macaronifabr.;Mannen;Burgerlijke staat onbekend;0
5558;XVII, 10. Vermicelli- en macaronifabr.;Vrouwen;Totaal alle burgerlijke staten;69
5559;XVII, 10. Vermicelli- en macaronifabr.;Vrouwen;Ongehuwd;60
5560;XVII, 10. Vermicelli- en macaronifabr.;Vrouwen;Gehuwd;9
5561;XVII, 10. Vermicelli- en macaronifabr.;Vrouwen;Gescheiden van tafel en bed;0
5562;XVII, 10. Vermicelli- en macaronifabr.;Vrouwen;Weduwstaat;0
5563;XVII, 10. Vermicelli- en macaronifabr.;Vrouwen;Gescheiden van echt;0
5564;XVII, 10. Vermicelli- en macaronifabr.;Vrouwen;Burgerlijke staat onbekend;0
5565;XVII, 11. Aardappelmeelfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;1419
5566;XVII, 11. Aardappelmeelfabrieken;Totaal mannen en vrouwen;Ongehuwd;250
5567;XVII, 11. Aardappelmeelfabrieken;Totaal mannen en vrouwen;Gehuwd;1124
5568;XVII, 11. Aardappelmeelfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
5569;XVII, 11. Aardappelmeelfabrieken;Totaal mannen en vrouwen;Weduwstaat;42
5570;XVII, 11. Aardappelmeelfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;3
5571;XVII, 11. Aardappelmeelfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5572;XVII, 11. Aardappelmeelfabrieken;Mannen;Totaal alle burgerlijke staten;1389
5573;XVII, 11. Aardappelmeelfabrieken;Mannen;Ongehuwd;225
5574;XVII, 11. Aardappelmeelfabrieken;Mannen;Gehuwd;1121
5575;XVII, 11. Aardappelmeelfabrieken;Mannen;Gescheiden van tafel en bed;0
5576;XVII, 11. Aardappelmeelfabrieken;Mannen;Weduwstaat;40
5577;XVII, 11. Aardappelmeelfabrieken;Mannen;Gescheiden van echt;3
5578;XVII, 11. Aardappelmeelfabrieken;Mannen;Burgerlijke staat onbekend;0
5579;XVII, 11. Aardappelmeelfabrieken;Vrouwen;Totaal alle burgerlijke staten;30
5580;XVII, 11. Aardappelmeelfabrieken;Vrouwen;Ongehuwd;25
5581;XVII, 11. Aardappelmeelfabrieken;Vrouwen;Gehuwd;3
5582;XVII, 11. Aardappelmeelfabrieken;Vrouwen;Gescheiden van tafel en bed;0
5583;XVII, 11. Aardappelmeelfabrieken;Vrouwen;Weduwstaat;2
5584;XVII, 11. Aardappelmeelfabrieken;Vrouwen;Gescheiden van echt;0
5585;XVII, 11. Aardappelmeelfabrieken;Vrouwen;Burgerlijke staat onbekend;0
5586;XVII, 12. Glucose-, stroop- en sagofabr.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;313
5587;XVII, 12. Glucose-, stroop- en sagofabr.;Totaal mannen en vrouwen;Ongehuwd;81
5588;XVII, 12. Glucose-, stroop- en sagofabr.;Totaal mannen en vrouwen;Gehuwd;221
5589;XVII, 12. Glucose-, stroop- en sagofabr.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
5590;XVII, 12. Glucose-, stroop- en sagofabr.;Totaal mannen en vrouwen;Weduwstaat;10
5591;XVII, 12. Glucose-, stroop- en sagofabr.;Totaal mannen en vrouwen;Gescheiden van echt;1
5592;XVII, 12. Glucose-, stroop- en sagofabr.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5593;XVII, 12. Glucose-, stroop- en sagofabr.;Mannen;Totaal alle burgerlijke staten;304
5594;XVII, 12. Glucose-, stroop- en sagofabr.;Mannen;Ongehuwd;74
5595;XVII, 12. Glucose-, stroop- en sagofabr.;Mannen;Gehuwd;221
5596;XVII, 12. Glucose-, stroop- en sagofabr.;Mannen;Gescheiden van tafel en bed;0
5597;XVII, 12. Glucose-, stroop- en sagofabr.;Mannen;Weduwstaat;8
5598;XVII, 12. Glucose-, stroop- en sagofabr.;Mannen;Gescheiden van echt;1
5599;XVII, 12. Glucose-, stroop- en sagofabr.;Mannen;Burgerlijke staat onbekend;0
5600;XVII, 12. Glucose-, stroop- en sagofabr.;Vrouwen;Totaal alle burgerlijke staten;9
5601;XVII, 12. Glucose-, stroop- en sagofabr.;Vrouwen;Ongehuwd;7
5602;XVII, 12. Glucose-, stroop- en sagofabr.;Vrouwen;Gehuwd;0
5603;XVII, 12. Glucose-, stroop- en sagofabr.;Vrouwen;Gescheiden van tafel en bed;0
5604;XVII, 12. Glucose-, stroop- en sagofabr.;Vrouwen;Weduwstaat;2
5605;XVII, 12. Glucose-, stroop- en sagofabr.;Vrouwen;Gescheiden van echt;0
5606;XVII, 12. Glucose-, stroop- en sagofabr.;Vrouwen;Burgerlijke staat onbekend;0
5607;XVII, 13. Stijfselfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;732
5608;XVII, 13. Stijfselfabrieken;Totaal mannen en vrouwen;Ongehuwd;357
5609;XVII, 13. Stijfselfabrieken;Totaal mannen en vrouwen;Gehuwd;363
5610;XVII, 13. Stijfselfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;1
5611;XVII, 13. Stijfselfabrieken;Totaal mannen en vrouwen;Weduwstaat;10
5612;XVII, 13. Stijfselfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;1
5613;XVII, 13. Stijfselfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5614;XVII, 13. Stijfselfabrieken;Mannen;Totaal alle burgerlijke staten;700
5615;XVII, 13. Stijfselfabrieken;Mannen;Ongehuwd;329
5616;XVII, 13. Stijfselfabrieken;Mannen;Gehuwd;360
5617;XVII, 13. Stijfselfabrieken;Mannen;Gescheiden van tafel en bed;1
5618;XVII, 13. Stijfselfabrieken;Mannen;Weduwstaat;10
5619;XVII, 13. Stijfselfabrieken;Mannen;Gescheiden van echt;0
5620;XVII, 13. Stijfselfabrieken;Mannen;Burgerlijke staat onbekend;0
5621;XVII, 13. Stijfselfabrieken;Vrouwen;Totaal alle burgerlijke staten;32
5622;XVII, 13. Stijfselfabrieken;Vrouwen;Ongehuwd;28
5623;XVII, 13. Stijfselfabrieken;Vrouwen;Gehuwd;3
5624;XVII, 13. Stijfselfabrieken;Vrouwen;Gescheiden van tafel en bed;0
5625;XVII, 13. Stijfselfabrieken;Vrouwen;Weduwstaat;0
5626;XVII, 13. Stijfselfabrieken;Vrouwen;Gescheiden van echt;1
5627;XVII, 13. Stijfselfabrieken;Vrouwen;Burgerlijke staat onbekend;0
5628;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;442
5629;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Ongehuwd;139
5630;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Gehuwd;291
5631;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;2
5632;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Weduwstaat;9
5633;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;1
5634;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5635;XVII, 14. IJsfabrieken;Mannen;Totaal alle burgerlijke staten;431
5636;XVII, 14. IJsfabrieken;Mannen;Ongehuwd;129
5637;XVII, 14. IJsfabrieken;Mannen;Gehuwd;291
5638;XVII, 14. IJsfabrieken;Mannen;Gescheiden van tafel en bed;2
5639;XVII, 14. IJsfabrieken;Mannen;Weduwstaat;8
5640;XVII, 14. IJsfabrieken;Mannen;Gescheiden van echt;1
5641;XVII, 14. IJsfabrieken;Mannen;Burgerlijke staat onbekend;0
5642;XVII, 14. IJsfabrieken;Vrouwen;Totaal alle burgerlijke staten;11
5643;XVII, 14. IJsfabrieken;Vrouwen;Ongehuwd;10
5644;XVII, 14. IJsfabrieken;Vrouwen;Gehuwd;0
5645;XVII, 14. IJsfabrieken;Vrouwen;Gescheiden van tafel en bed;0
5646;XVII, 14. IJsfabrieken;Vrouwen;Weduwstaat;1
5647;XVII, 14. IJsfabrieken;Vrouwen;Gescheiden van echt;0
5648;XVII, 14. IJsfabrieken;Vrouwen;Burgerlijke staat onbekend;0
5649;XVII, 15. Beetwortelsuikerfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;1864
5650;XVII, 15. Beetwortelsuikerfabrieken;Totaal mannen en vrouwen;Ongehuwd;454
5651;XVII, 15. Beetwortelsuikerfabrieken;Totaal mannen en vrouwen;Gehuwd;1326
5652;XVII, 15. Beetwortelsuikerfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;3
5653;XVII, 15. Beetwortelsuikerfabrieken;Totaal mannen en vrouwen;Weduwstaat;79
5654;XVII, 15. Beetwortelsuikerfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;2
5655;XVII, 15. Beetwortelsuikerfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
5656;XVII, 15. Beetwortelsuikerfabrieken;Mannen;Totaal alle burgerlijke staten;1819
5657;XVII, 15. Beetwortelsuikerfabrieken;Mannen;Ongehuwd;421
5658;XVII, 15. Beetwortelsuikerfabrieken;Mannen;Gehuwd;1319
5659;XVII, 15. Beetwortelsuikerfabrieken;Mannen;Gescheiden van tafel en bed;3
5660;XVII, 15. Beetwortelsuikerfabrieken;Mannen;Weduwstaat;74
5661;XVII, 15. Beetwortelsuikerfabrieken;Mannen;Gescheiden van echt;2
5662;XVII, 15. Beetwortelsuikerfabrieken;Mannen;Burgerlijke staat onbekend;0
5663;XVII, 15. Beetwortelsuikerfabrieken;Vrouwen;Totaal alle burgerlijke staten;45
5664;XVII, 15. Beetwortelsuikerfabrieken;Vrouwen;Ongehuwd;33
5665;XVII, 15. Beetwortelsuikerfabrieken;Vrouwen;Gehuwd;7
5666;XVII, 15. Beetwortelsuikerfabrieken;Vrouwen;Gescheiden van tafel en bed;0
5667;XVII, 15. Beetwortelsuikerfabrieken;Vrouwen;Weduwstaat;5
5668;XVII, 15. Beetwortelsuikerfabrieken;Vrouwen;Gescheiden van echt;0
5669;XVII, 15. Beetwortelsuikerfabrieken;Vrouwen;Burgerlijke staat onbekend;0
5670;XVII, 16. Suikerraffinaderijen;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;1384
5671;XVII, 16. Suikerraffinaderijen;Totaal mannen en vrouwen;Ongehuwd;511
5672;XVII, 16. Suikerraffinaderijen;Totaal mannen en vrouwen;Gehuwd;821
5673;XVII, 16. Suikerraffinaderijen;Totaal mannen en vrouwen;Gescheiden van tafel en bed;3
