ID;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;Bevolking15JaarEnOuder_1;Totaal_2;Afgelopen4JaarVoortdurendWerkzaam_3;MeerDan3JaarWerkzaam_4;TussenDe2En3JaarWerkzaam_5;TussenDe1En2JaarWerkzaam_6;Tussen1MndEn1JaarWerkzaam_7;Totaal_8;MeerDan3JaarWerkzaam_9;TussenDe2En3JaarWerkzaam_10;TussenDe1En2JaarWerkzaam_11;Tussen1MndEn1JaarWerkzaam_12;NietWerkzaamAfgelopen4Jaar_13;k_1Maand_14;k_2Maanden_15;k_3Tot6Maanden_16;k_6MaandenTot1Jaar_17;k_1Tot2Jaar_18;k_2Tot3Jaar_19;k_3Tot4Jaar_20;k_4JaarEnLanger_21
4177;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2008;65000;40900;30500;4300;2700;2000;1500;24100;1100;1400;1500;2400;17700;700;400;1000;800;1600;900;900;17700
4178;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2009;65300;40700;30500;4600;2700;1800;1200;24600;1300;1400;1600;2300;17900;600;400;1100;1000;1600;1100;800;17900
4179;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2010;65700;40600;30800;4600;2500;1500;1100;25100;1400;1600;1600;2400;18100;500;400;1200;1100;1700;1200;900;18100
4180;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2011;66000;40900;31000;4600;2500;1600;1300;25100;1300;1600;1600;2300;18200;500;400;1100;1000;1700;1200;900;18200
4181;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2012;66400;40700;30800;4500;2400;1700;1200;25700;1400;1700;1800;2300;18400;500;400;1100;1100;1800;1300;1000;18400
4182;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2013;66700;40000;30300;4500;2500;1500;1200;26700;1600;1900;1900;2500;18800;600;400;1100;1200;2100;1300;1100;18800
4183;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2014;67000;40000;30300;4600;2400;1600;1200;26900;1400;1900;2000;2500;19200;600;400;1000;1200;2000;1500;1100;19200
4184;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2015;67500;40400;30200;4500;2600;1700;1300;27100;1300;1700;1900;2600;19700;600;400;1000;1000;1700;1400;1200;19700
4185;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2016;67700;40600;30100;4600;2700;1900;1400;27100;1300;1600;1700;2500;20000;500;400;1000;1100;1700;1300;1200;20000
4186;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2004;18300;11100;8700;1000;700;400;300;7200;300;500;400;700;5400;100;100;300;200;500;300;300;5400
4187;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2005;18400;11100;8700;1000;700;400;300;7300;300;400;500;700;5500;100;100;300;200;500;400;300;5500
4188;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2006;18300;11100;8500;1000;700;400;500;7200;300;400;400;600;5400;100;100;300;200;500;300;300;5400
4189;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2007;18500;11500;8500;1100;700;600;600;7000;300;400;400;600;5300;100;100;300;200;400;300;200;5300
4190;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2008;18800;11700;8600;1200;800;600;500;7100;300;400;500;600;5300;200;100;300;200;400;300;300;5300
4191;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2009;18900;11800;8700;1300;900;600;400;7100;300;400;400;700;5300;200;100;300;200;400;300;300;5300
4192;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2010;19100;12000;9000;1300;800;500;400;7100;300;400;400;600;5300;100;100;300;200;500;300;200;5300
4193;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2011;19300;12200;9200;1300;800;500;400;7000;400;400;400;600;5300;100;100;300;200;400;300;200;5300
4194;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2012;19400;12200;9400;1300;700;500;300;7200;400;400;400;600;5300;100;100;300;300;500;300;300;5300
4195;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2013;19400;12100;9300;1300;700;400;300;7300;400;500;400;600;5400;100;100;300;300;500;300;300;5400
4196;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2014;20000;12400;9600;1400;600;400;400;7600;400;500;500;600;5600;100;100;300;300;500;400;300;5600
4197;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2015;20100;12500;9600;1300;700;500;400;7600;400;500;500;600;5600;200;100;300;300;500;300;300;5600
4198;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Putten;2016;20100;12600;9600;1300;800;500;400;7400;300;400;400;600;5700;100;100;200;300;400;300;300;5700
4199;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2004;29700;18500;14800;1500;1100;700;400;11200;500;600;700;1200;8200;200;200;700;400;700;500;400;8200
4200;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2005;29900;18600;15100;1500;1000;600;500;11300;400;700;700;1200;8300;200;200;600;400;800;400;400;8300
4201;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2006;30100;19000;15000;1600;1000;700;700;11000;400;600;700;1100;8300;200;100;500;300;700;500;400;8300
4202;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2007;29900;19200;14900;1700;1100;800;700;10700;500;500;600;1100;7900;300;200;600;300;500;500;400;7900
4203;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2008;29900;19500;15000;1800;1100;900;700;10400;400;500;600;1000;7900;200;200;500;200;600;400;400;7900
4204;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2009;30000;19400;15100;1900;1100;800;500;10600;500;600;600;900;8000;200;200;600;300;600;400;300;8000
4205;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2010;30000;19300;15200;1900;1100;700;500;10700;500;600;600;900;7900;200;200;500;300;700;400;400;7900
4206;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2011;30100;19500;15300;1900;1100;700;600;10600;500;600;700;900;7900;200;200;500;300;600;500;400;7900
4207;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2012;30100;19300;15200;1900;1000;700;500;10700;600;700;600;1000;7900;200;200;500;400;700;500;400;7900
4208;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2013;30200;19100;15100;2000;1000;600;400;11100;600;700;700;900;8100;200;200;400;400;800;500;400;8100
4209;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2014;30400;19100;15100;2000;900;500;500;11300;600;700;700;1000;8200;200;200;400;400;700;600;500;8200
4210;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2015;30600;19300;15000;2000;900;700;600;11300;600;700;700;1000;8300;200;200;500;400;700;500;500;8300
4211;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Raalte;2016;30900;19600;15100;2100;1100;800;600;11200;500;600;700;1000;8500;200;200;500;300;600;500;500;8500
4212;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2004;16300;9700;7400;1000;700;400;300;6600;300;400;500;800;4600;100;300;300;200;500;300;300;4600
4213;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2005;16400;9800;7600;1000;600;400;200;6600;300;400;500;900;4600;100;200;400;200;400;400;300;4600
4214;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2006;16400;10000;7500;1000;600;400;300;6500;300;400;400;800;4600;100;200;300;200;500;300;300;4600
4215;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2007;16500;10100;7600;1100;700;500;300;6400;300;400;500;800;4500;200;200;400;200;400;300;200;4500
4216;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2008;16600;10300;7600;1100;700;500;300;6300;300;400;400;800;4400;200;100;400;200;400;300;300;4400
4217;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2009;16700;10300;7700;1100;700;500;300;6400;300;400;500;800;4400;200;200;400;200;500;300;200;4400
4218;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2010;16800;10500;7900;1200;700;400;300;6300;200;400;500;800;4400;100;100;400;200;400;300;300;4400
4219;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2011;16900;10800;8100;1200;700;500;300;6200;300;300;400;800;4400;100;200;400;200;400;300;300;4400
4220;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2012;17100;10900;8300;1200;600;500;300;6200;300;400;400;700;4400;100;100;300;200;400;300;200;4400
4221;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2013;17200;11000;8300;1200;700;500;300;6200;300;400;400;600;4400;100;200;300;200;400;300;200;4400
4222;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2014;17300;11000;8400;1200;700;400;300;6300;300;400;400;700;4400;200;200;400;200;400;300;300;4400
4223;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2015;17500;11100;8400;1300;700;400;300;6400;400;400;400;700;4500;200;200;300;300;400;300;300;4500
4224;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reimerswaal;2016;17600;11300;8600;1300;700;500;300;6300;300;400;400;700;4500;100;100;300;200;400;300;200;4500
4225;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2004;26500;13600;10800;1200;700;500;400;12900;500;700;700;1000;10100;100;100;400;400;800;500;400;10100
4226;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2005;26300;13600;10900;1200;700;500;400;12700;400;600;700;1100;9900;100;100;400;400;700;600;500;9900
4227;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2006;26300;13800;10700;1200;800;500;500;12500;400;600;600;1000;9800;200;100;300;300;800;500;500;9800
4228;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2007;26400;14100;10700;1300;800;600;600;12300;400;500;700;1000;9800;200;100;400;300;600;600;400;9800
4229;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2008;26600;14200;10800;1400;900;600;500;12400;400;500;600;1100;9700;200;100;400;300;600;500;500;9700
4230;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2009;26500;14200;10800;1400;900;600;500;12300;500;600;600;1000;9600;200;200;400;400;700;400;400;9600
4231;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2010;26500;14200;10800;1400;900;600;500;12300;500;600;700;1000;9500;200;100;400;400;800;500;400;9500
4232;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2011;26600;14400;11000;1500;900;600;500;12200;400;600;700;1000;9500;200;100;400;400;600;500;400;9500
4233;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2012;26600;14300;11000;1400;900;600;400;12300;500;600;700;1000;9500;200;200;500;400;700;500;500;9500
4234;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2013;26700;14100;10900;1400;900;500;400;12600;500;800;700;1000;9600;200;200;400;400;800;600;400;9600
4235;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2014;26600;13900;10900;1400;800;500;400;12700;500;800;800;1100;9500;200;200;400;400;800;600;500;9500
4236;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2015;26600;14000;10800;1400;800;600;400;12600;400;700;800;1100;9600;200;200;400;400;800;600;500;9600
4237;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renkum;2016;26700;14300;10900;1400;900;600;500;12400;400;600;700;1000;9600;100;100;400;300;700;600;500;9600
4238;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2004;3300;2200;1800;200;100;100;0;1100;100;100;100;100;700;0;0;100;0;100;100;100;700
4239;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2005;3300;2200;1800;200;100;100;100;1100;0;100;100;100;800;0;0;0;100;100;100;100;800
4240;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2006;3400;2300;1800;200;100;100;100;1100;100;100;100;100;800;0;0;100;0;100;100;0;800
4241;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2007;3500;2400;1800;200;100;100;100;1100;100;100;100;100;800;0;0;100;0;100;100;0;800
4242;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2008;3500;2400;1900;200;100;100;100;1100;100;100;100;100;800;0;0;100;0;100;0;100;800
4243;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2009;3500;2500;1900;200;200;100;100;1100;100;100;100;100;700;0;0;100;0;100;100;0;700
4244;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2010;3700;2500;1900;300;200;100;100;1100;100;100;100;100;800;0;0;100;0;100;100;100;800
4245;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2011;3700;2600;2000;300;100;100;100;1100;100;100;100;100;800;0;0;100;0;100;100;100;800
4246;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2012;3800;2600;2100;300;100;100;100;1100;100;100;100;100;800;0;0;100;0;100;100;100;800
4247;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2013;3800;2600;2100;300;100;100;100;1200;100;100;100;100;800;0;0;100;0;100;100;100;800
4248;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2014;3800;2600;2100;300;100;100;100;1200;100;100;100;100;800;0;0;100;0;100;100;100;800
4249;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2015;3900;2700;2200;200;100;100;100;1200;100;100;100;100;900;0;0;100;0;100;0;100;900
4250;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Renswoude;2016;4000;2800;2200;300;100;100;100;1200;100;100;100;100;900;0;0;100;0;100;100;0;900
4251;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2004;10100;6700;5300;600;400;200;200;3300;100;200;200;400;2400;0;0;200;100;200;200;100;2400
4252;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2005;10100;6800;5400;600;300;200;200;3400;100;200;200;400;2400;0;0;200;100;300;200;100;2400
4253;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2006;10200;6900;5500;600;400;300;200;3300;200;200;200;300;2400;100;0;200;100;200;200;100;2400
4254;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2007;10300;7100;5500;600;400;300;300;3200;100;200;200;300;2300;100;0;200;100;200;100;100;2300
4255;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2008;10300;7300;5500;700;500;400;300;3000;100;100;200;300;2200;100;100;100;100;200;100;100;2200
4256;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2009;10500;7300;5600;700;500;300;200;3100;200;200;200;300;2300;100;100;100;100;200;100;100;2300
4257;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2010;10500;7300;5700;700;400;300;200;3200;200;300;200;300;2200;100;100;100;100;300;200;100;2200
4258;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2011;10500;7400;5900;700;400;200;200;3100;200;200;300;300;2200;100;0;100;100;200;200;100;2200
4259;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2012;10500;7300;5900;700;400;300;100;3200;200;200;200;300;2200;100;0;100;200;200;200;200;2200
4260;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2013;10600;7300;5800;700;400;200;200;3300;200;300;200;300;2300;100;0;200;100;300;200;200;2300
4261;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2014;10700;7300;5900;700;300;200;200;3400;200;200;300;300;2400;100;100;100;100;200;200;200;2400
4262;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2015;10700;7300;5900;700;400;200;200;3400;200;200;200;300;2400;100;0;100;100;300;200;200;2400
4263;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Reusel-De Mierden;2016;10800;7400;5900;700;300;200;200;3400;200;200;200;300;2500;100;0;100;100;200;200;200;2500
4264;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2004;37600;19100;15000;1800;1200;700;500;18500;800;1000;1100;1600;14000;200;300;800;600;1200;800;600;14000
4265;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2005;37200;19200;15000;1800;1100;700;500;18000;600;900;1000;1600;13900;200;200;700;500;1100;800;700;13900
4266;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2006;37100;19300;14700;1800;1200;900;700;17700;600;1000;900;1500;13800;200;200;600;500;1100;700;700;13800
4267;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2007;36900;19700;14500;1900;1400;1000;800;17300;500;800;1000;1400;13600;300;200;500;400;900;800;600;13600
4268;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2008;36900;19700;14600;2000;1400;1000;700;17100;500;700;900;1500;13500;300;200;600;400;900;600;600;13500
4269;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2009;36900;19700;14600;2200;1300;900;700;17300;700;800;900;1400;13400;400;200;600;500;1000;600;500;13400
4270;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2010;37200;19700;14700;2300;1200;900;600;17500;700;900;1000;1500;13400;300;300;600;500;1100;700;600;13400
4271;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2011;37000;19700;14700;2200;1300;800;700;17300;700;900;1100;1500;13100;300;300;700;600;900;800;500;13100
4272;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2012;37100;19600;14600;2200;1300;900;600;17500;700;1000;1000;1600;13100;300;200;700;700;1100;700;700;13100
4273;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2013;37200;19200;14400;2200;1300;700;600;18000;800;1100;1200;1500;13300;300;300;700;700;1200;800;600;13300
4274;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2014;37200;19200;14400;2200;1200;800;600;18000;700;1100;1200;1500;13400;300;200;600;600;1200;900;700;13400
4275;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2015;37500;19300;14200;2200;1300;900;700;18200;700;1000;1100;1600;13800;300;200;600;600;1000;900;700;13800
4276;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rheden;2016;37400;19500;14300;2200;1300;1000;700;17900;600;900;1000;1600;13900;300;200;600;600;1000;700;700;13900
4277;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2004;14700;8400;6600;800;500;300;200;6300;300;400;400;600;4700;100;100;300;200;500;300;200;4700
4278;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2005;14700;8400;6600;800;500;300;200;6300;200;400;400;600;4700;100;100;300;200;400;300;300;4700
4279;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2006;14900;8700;6600;800;600;400;300;6300;300;400;400;600;4700;100;100;200;200;400;300;300;4700
4280;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2007;15000;8800;6600;900;600;400;400;6200;200;300;400;600;4700;100;100;200;200;400;300;300;4700
4281;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2008;15000;8900;6600;900;600;400;400;6100;300;300;400;600;4600;200;100;200;200;400;300;200;4600
4282;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2009;15100;8900;6600;1000;600;400;300;6200;300;400;300;600;4600;100;100;300;200;400;200;200;4600
4283;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2010;15100;9000;6700;1000;600;400;300;6200;200;400;400;600;4500;100;100;200;200;400;300;200;4500
4284;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2011;15300;9100;6800;1000;600;400;300;6200;300;300;400;600;4600;100;100;300;200;300;300;200;4600
4285;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2012;15300;9000;6800;1000;600;400;300;6300;300;300;400;600;4700;100;100;300;200;400;300;300;4700
4286;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2013;15400;9000;6800;1000;600;400;300;6500;300;400;400;600;4800;100;100;300;200;400;300;200;4800
4287;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2014;15600;9000;7000;1000;500;300;200;6600;300;400;400;600;4900;100;100;300;200;400;300;300;4900
4288;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2015;15800;9200;7000;1000;500;300;300;6600;300;300;400;600;5000;100;100;300;200;400;300;300;5000
4289;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Rhenen;2016;16000;9400;7100;1000;600;400;400;6500;300;300;400;600;5000;100;100;300;200;300;300;300;5000
4290;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ridderkerk;2004;37800;21700;17000;2100;1200;800;500;16200;700;1000;900;1300;12300;200;200;600;500;1100;800;600;12300
4291;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ridderkerk;2005;37700;21500;16900;2000;1200;800;600;16200;600;1000;1000;1400;12300;200;200;500;500;1100;800;600;12300
4292;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ridderkerk;2006;37800;21900;16900;2000;1300;800;800;16000;600;900;800;1400;12300;200;200;500;500;1000;700;700;12300
4293;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ridderkerk;2007;37900;22200;16800;2100;1400;1000;900;15700;600;700;900;1300;12200;300;200;500;400;800;700;600;12200
4294;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ridderkerk;2008;38000;22300;16700;2200;1500;1100;800;15700;600;700;800;1400;12200;300;200;500;400;900;600;600;12200
