ID;Geslacht;Leeftijd;Herkomstland;GeboortelandOuders;DuurVanDeUitkeringssituatie;Perioden;PersonenVanWieBijstandIsBeeindigd_1
5720;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2020;0.0
5721;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2021;0.0
5722;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2022;0.0
5723;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2023;0.0
5724;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2012;0.0
5725;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2013;0.0
5726;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2014;0.0
5727;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2015;0.0
5728;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2016;0.0
5729;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2017;0.0
5730;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2018;0.0
5731;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2019;0.0
5732;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2020;0.0
5733;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2021;0.0
5734;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2022;0.0
5735;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2023;0.0
5736;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2012;0.0
5737;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2013;0.0
5738;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2014;0.0
5739;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2015;0.0
5740;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2016;0.0
5741;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2017;0.0
5742;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2018;0.0
5743;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2019;0.0
5744;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2020;0.0
5745;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2021;0.0
5746;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2022;0.0
5747;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2023;0.0
5748;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2012;0.0
5749;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2013;0.0
5750;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2014;0.0
5751;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2015;0.0
5752;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2016;0.0
5753;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2017;0.0
5754;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2018;0.0
5755;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2019;0.0
5756;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2020;0.0
5757;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2021;0.0
5758;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2022;0.0
5759;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2023;0.0
5760;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2012;34930.0
5761;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2013;39370.0
5762;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2014;44050.0
5763;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2015;43390.0
5764;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2016;39370.0
5765;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2017;36880.0
5766;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2018;34660.0
5767;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2019;29750.0
5768;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2020;26480.0
5769;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2021;29630.0
5770;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2022;23460.0
5771;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal;2023;20480.0
5772;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2012;14400.0
5773;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2013;15580.0
5774;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2014;16320.0
5775;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2015;13900.0
5776;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2016;12450.0
5777;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2017;10470.0
5778;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2018;8630.0
5779;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2019;7410.0
5780;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2020;10480.0
5781;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2021;8780.0
5782;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2022;5430.0
5783;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;0 tot 6 maanden;2023;5310.0
5784;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2012;9010.0
5785;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2013;9100.0
5786;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2014;10500.0
5787;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2015;9730.0
5788;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2016;8270.0
5789;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2017;6910.0
5790;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2018;5630.0
5791;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2019;4650.0
5792;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2020;4340.0
5793;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2021;6100.0
5794;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2022;3680.0
5795;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;6 tot 12 maanden;2023;3390.0
5796;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2012;5760.0
5797;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2013;9960.0
5798;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2014;9150.0
5799;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2015;10090.0
5800;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2016;8450.0
5801;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2017;8040.0
5802;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2018;7520.0
5803;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2019;5650.0
5804;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2020;3820.0
5805;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2021;6010.0
5806;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2022;5270.0
5807;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;1 tot 2 jaar;2023;3980.0
5808;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2012;2560.0
5809;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2013;2320.0
5810;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2014;5460.0
5811;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2015;4540.0
5812;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2016;4600.0
5813;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2017;4900.0
5814;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2018;5480.0
5815;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2019;4670.0
5816;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2020;2500.0
5817;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2021;2720.0
5818;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2022;3060.0
5819;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;2 tot 3 jaar;2023;2620.0
5820;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2012;1190.0
5821;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2013;1020.0
5822;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2014;1260.0
5823;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2015;3520.0
5824;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2016;2470.0
5825;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2017;2790.0
5826;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2018;3230.0
5827;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2019;3290.0
5828;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2020;2100.0
5829;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2021;2010.0
5830;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2022;1850.0
5831;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;3 tot 4 jaar;2023;1700.0
5832;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2012;590.0
5833;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2013;510.0
5834;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2014;510.0
5835;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2015;790.0
5836;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2016;2250.0
5837;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2017;1560.0
5838;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2018;1690.0
5839;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2019;1780.0
5840;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2020;1440.0
5841;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2021;1660.0
5842;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2022;1410.0
5843;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;4 tot 5 jaar;2023;1150.0
5844;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2012;1420.0
5845;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2013;880.0
5846;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2014;850.0
5847;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2015;820.0
5848;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2016;890.0
5849;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2017;2200.0
5850;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2018;2470.0
5851;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2019;2300.0
5852;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2020;1810.0
5853;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2021;2360.0
5854;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2022;2750.0
5855;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;5 jaar of langer;2023;2340.0
5856;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2012;21450.0
5857;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2013;25820.0
5858;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2014;29850.0
5859;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2015;29310.0
5860;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2016;25910.0
5861;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2017;23240.0
5862;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2018;19600.0
5863;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2019;15960.0
5864;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2020;15910.0
5865;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2021;17460.0
5866;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2022;13570.0
5867;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;Totaal;2023;11740.0
5868;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2012;9550.0
5869;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2013;11190.0
5870;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2014;11960.0
5871;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2015;10020.0
5872;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2016;8810.0
5873;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2017;7300.0
5874;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2018;5720.0
5875;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2019;4830.0
5876;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2020;7170.0
5877;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2021;5680.0
5878;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2022;3390.0
5879;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2023;3320.0
5880;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2012;5570.0
5881;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2013;6170.0
5882;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2014;7220.0
5883;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2015;6630.0
5884;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2016;5540.0
5885;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2017;4540.0
5886;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2018;3580.0
5887;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2019;2780.0
5888;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2020;2770.0
5889;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2021;3790.0
5890;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2022;2100.0
5891;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2023;2000.0
5892;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2012;3320.0
5893;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2013;5990.0
5894;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2014;6090.0
5895;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2015;6790.0
5896;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2016;5420.0
5897;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2017;4820.0
5898;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2018;3950.0
5899;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2019;3020.0
5900;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2020;2230.0
5901;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2021;3580.0
5902;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2022;3020.0
5903;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;1 tot 2 jaar;2023;2100.0
5904;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2012;1390.0
5905;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2013;1240.0
5906;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2014;3200.0
5907;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2015;2910.0
5908;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2016;2840.0
5909;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2017;2730.0
5910;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2018;2340.0
5911;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2019;1740.0
5912;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2020;1220.0
5913;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2021;1500.0
5914;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2022;1790.0
5915;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;2 tot 3 jaar;2023;1370.0
5916;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2012;620.0
5917;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2013;550.0
5918;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2014;680.0
5919;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2015;2080.0
5920;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2016;1570.0
5921;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2017;1630.0
5922;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2018;1530.0
5923;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2019;1260.0
5924;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2020;820.0
5925;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2021;920.0
5926;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2022;1060.0
5927;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;3 tot 4 jaar;2023;960.0
5928;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2012;280.0
5929;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2013;250.0
5930;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2014;280.0
5931;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2015;430.0
5932;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2016;1270.0
5933;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2017;990.0
5934;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2018;1020.0
5935;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2019;920.0
5936;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2020;610.0
5937;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2021;690.0
5938;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2022;740.0
5939;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;4 tot 5 jaar;2023;660.0
5940;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2012;740.0
5941;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2013;440.0
5942;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2014;430.0
5943;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2015;440.0
5944;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2016;460.0
5945;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2017;1230.0
5946;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2018;1460.0
5947;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2019;1400.0
5948;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2020;1100.0
5949;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2021;1310.0
5950;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2022;1480.0
5951;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren in Nederland;5 jaar of langer;2023;1330.0
5952;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren buiten Nederland;Totaal;2012;13480.0
5953;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Geboren buiten Nederland;Totaal;2013;13550.0
