ID;Geslacht;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;TotaalDeelnemersVavo_1;VavoDeelnemersVmboT_2;VavoDeelnemersHavo_3;VavoDeelnemersVwo_4
6144;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2006/'07;;;;
6145;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2007/'08;;;;
6146;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2008/'09;;;;
6147;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2009/'10;;;;
6148;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2010/'11;;;;
6149;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2011/'12;;;;
6150;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2012/'13;;;;
6151;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2013/'14;;;;
6152;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2014/'15;;;;
6153;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2015/'16;;;;
6154;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2016/'17;;;;
6155;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2017/'18;;;;
6156;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2018/'19;;;;
6157;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2019/'20;;;;
6158;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2020/'21;;;;
6159;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Groningen (PV);2021/'22;;;;
6160;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2006/'07;;;;
6161;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2007/'08;;;;
6162;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2008/'09;;;;
6163;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2009/'10;;;;
6164;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2010/'11;;;;
6165;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2011/'12;;;;
6166;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2012/'13;;;;
6167;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2013/'14;;;;
6168;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2014/'15;;;;
6169;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2015/'16;;;;
6170;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2016/'17;;;;
6171;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2017/'18;;;;
6172;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2018/'19;;;;
6173;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2019/'20;;;;
6174;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2020/'21;;;;
6175;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Fryslân (PV);2021/'22;;;;
6176;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2006/'07;;;;
6177;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2007/'08;;;;
6178;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2008/'09;;;;
6179;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2009/'10;;;;
6180;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2010/'11;;;;
6181;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2011/'12;;;;
6182;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2012/'13;;;;
6183;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2013/'14;;;;
6184;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2014/'15;;;;
6185;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2015/'16;;;;
6186;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2016/'17;;;;
6187;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2017/'18;;;;
6188;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2018/'19;;;;
6189;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2019/'20;;;;
6190;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2020/'21;;;;
6191;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Drenthe (PV);2021/'22;;;;
6192;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2006/'07;;;;
6193;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2007/'08;;;;
6194;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2008/'09;;;;
6195;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2009/'10;;;;
6196;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2010/'11;;;;
6197;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2011/'12;;;;
6198;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2012/'13;;;;
6199;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2013/'14;;;;
6200;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2014/'15;;;;
6201;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2015/'16;;;;
6202;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2016/'17;;;;
6203;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2017/'18;;;;
6204;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2018/'19;;;;
6205;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2019/'20;;;;
6206;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2020/'21;;;;
6207;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Overijssel (PV);2021/'22;;;;
6208;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2006/'07;;;;
6209;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2007/'08;;;;
6210;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2008/'09;;;;
6211;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2009/'10;;;;
6212;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2010/'11;;;;
6213;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2011/'12;;;;
6214;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2012/'13;;;;
6215;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2013/'14;;;;
6216;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2014/'15;;;;
6217;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2015/'16;;;;
6218;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2016/'17;;;;
6219;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2017/'18;;;;
6220;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2018/'19;;;;
6221;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2019/'20;;;;
6222;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2020/'21;;;;
6223;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Flevoland (PV);2021/'22;;;;
6224;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2006/'07;;;;
6225;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2007/'08;;;;
6226;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2008/'09;;;;
6227;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2009/'10;;;;
6228;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2010/'11;;;;
6229;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2011/'12;;;;
6230;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2012/'13;;;;
6231;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2013/'14;;;;
6232;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2014/'15;;;;
6233;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2015/'16;;;;
6234;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2016/'17;;;;
6235;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2017/'18;;;;
6236;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2018/'19;;;;
6237;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2019/'20;;;;
6238;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2020/'21;;;;
6239;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Gelderland (PV);2021/'22;;;;
6240;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2006/'07;;;;
6241;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2007/'08;;;;
6242;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2008/'09;;;;
6243;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2009/'10;;;;
6244;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2010/'11;;;;
6245;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2011/'12;;;;
6246;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2012/'13;;;;
6247;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2013/'14;;;;
6248;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2014/'15;;;;
6249;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2015/'16;;;;
6250;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2016/'17;;;;
6251;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2017/'18;;;;
6252;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2018/'19;;;;
6253;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2019/'20;;;;
6254;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2020/'21;;;;
6255;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Utrecht (PV);2021/'22;;;;
6256;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2006/'07;;;;
6257;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2007/'08;;;;
6258;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2008/'09;;;;
6259;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2009/'10;;;;
6260;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2010/'11;;;;
6261;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2011/'12;;;;
6262;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2012/'13;;;;
6263;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2013/'14;;;;
6264;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2014/'15;;;;
6265;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2015/'16;;;;
6266;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2016/'17;;;;
6267;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2017/'18;;;;
6268;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2018/'19;;;;
6269;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2019/'20;;;;
6270;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2020/'21;;;;
6271;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Holland (PV);2021/'22;;;;
6272;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2006/'07;;;;
6273;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2007/'08;;;;
6274;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2008/'09;;;;
6275;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2009/'10;;;;
6276;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2010/'11;;;;
6277;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2011/'12;;;;
6278;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2012/'13;;;;
6279;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2013/'14;;;;
6280;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2014/'15;;;;
6281;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2015/'16;;;;
6282;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2016/'17;;;;
6283;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2017/'18;;;;
6284;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2018/'19;;;;
6285;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2019/'20;;;;
6286;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2020/'21;;;;
6287;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zuid-Holland (PV);2021/'22;;;;
6288;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2006/'07;;;;
6289;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2007/'08;;;;
6290;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2008/'09;;;;
6291;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2009/'10;;;;
6292;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2010/'11;;;;
6293;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2011/'12;;;;
6294;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2012/'13;;;;
6295;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2013/'14;;;;
6296;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2014/'15;;;;
6297;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2015/'16;;;;
6298;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2016/'17;;;;
6299;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2017/'18;;;;
6300;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2018/'19;;;;
6301;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2019/'20;;;;
6302;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2020/'21;;;;
6303;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Zeeland (PV);2021/'22;;;;
6304;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2006/'07;;;;
6305;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2007/'08;;;;
6306;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2008/'09;;;;
6307;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2009/'10;;;;
6308;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2010/'11;;;;
6309;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2011/'12;;;;
6310;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2012/'13;;;;
6311;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2013/'14;;;;
6312;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2014/'15;;;;
6313;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2015/'16;;;;
6314;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2016/'17;;;;
6315;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2017/'18;;;;
6316;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2018/'19;;;;
6317;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2019/'20;;;;
6318;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2020/'21;;;;
6319;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Noord-Brabant (PV);2021/'22;;;;
6320;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2006/'07;;;;
6321;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2007/'08;;;;
6322;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2008/'09;;;;
6323;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2009/'10;;;;
6324;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2010/'11;;;;
6325;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2011/'12;;;;
6326;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2012/'13;;;;
6327;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2013/'14;;;;
6328;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2014/'15;;;;
6329;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2015/'16;;;;
6330;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2016/'17;;;;
6331;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2017/'18;;;;
6332;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2018/'19;;;;
6333;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2019/'20;;;;
6334;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2020/'21;;;;
6335;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Limburg (PV);2021/'22;;;;
6336;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Niet in te delen (PV);2006/'07;;;;
6337;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Niet in te delen (PV);2007/'08;;;;
6338;Totaal mannen en vrouwen;Met migratieachtergrond;Generatie onbekend;Niet in te delen (PV);2008/'09;;;;
