ID;Geslacht;LeerlingEnStudentkenmerken;CaribischNederland;Perioden;LeerlingenEnStudenten_1
1998;Mannen;Algemene leerjaren (vo);Caribisch Nederland;2023/'24;374.0
1999;Mannen;Algemene leerjaren (vo);Caribisch Nederland;2024/'25;414.0
2000;Mannen;Algemene leerjaren (vo);Bonaire;2009/'10;
2001;Mannen;Algemene leerjaren (vo);Bonaire;2010/'11;
2002;Mannen;Algemene leerjaren (vo);Bonaire;2011/'12;
2003;Mannen;Algemene leerjaren (vo);Bonaire;2012/'13;
2004;Mannen;Algemene leerjaren (vo);Bonaire;2013/'14;
2005;Mannen;Algemene leerjaren (vo);Bonaire;2014/'15;242.0
2006;Mannen;Algemene leerjaren (vo);Bonaire;2015/'16;214.0
2007;Mannen;Algemene leerjaren (vo);Bonaire;2016/'17;205.0
2008;Mannen;Algemene leerjaren (vo);Bonaire;2017/'18;217.0
2009;Mannen;Algemene leerjaren (vo);Bonaire;2018/'19;219.0
2010;Mannen;Algemene leerjaren (vo);Bonaire;2019/'20;210.0
2011;Mannen;Algemene leerjaren (vo);Bonaire;2020/'21;228.0
2012;Mannen;Algemene leerjaren (vo);Bonaire;2021/'22;274.0
2013;Mannen;Algemene leerjaren (vo);Bonaire;2022/'23;301.0
2014;Mannen;Algemene leerjaren (vo);Bonaire;2023/'24;284.0
2015;Mannen;Algemene leerjaren (vo);Bonaire;2024/'25;318.0
2016;Mannen;Algemene leerjaren (vo);Sint Eustatius;2009/'10;
2017;Mannen;Algemene leerjaren (vo);Sint Eustatius;2010/'11;
2018;Mannen;Algemene leerjaren (vo);Sint Eustatius;2011/'12;
2019;Mannen;Algemene leerjaren (vo);Sint Eustatius;2012/'13;
2020;Mannen;Algemene leerjaren (vo);Sint Eustatius;2013/'14;
2021;Mannen;Algemene leerjaren (vo);Sint Eustatius;2014/'15;61.0
2022;Mannen;Algemene leerjaren (vo);Sint Eustatius;2015/'16;63.0
2023;Mannen;Algemene leerjaren (vo);Sint Eustatius;2016/'17;46.0
2024;Mannen;Algemene leerjaren (vo);Sint Eustatius;2017/'18;45.0
2025;Mannen;Algemene leerjaren (vo);Sint Eustatius;2018/'19;44.0
2026;Mannen;Algemene leerjaren (vo);Sint Eustatius;2019/'20;70.0
2027;Mannen;Algemene leerjaren (vo);Sint Eustatius;2020/'21;73.0
2028;Mannen;Algemene leerjaren (vo);Sint Eustatius;2021/'22;67.0
2029;Mannen;Algemene leerjaren (vo);Sint Eustatius;2022/'23;70.0
2030;Mannen;Algemene leerjaren (vo);Sint Eustatius;2023/'24;63.0
2031;Mannen;Algemene leerjaren (vo);Sint Eustatius;2024/'25;70.0
2032;Mannen;Algemene leerjaren (vo);Saba;2009/'10;
2033;Mannen;Algemene leerjaren (vo);Saba;2010/'11;
2034;Mannen;Algemene leerjaren (vo);Saba;2011/'12;
2035;Mannen;Algemene leerjaren (vo);Saba;2012/'13;
2036;Mannen;Algemene leerjaren (vo);Saba;2013/'14;
2037;Mannen;Algemene leerjaren (vo);Saba;2014/'15;24.0
2038;Mannen;Algemene leerjaren (vo);Saba;2015/'16;18.0
2039;Mannen;Algemene leerjaren (vo);Saba;2016/'17;13.0
2040;Mannen;Algemene leerjaren (vo);Saba;2017/'18;16.0
2041;Mannen;Algemene leerjaren (vo);Saba;2018/'19;33.0
2042;Mannen;Algemene leerjaren (vo);Saba;2019/'20;28.0
2043;Mannen;Algemene leerjaren (vo);Saba;2020/'21;35.0
2044;Mannen;Algemene leerjaren (vo);Saba;2021/'22;31.0
2045;Mannen;Algemene leerjaren (vo);Saba;2022/'23;38.0
2046;Mannen;Algemene leerjaren (vo);Saba;2023/'24;27.0
2047;Mannen;Algemene leerjaren (vo);Saba;2024/'25;26.0
2048;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2009/'10;
2049;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2010/'11;
2050;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2011/'12;
2051;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2012/'13;
2052;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2013/'14;
2053;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2014/'15;156.0
2054;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2015/'16;167.0
2055;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2016/'17;173.0
2056;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2017/'18;191.0
2057;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2018/'19;171.0
2058;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2019/'20;152.0
2059;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2020/'21;150.0
2060;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2021/'22;175.0
2061;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2022/'23;190.0
2062;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2023/'24;235.0
2063;Mannen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2024/'25;239.0
2064;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2009/'10;
2065;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2010/'11;
2066;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2011/'12;
2067;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2012/'13;
2068;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2013/'14;
2069;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2014/'15;137.0
2070;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2015/'16;146.0
2071;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2016/'17;140.0
2072;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2017/'18;148.0
2073;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2018/'19;135.0
2074;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2019/'20;121.0
2075;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2020/'21;125.0
2076;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2021/'22;143.0
2077;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2022/'23;161.0
2078;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2023/'24;204.0
2079;Mannen;Algemeen vormend onderwijs (vo);Bonaire;2024/'25;209.0
2080;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2009/'10;
2081;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2010/'11;
2082;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2011/'12;
2083;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2012/'13;
2084;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2013/'14;
2085;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2014/'15;11.0
2086;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2015/'16;9.0
2087;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2016/'17;9.0
2088;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2017/'18;18.0
2089;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2018/'19;22.0
2090;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2019/'20;19.0
2091;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2020/'21;11.0
2092;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2021/'22;13.0
2093;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2022/'23;17.0
2094;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2023/'24;22.0
2095;Mannen;Algemeen vormend onderwijs (vo);Sint Eustatius;2024/'25;17.0
2096;Mannen;Algemeen vormend onderwijs (vo);Saba;2009/'10;
2097;Mannen;Algemeen vormend onderwijs (vo);Saba;2010/'11;
2098;Mannen;Algemeen vormend onderwijs (vo);Saba;2011/'12;
2099;Mannen;Algemeen vormend onderwijs (vo);Saba;2012/'13;
2100;Mannen;Algemeen vormend onderwijs (vo);Saba;2013/'14;
2101;Mannen;Algemeen vormend onderwijs (vo);Saba;2014/'15;8.0
2102;Mannen;Algemeen vormend onderwijs (vo);Saba;2015/'16;12.0
2103;Mannen;Algemeen vormend onderwijs (vo);Saba;2016/'17;24.0
2104;Mannen;Algemeen vormend onderwijs (vo);Saba;2017/'18;25.0
2105;Mannen;Algemeen vormend onderwijs (vo);Saba;2018/'19;14.0
2106;Mannen;Algemeen vormend onderwijs (vo);Saba;2019/'20;12.0
2107;Mannen;Algemeen vormend onderwijs (vo);Saba;2020/'21;14.0
2108;Mannen;Algemeen vormend onderwijs (vo);Saba;2021/'22;19.0
2109;Mannen;Algemeen vormend onderwijs (vo);Saba;2022/'23;12.0
2110;Mannen;Algemeen vormend onderwijs (vo);Saba;2023/'24;9.0
2111;Mannen;Algemeen vormend onderwijs (vo);Saba;2024/'25;13.0
2112;Mannen;Beroepsgericht - vo;Caribisch Nederland;2009/'10;
2113;Mannen;Beroepsgericht - vo;Caribisch Nederland;2010/'11;
2114;Mannen;Beroepsgericht - vo;Caribisch Nederland;2011/'12;
2115;Mannen;Beroepsgericht - vo;Caribisch Nederland;2012/'13;
2116;Mannen;Beroepsgericht - vo;Caribisch Nederland;2013/'14;
2117;Mannen;Beroepsgericht - vo;Caribisch Nederland;2014/'15;158.0
2118;Mannen;Beroepsgericht - vo;Caribisch Nederland;2015/'16;149.0
2119;Mannen;Beroepsgericht - vo;Caribisch Nederland;2016/'17;183.0
2120;Mannen;Beroepsgericht - vo;Caribisch Nederland;2017/'18;158.0
2121;Mannen;Beroepsgericht - vo;Caribisch Nederland;2018/'19;111.0
2122;Mannen;Beroepsgericht - vo;Caribisch Nederland;2019/'20;119.0
2123;Mannen;Beroepsgericht - vo;Caribisch Nederland;2020/'21;127.0
2124;Mannen;Beroepsgericht - vo;Caribisch Nederland;2021/'22;118.0
2125;Mannen;Beroepsgericht - vo;Caribisch Nederland;2022/'23;110.0
2126;Mannen;Beroepsgericht - vo;Caribisch Nederland;2023/'24;130.0
2127;Mannen;Beroepsgericht - vo;Caribisch Nederland;2024/'25;145.0
2128;Mannen;Beroepsgericht - vo;Bonaire;2009/'10;
2129;Mannen;Beroepsgericht - vo;Bonaire;2010/'11;
2130;Mannen;Beroepsgericht - vo;Bonaire;2011/'12;
2131;Mannen;Beroepsgericht - vo;Bonaire;2012/'13;
2132;Mannen;Beroepsgericht - vo;Bonaire;2013/'14;
2133;Mannen;Beroepsgericht - vo;Bonaire;2014/'15;125.0
2134;Mannen;Beroepsgericht - vo;Bonaire;2015/'16;110.0
2135;Mannen;Beroepsgericht - vo;Bonaire;2016/'17;127.0
2136;Mannen;Beroepsgericht - vo;Bonaire;2017/'18;109.0
2137;Mannen;Beroepsgericht - vo;Bonaire;2018/'19;80.0
2138;Mannen;Beroepsgericht - vo;Bonaire;2019/'20;119.0
2139;Mannen;Beroepsgericht - vo;Bonaire;2020/'21;127.0
2140;Mannen;Beroepsgericht - vo;Bonaire;2021/'22;118.0
2141;Mannen;Beroepsgericht - vo;Bonaire;2022/'23;110.0
2142;Mannen;Beroepsgericht - vo;Bonaire;2023/'24;130.0
2143;Mannen;Beroepsgericht - vo;Bonaire;2024/'25;145.0
2144;Mannen;Beroepsgericht - vo;Sint Eustatius;2009/'10;
2145;Mannen;Beroepsgericht - vo;Sint Eustatius;2010/'11;
2146;Mannen;Beroepsgericht - vo;Sint Eustatius;2011/'12;
2147;Mannen;Beroepsgericht - vo;Sint Eustatius;2012/'13;
2148;Mannen;Beroepsgericht - vo;Sint Eustatius;2013/'14;
2149;Mannen;Beroepsgericht - vo;Sint Eustatius;2014/'15;33.0
2150;Mannen;Beroepsgericht - vo;Sint Eustatius;2015/'16;32.0
2151;Mannen;Beroepsgericht - vo;Sint Eustatius;2016/'17;50.0
2152;Mannen;Beroepsgericht - vo;Sint Eustatius;2017/'18;47.0
2153;Mannen;Beroepsgericht - vo;Sint Eustatius;2018/'19;31.0
2154;Mannen;Beroepsgericht - vo;Sint Eustatius;2019/'20;
2155;Mannen;Beroepsgericht - vo;Sint Eustatius;2020/'21;
2156;Mannen;Beroepsgericht - vo;Sint Eustatius;2021/'22;
2157;Mannen;Beroepsgericht - vo;Sint Eustatius;2022/'23;
2158;Mannen;Beroepsgericht - vo;Sint Eustatius;2023/'24;
2159;Mannen;Beroepsgericht - vo;Sint Eustatius;2024/'25;
2160;Mannen;Beroepsgericht - vo;Saba;2009/'10;
2161;Mannen;Beroepsgericht - vo;Saba;2010/'11;
2162;Mannen;Beroepsgericht - vo;Saba;2011/'12;
2163;Mannen;Beroepsgericht - vo;Saba;2012/'13;
2164;Mannen;Beroepsgericht - vo;Saba;2013/'14;
2165;Mannen;Beroepsgericht - vo;Saba;2014/'15;0.0
2166;Mannen;Beroepsgericht - vo;Saba;2015/'16;7.0
2167;Mannen;Beroepsgericht - vo;Saba;2016/'17;6.0
2168;Mannen;Beroepsgericht - vo;Saba;2017/'18;2.0
2169;Mannen;Beroepsgericht - vo;Saba;2018/'19;0.0
2170;Mannen;Beroepsgericht - vo;Saba;2019/'20;
2171;Mannen;Beroepsgericht - vo;Saba;2020/'21;
2172;Mannen;Beroepsgericht - vo;Saba;2021/'22;
2173;Mannen;Beroepsgericht - vo;Saba;2022/'23;
2174;Mannen;Beroepsgericht - vo;Saba;2023/'24;
2175;Mannen;Beroepsgericht - vo;Saba;2024/'25;
2176;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2009/'10;
2177;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2010/'11;
2178;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2011/'12;
2179;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2012/'13;
2180;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2013/'14;
2181;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2014/'15;
2182;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2015/'16;
2183;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2016/'17;
2184;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2017/'18;
2185;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2018/'19;
2186;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2019/'20;26.0
2187;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2020/'21;39.0
2188;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2021/'22;31.0
2189;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2022/'23;35.0
2190;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2023/'24;43.0
2191;Mannen;Beroepsgericht - cvq;Caribisch Nederland;2024/'25;36.0
2192;Mannen;Beroepsgericht - cvq;Bonaire;2009/'10;
2193;Mannen;Beroepsgericht - cvq;Bonaire;2010/'11;
2194;Mannen;Beroepsgericht - cvq;Bonaire;2011/'12;
2195;Mannen;Beroepsgericht - cvq;Bonaire;2012/'13;
2196;Mannen;Beroepsgericht - cvq;Bonaire;2013/'14;
2197;Mannen;Beroepsgericht - cvq;Bonaire;2014/'15;
2198;Mannen;Beroepsgericht - cvq;Bonaire;2015/'16;
2199;Mannen;Beroepsgericht - cvq;Bonaire;2016/'17;
2200;Mannen;Beroepsgericht - cvq;Bonaire;2017/'18;
2201;Mannen;Beroepsgericht - cvq;Bonaire;2018/'19;
2202;Mannen;Beroepsgericht - cvq;Bonaire;2019/'20;
2203;Mannen;Beroepsgericht - cvq;Bonaire;2020/'21;
2204;Mannen;Beroepsgericht - cvq;Bonaire;2021/'22;
2205;Mannen;Beroepsgericht - cvq;Bonaire;2022/'23;
2206;Mannen;Beroepsgericht - cvq;Bonaire;2023/'24;
2207;Mannen;Beroepsgericht - cvq;Bonaire;2024/'25;
2208;Mannen;Beroepsgericht - cvq;Sint Eustatius;2009/'10;
2209;Mannen;Beroepsgericht - cvq;Sint Eustatius;2010/'11;
2210;Mannen;Beroepsgericht - cvq;Sint Eustatius;2011/'12;
2211;Mannen;Beroepsgericht - cvq;Sint Eustatius;2012/'13;
2212;Mannen;Beroepsgericht - cvq;Sint Eustatius;2013/'14;
2213;Mannen;Beroepsgericht - cvq;Sint Eustatius;2014/'15;
2214;Mannen;Beroepsgericht - cvq;Sint Eustatius;2015/'16;
2215;Mannen;Beroepsgericht - cvq;Sint Eustatius;2016/'17;
2216;Mannen;Beroepsgericht - cvq;Sint Eustatius;2017/'18;
2217;Mannen;Beroepsgericht - cvq;Sint Eustatius;2018/'19;
2218;Mannen;Beroepsgericht - cvq;Sint Eustatius;2019/'20;23.0
2219;Mannen;Beroepsgericht - cvq;Sint Eustatius;2020/'21;34.0
2220;Mannen;Beroepsgericht - cvq;Sint Eustatius;2021/'22;26.0
2221;Mannen;Beroepsgericht - cvq;Sint Eustatius;2022/'23;28.0
2222;Mannen;Beroepsgericht - cvq;Sint Eustatius;2023/'24;30.0
2223;Mannen;Beroepsgericht - cvq;Sint Eustatius;2024/'25;24.0
2224;Mannen;Beroepsgericht - cvq;Saba;2009/'10;
2225;Mannen;Beroepsgericht - cvq;Saba;2010/'11;
2226;Mannen;Beroepsgericht - cvq;Saba;2011/'12;
2227;Mannen;Beroepsgericht - cvq;Saba;2012/'13;
2228;Mannen;Beroepsgericht - cvq;Saba;2013/'14;
2229;Mannen;Beroepsgericht - cvq;Saba;2014/'15;
2230;Mannen;Beroepsgericht - cvq;Saba;2015/'16;
2231;Mannen;Beroepsgericht - cvq;Saba;2016/'17;
2232;Mannen;Beroepsgericht - cvq;Saba;2017/'18;
2233;Mannen;Beroepsgericht - cvq;Saba;2018/'19;
2234;Mannen;Beroepsgericht - cvq;Saba;2019/'20;3.0
2235;Mannen;Beroepsgericht - cvq;Saba;2020/'21;5.0
2236;Mannen;Beroepsgericht - cvq;Saba;2021/'22;5.0
2237;Mannen;Beroepsgericht - cvq;Saba;2022/'23;7.0
2238;Mannen;Beroepsgericht - cvq;Saba;2023/'24;13.0
2239;Mannen;Beroepsgericht - cvq;Saba;2024/'25;12.0
2240;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2009/'10;
2241;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2010/'11;
2242;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2011/'12;
2243;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2012/'13;
2244;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2013/'14;
2245;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2014/'15;
2246;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2015/'16;
2247;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2016/'17;
2248;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2017/'18;
2249;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2018/'19;
2250;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2019/'20;
2251;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2020/'21;
2252;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2021/'22;
2253;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2022/'23;
2254;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2023/'24;
2255;Mannen;Beroepsgericht - mbo;Caribisch Nederland;2024/'25;
2256;Mannen;Beroepsgericht - mbo;Bonaire;2009/'10;
2257;Mannen;Beroepsgericht - mbo;Bonaire;2010/'11;
2258;Mannen;Beroepsgericht - mbo;Bonaire;2011/'12;
2259;Mannen;Beroepsgericht - mbo;Bonaire;2012/'13;
2260;Mannen;Beroepsgericht - mbo;Bonaire;2013/'14;
2261;Mannen;Beroepsgericht - mbo;Bonaire;2014/'15;
2262;Mannen;Beroepsgericht - mbo;Bonaire;2015/'16;
2263;Mannen;Beroepsgericht - mbo;Bonaire;2016/'17;
2264;Mannen;Beroepsgericht - mbo;Bonaire;2017/'18;
2265;Mannen;Beroepsgericht - mbo;Bonaire;2018/'19;
2266;Mannen;Beroepsgericht - mbo;Bonaire;2019/'20;
2267;Mannen;Beroepsgericht - mbo;Bonaire;2020/'21;
2268;Mannen;Beroepsgericht - mbo;Bonaire;2021/'22;
2269;Mannen;Beroepsgericht - mbo;Bonaire;2022/'23;
2270;Mannen;Beroepsgericht - mbo;Bonaire;2023/'24;
2271;Mannen;Beroepsgericht - mbo;Bonaire;2024/'25;
2272;Mannen;Beroepsgericht - mbo;Sint Eustatius;2009/'10;
2273;Mannen;Beroepsgericht - mbo;Sint Eustatius;2010/'11;
2274;Mannen;Beroepsgericht - mbo;Sint Eustatius;2011/'12;
2275;Mannen;Beroepsgericht - mbo;Sint Eustatius;2012/'13;
2276;Mannen;Beroepsgericht - mbo;Sint Eustatius;2013/'14;
2277;Mannen;Beroepsgericht - mbo;Sint Eustatius;2014/'15;
2278;Mannen;Beroepsgericht - mbo;Sint Eustatius;2015/'16;
2279;Mannen;Beroepsgericht - mbo;Sint Eustatius;2016/'17;
2280;Mannen;Beroepsgericht - mbo;Sint Eustatius;2017/'18;
2281;Mannen;Beroepsgericht - mbo;Sint Eustatius;2018/'19;
2282;Mannen;Beroepsgericht - mbo;Sint Eustatius;2019/'20;
2283;Mannen;Beroepsgericht - mbo;Sint Eustatius;2020/'21;
2284;Mannen;Beroepsgericht - mbo;Sint Eustatius;2021/'22;
2285;Mannen;Beroepsgericht - mbo;Sint Eustatius;2022/'23;
2286;Mannen;Beroepsgericht - mbo;Sint Eustatius;2023/'24;
2287;Mannen;Beroepsgericht - mbo;Sint Eustatius;2024/'25;
2288;Mannen;Beroepsgericht - mbo;Saba;2009/'10;
2289;Mannen;Beroepsgericht - mbo;Saba;2010/'11;
2290;Mannen;Beroepsgericht - mbo;Saba;2011/'12;
2291;Mannen;Beroepsgericht - mbo;Saba;2012/'13;
2292;Mannen;Beroepsgericht - mbo;Saba;2013/'14;
2293;Mannen;Beroepsgericht - mbo;Saba;2014/'15;
2294;Mannen;Beroepsgericht - mbo;Saba;2015/'16;
2295;Mannen;Beroepsgericht - mbo;Saba;2016/'17;
2296;Mannen;Beroepsgericht - mbo;Saba;2017/'18;
2297;Mannen;Beroepsgericht - mbo;Saba;2018/'19;
2298;Mannen;Beroepsgericht - mbo;Saba;2019/'20;
2299;Mannen;Beroepsgericht - mbo;Saba;2020/'21;
2300;Mannen;Beroepsgericht - mbo;Saba;2021/'22;
2301;Mannen;Beroepsgericht - mbo;Saba;2022/'23;
2302;Mannen;Beroepsgericht - mbo;Saba;2023/'24;
2303;Mannen;Beroepsgericht - mbo;Saba;2024/'25;
2304;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2009/'10;1070.0
2305;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2010/'11;1026.0
2306;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2011/'12;1030.0
2307;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2012/'13;1010.0
2308;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2013/'14;1023.0
2309;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2014/'15;1057.0
2310;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2015/'16;1083.0
2311;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2016/'17;1125.0
2312;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2017/'18;1165.0
2313;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2018/'19;1145.0
2314;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2019/'20;1154.0
2315;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2020/'21;1184.0
2316;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2021/'22;1220.0
2317;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2022/'23;1188.0
2318;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2023/'24;1204.0
2319;Vrouwen;Totaal primair onderwijs;Caribisch Nederland;2024/'25;1252.0
2320;Vrouwen;Totaal primair onderwijs;Bonaire;2009/'10;805.0
2321;Vrouwen;Totaal primair onderwijs;Bonaire;2010/'11;787.0
2322;Vrouwen;Totaal primair onderwijs;Bonaire;2011/'12;801.0
2323;Vrouwen;Totaal primair onderwijs;Bonaire;2012/'13;782.0
2324;Vrouwen;Totaal primair onderwijs;Bonaire;2013/'14;806.0
2325;Vrouwen;Totaal primair onderwijs;Bonaire;2014/'15;828.0
2326;Vrouwen;Totaal primair onderwijs;Bonaire;2015/'16;853.0
2327;Vrouwen;Totaal primair onderwijs;Bonaire;2016/'17;899.0
2328;Vrouwen;Totaal primair onderwijs;Bonaire;2017/'18;918.0
2329;Vrouwen;Totaal primair onderwijs;Bonaire;2018/'19;905.0
2330;Vrouwen;Totaal primair onderwijs;Bonaire;2019/'20;912.0
2331;Vrouwen;Totaal primair onderwijs;Bonaire;2020/'21;936.0
2332;Vrouwen;Totaal primair onderwijs;Bonaire;2021/'22;971.0
2333;Vrouwen;Totaal primair onderwijs;Bonaire;2022/'23;944.0
2334;Vrouwen;Totaal primair onderwijs;Bonaire;2023/'24;964.0
2335;Vrouwen;Totaal primair onderwijs;Bonaire;2024/'25;977.0
2336;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2009/'10;186.0
2337;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2010/'11;166.0
2338;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2011/'12;160.0
2339;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2012/'13;159.0
2340;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2013/'14;152.0
2341;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2014/'15;157.0
2342;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2015/'16;154.0
2343;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2016/'17;152.0
2344;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2017/'18;172.0
2345;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2018/'19;165.0
2346;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2019/'20;167.0
2347;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2020/'21;170.0
2348;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2021/'22;161.0
2349;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2022/'23;164.0
2350;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2023/'24;161.0
2351;Vrouwen;Totaal primair onderwijs;Sint Eustatius;2024/'25;171.0
2352;Vrouwen;Totaal primair onderwijs;Saba;2009/'10;79.0
2353;Vrouwen;Totaal primair onderwijs;Saba;2010/'11;73.0
2354;Vrouwen;Totaal primair onderwijs;Saba;2011/'12;69.0
2355;Vrouwen;Totaal primair onderwijs;Saba;2012/'13;69.0
2356;Vrouwen;Totaal primair onderwijs;Saba;2013/'14;65.0
2357;Vrouwen;Totaal primair onderwijs;Saba;2014/'15;72.0
2358;Vrouwen;Totaal primair onderwijs;Saba;2015/'16;76.0
2359;Vrouwen;Totaal primair onderwijs;Saba;2016/'17;74.0
2360;Vrouwen;Totaal primair onderwijs;Saba;2017/'18;75.0
2361;Vrouwen;Totaal primair onderwijs;Saba;2018/'19;75.0
2362;Vrouwen;Totaal primair onderwijs;Saba;2019/'20;75.0
2363;Vrouwen;Totaal primair onderwijs;Saba;2020/'21;78.0
2364;Vrouwen;Totaal primair onderwijs;Saba;2021/'22;88.0
2365;Vrouwen;Totaal primair onderwijs;Saba;2022/'23;80.0
2366;Vrouwen;Totaal primair onderwijs;Saba;2023/'24;79.0
2367;Vrouwen;Totaal primair onderwijs;Saba;2024/'25;75.0
2368;Vrouwen;Jonger dan 5 jaar;Caribisch Nederland;2009/'10;124.0
2369;Vrouwen;Jonger dan 5 jaar;Caribisch Nederland;2010/'11;126.0
