ID;Geslacht;Leeftijden;TypeZorg;BurgerlijkeStaat;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
2748;Mannen;80 jaar of ouder;1;Gehuwd/partnerschap;2008;6220;4.18;665;107;4.47
2749;Mannen;80 jaar of ouder;1;Gehuwd/partnerschap;2009;6690;4.31;753;113;4.85
2750;Mannen;80 jaar of ouder;1;Gehuwd/partnerschap;2010;7000;4.31;825;118;5.08
2751;Mannen;80 jaar of ouder;1;Verweduwd;2004;6690;10.78;771;115;12.42
2752;Mannen;80 jaar of ouder;1;Verweduwd;2005;9430;14.86;1153;122;18.16
2753;Mannen;80 jaar of ouder;1;Verweduwd;2006;10495;16.2;1311;125;20.23
2754;Mannen;80 jaar of ouder;1;Verweduwd;2007;10830;16.41;1355;125;20.53
2755;Mannen;80 jaar of ouder;1;Verweduwd;2008;11020;16.27;1391;126;20.53
2756;Mannen;80 jaar of ouder;1;Verweduwd;2009;11245;16.28;1465;130;21.2
2757;Mannen;80 jaar of ouder;1;Verweduwd;2010;10895;15.38;1470;135;20.76
2758;Mannen;80 jaar of ouder;1;Gescheiden;2004;500;7.23;50;100;7.24
2759;Mannen;80 jaar of ouder;1;Gescheiden;2005;755;10.38;80;106;10.95
2760;Mannen;80 jaar of ouder;1;Gescheiden;2006;850;11.02;90;105;11.62
2761;Mannen;80 jaar of ouder;1;Gescheiden;2007;960;11.61;102;106;12.27
2762;Mannen;80 jaar of ouder;1;Gescheiden;2008;1020;11.35;108;106;11.99
2763;Mannen;80 jaar of ouder;1;Gescheiden;2009;1125;11.6;127;113;13.13
2764;Mannen;80 jaar of ouder;1;Gescheiden;2010;1180;11.16;138;117;13.04
2765;Mannen;80 jaar of ouder;2;Totaal burgerlijke staat;2004;4325;2.09;1005;232;4.85
2766;Mannen;80 jaar of ouder;2;Totaal burgerlijke staat;2005;5045;2.36;869;172;4.06
2767;Mannen;80 jaar of ouder;2;Totaal burgerlijke staat;2006;6020;2.73;749;124;3.39
2768;Mannen;80 jaar of ouder;2;Totaal burgerlijke staat;2007;9205;4.04;904;98;3.97
2769;Mannen;80 jaar of ouder;2;Totaal burgerlijke staat;2008;13625;5.76;1225;90;5.18
2770;Mannen;80 jaar of ouder;2;Totaal burgerlijke staat;2009;16895;6.89;1557;92;6.35
2771;Mannen;80 jaar of ouder;2;Totaal burgerlijke staat;2010;19800;7.74;1778;90;6.95
2772;Mannen;80 jaar of ouder;2;Ongehuwd;2004;205;2.15;47;228;4.9
2773;Mannen;80 jaar of ouder;2;Ongehuwd;2005;200;2.03;36;182;3.68
2774;Mannen;80 jaar of ouder;2;Ongehuwd;2006;205;2.06;29;142;2.93
2775;Mannen;80 jaar of ouder;2;Ongehuwd;2007;365;3.53;31;84;2.97
2776;Mannen;80 jaar of ouder;2;Ongehuwd;2008;505;4.67;35;69;3.24
2777;Mannen;80 jaar of ouder;2;Ongehuwd;2009;635;5.73;54;85;4.87
2778;Mannen;80 jaar of ouder;2;Ongehuwd;2010;735;6.19;70;96;5.94
2779;Mannen;80 jaar of ouder;2;Gehuwd/partnerschap;2004;2660;2.07;549;206;4.27
2780;Mannen;80 jaar of ouder;2;Gehuwd/partnerschap;2005;3590;2.7;493;137;3.7
2781;Mannen;80 jaar of ouder;2;Gehuwd/partnerschap;2006;4450;3.22;458;103;3.32
2782;Mannen;80 jaar of ouder;2;Gehuwd/partnerschap;2007;6810;4.76;611;90;4.27
2783;Mannen;80 jaar of ouder;2;Gehuwd/partnerschap;2008;9895;6.64;825;83;5.54
2784;Mannen;80 jaar of ouder;2;Gehuwd/partnerschap;2009;12190;7.86;1066;87;6.87
2785;Mannen;80 jaar of ouder;2;Gehuwd/partnerschap;2010;14210;8.75;1213;85;7.47
2786;Mannen;80 jaar of ouder;2;Verweduwd;2004;1325;2.14;393;297;6.34
2787;Mannen;80 jaar of ouder;2;Verweduwd;2005;1170;1.85;326;278;5.14
2788;Mannen;80 jaar of ouder;2;Verweduwd;2006;1255;1.94;257;204;3.96
2789;Mannen;80 jaar of ouder;2;Verweduwd;2007;1840;2.79;254;138;3.85
2790;Mannen;80 jaar of ouder;2;Verweduwd;2008;2925;4.32;339;116;5.01
2791;Mannen;80 jaar of ouder;2;Verweduwd;2009;3655;5.29;399;109;5.77
2792;Mannen;80 jaar of ouder;2;Verweduwd;2010;4355;6.15;459;105;6.48
2793;Mannen;80 jaar of ouder;2;Gescheiden;2004;135;1.92;16;124;2.38
2794;Mannen;80 jaar of ouder;2;Gescheiden;2005;85;1.15;14;162;1.87
2795;Mannen;80 jaar of ouder;2;Gescheiden;2006;110;1.41;5;44;0.63
2796;Mannen;80 jaar of ouder;2;Gescheiden;2007;190;2.29;8;43;0.99
2797;Mannen;80 jaar of ouder;2;Gescheiden;2008;300;3.33;26;86;2.85
2798;Mannen;80 jaar of ouder;2;Gescheiden;2009;410;4.25;38;93;3.96
2799;Mannen;80 jaar of ouder;2;Gescheiden;2010;505;4.75;36;71;3.38
2800;Mannen;80 jaar of ouder;3;Totaal burgerlijke staat;2004;7165;3.46;215;30;1.04
2801;Mannen;80 jaar of ouder;3;Totaal burgerlijke staat;2005;5870;2.75;121;21;0.57
2802;Mannen;80 jaar of ouder;3;Totaal burgerlijke staat;2006;6025;2.73;118;20;0.53
2803;Mannen;80 jaar of ouder;3;Totaal burgerlijke staat;2007;5200;2.28;102;20;0.45
2804;Mannen;80 jaar of ouder;3;Totaal burgerlijke staat;2008;4330;1.83;83;19;0.35
2805;Mannen;80 jaar of ouder;3;Totaal burgerlijke staat;2009;3650;1.49;69;19;0.28
2806;Mannen;80 jaar of ouder;3;Totaal burgerlijke staat;2010;3440;1.34;67;19;0.26
2807;Mannen;80 jaar of ouder;3;Ongehuwd;2004;290;3.05;8;29;0.88
2808;Mannen;80 jaar of ouder;3;Ongehuwd;2005;270;2.74;6;22;0.61
2809;Mannen;80 jaar of ouder;3;Ongehuwd;2006;295;2.93;8;27;0.78
2810;Mannen;80 jaar of ouder;3;Ongehuwd;2007;235;2.29;7;29;0.66
2811;Mannen;80 jaar of ouder;3;Ongehuwd;2008;205;1.88;6;30;0.57
2812;Mannen;80 jaar of ouder;3;Ongehuwd;2009;170;1.52;6;35;0.53
2813;Mannen;80 jaar of ouder;3;Ongehuwd;2010;165;1.41;4;23;0.32
2814;Mannen;80 jaar of ouder;3;Gehuwd/partnerschap;2004;5210;4.05;150;29;1.17
2815;Mannen;80 jaar of ouder;3;Gehuwd/partnerschap;2005;4155;3.12;82;20;0.62
2816;Mannen;80 jaar of ouder;3;Gehuwd/partnerschap;2006;4250;3.08;76;18;0.55
2817;Mannen;80 jaar of ouder;3;Gehuwd/partnerschap;2007;3615;2.53;66;18;0.46
2818;Mannen;80 jaar of ouder;3;Gehuwd/partnerschap;2008;3165;2.12;53;17;0.36
2819;Mannen;80 jaar of ouder;3;Gehuwd/partnerschap;2009;2640;1.7;45;17;0.29
2820;Mannen;80 jaar of ouder;3;Gehuwd/partnerschap;2010;2430;1.5;44;18;0.27
2821;Mannen;80 jaar of ouder;3;Verweduwd;2004;1490;2.4;51;34;0.82
2822;Mannen;80 jaar of ouder;3;Verweduwd;2005;1265;1.99;30;24;0.47
2823;Mannen;80 jaar of ouder;3;Verweduwd;2006;1300;2.01;29;22;0.45
2824;Mannen;80 jaar of ouder;3;Verweduwd;2007;1170;1.77;25;22;0.38
2825;Mannen;80 jaar of ouder;3;Verweduwd;2008;815;1.21;20;24;0.29
2826;Mannen;80 jaar of ouder;3;Verweduwd;2009;730;1.06;16;22;0.23
2827;Mannen;80 jaar of ouder;3;Verweduwd;2010;735;1.04;16;22;0.23
2828;Mannen;80 jaar of ouder;3;Gescheiden;2004;170;2.47;7;38;0.94
2829;Mannen;80 jaar of ouder;3;Gescheiden;2005;180;2.45;3;18;0.44
2830;Mannen;80 jaar of ouder;3;Gescheiden;2006;180;2.3;5;27;0.62
2831;Mannen;80 jaar of ouder;3;Gescheiden;2007;180;2.17;4;23;0.5
2832;Mannen;80 jaar of ouder;3;Gescheiden;2008;145;1.6;4;26;0.42
2833;Mannen;80 jaar of ouder;3;Gescheiden;2009;110;1.14;2;19;0.22
2834;Mannen;80 jaar of ouder;3;Gescheiden;2010;105;0.98;2;21;0.21
2835;Mannen;80 jaar of ouder;4;Totaal burgerlijke staat;2004;9300;4.49;1432;154;6.92
2836;Mannen;80 jaar of ouder;4;Totaal burgerlijke staat;2005;5665;2.65;933;165;4.37
2837;Mannen;80 jaar of ouder;4;Totaal burgerlijke staat;2006;4875;2.21;888;182;4.02
2838;Mannen;80 jaar of ouder;4;Totaal burgerlijke staat;2007;5500;2.42;1081;197;4.75
2839;Mannen;80 jaar of ouder;4;Totaal burgerlijke staat;2008;8270;3.5;1815;219;7.67
2840;Mannen;80 jaar of ouder;4;Totaal burgerlijke staat;2009;10510;4.29;2557;243;10.44
2841;Mannen;80 jaar of ouder;4;Totaal burgerlijke staat;2010;11965;4.68;3108;260;12.15
2842;Mannen;80 jaar of ouder;4;Ongehuwd;2004;435;4.56;68;156;7.12
2843;Mannen;80 jaar of ouder;4;Ongehuwd;2005;315;3.21;53;169;5.42
2844;Mannen;80 jaar of ouder;4;Ongehuwd;2006;250;2.51;47;189;4.73
2845;Mannen;80 jaar of ouder;4;Ongehuwd;2007;310;3.02;62;197;5.96
2846;Mannen;80 jaar of ouder;4;Ongehuwd;2008;500;4.62;108;216;9.99
2847;Mannen;80 jaar of ouder;4;Ongehuwd;2009;620;5.58;152;245;13.7
2848;Mannen;80 jaar of ouder;4;Ongehuwd;2010;730;6.16;199;273;16.82
2849;Mannen;80 jaar of ouder;4;Gehuwd/partnerschap;2004;3300;2.57;474;144;3.69
2850;Mannen;80 jaar of ouder;4;Gehuwd/partnerschap;2005;2150;1.61;298;138;2.24
2851;Mannen;80 jaar of ouder;4;Gehuwd/partnerschap;2006;1965;1.42;295;150;2.14
2852;Mannen;80 jaar of ouder;4;Gehuwd/partnerschap;2007;1940;1.35;339;175;2.37
2853;Mannen;80 jaar of ouder;4;Gehuwd/partnerschap;2008;2650;1.78;517;195;3.47
2854;Mannen;80 jaar of ouder;4;Gehuwd/partnerschap;2009;3165;2.04;686;217;4.42
2855;Mannen;80 jaar of ouder;4;Gehuwd/partnerschap;2010;3525;2.17;808;229;4.98
2856;Mannen;80 jaar of ouder;4;Verweduwd;2004;5165;8.32;828;160;13.34
2857;Mannen;80 jaar of ouder;4;Verweduwd;2005;2935;4.62;542;185;8.54
2858;Mannen;80 jaar of ouder;4;Verweduwd;2006;2420;3.73;501;207;7.73
2859;Mannen;80 jaar of ouder;4;Verweduwd;2007;2990;4.53;631;211;9.56
2860;Mannen;80 jaar of ouder;4;Verweduwd;2008;4655;6.87;1093;235;16.15
2861;Mannen;80 jaar of ouder;4;Verweduwd;2009;6135;8.88;1584;258;22.93
2862;Mannen;80 jaar of ouder;4;Verweduwd;2010;6950;9.81;1910;275;26.97
2863;Mannen;80 jaar of ouder;4;Gescheiden;2004;400;5.81;62;153;8.91
2864;Mannen;80 jaar of ouder;4;Gescheiden;2005;265;3.66;40;149;5.45
2865;Mannen;80 jaar of ouder;4;Gescheiden;2006;240;3.13;45;185;5.79
2866;Mannen;80 jaar of ouder;4;Gescheiden;2007;260;3.14;50;192;6.03
2867;Mannen;80 jaar of ouder;4;Gescheiden;2008;465;5.19;97;207;10.75
2868;Mannen;80 jaar of ouder;4;Gescheiden;2009;585;6.05;135;231;13.98
2869;Mannen;80 jaar of ouder;4;Gescheiden;2010;760;7.16;190;251;17.96
2870;Mannen;80 jaar of ouder;5;Totaal burgerlijke staat;2004;1985;0.96;253;128;1.22
2871;Mannen;80 jaar of ouder;5;Totaal burgerlijke staat;2005;2425;1.13;316;130;1.48
2872;Mannen;80 jaar of ouder;5;Totaal burgerlijke staat;2006;2795;1.27;386;138;1.75
2873;Mannen;80 jaar of ouder;5;Totaal burgerlijke staat;2007;2140;0.94;317;148;1.39
2874;Mannen;80 jaar of ouder;5;Totaal burgerlijke staat;2008;1440;0.61;218;151;0.92
2875;Mannen;80 jaar of ouder;5;Totaal burgerlijke staat;2009;1105;0.45;173;157;0.71
2876;Mannen;80 jaar of ouder;5;Totaal burgerlijke staat;2010;905;0.35;142;157;0.56
2877;Mannen;80 jaar of ouder;5;Ongehuwd;2004;85;0.91;10;110;1.0
2878;Mannen;80 jaar of ouder;5;Ongehuwd;2005;110;1.14;13;120;1.36
2879;Mannen;80 jaar of ouder;5;Ongehuwd;2006;155;1.54;21;139;2.14
2880;Mannen;80 jaar of ouder;5;Ongehuwd;2007;125;1.22;20;158;1.93
2881;Mannen;80 jaar of ouder;5;Ongehuwd;2008;85;0.8;15;169;1.35
2882;Mannen;80 jaar of ouder;5;Ongehuwd;2009;65;0.6;11;157;0.95
2883;Mannen;80 jaar of ouder;5;Ongehuwd;2010;65;0.54;10;156;0.84
2884;Mannen;80 jaar of ouder;5;Gehuwd/partnerschap;2004;895;0.7;105;117;0.82
2885;Mannen;80 jaar of ouder;5;Gehuwd/partnerschap;2005;945;0.71;105;112;0.79
2886;Mannen;80 jaar of ouder;5;Gehuwd/partnerschap;2006;990;0.72;121;123;0.88
2887;Mannen;80 jaar of ouder;5;Gehuwd/partnerschap;2007;660;0.46;89;135;0.62
2888;Mannen;80 jaar of ouder;5;Gehuwd/partnerschap;2008;480;0.32;66;138;0.44
2889;Mannen;80 jaar of ouder;5;Gehuwd/partnerschap;2009;345;0.22;49;142;0.32
2890;Mannen;80 jaar of ouder;5;Gehuwd/partnerschap;2010;300;0.18;45;149;0.27
2891;Mannen;80 jaar of ouder;5;Verweduwd;2004;925;1.49;131;141;2.11
2892;Mannen;80 jaar of ouder;5;Verweduwd;2005;1260;1.98;184;146;2.9
2893;Mannen;80 jaar of ouder;5;Verweduwd;2006;1500;2.32;223;149;3.44
2894;Mannen;80 jaar of ouder;5;Verweduwd;2007;1200;1.82;185;154;2.8
2895;Mannen;80 jaar of ouder;5;Verweduwd;2008;765;1.13;121;158;1.78
2896;Mannen;80 jaar of ouder;5;Verweduwd;2009;610;0.88;100;165;1.45
2897;Mannen;80 jaar of ouder;5;Verweduwd;2010;480;0.68;79;163;1.11
2898;Mannen;80 jaar of ouder;5;Gescheiden;2004;75;1.07;8;113;1.21
2899;Mannen;80 jaar of ouder;5;Gescheiden;2005;110;1.54;14;121;1.86
2900;Mannen;80 jaar of ouder;5;Gescheiden;2006;155;1.98;20;133;2.64
2901;Mannen;80 jaar of ouder;5;Gescheiden;2007;150;1.83;23;149;2.73
2902;Mannen;80 jaar of ouder;5;Gescheiden;2008;110;1.21;16;150;1.82
2903;Mannen;80 jaar of ouder;5;Gescheiden;2009;85;0.88;13;159;1.39
2904;Mannen;80 jaar of ouder;5;Gescheiden;2010;60;0.59;9;143;0.84
2905;Mannen;80 jaar of ouder;6;Totaal burgerlijke staat;2004;12515;6.04;1602;128;7.74
2906;Mannen;80 jaar of ouder;6;Totaal burgerlijke staat;2005;13340;6.24;1494;112;6.99
2907;Mannen;80 jaar of ouder;6;Totaal burgerlijke staat;2006;14075;6.38;1658;118;7.52
2908;Mannen;80 jaar of ouder;6;Totaal burgerlijke staat;2007;15905;6.98;2164;136;9.51
2909;Mannen;80 jaar of ouder;6;Totaal burgerlijke staat;2008;14580;6.17;2041;140;8.63
2910;Mannen;80 jaar of ouder;6;Totaal burgerlijke staat;2009;13620;5.56;1934;142;7.89
2911;Mannen;80 jaar of ouder;6;Totaal burgerlijke staat;2010;13510;5.28;1976;146;7.73
2912;Mannen;80 jaar of ouder;6;Ongehuwd;2004;595;6.19;86;146;9.02
2913;Mannen;80 jaar of ouder;6;Ongehuwd;2005;555;5.65;74;134;7.57
2914;Mannen;80 jaar of ouder;6;Ongehuwd;2006;540;5.39;76;140;7.57
2915;Mannen;80 jaar of ouder;6;Ongehuwd;2007;620;5.98;94;153;9.14
2916;Mannen;80 jaar of ouder;6;Ongehuwd;2008;585;5.42;87;149;8.06
2917;Mannen;80 jaar of ouder;6;Ongehuwd;2009;540;4.88;79;145;7.09
2918;Mannen;80 jaar of ouder;6;Ongehuwd;2010;555;4.66;86;156;7.27
2919;Mannen;80 jaar of ouder;6;Gehuwd/partnerschap;2004;8320;6.47;980;118;7.63
2920;Mannen;80 jaar of ouder;6;Gehuwd/partnerschap;2005;9580;7.19;1048;109;7.87
2921;Mannen;80 jaar of ouder;6;Gehuwd/partnerschap;2006;10350;7.5;1204;116;8.72
2922;Mannen;80 jaar of ouder;6;Gehuwd/partnerschap;2007;11585;8.1;1518;131;10.61
2923;Mannen;80 jaar of ouder;6;Gehuwd/partnerschap;2008;10505;7.05;1424;136;9.56
2924;Mannen;80 jaar of ouder;6;Gehuwd/partnerschap;2009;9810;6.32;1344;137;8.66
2925;Mannen;80 jaar of ouder;6;Gehuwd/partnerschap;2010;9650;5.94;1367;142;8.42
2926;Mannen;80 jaar of ouder;6;Verweduwd;2004;3275;5.27;495;151;7.97
2927;Mannen;80 jaar of ouder;6;Verweduwd;2005;2905;4.58;340;117;5.35
2928;Mannen;80 jaar of ouder;6;Verweduwd;2006;2855;4.4;346;121;5.34
2929;Mannen;80 jaar of ouder;6;Verweduwd;2007;3315;5.02;502;151;7.61
2930;Mannen;80 jaar of ouder;6;Verweduwd;2008;3115;4.6;478;153;7.05
2931;Mannen;80 jaar of ouder;6;Verweduwd;2009;2855;4.13;453;159;6.55
2932;Mannen;80 jaar of ouder;6;Verweduwd;2010;2915;4.12;469;161;6.63
2933;Mannen;80 jaar of ouder;6;Gescheiden;2004;325;4.73;41;126;5.95
2934;Mannen;80 jaar of ouder;6;Gescheiden;2005;300;4.1;32;106;4.34
2935;Mannen;80 jaar of ouder;6;Gescheiden;2006;330;4.28;32;97;4.16
2936;Mannen;80 jaar of ouder;6;Gescheiden;2007;385;4.64;50;130;6.02
2937;Mannen;80 jaar of ouder;6;Gescheiden;2008;375;4.18;52;140;5.83
2938;Mannen;80 jaar of ouder;6;Gescheiden;2009;410;4.24;59;143;6.07
2939;Mannen;80 jaar of ouder;6;Gescheiden;2010;390;3.68;53;136;5.02
2940;Mannen;80 jaar of ouder;7;Totaal burgerlijke staat;2004;15215;7.35;4359;286;21.05
2941;Mannen;80 jaar of ouder;7;Totaal burgerlijke staat;2005;16065;7.52;4764;297;22.28
2942;Mannen;80 jaar of ouder;7;Totaal burgerlijke staat;2006;16435;7.45;5059;308;22.93
2943;Mannen;80 jaar of ouder;7;Totaal burgerlijke staat;2007;13565;5.96;4401;324;19.33
2944;Mannen;80 jaar of ouder;7;Totaal burgerlijke staat;2008;11240;4.75;3705;330;15.67
2945;Mannen;80 jaar of ouder;7;Totaal burgerlijke staat;2009;9375;3.82;3194;341;13.04
2946;Mannen;80 jaar of ouder;7;Totaal burgerlijke staat;2010;8490;3.32;2934;346;11.47
2947;Mannen;80 jaar of ouder;7;Ongehuwd;2004;790;8.24;248;314;25.85
2948;Mannen;80 jaar of ouder;7;Ongehuwd;2005;900;9.18;291;322;29.6
2949;Mannen;80 jaar of ouder;7;Ongehuwd;2006;990;9.87;344;349;34.39
2950;Mannen;80 jaar of ouder;7;Ongehuwd;2007;885;8.55;315;357;30.52
2951;Mannen;80 jaar of ouder;7;Ongehuwd;2008;760;7.03;274;361;25.38
2952;Mannen;80 jaar of ouder;7;Ongehuwd;2009;640;5.78;230;358;20.71
2953;Mannen;80 jaar of ouder;7;Ongehuwd;2010;585;4.92;219;375;18.46
2954;Mannen;80 jaar of ouder;7;Gehuwd/partnerschap;2004;6265;4.87;1569;250;12.21
2955;Mannen;80 jaar of ouder;7;Gehuwd/partnerschap;2005;6245;4.69;1606;257;12.06
2956;Mannen;80 jaar of ouder;7;Gehuwd/partnerschap;2006;6150;4.46;1632;265;11.82
2957;Mannen;80 jaar of ouder;7;Gehuwd/partnerschap;2007;4245;2.97;1214;286;8.49
2958;Mannen;80 jaar of ouder;7;Gehuwd/partnerschap;2008;3285;2.21;967;294;6.49
2959;Mannen;80 jaar of ouder;7;Gehuwd/partnerschap;2009;2710;1.75;835;308;5.38
2960;Mannen;80 jaar of ouder;7;Gehuwd/partnerschap;2010;2455;1.51;775;315;4.77
2961;Mannen;80 jaar of ouder;7;Verweduwd;2004;7465;12.03;2343;314;37.75
2962;Mannen;80 jaar of ouder;7;Verweduwd;2005;8155;12.85;2608;320;41.08
2963;Mannen;80 jaar of ouder;7;Verweduwd;2006;8510;13.13;2827;332;43.62
2964;Mannen;80 jaar of ouder;7;Verweduwd;2007;7665;11.61;2612;341;39.57
2965;Mannen;80 jaar of ouder;7;Verweduwd;2008;6445;9.52;2225;345;32.86
2966;Mannen;80 jaar of ouder;7;Verweduwd;2009;5400;7.82;1919;355;27.78
2967;Mannen;80 jaar of ouder;7;Verweduwd;2010;4845;6.84;1736;358;24.51
2968;Mannen;80 jaar of ouder;7;Gescheiden;2004;695;10.04;199;287;28.79
2969;Mannen;80 jaar of ouder;7;Gescheiden;2005;760;10.44;258;339;35.39
2970;Mannen;80 jaar of ouder;7;Gescheiden;2006;790;10.19;255;324;32.97
2971;Mannen;80 jaar of ouder;7;Gescheiden;2007;770;9.3;260;337;31.36
2972;Mannen;80 jaar of ouder;7;Gescheiden;2008;745;8.3;239;320;26.53
2973;Mannen;80 jaar of ouder;7;Gescheiden;2009;620;6.4;210;339;21.71
2974;Mannen;80 jaar of ouder;7;Gescheiden;2010;600;5.66;204;340;19.28
2975;Mannen;80 jaar of ouder;8;Totaal burgerlijke staat;2004;38380;18.53;3465;90;16.73
2976;Mannen;80 jaar of ouder;8;Totaal burgerlijke staat;2005;40165;18.79;4415;110;20.65
2977;Mannen;80 jaar of ouder;8;Totaal burgerlijke staat;2006;41760;18.93;4824;116;21.87
2978;Mannen;80 jaar of ouder;8;Totaal burgerlijke staat;2007;39650;17.41;4820;122;21.17
2979;Mannen;80 jaar of ouder;8;Totaal burgerlijke staat;2008;39990;16.91;4959;124;20.97
2980;Mannen;80 jaar of ouder;8;Totaal burgerlijke staat;2009;40935;16.7;5293;129;21.6
2981;Mannen;80 jaar of ouder;8;Totaal burgerlijke staat;2010;41405;16.19;5512;133;21.55
2982;Mannen;80 jaar of ouder;8;Ongehuwd;2004;1730;18.08;149;86;15.56
2983;Mannen;80 jaar of ouder;8;Ongehuwd;2005;1950;19.86;213;109;21.72
2984;Mannen;80 jaar of ouder;8;Ongehuwd;2006;2115;21.14;248;117;24.72
2985;Mannen;80 jaar of ouder;8;Ongehuwd;2007;2085;20.16;253;121;24.5
2986;Mannen;80 jaar of ouder;8;Ongehuwd;2008;2120;19.67;255;120;23.67
2987;Mannen;80 jaar of ouder;8;Ongehuwd;2009;2215;19.93;277;125;24.97
2988;Mannen;80 jaar of ouder;8;Ongehuwd;2010;2350;19.82;300;128;25.28
2989;Mannen;80 jaar of ouder;8;Gehuwd/partnerschap;2004;14730;11.46;1097;74;8.53
2990;Mannen;80 jaar of ouder;8;Gehuwd/partnerschap;2005;14535;10.92;1315;90;9.88
2991;Mannen;80 jaar of ouder;8;Gehuwd/partnerschap;2006;14685;10.64;1377;94;9.98
2992;Mannen;80 jaar of ouder;8;Gehuwd/partnerschap;2007;12740;8.9;1327;104;9.27
2993;Mannen;80 jaar of ouder;8;Gehuwd/partnerschap;2008;12640;8.48;1382;109;9.28
2994;Mannen;80 jaar of ouder;8;Gehuwd/partnerschap;2009;12915;8.32;1505;117;9.7
2995;Mannen;80 jaar of ouder;8;Gehuwd/partnerschap;2010;13280;8.17;1618;122;9.96
2996;Mannen;80 jaar of ouder;8;Verweduwd;2004;20245;32.62;2068;102;33.32
2997;Mannen;80 jaar of ouder;8;Verweduwd;2005;21780;34.31;2676;123;42.15
2998;Mannen;80 jaar of ouder;8;Verweduwd;2006;22925;35.37;2961;129;45.69
2999;Mannen;80 jaar of ouder;8;Verweduwd;2007;22685;34.37;2985;132;45.22
3000;Mannen;80 jaar of ouder;8;Verweduwd;2008;22885;33.79;3050;133;45.03
3001;Mannen;80 jaar of ouder;8;Verweduwd;2009;23390;33.86;3209;137;46.46
3002;Mannen;80 jaar of ouder;8;Verweduwd;2010;23170;32.72;3264;141;46.09
3003;Mannen;80 jaar of ouder;8;Gescheiden;2004;1670;24.15;152;91;21.92
3004;Mannen;80 jaar of ouder;8;Gescheiden;2005;1900;26.01;210;111;28.8
3005;Mannen;80 jaar of ouder;8;Gescheiden;2006;2035;26.32;238;117;30.72
3006;Mannen;80 jaar of ouder;8;Gescheiden;2007;2145;25.88;255;119;30.83
3007;Mannen;80 jaar of ouder;8;Gescheiden;2008;2345;26.06;272;116;30.21
3008;Mannen;80 jaar of ouder;8;Gescheiden;2009;2415;24.93;301;125;31.08
3009;Mannen;80 jaar of ouder;8;Gescheiden;2010;2605;24.57;330;127;31.14
3010;Mannen;80 jaar of ouder;9;Totaal burgerlijke staat;2004;41360;19.97;4811;116;23.23
3011;Mannen;80 jaar of ouder;9;Totaal burgerlijke staat;2005;40115;18.77;4295;107;20.09
3012;Mannen;80 jaar of ouder;9;Totaal burgerlijke staat;2006;41405;18.77;4404;106;19.96
3013;Mannen;80 jaar of ouder;9;Totaal burgerlijke staat;2007;44170;19.4;4744;107;20.83
3014;Mannen;80 jaar of ouder;9;Totaal burgerlijke staat;2008;47715;20.17;5294;111;22.38
3015;Mannen;80 jaar of ouder;9;Totaal burgerlijke staat;2009;50395;20.57;5761;114;23.51
3016;Mannen;80 jaar of ouder;9;Totaal burgerlijke staat;2010;53760;21.02;6201;115;24.25
3017;Mannen;80 jaar of ouder;9;Ongehuwd;2004;2025;21.14;264;130;27.55
3018;Mannen;80 jaar of ouder;9;Ongehuwd;2005;1970;20.06;246;125;25.0
3019;Mannen;80 jaar of ouder;9;Ongehuwd;2006;1985;19.82;262;132;26.15
3020;Mannen;80 jaar of ouder;9;Ongehuwd;2007;2180;21.08;264;121;25.57
3021;Mannen;80 jaar of ouder;9;Ongehuwd;2008;2345;21.75;286;122;26.48
3022;Mannen;80 jaar of ouder;9;Ongehuwd;2009;2440;21.97;298;122;26.83
3023;Mannen;80 jaar of ouder;9;Ongehuwd;2010;2600;21.94;346;133;29.15
3024;Mannen;80 jaar of ouder;9;Gehuwd/partnerschap;2004;20550;15.99;2094;102;16.3
3025;Mannen;80 jaar of ouder;9;Gehuwd/partnerschap;2005;21565;16.19;2014;93;15.13
3026;Mannen;80 jaar of ouder;9;Gehuwd/partnerschap;2006;22915;16.6;2150;94;15.57
3027;Mannen;80 jaar of ouder;9;Gehuwd/partnerschap;2007;24575;17.18;2368;96;16.55
3028;Mannen;80 jaar of ouder;9;Gehuwd/partnerschap;2008;26335;17.68;2613;99;17.54
3029;Mannen;80 jaar of ouder;9;Gehuwd/partnerschap;2009;27880;17.97;2835;102;18.27
3030;Mannen;80 jaar of ouder;9;Gehuwd/partnerschap;2010;29840;18.37;3029;101;18.64
3031;Mannen;80 jaar of ouder;9;Verweduwd;2004;17230;27.76;2282;132;36.76
3032;Mannen;80 jaar of ouder;9;Verweduwd;2005;15170;23.89;1877;124;29.56
3033;Mannen;80 jaar of ouder;9;Verweduwd;2006;15035;23.2;1848;123;28.52
3034;Mannen;80 jaar of ouder;9;Verweduwd;2007;15810;23.95;1943;123;29.44
3035;Mannen;80 jaar of ouder;9;Verweduwd;2008;17145;25.31;2183;127;32.23
3036;Mannen;80 jaar of ouder;9;Verweduwd;2009;18045;26.12;2389;132;34.58
3037;Mannen;80 jaar of ouder;9;Verweduwd;2010;19065;26.92;2566;135;36.23
3038;Mannen;80 jaar of ouder;9;Gescheiden;2004;1555;22.5;172;110;24.8
