ID;SIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
5077;47597 Shops for various household goods;2012 3rd quarter;94.1;109.0;86.3;-3.5;1.6;-5.0
5078;47597 Shops for various household goods;2012 October;102.5;111.1;92.3;0.5;2.6;-2.1
5079;47597 Shops for various household goods;2012 November;123.2;110.5;111.5;-5.7;2.1;-7.6
5080;47597 Shops for various household goods;2012 December;140.9;110.6;127.4;-6.8;1.8;-8.5
5081;47597 Shops for various household goods;2012 4th quarter;122.2;110.7;110.4;-4.5;2.2;-6.5
5082;47597 Shops for various household goods;2012;101.3;109.4;92.6;-1.8;2.0;-3.7
5083;Shops for furnishings, furniture;2000 January;99.0;87.1;113.6;;;
5084;Shops for furnishings, furniture;2000 February;101.4;87.2;116.3;;;
5085;Shops for furnishings, furniture;2000 March;110.2;87.6;125.9;;;
5086;Shops for furnishings, furniture;2000 1st quarter;103.5;87.3;118.6;;;
5087;Shops for furnishings, furniture;2000 April;102.6;88.0;116.6;;;
5088;Shops for furnishings, furniture;2000 May;103.9;88.4;117.5;;;
5089;Shops for furnishings, furniture;2000 June;103.6;88.3;117.5;;;
5090;Shops for furnishings, furniture;2000 2nd quarter;103.4;88.2;117.2;;;
5091;Shops for furnishings, furniture;2000 July;106.7;89.3;119.5;;;
5092;Shops for furnishings, furniture;2000 August;97.2;89.2;109.0;;;
5093;Shops for furnishings, furniture;2000 September;101.3;89.8;112.8;;;
5094;Shops for furnishings, furniture;2000 3rd quarter;101.8;89.4;113.8;;;
5095;Shops for furnishings, furniture;2000 October;113.7;90.2;126.1;;;
5096;Shops for furnishings, furniture;2000 November;119.7;90.5;132.3;;;
5097;Shops for furnishings, furniture;2000 December;131.2;90.2;145.4;;;
5098;Shops for furnishings, furniture;2000 4th quarter;121.5;90.3;134.6;;;
5099;Shops for furnishings, furniture;2000;107.6;88.8;121.1;;;
5100;Shops for furnishings, furniture;2001 January;107.3;92.4;116.1;8.4;6.1;2.1
5101;Shops for furnishings, furniture;2001 February;102.2;93.5;109.3;0.7;7.2;-6.0
5102;Shops for furnishings, furniture;2001 March;119.1;93.7;127.0;8.0;7.0;0.9
5103;Shops for furnishings, furniture;2001 1st quarter;109.5;93.2;117.5;5.8;6.8;-1.0
5104;Shops for furnishings, furniture;2001 April;108.1;93.7;115.3;5.3;6.5;-1.1
5105;Shops for furnishings, furniture;2001 May;114.7;94.1;121.9;10.4;6.5;3.7
5106;Shops for furnishings, furniture;2001 June;111.8;94.6;118.1;7.8;7.2;0.6
5107;Shops for furnishings, furniture;2001 2nd quarter;111.5;94.2;118.4;7.9;6.7;1.1
5108;Shops for furnishings, furniture;2001 July;110.1;95.0;115.8;3.1;6.4;-3.1
5109;Shops for furnishings, furniture;2001 August;101.2;95.0;106.5;4.1;6.5;-2.3
5110;Shops for furnishings, furniture;2001 September;104.7;95.4;109.7;3.3;6.2;-2.8
5111;Shops for furnishings, furniture;2001 3rd quarter;105.3;95.1;110.7;3.5;6.4;-2.7
5112;Shops for furnishings, furniture;2001 October;128.6;95.6;134.6;13.1;6.0;6.7
5113;Shops for furnishings, furniture;2001 November;127.5;95.5;133.5;6.5;5.5;0.9
5114;Shops for furnishings, furniture;2001 December;131.9;96.3;137.1;0.6;6.7;-5.7
5115;Shops for furnishings, furniture;2001 4th quarter;129.3;95.8;135.1;6.4;6.1;0.3
5116;Shops for furnishings, furniture;2001;113.9;94.6;120.5;5.9;6.5;-0.5
5117;Shops for furnishings, furniture;2002 January;112.3;97.4;115.3;4.7;5.4;-0.7
5118;Shops for furnishings, furniture;2002 February;106.4;98.0;108.6;4.2;4.9;-0.7
5119;Shops for furnishings, furniture;2002 March;114.1;98.1;116.3;-4.2;4.6;-8.4
5120;Shops for furnishings, furniture;2002 1st quarter;110.9;97.8;113.4;1.3;5.0;-3.5
5121;Shops for furnishings, furniture;2002 April;109.1;98.7;110.5;0.9;5.3;-4.2
5122;Shops for furnishings, furniture;2002 May;114.3;99.1;115.3;-0.3;5.3;-5.4
5123;Shops for furnishings, furniture;2002 June;108.3;99.4;109.0;-3.1;5.0;-7.7
5124;Shops for furnishings, furniture;2002 2nd quarter;110.6;99.1;111.6;-0.9;5.2;-5.8
5125;Shops for furnishings, furniture;2002 July;112.2;99.3;113.0;2.0;4.5;-2.4
5126;Shops for furnishings, furniture;2002 August;98.9;99.4;99.5;-2.3;4.6;-6.6
5127;Shops for furnishings, furniture;2002 September;100.6;99.7;100.9;-3.9;4.4;-8.0
5128;Shops for furnishings, furniture;2002 3rd quarter;103.9;99.4;104.5;-1.3;4.5;-5.6
5129;Shops for furnishings, furniture;2002 October;119.6;99.8;119.8;-7.0;4.5;-11.0
5130;Shops for furnishings, furniture;2002 November;117.2;99.8;117.5;-8.0;4.5;-12.0
5131;Shops for furnishings, furniture;2002 December;124.4;100.0;124.5;-5.7;3.8;-9.2
5132;Shops for furnishings, furniture;2002 4th quarter;120.4;99.9;120.6;-6.9;4.3;-10.7
5133;Shops for furnishings, furniture;2002;111.4;99.1;112.5;-2.2;4.7;-6.6
5134;Shops for furnishings, furniture;2003 January;110.0;100.5;109.4;-2.0;3.2;-5.1
5135;Shops for furnishings, furniture;2003 February;104.0;101.6;102.4;-2.3;3.6;-5.7
5136;Shops for furnishings, furniture;2003 March;107.0;101.4;105.6;-6.2;3.3;-9.2
5137;Shops for furnishings, furniture;2003 1st quarter;107.0;101.2;105.8;-3.5;3.4;-6.7
5138;Shops for furnishings, furniture;2003 April;104.4;101.2;103.1;-4.3;2.5;-6.7
5139;Shops for furnishings, furniture;2003 May;106.2;101.3;104.8;-7.1;2.2;-9.1
5140;Shops for furnishings, furniture;2003 June;95.2;101.5;93.8;-12.1;2.1;-13.9
5141;Shops for furnishings, furniture;2003 2nd quarter;101.9;101.3;100.6;-7.8;2.3;-9.9
5142;Shops for furnishings, furniture;2003 July;101.6;101.1;100.5;-9.5;1.8;-11.1
5143;Shops for furnishings, furniture;2003 August;87.5;100.8;86.8;-11.5;1.4;-12.8
5144;Shops for furnishings, furniture;2003 September;96.5;100.6;95.9;-4.1;0.9;-4.9
5145;Shops for furnishings, furniture;2003 3rd quarter;95.2;100.8;94.4;-8.4;1.4;-9.6
5146;Shops for furnishings, furniture;2003 October;111.6;100.8;110.7;-6.7;1.0;-7.6
5147;Shops for furnishings, furniture;2003 November;103.6;100.7;102.9;-11.7;0.9;-12.4
5148;Shops for furnishings, furniture;2003 December;116.2;100.5;115.6;-6.6;0.6;-7.1
5149;Shops for furnishings, furniture;2003 4th quarter;110.4;100.7;109.7;-8.3;0.8;-9.0
5150;Shops for furnishings, furniture;2003;103.6;101.0;102.6;-7.0;2.0;-8.8
5151;Shops for furnishings, furniture;2004 January;103.5;100.7;102.9;-5.8;0.1;-6.0
5152;Shops for furnishings, furniture;2004 February;95.8;100.7;95.1;-7.9;-0.9;-7.1
5153;Shops for furnishings, furniture;2004 March;107.7;100.9;106.8;0.7;-0.5;1.1
5154;Shops for furnishings, furniture;2004 1st quarter;102.3;100.7;101.6;-4.3;-0.4;-3.9
5155;Shops for furnishings, furniture;2004 April;98.2;101.0;97.3;-5.9;-0.2;-5.7
5156;Shops for furnishings, furniture;2004 May;95.8;100.8;95.0;-9.8;-0.5;-9.4
5157;Shops for furnishings, furniture;2004 June;97.6;100.3;97.2;2.5;-1.1;3.6
5158;Shops for furnishings, furniture;2004 2nd quarter;97.2;100.7;96.5;-4.6;-0.6;-4.1
5159;Shops for furnishings, furniture;2004 July;102.8;100.0;102.8;1.2;-1.0;2.2
5160;Shops for furnishings, furniture;2004 August;84.3;100.2;84.1;-3.7;-0.6;-3.1
5161;Shops for furnishings, furniture;2004 September;94.7;100.3;94.4;-1.8;-0.3;-1.6
5162;Shops for furnishings, furniture;2004 3rd quarter;93.9;100.1;93.8;-1.3;-0.7;-0.7
5163;Shops for furnishings, furniture;2004 October;104.4;100.1;104.4;-6.4;-0.7;-5.7
5164;Shops for furnishings, furniture;2004 November;104.0;100.4;103.6;0.4;-0.3;0.7
5165;Shops for furnishings, furniture;2004 December;115.1;100.1;115.0;-1.0;-0.5;-0.5
5166;Shops for furnishings, furniture;2004 4th quarter;107.8;100.2;107.6;-2.4;-0.5;-1.9
5167;Shops for furnishings, furniture;2004;100.3;100.4;99.9;-3.2;-0.5;-2.7
5168;Shops for furnishings, furniture;2005 January;97.2;100.2;97.0;-6.2;-0.5;-5.7
5169;Shops for furnishings, furniture;2005 February;93.0;100.3;92.8;-2.8;-0.4;-2.4
5170;Shops for furnishings, furniture;2005 March;102.5;100.6;102.0;-4.8;-0.3;-4.6
5171;Shops for furnishings, furniture;2005 1st quarter;97.6;100.3;97.3;-4.7;-0.4;-4.3
5172;Shops for furnishings, furniture;2005 April;95.2;100.6;94.6;-3.1;-0.4;-2.7
5173;Shops for furnishings, furniture;2005 May;93.4;100.3;93.1;-2.5;-0.5;-2.0
5174;Shops for furnishings, furniture;2005 June;95.5;99.9;95.6;-2.1;-0.4;-1.7
5175;Shops for furnishings, furniture;2005 2nd quarter;94.7;100.3;94.4;-2.6;-0.5;-2.1
5176;Shops for furnishings, furniture;2005 July;98.3;99.6;98.8;-4.3;-0.5;-3.9
5177;Shops for furnishings, furniture;2005 August;90.6;99.4;91.1;7.5;-0.7;8.3
5178;Shops for furnishings, furniture;2005 September;96.9;100.0;96.9;2.3;-0.3;2.6
5179;Shops for furnishings, furniture;2005 3rd quarter;95.3;99.7;95.6;1.4;-0.5;1.9
5180;Shops for furnishings, furniture;2005 October;107.7;99.8;107.9;3.1;-0.2;3.4
5181;Shops for furnishings, furniture;2005 November;109.8;99.8;110.1;5.6;-0.6;6.3
5182;Shops for furnishings, furniture;2005 December;119.9;99.6;120.3;4.2;-0.4;4.7
5183;Shops for furnishings, furniture;2005 4th quarter;112.5;99.7;112.7;4.3;-0.4;4.7
5184;Shops for furnishings, furniture;2005;100.0;100.0;100.0;-0.3;-0.4;0.1
5185;Shops for furnishings, furniture;2006 January;106.1;99.3;106.9;9.1;-0.9;10.1
5186;Shops for furnishings, furniture;2006 February;99.0;99.1;99.8;6.4;-1.1;7.6
5187;Shops for furnishings, furniture;2006 March;114.9;99.7;115.3;12.0;-0.9;13.1
5188;Shops for furnishings, furniture;2006 1st quarter;106.6;99.3;107.3;9.3;-1.0;10.3
5189;Shops for furnishings, furniture;2006 April;103.6;100.4;103.2;8.8;-0.2;9.1
5190;Shops for furnishings, furniture;2006 May;108.2;100.3;107.9;15.9;0.0;15.9
5191;Shops for furnishings, furniture;2006 June;105.9;100.2;105.7;10.9;0.3;10.5
5192;Shops for furnishings, furniture;2006 2nd quarter;105.9;100.3;105.6;11.8;0.0;11.8
5193;Shops for furnishings, furniture;2006 July;95.9;100.0;95.9;-2.5;0.4;-2.9
5194;Shops for furnishings, furniture;2006 August;105.4;99.7;105.8;16.4;0.2;16.2
5195;Shops for furnishings, furniture;2006 September;104.1;100.0;104.1;7.4;0.0;7.5
5196;Shops for furnishings, furniture;2006 3rd quarter;101.8;99.9;101.9;6.9;0.2;6.7
5197;Shops for furnishings, furniture;2006 October;115.0;100.0;115.0;6.8;0.2;6.6
5198;Shops for furnishings, furniture;2006 November;114.9;100.2;114.7;4.6;0.4;4.2
5199;Shops for furnishings, furniture;2006 December;122.9;100.2;122.7;2.5;0.5;2.0
5200;Shops for furnishings, furniture;2006 4th quarter;117.6;100.1;117.5;4.5;0.4;4.2
5201;Shops for furnishings, furniture;2006;108.0;99.9;108.1;8.0;-0.1;8.1
5202;Shops for furnishings, furniture;2007 January;111.1;99.9;111.2;4.8;0.7;4.1
5203;Shops for furnishings, furniture;2007 February;103.8;100.3;103.5;4.9;1.2;3.6
5204;Shops for furnishings, furniture;2007 March;117.5;100.7;116.7;2.2;1.0;1.2
5205;Shops for furnishings, furniture;2007 1st quarter;110.8;100.3;110.5;3.9;1.0;2.9
5206;Shops for furnishings, furniture;2007 April;101.9;101.2;100.6;-1.7;0.8;-2.4
5207;Shops for furnishings, furniture;2007 May;111.4;101.7;109.5;3.0;1.4;1.5
5208;Shops for furnishings, furniture;2007 June;109.7;101.4;108.2;3.6;1.2;2.4
5209;Shops for furnishings, furniture;2007 2nd quarter;107.6;101.4;106.1;1.7;1.1;0.5
5210;Shops for furnishings, furniture;2007 July;110.4;101.1;109.2;15.1;1.1;13.8
5211;Shops for furnishings, furniture;2007 August;104.7;101.3;103.3;-0.7;1.6;-2.3
5212;Shops for furnishings, furniture;2007 September;106.6;101.3;105.3;2.5;1.4;1.1
5213;Shops for furnishings, furniture;2007 3rd quarter;107.2;101.2;105.9;5.3;1.4;3.9
5214;Shops for furnishings, furniture;2007 October;119.4;101.9;117.1;3.8;2.0;1.8
5215;Shops for furnishings, furniture;2007 November;117.3;102.3;114.7;2.1;2.1;0.0
5216;Shops for furnishings, furniture;2007 December;121.9;102.5;118.9;-0.8;2.3;-3.1
5217;Shops for furnishings, furniture;2007 4th quarter;119.5;102.2;116.9;1.6;2.1;-0.5
5218;Shops for furnishings, furniture;2007;111.3;101.3;109.9;3.1;1.4;1.6
5219;Shops for furnishings, furniture;2008 January;112.2;102.9;109.0;0.9;3.0;-2.0
5220;Shops for furnishings, furniture;2008 February;108.7;103.4;105.1;4.7;3.1;1.6
5221;Shops for furnishings, furniture;2008 March;114.4;103.9;110.2;-2.6;3.1;-5.6
5222;Shops for furnishings, furniture;2008 1st quarter;111.8;103.4;108.1;0.9;3.1;-2.1
5223;Shops for furnishings, furniture;2008 April;113.3;104.3;108.6;11.2;3.1;7.9
5224;Shops for furnishings, furniture;2008 May;110.6;104.3;106.0;-0.7;2.6;-3.2
5225;Shops for furnishings, furniture;2008 June;105.9;104.3;101.6;-3.5;2.8;-6.1
5226;Shops for furnishings, furniture;2008 2nd quarter;109.9;104.3;105.4;2.1;2.8;-0.7
5227;Shops for furnishings, furniture;2008 July;113.5;104.0;109.1;2.9;2.9;0.0
5228;Shops for furnishings, furniture;2008 August;104.6;104.8;99.8;-0.1;3.5;-3.4
5229;Shops for furnishings, furniture;2008 September;104.8;105.3;99.5;-1.8;3.9;-5.5
5230;Shops for furnishings, furniture;2008 3rd quarter;107.6;104.7;102.8;0.4;3.4;-3.0
5231;Shops for furnishings, furniture;2008 October;119.9;105.5;113.6;0.5;3.5;-3.0
5232;Shops for furnishings, furniture;2008 November;110.3;105.8;104.2;-6.0;3.4;-9.1
5233;Shops for furnishings, furniture;2008 December;117.1;105.9;110.6;-3.9;3.4;-7.0
5234;Shops for furnishings, furniture;2008 4th quarter;115.8;105.8;109.5;-3.1;3.4;-6.3
5235;Shops for furnishings, furniture;2008;111.3;104.5;106.4;0.0;3.2;-3.1
5236;Shops for furnishings, furniture;2009 January;106.0;105.6;100.5;-5.5;2.6;-7.9
5237;Shops for furnishings, furniture;2009 February;98.1;105.9;92.7;-9.8;2.3;-11.9
5238;Shops for furnishings, furniture;2009 March;105.5;106.2;99.4;-7.8;2.2;-9.8
5239;Shops for furnishings, furniture;2009 1st quarter;103.2;105.9;97.5;-7.7;2.4;-9.8
5240;Shops for furnishings, furniture;2009 April;99.9;106.6;93.7;-11.8;2.2;-13.7
5241;Shops for furnishings, furniture;2009 May;98.5;106.6;92.5;-10.9;2.1;-12.8
5242;Shops for furnishings, furniture;2009 June;96.8;106.9;90.6;-8.6;2.5;-10.8
5243;Shops for furnishings, furniture;2009 2nd quarter;98.4;106.7;92.3;-10.5;2.2;-12.5
5244;Shops for furnishings, furniture;2009 July;103.8;106.5;97.5;-8.6;2.4;-10.7
5245;Shops for furnishings, furniture;2009 August;90.4;106.6;84.8;-13.6;1.7;-15.0
5246;Shops for furnishings, furniture;2009 September;95.6;106.7;89.6;-8.7;1.3;-9.9
5247;Shops for furnishings, furniture;2009 3rd quarter;96.6;106.6;90.6;-10.2;1.8;-11.8
5248;Shops for furnishings, furniture;2009 October;110.4;106.7;103.5;-7.9;1.1;-8.9
5249;Shops for furnishings, furniture;2009 November;100.6;107.0;94.1;-8.8;1.1;-9.7
5250;Shops for furnishings, furniture;2009 December;111.0;107.1;103.7;-5.2;1.1;-6.2
5251;Shops for furnishings, furniture;2009 4th quarter;107.3;106.9;100.4;-7.3;1.1;-8.3
5252;Shops for furnishings, furniture;2009;101.4;106.5;95.2;-8.9;1.9;-10.6
5253;Shops for furnishings, furniture;2010 January;96.4;106.3;90.6;-9.1;0.7;-9.8
5254;Shops for furnishings, furniture;2010 February;91.4;106.3;86.0;-6.8;0.4;-7.2
5255;Shops for furnishings, furniture;2010 March;102.8;106.4;96.6;-2.6;0.2;-2.8
5256;Shops for furnishings, furniture;2010 1st quarter;96.8;106.3;91.1;-6.2;0.4;-6.6
5257;Shops for furnishings, furniture;2010 April;94.9;106.0;89.6;-5.0;-0.6;-4.4
5258;Shops for furnishings, furniture;2010 May;96.1;105.8;90.9;-2.4;-0.8;-1.7
5259;Shops for furnishings, furniture;2010 June;91.1;105.8;86.1;-5.9;-1.0;-5.0
5260;Shops for furnishings, furniture;2010 2nd quarter;94.0;105.8;88.9;-4.4;-0.8;-3.7
5261;Shops for furnishings, furniture;2010 July;96.9;105.4;91.9;-6.7;-1.1;-5.7
5262;Shops for furnishings, furniture;2010 August;93.2;105.7;88.2;3.1;-0.8;3.9
5263;Shops for furnishings, furniture;2010 September;94.1;105.7;89.1;-1.6;-1.0;-0.6
5264;Shops for furnishings, furniture;2010 3rd quarter;94.7;105.6;89.7;-2.0;-1.0;-1.0
5265;Shops for furnishings, furniture;2010 October;103.2;106.3;97.1;-6.6;-0.4;-6.2
5266;Shops for furnishings, furniture;2010 November;98.9;106.1;93.2;-1.7;-0.8;-1.0
5267;Shops for furnishings, furniture;2010 December;105.1;106.1;99.1;-5.4;-1.0;-4.4
5268;Shops for furnishings, furniture;2010 4th quarter;102.4;106.1;96.4;-4.6;-0.7;-3.9
5269;Shops for furnishings, furniture;2010;97.0;106.0;91.5;-4.3;-0.5;-3.9
5270;Shops for furnishings, furniture;2011 January;96.8;106.0;91.3;0.4;-0.3;0.7
5271;Shops for furnishings, furniture;2011 February;89.8;106.4;84.4;-1.7;0.1;-1.8
5272;Shops for furnishings, furniture;2011 March;97.8;106.7;91.6;-4.9;0.4;-5.2
