ID;Geslacht;Leeftijd;Herkomst;Generatie;BurgerlijkeStaat;OoitOfNooitGescheiden;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
4043;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Ongehuwd;Nooit gescheiden;2005;2300.0;3200.0;11200.0;8900.0;46.0;1100.0;4100.0;5600.0;29.0;11.0;4300.0;15300.0;14500.0;75.0
4044;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Gescheiden;Totaal ooit of nooit gescheiden;2005;4500.0;3700.0;13700.0;9500.0;53.0;700.0;2500.0;2600.0;15.0;6.0;4400.0;16200.0;12100.0;68.0
4045;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Gescheiden;Ooit gescheiden;2005;4450.0;3700.0;13800.0;9600.0;54.0;700.0;2500.0;2600.0;15.0;6.0;4400.0;16300.0;12200.0;69.0
4046;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
4047;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Verweduwd;Totaal ooit of nooit gescheiden;2005;150.0;3700.0;15300.0;9900.0;54.0;1200.0;4800.0;2200.0;12.0;13.0;4900.0;20100.0;12100.0;66.0
4048;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Verweduwd;Ooit gescheiden;2005;0.0;;;;;;;;;;;;;
4049;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Verweduwd;Nooit gescheiden;2005;150.0;3800.0;15400.0;9900.0;54.0;1200.0;4700.0;2200.0;12.0;13.0;5000.0;20100.0;12100.0;66.0
4050;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;32800.0;2900.0;10700.0;7800.0;44.0;900.0;3200.0;3900.0;22.0;19.0;3800.0;13900.0;11700.0;66.0
4051;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;6950.0;3300.0;12100.0;8700.0;48.0;700.0;2500.0;2700.0;15.0;10.0;4000.0;14600.0;11400.0;63.0
4052;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;25850.0;2800.0;10300.0;7500.0;42.0;900.0;3300.0;4200.0;23.0;22.0;3700.0;13600.0;11700.0;65.0
4053;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;26400.0;2800.0;10200.0;7400.0;41.0;900.0;3200.0;4000.0;22.0;22.0;3700.0;13400.0;11400.0;63.0
4054;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;2650.0;2700.0;9600.0;7400.0;39.0;800.0;2700.0;3100.0;16.0;16.0;3500.0;12300.0;10500.0;55.0
4055;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;23750.0;2800.0;10300.0;7400.0;42.0;900.0;3300.0;4100.0;23.0;23.0;3700.0;13600.0;11500.0;65.0
4056;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;6400.0;3400.0;12700.0;9300.0;52.0;800.0;2800.0;3300.0;18.0;7.0;4200.0;15500.0;12600.0;70.0
4057;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;4300.0;3600.0;13600.0;9500.0;54.0;700.0;2400.0;2500.0;14.0;6.0;4300.0;16000.0;12000.0;68.0
4058;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;2100.0;3000.0;10800.0;8800.0;48.0;1000.0;3700.0;4900.0;27.0;10.0;4000.0;14500.0;13700.0;75.0
4059;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;1950.0;3000.0;10400.0;8700.0;47.0;900.0;3600.0;5200.0;28.0;9.0;3900.0;14000.0;13900.0;75.0
4060;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4061;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;1950.0;3000.0;10500.0;8700.0;47.0;1000.0;3700.0;5200.0;28.0;9.0;4000.0;14200.0;13900.0;75.0
4062;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;4300.0;3600.0;13700.0;9500.0;54.0;700.0;2400.0;2500.0;14.0;6.0;4300.0;16100.0;12000.0;68.0
4063;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;4250.0;3600.0;13700.0;9500.0;54.0;700.0;2400.0;2500.0;14.0;6.0;4300.0;16100.0;12000.0;68.0
4064;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
4065;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;150.0;3700.0;15200.0;9900.0;53.0;1200.0;4800.0;2200.0;12.0;12.0;4900.0;20000.0;12100.0;65.0
4066;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;;;;;;;;;;;;;
4067;Totaal mannen en vrouwen;5;6;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;150.0;3700.0;15400.0;9900.0;54.0;1200.0;4600.0;2300.0;12.0;12.0;4900.0;20000.0;12200.0;66.0
4068;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;1350.0;3800.0;13400.0;9000.0;38.0;1800.0;6600.0;7300.0;31.0;26.0;5600.0;20000.0;16300.0;69.0
4069;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;300.0;4000.0;14800.0;9500.0;44.0;1600.0;6000.0;6400.0;29.0;18.0;5600.0;20800.0;15900.0;73.0
4070;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;1050.0;3700.0;13100.0;8800.0;37.0;1800.0;6800.0;7500.0;31.0;29.0;5500.0;19900.0;16300.0;68.0
4071;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;750.0;3300.0;11900.0;8100.0;34.0;1900.0;7300.0;7300.0;30.0;35.0;5200.0;19200.0;15400.0;64.0
4072;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Gehuwd;Ooit gescheiden;2005;100.0;3400.0;12500.0;8200.0;39.0;2500.0;9000.0;6800.0;32.0;35.0;5900.0;21500.0;15000.0;71.0
4073;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Gehuwd;Nooit gescheiden;2005;650.0;3300.0;11900.0;8000.0;33.0;1800.0;7000.0;7400.0;30.0;35.0;5100.0;18900.0;15400.0;63.0
4074;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;600.0;4300.0;15300.0;10100.0;44.0;1600.0;5900.0;7200.0;31.0;16.0;5900.0;21200.0;17300.0;75.0
4075;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;200.0;4200.0;15800.0;10100.0;46.0;1300.0;4800.0;6200.0;28.0;10.0;5500.0;20600.0;16300.0;74.0
4076;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;400.0;4300.0;15000.0;10100.0;43.0;1800.0;6400.0;7700.0;33.0;19.0;6100.0;21400.0;17800.0;76.0
4077;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;400.0;4300.0;15000.0;10100.0;42.0;1800.0;6500.0;7900.0;33.0;19.0;6100.0;21500.0;18000.0;75.0
4078;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4079;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;400.0;4300.0;15000.0;10100.0;43.0;1800.0;6500.0;7800.0;33.0;19.0;6100.0;21500.0;17900.0;76.0
4080;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;200.0;4200.0;15700.0;10100.0;47.0;1300.0;4700.0;5900.0;28.0;10.0;5500.0;20400.0;16000.0;75.0
4081;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Gescheiden;Ooit gescheiden;2005;200.0;4200.0;15700.0;10100.0;47.0;1300.0;4700.0;5900.0;28.0;10.0;5500.0;20400.0;16000.0;75.0
4082;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
4083;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;;;;;;;;;;;;;
4084;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4085;Totaal mannen en vrouwen;5;6;Tweede generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;;;;;;;;;;;;;
4086;Totaal mannen en vrouwen;5;6;Autochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4087;Totaal mannen en vrouwen;5;6;Autochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;;;;;;;;;;;;;;
4088;Totaal mannen en vrouwen;5;6;Autochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;;;;;;;;;;;;;;
4089;Totaal mannen en vrouwen;5;6;Autochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4090;Totaal mannen en vrouwen;5;6;Autochtonen;Gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4091;Totaal mannen en vrouwen;5;6;Autochtonen;Gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4092;Totaal mannen en vrouwen;5;6;Autochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4093;Totaal mannen en vrouwen;5;6;Autochtonen;Niet gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4094;Totaal mannen en vrouwen;5;6;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4095;Totaal mannen en vrouwen;5;6;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4096;Totaal mannen en vrouwen;5;6;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4097;Totaal mannen en vrouwen;5;6;Autochtonen;Ongehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4098;Totaal mannen en vrouwen;5;6;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4099;Totaal mannen en vrouwen;5;6;Autochtonen;Gescheiden;Ooit gescheiden;2005;;;;;;;;;;;;;;
4100;Totaal mannen en vrouwen;5;6;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
4101;Totaal mannen en vrouwen;5;6;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4102;Totaal mannen en vrouwen;5;6;Autochtonen;Verweduwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4103;Totaal mannen en vrouwen;5;6;Autochtonen;Verweduwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4104;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;30500.0;3400.0;12800.0;8700.0;37.0;1600.0;6200.0;6600.0;28.0;23.0;5000.0;19000.0;15300.0;65.0
4105;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;7850.0;3400.0;13200.0;8900.0;42.0;1200.0;4700.0;5200.0;25.0;15.0;4600.0;17900.0;14100.0;67.0
4106;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;22650.0;3400.0;12700.0;8700.0;36.0;1800.0;6700.0;7100.0;29.0;26.0;5200.0;19400.0;15800.0;65.0
4107;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Gehuwd;Totaal ooit of nooit gescheiden;2005;11100.0;3000.0;11200.0;7600.0;31.0;2000.0;7300.0;7700.0;31.0;43.0;5000.0;18500.0;15300.0;62.0
4108;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Gehuwd;Ooit gescheiden;2005;1650.0;2700.0;10300.0;7300.0;34.0;1400.0;5300.0;5600.0;26.0;30.0;4100.0;15600.0;12900.0;60.0
4109;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Gehuwd;Nooit gescheiden;2005;9450.0;3000.0;11400.0;7600.0;30.0;2100.0;7700.0;8100.0;32.0;45.0;5100.0;19100.0;15700.0;62.0
4110;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;19400.0;3700.0;13800.0;9400.0;41.0;1400.0;5500.0;5900.0;26.0;12.0;5100.0;19300.0;15300.0;67.0
4111;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Niet gehuwd;Ooit gescheiden;2005;6200.0;3600.0;14000.0;9300.0;45.0;1200.0;4500.0;5100.0;24.0;11.0;4800.0;18500.0;14400.0;69.0
4112;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Niet gehuwd;Nooit gescheiden;2005;13200.0;3700.0;13600.0;9400.0;40.0;1600.0;6000.0;6300.0;27.0;12.0;5300.0;19600.0;15700.0;67.0
4113;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Ongehuwd;Totaal ooit of nooit gescheiden;2005;13250.0;3700.0;13600.0;9400.0;40.0;1600.0;5900.0;6300.0;27.0;12.0;5300.0;19500.0;15700.0;67.0
4114;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4115;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Ongehuwd;Nooit gescheiden;2005;13100.0;3700.0;13600.0;9400.0;40.0;1600.0;5900.0;6300.0;27.0;12.0;5300.0;19500.0;15700.0;67.0
4116;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Gescheiden;Totaal ooit of nooit gescheiden;2005;6050.0;3600.0;14100.0;9400.0;45.0;1100.0;4400.0;5100.0;24.0;11.0;4700.0;18500.0;14500.0;69.0
4117;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Gescheiden;Ooit gescheiden;2005;6000.0;3600.0;14100.0;9400.0;45.0;1100.0;4400.0;5100.0;24.0;11.0;4700.0;18500.0;14500.0;69.0
4118;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
4119;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Verweduwd;Totaal ooit of nooit gescheiden;2005;150.0;3500.0;14400.0;9400.0;38.0;2700.0;11700.0;5800.0;24.0;25.0;6200.0;26100.0;15200.0;62.0
4120;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Verweduwd;Ooit gescheiden;2005;0.0;;;;;;;;;;;;;
4121;Totaal mannen en vrouwen;5;7;Totaal alle generaties;Verweduwd;Nooit gescheiden;2005;100.0;3500.0;14400.0;9400.0;37.0;3000.0;13000.0;6400.0;26.0;26.0;6500.0;27400.0;15800.0;63.0
4122;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;25950.0;3300.0;12500.0;8600.0;38.0;1500.0;5800.0;6400.0;28.0;22.0;4800.0;18300.0;15000.0;66.0
4123;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;7250.0;3400.0;13000.0;8900.0;43.0;1100.0;4500.0;5200.0;25.0;15.0;4500.0;17500.0;14100.0;68.0
4124;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;18700.0;3300.0;12400.0;8500.0;36.0;1700.0;6300.0;6900.0;29.0;25.0;5000.0;18700.0;15400.0;65.0
4125;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;9550.0;2900.0;11000.0;7500.0;32.0;1800.0;6800.0;7400.0;31.0;42.0;4700.0;17800.0;14900.0;63.0
4126;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;1550.0;2600.0;10100.0;7300.0;35.0;1300.0;4900.0;5400.0;26.0;30.0;3900.0;15000.0;12700.0;61.0
4127;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;8000.0;3000.0;11200.0;7600.0;31.0;1900.0;7200.0;7800.0;32.0;44.0;4900.0;18400.0;15400.0;63.0
4128;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;16400.0;3600.0;13500.0;9300.0;42.0;1400.0;5200.0;5800.0;26.0;11.0;5000.0;18700.0;15100.0;68.0
4129;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;5700.0;3600.0;13800.0;9300.0;45.0;1100.0;4300.0;5100.0;25.0;10.0;4700.0;18100.0;14400.0;70.0
4130;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;10700.0;3600.0;13300.0;9300.0;41.0;1500.0;5700.0;6200.0;27.0;11.0;5100.0;19000.0;15500.0;68.0
4131;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;10700.0;3600.0;13200.0;9300.0;41.0;1500.0;5600.0;6200.0;27.0;11.0;5100.0;18800.0;15500.0;68.0
4132;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4133;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;10600.0;3600.0;13300.0;9300.0;41.0;1500.0;5600.0;6200.0;27.0;11.0;5100.0;18900.0;15500.0;68.0
4134;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;5600.0;3600.0;13900.0;9300.0;45.0;1100.0;4300.0;5100.0;24.0;10.0;4700.0;18200.0;14400.0;69.0
4135;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;5550.0;3600.0;13900.0;9300.0;45.0;1100.0;4300.0;5100.0;25.0;10.0;4700.0;18200.0;14400.0;70.0
4136;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
4137;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;100.0;3400.0;14000.0;9300.0;40.0;2400.0;10600.0;5200.0;23.0;25.0;5800.0;24600.0;14500.0;63.0
4138;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;;;;;;;;;;;;;
4139;Totaal mannen en vrouwen;5;7;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;100.0;3400.0;14000.0;9300.0;39.0;2700.0;11600.0;5800.0;24.0;25.0;6100.0;25600.0;15100.0;63.0
4140;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;4550.0;3900.0;14500.0;9300.0;34.0;2200.0;8200.0;7600.0;28.0;27.0;6100.0;22700.0;16900.0;62.0
4141;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;600.0;4100.0;15800.0;9700.0;40.0;1800.0;7200.0;6000.0;25.0;18.0;5900.0;23000.0;15700.0;65.0
4142;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;3950.0;3900.0;14300.0;9200.0;33.0;2200.0;8300.0;7900.0;28.0;28.0;6100.0;22600.0;17100.0;61.0
4143;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;1550.0;3400.0;12800.0;8000.0;27.0;2700.0;10400.0;9400.0;31.0;47.0;6100.0;23200.0;17400.0;58.0
4144;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Gehuwd;Ooit gescheiden;2005;100.0;3400.0;13000.0;8000.0;31.0;2900.0;11800.0;8200.0;31.0;36.0;6300.0;24800.0;16200.0;62.0
4145;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Gehuwd;Nooit gescheiden;2005;1450.0;3400.0;12800.0;8000.0;27.0;2700.0;10300.0;9400.0;31.0;48.0;6100.0;23100.0;17400.0;58.0
4146;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;3000.0;4200.0;15400.0;9900.0;38.0;1900.0;7000.0;6700.0;26.0;16.0;6100.0;22400.0;16600.0;64.0
4147;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;500.0;4300.0;16400.0;10000.0;43.0;1600.0;6200.0;5500.0;23.0;14.0;5900.0;22600.0;15500.0;66.0
4148;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;2500.0;4200.0;15200.0;9900.0;38.0;1900.0;7200.0;7000.0;27.0;17.0;6100.0;22400.0;16900.0;65.0
4149;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;2550.0;4200.0;15200.0;9900.0;38.0;1900.0;7200.0;7000.0;27.0;17.0;6100.0;22400.0;16900.0;65.0
4150;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4151;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;2500.0;4200.0;15200.0;9900.0;38.0;1900.0;7100.0;7000.0;26.0;17.0;6100.0;22300.0;16900.0;64.0
4152;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;450.0;4300.0;16400.0;10000.0;43.0;1600.0;6000.0;5400.0;23.0;14.0;5900.0;22400.0;15400.0;66.0
4153;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Gescheiden;Ooit gescheiden;2005;450.0;4300.0;16400.0;10000.0;43.0;1600.0;6000.0;5400.0;23.0;14.0;5900.0;22400.0;15400.0;66.0
4154;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
4155;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;;;;;;;;;;;;;
4156;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;;;;;;;;;;;;;
4157;Totaal mannen en vrouwen;5;7;Tweede generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;;;;;;;;;;;;;
4158;Totaal mannen en vrouwen;5;7;Autochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4159;Totaal mannen en vrouwen;5;7;Autochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;;;;;;;;;;;;;;
4160;Totaal mannen en vrouwen;5;7;Autochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;;;;;;;;;;;;;;
4161;Totaal mannen en vrouwen;5;7;Autochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4162;Totaal mannen en vrouwen;5;7;Autochtonen;Gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4163;Totaal mannen en vrouwen;5;7;Autochtonen;Gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4164;Totaal mannen en vrouwen;5;7;Autochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4165;Totaal mannen en vrouwen;5;7;Autochtonen;Niet gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4166;Totaal mannen en vrouwen;5;7;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4167;Totaal mannen en vrouwen;5;7;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4168;Totaal mannen en vrouwen;5;7;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4169;Totaal mannen en vrouwen;5;7;Autochtonen;Ongehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4170;Totaal mannen en vrouwen;5;7;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4171;Totaal mannen en vrouwen;5;7;Autochtonen;Gescheiden;Ooit gescheiden;2005;;;;;;;;;;;;;;
4172;Totaal mannen en vrouwen;5;7;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
4173;Totaal mannen en vrouwen;5;7;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4174;Totaal mannen en vrouwen;5;7;Autochtonen;Verweduwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4175;Totaal mannen en vrouwen;5;7;Autochtonen;Verweduwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4176;Totaal mannen en vrouwen;5;8;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;10000.0;2900.0;10500.0;8300.0;36.0;1600.0;6000.0;6800.0;30.0;17.0;4500.0;16500.0;15100.0;66.0
4177;Totaal mannen en vrouwen;5;8;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;1400.0;3000.0;11500.0;8600.0;40.0;1500.0;5800.0;6200.0;29.0;10.0;4500.0;17300.0;14800.0;69.0
4178;Totaal mannen en vrouwen;5;8;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;8600.0;2800.0;10400.0;8200.0;36.0;1600.0;6100.0;6900.0;30.0;18.0;4400.0;16500.0;15100.0;66.0
