ID;VormenVanJeugdzorg;Wijken;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;k_0Tot4Jaar_2;k_4Tot12Jaar_3;k_12Tot18Jaar_4;k_18Tot23Jaar_5;ThuiswonendKindInEenouderhuishouden_6;ThuiswonendKindBijEenPaar_7;AnderHuishouden_8;TotaalTrajectenInNatura_9;GemeentelijkeToegang_10;Huisarts_11;Jeugdarts_12;GecertificeerdeInstelling_13;MedischSpecialist_14;RechterOfficierVanJustitie_15;GeenVerwijzer_16;VerwijzerOnbekend_17;Gemeentenaam_18;SoortRegio_19;Codering_20;IndelingswijzigingWijken_21
6119;Totaal alle jeugdzorg in natura;Langenboom;2021;40.0;;20.0;20.0;;;35.0;;50.0;20.0;25.0;;;;;;;Mill en Sint Hubert                     ;Wijk     ;WK081515  ;1.0
6120;Totaal alle jeugdzorg in natura;Moerdijk;1e halfjaar 2021;930.0;45.0;490.0;370.0;25.0;215.0;645.0;70.0;1310.0;440.0;530.0;25.0;45.0;40.0;;125.0;;Moerdijk                                ;Gemeente ;GM1709    ;
6121;Totaal alle jeugdzorg in natura;Moerdijk;2e halfjaar 2021;950.0;40.0;510.0;380.0;20.0;215.0;675.0;65.0;1285.0;400.0;535.0;20.0;50.0;50.0;;120.0;;Moerdijk                                ;Gemeente ;GM1709    ;
6122;Totaal alle jeugdzorg in natura;Moerdijk;2021;1110.0;50.0;595.0;440.0;25.0;250.0;795.0;70.0;1640.0;520.0;695.0;30.0;65.0;55.0;;150.0;;Moerdijk                                ;Gemeente ;GM1709    ;
6123;Totaal alle jeugdzorg in natura;Wijk 00 Zevenbergen;1e halfjaar 2021;305.0;10.0;155.0;135.0;;75.0;220.0;10.0;410.0;135.0;165.0;;15.0;10.0;;45.0;;Moerdijk                                ;Wijk     ;WK170900  ;1.0
6124;Totaal alle jeugdzorg in natura;Wijk 00 Zevenbergen;2e halfjaar 2021;295.0;10.0;150.0;130.0;;65.0;220.0;10.0;370.0;115.0;160.0;;10.0;15.0;;40.0;;Moerdijk                                ;Wijk     ;WK170900  ;1.0
6125;Totaal alle jeugdzorg in natura;Wijk 00 Zevenbergen;2021;360.0;15.0;190.0;150.0;;80.0;265.0;15.0;505.0;155.0;220.0;10.0;15.0;15.0;;50.0;;Moerdijk                                ;Wijk     ;WK170900  ;1.0
6126;Totaal alle jeugdzorg in natura;Wijk 01 Zevenbergschen Hoek;1e halfjaar 2021;25.0;;10.0;15.0;;;20.0;;30.0;;20.0;;;;;;;Moerdijk                                ;Wijk     ;WK170901  ;1.0
6127;Totaal alle jeugdzorg in natura;Wijk 01 Zevenbergschen Hoek;2e halfjaar 2021;20.0;;;15.0;;;20.0;;25.0;;15.0;;;;;;;Moerdijk                                ;Wijk     ;WK170901  ;1.0
6128;Totaal alle jeugdzorg in natura;Wijk 01 Zevenbergschen Hoek;2021;30.0;;10.0;15.0;;;20.0;;40.0;;25.0;;;;;;;Moerdijk                                ;Wijk     ;WK170901  ;1.0
6129;Totaal alle jeugdzorg in natura;Wijk 02 Langeweg;1e halfjaar 2021;20.0;;10.0;10.0;;;15.0;;30.0;10.0;10.0;;;;;;;Moerdijk                                ;Wijk     ;WK170902  ;1.0
6130;Totaal alle jeugdzorg in natura;Wijk 02 Langeweg;2e halfjaar 2021;20.0;;10.0;10.0;;;15.0;;30.0;10.0;10.0;;;;;;;Moerdijk                                ;Wijk     ;WK170902  ;1.0
6131;Totaal alle jeugdzorg in natura;Wijk 02 Langeweg;2021;30.0;;10.0;15.0;;;20.0;;40.0;15.0;15.0;;;;;;;Moerdijk                                ;Wijk     ;WK170902  ;1.0
6132;Totaal alle jeugdzorg in natura;Wijk 03 Klundert;1e halfjaar 2021;130.0;;70.0;50.0;;35.0;90.0;;200.0;60.0;90.0;;;;;25.0;;Moerdijk                                ;Wijk     ;WK170903  ;1.0
6133;Totaal alle jeugdzorg in natura;Wijk 03 Klundert;2e halfjaar 2021;140.0;;80.0;55.0;;35.0;100.0;;195.0;55.0;85.0;;;;;20.0;;Moerdijk                                ;Wijk     ;WK170903  ;1.0
6134;Totaal alle jeugdzorg in natura;Wijk 03 Klundert;2021;160.0;;90.0;65.0;;40.0;115.0;;250.0;75.0;115.0;;10.0;;;25.0;;Moerdijk                                ;Wijk     ;WK170903  ;1.0
6135;Totaal alle jeugdzorg in natura;Wijk 04 Moerdijk;1e halfjaar 2021;20.0;;10.0;10.0;;10.0;10.0;;30.0;15.0;10.0;;;;;;;Moerdijk                                ;Wijk     ;WK170904  ;1.0
6136;Totaal alle jeugdzorg in natura;Wijk 04 Moerdijk;2e halfjaar 2021;30.0;;20.0;10.0;;10.0;20.0;;45.0;15.0;10.0;;;;;;;Moerdijk                                ;Wijk     ;WK170904  ;1.0
6137;Totaal alle jeugdzorg in natura;Wijk 04 Moerdijk;2021;30.0;;20.0;10.0;;10.0;20.0;;50.0;20.0;15.0;;;;;;;Moerdijk                                ;Wijk     ;WK170904  ;1.0
6138;Totaal alle jeugdzorg in natura;Wijk 05 Noordhoek;1e halfjaar 2021;15.0;;10.0;10.0;;;15.0;;20.0;;10.0;;;;;;;Moerdijk                                ;Wijk     ;WK170905  ;1.0
6139;Totaal alle jeugdzorg in natura;Wijk 05 Noordhoek;2e halfjaar 2021;20.0;;10.0;10.0;;;15.0;;25.0;;10.0;;;;;;;Moerdijk                                ;Wijk     ;WK170905  ;1.0
6140;Totaal alle jeugdzorg in natura;Wijk 05 Noordhoek;2021;25.0;;10.0;10.0;;;20.0;;30.0;10.0;15.0;;;;;;;Moerdijk                                ;Wijk     ;WK170905  ;1.0
6141;Totaal alle jeugdzorg in natura;Wijk 06 Standdaarbuiten;1e halfjaar 2021;50.0;;30.0;15.0;;10.0;30.0;;75.0;20.0;30.0;;;;;10.0;;Moerdijk                                ;Wijk     ;WK170906  ;1.0
6142;Totaal alle jeugdzorg in natura;Wijk 06 Standdaarbuiten;2e halfjaar 2021;55.0;;30.0;20.0;;10.0;35.0;10.0;75.0;20.0;35.0;;;;;;;Moerdijk                                ;Wijk     ;WK170906  ;1.0
6143;Totaal alle jeugdzorg in natura;Wijk 06 Standdaarbuiten;2021;60.0;;35.0;20.0;;10.0;40.0;10.0;95.0;25.0;40.0;;;;;10.0;;Moerdijk                                ;Wijk     ;WK170906  ;1.0
6144;Totaal alle jeugdzorg in natura;Wijk 07 Fijnaart;1e halfjaar 2021;120.0;10.0;65.0;40.0;;20.0;85.0;15.0;175.0;45.0;75.0;;10.0;;;15.0;;Moerdijk                                ;Wijk     ;WK170907  ;1.0
6145;Totaal alle jeugdzorg in natura;Wijk 07 Fijnaart;2e halfjaar 2021;130.0;15.0;70.0;50.0;;30.0;90.0;10.0;185.0;45.0;80.0;;10.0;;;20.0;;Moerdijk                                ;Wijk     ;WK170907  ;1.0
6146;Totaal alle jeugdzorg in natura;Wijk 07 Fijnaart;2021;145.0;15.0;75.0;55.0;;30.0;105.0;10.0;225.0;55.0;95.0;;15.0;;;20.0;;Moerdijk                                ;Wijk     ;WK170907  ;1.0
6147;Totaal alle jeugdzorg in natura;Wijk 08 Heijningen;1e halfjaar 2021;10.0;;;;;;10.0;;15.0;;10.0;;;;;;;Moerdijk                                ;Wijk     ;WK170908  ;1.0
6148;Totaal alle jeugdzorg in natura;Wijk 08 Heijningen;2e halfjaar 2021;10.0;;;;;;;;15.0;;;;;;;;;Moerdijk                                ;Wijk     ;WK170908  ;1.0
6149;Totaal alle jeugdzorg in natura;Wijk 08 Heijningen;2021;10.0;;;;;;10.0;;15.0;;10.0;;;;;;;Moerdijk                                ;Wijk     ;WK170908  ;1.0
6150;Totaal alle jeugdzorg in natura;Wijk 09 Willemstad;1e halfjaar 2021;45.0;;20.0;25.0;;15.0;30.0;;60.0;15.0;25.0;;;;;10.0;;Moerdijk                                ;Wijk     ;WK170909  ;1.0
6151;Totaal alle jeugdzorg in natura;Wijk 09 Willemstad;2e halfjaar 2021;50.0;;20.0;25.0;;15.0;35.0;;60.0;15.0;30.0;;;;;;;Moerdijk                                ;Wijk     ;WK170909  ;1.0
6152;Totaal alle jeugdzorg in natura;Wijk 09 Willemstad;2021;55.0;;25.0;25.0;;15.0;40.0;;75.0;20.0;35.0;;;;;10.0;;Moerdijk                                ;Wijk     ;WK170909  ;1.0
6153;Totaal alle jeugdzorg in natura;Wijk 10 Helwijk;1e halfjaar 2021;15.0;;10.0;10.0;;;10.0;;25.0;10.0;10.0;;;;;;;Moerdijk                                ;Wijk     ;WK170910  ;1.0
6154;Totaal alle jeugdzorg in natura;Wijk 10 Helwijk;2e halfjaar 2021;15.0;;10.0;10.0;;;10.0;;25.0;;10.0;;;;;;;Moerdijk                                ;Wijk     ;WK170910  ;1.0
6155;Totaal alle jeugdzorg in natura;Wijk 10 Helwijk;2021;20.0;;10.0;10.0;;;15.0;;30.0;10.0;15.0;;;;;;;Moerdijk                                ;Wijk     ;WK170910  ;1.0
6156;Totaal alle jeugdzorg in natura;Molenlanden;1e halfjaar 2021;1140.0;65.0;605.0;430.0;40.0;185.0;840.0;115.0;1750.0;375.0;380.0;10.0;135.0;55.0;;650.0;;Molenlanden                             ;Gemeente ;GM1978    ;
6157;Totaal alle jeugdzorg in natura;Molenlanden;2e halfjaar 2021;1110.0;70.0;600.0;415.0;25.0;175.0;835.0;105.0;1725.0;345.0;365.0;;120.0;55.0;;690.0;;Molenlanden                             ;Gemeente ;GM1978    ;
6158;Totaal alle jeugdzorg in natura;Molenlanden;2021;1315.0;80.0;695.0;505.0;40.0;210.0;995.0;115.0;2145.0;440.0;490.0;10.0;150.0;75.0;;830.0;;Molenlanden                             ;Gemeente ;GM1978    ;
6159;Totaal alle jeugdzorg in natura;Wijk01-Arkel;1e halfjaar 2021;85.0;;50.0;35.0;;30.0;50.0;;125.0;20.0;30.0;;;;;60.0;;Molenlanden                             ;Wijk     ;WK197801  ;1.0
6160;Totaal alle jeugdzorg in natura;Wijk01-Arkel;2e halfjaar 2021;80.0;;50.0;30.0;;30.0;45.0;;115.0;20.0;25.0;;;;;60.0;;Molenlanden                             ;Wijk     ;WK197801  ;1.0
6161;Totaal alle jeugdzorg in natura;Wijk01-Arkel;2021;100.0;;55.0;40.0;;35.0;55.0;;150.0;20.0;35.0;;;;;80.0;;Molenlanden                             ;Wijk     ;WK197801  ;1.0
6162;Totaal alle jeugdzorg in natura;Wijk02-Bleskensgraaf ca;1e halfjaar 2021;80.0;;45.0;30.0;;10.0;60.0;15.0;120.0;15.0;30.0;;;;;45.0;;Molenlanden                             ;Wijk     ;WK197802  ;1.0
6163;Totaal alle jeugdzorg in natura;Wijk02-Bleskensgraaf ca;2e halfjaar 2021;75.0;;40.0;35.0;;;60.0;10.0;115.0;15.0;25.0;;;;;50.0;;Molenlanden                             ;Wijk     ;WK197802  ;1.0
6164;Totaal alle jeugdzorg in natura;Wijk02-Bleskensgraaf ca;2021;95.0;;50.0;40.0;;;75.0;10.0;145.0;20.0;35.0;;;;;60.0;;Molenlanden                             ;Wijk     ;WK197802  ;1.0
6165;Totaal alle jeugdzorg in natura;Wijk03-Brandwijk;1e halfjaar 2021;15.0;;;;;;10.0;;25.0;;;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197803  ;1.0
6166;Totaal alle jeugdzorg in natura;Wijk03-Brandwijk;2e halfjaar 2021;15.0;;10.0;;;;15.0;;25.0;;;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197803  ;1.0
6167;Totaal alle jeugdzorg in natura;Wijk03-Brandwijk;2021;20.0;;10.0;10.0;;;15.0;;35.0;;;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197803  ;1.0
6168;Totaal alle jeugdzorg in natura;Wijk04-Giessenburg;1e halfjaar 2021;100.0;10.0;60.0;30.0;;15.0;75.0;10.0;130.0;20.0;45.0;;;;;55.0;;Molenlanden                             ;Wijk     ;WK197804  ;1.0
6169;Totaal alle jeugdzorg in natura;Wijk04-Giessenburg;2e halfjaar 2021;105.0;10.0;60.0;35.0;;15.0;85.0;;135.0;25.0;35.0;;;;;65.0;;Molenlanden                             ;Wijk     ;WK197804  ;1.0
6170;Totaal alle jeugdzorg in natura;Wijk04-Giessenburg;2021;125.0;10.0;70.0;40.0;;20.0;95.0;10.0;175.0;30.0;55.0;;10.0;;;75.0;;Molenlanden                             ;Wijk     ;WK197804  ;1.0
6171;Totaal alle jeugdzorg in natura;Wijk05-Goudriaan;1e halfjaar 2021;15.0;;;10.0;;;10.0;;30.0;;10.0;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197805  ;1.0
6172;Totaal alle jeugdzorg in natura;Wijk05-Goudriaan;2e halfjaar 2021;15.0;;;;;;10.0;;20.0;;;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197805  ;1.0
6173;Totaal alle jeugdzorg in natura;Wijk05-Goudriaan;2021;20.0;;;10.0;;;10.0;;30.0;;10.0;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197805  ;1.0
6174;Totaal alle jeugdzorg in natura;Wijk06-Groot-Ammers;1e halfjaar 2021;100.0;;65.0;30.0;;10.0;80.0;10.0;160.0;30.0;30.0;;10.0;;;60.0;;Molenlanden                             ;Wijk     ;WK197806  ;1.0
6175;Totaal alle jeugdzorg in natura;Wijk06-Groot-Ammers;2e halfjaar 2021;95.0;10.0;55.0;30.0;;10.0;75.0;10.0;180.0;30.0;35.0;;15.0;;;65.0;;Molenlanden                             ;Wijk     ;WK197806  ;1.0
6176;Totaal alle jeugdzorg in natura;Wijk06-Groot-Ammers;2021;115.0;10.0;70.0;35.0;;15.0;90.0;10.0;220.0;40.0;45.0;;15.0;;;75.0;;Molenlanden                             ;Wijk     ;WK197806  ;1.0
6177;Totaal alle jeugdzorg in natura;Wijk07-Hoogblokland;1e halfjaar 2021;20.0;;10.0;10.0;;;15.0;;25.0;10.0;;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197807  ;1.0
6178;Totaal alle jeugdzorg in natura;Wijk07-Hoogblokland;2e halfjaar 2021;25.0;;10.0;10.0;;;20.0;;25.0;;;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197807  ;1.0
6179;Totaal alle jeugdzorg in natura;Wijk07-Hoogblokland;2021;25.0;;10.0;15.0;;;20.0;;30.0;10.0;10.0;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197807  ;1.0
6180;Totaal alle jeugdzorg in natura;Wijk08-Hoornaar;1e halfjaar 2021;30.0;;15.0;15.0;;;30.0;;45.0;10.0;10.0;;;;;25.0;;Molenlanden                             ;Wijk     ;WK197808  ;1.0
6181;Totaal alle jeugdzorg in natura;Wijk08-Hoornaar;2e halfjaar 2021;30.0;;15.0;15.0;;;25.0;;45.0;10.0;15.0;;;;;20.0;;Molenlanden                             ;Wijk     ;WK197808  ;1.0
6182;Totaal alle jeugdzorg in natura;Wijk08-Hoornaar;2021;40.0;;20.0;20.0;;;30.0;;60.0;10.0;20.0;;;;;25.0;;Molenlanden                             ;Wijk     ;WK197808  ;1.0
6183;Totaal alle jeugdzorg in natura;Wijk09-Kinderdijk;1e halfjaar 2021;15.0;;10.0;;;;15.0;;30.0;;10.0;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197809  ;1.0
6184;Totaal alle jeugdzorg in natura;Wijk09-Kinderdijk;2e halfjaar 2021;15.0;;10.0;;;;15.0;;30.0;;;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197809  ;1.0
6185;Totaal alle jeugdzorg in natura;Wijk09-Kinderdijk;2021;20.0;;10.0;;;;15.0;;35.0;;10.0;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197809  ;1.0
6186;Totaal alle jeugdzorg in natura;Wijk10-Langerak;1e halfjaar 2021;40.0;;20.0;20.0;;;30.0;;60.0;10.0;20.0;;;;;20.0;;Molenlanden                             ;Wijk     ;WK197810  ;1.0
6187;Totaal alle jeugdzorg in natura;Wijk10-Langerak;2e halfjaar 2021;40.0;;20.0;15.0;;;30.0;;60.0;;20.0;;;;;25.0;;Molenlanden                             ;Wijk     ;WK197810  ;1.0
6188;Totaal alle jeugdzorg in natura;Wijk10-Langerak;2021;50.0;;25.0;20.0;;10.0;35.0;;80.0;15.0;25.0;;;;;35.0;;Molenlanden                             ;Wijk     ;WK197810  ;1.0
6189;Totaal alle jeugdzorg in natura;Wijk11-Molenaarsgraaf;1e halfjaar 2021;30.0;;15.0;15.0;;10.0;20.0;;45.0;10.0;;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197811  ;1.0
6190;Totaal alle jeugdzorg in natura;Wijk11-Molenaarsgraaf;2e halfjaar 2021;30.0;;15.0;10.0;;;25.0;;35.0;;;;;;;20.0;;Molenlanden                             ;Wijk     ;WK197811  ;1.0
6191;Totaal alle jeugdzorg in natura;Wijk11-Molenaarsgraaf;2021;35.0;;15.0;15.0;;;25.0;;50.0;10.0;10.0;;;;;20.0;;Molenlanden                             ;Wijk     ;WK197811  ;1.0
6192;Totaal alle jeugdzorg in natura;Wijk12-Nieuw-Lekkerland;1e halfjaar 2021;270.0;20.0;135.0;105.0;;35.0;200.0;30.0;425.0;80.0;90.0;;35.0;20.0;;170.0;;Molenlanden                             ;Wijk     ;WK197812  ;1.0
6193;Totaal alle jeugdzorg in natura;Wijk12-Nieuw-Lekkerland;2e halfjaar 2021;250.0;20.0;135.0;95.0;;35.0;190.0;30.0;410.0;70.0;85.0;;30.0;20.0;;175.0;;Molenlanden                             ;Wijk     ;WK197812  ;1.0
6194;Totaal alle jeugdzorg in natura;Wijk12-Nieuw-Lekkerland;2021;300.0;25.0;155.0;115.0;;40.0;225.0;30.0;500.0;90.0;110.0;;40.0;25.0;;205.0;;Molenlanden                             ;Wijk     ;WK197812  ;1.0
6195;Totaal alle jeugdzorg in natura;Wijk13-Nieuwpoort;1e halfjaar 2021;15.0;;10.0;;;;10.0;;30.0;;;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197813  ;1.0
6196;Totaal alle jeugdzorg in natura;Wijk13-Nieuwpoort;2e halfjaar 2021;15.0;;10.0;;;;15.0;;30.0;;;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197813  ;1.0
6197;Totaal alle jeugdzorg in natura;Wijk13-Nieuwpoort;2021;20.0;;15.0;;;;15.0;;40.0;;;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197813  ;1.0
6198;Totaal alle jeugdzorg in natura;Wijk14-Noordeloos;1e halfjaar 2021;30.0;;10.0;15.0;;;25.0;;35.0;;10.0;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197814  ;1.0
6199;Totaal alle jeugdzorg in natura;Wijk14-Noordeloos;2e halfjaar 2021;25.0;;10.0;10.0;;;20.0;;30.0;;10.0;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197814  ;1.0
6200;Totaal alle jeugdzorg in natura;Wijk14-Noordeloos;2021;35.0;;15.0;15.0;;;30.0;;40.0;;15.0;;;;;20.0;;Molenlanden                             ;Wijk     ;WK197814  ;1.0
6201;Totaal alle jeugdzorg in natura;Wijk15-Ottoland;1e halfjaar 2021;15.0;;;;;;10.0;;20.0;;;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197815  ;1.0
6202;Totaal alle jeugdzorg in natura;Wijk15-Ottoland;2e halfjaar 2021;10.0;;;;;;10.0;;15.0;;;;;;;;;Molenlanden                             ;Wijk     ;WK197815  ;1.0
6203;Totaal alle jeugdzorg in natura;Wijk15-Ottoland;2021;15.0;;;;;;10.0;;25.0;;;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197815  ;1.0
6204;Totaal alle jeugdzorg in natura;Wijk16-Oud-Alblas;1e halfjaar 2021;55.0;;30.0;20.0;;;45.0;;100.0;20.0;20.0;;10.0;;;35.0;;Molenlanden                             ;Wijk     ;WK197816  ;1.0
6205;Totaal alle jeugdzorg in natura;Wijk16-Oud-Alblas;2e halfjaar 2021;55.0;;25.0;25.0;;;45.0;;100.0;20.0;20.0;;10.0;;;35.0;;Molenlanden                             ;Wijk     ;WK197816  ;1.0
6206;Totaal alle jeugdzorg in natura;Wijk16-Oud-Alblas;2021;70.0;;30.0;30.0;;;55.0;;125.0;30.0;30.0;;10.0;;;40.0;;Molenlanden                             ;Wijk     ;WK197816  ;1.0
6207;Totaal alle jeugdzorg in natura;Wijk17-Schelluinen;1e halfjaar 2021;30.0;;15.0;10.0;;10.0;20.0;;40.0;;10.0;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197817  ;1.0
6208;Totaal alle jeugdzorg in natura;Wijk17-Schelluinen;2e halfjaar 2021;35.0;;15.0;15.0;;;25.0;;45.0;10.0;15.0;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197817  ;1.0
6209;Totaal alle jeugdzorg in natura;Wijk17-Schelluinen;2021;40.0;;15.0;20.0;;10.0;30.0;;55.0;10.0;15.0;;;;;20.0;;Molenlanden                             ;Wijk     ;WK197817  ;1.0
6210;Totaal alle jeugdzorg in natura;Wijk18-Streefkerk;1e halfjaar 2021;35.0;;20.0;15.0;;10.0;20.0;;55.0;10.0;10.0;;;;;20.0;;Molenlanden                             ;Wijk     ;WK197818  ;1.0
6211;Totaal alle jeugdzorg in natura;Wijk18-Streefkerk;2e halfjaar 2021;40.0;;25.0;15.0;;10.0;25.0;;55.0;10.0;10.0;;;;;20.0;;Molenlanden                             ;Wijk     ;WK197818  ;1.0
6212;Totaal alle jeugdzorg in natura;Wijk18-Streefkerk;2021;45.0;;25.0;15.0;;10.0;30.0;;70.0;15.0;15.0;;;;;25.0;;Molenlanden                             ;Wijk     ;WK197818  ;1.0
6213;Totaal alle jeugdzorg in natura;Wijk19-Waal;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Molenlanden                             ;Wijk     ;WK197819  ;1.0
6214;Totaal alle jeugdzorg in natura;Wijk19-Waal;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Molenlanden                             ;Wijk     ;WK197819  ;1.0
6215;Totaal alle jeugdzorg in natura;Wijk19-Waal;2021;;;;;;;;;;;;;;;;;;Molenlanden                             ;Wijk     ;WK197819  ;1.0
6216;Totaal alle jeugdzorg in natura;Wijk20-Wijngaarden;1e halfjaar 2021;15.0;;;10.0;;;10.0;;20.0;;;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197820  ;1.0
6217;Totaal alle jeugdzorg in natura;Wijk20-Wijngaarden;2e halfjaar 2021;15.0;;;10.0;;;15.0;;20.0;;;;;;;10.0;;Molenlanden                             ;Wijk     ;WK197820  ;1.0
6218;Totaal alle jeugdzorg in natura;Wijk20-Wijngaarden;2021;20.0;;;10.0;;;15.0;;25.0;;;;;;;15.0;;Molenlanden                             ;Wijk     ;WK197820  ;1.0
6219;Totaal alle jeugdzorg in natura;Montferland;1e halfjaar 2021;790.0;40.0;405.0;325.0;20.0;180.0;555.0;55.0;1180.0;540.0;355.0;10.0;60.0;55.0;;70.0;;Montferland                             ;Gemeente ;GM1955    ;
6220;Totaal alle jeugdzorg in natura;Montferland;2e halfjaar 2021;815.0;55.0;435.0;310.0;15.0;185.0;580.0;50.0;1220.0;550.0;380.0;10.0;70.0;55.0;;65.0;;Montferland                             ;Gemeente ;GM1955    ;
6221;Totaal alle jeugdzorg in natura;Montferland;2021;925.0;60.0;475.0;370.0;25.0;210.0;660.0;55.0;1495.0;675.0;465.0;15.0;80.0;65.0;;90.0;;Montferland                             ;Gemeente ;GM1955    ;
6222;Totaal alle jeugdzorg in natura;Wijk 00 's-Heerenberg;1e halfjaar 2021;230.0;20.0;100.0;105.0;;65.0;150.0;15.0;365.0;180.0;105.0;;20.0;;;35.0;;Montferland                             ;Wijk     ;WK195500  ;1.0
6223;Totaal alle jeugdzorg in natura;Wijk 00 's-Heerenberg;2e halfjaar 2021;260.0;25.0;125.0;105.0;;70.0;175.0;15.0;395.0;195.0;120.0;10.0;20.0;10.0;;30.0;;Montferland                             ;Wijk     ;WK195500  ;1.0
6224;Totaal alle jeugdzorg in natura;Wijk 00 's-Heerenberg;2021;285.0;25.0;130.0;125.0;;80.0;190.0;15.0;475.0;230.0;145.0;10.0;25.0;10.0;;40.0;;Montferland                             ;Wijk     ;WK195500  ;1.0
6225;Totaal alle jeugdzorg in natura;Wijk 01 Brakel;1e halfjaar 2021;60.0;;20.0;35.0;;;50.0;;85.0;30.0;35.0;;;;;;;Montferland                             ;Wijk     ;WK195501  ;1.0
6226;Totaal alle jeugdzorg in natura;Wijk 01 Brakel;2e halfjaar 2021;60.0;;20.0;30.0;;;50.0;;80.0;30.0;35.0;;;;;;;Montferland                             ;Wijk     ;WK195501  ;1.0
6227;Totaal alle jeugdzorg in natura;Wijk 01 Brakel;2021;70.0;;25.0;35.0;;;60.0;;100.0;40.0;40.0;;;;;;;Montferland                             ;Wijk     ;WK195501  ;1.0
6228;Totaal alle jeugdzorg in natura;Wijk 02 Didam;1e halfjaar 2021;325.0;10.0;155.0;155.0;10.0;75.0;225.0;25.0;490.0;200.0;170.0;;25.0;40.0;;30.0;;Montferland                             ;Wijk     ;WK195502  ;1.0
6229;Totaal alle jeugdzorg in natura;Wijk 02 Didam;2e halfjaar 2021;315.0;20.0;155.0;135.0;;75.0;220.0;25.0;480.0;205.0;155.0;;35.0;40.0;;30.0;;Montferland                             ;Wijk     ;WK195502  ;1.0
6230;Totaal alle jeugdzorg in natura;Wijk 02 Didam;2021;370.0;20.0;170.0;170.0;10.0;90.0;260.0;25.0;610.0;255.0;205.0;;40.0;50.0;;40.0;;Montferland                             ;Wijk     ;WK195502  ;1.0
6231;Totaal alle jeugdzorg in natura;Montfoort;1e halfjaar 2021;240.0;10.0;105.0;120.0;10.0;45.0;175.0;15.0;310.0;80.0;130.0;10.0;10.0;30.0;;15.0;15.0;Montfoort                               ;Gemeente ;GM0335    ;
6232;Totaal alle jeugdzorg in natura;Montfoort;2e halfjaar 2021;250.0;15.0;110.0;120.0;;55.0;175.0;15.0;330.0;110.0;125.0;;10.0;30.0;;15.0;10.0;Montfoort                               ;Gemeente ;GM0335    ;
6233;Totaal alle jeugdzorg in natura;Montfoort;2021;295.0;15.0;125.0;140.0;10.0;60.0;215.0;20.0;405.0;125.0;165.0;10.0;10.0;40.0;;15.0;15.0;Montfoort                               ;Gemeente ;GM0335    ;
6234;Totaal alle jeugdzorg in natura;Wijk 00;1e halfjaar 2021;110.0;;45.0;55.0;;25.0;75.0;10.0;135.0;45.0;55.0;;;;;10.0;;Montfoort                               ;Wijk     ;WK033500  ;1.0
6235;Totaal alle jeugdzorg in natura;Wijk 00;2e halfjaar 2021;115.0;;50.0;55.0;;25.0;80.0;10.0;155.0;60.0;55.0;;;;;10.0;;Montfoort                               ;Wijk     ;WK033500  ;1.0
6236;Totaal alle jeugdzorg in natura;Wijk 00;2021;130.0;;55.0;65.0;;30.0;95.0;10.0;185.0;65.0;70.0;;;;;10.0;;Montfoort                               ;Wijk     ;WK033500  ;1.0
6237;Totaal alle jeugdzorg in natura;Wijk 01 Linschoten;1e halfjaar 2021;75.0;;40.0;30.0;;15.0;50.0;;100.0;20.0;55.0;;;;;;;Montfoort                               ;Wijk     ;WK033501  ;1.0
6238;Totaal alle jeugdzorg in natura;Wijk 01 Linschoten;2e halfjaar 2021;75.0;;40.0;30.0;;15.0;50.0;;105.0;35.0;45.0;;;;;;;Montfoort                               ;Wijk     ;WK033501  ;1.0
6239;Totaal alle jeugdzorg in natura;Wijk 01 Linschoten;2021;90.0;;45.0;35.0;;20.0;65.0;;130.0;35.0;65.0;;;;;;;Montfoort                               ;Wijk     ;WK033501  ;1.0
