ID;Beroep;Geslacht;Nationaliteit;Personen_1
6159;Machinist en motordrijver;Vrouwen;Groot Britannië en Noord Ierland;0
6160;Machinist en motordrijver;Vrouwen;Frankrijk;0
6161;Machinist en motordrijver;Vrouwen;Italië;0
6162;Machinist en motordrijver;Vrouwen;Zwitserland;0
6163;Machinist en motordrijver;Vrouwen;Oostenrijk;0
6164;Machinist en motordrijver;Vrouwen;Hongarije;0
6165;Machinist en motordrijver;Vrouwen;Rusland;0
6166;Machinist en motordrijver;Vrouwen;Polen;0
6167;Machinist en motordrijver;Vrouwen;Tsjechoslowakije;0
6168;Machinist en motordrijver;Vrouwen;Andere nationaliteit;0
6169;Machinist en motordrijver;Vrouwen;Geen nationaliteit;0
6170;Machinist en motordrijver;Vrouwen;Onbekende nationaliteit;0
6171;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;64888
6172;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Nederland;64089
6173;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;799
6174;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Duitschland;396
6175;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;België;143
6176;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;16
6177;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Frankrijk;3
6178;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Italië;10
6179;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Zwitserland;6
6180;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Oostenrijk;41
6181;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Hongarije;14
6182;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Rusland;2
6183;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Polen;15
6184;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Tsjechoslowakije;7
6185;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Andere nationaliteit;22
6186;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Geen nationaliteit;108
6187;Magazijn- en pakhuispersoneel;Totaal mannen en vrouwen;Onbekende nationaliteit;16
6188;Magazijn- en pakhuispersoneel;Mannen;Totaal van alle nationaliteiten;54913
6189;Magazijn- en pakhuispersoneel;Mannen;Nederland;54293
6190;Magazijn- en pakhuispersoneel;Mannen;Totaal van alle vreemde nationaliteiten;620
6191;Magazijn- en pakhuispersoneel;Mannen;Duitschland;303
6192;Magazijn- en pakhuispersoneel;Mannen;België;120
6193;Magazijn- en pakhuispersoneel;Mannen;Groot Britannië en Noord Ierland;14
6194;Magazijn- en pakhuispersoneel;Mannen;Frankrijk;2
6195;Magazijn- en pakhuispersoneel;Mannen;Italië;8
6196;Magazijn- en pakhuispersoneel;Mannen;Zwitserland;6
6197;Magazijn- en pakhuispersoneel;Mannen;Oostenrijk;21
6198;Magazijn- en pakhuispersoneel;Mannen;Hongarije;8
6199;Magazijn- en pakhuispersoneel;Mannen;Rusland;2
6200;Magazijn- en pakhuispersoneel;Mannen;Polen;13
6201;Magazijn- en pakhuispersoneel;Mannen;Tsjechoslowakije;3
6202;Magazijn- en pakhuispersoneel;Mannen;Andere nationaliteit;18
6203;Magazijn- en pakhuispersoneel;Mannen;Geen nationaliteit;89
6204;Magazijn- en pakhuispersoneel;Mannen;Onbekende nationaliteit;13
6205;Magazijn- en pakhuispersoneel;Vrouwen;Totaal van alle nationaliteiten;9975
6206;Magazijn- en pakhuispersoneel;Vrouwen;Nederland;9796
6207;Magazijn- en pakhuispersoneel;Vrouwen;Totaal van alle vreemde nationaliteiten;179
6208;Magazijn- en pakhuispersoneel;Vrouwen;Duitschland;93
6209;Magazijn- en pakhuispersoneel;Vrouwen;België;23
6210;Magazijn- en pakhuispersoneel;Vrouwen;Groot Britannië en Noord Ierland;2
6211;Magazijn- en pakhuispersoneel;Vrouwen;Frankrijk;1
6212;Magazijn- en pakhuispersoneel;Vrouwen;Italië;2
6213;Magazijn- en pakhuispersoneel;Vrouwen;Zwitserland;0
6214;Magazijn- en pakhuispersoneel;Vrouwen;Oostenrijk;20
6215;Magazijn- en pakhuispersoneel;Vrouwen;Hongarije;6
6216;Magazijn- en pakhuispersoneel;Vrouwen;Rusland;0
6217;Magazijn- en pakhuispersoneel;Vrouwen;Polen;2
6218;Magazijn- en pakhuispersoneel;Vrouwen;Tsjechoslowakije;4
6219;Magazijn- en pakhuispersoneel;Vrouwen;Andere nationaliteit;4
6220;Magazijn- en pakhuispersoneel;Vrouwen;Geen nationaliteit;19
6221;Magazijn- en pakhuispersoneel;Vrouwen;Onbekende nationaliteit;3
6222;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;471
6223;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Nederland;421
6224;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;50
6225;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Duitschland;28
6226;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;België;0
6227;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;1
6228;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Frankrijk;0
6229;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Italië;0
6230;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Zwitserland;0
6231;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Oostenrijk;3
6232;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Hongarije;0
6233;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Rusland;0
6234;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Polen;0
6235;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Tsjechoslowakije;1
6236;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Andere nationaliteit;13
6237;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Geen nationaliteit;4
6238;Masseur, heilgymnastieker en magnetiseur;Totaal mannen en vrouwen;Onbekende nationaliteit;0
6239;Masseur, heilgymnastieker en magnetiseur;Mannen;Totaal van alle nationaliteiten;243
6240;Masseur, heilgymnastieker en magnetiseur;Mannen;Nederland;230
6241;Masseur, heilgymnastieker en magnetiseur;Mannen;Totaal van alle vreemde nationaliteiten;13
6242;Masseur, heilgymnastieker en magnetiseur;Mannen;Duitschland;8
6243;Masseur, heilgymnastieker en magnetiseur;Mannen;België;0
6244;Masseur, heilgymnastieker en magnetiseur;Mannen;Groot Britannië en Noord Ierland;1
6245;Masseur, heilgymnastieker en magnetiseur;Mannen;Frankrijk;0
6246;Masseur, heilgymnastieker en magnetiseur;Mannen;Italië;0
6247;Masseur, heilgymnastieker en magnetiseur;Mannen;Zwitserland;0
6248;Masseur, heilgymnastieker en magnetiseur;Mannen;Oostenrijk;1
6249;Masseur, heilgymnastieker en magnetiseur;Mannen;Hongarije;0
6250;Masseur, heilgymnastieker en magnetiseur;Mannen;Rusland;0
6251;Masseur, heilgymnastieker en magnetiseur;Mannen;Polen;0
6252;Masseur, heilgymnastieker en magnetiseur;Mannen;Tsjechoslowakije;0
6253;Masseur, heilgymnastieker en magnetiseur;Mannen;Andere nationaliteit;1
6254;Masseur, heilgymnastieker en magnetiseur;Mannen;Geen nationaliteit;2
6255;Masseur, heilgymnastieker en magnetiseur;Mannen;Onbekende nationaliteit;0
6256;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Totaal van alle nationaliteiten;228
6257;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Nederland;191
6258;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Totaal van alle vreemde nationaliteiten;37
6259;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Duitschland;20
6260;Masseur, heilgymnastieker en magnetiseur;Vrouwen;België;0
6261;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Groot Britannië en Noord Ierland;0
6262;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Frankrijk;0
6263;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Italië;0
6264;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Zwitserland;0
6265;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Oostenrijk;2
6266;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Hongarije;0
6267;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Rusland;0
6268;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Polen;0
6269;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Tsjechoslowakije;1
6270;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Andere nationaliteit;12
6271;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Geen nationaliteit;2
6272;Masseur, heilgymnastieker en magnetiseur;Vrouwen;Onbekende nationaliteit;0
6273;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Totaal van alle nationaliteiten;4625
6274;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Nederland;4575
6275;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;50
6276;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Duitschland;28
6277;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;België;13
6278;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
6279;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Frankrijk;0
6280;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Italië;0
6281;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Zwitserland;0
6282;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Oostenrijk;1
6283;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Hongarije;2
6284;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Rusland;0
6285;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Polen;1
6286;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Tsjechoslowakije;0
6287;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Andere nationaliteit;0
6288;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Geen nationaliteit;5
6289;Meelfabrieken, e.d. (Arbeider);Totaal mannen en vrouwen;Onbekende nationaliteit;0
6290;Meelfabrieken, e.d. (Arbeider);Mannen;Totaal van alle nationaliteiten;4617
6291;Meelfabrieken, e.d. (Arbeider);Mannen;Nederland;4568
6292;Meelfabrieken, e.d. (Arbeider);Mannen;Totaal van alle vreemde nationaliteiten;49
6293;Meelfabrieken, e.d. (Arbeider);Mannen;Duitschland;27
6294;Meelfabrieken, e.d. (Arbeider);Mannen;België;13
6295;Meelfabrieken, e.d. (Arbeider);Mannen;Groot Britannië en Noord Ierland;0
6296;Meelfabrieken, e.d. (Arbeider);Mannen;Frankrijk;0
6297;Meelfabrieken, e.d. (Arbeider);Mannen;Italië;0
6298;Meelfabrieken, e.d. (Arbeider);Mannen;Zwitserland;0
6299;Meelfabrieken, e.d. (Arbeider);Mannen;Oostenrijk;1
6300;Meelfabrieken, e.d. (Arbeider);Mannen;Hongarije;2
6301;Meelfabrieken, e.d. (Arbeider);Mannen;Rusland;0
6302;Meelfabrieken, e.d. (Arbeider);Mannen;Polen;1
6303;Meelfabrieken, e.d. (Arbeider);Mannen;Tsjechoslowakije;0
6304;Meelfabrieken, e.d. (Arbeider);Mannen;Andere nationaliteit;0
6305;Meelfabrieken, e.d. (Arbeider);Mannen;Geen nationaliteit;5
6306;Meelfabrieken, e.d. (Arbeider);Mannen;Onbekende nationaliteit;0
6307;Meelfabrieken, e.d. (Arbeider);Vrouwen;Totaal van alle nationaliteiten;8
6308;Meelfabrieken, e.d. (Arbeider);Vrouwen;Nederland;7
6309;Meelfabrieken, e.d. (Arbeider);Vrouwen;Totaal van alle vreemde nationaliteiten;1
6310;Meelfabrieken, e.d. (Arbeider);Vrouwen;Duitschland;1
6311;Meelfabrieken, e.d. (Arbeider);Vrouwen;België;0
6312;Meelfabrieken, e.d. (Arbeider);Vrouwen;Groot Britannië en Noord Ierland;0
6313;Meelfabrieken, e.d. (Arbeider);Vrouwen;Frankrijk;0
6314;Meelfabrieken, e.d. (Arbeider);Vrouwen;Italië;0
6315;Meelfabrieken, e.d. (Arbeider);Vrouwen;Zwitserland;0
6316;Meelfabrieken, e.d. (Arbeider);Vrouwen;Oostenrijk;0
6317;Meelfabrieken, e.d. (Arbeider);Vrouwen;Hongarije;0
6318;Meelfabrieken, e.d. (Arbeider);Vrouwen;Rusland;0
6319;Meelfabrieken, e.d. (Arbeider);Vrouwen;Polen;0
6320;Meelfabrieken, e.d. (Arbeider);Vrouwen;Tsjechoslowakije;0
6321;Meelfabrieken, e.d. (Arbeider);Vrouwen;Andere nationaliteit;0
6322;Meelfabrieken, e.d. (Arbeider);Vrouwen;Geen nationaliteit;0
6323;Meelfabrieken, e.d. (Arbeider);Vrouwen;Onbekende nationaliteit;0
6324;Metselaar;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;24409
6325;Metselaar;Totaal mannen en vrouwen;Nederland;24035
6326;Metselaar;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;374
6327;Metselaar;Totaal mannen en vrouwen;Duitschland;205
6328;Metselaar;Totaal mannen en vrouwen;België;99
6329;Metselaar;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;1
6330;Metselaar;Totaal mannen en vrouwen;Frankrijk;1
6331;Metselaar;Totaal mannen en vrouwen;Italië;12
6332;Metselaar;Totaal mannen en vrouwen;Zwitserland;9
6333;Metselaar;Totaal mannen en vrouwen;Oostenrijk;7
6334;Metselaar;Totaal mannen en vrouwen;Hongarije;5
6335;Metselaar;Totaal mannen en vrouwen;Rusland;0
6336;Metselaar;Totaal mannen en vrouwen;Polen;5
6337;Metselaar;Totaal mannen en vrouwen;Tsjechoslowakije;4
6338;Metselaar;Totaal mannen en vrouwen;Andere nationaliteit;5
6339;Metselaar;Totaal mannen en vrouwen;Geen nationaliteit;20
6340;Metselaar;Totaal mannen en vrouwen;Onbekende nationaliteit;1
6341;Metselaar;Mannen;Totaal van alle nationaliteiten;24409
6342;Metselaar;Mannen;Nederland;24035
6343;Metselaar;Mannen;Totaal van alle vreemde nationaliteiten;374
6344;Metselaar;Mannen;Duitschland;205
6345;Metselaar;Mannen;België;99
6346;Metselaar;Mannen;Groot Britannië en Noord Ierland;1
6347;Metselaar;Mannen;Frankrijk;1
6348;Metselaar;Mannen;Italië;12
6349;Metselaar;Mannen;Zwitserland;9
6350;Metselaar;Mannen;Oostenrijk;7
6351;Metselaar;Mannen;Hongarije;5
6352;Metselaar;Mannen;Rusland;0
6353;Metselaar;Mannen;Polen;5
6354;Metselaar;Mannen;Tsjechoslowakije;4
6355;Metselaar;Mannen;Andere nationaliteit;5
6356;Metselaar;Mannen;Geen nationaliteit;20
6357;Metselaar;Mannen;Onbekende nationaliteit;1
6358;Metselaar;Vrouwen;Totaal van alle nationaliteiten;0
6359;Metselaar;Vrouwen;Nederland;0
6360;Metselaar;Vrouwen;Totaal van alle vreemde nationaliteiten;0
6361;Metselaar;Vrouwen;Duitschland;0
6362;Metselaar;Vrouwen;België;0
6363;Metselaar;Vrouwen;Groot Britannië en Noord Ierland;0
6364;Metselaar;Vrouwen;Frankrijk;0
6365;Metselaar;Vrouwen;Italië;0
6366;Metselaar;Vrouwen;Zwitserland;0
6367;Metselaar;Vrouwen;Oostenrijk;0
6368;Metselaar;Vrouwen;Hongarije;0
6369;Metselaar;Vrouwen;Rusland;0
6370;Metselaar;Vrouwen;Polen;0
6371;Metselaar;Vrouwen;Tsjechoslowakije;0
6372;Metselaar;Vrouwen;Andere nationaliteit;0
6373;Metselaar;Vrouwen;Geen nationaliteit;0
6374;Metselaar;Vrouwen;Onbekende nationaliteit;0
6375;Meubelmaker;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;10611
6376;Meubelmaker;Totaal mannen en vrouwen;Nederland;10233
6377;Meubelmaker;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;378
6378;Meubelmaker;Totaal mannen en vrouwen;Duitschland;290
6379;Meubelmaker;Totaal mannen en vrouwen;België;28
6380;Meubelmaker;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;1
6381;Meubelmaker;Totaal mannen en vrouwen;Frankrijk;0
6382;Meubelmaker;Totaal mannen en vrouwen;Italië;0
6383;Meubelmaker;Totaal mannen en vrouwen;Zwitserland;1
6384;Meubelmaker;Totaal mannen en vrouwen;Oostenrijk;15
6385;Meubelmaker;Totaal mannen en vrouwen;Hongarije;5
6386;Meubelmaker;Totaal mannen en vrouwen;Rusland;0
6387;Meubelmaker;Totaal mannen en vrouwen;Polen;3
6388;Meubelmaker;Totaal mannen en vrouwen;Tsjechoslowakije;2
6389;Meubelmaker;Totaal mannen en vrouwen;Andere nationaliteit;5
6390;Meubelmaker;Totaal mannen en vrouwen;Geen nationaliteit;24
6391;Meubelmaker;Totaal mannen en vrouwen;Onbekende nationaliteit;4
6392;Meubelmaker;Mannen;Totaal van alle nationaliteiten;10611
6393;Meubelmaker;Mannen;Nederland;10233
6394;Meubelmaker;Mannen;Totaal van alle vreemde nationaliteiten;378
6395;Meubelmaker;Mannen;Duitschland;290
6396;Meubelmaker;Mannen;België;28
6397;Meubelmaker;Mannen;Groot Britannië en Noord Ierland;1
6398;Meubelmaker;Mannen;Frankrijk;0
6399;Meubelmaker;Mannen;Italië;0
6400;Meubelmaker;Mannen;Zwitserland;1
6401;Meubelmaker;Mannen;Oostenrijk;15
6402;Meubelmaker;Mannen;Hongarije;5
6403;Meubelmaker;Mannen;Rusland;0
6404;Meubelmaker;Mannen;Polen;3
6405;Meubelmaker;Mannen;Tsjechoslowakije;2
6406;Meubelmaker;Mannen;Andere nationaliteit;5
6407;Meubelmaker;Mannen;Geen nationaliteit;24
6408;Meubelmaker;Mannen;Onbekende nationaliteit;4
6409;Meubelmaker;Vrouwen;Totaal van alle nationaliteiten;0
6410;Meubelmaker;Vrouwen;Nederland;0
6411;Meubelmaker;Vrouwen;Totaal van alle vreemde nationaliteiten;0
6412;Meubelmaker;Vrouwen;Duitschland;0
6413;Meubelmaker;Vrouwen;België;0
6414;Meubelmaker;Vrouwen;Groot Britannië en Noord Ierland;0
6415;Meubelmaker;Vrouwen;Frankrijk;0
6416;Meubelmaker;Vrouwen;Italië;0
6417;Meubelmaker;Vrouwen;Zwitserland;0
6418;Meubelmaker;Vrouwen;Oostenrijk;0
6419;Meubelmaker;Vrouwen;Hongarije;0
6420;Meubelmaker;Vrouwen;Rusland;0
6421;Meubelmaker;Vrouwen;Polen;0
6422;Meubelmaker;Vrouwen;Tsjechoslowakije;0
6423;Meubelmaker;Vrouwen;Andere nationaliteit;0
6424;Meubelmaker;Vrouwen;Geen nationaliteit;0
6425;Meubelmaker;Vrouwen;Onbekende nationaliteit;0
6426;Mijnwerker;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;413
6427;Mijnwerker;Totaal mannen en vrouwen;Nederland;380
6428;Mijnwerker;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;33
6429;Mijnwerker;Totaal mannen en vrouwen;Duitschland;26
6430;Mijnwerker;Totaal mannen en vrouwen;België;3
6431;Mijnwerker;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
6432;Mijnwerker;Totaal mannen en vrouwen;Frankrijk;0
6433;Mijnwerker;Totaal mannen en vrouwen;Italië;0
6434;Mijnwerker;Totaal mannen en vrouwen;Zwitserland;0
6435;Mijnwerker;Totaal mannen en vrouwen;Oostenrijk;0
6436;Mijnwerker;Totaal mannen en vrouwen;Hongarije;1
6437;Mijnwerker;Totaal mannen en vrouwen;Rusland;0
6438;Mijnwerker;Totaal mannen en vrouwen;Polen;1
6439;Mijnwerker;Totaal mannen en vrouwen;Tsjechoslowakije;0
6440;Mijnwerker;Totaal mannen en vrouwen;Andere nationaliteit;2
6441;Mijnwerker;Totaal mannen en vrouwen;Geen nationaliteit;0
6442;Mijnwerker;Totaal mannen en vrouwen;Onbekende nationaliteit;0
6443;Mijnwerker;Mannen;Totaal van alle nationaliteiten;413
6444;Mijnwerker;Mannen;Nederland;380
6445;Mijnwerker;Mannen;Totaal van alle vreemde nationaliteiten;33
6446;Mijnwerker;Mannen;Duitschland;26
6447;Mijnwerker;Mannen;België;3
6448;Mijnwerker;Mannen;Groot Britannië en Noord Ierland;0
6449;Mijnwerker;Mannen;Frankrijk;0
6450;Mijnwerker;Mannen;Italië;0
6451;Mijnwerker;Mannen;Zwitserland;0
6452;Mijnwerker;Mannen;Oostenrijk;0
6453;Mijnwerker;Mannen;Hongarije;1
6454;Mijnwerker;Mannen;Rusland;0
6455;Mijnwerker;Mannen;Polen;1
6456;Mijnwerker;Mannen;Tsjechoslowakije;0
6457;Mijnwerker;Mannen;Andere nationaliteit;2
6458;Mijnwerker;Mannen;Geen nationaliteit;0
6459;Mijnwerker;Mannen;Onbekende nationaliteit;0
6460;Mijnwerker;Vrouwen;Totaal van alle nationaliteiten;0
6461;Mijnwerker;Vrouwen;Nederland;0
6462;Mijnwerker;Vrouwen;Totaal van alle vreemde nationaliteiten;0
6463;Mijnwerker;Vrouwen;Duitschland;0
6464;Mijnwerker;Vrouwen;België;0
6465;Mijnwerker;Vrouwen;Groot Britannië en Noord Ierland;0
6466;Mijnwerker;Vrouwen;Frankrijk;0
6467;Mijnwerker;Vrouwen;Italië;0
6468;Mijnwerker;Vrouwen;Zwitserland;0
6469;Mijnwerker;Vrouwen;Oostenrijk;0
6470;Mijnwerker;Vrouwen;Hongarije;0
6471;Mijnwerker;Vrouwen;Rusland;0
6472;Mijnwerker;Vrouwen;Polen;0
6473;Mijnwerker;Vrouwen;Tsjechoslowakije;0
6474;Mijnwerker;Vrouwen;Andere nationaliteit;0
6475;Mijnwerker;Vrouwen;Geen nationaliteit;0
6476;Mijnwerker;Vrouwen;Onbekende nationaliteit;0
6477;Modelmaker;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;1132
6478;Modelmaker;Totaal mannen en vrouwen;Nederland;1081
6479;Modelmaker;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;51
6480;Modelmaker;Totaal mannen en vrouwen;Duitschland;40
6481;Modelmaker;Totaal mannen en vrouwen;België;3
6482;Modelmaker;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
6483;Modelmaker;Totaal mannen en vrouwen;Frankrijk;2
6484;Modelmaker;Totaal mannen en vrouwen;Italië;2
6485;Modelmaker;Totaal mannen en vrouwen;Zwitserland;0
6486;Modelmaker;Totaal mannen en vrouwen;Oostenrijk;2
6487;Modelmaker;Totaal mannen en vrouwen;Hongarije;0
6488;Modelmaker;Totaal mannen en vrouwen;Rusland;0
6489;Modelmaker;Totaal mannen en vrouwen;Polen;0
6490;Modelmaker;Totaal mannen en vrouwen;Tsjechoslowakije;0
6491;Modelmaker;Totaal mannen en vrouwen;Andere nationaliteit;1
6492;Modelmaker;Totaal mannen en vrouwen;Geen nationaliteit;1
6493;Modelmaker;Totaal mannen en vrouwen;Onbekende nationaliteit;0
6494;Modelmaker;Mannen;Totaal van alle nationaliteiten;1132
6495;Modelmaker;Mannen;Nederland;1081
6496;Modelmaker;Mannen;Totaal van alle vreemde nationaliteiten;51
6497;Modelmaker;Mannen;Duitschland;40
6498;Modelmaker;Mannen;België;3
6499;Modelmaker;Mannen;Groot Britannië en Noord Ierland;0
6500;Modelmaker;Mannen;Frankrijk;2
6501;Modelmaker;Mannen;Italië;2
6502;Modelmaker;Mannen;Zwitserland;0
6503;Modelmaker;Mannen;Oostenrijk;2
6504;Modelmaker;Mannen;Hongarije;0
6505;Modelmaker;Mannen;Rusland;0
6506;Modelmaker;Mannen;Polen;0
