ID;Geslacht;Leeftijd;LandVanVertrekBestemming;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
5345;Totaal mannen en vrouwen;Totaal;Kosovo;Nederland;2019;10.0;11.0;-1.0
5346;Totaal mannen en vrouwen;Totaal;Kosovo;Nederland;2020;8.0;6.0;2.0
5347;Totaal mannen en vrouwen;Totaal;Kosovo;Nederland;2021;7.0;10.0;-3.0
5348;Totaal mannen en vrouwen;Totaal;Kosovo;Nederland;2022;15.0;4.0;11.0
5349;Totaal mannen en vrouwen;Totaal;Kosovo;Nederland;2023;8.0;5.0;3.0
5350;Totaal mannen en vrouwen;Totaal;Kosovo;Overig land;2014;82.0;22.0;60.0
5351;Totaal mannen en vrouwen;Totaal;Kosovo;Overig land;2015;67.0;18.0;49.0
5352;Totaal mannen en vrouwen;Totaal;Kosovo;Overig land;2016;96.0;20.0;76.0
5353;Totaal mannen en vrouwen;Totaal;Kosovo;Overig land;2017;63.0;25.0;38.0
5354;Totaal mannen en vrouwen;Totaal;Kosovo;Overig land;2018;104.0;20.0;84.0
5355;Totaal mannen en vrouwen;Totaal;Kosovo;Overig land;2019;102.0;25.0;77.0
5356;Totaal mannen en vrouwen;Totaal;Kosovo;Overig land;2020;28.0;6.0;22.0
5357;Totaal mannen en vrouwen;Totaal;Kosovo;Overig land;2021;23.0;6.0;17.0
5358;Totaal mannen en vrouwen;Totaal;Kosovo;Overig land;2022;32.0;7.0;25.0
5359;Totaal mannen en vrouwen;Totaal;Kosovo;Overig land;2023;44.0;15.0;29.0
5360;Totaal mannen en vrouwen;Totaal;Kroatië;Totaal;2014;459.0;241.0;218.0
5361;Totaal mannen en vrouwen;Totaal;Kroatië;Totaal;2015;443.0;281.0;162.0
5362;Totaal mannen en vrouwen;Totaal;Kroatië;Totaal;2016;449.0;238.0;211.0
5363;Totaal mannen en vrouwen;Totaal;Kroatië;Totaal;2017;523.0;308.0;215.0
5364;Totaal mannen en vrouwen;Totaal;Kroatië;Totaal;2018;596.0;239.0;357.0
5365;Totaal mannen en vrouwen;Totaal;Kroatië;Totaal;2019;982.0;301.0;681.0
5366;Totaal mannen en vrouwen;Totaal;Kroatië;Totaal;2020;946.0;424.0;522.0
5367;Totaal mannen en vrouwen;Totaal;Kroatië;Totaal;2021;1223.0;469.0;754.0
5368;Totaal mannen en vrouwen;Totaal;Kroatië;Totaal;2022;1362.0;557.0;805.0
5369;Totaal mannen en vrouwen;Totaal;Kroatië;Totaal;2023;1279.0;609.0;670.0
5370;Totaal mannen en vrouwen;Totaal;Kroatië;Land vertrek / bestemming;2014;79.0;14.0;65.0
5371;Totaal mannen en vrouwen;Totaal;Kroatië;Land vertrek / bestemming;2015;125.0;31.0;94.0
5372;Totaal mannen en vrouwen;Totaal;Kroatië;Land vertrek / bestemming;2016;161.0;35.0;126.0
5373;Totaal mannen en vrouwen;Totaal;Kroatië;Land vertrek / bestemming;2017;191.0;74.0;117.0
5374;Totaal mannen en vrouwen;Totaal;Kroatië;Land vertrek / bestemming;2018;254.0;73.0;181.0
5375;Totaal mannen en vrouwen;Totaal;Kroatië;Land vertrek / bestemming;2019;499.0;124.0;375.0
5376;Totaal mannen en vrouwen;Totaal;Kroatië;Land vertrek / bestemming;2020;553.0;288.0;265.0
5377;Totaal mannen en vrouwen;Totaal;Kroatië;Land vertrek / bestemming;2021;1023.0;291.0;732.0
5378;Totaal mannen en vrouwen;Totaal;Kroatië;Land vertrek / bestemming;2022;1181.0;377.0;804.0
5379;Totaal mannen en vrouwen;Totaal;Kroatië;Land vertrek / bestemming;2023;1040.0;425.0;615.0
5380;Totaal mannen en vrouwen;Totaal;Kroatië;Nederland;2014;27.0;48.0;-21.0
5381;Totaal mannen en vrouwen;Totaal;Kroatië;Nederland;2015;31.0;56.0;-25.0
5382;Totaal mannen en vrouwen;Totaal;Kroatië;Nederland;2016;22.0;45.0;-23.0
5383;Totaal mannen en vrouwen;Totaal;Kroatië;Nederland;2017;31.0;54.0;-23.0
5384;Totaal mannen en vrouwen;Totaal;Kroatië;Nederland;2018;28.0;42.0;-14.0
5385;Totaal mannen en vrouwen;Totaal;Kroatië;Nederland;2019;34.0;38.0;-4.0
5386;Totaal mannen en vrouwen;Totaal;Kroatië;Nederland;2020;28.0;50.0;-22.0
5387;Totaal mannen en vrouwen;Totaal;Kroatië;Nederland;2021;25.0;79.0;-54.0
5388;Totaal mannen en vrouwen;Totaal;Kroatië;Nederland;2022;25.0;83.0;-58.0
5389;Totaal mannen en vrouwen;Totaal;Kroatië;Nederland;2023;38.0;76.0;-38.0
5390;Totaal mannen en vrouwen;Totaal;Kroatië;Overig land;2014;353.0;179.0;174.0
5391;Totaal mannen en vrouwen;Totaal;Kroatië;Overig land;2015;287.0;194.0;93.0
5392;Totaal mannen en vrouwen;Totaal;Kroatië;Overig land;2016;266.0;158.0;108.0
5393;Totaal mannen en vrouwen;Totaal;Kroatië;Overig land;2017;301.0;180.0;121.0
5394;Totaal mannen en vrouwen;Totaal;Kroatië;Overig land;2018;314.0;124.0;190.0
5395;Totaal mannen en vrouwen;Totaal;Kroatië;Overig land;2019;449.0;139.0;310.0
5396;Totaal mannen en vrouwen;Totaal;Kroatië;Overig land;2020;365.0;86.0;279.0
5397;Totaal mannen en vrouwen;Totaal;Kroatië;Overig land;2021;175.0;99.0;76.0
5398;Totaal mannen en vrouwen;Totaal;Kroatië;Overig land;2022;156.0;97.0;59.0
5399;Totaal mannen en vrouwen;Totaal;Kroatië;Overig land;2023;201.0;108.0;93.0
5400;Totaal mannen en vrouwen;Totaal;Laos;Totaal;2014;13.0;7.0;6.0
5401;Totaal mannen en vrouwen;Totaal;Laos;Totaal;2015;13.0;22.0;-9.0
5402;Totaal mannen en vrouwen;Totaal;Laos;Totaal;2016;14.0;10.0;4.0
5403;Totaal mannen en vrouwen;Totaal;Laos;Totaal;2017;14.0;21.0;-7.0
5404;Totaal mannen en vrouwen;Totaal;Laos;Totaal;2018;13.0;6.0;7.0
5405;Totaal mannen en vrouwen;Totaal;Laos;Totaal;2019;21.0;15.0;6.0
5406;Totaal mannen en vrouwen;Totaal;Laos;Totaal;2020;12.0;5.0;7.0
5407;Totaal mannen en vrouwen;Totaal;Laos;Totaal;2021;24.0;11.0;13.0
5408;Totaal mannen en vrouwen;Totaal;Laos;Totaal;2022;13.0;14.0;-1.0
5409;Totaal mannen en vrouwen;Totaal;Laos;Totaal;2023;13.0;22.0;-9.0
5410;Totaal mannen en vrouwen;Totaal;Laos;Land vertrek / bestemming;2014;3.0;3.0;0.0
5411;Totaal mannen en vrouwen;Totaal;Laos;Land vertrek / bestemming;2015;2.0;0.0;2.0
5412;Totaal mannen en vrouwen;Totaal;Laos;Land vertrek / bestemming;2016;6.0;1.0;5.0
5413;Totaal mannen en vrouwen;Totaal;Laos;Land vertrek / bestemming;2017;4.0;1.0;3.0
5414;Totaal mannen en vrouwen;Totaal;Laos;Land vertrek / bestemming;2018;4.0;0.0;4.0
5415;Totaal mannen en vrouwen;Totaal;Laos;Land vertrek / bestemming;2019;7.0;0.0;7.0
5416;Totaal mannen en vrouwen;Totaal;Laos;Land vertrek / bestemming;2020;2.0;1.0;1.0
5417;Totaal mannen en vrouwen;Totaal;Laos;Land vertrek / bestemming;2021;5.0;3.0;2.0
5418;Totaal mannen en vrouwen;Totaal;Laos;Land vertrek / bestemming;2022;2.0;0.0;2.0
5419;Totaal mannen en vrouwen;Totaal;Laos;Land vertrek / bestemming;2023;4.0;4.0;0.0
5420;Totaal mannen en vrouwen;Totaal;Laos;Nederland;2014;2.0;4.0;-2.0
5421;Totaal mannen en vrouwen;Totaal;Laos;Nederland;2015;10.0;14.0;-4.0
5422;Totaal mannen en vrouwen;Totaal;Laos;Nederland;2016;6.0;7.0;-1.0
5423;Totaal mannen en vrouwen;Totaal;Laos;Nederland;2017;8.0;17.0;-9.0
5424;Totaal mannen en vrouwen;Totaal;Laos;Nederland;2018;5.0;5.0;0.0
5425;Totaal mannen en vrouwen;Totaal;Laos;Nederland;2019;12.0;13.0;-1.0
5426;Totaal mannen en vrouwen;Totaal;Laos;Nederland;2020;4.0;2.0;2.0
5427;Totaal mannen en vrouwen;Totaal;Laos;Nederland;2021;11.0;7.0;4.0
5428;Totaal mannen en vrouwen;Totaal;Laos;Nederland;2022;6.0;12.0;-6.0
5429;Totaal mannen en vrouwen;Totaal;Laos;Nederland;2023;6.0;17.0;-11.0
5430;Totaal mannen en vrouwen;Totaal;Laos;Overig land;2014;8.0;0.0;8.0
5431;Totaal mannen en vrouwen;Totaal;Laos;Overig land;2015;1.0;8.0;-7.0
5432;Totaal mannen en vrouwen;Totaal;Laos;Overig land;2016;2.0;2.0;0.0
5433;Totaal mannen en vrouwen;Totaal;Laos;Overig land;2017;2.0;3.0;-1.0
5434;Totaal mannen en vrouwen;Totaal;Laos;Overig land;2018;4.0;1.0;3.0
5435;Totaal mannen en vrouwen;Totaal;Laos;Overig land;2019;2.0;2.0;0.0
5436;Totaal mannen en vrouwen;Totaal;Laos;Overig land;2020;6.0;2.0;4.0
5437;Totaal mannen en vrouwen;Totaal;Laos;Overig land;2021;8.0;1.0;7.0
5438;Totaal mannen en vrouwen;Totaal;Laos;Overig land;2022;5.0;2.0;3.0
5439;Totaal mannen en vrouwen;Totaal;Laos;Overig land;2023;3.0;1.0;2.0
5440;Totaal mannen en vrouwen;Totaal;Lesotho;Totaal;2014;13.0;0.0;13.0
5441;Totaal mannen en vrouwen;Totaal;Lesotho;Totaal;2015;9.0;3.0;6.0
5442;Totaal mannen en vrouwen;Totaal;Lesotho;Totaal;2016;2.0;1.0;1.0
5443;Totaal mannen en vrouwen;Totaal;Lesotho;Totaal;2017;19.0;5.0;14.0
5444;Totaal mannen en vrouwen;Totaal;Lesotho;Totaal;2018;6.0;3.0;3.0
5445;Totaal mannen en vrouwen;Totaal;Lesotho;Totaal;2019;4.0;3.0;1.0
5446;Totaal mannen en vrouwen;Totaal;Lesotho;Totaal;2020;5.0;2.0;3.0
5447;Totaal mannen en vrouwen;Totaal;Lesotho;Totaal;2021;3.0;0.0;3.0
5448;Totaal mannen en vrouwen;Totaal;Lesotho;Totaal;2022;4.0;0.0;4.0
5449;Totaal mannen en vrouwen;Totaal;Lesotho;Totaal;2023;3.0;3.0;0.0
5450;Totaal mannen en vrouwen;Totaal;Lesotho;Land vertrek / bestemming;2014;8.0;0.0;8.0
5451;Totaal mannen en vrouwen;Totaal;Lesotho;Land vertrek / bestemming;2015;6.0;0.0;6.0
5452;Totaal mannen en vrouwen;Totaal;Lesotho;Land vertrek / bestemming;2016;2.0;1.0;1.0
5453;Totaal mannen en vrouwen;Totaal;Lesotho;Land vertrek / bestemming;2017;5.0;0.0;5.0
5454;Totaal mannen en vrouwen;Totaal;Lesotho;Land vertrek / bestemming;2018;5.0;2.0;3.0
5455;Totaal mannen en vrouwen;Totaal;Lesotho;Land vertrek / bestemming;2019;0.0;1.0;-1.0
5456;Totaal mannen en vrouwen;Totaal;Lesotho;Land vertrek / bestemming;2020;2.0;1.0;1.0
5457;Totaal mannen en vrouwen;Totaal;Lesotho;Land vertrek / bestemming;2021;2.0;0.0;2.0
5458;Totaal mannen en vrouwen;Totaal;Lesotho;Land vertrek / bestemming;2022;4.0;0.0;4.0
5459;Totaal mannen en vrouwen;Totaal;Lesotho;Land vertrek / bestemming;2023;3.0;0.0;3.0
5460;Totaal mannen en vrouwen;Totaal;Lesotho;Nederland;2014;3.0;0.0;3.0
5461;Totaal mannen en vrouwen;Totaal;Lesotho;Nederland;2015;2.0;3.0;-1.0
5462;Totaal mannen en vrouwen;Totaal;Lesotho;Nederland;2016;0.0;0.0;0.0
5463;Totaal mannen en vrouwen;Totaal;Lesotho;Nederland;2017;6.0;4.0;2.0
5464;Totaal mannen en vrouwen;Totaal;Lesotho;Nederland;2018;0.0;0.0;0.0
5465;Totaal mannen en vrouwen;Totaal;Lesotho;Nederland;2019;3.0;1.0;2.0
5466;Totaal mannen en vrouwen;Totaal;Lesotho;Nederland;2020;1.0;0.0;1.0
5467;Totaal mannen en vrouwen;Totaal;Lesotho;Nederland;2021;1.0;0.0;1.0
5468;Totaal mannen en vrouwen;Totaal;Lesotho;Nederland;2022;0.0;0.0;0.0
5469;Totaal mannen en vrouwen;Totaal;Lesotho;Nederland;2023;0.0;1.0;-1.0
5470;Totaal mannen en vrouwen;Totaal;Lesotho;Overig land;2014;2.0;0.0;2.0
5471;Totaal mannen en vrouwen;Totaal;Lesotho;Overig land;2015;1.0;0.0;1.0
5472;Totaal mannen en vrouwen;Totaal;Lesotho;Overig land;2016;0.0;0.0;0.0
5473;Totaal mannen en vrouwen;Totaal;Lesotho;Overig land;2017;8.0;1.0;7.0
5474;Totaal mannen en vrouwen;Totaal;Lesotho;Overig land;2018;1.0;1.0;0.0
5475;Totaal mannen en vrouwen;Totaal;Lesotho;Overig land;2019;1.0;1.0;0.0
5476;Totaal mannen en vrouwen;Totaal;Lesotho;Overig land;2020;2.0;1.0;1.0
5477;Totaal mannen en vrouwen;Totaal;Lesotho;Overig land;2021;0.0;0.0;0.0
5478;Totaal mannen en vrouwen;Totaal;Lesotho;Overig land;2022;0.0;0.0;0.0
5479;Totaal mannen en vrouwen;Totaal;Lesotho;Overig land;2023;0.0;2.0;-2.0
5480;Totaal mannen en vrouwen;Totaal;Letland;Totaal;2014;1026.0;515.0;511.0
5481;Totaal mannen en vrouwen;Totaal;Letland;Totaal;2015;910.0;493.0;417.0
5482;Totaal mannen en vrouwen;Totaal;Letland;Totaal;2016;958.0;500.0;458.0
5483;Totaal mannen en vrouwen;Totaal;Letland;Totaal;2017;1161.0;404.0;757.0
5484;Totaal mannen en vrouwen;Totaal;Letland;Totaal;2018;1420.0;591.0;829.0
5485;Totaal mannen en vrouwen;Totaal;Letland;Totaal;2019;1595.0;513.0;1082.0
5486;Totaal mannen en vrouwen;Totaal;Letland;Totaal;2020;1494.0;605.0;889.0
5487;Totaal mannen en vrouwen;Totaal;Letland;Totaal;2021;1738.0;627.0;1111.0
5488;Totaal mannen en vrouwen;Totaal;Letland;Totaal;2022;1678.0;637.0;1041.0
5489;Totaal mannen en vrouwen;Totaal;Letland;Totaal;2023;1721.0;664.0;1057.0
5490;Totaal mannen en vrouwen;Totaal;Letland;Land vertrek / bestemming;2014;952.0;442.0;510.0
5491;Totaal mannen en vrouwen;Totaal;Letland;Land vertrek / bestemming;2015;845.0;442.0;403.0
5492;Totaal mannen en vrouwen;Totaal;Letland;Land vertrek / bestemming;2016;884.0;438.0;446.0
5493;Totaal mannen en vrouwen;Totaal;Letland;Land vertrek / bestemming;2017;1051.0;363.0;688.0
5494;Totaal mannen en vrouwen;Totaal;Letland;Land vertrek / bestemming;2018;1312.0;527.0;785.0
5495;Totaal mannen en vrouwen;Totaal;Letland;Land vertrek / bestemming;2019;1487.0;454.0;1033.0
5496;Totaal mannen en vrouwen;Totaal;Letland;Land vertrek / bestemming;2020;1280.0;540.0;740.0
5497;Totaal mannen en vrouwen;Totaal;Letland;Land vertrek / bestemming;2021;1604.0;539.0;1065.0
5498;Totaal mannen en vrouwen;Totaal;Letland;Land vertrek / bestemming;2022;1510.0;549.0;961.0
5499;Totaal mannen en vrouwen;Totaal;Letland;Land vertrek / bestemming;2023;1496.0;574.0;922.0
5500;Totaal mannen en vrouwen;Totaal;Letland;Nederland;2014;8.0;28.0;-20.0
5501;Totaal mannen en vrouwen;Totaal;Letland;Nederland;2015;11.0;23.0;-12.0
5502;Totaal mannen en vrouwen;Totaal;Letland;Nederland;2016;8.0;28.0;-20.0
5503;Totaal mannen en vrouwen;Totaal;Letland;Nederland;2017;15.0;17.0;-2.0
5504;Totaal mannen en vrouwen;Totaal;Letland;Nederland;2018;17.0;26.0;-9.0
5505;Totaal mannen en vrouwen;Totaal;Letland;Nederland;2019;9.0;24.0;-15.0
5506;Totaal mannen en vrouwen;Totaal;Letland;Nederland;2020;21.0;23.0;-2.0
5507;Totaal mannen en vrouwen;Totaal;Letland;Nederland;2021;21.0;37.0;-16.0
5508;Totaal mannen en vrouwen;Totaal;Letland;Nederland;2022;5.0;21.0;-16.0
5509;Totaal mannen en vrouwen;Totaal;Letland;Nederland;2023;14.0;22.0;-8.0
5510;Totaal mannen en vrouwen;Totaal;Letland;Overig land;2014;66.0;45.0;21.0
5511;Totaal mannen en vrouwen;Totaal;Letland;Overig land;2015;54.0;28.0;26.0
5512;Totaal mannen en vrouwen;Totaal;Letland;Overig land;2016;66.0;34.0;32.0
5513;Totaal mannen en vrouwen;Totaal;Letland;Overig land;2017;95.0;24.0;71.0
5514;Totaal mannen en vrouwen;Totaal;Letland;Overig land;2018;91.0;38.0;53.0
5515;Totaal mannen en vrouwen;Totaal;Letland;Overig land;2019;99.0;35.0;64.0
5516;Totaal mannen en vrouwen;Totaal;Letland;Overig land;2020;193.0;42.0;151.0
5517;Totaal mannen en vrouwen;Totaal;Letland;Overig land;2021;113.0;51.0;62.0
5518;Totaal mannen en vrouwen;Totaal;Letland;Overig land;2022;163.0;67.0;96.0
5519;Totaal mannen en vrouwen;Totaal;Letland;Overig land;2023;211.0;68.0;143.0
5520;Totaal mannen en vrouwen;Totaal;Libanon;Totaal;2014;536.0;89.0;447.0
5521;Totaal mannen en vrouwen;Totaal;Libanon;Totaal;2015;1549.0;86.0;1463.0
5522;Totaal mannen en vrouwen;Totaal;Libanon;Totaal;2016;1878.0;88.0;1790.0
5523;Totaal mannen en vrouwen;Totaal;Libanon;Totaal;2017;1638.0;119.0;1519.0
5524;Totaal mannen en vrouwen;Totaal;Libanon;Totaal;2018;579.0;126.0;453.0
5525;Totaal mannen en vrouwen;Totaal;Libanon;Totaal;2019;790.0;99.0;691.0
5526;Totaal mannen en vrouwen;Totaal;Libanon;Totaal;2020;890.0;69.0;821.0
5527;Totaal mannen en vrouwen;Totaal;Libanon;Totaal;2021;1166.0;113.0;1053.0
5528;Totaal mannen en vrouwen;Totaal;Libanon;Totaal;2022;2295.0;119.0;2176.0
5529;Totaal mannen en vrouwen;Totaal;Libanon;Totaal;2023;1934.0;115.0;1819.0
5530;Totaal mannen en vrouwen;Totaal;Libanon;Land vertrek / bestemming;2014;79.0;34.0;45.0
5531;Totaal mannen en vrouwen;Totaal;Libanon;Land vertrek / bestemming;2015;150.0;36.0;114.0
5532;Totaal mannen en vrouwen;Totaal;Libanon;Land vertrek / bestemming;2016;226.0;39.0;187.0
5533;Totaal mannen en vrouwen;Totaal;Libanon;Land vertrek / bestemming;2017;304.0;39.0;265.0
5534;Totaal mannen en vrouwen;Totaal;Libanon;Land vertrek / bestemming;2018;196.0;42.0;154.0
5535;Totaal mannen en vrouwen;Totaal;Libanon;Land vertrek / bestemming;2019;301.0;37.0;264.0
5536;Totaal mannen en vrouwen;Totaal;Libanon;Land vertrek / bestemming;2020;338.0;32.0;306.0
5537;Totaal mannen en vrouwen;Totaal;Libanon;Land vertrek / bestemming;2021;468.0;50.0;418.0
5538;Totaal mannen en vrouwen;Totaal;Libanon;Land vertrek / bestemming;2022;628.0;52.0;576.0
5539;Totaal mannen en vrouwen;Totaal;Libanon;Land vertrek / bestemming;2023;489.0;68.0;421.0
5540;Totaal mannen en vrouwen;Totaal;Libanon;Nederland;2014;28.0;32.0;-4.0
5541;Totaal mannen en vrouwen;Totaal;Libanon;Nederland;2015;29.0;30.0;-1.0
5542;Totaal mannen en vrouwen;Totaal;Libanon;Nederland;2016;33.0;26.0;7.0
5543;Totaal mannen en vrouwen;Totaal;Libanon;Nederland;2017;38.0;31.0;7.0
5544;Totaal mannen en vrouwen;Totaal;Libanon;Nederland;2018;31.0;27.0;4.0
5545;Totaal mannen en vrouwen;Totaal;Libanon;Nederland;2019;40.0;32.0;8.0
5546;Totaal mannen en vrouwen;Totaal;Libanon;Nederland;2020;44.0;17.0;27.0
5547;Totaal mannen en vrouwen;Totaal;Libanon;Nederland;2021;36.0;25.0;11.0
5548;Totaal mannen en vrouwen;Totaal;Libanon;Nederland;2022;36.0;24.0;12.0
5549;Totaal mannen en vrouwen;Totaal;Libanon;Nederland;2023;24.0;9.0;15.0
5550;Totaal mannen en vrouwen;Totaal;Libanon;Overig land;2014;429.0;23.0;406.0
5551;Totaal mannen en vrouwen;Totaal;Libanon;Overig land;2015;1370.0;20.0;1350.0
5552;Totaal mannen en vrouwen;Totaal;Libanon;Overig land;2016;1619.0;23.0;1596.0
5553;Totaal mannen en vrouwen;Totaal;Libanon;Overig land;2017;1296.0;49.0;1247.0
5554;Totaal mannen en vrouwen;Totaal;Libanon;Overig land;2018;352.0;57.0;295.0
5555;Totaal mannen en vrouwen;Totaal;Libanon;Overig land;2019;449.0;30.0;419.0
5556;Totaal mannen en vrouwen;Totaal;Libanon;Overig land;2020;508.0;20.0;488.0
5557;Totaal mannen en vrouwen;Totaal;Libanon;Overig land;2021;662.0;38.0;624.0
5558;Totaal mannen en vrouwen;Totaal;Libanon;Overig land;2022;1631.0;43.0;1588.0
5559;Totaal mannen en vrouwen;Totaal;Libanon;Overig land;2023;1421.0;38.0;1383.0
5560;Totaal mannen en vrouwen;Totaal;Liberia;Totaal;2014;23.0;17.0;6.0
5561;Totaal mannen en vrouwen;Totaal;Liberia;Totaal;2015;24.0;23.0;1.0
5562;Totaal mannen en vrouwen;Totaal;Liberia;Totaal;2016;18.0;9.0;9.0
5563;Totaal mannen en vrouwen;Totaal;Liberia;Totaal;2017;23.0;15.0;8.0
5564;Totaal mannen en vrouwen;Totaal;Liberia;Totaal;2018;31.0;8.0;23.0
5565;Totaal mannen en vrouwen;Totaal;Liberia;Totaal;2019;48.0;7.0;41.0
5566;Totaal mannen en vrouwen;Totaal;Liberia;Totaal;2020;31.0;11.0;20.0
5567;Totaal mannen en vrouwen;Totaal;Liberia;Totaal;2021;32.0;17.0;15.0
5568;Totaal mannen en vrouwen;Totaal;Liberia;Totaal;2022;52.0;14.0;38.0
5569;Totaal mannen en vrouwen;Totaal;Liberia;Totaal;2023;21.0;17.0;4.0
5570;Totaal mannen en vrouwen;Totaal;Liberia;Land vertrek / bestemming;2014;15.0;12.0;3.0
5571;Totaal mannen en vrouwen;Totaal;Liberia;Land vertrek / bestemming;2015;17.0;9.0;8.0
5572;Totaal mannen en vrouwen;Totaal;Liberia;Land vertrek / bestemming;2016;9.0;4.0;5.0
5573;Totaal mannen en vrouwen;Totaal;Liberia;Land vertrek / bestemming;2017;18.0;4.0;14.0
5574;Totaal mannen en vrouwen;Totaal;Liberia;Land vertrek / bestemming;2018;27.0;3.0;24.0
5575;Totaal mannen en vrouwen;Totaal;Liberia;Land vertrek / bestemming;2019;40.0;5.0;35.0
5576;Totaal mannen en vrouwen;Totaal;Liberia;Land vertrek / bestemming;2020;27.0;7.0;20.0
5577;Totaal mannen en vrouwen;Totaal;Liberia;Land vertrek / bestemming;2021;27.0;11.0;16.0
5578;Totaal mannen en vrouwen;Totaal;Liberia;Land vertrek / bestemming;2022;46.0;11.0;35.0
5579;Totaal mannen en vrouwen;Totaal;Liberia;Land vertrek / bestemming;2023;18.0;9.0;9.0
5580;Totaal mannen en vrouwen;Totaal;Liberia;Nederland;2014;7.0;5.0;2.0
5581;Totaal mannen en vrouwen;Totaal;Liberia;Nederland;2015;3.0;10.0;-7.0
5582;Totaal mannen en vrouwen;Totaal;Liberia;Nederland;2016;5.0;4.0;1.0
5583;Totaal mannen en vrouwen;Totaal;Liberia;Nederland;2017;1.0;9.0;-8.0
5584;Totaal mannen en vrouwen;Totaal;Liberia;Nederland;2018;1.0;3.0;-2.0
5585;Totaal mannen en vrouwen;Totaal;Liberia;Nederland;2019;6.0;2.0;4.0
5586;Totaal mannen en vrouwen;Totaal;Liberia;Nederland;2020;3.0;1.0;2.0
5587;Totaal mannen en vrouwen;Totaal;Liberia;Nederland;2021;2.0;5.0;-3.0
5588;Totaal mannen en vrouwen;Totaal;Liberia;Nederland;2022;4.0;2.0;2.0
5589;Totaal mannen en vrouwen;Totaal;Liberia;Nederland;2023;1.0;7.0;-6.0
5590;Totaal mannen en vrouwen;Totaal;Liberia;Overig land;2014;1.0;0.0;1.0
5591;Totaal mannen en vrouwen;Totaal;Liberia;Overig land;2015;4.0;4.0;0.0
5592;Totaal mannen en vrouwen;Totaal;Liberia;Overig land;2016;4.0;1.0;3.0
5593;Totaal mannen en vrouwen;Totaal;Liberia;Overig land;2017;4.0;2.0;2.0
5594;Totaal mannen en vrouwen;Totaal;Liberia;Overig land;2018;3.0;2.0;1.0
5595;Totaal mannen en vrouwen;Totaal;Liberia;Overig land;2019;2.0;0.0;2.0
5596;Totaal mannen en vrouwen;Totaal;Liberia;Overig land;2020;1.0;3.0;-2.0
5597;Totaal mannen en vrouwen;Totaal;Liberia;Overig land;2021;3.0;1.0;2.0
5598;Totaal mannen en vrouwen;Totaal;Liberia;Overig land;2022;2.0;1.0;1.0
5599;Totaal mannen en vrouwen;Totaal;Liberia;Overig land;2023;2.0;1.0;1.0
5600;Totaal mannen en vrouwen;Totaal;Libië;Totaal;2014;819.0;28.0;791.0
5601;Totaal mannen en vrouwen;Totaal;Libië;Totaal;2015;1286.0;13.0;1273.0
5602;Totaal mannen en vrouwen;Totaal;Libië;Totaal;2016;466.0;38.0;428.0
5603;Totaal mannen en vrouwen;Totaal;Libië;Totaal;2017;320.0;11.0;309.0
5604;Totaal mannen en vrouwen;Totaal;Libië;Totaal;2018;211.0;23.0;188.0
5605;Totaal mannen en vrouwen;Totaal;Libië;Totaal;2019;266.0;7.0;259.0
5606;Totaal mannen en vrouwen;Totaal;Libië;Totaal;2020;131.0;7.0;124.0
5607;Totaal mannen en vrouwen;Totaal;Libië;Totaal;2021;219.0;27.0;192.0
5608;Totaal mannen en vrouwen;Totaal;Libië;Totaal;2022;263.0;22.0;241.0
5609;Totaal mannen en vrouwen;Totaal;Libië;Totaal;2023;1145.0;19.0;1126.0
5610;Totaal mannen en vrouwen;Totaal;Libië;Land vertrek / bestemming;2014;148.0;22.0;126.0
5611;Totaal mannen en vrouwen;Totaal;Libië;Land vertrek / bestemming;2015;410.0;8.0;402.0
5612;Totaal mannen en vrouwen;Totaal;Libië;Land vertrek / bestemming;2016;78.0;26.0;52.0
5613;Totaal mannen en vrouwen;Totaal;Libië;Land vertrek / bestemming;2017;67.0;6.0;61.0
5614;Totaal mannen en vrouwen;Totaal;Libië;Land vertrek / bestemming;2018;71.0;15.0;56.0
5615;Totaal mannen en vrouwen;Totaal;Libië;Land vertrek / bestemming;2019;72.0;3.0;69.0
5616;Totaal mannen en vrouwen;Totaal;Libië;Land vertrek / bestemming;2020;39.0;6.0;33.0
5617;Totaal mannen en vrouwen;Totaal;Libië;Land vertrek / bestemming;2021;47.0;16.0;31.0
5618;Totaal mannen en vrouwen;Totaal;Libië;Land vertrek / bestemming;2022;41.0;9.0;32.0
5619;Totaal mannen en vrouwen;Totaal;Libië;Land vertrek / bestemming;2023;133.0;11.0;122.0
5620;Totaal mannen en vrouwen;Totaal;Libië;Nederland;2014;11.0;4.0;7.0
5621;Totaal mannen en vrouwen;Totaal;Libië;Nederland;2015;17.0;4.0;13.0
5622;Totaal mannen en vrouwen;Totaal;Libië;Nederland;2016;3.0;6.0;-3.0
5623;Totaal mannen en vrouwen;Totaal;Libië;Nederland;2017;8.0;3.0;5.0
5624;Totaal mannen en vrouwen;Totaal;Libië;Nederland;2018;12.0;5.0;7.0
5625;Totaal mannen en vrouwen;Totaal;Libië;Nederland;2019;7.0;3.0;4.0
5626;Totaal mannen en vrouwen;Totaal;Libië;Nederland;2020;8.0;0.0;8.0
5627;Totaal mannen en vrouwen;Totaal;Libië;Nederland;2021;3.0;7.0;-4.0
