ID;Geslacht;Leeftijd;Herkomstgroepering;InkomstenbronVoorInstrOfNaUitstr;Perioden;AOUitkering_1;WWUitkering_2;Bijstandsuitkering_3;AOUitkering_4;WWUitkering_5;Bijstandsuitkering_6
5898;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid totaal;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
5899;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid totaal;29 september 2006 tot 28 september 2007;0.1;0.0;0.0;0.0;0.0;0.0
5900;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid totaal;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
5901;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid totaal;26 september 2008 tot 25 september 2009;0.1;0.0;0.0;0.0;0.0;0.0
5902;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid totaal;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.0
5903;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid totaal;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.0
5904;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid totaal;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.0
5905;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid totaal;28 september 2012 tot 27 september 2013;0.0;0.1;0.0;0.0;0.0;0.0
5906;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid totaal;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.0;0.0;0.0
5907;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid totaal;26 september 2014 tot 25 september 2015;0.0;0.1;0.0;0.0;0.0;0.0
5908;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
5909;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
5910;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
5911;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
5912;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
5913;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;29 september 2006 tot 28 september 2007;0.1;0.0;0.0;0.0;0.0;0.0
5914;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
5915;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;26 september 2008 tot 25 september 2009;0.1;0.0;0.0;0.0;0.0;0.0
5916;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.0
5917;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.0
5918;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.0
5919;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;28 september 2012 tot 27 september 2013;0.0;0.1;0.0;0.0;0.0;0.0
5920;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.0;0.0;0.0
5921;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als werknemer;26 september 2014 tot 25 september 2015;0.0;0.1;0.0;0.0;0.0;0.0
5922;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
5923;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
5924;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
5925;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
5926;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
5927;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
5928;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
5929;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.0
5930;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.0
5931;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.0
5932;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.0
5933;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;0.0;0.0;0.0
5934;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.0;0.0;0.0
5935;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit arbeid als zelfstandige;26 september 2014 tot 25 september 2015;0.0;0.0;0.0;0.0;0.0;0.0
5936;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
5937;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
5938;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
5939;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
5940;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
5941;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
5942;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
5943;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.0
5944;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.0
5945;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.0
5946;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.0
5947;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;0.0;0.0;0.0
5948;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.0;0.0;0.0
5949;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit uitkering totaal;26 september 2014 tot 25 september 2015;0.0;0.0;0.0;0.0;0.0;0.0
5950;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
5951;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
5952;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
5953;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
5954;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
5955;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
5956;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
5957;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.0
5958;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.0
5959;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.0
5960;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.0
5961;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;0.0;0.0;0.0
5962;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.0;0.0;0.0
5963;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit AO-uitkering;26 september 2014 tot 25 september 2015;0.0;0.0;0.0;0.0;0.0;0.0
5964;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
5965;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
5966;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
5967;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
5968;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
5969;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
5970;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
5971;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.0
5972;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.0
5973;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.0
5974;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.0
5975;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;0.0;0.0;0.0
5976;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.0;0.0;0.0
5977;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit WW-uitkering;26 september 2014 tot 25 september 2015;0.0;0.0;0.0;0.0;0.0;0.0
5978;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
5979;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
5980;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
5981;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
5982;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
5983;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
5984;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
5985;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.0
5986;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.0
5987;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.0
5988;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.0
5989;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;0.0;0.0;0.0
5990;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.0;0.0;0.0
5991;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit bijstandsuitkering;26 september 2014 tot 25 september 2015;0.0;0.0;0.0;0.0;0.0;0.0
5992;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
5993;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
5994;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
5995;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
5996;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
5997;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
5998;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
5999;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.0
6000;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.0
6001;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.0
6002;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.0
6003;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;0.0;0.0;0.0
6004;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.0;0.0;0.0
6005;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit andere uitkering;26 september 2014 tot 25 september 2015;0.0;0.0;0.0;0.0;0.0;0.0
6006;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
6007;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
6008;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
6009;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
6010;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
6011;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
6012;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
6013;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.0
6014;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.0
6015;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.0
6016;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.0
6017;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;0.0;0.0;0.0
6018;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.0;0.0;0.0
6019;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten uit pensioen;26 september 2014 tot 25 september 2015;0.0;0.0;0.0;0.0;0.0;0.0
6020;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;28 september 2001 tot 27 september 2002;0.1;0.0;0.1;0.0;0.0;0.0
6021;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;27 september 2002 tot 26 september 2003;0.1;0.0;0.1;0.0;0.0;0.0
6022;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;26 september 2003 tot 24 september 2004;0.1;0.0;0.1;0.0;0.0;0.0
6023;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;24 september 2004 tot 30 september 2005;0.1;0.0;0.1;0.0;0.0;0.0
6024;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;30 september 2005 tot 29 september 2006;0.2;0.0;0.1;0.0;0.0;0.0
6025;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;29 september 2006 tot 28 september 2007;0.3;0.0;0.0;0.0;0.0;0.0
6026;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;28 september 2007 tot 26 september 2008;0.3;0.0;0.0;0.0;0.0;0.0
6027;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;26 september 2008 tot 25 september 2009;0.3;0.0;0.1;0.0;0.0;0.0
6028;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;25 september 2009 tot 24 september 2010;0.3;0.0;0.1;0.0;0.0;0.0
6029;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;24 september 2010 tot 30 september 2011;0.3;0.0;0.1;0.0;0.0;0.0
6030;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;30 september 2011 tot 28 september 2012;0.3;0.0;0.0;0.0;0.0;0.0
6031;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;28 september 2012 tot 27 september 2013;0.3;0.0;0.1;0.0;0.0;0.0
6032;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;27 september 2013 tot 26 september 2014;0.3;0.0;0.0;0.0;0.0;0.0
6033;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig totaal;26 september 2014 tot 25 september 2015;0.1;0.0;0.1;0.0;0.0;0.0
6034;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;28 september 2001 tot 27 september 2002;0.1;0.0;0.0;0.0;0.0;0.0
6035;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;27 september 2002 tot 26 september 2003;0.1;0.0;0.1;0.0;0.0;0.0
6036;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;26 september 2003 tot 24 september 2004;0.1;0.0;0.1;0.0;0.0;0.0
6037;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;24 september 2004 tot 30 september 2005;0.1;0.0;0.0;0.0;0.0;0.0
6038;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
6039;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;29 september 2006 tot 28 september 2007;0.1;0.0;0.0;0.0;0.0;0.0
6040;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;28 september 2007 tot 26 september 2008;0.1;0.0;0.0;0.0;0.0;0.0
6041;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;26 september 2008 tot 25 september 2009;0.1;0.0;0.0;0.0;0.0;0.0
6042;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;25 september 2009 tot 24 september 2010;0.1;0.0;0.0;0.0;0.0;0.0
6043;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;24 september 2010 tot 30 september 2011;0.1;0.0;0.0;0.0;0.0;0.0
6044;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;30 september 2011 tot 28 september 2012;0.1;0.0;0.0;0.0;0.0;0.0
6045;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;28 september 2012 tot 27 september 2013;0.1;0.0;0.0;0.0;0.0;0.0
6046;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;27 september 2013 tot 26 september 2014;0.1;0.0;0.0;0.0;0.0;0.0
6047;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: scholier / student;26 september 2014 tot 25 september 2015;0.0;0.0;0.1;0.0;0.0;0.0
6048;Totaal mannen en vrouwen;15 tot 20 jaar;Turkije;Inkomsten overig: geen of anders;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
