ID;Geslacht;Onderwijssoort;Herkomstgroepering;Populatie;RegioS;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
4460;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Rotterdam;2003/'04;;;
4461;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Rotterdam;2004/'05;;;
4462;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Utrecht (gemeente);2003/'04;;;
4463;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Utrecht (gemeente);2004/'05;;;
4464;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
4465;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
4466;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;
4467;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;
4468;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Niet in te delen (GM);2003/'04;;;
4469;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Niet in te delen (GM);2004/'05;;;
4470;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Noord-Nederland (LD);2003/'04;;;
4471;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Noord-Nederland (LD);2004/'05;;;
4472;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Oost-Nederland (LD);2003/'04;;;
4473;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Oost-Nederland (LD);2004/'05;;;
4474;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;West-Nederland (LD);2003/'04;;;
4475;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;West-Nederland (LD);2004/'05;;;
4476;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Zuid-Nederland (LD);2003/'04;;;
4477;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Zuid-Nederland (LD);2004/'05;;;
4478;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Niet in te delen (LD);2003/'04;;;
4479;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Allochtoon;Schoolregio;Niet in te delen (LD);2004/'05;;;
4480;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Nederland;2003/'04;;;
4481;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Nederland;2004/'05;;;
4482;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;
4483;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;
4484;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Amsterdam;2003/'04;;;
4485;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Amsterdam;2004/'05;;;
4486;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;
4487;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;
4488;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Rotterdam;2003/'04;;;
4489;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Rotterdam;2004/'05;;;
4490;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Utrecht (gemeente);2003/'04;;;
4491;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Utrecht (gemeente);2004/'05;;;
4492;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
4493;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
4494;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;
4495;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;
4496;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Niet in te delen (GM);2003/'04;;;
4497;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Niet in te delen (GM);2004/'05;;;
4498;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Noord-Nederland (LD);2003/'04;;;
4499;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Noord-Nederland (LD);2004/'05;;;
4500;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Oost-Nederland (LD);2003/'04;;;
4501;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Oost-Nederland (LD);2004/'05;;;
4502;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;West-Nederland (LD);2003/'04;;;
4503;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;West-Nederland (LD);2004/'05;;;
4504;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Zuid-Nederland (LD);2003/'04;;;
4505;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Zuid-Nederland (LD);2004/'05;;;
4506;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Niet in te delen (LD);2003/'04;;;
4507;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Woonregio;Niet in te delen (LD);2004/'05;;;
4508;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Nederland;2003/'04;;;
4509;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Nederland;2004/'05;;;
4510;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;
4511;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;
4512;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Amsterdam;2003/'04;;;
4513;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Amsterdam;2004/'05;;;
4514;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;
4515;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;
4516;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Rotterdam;2003/'04;;;
4517;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Rotterdam;2004/'05;;;
4518;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Utrecht (gemeente);2003/'04;;;
4519;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Utrecht (gemeente);2004/'05;;;
4520;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
4521;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
4522;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;
4523;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;
4524;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Niet in te delen (GM);2003/'04;;;
4525;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Niet in te delen (GM);2004/'05;;;
4526;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Noord-Nederland (LD);2003/'04;;;
4527;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Noord-Nederland (LD);2004/'05;;;
4528;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Oost-Nederland (LD);2003/'04;;;
4529;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Oost-Nederland (LD);2004/'05;;;
4530;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;West-Nederland (LD);2003/'04;;;
4531;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;West-Nederland (LD);2004/'05;;;
4532;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Zuid-Nederland (LD);2003/'04;;;
4533;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Zuid-Nederland (LD);2004/'05;;;
4534;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Niet in te delen (LD);2003/'04;;;
4535;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Westerse allochtoon;Schoolregio;Niet in te delen (LD);2004/'05;;;
4536;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Nederland;2003/'04;;;
4537;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Nederland;2004/'05;;;
4538;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;
4539;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;
4540;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Amsterdam;2003/'04;;;
4541;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Amsterdam;2004/'05;;;
4542;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;
4543;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;
4544;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Rotterdam;2003/'04;;;
4545;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Rotterdam;2004/'05;;;
4546;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Utrecht (gemeente);2003/'04;;;
4547;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Utrecht (gemeente);2004/'05;;;
4548;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
4549;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
4550;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;
4551;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;
4552;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Niet in te delen (GM);2003/'04;;;
4553;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Niet in te delen (GM);2004/'05;;;
4554;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Noord-Nederland (LD);2003/'04;;;
4555;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Noord-Nederland (LD);2004/'05;;;
4556;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Oost-Nederland (LD);2003/'04;;;
4557;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Oost-Nederland (LD);2004/'05;;;
4558;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;West-Nederland (LD);2003/'04;;;
4559;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;West-Nederland (LD);2004/'05;;;
4560;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Zuid-Nederland (LD);2003/'04;;;
4561;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Zuid-Nederland (LD);2004/'05;;;
4562;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Niet in te delen (LD);2003/'04;;;
4563;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Woonregio;Niet in te delen (LD);2004/'05;;;
4564;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Nederland;2003/'04;;;
4565;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Nederland;2004/'05;;;
4566;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;
4567;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;
4568;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Amsterdam;2003/'04;;;
4569;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Amsterdam;2004/'05;;;
4570;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;
4571;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;
4572;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Rotterdam;2003/'04;;;
4573;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Rotterdam;2004/'05;;;
4574;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Utrecht (gemeente);2003/'04;;;
4575;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Utrecht (gemeente);2004/'05;;;
4576;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
4577;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
4578;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;
4579;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;
4580;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Niet in te delen (GM);2003/'04;;;
4581;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Niet in te delen (GM);2004/'05;;;
4582;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Noord-Nederland (LD);2003/'04;;;
4583;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Noord-Nederland (LD);2004/'05;;;
4584;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Oost-Nederland (LD);2003/'04;;;
4585;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Oost-Nederland (LD);2004/'05;;;
4586;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;West-Nederland (LD);2003/'04;;;
4587;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;West-Nederland (LD);2004/'05;;;
4588;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Zuid-Nederland (LD);2003/'04;;;
4589;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Zuid-Nederland (LD);2004/'05;;;
4590;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Niet in te delen (LD);2003/'04;;;
4591;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Niet-westerse allochtoon;Schoolregio;Niet in te delen (LD);2004/'05;;;
4592;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Nederland;2003/'04;;;
4593;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Nederland;2004/'05;;;
4594;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;
4595;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;
4596;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Amsterdam;2003/'04;;;
4597;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Amsterdam;2004/'05;;;
4598;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;
4599;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;
4600;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Rotterdam;2003/'04;;;
4601;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Rotterdam;2004/'05;;;
4602;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Utrecht (gemeente);2003/'04;;;
4603;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Utrecht (gemeente);2004/'05;;;
4604;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
4605;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
4606;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;
4607;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;
4608;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Niet in te delen (GM);2003/'04;;;
4609;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Niet in te delen (GM);2004/'05;;;
4610;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Noord-Nederland (LD);2003/'04;;;
4611;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Noord-Nederland (LD);2004/'05;;;
4612;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Oost-Nederland (LD);2003/'04;;;
4613;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Oost-Nederland (LD);2004/'05;;;
4614;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;West-Nederland (LD);2003/'04;;;
4615;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;West-Nederland (LD);2004/'05;;;
4616;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Zuid-Nederland (LD);2003/'04;;;
4617;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Zuid-Nederland (LD);2004/'05;;;
4618;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Niet in te delen (LD);2003/'04;;;
4619;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Woonregio;Niet in te delen (LD);2004/'05;;;
4620;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Nederland;2003/'04;;;
4621;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Nederland;2004/'05;;;
4622;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;
4623;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;
4624;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Amsterdam;2003/'04;;;
4625;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Amsterdam;2004/'05;;;
4626;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;
4627;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;
4628;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Rotterdam;2003/'04;;;
4629;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Rotterdam;2004/'05;;;
4630;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Utrecht (gemeente);2003/'04;;;
4631;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Utrecht (gemeente);2004/'05;;;
4632;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
4633;Totaal mannen en vrouwen;Vwo cultuur en maatschappij;Marokko;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
