ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;KorterDan1Jaar_2;KorterDanEenHalfJaar_3;k_6Tot12Maanden_4;LangerDan1Jaar_5;k_1Tot5Jaar_6;k_1Tot2Jaar_7;k_2Tot5Jaar_8;k_5Tot10Jaar_9;k_10Tot20Jaar_10;k_20JaarOfLanger_11;LangerDan1JaarExacteDuurOnbekend_12;Onbekend_13;GemiddeldeAncienniteit_14
2843;Mannen;Werkkring: vaste arbeidsrelatie;2017 4e kwartaal;2529;160;68;92;2368;608;178;430;470;660;597;33;1;13.0
2844;Mannen;Werkkring: vaste arbeidsrelatie;2017;2501;150;62;88;2350;587;174;413;493;649;587;33;1;13.0
2845;Mannen;Werkkring: vaste arbeidsrelatie;2018 1e kwartaal;2554;175;77;98;2378;611;184;427;486;653;592;36;1;12.9
2846;Mannen;Werkkring: vaste arbeidsrelatie;2018 2e kwartaal;2580;181;80;102;2398;637;198;439;462;668;593;38;0;12.7
2847;Mannen;Werkkring: vaste arbeidsrelatie;2018 3e kwartaal;2599;184;77;107;2415;665;202;463;413;686;614;35;0;12.6
2848;Mannen;Werkkring: vaste arbeidsrelatie;2018 4e kwartaal;2617;195;83;112;2421;662;208;454;442;683;597;38;0;12.4
2849;Mannen;Werkkring: vaste arbeidsrelatie;2018;2588;184;79;105;2403;644;198;446;451;673;599;37;1;12.7
2850;Mannen;Werkkring: vaste arbeidsrelatie;2019 1e kwartaal;2624;186;82;104;2437;688;225;463;457;671;584;37;1;12.4
2851;Mannen;Werkkring: vaste arbeidsrelatie;2019 2e kwartaal;2643;200;83;117;2442;710;236;475;447;647;602;35;1;12.3
2852;Mannen;Werkkring: vaste arbeidsrelatie;2019 3e kwartaal;2634;197;76;121;2437;722;222;500;417;645;613;40;1;12.3
2853;Mannen;Werkkring: vaste arbeidsrelatie;2019 4e kwartaal;2675;193;80;113;2481;762;238;524;428;649;601;40;1;12.2
2854;Mannen;Werkkring: vaste arbeidsrelatie;2019;2644;194;80;114;2449;721;230;490;437;653;600;38;1;12.3
2855;Mannen;Werkkring: vaste arbeidsrelatie;2020 1e kwartaal;2712;187;78;109;2524;780;247;534;442;657;602;42;1;12.3
2856;Mannen;Werkkring: vaste arbeidsrelatie;2020 2e kwartaal;2704;177;67;109;2526;760;237;524;447;654;619;45;1;12.4
2857;Mannen;Werkkring: vaste arbeidsrelatie;2020 3e kwartaal;2727;171;60;111;2555;795;238;557;414;638;668;39;1;12.4
2858;Mannen;Werkkring: vaste arbeidsrelatie;2020 4e kwartaal;2705;164;68;96;2539;792;217;575;447;612;647;41;2;12.3
2859;Mannen;Werkkring: vaste arbeidsrelatie;2020;2712;175;68;106;2536;782;235;547;438;640;634;42;1;12.3
2860;Mannen;Werkkring: vaste arbeidsrelatie;2021 1e kwartaal;2640;111;52;59;2475;893;232;661;445;604;532;0;54;11.6
2861;Mannen;Werkkring: vaste arbeidsrelatie;2021 2e kwartaal;2714;126;64;63;2540;878;206;672;480;616;566;0;48;11.7
2862;Mannen;Werkkring: vaste arbeidsrelatie;2021 3e kwartaal;2722;120;58;62;2548;781;201;581;542;622;603;0;54;11.8
2863;Mannen;Werkkring: vaste arbeidsrelatie;2021 4e kwartaal;2743;141;62;79;2556;841;193;649;535;609;570;0;46;11.5
2864;Mannen;Werkkring: vaste arbeidsrelatie;2021;2705;125;59;66;2530;849;208;641;500;613;568;0;50;11.6
2865;Mannen;Werkkring: vaste arbeidsrelatie;2022 1e kwartaal;2759;164;83;81;2550;882;194;688;506;602;559;0;45;11.4
2866;Mannen;Werkkring: vaste arbeidsrelatie;2022 2e kwartaal;2752;169;73;96;2539;842;189;653;532;590;575;0;44;11.5
2867;Mannen;Werkkring: vaste arbeidsrelatie;2022 3e kwartaal;2758;187;81;106;2527;792;212;581;570;582;584;0;44;11.3
2868;Mannen;Werkkring: vaste arbeidsrelatie;2022 4e kwartaal;2779;186;80;106;2556;852;244;608;548;580;576;0;37;11.3
2869;Mannen;Werkkring: vaste arbeidsrelatie;2022;2762;177;79;97;2543;842;210;632;539;588;574;0;42;11.4
2870;Mannen;Werkkring: vaste arbeidsrelatie;2023 1e kwartaal;2788;191;84;106;2560;904;251;653;523;559;573;0;38;11.4
2871;Mannen;Werkkring: vaste arbeidsrelatie;2023 2e kwartaal;2806;193;80;113;2571;884;268;616;558;565;564;0;41;11.2
2872;Mannen;Werkkring: vaste arbeidsrelatie;2023 3e kwartaal;2836;195;80;116;2592;830;272;557;610;565;588;0;48;11.2
2873;Mannen;Werkkring: vaste arbeidsrelatie;2023 4e kwartaal;2819;175;70;105;2593;872;267;606;590;568;563;0;50;11.1
2874;Mannen;Werkkring: vaste arbeidsrelatie;2023;2812;189;79;110;2579;873;265;608;570;564;572;0;44;11.2
2875;Mannen;Werkkring: vaste arbeidsrelatie;2024 1e kwartaal;2828;163;73;91;2616;927;268;659;576;555;558;0;49;11.2
2876;Mannen;Werkkring: vaste arbeidsrelatie;2024 2e kwartaal;2829;167;78;90;2612;913;271;642;602;546;551;0;50;11.0
2877;Mannen;Werkkring: vaste arbeidsrelatie;2024 3e kwartaal;2860;168;62;106;2641;819;257;562;676;574;571;0;52;11.1
2878;Mannen;Werkkring: vaste arbeidsrelatie;2024 4e kwartaal;2842;165;75;90;2623;884;256;628;649;558;532;0;54;10.8
2879;Mannen;Werkkring: vaste arbeidsrelatie;2024;2840;166;72;94;2623;886;263;623;626;558;553;0;51;11.0
2880;Mannen;Werkkring: flexibele arbeidsrelatie;2013 1e kwartaal;1161;537;319;218;623;464;231;233;82;35;33;10;1;2.9
2881;Mannen;Werkkring: flexibele arbeidsrelatie;2013 2e kwartaal;1176;556;342;215;618;461;230;231;79;38;32;8;2;2.8
2882;Mannen;Werkkring: flexibele arbeidsrelatie;2013 3e kwartaal;1193;574;371;203;618;467;227;240;81;36;28;7;1;2.7
2883;Mannen;Werkkring: flexibele arbeidsrelatie;2013 4e kwartaal;1214;579;360;219;633;477;227;250;80;43;26;8;2;2.7
2884;Mannen;Werkkring: flexibele arbeidsrelatie;2013;1186;562;348;214;623;467;229;238;80;38;30;8;2;2.7
2885;Mannen;Werkkring: flexibele arbeidsrelatie;2014 1e kwartaal;1200;569;357;212;628;472;228;244;86;36;28;6;3;2.7
2886;Mannen;Werkkring: flexibele arbeidsrelatie;2014 2e kwartaal;1227;587;355;233;639;481;236;245;89;35;27;7;1;2.7
2887;Mannen;Werkkring: flexibele arbeidsrelatie;2014 3e kwartaal;1242;635;400;234;606;454;226;228;84;33;28;7;1;2.5
2888;Mannen;Werkkring: flexibele arbeidsrelatie;2014 4e kwartaal;1219;596;376;220;622;467;222;245;87;32;29;7;1;2.7
2889;Mannen;Werkkring: flexibele arbeidsrelatie;2014;1222;597;372;225;624;468;228;240;87;34;28;7;2;2.6
2890;Mannen;Werkkring: flexibele arbeidsrelatie;2015 1e kwartaal;1213;592;356;236;620;465;237;228;80;36;30;9;1;2.7
2891;Mannen;Werkkring: flexibele arbeidsrelatie;2015 2e kwartaal;1250;620;379;241;629;472;238;234;85;38;26;8;1;2.6
2892;Mannen;Werkkring: flexibele arbeidsrelatie;2015 3e kwartaal;1287;664;420;244;621;462;237;225;82;43;23;11;1;2.5
2893;Mannen;Werkkring: flexibele arbeidsrelatie;2015 4e kwartaal;1262;636;406;231;624;448;219;229;94;43;28;10;1;2.7
2894;Mannen;Werkkring: flexibele arbeidsrelatie;2015 ;1253;628;390;238;624;462;233;229;85;40;27;10;1;2.6
2895;Mannen;Werkkring: flexibele arbeidsrelatie;2016 1e kwartaal;1234;632;372;260;602;446;251;195;83;37;26;10;1;2.6
2896;Mannen;Werkkring: flexibele arbeidsrelatie;2016 2e kwartaal;1269;651;384;267;616;463;258;205;74;41;30;9;2;2.6
2897;Mannen;Werkkring: flexibele arbeidsrelatie;2016 3e kwartaal;1313;696;450;247;615;462;265;197;73;40;30;11;1;2.4
2898;Mannen;Werkkring: flexibele arbeidsrelatie;2016 4e kwartaal;1304;693;451;242;609;456;255;201;75;36;31;10;2;2.4
2899;Mannen;Werkkring: flexibele arbeidsrelatie;2016;1280;668;414;254;611;457;257;200;76;38;29;10;1;2.5
2900;Mannen;Werkkring: flexibele arbeidsrelatie;2017 1e kwartaal;1286;681;414;267;604;456;265;192;75;31;31;11;2;2.5
2901;Mannen;Werkkring: flexibele arbeidsrelatie;2017 2e kwartaal;1349;730;443;287;617;470;275;195;72;33;30;12;2;2.4
2902;Mannen;Werkkring: flexibele arbeidsrelatie;2017 3e kwartaal;1357;748;479;269;607;466;261;205;70;33;25;13;2;2.3
2903;Mannen;Werkkring: flexibele arbeidsrelatie;2017 4e kwartaal;1324;728;449;280;592;464;263;201;65;32;21;10;3;2.2
2904;Mannen;Werkkring: flexibele arbeidsrelatie;2017;1329;722;446;276;605;464;266;198;70;32;27;12;2;2.3
2905;Mannen;Werkkring: flexibele arbeidsrelatie;2018 1e kwartaal;1298;699;421;278;597;458;274;184;78;31;21;9;2;2.3
2906;Mannen;Werkkring: flexibele arbeidsrelatie;2018 2e kwartaal;1320;726;431;295;593;460;267;192;67;33;23;11;2;2.3
2907;Mannen;Werkkring: flexibele arbeidsrelatie;2018 3e kwartaal;1350;752;465;287;596;459;262;197;62;39;26;10;2;2.3
2908;Mannen;Werkkring: flexibele arbeidsrelatie;2018 4e kwartaal;1333;727;459;268;604;466;261;206;57;44;25;12;1;2.3
2909;Mannen;Werkkring: flexibele arbeidsrelatie;2018;1325;726;444;282;598;461;266;195;66;37;24;10;2;2.3
2910;Mannen;Werkkring: flexibele arbeidsrelatie;2019 1e kwartaal;1326;709;414;295;616;480;282;199;62;40;24;10;1;2.4
2911;Mannen;Werkkring: flexibele arbeidsrelatie;2019 2e kwartaal;1340;702;409;293;637;500;287;213;68;36;23;11;1;2.3
2912;Mannen;Werkkring: flexibele arbeidsrelatie;2019 3e kwartaal;1372;731;447;283;639;500;271;228;69;36;25;10;2;2.3
2913;Mannen;Werkkring: flexibele arbeidsrelatie;2019 4e kwartaal;1319;684;416;269;633;485;265;220;68;32;35;13;1;2.5
2914;Mannen;Werkkring: flexibele arbeidsrelatie;2019;1339;707;421;285;632;491;276;215;67;36;27;11;1;2.4
2915;Mannen;Werkkring: flexibele arbeidsrelatie;2020 1e kwartaal;1276;670;400;270;605;468;267;201;69;33;25;9;1;2.4
2916;Mannen;Werkkring: flexibele arbeidsrelatie;2020 2e kwartaal;1208;606;341;265;601;464;263;202;66;31;28;12;1;2.5
2917;Mannen;Werkkring: flexibele arbeidsrelatie;2020 3e kwartaal;1201;586;338;248;614;471;257;214;67;35;29;13;1;2.6
2918;Mannen;Werkkring: flexibele arbeidsrelatie;2020 4e kwartaal;1215;609;384;225;605;468;243;226;61;38;28;10;1;2.5
2919;Mannen;Werkkring: flexibele arbeidsrelatie;2020;1225;618;366;252;606;468;257;210;66;34;27;11;1;2.5
2920;Mannen;Werkkring: flexibele arbeidsrelatie;2021 1e kwartaal;1228;563;371;192;610;526;282;244;45;20;19;0;54;2.1
2921;Mannen;Werkkring: flexibele arbeidsrelatie;2021 2e kwartaal;1222;625;374;252;555;460;237;223;65;19;10;0;42;1.8
2922;Mannen;Werkkring: flexibele arbeidsrelatie;2021 3e kwartaal;1264;673;435;238;553;447;238;209;71;21;14;0;38;1.8
2923;Mannen;Werkkring: flexibele arbeidsrelatie;2021 4e kwartaal;1262;662;442;220;557;465;238;227;59;22;12;0;43;1.8
2924;Mannen;Werkkring: flexibele arbeidsrelatie;2021;1244;631;405;225;569;475;249;226;60;20;14;0;44;1.9
2925;Mannen;Werkkring: flexibele arbeidsrelatie;2022 1e kwartaal;1273;708;432;277;525;443;219;225;53;16;13;0;39;1.8
2926;Mannen;Werkkring: flexibele arbeidsrelatie;2022 2e kwartaal;1334;754;434;320;539;440;223;217;62;21;15;0;41;1.9
2927;Mannen;Werkkring: flexibele arbeidsrelatie;2022 3e kwartaal;1309;735;452;283;535;424;231;192;74;24;13;0;39;1.8
2928;Mannen;Werkkring: flexibele arbeidsrelatie;2022 4e kwartaal;1319;723;459;264;557;458;253;205;60;24;16;0;39;1.9
2929;Mannen;Werkkring: flexibele arbeidsrelatie;2022;1309;730;444;286;539;441;231;210;62;21;14;0;40;1.8
2930;Mannen;Werkkring: flexibele arbeidsrelatie;2023 1e kwartaal;1329;721;425;296;562;464;266;198;65;24;9;0;46;1.8
2931;Mannen;Werkkring: flexibele arbeidsrelatie;2023 2e kwartaal;1347;725;403;322;579;483;291;192;62;21;12;0;43;1.8
2932;Mannen;Werkkring: flexibele arbeidsrelatie;2023 3e kwartaal;1307;677;401;276;580;463;271;192;75;25;17;0;50;2.0
2933;Mannen;Werkkring: flexibele arbeidsrelatie;2023 4e kwartaal;1312;673;416;258;592;492;278;213;65;23;13;0;47;1.9
2934;Mannen;Werkkring: flexibele arbeidsrelatie;2023;1324;699;411;288;578;475;277;199;67;23;13;0;46;1.9
2935;Mannen;Werkkring: flexibele arbeidsrelatie;2024 1e kwartaal;1297;664;398;266;589;498;285;214;57;21;12;0;44;1.9
2936;Mannen;Werkkring: flexibele arbeidsrelatie;2024 2e kwartaal;1312;671;388;283;594;494;280;213;70;19;12;0;47;1.9
2937;Mannen;Werkkring: flexibele arbeidsrelatie;2024 3e kwartaal;1273;636;378;258;592;476;271;204;81;22;13;0;45;1.9
2938;Mannen;Werkkring: flexibele arbeidsrelatie;2024 4e kwartaal;1286;640;410;230;597;499;268;231;68;20;10;0;49;1.8
2939;Mannen;Werkkring: flexibele arbeidsrelatie;2024;1292;653;393;259;593;492;276;216;69;20;12;0;46;1.9
2940;Mannen;Werkkring: zelfstandige;2013 1e kwartaal;784;53;24;30;728;197;60;137;149;191;178;13;3;12.6
2941;Mannen;Werkkring: zelfstandige;2013 2e kwartaal;786;54;27;27;730;198;60;138;152;192;177;11;2;12.5
2942;Mannen;Werkkring: zelfstandige;2013 3e kwartaal;802;56;29;27;743;193;55;138;155;192;192;11;2;12.7
2943;Mannen;Werkkring: zelfstandige;2013 4e kwartaal;805;52;26;26;751;187;59;128;165;192;195;13;2;12.9
2944;Mannen;Werkkring: zelfstandige;2013;794;54;27;27;738;194;59;135;155;192;185;12;2;12.7
2945;Mannen;Werkkring: zelfstandige;2014 1e kwartaal;807;52;27;25;753;177;47;130;175;199;189;14;2;13.1
2946;Mannen;Werkkring: zelfstandige;2014 2e kwartaal;802;56;34;22;743;168;46;122;181;188;194;12;2;13.1
2947;Mannen;Werkkring: zelfstandige;2014 3e kwartaal;805;61;30;31;743;175;53;122;169;195;191;13;1;12.9
2948;Mannen;Werkkring: zelfstandige;2014 4e kwartaal;813;67;24;42;744;168;46;122;173;196;192;15;2;12.9
2949;Mannen;Werkkring: zelfstandige;2014;807;59;29;30;746;172;48;124;174;195;192;13;2;13.0
2950;Mannen;Werkkring: zelfstandige;2015 1e kwartaal;794;57;26;31;735;173;54;119;172;192;183;15;2;12.9
2951;Mannen;Werkkring: zelfstandige;2015 2e kwartaal;783;55;30;25;727;178;58;120;163;189;187;11;1;13.0
2952;Mannen;Werkkring: zelfstandige;2015 3e kwartaal;796;56;28;28;739;190;60;130;153;193;192;11;1;12.8
2953;Mannen;Werkkring: zelfstandige;2015 4e kwartaal;801;64;29;35;736;178;55;123;171;186;191;9;1;12.7
2954;Mannen;Werkkring: zelfstandige;2015 ;794;58;28;30;734;180;57;123;165;190;188;12;1;12.9
2955;Mannen;Werkkring: zelfstandige;2016 1e kwartaal;808;60;29;31;745;190;62;127;169;192;185;10;3;12.5
2956;Mannen;Werkkring: zelfstandige;2016 2e kwartaal;816;64;34;29;750;189;60;129;162;196;193;11;2;12.7
2957;Mannen;Werkkring: zelfstandige;2016 3e kwartaal;826;53;21;32;771;185;58;128;159;215;201;12;2;13.0
2958;Mannen;Werkkring: zelfstandige;2016 4e kwartaal;830;55;25;29;774;189;62;127;166;215;193;12;2;12.9
2959;Mannen;Werkkring: zelfstandige;2016;820;58;27;31;760;188;60;128;164;204;193;11;2;12.8
2960;Mannen;Werkkring: zelfstandige;2017 1e kwartaal;837;54;29;25;780;185;62;123;185;209;186;15;2;12.8
2961;Mannen;Werkkring: zelfstandige;2017 2e kwartaal;819;56;28;28;761;184;58;126;168;203;190;16;2;12.9
2962;Mannen;Werkkring: zelfstandige;2017 3e kwartaal;820;52;22;31;766;181;56;124;161;206;206;13;2;13.1
2963;Mannen;Werkkring: zelfstandige;2017 4e kwartaal;839;63;31;32;774;194;60;134;161;205;200;14;2;12.8
2964;Mannen;Werkkring: zelfstandige;2017;829;56;28;29;770;186;59;127;169;206;196;14;2;12.9
2965;Mannen;Werkkring: zelfstandige;2018 1e kwartaal;847;53;28;25;792;199;57;143;177;201;201;14;2;13.0
2966;Mannen;Werkkring: zelfstandige;2018 2e kwartaal;836;68;38;30;766;197;58;139;156;204;195;14;2;12.7
2967;Mannen;Werkkring: zelfstandige;2018 3e kwartaal;823;67;30;37;754;188;58;130;147;206;200;12;2;12.8
2968;Mannen;Werkkring: zelfstandige;2018 4e kwartaal;835;63;25;38;770;198;59;139;150;209;198;15;2;12.7
2969;Mannen;Werkkring: zelfstandige;2018;835;63;30;33;771;196;58;138;157;205;198;14;2;12.8
2970;Mannen;Werkkring: zelfstandige;2019 1e kwartaal;834;58;30;28;775;206;64;142;151;209;190;20;1;12.6
2971;Mannen;Werkkring: zelfstandige;2019 2e kwartaal;834;64;33;31;769;191;61;130;155;217;189;17;1;12.5
2972;Mannen;Werkkring: zelfstandige;2019 3e kwartaal;837;66;27;38;770;178;55;123;145;230;199;18;2;12.8
2973;Mannen;Werkkring: zelfstandige;2019 4e kwartaal;858;67;25;42;789;190;59;131;152;234;195;18;2;12.7
2974;Mannen;Werkkring: zelfstandige;2019;841;64;29;35;776;191;60;132;151;222;193;18;1;12.6
2975;Mannen;Werkkring: zelfstandige;2020 1e kwartaal;860;59;26;33;799;197;63;134;160;223;201;17;2;12.9
2976;Mannen;Werkkring: zelfstandige;2020 2e kwartaal;872;57;28;29;814;203;64;139;171;222;201;16;1;12.8
2977;Mannen;Werkkring: zelfstandige;2020 3e kwartaal;877;56;23;33;818;195;60;134;155;231;223;15;2;13.1
2978;Mannen;Werkkring: zelfstandige;2020 4e kwartaal;894;61;25;36;829;198;63;135;168;229;218;15;4;12.9
2979;Mannen;Werkkring: zelfstandige;2020;876;58;26;33;815;198;63;136;163;226;211;16;2;12.9
2980;Mannen;Werkkring: zelfstandige;2021 1e kwartaal;953;66;32;34;846;241;73;168;175;229;201;0;41;11.8
2981;Mannen;Werkkring: zelfstandige;2021 2e kwartaal;930;67;35;32;820;207;63;144;177;239;197;0;42;11.8
2982;Mannen;Werkkring: zelfstandige;2021 3e kwartaal;927;68;31;37;817;191;63;127;185;242;200;0;41;11.7
2983;Mannen;Werkkring: zelfstandige;2021 4e kwartaal;943;70;37;33;832;197;53;144;180;250;205;0;40;11.9
2984;Mannen;Werkkring: zelfstandige;2021;938;68;34;34;829;209;63;146;179;240;201;0;41;11.8
2985;Mannen;Werkkring: zelfstandige;2022 1e kwartaal;942;72;38;35;831;217;50;167;175;233;205;0;39;12.0
2986;Mannen;Werkkring: zelfstandige;2022 2e kwartaal;960;78;44;34;837;219;56;164;164;247;206;0;45;11.7
2987;Mannen;Werkkring: zelfstandige;2022 3e kwartaal;993;80;39;41;867;227;69;158;182;257;201;0;46;11.2
2988;Mannen;Werkkring: zelfstandige;2022 4e kwartaal;1007;68;30;39;885;237;73;163;173;266;209;0;54;11.5
2989;Mannen;Werkkring: zelfstandige;2022;975;75;38;37;855;225;62;163;174;251;205;0;46;11.6
2990;Mannen;Werkkring: zelfstandige;2023 1e kwartaal;988;76;38;38;867;247;76;171;172;257;191;0;45;11.4
2991;Mannen;Werkkring: zelfstandige;2023 2e kwartaal;993;79;43;36;871;251;77;174;177;241;203;0;42;11.4
2992;Mannen;Werkkring: zelfstandige;2023 3e kwartaal;1015;76;36;41;898;233;76;157;193;254;217;0;41;11.7
2993;Mannen;Werkkring: zelfstandige;2023 4e kwartaal;1042;77;33;44;923;251;76;175;198;255;219;0;43;11.8
2994;Mannen;Werkkring: zelfstandige;2023;1009;77;37;40;890;246;76;169;185;252;207;0;43;11.6
2995;Mannen;Werkkring: zelfstandige;2024 1e kwartaal;1034;73;38;35;914;270;80;190;196;246;203;0;46;11.4
2996;Mannen;Werkkring: zelfstandige;2024 2e kwartaal;1037;71;37;35;917;257;76;181;210;243;206;0;49;11.5
2997;Mannen;Werkkring: zelfstandige;2024 3e kwartaal;1032;72;33;38;911;239;76;163;204;254;213;0;49;11.5
2998;Mannen;Werkkring: zelfstandige;2024 4e kwartaal;1040;70;30;40;922;238;72;166;210;256;217;0;49;11.7
2999;Mannen;Werkkring: zelfstandige;2024;1036;72;35;37;916;251;76;175;205;250;210;0;48;11.5
3000;Mannen;Werkkring: zelfst. zonder personeel(zzp);2013 1e kwartaal;550;49;22;27;500;162;50;112;107;119;104;8;2;11.2
3001;Mannen;Werkkring: zelfst. zonder personeel(zzp);2013 2e kwartaal;552;48;24;25;501;166;51;114;110;117;103;6;2;11.1
3002;Mannen;Werkkring: zelfst. zonder personeel(zzp);2013 3e kwartaal;564;50;25;25;512;162;48;113;114;118;112;7;2;11.2
3003;Mannen;Werkkring: zelfst. zonder personeel(zzp);2013 4e kwartaal;566;48;25;23;516;154;52;102;122;116;116;8;1;11.6
3004;Mannen;Werkkring: zelfst. zonder personeel(zzp);2013;558;49;24;25;507;161;51;110;113;117;109;7;2;11.3
3005;Mannen;Werkkring: zelfst. zonder personeel(zzp);2014 1e kwartaal;567;47;24;23;518;141;40;100;130;127;112;9;2;11.8
3006;Mannen;Werkkring: zelfst. zonder personeel(zzp);2014 2e kwartaal;564;51;30;21;511;135;40;96;132;122;114;7;2;11.9
3007;Mannen;Werkkring: zelfst. zonder personeel(zzp);2014 3e kwartaal;571;53;26;27;517;146;47;99;121;130;113;7;1;11.8
3008;Mannen;Werkkring: zelfst. zonder personeel(zzp);2014 4e kwartaal;581;58;21;37;521;141;42;99;124;130;117;10;1;11.8
3009;Mannen;Werkkring: zelfst. zonder personeel(zzp);2014;571;52;26;27;517;141;42;99;127;127;114;8;2;11.8
3010;Mannen;Werkkring: zelfst. zonder personeel(zzp);2015 1e kwartaal;567;51;24;27;514;139;47;92;131;127;109;8;1;11.7
3011;Mannen;Werkkring: zelfst. zonder personeel(zzp);2015 2e kwartaal;556;49;28;22;506;145;49;96;120;117;116;7;1;11.9
3012;Mannen;Werkkring: zelfst. zonder personeel(zzp);2015 3e kwartaal;572;49;26;23;522;156;51;105;116;118;125;6;1;11.9
3013;Mannen;Werkkring: zelfst. zonder personeel(zzp);2015 4e kwartaal;578;55;25;30;522;144;47;96;131;116;125;7;1;11.8
3014;Mannen;Werkkring: zelfst. zonder personeel(zzp);2015 ;568;51;26;25;516;146;49;97;124;120;119;7;1;11.8
3015;Mannen;Werkkring: zelfst. zonder personeel(zzp);2016 1e kwartaal;578;54;26;28;521;149;52;97;128;118;119;7;3;11.5
3016;Mannen;Werkkring: zelfst. zonder personeel(zzp);2016 2e kwartaal;588;57;30;27;528;152;49;103;121;124;124;6;2;11.8
3017;Mannen;Werkkring: zelfst. zonder personeel(zzp);2016 3e kwartaal;588;50;19;30;537;146;45;101;119;140;124;9;1;11.9
3018;Mannen;Werkkring: zelfst. zonder personeel(zzp);2016 4e kwartaal;590;49;23;26;540;151;51;101;122;142;116;9;1;11.7
3019;Mannen;Werkkring: zelfst. zonder personeel(zzp);2016;586;53;25;28;532;150;49;100;122;131;121;8;2;11.7
3020;Mannen;Werkkring: zelfst. zonder personeel(zzp);2017 1e kwartaal;602;52;28;24;548;151;53;98;136;138;112;11;2;11.5
3021;Mannen;Werkkring: zelfst. zonder personeel(zzp);2017 2e kwartaal;592;52;27;25;539;150;49;101;126;134;117;13;2;11.7
3022;Mannen;Werkkring: zelfst. zonder personeel(zzp);2017 3e kwartaal;593;48;21;27;543;149;47;101;117;138;130;9;1;12.1
3023;Mannen;Werkkring: zelfst. zonder personeel(zzp);2017 4e kwartaal;612;58;30;29;552;164;53;112;113;138;126;10;2;11.7
3024;Mannen;Werkkring: zelfst. zonder personeel(zzp);2017;600;52;26;26;545;154;50;103;123;137;121;11;2;11.7
3025;Mannen;Werkkring: zelfst. zonder personeel(zzp);2018 1e kwartaal;612;49;25;24;561;168;50;118;128;131;123;11;2;11.7
3026;Mannen;Werkkring: zelfst. zonder personeel(zzp);2018 2e kwartaal;603;61;33;27;540;166;50;116;111;133;119;11;2;11.3
3027;Mannen;Werkkring: zelfst. zonder personeel(zzp);2018 3e kwartaal;594;61;27;34;531;160;51;109;108;134;119;10;2;11.3
3028;Mannen;Werkkring: zelfst. zonder personeel(zzp);2018 4e kwartaal;601;58;23;34;542;164;53;111;113;134;119;12;1;11.3
3029;Mannen;Werkkring: zelfst. zonder personeel(zzp);2018;603;57;27;30;544;165;51;114;115;133;120;11;2;11.4
3030;Mannen;Werkkring: zelfst. zonder personeel(zzp);2019 1e kwartaal;606;55;28;27;551;167;57;110;112;142;115;15;1;11.3
3031;Mannen;Werkkring: zelfst. zonder personeel(zzp);2019 2e kwartaal;603;58;30;28;544;156;54;102;115;148;112;13;1;11.2
3032;Mannen;Werkkring: zelfst. zonder personeel(zzp);2019 3e kwartaal;607;62;26;36;544;147;49;98;109;153;121;15;1;11.4
3033;Mannen;Werkkring: zelfst. zonder personeel(zzp);2019 4e kwartaal;621;61;24;37;558;151;52;99;112;160;121;14;1;11.6
3034;Mannen;Werkkring: zelfst. zonder personeel(zzp);2019;609;59;27;32;549;155;53;102;112;151;117;14;1;11.4
3035;Mannen;Werkkring: zelfst. zonder personeel(zzp);2020 1e kwartaal;620;55;24;31;563;157;55;102;119;150;125;11;2;11.8
3036;Mannen;Werkkring: zelfst. zonder personeel(zzp);2020 2e kwartaal;622;53;26;26;568;163;56;107;129;147;119;10;1;11.5
3037;Mannen;Werkkring: zelfst. zonder personeel(zzp);2020 3e kwartaal;624;52;22;31;569;156;53;103;117;153;134;9;2;11.8
3038;Mannen;Werkkring: zelfst. zonder personeel(zzp);2020 4e kwartaal;633;58;24;34;572;161;56;105;126;150;126;10;3;11.4
3039;Mannen;Werkkring: zelfst. zonder personeel(zzp);2020;624;54;24;30;568;159;55;105;123;150;126;10;2;11.6
3040;Mannen;Werkkring: zelfst. zonder personeel(zzp);2021 1e kwartaal;685;64;31;33;598;194;62;132;131;148;125;0;23;10.8
3041;Mannen;Werkkring: zelfst. zonder personeel(zzp);2021 2e kwartaal;660;59;31;28;577;164;51;113;131;155;127;0;24;11.0
3042;Mannen;Werkkring: zelfst. zonder personeel(zzp);2021 3e kwartaal;661;57;24;33;584;159;56;103;134;163;127;0;20;11.0
3043;Mannen;Werkkring: zelfst. zonder personeel(zzp);2021 4e kwartaal;667;61;32;28;583;158;47;111;129;170;126;0;24;11.0
3044;Mannen;Werkkring: zelfst. zonder personeel(zzp);2021;668;60;30;30;585;169;54;115;131;159;126;0;23;10.9
3045;Mannen;Werkkring: zelfst. zonder personeel(zzp);2022 1e kwartaal;680;63;35;29;595;176;42;134;131;156;131;0;22;11.2
3046;Mannen;Werkkring: zelfst. zonder personeel(zzp);2022 2e kwartaal;700;71;40;31;602;182;46;136;123;170;127;0;27;10.7
3047;Mannen;Werkkring: zelfst. zonder personeel(zzp);2022 3e kwartaal;745;74;37;37;642;189;59;131;141;178;133;0;29;10.4
3048;Mannen;Werkkring: zelfst. zonder personeel(zzp);2022 4e kwartaal;753;61;27;35;658;198;63;135;140;186;134;0;34;10.5
3049;Mannen;Werkkring: zelfst. zonder personeel(zzp);2022;719;67;34;33;624;186;52;134;134;172;131;0;28;10.7
