ID;Bedrijfstypen;Landbouwmethoden;Perioden;Landbouwbedrijven_1;StandaardOpbrengstSOWaarde_2;TotaalActiva_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;FinancieleVasteActiva_6;Voorraden_7;Vorderingen_8;Effecten_9;LiquideMiddelen_10;TotaalPassiva_11;TotaalEigenVermogen_12;Oudedagsreserve_13;Ondernemingsvermogen_14;Terugkeerreserve_15;TotaalVoorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;TotaalBedrijfsopbrengsten_19;NettoOmzet_20;TotaalBedrijfskosten_21;KostenGrondEnHulpstoffen_22;Personeelskosten_23;Afschrijving_24;OverigeImmaterieleEnMaterieleActiva_25;WaardeverminderingVanVlottendeActiva_26;OverigeBedrijfskosten_27;TotaalFinancieleBatenEnLasten_28;Renteopbrengsten_29;KostenVanSchulden_30;ResultaatUitGewoneBedrijfsuitoefening_31;TotaalResultaten_32;BuitengewoneBaten_33;BuitengewoneLasten_34;SaldoFiscaleWinstberekening_35
1460;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2019;32.0;14.5;64.3;1.2;55.3;1.4;2.4;1.9;0.0;2.1;64.3;34.1;1.2;30.4;0.0;0.1;26.8;3.4;17.6;16.1;14.6;9.3;0.4;1.8;0.0;0.0;3.1;-0.7;0.0;0.7;2.3;0.1;0.3;0.2;2.6
1461;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2020;28.0;11.8;50.1;0.7;43.0;0.9;2.2;1.4;0.0;1.9;50.1;26.6;1.0;23.4;0.0;0.1;20.4;3.0;15.2;12.8;12.2;7.5;0.5;1.6;0.0;0.0;2.6;-0.5;0.0;0.5;2.6;0.7;1.0;0.3;3.3
1462;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2021;33.0;15.3;62.0;1.3;52.0;0.9;3.5;2.2;0.0;2.1;62.0;33.9;1.7;31.7;0.0;0.1;23.9;4.2;23.4;20.0;18.3;12.2;0.3;2.3;0.0;0.0;3.5;-0.6;0.0;0.6;4.5;0.6;0.6;0.0;5.1
1463;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2022;31.0;13.0;65.3;1.2;53.7;2.2;2.7;2.6;0.0;2.8;65.3;40.4;1.8;34.4;0.0;1.7;20.1;3.1;21.6;19.9;17.5;12.2;0.5;1.8;0.0;0.0;3.6;-0.5;0.0;0.5;3.6;2.9;3.2;0.3;6.5
1464;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2011;480.0;156.3;604.7;26.8;470.2;18.4;29.9;42.6;0.3;16.6;604.7;247.7;17.4;227.9;0.0;4.1;303.6;49.3;219.2;187.9;171.1;115.0;3.8;21.8;-4.8;-1.1;36.3;-8.9;0.3;13.7;39.3;32.0;33.3;1.3;71.3
1465;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2012;375.0;128.1;482.4;14.6;392.4;14.9;24.4;21.4;0.1;14.6;482.4;215.6;13.5;197.1;0.0;4.3;232.3;30.2;177.8;157.0;145.1;99.9;2.0;17.0;-1.5;0.0;27.7;-9.1;0.3;10.3;23.6;18.2;20.4;2.3;42.0
1466;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2013;326.0;131.7;448.1;6.8;373.1;13.5;20.8;20.0;0.1;13.8;448.1;220.2;11.0;204.8;0.0;3.1;193.9;30.9;145.6;129.4;119.6;78.4;1.8;15.1;0.0;0.0;24.3;-6.9;0.3;8.1;19.0;14.5;15.5;0.9;34.0
1467;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2014;283.0;119.1;403.9;2.1;340.6;13.4;17.8;15.8;0.1;14.1;403.9;183.4;9.5;170.0;0.0;3.0;186.3;31.3;126.5;113.6;108.1;69.1;2.0;13.3;0.0;0.0;23.6;-6.5;0.3;7.3;11.9;4.2;5.1;0.9;16.2
1468;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2015;281.0;120.8;455.1;0.7;393.8;14.3;20.0;16.1;0.9;9.2;455.1;230.0;9.7;217.7;0.0;1.5;189.6;34.0;134.8;110.8;109.6;75.1;1.9;11.4;-3.4;0.0;24.6;-6.5;0.3;7.6;18.6;12.3;16.1;3.8;31.0
1469;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2016;248.0;141.8;490.1;1.1;429.5;12.1;19.8;17.5;1.0;9.1;490.1;255.6;10.1;243.9;0.0;1.3;199.9;33.4;134.6;115.3;108.5;74.3;2.7;10.4;-1.2;0.0;22.4;-6.5;0.1;6.9;19.6;5.8;6.0;0.2;25.4
1470;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2017;226.0;129.6;475.2;2.1;412.8;11.9;18.1;15.4;0.1;14.7;475.2;262.8;9.9;250.9;0.0;1.9;179.4;31.1;129.0;115.3;106.0;68.0;2.3;11.7;0.1;0.0;23.9;-4.7;0.4;5.7;18.3;4.9;5.3;0.4;23.2
1471;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2018;227.0;134.7;463.9;6.1;401.6;11.9;16.7;14.3;0.2;13.2;463.9;267.7;9.6;255.6;0.0;1.8;170.0;24.4;122.4;108.4;103.3;69.7;2.0;9.8;0.1;0.0;21.6;-3.6;0.3;4.7;15.5;7.9;8.5;0.6;23.3
1472;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2019;201.0;124.4;444.1;7.1;377.8;11.5;19.9;14.0;0.1;13.8;444.1;267.7;9.9;250.7;0.0;1.8;152.3;22.4;123.8;106.6;100.1;65.6;1.8;11.1;0.0;0.0;21.6;-2.9;0.3;4.1;20.8;3.5;3.9;0.4;24.3
1473;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2020;139.0;107.2;377.2;5.2;322.1;10.3;14.3;14.4;0.1;10.8;377.2;224.9;7.7;209.4;0.0;1.5;126.6;24.2;118.5;106.3;105.5;75.8;2.5;8.1;0.0;0.0;19.0;-2.5;0.2;3.1;10.5;2.7;2.8;0.2;13.1
1474;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2021;141.0;105.2;373.8;6.3;313.8;12.5;15.3;14.1;0.4;11.4;373.8;231.7;7.6;217.6;0.0;1.4;117.0;23.7;104.1;92.8;86.8;59.3;1.7;8.4;0.0;0.0;17.3;-2.6;0.1;2.7;14.7;10.0;10.5;0.5;24.7
1475;Veeteeltcombinatie, vooral graasdieren;Gangbare landbouw;2022;134.0;102.4;404.8;7.6;342.0;10.0;16.9;15.5;0.3;12.4;404.8;259.6;8.6;244.4;0.0;2.0;117.7;25.5;131.4;122.6;108.0;76.1;2.5;11.0;0.0;0.0;22.3;-2.8;0.0;3.0;20.7;5.4;5.8;0.3;26.1
1476;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2011;438.0;163.8;533.2;15.7;410.5;23.8;30.4;32.2;0.2;20.3;533.2;210.1;16.5;177.6;-0.3;2.8;270.6;50.1;201.7;179.6;172.0;114.8;2.8;19.7;-0.6;0.0;35.2;-10.5;0.5;12.2;19.3;25.9;27.6;1.6;45.3
1477;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2012;417.0;154.3;557.3;12.0;447.4;21.3;34.2;25.5;0.3;16.7;557.3;252.2;15.9;228.2;-0.3;1.8;260.9;42.7;222.1;194.3;181.1;126.1;2.8;19.5;-0.3;-0.1;33.1;-10.5;0.5;11.5;30.5;23.9;30.9;7.0;54.6
1478;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2013;371.0;164.8;519.2;6.8;428.9;15.4;29.9;22.6;0.3;15.3;519.2;230.4;11.9;217.2;0.0;1.2;243.2;44.4;224.1;203.1;193.7;143.6;2.1;18.4;-0.9;0.0;30.4;-9.9;0.3;10.7;20.5;21.9;23.2;1.4;42.5
1479;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2014;374.0;175.2;543.9;4.0;458.9;10.3;32.0;24.4;0.3;13.9;543.9;245.5;12.4;227.6;0.0;1.3;251.4;45.7;216.9;196.8;190.4;135.9;2.9;19.0;-0.5;0.0;33.1;-9.8;0.3;10.5;16.6;8.1;9.3;1.2;24.8
1480;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2015;350.0;183.1;600.0;1.6;509.4;13.6;34.3;27.5;0.1;13.5;600.0;289.2;15.6;269.0;0.0;1.4;257.7;51.7;207.9;188.4;183.1;131.7;4.1;16.0;-1.6;0.0;33.0;-9.6;0.4;10.0;15.2;28.2;31.4;3.2;43.6
1481;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2016;321.0;199.3;589.6;2.8;509.9;8.9;32.9;21.4;0.1;13.8;589.6;293.1;13.0;278.5;0.1;2.0;250.0;44.4;215.6;198.7;186.6;138.5;2.8;16.1;0.0;0.1;29.2;-8.4;0.1;9.1;20.5;2.4;5.3;2.9;22.9
1482;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2017;323.0;215.9;631.7;4.4;534.2;12.9;33.5;23.6;0.7;22.3;631.7;321.0;13.1;301.5;0.0;3.0;257.5;50.3;235.2;211.5;195.5;134.4;4.9;20.4;0.0;0.0;35.9;-6.7;0.8;8.4;33.0;9.1;10.3;1.2;42.4
1483;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2018;290.0;188.5;593.6;7.5;499.0;14.1;29.9;19.5;0.8;22.8;593.6;314.1;12.1;298.7;0.0;2.6;227.8;49.1;204.8;185.0;176.0;126.9;3.3;16.0;-1.3;0.3;30.8;-5.9;0.3;7.0;22.9;8.4;9.8;1.4;31.2
1484;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2019;257.0;170.0;534.1;7.7;449.3;9.1;29.4;15.8;0.4;22.5;534.1;289.0;11.0;275.0;0.0;3.7;203.3;38.1;179.8;164.0;149.3;105.8;2.3;15.9;-2.8;0.0;28.0;-5.3;0.2;5.9;25.3;3.2;3.8;0.7;28.5
1485;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2020;205.0;164.9;505.5;8.2;429.1;11.7;24.2;15.3;0.4;16.6;505.5;261.1;10.1;246.5;0.0;2.4;205.6;36.4;164.9;145.9;140.0;100.9;2.6;10.4;0.0;0.0;26.2;-4.9;0.1;5.3;19.9;8.4;9.1;0.7;28.3
1486;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2021;201.0;160.1;523.9;8.1;449.6;10.6;24.6;16.5;0.3;14.2;523.9;290.8;9.3;278.3;0.0;1.9;196.5;34.7;168.5;153.8;147.1;107.2;2.2;12.6;0.0;0.0;25.1;-4.5;0.1;5.1;16.9;16.0;16.5;0.5;32.9
1487;Veeteeltcombinatie, vooral hokdieren;Landbouw (totaal);2022;188.0;164.2;551.6;9.7;461.5;9.3;31.4;21.2;0.2;18.2;551.6;317.3;9.2;302.2;0.6;2.5;189.0;42.0;215.6;198.9;182.9;133.5;3.7;17.2;0.1;0.0;31.2;-4.6;0.1;4.9;28.1;9.9;10.5;0.5;38.1
1488;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2011;19.0;7.1;31.5;1.1;26.9;0.4;1.0;1.5;0.0;0.6;31.5;14.0;0.9;12.9;0.0;0.1;15.9;1.6;11.4;9.8;9.2;5.9;0.1;1.4;0.0;0.0;1.7;-0.8;0.0;0.8;1.5;3.9;3.9;0.0;5.4
1489;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2012;28.0;8.6;41.5;0.9;35.3;0.4;1.0;2.6;0.0;1.3;41.5;19.6;1.1;18.2;0.0;0.0;20.2;1.7;16.6;14.9;14.0;9.2;0.4;1.9;0.0;0.0;2.5;-0.9;0.0;1.0;1.7;1.6;1.7;0.1;3.3
1490;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2013;24.0;9.6;31.0;0.5;27.2;0.3;1.0;0.9;0.0;1.0;31.0;10.0;0.5;9.4;0.0;0.1;18.8;2.1;12.3;10.9;10.4;7.4;0.1;1.3;-0.1;0.0;1.7;-0.9;0.0;0.9;1.0;0.5;0.7;0.2;1.6
1491;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2014;25.0;10.0;37.0;0.2;33.6;0.3;1.1;1.1;0.0;0.6;37.0;13.0;0.6;12.4;0.0;0.1;20.4;3.5;12.1;10.9;10.3;7.2;0.1;1.3;0.0;0.0;1.7;-0.9;0.0;0.9;0.9;-0.2;0.2;0.4;0.7
1492;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2015;24.0;11.9;40.2;0.2;36.0;0.3;1.3;1.5;0.0;0.9;40.2;17.7;0.9;16.4;0.0;0.0;19.6;2.8;16.0;14.8;13.6;9.4;0.5;1.6;0.0;0.0;2.1;-0.7;0.0;0.7;1.7;0.6;1.5;0.9;2.3
1493;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2016;20.0;11.0;37.4;0.1;33.3;0.3;0.9;1.6;0.0;1.3;37.4;17.0;0.7;15.8;0.0;0.0;17.9;2.6;13.0;12.1;10.8;7.1;0.6;1.2;0.0;0.0;2.0;-0.5;0.0;0.6;1.7;0.3;0.3;0.0;2.0
1494;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2017;25.0;11.4;41.5;0.3;36.5;0.4;1.2;1.7;0.0;1.4;41.5;19.4;0.7;18.0;0.0;0.2;18.5;3.5;16.4;15.0;13.6;9.3;0.4;1.3;0.0;0.0;2.7;-0.6;0.0;0.6;2.1;0.3;0.3;0.0;2.4
1495;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2018;23.0;11.3;39.5;0.4;32.6;0.5;1.8;2.3;0.0;1.8;39.5;19.6;0.9;18.3;0.0;0.0;14.9;4.9;17.3;15.3;14.5;10.3;0.4;1.4;0.0;0.0;2.5;-0.5;0.0;0.5;2.3;0.5;0.5;0.0;2.8
1496;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2019;20.0;9.7;33.1;0.7;27.9;0.3;1.6;1.5;0.0;1.1;33.1;12.4;0.6;11.5;0.0;0.1;17.0;3.7;15.0;14.0;11.9;9.3;0.2;1.6;-1.5;0.0;2.3;-0.5;0.0;0.5;2.5;0.4;0.4;0.0;2.9
1497;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2020;19.0;9.8;34.5;0.6;29.2;0.6;1.5;1.3;0.0;1.4;34.5;15.3;0.5;14.5;0.0;0.1;16.0;3.2;13.2;12.5;11.2;7.9;0.2;1.0;0.0;0.0;2.0;-0.4;0.0;0.5;1.6;0.1;0.1;0.0;1.8
1498;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2021;19.0;9.4;40.1;0.7;33.6;1.3;1.5;1.2;0.0;1.7;40.1;22.7;0.8;21.9;0.0;0.1;14.9;2.3;11.1;10.5;9.5;6.0;0.1;1.5;0.0;0.0;1.9;-0.3;0.0;0.4;1.3;3.7;3.7;0.0;5.0
1499;Veeteeltcombinatie, vooral hokdieren;Biologische landbouw (totaal);2022;17.0;7.9;27.3;0.4;21.7;0.6;1.8;1.3;0.0;1.6;27.3;14.0;0.7;13.2;0.0;0.0;10.6;2.8;12.1;11.1;10.4;7.6;0.1;1.1;0.0;0.0;1.6;-0.3;0.0;0.3;1.4;0.4;0.4;0.0;1.8
1500;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2011;419.0;156.7;501.7;14.6;383.6;23.4;29.4;30.7;0.2;19.7;501.7;196.1;15.6;164.7;-0.3;2.7;254.7;48.5;190.3;169.8;162.8;108.9;2.7;18.3;-0.6;0.0;33.5;-9.7;0.5;11.4;17.8;22.0;23.7;1.6;39.9
1501;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2012;389.0;145.7;515.8;11.1;412.1;20.9;33.2;22.9;0.3;15.4;515.8;232.6;14.8;210.0;-0.3;1.8;240.7;41.0;205.5;179.4;167.1;116.9;2.4;17.6;-0.3;-0.1;30.6;-9.6;0.5;10.5;28.8;22.3;29.2;6.9;51.3
1502;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2013;347.0;155.2;488.2;6.3;401.7;15.1;28.9;21.7;0.3;14.3;488.2;220.4;11.4;207.8;0.0;1.1;224.4;42.3;211.8;192.2;183.3;136.2;2.0;17.1;-0.8;0.0;28.7;-9.0;0.3;9.8;19.5;21.4;22.5;1.2;40.9
1503;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2014;349.0;165.2;506.9;3.8;425.3;10.0;30.9;23.3;0.3;13.3;506.9;232.5;11.8;215.2;0.0;1.2;231.0;42.2;204.8;185.9;180.1;128.7;2.8;17.7;-0.5;0.0;31.4;-8.9;0.3;9.6;15.7;8.3;9.1;0.8;24.1
1504;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2015;326.0;171.2;559.8;1.4;473.4;13.3;33.0;26.0;0.1;12.6;559.8;271.5;14.7;252.6;0.0;1.4;238.1;48.9;191.9;173.6;169.5;122.3;3.6;14.4;-1.6;0.0;30.9;-8.9;0.4;9.3;13.5;27.6;29.9;2.3;41.3
1505;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2016;301.0;188.3;552.2;2.7;476.6;8.6;32.0;19.8;0.1;12.5;552.2;276.1;12.3;262.7;0.1;2.0;232.1;41.8;202.6;186.6;175.8;131.4;2.2;14.9;0.0;0.1;27.2;-7.9;0.1;8.5;18.8;2.1;5.0;2.9;20.9
1506;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2017;298.0;204.5;590.2;4.1;497.7;12.5;32.3;21.9;0.7;20.9;590.2;301.6;12.4;283.5;0.0;2.8;239.0;46.8;218.8;196.5;181.9;125.1;4.5;19.1;0.0;0.0;33.2;-6.1;0.8;7.8;30.9;8.8;10.0;1.2;40.0
1507;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2018;267.0;177.2;554.1;7.1;466.4;13.6;28.1;17.2;0.8;21.0;554.1;294.5;11.2;280.4;0.0;2.6;212.9;44.2;187.5;169.7;161.5;116.6;2.9;14.6;-1.3;0.3;28.3;-5.4;0.3;6.5;20.6;7.9;9.3;1.4;28.4
1508;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2019;237.0;160.4;501.0;7.0;421.4;8.8;27.8;14.3;0.3;21.4;501.0;276.6;10.5;263.5;0.0;3.6;186.3;34.4;164.9;150.0;137.4;96.5;2.1;14.4;-1.3;0.0;25.7;-4.7;0.2;5.4;22.8;2.8;3.5;0.7;25.6
1509;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2020;186.0;155.1;471.0;7.6;399.9;11.1;22.7;14.1;0.4;15.3;471.0;245.9;9.7;232.0;0.0;2.4;189.6;33.2;151.6;133.4;128.9;93.0;2.4;9.4;0.0;0.0;24.2;-4.5;0.1;4.8;18.2;8.3;9.0;0.7;26.5
1510;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2021;182.0;150.6;483.8;7.4;416.0;9.4;23.1;15.3;0.3;12.5;483.8;268.1;8.5;256.4;0.0;1.8;181.5;32.4;157.4;143.3;137.6;101.2;2.1;11.1;0.0;0.0;23.2;-4.2;0.1;4.7;15.6;12.3;12.8;0.5;27.9
1511;Veeteeltcombinatie, vooral hokdieren;Gangbare landbouw;2022;171.0;156.4;524.2;9.3;439.9;8.7;29.6;19.9;0.2;16.7;524.2;303.3;8.4;289.0;0.6;2.5;178.5;39.3;203.5;187.8;172.5;125.9;3.6;16.0;0.1;0.0;29.7;-4.3;0.1;4.6;26.7;9.6;10.1;0.5;36.3
1512;Gewas/veecombinaties;Landbouw (totaal);2011;1794.0;422.3;1911.8;31.9;1460.3;104.7;78.9;138.5;1.7;96.0;1911.8;968.6;56.5;817.9;0.0;26.3;781.0;135.9;574.8;483.1;450.6;248.3;19.7;58.8;-2.9;-0.4;127.2;-26.4;1.6;32.2;97.9;109.2;121.2;12.0;204.8
1513;Gewas/veecombinaties;Landbouw (totaal);2012;1677.0;394.6;1956.1;23.3;1531.0;89.1;86.5;121.0;3.5;101.5;1956.1;1045.9;55.9;928.4;1.0;19.5;749.5;140.1;584.6;499.1;454.4;264.3;18.3;52.7;0.3;0.2;118.8;-27.0;2.4;31.5;103.2;80.2;98.1;17.8;187.1
1514;Gewas/veecombinaties;Landbouw (totaal);2013;1619.0;406.0;1850.2;13.9;1492.1;70.7;73.5;106.4;2.6;91.0;1850.2;1038.8;48.1;930.2;1.2;19.4;661.1;129.6;517.0;450.2;406.1;240.2;17.0;48.7;-6.2;-0.6;107.1;-22.4;1.3;26.2;88.5;69.2;75.4;6.2;162.0
1515;Gewas/veecombinaties;Landbouw (totaal);2014;1547.0;411.8;2183.3;10.2;1814.0;63.2;76.3;123.3;1.0;95.3;2183.3;1194.0;49.2;1064.0;1.7;24.9;742.8;219.9;569.4;445.0;467.7;235.2;42.7;57.6;-3.9;-0.3;136.5;-28.3;1.1;25.7;73.3;66.7;74.5;7.8;139.5
1516;Gewas/veecombinaties;Landbouw (totaal);2015;1451.0;402.6;2177.9;4.8;1803.0;83.9;80.6;126.8;1.3;77.2;2177.9;1212.9;48.2;1058.5;0.7;20.8;776.8;166.7;577.3;442.1;471.1;237.1;45.2;54.1;6.3;-0.2;128.6;-27.3;1.0;25.1;79.0;59.8;73.2;13.5;139.4
1517;Gewas/veecombinaties;Landbouw (totaal);2016;1429.0;504.1;2446.0;23.9;1992.3;108.2;90.1;125.1;1.4;105.1;2446.0;1428.3;50.7;1282.2;1.2;23.0;828.3;165.2;605.2;516.8;477.9;274.3;26.2;54.6;-7.0;0.0;129.8;-24.7;1.0;26.4;102.6;58.5;70.4;11.7;161.8
1518;Gewas/veecombinaties;Landbouw (totaal);2017;1556.0;563.0;3064.1;25.5;2526.1;113.6;100.2;169.0;1.3;128.4;3064.1;1762.5;55.4;1528.5;0.0;31.3;1028.6;241.8;754.7;617.1;610.4;323.1;56.1;71.3;-11.0;0.0;170.7;-26.7;1.4;26.4;117.6;48.1;54.0;5.9;166.7
1519;Gewas/veecombinaties;Landbouw (totaal);2018;1516.0;531.8;2887.1;31.8;2387.3;100.7;93.0;138.9;0.9;134.4;2887.1;1735.7;55.9;1549.7;0.0;25.9;924.1;201.4;658.4;563.4;539.8;303.3;36.9;57.4;-5.9;0.0;148.1;-18.7;1.2;23.2;100.0;43.8;47.1;3.4;144.3
1520;Gewas/veecombinaties;Landbouw (totaal);2019;1530.0;516.7;3021.2;34.6;2543.6;66.3;88.4;147.1;1.2;139.9;3021.2;1871.8;53.6;1734.5;0.1;22.7;935.6;190.9;693.4;599.1;566.4;321.1;34.4;62.5;-6.1;0.0;154.4;-21.4;1.0;23.3;105.5;69.2;75.6;6.5;175.1
1521;Gewas/veecombinaties;Landbouw (totaal);2020;1459.0;506.0;3018.0;38.5;2547.5;77.7;88.1;123.4;1.7;141.3;3018.0;1887.5;48.3;1746.7;0.6;19.4;934.3;176.1;614.5;533.6;510.5;291.5;26.7;55.0;-3.8;0.0;141.0;-19.1;1.0;22.1;84.9;60.4;65.6;5.2;145.6
1522;Gewas/veecombinaties;Landbouw (totaal);2021;1398.0;485.5;3144.5;38.0;2620.7;97.4;92.0;142.2;6.2;148.0;3144.5;1966.1;45.9;1806.4;0.9;19.7;966.5;191.3;703.3;594.7;561.2;319.1;35.2;61.1;-7.5;0.0;153.3;-17.1;0.9;21.6;124.9;92.2;98.3;6.1;218.0
1523;Gewas/veecombinaties;Landbouw (totaal);2022;1240.0;475.7;3134.7;40.5;2621.1;76.3;102.9;146.4;2.0;145.5;3134.7;2068.3;46.0;1936.6;0.1;19.6;873.5;173.2;749.6;658.6;570.4;350.1;21.1;56.5;-4.2;0.0;155.1;-16.0;0.5;20.8;163.1;97.6;105.1;7.5;261.1
1524;Gewas/veecombinaties;Biologische landbouw (totaal);2011;61.0;11.4;49.2;0.6;38.6;2.0;1.8;3.9;0.0;2.4;49.2;17.8;1.1;13.7;0.0;1.1;26.7;3.6;17.7;15.9;13.9;7.6;0.8;2.0;-0.5;0.0;4.0;-1.1;0.0;1.1;2.8;0.9;2.1;1.2;3.6
1525;Gewas/veecombinaties;Biologische landbouw (totaal);2012;61.0;11.6;60.5;0.5;49.7;1.3;2.1;4.0;0.1;2.7;60.5;28.5;1.1;25.1;0.0;1.0;26.2;4.8;25.6;18.6;16.6;8.9;1.3;1.9;0.0;0.0;4.5;-1.0;0.1;1.0;8.0;3.4;3.6;0.1;11.6
1526;Gewas/veecombinaties;Biologische landbouw (totaal);2013;55.0;13.1;57.3;0.3;45.9;1.9;2.2;3.5;0.0;3.5;57.3;25.2;1.1;22.6;0.0;2.0;25.0;5.1;18.2;16.7;15.3;9.2;0.7;1.6;-0.1;0.0;3.9;-0.8;0.0;0.9;2.1;0.7;0.8;0.1;2.9
1527;Gewas/veecombinaties;Biologische landbouw (totaal);2014;56.0;14.4;227.6;0.1;199.0;2.1;2.7;20.1;0.0;3.6;227.6;76.9;1.5;36.5;0.0;3.6;74.9;72.2;71.5;21.5;64.1;10.4;21.1;10.2;-0.5;0.0;23.0;-4.2;0.1;1.1;3.1;1.5;1.6;0.1;4.6
1528;Gewas/veecombinaties;Biologische landbouw (totaal);2015;50.0;15.1;84.5;0.1;71.1;2.3;2.7;4.6;0.0;3.5;84.5;44.1;1.5;38.6;0.0;0.9;33.7;5.8;25.1;21.4;21.1;10.4;1.9;2.3;0.6;0.0;5.9;-1.2;0.0;1.1;2.9;3.4;3.4;0.1;6.3
1529;Gewas/veecombinaties;Biologische landbouw (totaal);2016;51.0;20.4;97.7;0.5;81.9;2.5;3.7;5.0;0.0;4.1;97.7;46.3;1.8;42.1;0.0;1.6;40.3;9.5;31.8;29.0;25.8;14.5;2.4;3.1;-0.1;0.0;5.9;-1.6;0.0;1.6;4.4;3.3;3.5;0.1;7.7
1530;Gewas/veecombinaties;Biologische landbouw (totaal);2017;70.0;25.4;276.5;0.3;229.0;3.4;3.9;33.9;0.0;5.9;276.5;96.6;2.4;56.5;0.0;5.9;120.0;54.1;84.2;32.1;75.4;16.7;23.4;11.7;-0.2;0.0;23.7;-4.0;0.1;1.3;4.8;1.5;1.7;0.2;6.3
1531;Gewas/veecombinaties;Biologische landbouw (totaal);2018;74.0;23.9;126.3;1.2;101.8;2.8;3.7;10.0;0.0;6.7;126.3;66.3;2.2;59.4;0.0;1.4;45.6;13.0;36.3;32.6;30.7;17.6;2.3;3.1;0.0;0.0;7.7;-1.2;0.0;1.1;4.5;2.3;2.3;0.1;6.8
1532;Gewas/veecombinaties;Biologische landbouw (totaal);2019;64.0;21.1;117.5;1.2;93.5;1.0;3.4;11.7;0.0;6.6;117.5;61.8;2.0;55.5;0.0;1.5;40.0;14.2;35.6;33.2;29.6;15.6;3.3;3.1;-0.1;0.0;7.7;-0.9;0.0;0.8;5.2;2.8;2.9;0.2;7.9
1533;Gewas/veecombinaties;Biologische landbouw (totaal);2020;71.0;27.5;144.2;1.6;119.3;1.8;3.5;11.0;0.0;6.9;144.2;75.1;2.6;69.9;0.0;1.2;53.5;14.4;40.1;36.6;34.1;19.1;3.1;3.5;0.0;0.0;8.4;-1.1;0.0;1.1;4.8;3.8;3.9;0.2;8.6
1534;Gewas/veecombinaties;Biologische landbouw (totaal);2021;66.0;23.1;196.7;1.4;160.7;3.7;3.4;12.1;4.0;11.6;196.7;107.8;2.4;70.0;0.0;1.5;71.4;16.0;58.5;50.1;44.7;22.1;4.4;4.5;0.0;0.0;13.8;-0.4;0.1;0.9;13.4;2.2;2.5;0.3;15.6
