ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
6361;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2010;1735;;;;;
6362;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2011;1702;1681.0;58.6;49.1;36.6;21.0
6363;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2012;1763;1737.0;59.3;49.3;36.4;26.0
6364;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2013;1818;1771.0;61.0;51.2;37.5;48.0
6365;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2014;1859;1794.0;61.6;51.7;39.7;65.0
6366;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2015;1909;1856.0;61.3;53.1;39.5;53.0
6367;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2016;1945;1869.0;63.1;54.6;41.5;77.0
6368;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2017;2045;1920.0;63.9;55.6;42.8;125.0
6369;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2018;2165;2050.0;64.7;55.5;42.7;116.0
6370;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2019;2234;2117.0;67.2;57.4;45.0;116.0
6371;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2020;2350;;;;;
6372;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2003;34;;;;;
6373;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2004;42;;;;;
6374;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2005;44;;;;;
6375;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2006;37;;;;;
6376;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2007;33;;;;;
6377;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2008;30;;;;;
6378;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2009;35;;;;;
6379;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2010;44;;;;;
6380;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2011;47;46.0;70.3;58.6;30.5;1.0
6381;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2012;56;55.0;68.5;56.5;30.0;1.0
6382;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2013;67;65.0;66.1;55.2;30.9;2.0
6383;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2014;68;65.0;67.6;56.7;32.6;4.0
6384;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2015;67;64.0;70.6;61.2;34.8;2.0
6385;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2016;58;55.0;71.2;61.0;33.5;3.0
6386;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2017;50;47.0;69.8;60.7;35.0;3.0
6387;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2018;42;40.0;70.2;62.1;35.6;3.0
6388;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2019;40;37.0;70.6;60.6;36.6;3.0
6389;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkloze beroepsbevolking;2020;42;;;;;
6390;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2003;246;;;;;
6391;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2004;257;;;;;
6392;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2005;252;;;;;
6393;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2006;248;;;;;
6394;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2007;238;;;;;
6395;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2008;248;;;;;
6396;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2009;244;;;;;
6397;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2010;248;;;;;
6398;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2011;241;237.0;78.0;71.1;35.5;4.0
6399;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2012;237;233.0;75.2;69.5;34.6;4.0
6400;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2013;239;232.0;77.4;73.5;36.2;7.0
6401;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2014;255;244.0;75.6;73.2;39.1;10.0
6402;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2015;254;245.0;74.4;72.6;37.6;9.0
6403;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2016;247;234.0;76.4;74.8;40.1;13.0
6404;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2017;257;243.0;74.7;73.2;39.8;15.0
6405;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2018;253;239.0;76.9;74.4;39.4;14.0
6406;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2019;254;241.0;79.0;76.4;44.6;13.0
6407;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Niet-beroepsbevolking;2020;270;;;;;
6408;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2003;1082;;;;;
6409;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2004;1154;;;;;
6410;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2005;1193;;;;;
6411;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2006;1230;;;;;
6412;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2007;1280;;;;;
6413;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2008;1363;;;;;
6414;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2009;1392;;;;;
6415;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2010;1435;;;;;
6416;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2011;1398;1382.0;58.9;48.9;36.0;16.0
6417;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2012;1445;1425.0;59.7;49.2;35.9;20.0
6418;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2013;1471;1432.0;61.5;51.0;37.2;39.0
6419;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2014;1487;1434.0;61.8;51.2;38.7;52.0
6420;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2015;1521;1480.0;61.5;52.5;39.2;41.0
6421;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2016;1553;1495.0;62.8;53.6;40.8;59.0
6422;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2017;1621;1522.0;64.2;55.0;42.0;99.0
6423;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2018;1725;1634.0;65.1;55.2;41.8;91.0
6424;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2019;1780;1691.0;67.9;57.3;43.9;89.0
6425;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: werknemer;2020;1870;;;;;
6426;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2003;962;;;;;
6427;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2004;1032;;;;;
6428;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2005;1062;;;;;
6429;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2006;1095;;;;;
6430;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2007;1127;;;;;
6431;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2008;1193;;;;;
6432;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2009;1222;;;;;
6433;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2010;1260;;;;;
6434;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2011;1226;1212.0;59.0;48.9;36.7;13.0
6435;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2012;1258;1241.0;59.8;49.2;36.5;17.0
6436;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2013;1273;1239.0;61.8;51.2;37.9;34.0
6437;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2014;1274;1230.0;62.2;51.5;39.5;44.0
6438;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2015;1304;1270.0;61.9;52.8;40.0;35.0
6439;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2016;1323;1272.0;63.1;54.0;41.6;52.0
6440;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2017;1385;1301.0;64.6;55.4;42.8;85.0
6441;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2018;1458;1380.0;65.7;55.7;42.7;78.0
6442;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2019;1529;1453.0;68.3;57.6;44.6;76.0
6443;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: vaste arbeidsrelatie;2020;1637;;;;;
6444;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2003;120;;;;;
6445;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2004;122;;;;;
6446;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2005;130;;;;;
6447;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2006;135;;;;;
6448;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2007;153;;;;;
6449;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2008;170;;;;;
6450;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2009;170;;;;;
6451;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2010;175;;;;;
6452;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2011;173;170.0;58.0;48.4;31.1;3.0
6453;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2012;187;184.0;59.0;49.0;31.8;3.0
6454;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2013;199;194.0;59.5;49.9;32.6;5.0
6455;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2014;213;204.0;59.4;49.7;34.3;9.0
6456;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2015;216;210.0;59.1;50.7;34.4;6.0
6457;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2016;230;223.0;60.5;51.6;35.7;7.0
6458;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2017;236;222.0;61.5;52.8;37.3;14.0
6459;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2018;267;255.0;61.7;52.5;36.8;13.0
6460;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2019;251;238.0;65.4;55.7;39.1;13.0
6461;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: flexibele arbeidsrelatie;2020;233;;;;;
6462;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2003;186;;;;;
6463;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2004;216;;;;;
6464;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2005;223;;;;;
6465;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2006;239;;;;;
6466;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2007;260;;;;;
6467;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2008;284;;;;;
6468;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2009;298;;;;;
6469;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2010;299;;;;;
6470;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2011;304;299.0;57.4;50.4;39.6;5.0
6471;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2012;319;313.0;57.8;50.2;38.6;6.0
6472;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2013;347;338.0;58.7;51.9;38.8;9.0
6473;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2014;373;360.0;60.8;53.5;43.6;13.0
6474;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2015;389;377.0;60.8;55.1;40.5;12.0
6475;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2016;392;374.0;64.3;58.5;44.7;18.0
6476;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2017;423;398.0;62.7;57.6;46.0;26.0
6477;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2018;440;415.0;63.3;57.1;46.2;25.0
6478;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2019;454;426.0;64.4;57.8;49.5;28.0
6479;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfstandige;2020;480;;;;;
6480;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2003;9;;;;;
6481;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2004;8;;;;;
6482;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2005;9;;;;;
6483;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2006;8;;;;;
6484;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2007;10;;;;;
6485;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2008;8;;;;;
6486;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2009;8;;;;;
6487;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2010;10;;;;;
6488;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2011;12;11.0;;;;0.0
6489;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2012;11;11.0;;;;0.0
6490;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2013;9;9.0;;;;1.0
6491;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2014;9;9.0;;;;0.0
6492;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2015;12;12.0;;;;0.0
6493;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2016;9;8.0;;;;0.0
6494;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2017;9;9.0;;;;0.0
6495;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2018;10;9.0;;;;0.0
6496;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2019;10;9.0;;;;0.0
6497;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: meewerkend gezinslid;2020;10;;;;;
6498;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2003;58;;;;;
6499;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2004;65;;;;;
6500;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2005;71;;;;;
6501;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2006;73;;;;;
6502;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2007;77;;;;;
6503;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2008;82;;;;;
6504;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2009;90;;;;;
6505;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2010;84;;;;;
6506;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2011;83;81.0;49.1;43.3;44.6;2.0
6507;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2012;80;78.0;51.1;44.4;44.2;2.0
6508;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2013;90;88.0;50.3;44.2;43.8;2.0
6509;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2014;95;92.0;51.9;45.7;52.1;3.0
6510;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2015;94;92.0;55.4;49.2;46.6;3.0
6511;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2016;104;99.0;58.6;52.6;50.6;5.0
6512;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2017;114;105.0;59.2;53.4;53.6;9.0
6513;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2018;111;105.0;55.9;50.1;52.3;6.0
6514;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2019;114;108.0;59.3;53.2;64.2;6.0
6515;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. met personeel (zmp);2020;116;;;;;
6516;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2003;119;;;;;
6517;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2004;143;;;;;
6518;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2005;144;;;;;
6519;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2006;157;;;;;
6520;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2007;173;;;;;
6521;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2008;194;;;;;
6522;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2009;200;;;;;
6523;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2010;205;;;;;
6524;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2011;210;207.0;60.6;52.8;37.5;3.0
6525;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2012;227;224.0;60.4;52.0;36.7;3.0
6526;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2013;248;241.0;61.6;54.2;36.8;6.0
6527;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2014;268;259.0;63.8;56.0;40.7;9.0
6528;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2015;282;273.0;62.8;57.1;38.6;10.0
6529;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2016;280;267.0;66.2;60.2;42.6;13.0
6530;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2017;301;284.0;63.8;58.8;43.4;16.0
6531;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2018;320;301.0;65.5;59.0;44.1;19.0
6532;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2019;330;309.0;66.4;59.2;44.7;21.0
6533;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: zelfst. zonder personeel(zzp);2020;354;;;;;
6534;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: positie onbekend;2003;0;;;;;
6535;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: positie onbekend;2004;0;;;;;
6536;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: positie onbekend;2005;0;;;;;
6537;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: positie onbekend;2006;0;;;;;
6538;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: positie onbekend;2007;0;;;;;
6539;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: positie onbekend;2008;0;;;;;
6540;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: positie onbekend;2009;0;;;;;
6541;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: positie onbekend;2010;0;;;;;
6542;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Werkkring: positie onbekend;2011;0;0.0;;;;0.0
