ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
4060;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2018 4e kwartaal;52;34;31;25;20;6;5;4;1;0;0;11;2;1;1;8;5;4;20;3;8.6;18;64.7;59.2
4061;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2018;49;34;31;27;22;5;4;3;1;0;0;11;2;1;1;9;4;4;20;3;9.9;15;69.0;62.1
4062;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2019 1e kwartaal;48;31;29;22;17;5;7;6;1;0;0;7;1;1;0;6;4;2;22;2;7.8;17;65.0;59.9
4063;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2019 2e kwartaal;50;31;28;22;17;6;6;4;2;0;0;9;1;1;1;8;4;4;19;3;8.9;19;61.4;56.0
4064;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2019 3e kwartaal;55;35;33;28;22;6;5;3;2;0;0;10;1;1;1;9;4;5;23;3;7.5;19;64.9;60.0
4065;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2019 4e kwartaal;50;35;32;28;22;6;4;2;2;0;0;13;3;1;2;9;4;6;20;2;7.2;15;69.1;64.2
4066;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2019;51;33;31;25;19;6;6;4;2;0;0;10;2;1;1;8;4;4;21;3;7.8;18;65.1;60.0
4067;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2020 1e kwartaal;52;37;35;31;24;7;4;2;1;0;0;15;2;1;1;13;6;7;20;1;4.1;16;70.1;67.2
4068;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2020 2e kwartaal;56;38;36;31;24;7;5;3;1;0;0;15;2;1;1;14;4;9;21;2;5.5;18;67.7;64.0
4069;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2020 3e kwartaal;53;34;32;25;19;6;7;7;1;0;0;15;2;2;0;13;5;7;17;3;7.7;18;65.4;60.4
4070;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2020 4e kwartaal;57;37;35;28;22;6;7;6;1;0;0;15;4;2;2;11;5;6;20;2;6.0;20;65.4;61.4
4071;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2020;54;36;34;29;22;6;6;5;1;0;0;15;3;2;1;13;5;7;19;2;5.8;18;67.1;63.2
4072;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2021 1e kwartaal;66;45;44;40;36;4;4;4;0;0;0;18;4;3;1;14;5;9;26;1;1.7;21;67.7;66.5
4073;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2021 2e kwartaal;65;43;43;39;35;4;3;3;0;0;0;18;4;3;2;13;4;9;25;0;0.9;22;66.5;65.9
4074;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2021 3e kwartaal;63;43;41;37;31;6;4;3;1;0;0;13;2;0;2;11;3;8;28;2;4.4;20;68.2;65.2
4075;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2021 4e kwartaal;58;38;36;33;29;4;3;3;1;0;0;12;2;1;1;11;3;7;24;2;5.2;20;65.1;61.8
4076;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2021;63;42;41;37;33;4;4;3;0;0;0;15;3;2;1;12;4;8;26;1;3.0;21;66.9;64.9
4077;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2022 1e kwartaal;58;40;37;32;28;4;5;4;1;0;0;13;2;1;1;11;3;9;24;3;6.5;18;68.9;64.5
4078;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2022 2e kwartaal;59;39;36;30;26;4;6;6;1;0;0;14;2;2;0;12;4;7;22;3;8.4;19;67.1;61.5
4079;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2022 3e kwartaal;59;40;37;31;28;4;6;6;0;0;0;15;2;1;1;14;6;8;22;3;7.9;19;68.0;62.6
4080;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 1e kwartaal;12;7;6;5;4;1;1;0;0;0;0;2;1;1;0;2;0;1;3;1;;5;;
4081;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 2e kwartaal;13;8;7;6;4;2;1;0;0;0;0;3;2;1;1;1;0;1;4;2;;5;;
4082;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 3e kwartaal;10;7;6;5;4;1;1;0;0;0;0;3;2;1;1;1;0;1;3;1;;4;;
4083;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 4e kwartaal;11;7;6;5;4;1;1;1;0;0;0;2;1;1;0;1;0;1;4;1;;4;;
4084;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;12;7;6;5;4;1;1;0;0;0;0;3;1;1;1;1;0;1;3;1;;4;;
4085;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2014 1e kwartaal;13;8;6;5;5;1;1;0;0;0;0;2;1;1;0;2;1;1;4;2;;5;;
4086;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2014 2e kwartaal;12;8;6;6;5;1;0;0;0;0;0;3;1;1;0;2;1;2;4;1;;5;;
4087;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2014 3e kwartaal;13;8;8;8;6;1;0;0;0;0;0;4;0;0;0;3;2;2;4;1;;5;;
4088;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2014 4e kwartaal;14;10;8;8;6;2;0;0;0;0;0;4;1;0;1;3;0;2;4;1;;4;;
4089;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;13;8;7;7;6;1;0;0;0;0;0;3;1;1;0;2;1;2;4;1;;5;;
4090;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2015 1e kwartaal;15;11;9;9;7;2;0;0;0;0;0;4;1;0;0;3;2;2;5;2;;3;;
4091;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2015 2e kwartaal;12;8;7;6;5;1;0;0;0;0;0;4;1;0;1;3;1;1;3;2;;3;;
4092;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2015 3e kwartaal;11;8;6;6;4;2;0;0;0;0;0;3;1;0;0;3;1;1;3;2;;3;;
4093;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2015 4e kwartaal;10;7;6;6;4;1;0;0;0;0;0;2;1;1;0;1;1;1;4;1;;3;;
4094;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2015 ;12;9;7;7;5;2;0;0;0;0;0;3;1;0;0;3;1;1;4;2;;3;;
4095;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2016 1e kwartaal;11;7;7;6;4;1;1;1;0;0;0;3;1;1;0;2;1;1;4;1;;4;;
4096;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2016 2e kwartaal;14;9;8;6;5;2;1;1;0;0;0;3;1;0;0;3;2;1;5;1;;5;;
4097;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2016 3e kwartaal;15;12;10;9;7;2;1;1;0;0;0;3;1;0;1;2;1;1;6;2;;3;;
4098;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2016 4e kwartaal;14;10;9;8;6;2;0;0;0;0;0;3;0;0;0;3;1;2;6;1;;4;;
4099;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;13;9;8;7;6;2;1;1;0;0;0;3;1;0;0;2;1;1;5;1;;4;;
4100;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2017 1e kwartaal;15;10;8;8;6;2;0;0;0;0;0;3;1;0;0;2;1;1;5;2;;4;;
4101;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2017 2e kwartaal;15;10;8;8;5;2;0;0;0;0;0;3;1;0;0;2;1;1;6;2;;5;;
4102;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2017 3e kwartaal;12;8;5;5;4;1;0;0;0;0;0;3;1;0;0;2;1;2;3;2;;5;;
4103;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2017 4e kwartaal;13;8;7;7;5;2;0;0;0;0;0;4;1;1;0;3;1;2;4;0;;5;;
4104;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;14;9;7;7;5;2;0;0;0;0;0;3;1;0;0;2;1;2;4;2;;5;;
4105;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 1e kwartaal;13;7;6;6;4;2;0;0;0;0;0;2;1;1;0;1;0;1;4;1;;5;;
4106;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 2e kwartaal;12;7;5;5;3;1;0;0;0;0;0;2;1;1;0;1;0;1;3;2;;5;;
4107;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 3e kwartaal;12;7;6;6;4;2;0;0;0;0;0;4;1;0;1;2;1;1;3;1;;5;;
4108;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 4e kwartaal;14;9;8;7;5;3;1;1;0;0;0;5;1;0;1;3;1;2;3;1;;4;;
4109;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;13;8;6;6;4;2;0;0;0;0;0;3;1;0;1;2;1;1;3;1;;5;;
4110;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 1e kwartaal;14;8;8;7;5;3;1;1;0;0;0;4;1;0;0;3;1;2;4;0;;6;;
4111;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 2e kwartaal;13;8;8;8;6;2;0;0;0;0;0;4;1;0;1;3;1;2;4;1;;5;;
4112;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 3e kwartaal;15;11;10;9;5;4;1;1;0;0;0;5;3;1;2;3;2;1;5;0;;5;;
4113;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 4e kwartaal;13;9;8;7;5;2;1;1;0;0;0;4;2;1;1;2;2;1;4;0;;4;;
4114;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;14;9;9;8;5;3;1;1;0;0;0;4;2;1;1;3;1;1;4;0;;5;;
4115;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 1e kwartaal;12;8;7;6;3;3;1;1;0;0;0;3;1;0;1;2;1;1;4;1;;5;;
4116;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 2e kwartaal;16;11;10;9;6;3;1;1;0;0;0;5;1;0;0;5;2;2;5;1;;4;;
4117;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 3e kwartaal;15;11;10;9;6;3;1;1;0;0;0;4;0;0;0;4;1;2;6;1;;4;;
4118;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 4e kwartaal;14;11;10;9;7;2;2;1;0;0;0;4;1;1;0;3;1;2;6;0;;4;;
4119;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;14;10;9;8;6;3;1;1;0;0;0;4;1;0;0;3;1;2;5;1;;4;;
4120;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 1e kwartaal;21;15;14;12;11;1;2;1;1;0;0;7;2;1;1;5;1;5;7;1;;7;;
4121;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 2e kwartaal;19;16;16;14;13;1;1;1;0;0;0;6;2;1;1;4;1;3;10;0;;3;;
4122;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 3e kwartaal;22;18;17;16;15;1;1;1;0;0;0;6;1;1;0;5;2;3;12;0;;4;;
4123;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 4e kwartaal;23;17;17;15;13;2;2;1;0;0;0;6;1;0;0;6;1;4;10;1;;6;;
4124;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;21;16;16;14;13;1;2;1;0;0;0;6;1;1;1;5;1;4;10;1;3.1;5;77.2;74.8
4125;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2022 1e kwartaal;23;16;16;15;12;2;1;1;0;0;0;8;1;1;1;7;2;5;8;1;;7;;
4126;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2022 2e kwartaal;20;14;13;11;9;2;2;1;1;0;0;6;1;0;0;5;2;3;7;1;;7;;
4127;Totaal mannen en vrouwen;55 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2022 3e kwartaal;23;14;12;10;9;1;2;1;1;0;0;5;0;0;0;4;1;3;7;2;;9;;
4128;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2013 1e kwartaal;44;28;24;20;16;4;3;2;1;0;0;9;2;1;1;7;3;4;15;5;;16;63.8;53.6
4129;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2013 2e kwartaal;45;29;24;20;16;4;4;3;1;0;0;10;3;1;1;8;4;4;14;5;;17;63.0;52.5
4130;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2013 3e kwartaal;46;29;23;18;13;5;4;3;2;0;0;10;3;1;1;7;5;3;13;7;;17;63.1;48.6
4131;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2013 4e kwartaal;45;27;22;18;13;5;4;2;2;0;0;10;3;2;1;7;4;3;12;5;;18;60.0;48.1
4132;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2013;45;28;23;19;14;5;4;2;1;0;0;10;2;2;1;7;4;3;13;5;18.9;17;62.4;50.7
4133;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2014 1e kwartaal;47;26;21;17;14;3;5;2;2;0;0;9;3;2;1;6;4;3;12;4;;21;55.3;46.0
4134;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2014 2e kwartaal;44;27;22;17;14;3;5;2;3;0;0;8;2;1;1;6;3;3;14;5;;17;60.8;49.6
4135;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2014 3e kwartaal;48;30;24;19;16;3;5;3;1;0;0;9;3;2;1;6;4;3;15;6;;19;61.6;49.3
4136;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2014 4e kwartaal;40;26;22;17;15;3;5;4;1;0;0;10;4;2;1;6;3;4;12;3;;14;63.9;55.3
4137;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2014;45;27;22;18;15;3;5;3;2;0;0;9;3;2;1;6;3;3;13;5;17.3;18;60.3;49.8
4138;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2015 1e kwartaal;43;27;24;18;16;2;6;5;1;0;0;9;3;2;1;6;3;3;14;4;;16;62.9;54.6
4139;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2015 2e kwartaal;48;31;25;17;14;3;8;6;2;0;0;10;3;2;1;7;5;3;15;6;18.4;17;64.2;52.4
4140;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2015 3e kwartaal;50;31;25;17;13;4;8;6;2;0;0;11;4;3;1;7;4;3;14;6;19.8;19;62.5;50.1
4141;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2015 4e kwartaal;49;28;21;15;12;3;6;5;1;0;0;11;3;2;1;8;5;3;10;7;;21;57.2;43.3
4142;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2015 ;48;29;24;17;14;3;7;5;1;0;0;10;3;2;1;7;4;3;13;6;19.0;18;61.6;49.9
4143;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2016 1e kwartaal;50;30;25;18;14;3;8;6;1;0;0;12;3;2;1;9;4;4;13;4;;21;59.1;50.4
4144;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2016 2e kwartaal;47;28;26;20;16;4;6;4;1;0;0;12;3;2;1;9;5;4;14;3;;19;60.4;54.8
4145;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2016 3e kwartaal;52;25;23;18;14;4;5;3;2;0;0;10;3;2;2;6;4;2;13;2;;27;48.7;44.5
4146;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2016 4e kwartaal;54;32;28;20;16;5;8;5;3;0;0;12;5;3;2;7;5;3;16;4;11.4;23;58.2;51.5
4147;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2016;51;29;25;19;15;4;7;5;2;0;0;11;4;2;2;8;4;3;14;3;11.1;22;56.5;50.2
4148;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2017 1e kwartaal;60;34;29;21;18;3;8;6;2;0;0;15;6;2;4;9;5;4;14;5;13.7;26;56.8;49.0
4149;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2017 2e kwartaal;53;30;27;21;16;5;6;4;1;0;0;11;5;2;4;6;4;2;16;3;11.2;22;57.5;51.0
4150;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2017 3e kwartaal;55;34;32;24;19;4;8;5;2;0;0;14;6;1;4;8;4;4;18;2;5.2;22;60.5;57.3
4151;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2017 4e kwartaal;54;32;29;21;15;6;7;4;2;1;0;14;5;2;3;9;4;4;15;4;11.6;21;60.4;53.4
4152;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2017;55;33;29;22;17;5;7;5;2;0;0;14;6;2;4;8;4;4;16;3;10.4;23;58.8;52.6
4153;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2018 1e kwartaal;66;41;38;29;21;8;10;6;3;1;0;18;5;2;3;12;7;5;21;3;6.3;25;61.9;58.1
4154;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2018 2e kwartaal;69;43;40;26;19;8;13;7;5;0;0;16;4;1;3;12;5;7;23;3;7.2;26;61.7;57.2
4155;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2018 3e kwartaal;69;41;39;27;18;9;12;7;5;0;0;15;5;1;4;10;4;6;24;2;5.0;28;59.4;56.5
4156;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2018 4e kwartaal;68;43;37;29;21;8;8;4;4;0;0;14;4;2;2;10;5;6;23;6;13.6;25;63.0;54.4
4157;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2018;68;42;38;28;20;8;11;6;4;0;0;16;4;1;3;11;5;6;23;3;8.1;26;61.5;56.5
4158;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2019 1e kwartaal;69;44;40;32;22;10;7;6;1;0;0;16;4;3;1;11;5;6;24;5;10.3;25;64.2;57.5
4159;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2019 2e kwartaal;78;50;44;34;24;10;10;8;2;0;0;18;5;3;2;13;8;5;26;6;12.2;28;64.4;56.5
4160;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2019 3e kwartaal;76;44;39;30;21;10;8;7;1;0;0;15;5;4;1;9;4;6;24;6;13.0;31;58.7;51.0
4161;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2019 4e kwartaal;73;38;36;28;20;8;8;6;2;0;0;15;4;2;1;11;4;7;21;3;7.2;35;52.4;48.6
4162;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2019;74;44;39;31;21;10;8;7;2;0;0;16;5;3;1;11;5;6;24;5;10.9;30;59.9;53.4
4163;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2020 1e kwartaal;76;44;41;31;23;8;10;7;3;0;0;20;6;4;1;14;5;9;21;3;7.2;32;57.4;53.3
4164;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2020 2e kwartaal;85;52;48;36;30;6;12;9;3;0;0;21;5;3;2;16;8;8;27;4;7.2;34;60.6;56.3
4165;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2020 3e kwartaal;78;50;47;36;30;6;11;7;3;0;0;23;6;4;2;18;8;10;24;3;6.6;28;64.3;60.1
4166;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2020 4e kwartaal;77;49;46;36;29;7;10;6;3;0;0;23;5;2;3;18;9;9;23;4;7.7;28;64.2;59.2
4167;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2020;79;49;45;35;28;7;10;7;3;0;0;22;5;3;2;16;7;9;24;3;7.1;30;61.6;57.2
4168;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2021 1e kwartaal;91;53;49;42;33;9;7;3;3;1;0;13;5;4;2;8;3;5;36;4;6.7;38;57.8;54.0
4169;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2021 2e kwartaal;92;51;48;39;26;13;9;7;1;0;0;18;7;4;3;11;4;7;30;3;6.1;41;55.4;52.0
4170;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2021 3e kwartaal;100;57;55;41;30;12;13;9;4;0;0;20;6;5;1;14;5;8;35;2;4.1;42;57.3;55.0
4171;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2021 4e kwartaal;95;54;51;39;29;11;12;9;2;0;0;21;5;4;1;15;6;10;31;3;5.8;40;57.4;54.1
4172;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2021;94;54;51;41;29;11;10;7;3;1;0;18;6;4;2;12;4;7;33;3;5.6;41;57.0;53.8
4173;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2022 1e kwartaal;92;56;52;40;30;9;13;11;2;1;0;21;6;3;2;16;7;9;31;4;6.6;36;61.3;57.2
4174;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2022 2e kwartaal;89;50;48;34;25;8;14;11;3;1;0;17;3;2;1;13;6;7;31;3;5.9;38;56.8;53.4
4175;Totaal mannen en vrouwen;55 tot 65 jaar;Overige niet-westerse migratieachterg...;2022 3e kwartaal;98;61;58;41;29;12;17;11;4;1;0;22;7;4;3;15;7;8;36;2;3.9;37;62.0;59.6
4176;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2013 1e kwartaal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;;
4177;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2013 2e kwartaal;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;;
4178;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2013 3e kwartaal;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;;
4179;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2013 4e kwartaal;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
4180;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2013;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;;
4181;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2014 1e kwartaal;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
4182;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2014 2e kwartaal;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;;
4183;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2014 3e kwartaal;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;;
4184;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2014 4e kwartaal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
4185;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2014;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
4186;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2015 1e kwartaal;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;0;;
4187;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2015 2e kwartaal;2;2;2;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;;1;;
4188;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2015 3e kwartaal;2;2;2;2;2;1;0;0;0;0;0;1;0;0;0;1;0;0;2;0;;0;;
4189;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2015 4e kwartaal;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
4190;Totaal mannen en vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2015 ;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
