ID;Geslacht;Leeftijd;Onderwijsvolgend;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
5634;Mannen;18 jaar;Volgt formeel onderwijs;2016 2e kwartaal;90;60;52;50;10;40;2;2;0;1;0;49;41;33;8;8;3;4;3;8;12.7;30;66.5;58.1
5635;Mannen;18 jaar;Volgt formeel onderwijs;2016 3e kwartaal;91;60;52;50;9;41;2;2;0;0;0;46;35;26;9;11;5;6;6;9;14.4;30;66.5;56.9
5636;Mannen;18 jaar;Volgt formeel onderwijs;2016 4e kwartaal;92;57;51;49;9;40;2;2;0;0;0;48;38;28;10;10;3;7;3;6;10.0;36;61.3;55.2
5637;Mannen;18 jaar;Volgt formeel onderwijs;2016;90;59;52;50;9;40;2;2;0;0;0;48;39;30;9;9;4;6;4;7;12.0;32;65.0;57.3
5638;Mannen;18 jaar;Volgt formeel onderwijs;2017 1e kwartaal;91;60;53;52;9;42;1;1;0;0;0;50;41;31;10;9;3;6;3;7;11.2;32;65.4;58.1
5639;Mannen;18 jaar;Volgt formeel onderwijs;2017 2e kwartaal;93;59;54;52;11;41;2;2;0;0;0;52;41;33;8;10;4;7;2;5;8.6;34;63.8;58.4
5640;Mannen;18 jaar;Volgt formeel onderwijs;2017 3e kwartaal;94;64;59;58;11;47;1;1;0;0;0;54;42;29;13;12;6;6;4;5;7.6;31;67.5;62.4
5641;Mannen;18 jaar;Volgt formeel onderwijs;2017 4e kwartaal;91;59;54;53;13;41;1;1;0;0;0;51;41;33;8;10;6;4;4;4;7.4;32;64.4;59.7
5642;Mannen;18 jaar;Volgt formeel onderwijs;2017;92;60;55;54;11;43;1;1;0;0;0;52;41;31;10;10;4;6;3;5;8.7;32;65.3;59.6
5643;Mannen;18 jaar;Volgt formeel onderwijs;2018 1e kwartaal;95;64;58;57;14;43;2;1;0;0;0;55;45;35;11;10;3;7;3;5;8.5;31;67.4;61.6
5644;Mannen;18 jaar;Volgt formeel onderwijs;2018 2e kwartaal;97;67;62;60;13;47;3;3;0;0;0;58;45;34;10;13;7;6;4;4;6.2;30;68.6;64.3
5645;Mannen;18 jaar;Volgt formeel onderwijs;2018 3e kwartaal;95;64;59;57;11;45;2;2;0;0;0;54;41;31;9;14;6;7;5;5;7.5;31;66.9;61.9
5646;Mannen;18 jaar;Volgt formeel onderwijs;2018 4e kwartaal;93;61;57;56;13;43;1;1;0;0;0;52;43;35;9;9;3;6;5;3;5.5;32;65.5;61.9
5647;Mannen;18 jaar;Volgt formeel onderwijs;2018;95;64;59;57;13;45;2;2;0;0;0;55;43;34;10;11;5;6;4;4;6.9;31;67.1;62.5
5648;Mannen;18 jaar;Volgt formeel onderwijs;2019 1e kwartaal;92;66;62;61;14;47;1;1;0;0;0;59;50;38;12;9;3;6;3;3;5.0;27;71.0;67.4
5649;Mannen;18 jaar;Volgt formeel onderwijs;2019 2e kwartaal;95;69;65;63;14;49;1;1;0;0;0;60;50;36;14;10;4;6;5;5;6.9;26;72.7;67.7
5650;Mannen;18 jaar;Volgt formeel onderwijs;2019 3e kwartaal;94;64;61;60;14;45;2;2;0;0;0;55;43;30;13;12;6;6;6;3;4.6;30;68.3;65.2
5651;Mannen;18 jaar;Volgt formeel onderwijs;2019 4e kwartaal;91;60;57;55;12;43;2;2;0;0;0;53;44;31;13;9;3;6;3;4;6.0;31;66.1;62.2
5652;Mannen;18 jaar;Volgt formeel onderwijs;2019;93;65;61;60;14;46;1;1;0;0;0;57;47;34;13;10;4;6;4;4;5.6;28;69.6;65.7
5653;Mannen;18 jaar;Volgt formeel onderwijs;2020 1e kwartaal;92;64;60;59;14;44;1;1;0;0;0;56;45;34;10;12;4;8;4;4;5.9;29;69.1;65.1
5654;Mannen;18 jaar;Volgt formeel onderwijs;2020 2e kwartaal;94;64;59;57;13;44;2;2;0;0;0;54;44;33;11;10;4;6;5;5;7.9;29;68.7;63.2
5655;Mannen;18 jaar;Volgt formeel onderwijs;2020 3e kwartaal;96;69;60;58;13;46;2;1;0;0;0;53;43;32;12;10;4;5;7;9;13.2;27;71.6;62.2
5656;Mannen;18 jaar;Volgt formeel onderwijs;2020 4e kwartaal;92;62;57;55;13;41;3;2;0;1;0;52;44;33;11;8;3;5;5;5;8.1;30;67.5;62.0
5657;Mannen;18 jaar;Volgt formeel onderwijs;2020;94;65;59;57;13;44;2;2;0;0;0;54;44;33;11;10;4;6;5;6;8.9;29;69.2;63.1
5658;Mannen;18 jaar;Volgt formeel onderwijs;2021 1e kwartaal;92;64;57;55;4;51;1;1;0;0;0;49;38;27;12;10;6;5;8;8;12.2;27;70.2;61.6
5659;Mannen;18 jaar;Volgt formeel onderwijs;2021 2e kwartaal;88;67;57;56;5;51;1;1;0;0;0;50;40;29;12;9;6;3;7;10;14.6;21;76.0;64.9
5660;Mannen;18 jaar;Volgt formeel onderwijs;2021 3e kwartaal;81;65;59;57;6;51;3;1;0;1;0;50;36;25;11;13;8;6;10;6;8.9;16;80.2;73.1
5661;Mannen;18 jaar;Volgt formeel onderwijs;2021 4e kwartaal;93;71;64;62;6;56;2;1;0;0;0;53;44;32;12;10;5;5;11;7;9.3;23;75.6;68.5
5662;Mannen;18 jaar;Volgt formeel onderwijs;2021;89;67;59;58;5;52;2;1;0;0;0;50;40;28;12;11;6;5;9;7;11.2;22;75.4;66.9
5663;Mannen;18 jaar;Volgt formeel onderwijs;2022 1e kwartaal;92;69;65;62;7;55;3;2;0;1;0;57;47;34;13;10;6;4;7;4;6.0;23;75.0;70.5
5664;Mannen;18 jaar;Volgt geen formeel onderwijs;2003 1e kwartaal;21;17;13;12;8;5;0;0;0;0;0;3;1;1;0;2;1;1;9;5;;3;;
5665;Mannen;18 jaar;Volgt geen formeel onderwijs;2003 2e kwartaal;15;13;11;11;6;5;0;0;0;0;0;3;1;0;1;1;1;0;8;2;;3;;
5666;Mannen;18 jaar;Volgt geen formeel onderwijs;2003 3e kwartaal;20;15;12;12;6;7;0;0;0;0;0;4;2;2;1;2;1;1;9;3;;5;;
5667;Mannen;18 jaar;Volgt geen formeel onderwijs;2003 4e kwartaal;19;15;13;13;6;6;0;0;0;0;0;4;1;0;1;3;2;2;9;2;;4;;
5668;Mannen;18 jaar;Volgt geen formeel onderwijs;2003;19;15;12;12;6;6;0;0;0;0;0;4;1;1;1;2;1;1;9;3;19.3;4;80.5;65.0
5669;Mannen;18 jaar;Volgt geen formeel onderwijs;2004 1e kwartaal;16;13;11;11;5;6;0;0;0;0;0;5;1;1;0;4;2;1;6;3;;3;;
5670;Mannen;18 jaar;Volgt geen formeel onderwijs;2004 2e kwartaal;14;12;8;8;4;5;0;0;0;0;0;4;1;1;1;3;1;1;4;3;;2;;
5671;Mannen;18 jaar;Volgt geen formeel onderwijs;2004 3e kwartaal;17;13;11;10;6;5;0;0;0;0;0;4;2;1;1;2;0;1;7;2;;4;;
5672;Mannen;18 jaar;Volgt geen formeel onderwijs;2004 4e kwartaal;18;15;12;12;7;5;0;0;0;0;0;4;2;1;1;2;1;1;8;3;;3;;
5673;Mannen;18 jaar;Volgt geen formeel onderwijs;2004;16;13;10;10;5;5;0;0;0;0;0;4;2;1;1;3;1;1;6;3;;3;81.6;64.1
5674;Mannen;18 jaar;Volgt geen formeel onderwijs;2005 1e kwartaal;15;13;11;11;5;6;0;0;0;0;0;4;2;1;1;2;1;1;7;2;;2;;
5675;Mannen;18 jaar;Volgt geen formeel onderwijs;2005 2e kwartaal;15;13;10;10;5;5;0;0;0;0;0;3;1;1;0;2;1;1;7;3;;2;;
5676;Mannen;18 jaar;Volgt geen formeel onderwijs;2005 3e kwartaal;17;13;12;12;5;7;0;0;0;0;0;5;3;2;1;3;1;2;7;1;;3;;
5677;Mannen;18 jaar;Volgt geen formeel onderwijs;2005 4e kwartaal;15;12;10;10;5;5;0;0;0;0;0;3;1;1;0;1;1;1;8;2;;2;;
5678;Mannen;18 jaar;Volgt geen formeel onderwijs;2005;15;13;11;11;5;6;0;0;0;0;0;4;2;1;1;2;1;1;7;2;;2;83.8;70.2
5679;Mannen;18 jaar;Volgt geen formeel onderwijs;2006 1e kwartaal;15;13;10;10;4;6;0;0;0;0;0;5;2;1;1;3;1;1;6;2;;2;;
5680;Mannen;18 jaar;Volgt geen formeel onderwijs;2006 2e kwartaal;13;10;9;9;4;5;0;0;0;0;0;3;2;1;1;1;1;1;6;1;;3;;
5681;Mannen;18 jaar;Volgt geen formeel onderwijs;2006 3e kwartaal;13;10;8;8;3;5;0;0;0;0;0;3;2;1;1;2;1;0;5;2;;3;;
5682;Mannen;18 jaar;Volgt geen formeel onderwijs;2006 4e kwartaal;17;13;10;9;4;5;0;0;0;0;0;3;1;1;0;2;1;1;7;3;;4;;
5683;Mannen;18 jaar;Volgt geen formeel onderwijs;2006;15;11;9;9;4;5;0;0;0;0;0;3;2;1;1;2;1;1;6;2;;3;;
5684;Mannen;18 jaar;Volgt geen formeel onderwijs;2007 1e kwartaal;14;12;9;8;4;5;0;0;0;0;0;2;1;0;1;1;1;1;6;3;;3;;
5685;Mannen;18 jaar;Volgt geen formeel onderwijs;2007 2e kwartaal;13;12;11;10;4;6;1;0;0;0;0;4;2;1;1;2;1;0;7;1;;2;;
5686;Mannen;18 jaar;Volgt geen formeel onderwijs;2007 3e kwartaal;16;13;12;11;5;6;0;0;0;0;0;5;2;2;1;2;1;1;7;1;;3;;
5687;Mannen;18 jaar;Volgt geen formeel onderwijs;2007 4e kwartaal;17;13;9;9;4;5;0;0;0;0;0;3;1;1;0;2;1;1;6;4;;3;;
5688;Mannen;18 jaar;Volgt geen formeel onderwijs;2007;15;13;10;10;4;6;0;0;0;0;0;3;2;1;1;2;1;1;7;2;;3;83.0;67.1
5689;Mannen;18 jaar;Volgt geen formeel onderwijs;2008 1e kwartaal;13;11;9;9;4;6;0;0;0;0;0;3;0;0;0;2;1;1;6;2;;2;;
5690;Mannen;18 jaar;Volgt geen formeel onderwijs;2008 2e kwartaal;14;12;10;10;4;6;0;0;0;0;0;4;1;1;1;2;1;1;6;2;;2;;
5691;Mannen;18 jaar;Volgt geen formeel onderwijs;2008 3e kwartaal;18;14;11;11;3;7;1;1;0;0;0;5;2;1;1;2;1;2;7;3;;4;;
5692;Mannen;18 jaar;Volgt geen formeel onderwijs;2008 4e kwartaal;13;10;8;8;4;4;0;0;0;0;0;3;1;1;0;2;1;1;5;2;;3;;
5693;Mannen;18 jaar;Volgt geen formeel onderwijs;2008;15;12;10;9;4;6;0;0;0;0;0;4;1;1;1;2;1;1;6;2;;3;;
5694;Mannen;18 jaar;Volgt geen formeel onderwijs;2009 1e kwartaal;12;10;8;7;4;4;0;0;0;0;0;3;1;0;0;2;1;2;5;2;;3;;
5695;Mannen;18 jaar;Volgt geen formeel onderwijs;2009 2e kwartaal;12;10;8;8;3;5;0;0;0;0;0;4;1;1;0;2;1;1;4;3;;2;;
5696;Mannen;18 jaar;Volgt geen formeel onderwijs;2009 3e kwartaal;14;10;7;7;3;4;0;0;0;0;0;4;1;1;1;2;1;2;4;3;;4;;
5697;Mannen;18 jaar;Volgt geen formeel onderwijs;2009 4e kwartaal;16;11;9;9;4;5;0;0;0;0;0;4;1;1;1;3;2;1;4;3;;4;;
5698;Mannen;18 jaar;Volgt geen formeel onderwijs;2009;13;10;8;8;3;4;0;0;0;0;0;4;1;1;0;3;1;2;4;2;;3;;
5699;Mannen;18 jaar;Volgt geen formeel onderwijs;2010 1e kwartaal;13;10;9;9;3;6;0;0;0;0;0;6;3;1;1;3;1;2;3;1;;3;;
5700;Mannen;18 jaar;Volgt geen formeel onderwijs;2010 2e kwartaal;11;9;7;7;2;5;0;0;0;0;0;3;2;1;1;1;1;1;4;2;;2;;
5701;Mannen;18 jaar;Volgt geen formeel onderwijs;2010 3e kwartaal;18;14;11;11;4;7;0;0;0;0;0;6;3;2;1;3;2;1;5;3;;3;;
5702;Mannen;18 jaar;Volgt geen formeel onderwijs;2010 4e kwartaal;13;10;7;7;3;4;0;0;0;0;0;4;2;1;1;2;1;1;4;2;;3;;
5703;Mannen;18 jaar;Volgt geen formeel onderwijs;2010;14;11;9;9;3;6;0;0;0;0;0;5;2;2;1;2;1;1;4;2;;3;;
5704;Mannen;18 jaar;Volgt geen formeel onderwijs;2011 1e kwartaal;14;11;8;7;3;4;0;0;0;0;0;4;1;1;1;2;1;1;4;3;;3;;
5705;Mannen;18 jaar;Volgt geen formeel onderwijs;2011 2e kwartaal;11;9;8;7;2;5;0;0;0;0;0;4;2;1;1;1;1;1;4;1;;3;;
5706;Mannen;18 jaar;Volgt geen formeel onderwijs;2011 3e kwartaal;11;9;7;6;3;4;0;0;0;0;0;4;2;1;1;2;1;1;2;2;;3;;
5707;Mannen;18 jaar;Volgt geen formeel onderwijs;2011 4e kwartaal;14;13;10;10;3;7;0;0;0;0;0;6;3;2;1;3;2;1;5;2;;2;;
5708;Mannen;18 jaar;Volgt geen formeel onderwijs;2011;13;10;8;8;3;5;0;0;0;0;0;4;2;1;1;2;1;1;4;2;;3;;
5709;Mannen;18 jaar;Volgt geen formeel onderwijs;2012 1e kwartaal;11;9;8;7;3;5;0;0;0;0;0;4;2;1;1;2;1;1;4;1;;2;;
5710;Mannen;18 jaar;Volgt geen formeel onderwijs;2012 2e kwartaal;11;9;7;7;2;5;0;0;0;0;0;5;2;1;1;3;2;1;3;2;;2;;
5711;Mannen;18 jaar;Volgt geen formeel onderwijs;2012 3e kwartaal;11;8;6;6;1;4;0;0;0;0;0;4;2;1;1;2;1;1;2;2;;3;;
5712;Mannen;18 jaar;Volgt geen formeel onderwijs;2012 4e kwartaal;10;9;7;6;2;5;0;0;0;0;0;4;1;1;0;3;1;2;3;2;;2;;
5713;Mannen;18 jaar;Volgt geen formeel onderwijs;2012;11;9;7;7;2;5;0;0;0;0;0;4;2;1;1;2;1;1;3;2;;2;;
5714;Mannen;18 jaar;Volgt geen formeel onderwijs;2013 1e kwartaal;10;7;6;5;2;2;1;0;0;0;0;4;2;1;1;2;1;1;2;2;;2;;
5715;Mannen;18 jaar;Volgt geen formeel onderwijs;2013 2e kwartaal;10;8;7;6;3;3;1;0;0;0;0;4;2;1;1;2;0;1;2;2;;2;;
5716;Mannen;18 jaar;Volgt geen formeel onderwijs;2013 3e kwartaal;11;9;8;7;3;4;1;0;0;0;0;4;2;2;1;2;0;1;4;2;;2;;
5717;Mannen;18 jaar;Volgt geen formeel onderwijs;2013 4e kwartaal;11;9;7;7;2;5;1;1;0;0;0;5;2;2;1;2;1;1;3;2;;2;;
5718;Mannen;18 jaar;Volgt geen formeel onderwijs;2013;10;8;7;6;3;4;1;0;0;0;0;4;2;2;1;2;1;1;3;2;;2;;
5719;Mannen;18 jaar;Volgt geen formeel onderwijs;2014 1e kwartaal;8;7;6;5;1;4;1;1;0;0;0;4;2;1;1;2;1;1;2;1;;1;;
5720;Mannen;18 jaar;Volgt geen formeel onderwijs;2014 2e kwartaal;10;6;5;5;1;4;0;0;0;0;0;3;1;1;0;2;1;1;2;1;;4;;
5721;Mannen;18 jaar;Volgt geen formeel onderwijs;2014 3e kwartaal;11;8;6;5;1;4;1;0;0;0;0;3;1;1;0;2;1;1;3;2;;3;;
5722;Mannen;18 jaar;Volgt geen formeel onderwijs;2014 4e kwartaal;10;7;5;5;2;3;1;1;0;0;0;3;2;1;1;1;1;0;2;1;;4;;
5723;Mannen;18 jaar;Volgt geen formeel onderwijs;2014;10;7;6;5;1;4;0;0;0;0;0;3;2;1;1;2;1;1;2;1;;3;;
5724;Mannen;18 jaar;Volgt geen formeel onderwijs;2015 1e kwartaal;10;7;6;6;1;4;1;1;0;0;0;4;3;2;1;2;1;1;2;1;;3;;
5725;Mannen;18 jaar;Volgt geen formeel onderwijs;2015 2e kwartaal;10;8;7;7;3;5;0;0;0;0;0;5;3;2;1;2;1;1;3;1;;2;;
5726;Mannen;18 jaar;Volgt geen formeel onderwijs;2015 3e kwartaal;13;10;9;8;2;6;1;1;0;0;0;7;3;2;1;3;2;1;2;1;;3;;
5727;Mannen;18 jaar;Volgt geen formeel onderwijs;2015 4e kwartaal;12;9;8;7;2;6;1;0;0;0;0;5;3;2;1;2;1;1;2;1;;3;;
5728;Mannen;18 jaar;Volgt geen formeel onderwijs;2015;11;9;8;7;2;5;1;0;0;0;0;5;3;2;1;2;1;1;2;1;;3;;
5729;Mannen;18 jaar;Volgt geen formeel onderwijs;2016 1e kwartaal;12;8;7;7;2;5;0;0;0;0;0;5;3;2;1;1;1;1;2;1;;4;;
5730;Mannen;18 jaar;Volgt geen formeel onderwijs;2016 2e kwartaal;12;8;8;7;2;5;0;0;0;0;0;5;3;2;1;1;1;0;3;1;;3;;
5731;Mannen;18 jaar;Volgt geen formeel onderwijs;2016 3e kwartaal;12;9;8;8;3;5;0;0;0;0;0;4;3;2;1;1;0;1;5;1;;3;;
5732;Mannen;18 jaar;Volgt geen formeel onderwijs;2016 4e kwartaal;11;8;6;6;1;4;0;0;0;0;0;3;1;1;0;2;1;1;3;2;;3;;
5733;Mannen;18 jaar;Volgt geen formeel onderwijs;2016;12;8;7;7;2;5;0;0;0;0;0;4;3;2;1;1;1;1;3;1;;3;;
5734;Mannen;18 jaar;Volgt geen formeel onderwijs;2017 1e kwartaal;13;8;7;7;1;5;0;0;0;0;0;5;3;2;1;2;2;1;2;2;;5;;
5735;Mannen;18 jaar;Volgt geen formeel onderwijs;2017 2e kwartaal;12;7;7;7;1;5;0;0;0;0;0;5;2;1;0;3;1;2;2;0;;5;;
5736;Mannen;18 jaar;Volgt geen formeel onderwijs;2017 3e kwartaal;11;8;7;7;4;3;0;0;0;0;0;4;3;3;1;1;0;1;3;1;;3;;
5737;Mannen;18 jaar;Volgt geen formeel onderwijs;2017 4e kwartaal;14;11;10;10;4;6;0;0;0;0;0;6;3;2;1;3;2;1;4;1;;3;;
5738;Mannen;18 jaar;Volgt geen formeel onderwijs;2017;13;9;8;8;3;5;0;0;0;0;0;5;3;2;1;2;1;1;3;1;;4;;
5739;Mannen;18 jaar;Volgt geen formeel onderwijs;2018 1e kwartaal;11;8;7;7;2;5;0;0;0;0;0;5;2;1;1;3;1;2;2;0;;4;;
5740;Mannen;18 jaar;Volgt geen formeel onderwijs;2018 2e kwartaal;10;8;7;6;1;5;0;0;0;0;0;4;1;1;0;2;1;1;3;2;;1;;
5741;Mannen;18 jaar;Volgt geen formeel onderwijs;2018 3e kwartaal;12;10;9;9;3;6;0;0;0;0;0;5;3;1;2;2;1;1;4;1;;2;;
5742;Mannen;18 jaar;Volgt geen formeel onderwijs;2018 4e kwartaal;15;11;9;8;2;6;1;1;0;0;0;6;2;1;1;4;1;3;3;2;;4;;
5743;Mannen;18 jaar;Volgt geen formeel onderwijs;2018;12;9;8;7;2;5;1;0;0;0;0;5;2;1;1;3;1;2;3;1;;3;;
5744;Mannen;18 jaar;Volgt geen formeel onderwijs;2019 1e kwartaal;16;12;10;10;2;8;1;1;0;0;0;5;3;2;1;3;2;1;5;2;;4;;
5745;Mannen;18 jaar;Volgt geen formeel onderwijs;2019 2e kwartaal;13;8;7;7;2;5;0;0;0;0;0;4;2;1;1;2;1;1;3;2;;4;;
5746;Mannen;18 jaar;Volgt geen formeel onderwijs;2019 3e kwartaal;14;8;7;7;2;6;0;0;0;0;0;5;2;1;1;3;1;1;3;1;;6;;
5747;Mannen;18 jaar;Volgt geen formeel onderwijs;2019 4e kwartaal;17;12;11;11;3;7;0;0;0;0;0;7;3;2;1;4;2;2;4;1;;5;;
5748;Mannen;18 jaar;Volgt geen formeel onderwijs;2019;15;10;9;9;2;6;0;0;0;0;0;5;2;2;1;3;1;1;4;1;;5;;
5749;Mannen;18 jaar;Volgt geen formeel onderwijs;2020 1e kwartaal;15;11;10;9;3;6;1;1;0;0;0;6;3;2;1;2;1;1;4;1;;4;;
5750;Mannen;18 jaar;Volgt geen formeel onderwijs;2020 2e kwartaal;14;9;7;6;2;5;1;0;1;0;0;5;3;1;1;2;2;0;3;2;;5;;
5751;Mannen;18 jaar;Volgt geen formeel onderwijs;2020 3e kwartaal;11;7;5;4;2;2;1;1;0;0;0;3;1;1;0;1;1;1;2;2;;4;;
5752;Mannen;18 jaar;Volgt geen formeel onderwijs;2020 4e kwartaal;15;11;10;9;3;6;0;0;0;0;0;7;4;3;1;3;2;1;2;2;;4;;
5753;Mannen;18 jaar;Volgt geen formeel onderwijs;2020;14;10;8;7;2;5;1;0;0;0;0;5;3;2;1;2;1;1;3;2;;4;;
5754;Mannen;18 jaar;Volgt geen formeel onderwijs;2021 1e kwartaal;16;12;11;11;0;11;0;0;0;0;0;7;3;2;1;3;1;2;5;1;;4;;
5755;Mannen;18 jaar;Volgt geen formeel onderwijs;2021 2e kwartaal;20;15;14;14;2;12;0;0;0;0;0;8;6;5;1;2;1;1;6;1;;4;;
5756;Mannen;18 jaar;Volgt geen formeel onderwijs;2021 3e kwartaal;26;20;17;16;1;15;1;1;0;0;0;11;8;5;3;3;2;1;6;2;;6;;
5757;Mannen;18 jaar;Volgt geen formeel onderwijs;2021 4e kwartaal;15;14;12;12;2;10;1;1;0;0;0;8;5;3;2;3;2;1;5;2;;1;;
5758;Mannen;18 jaar;Volgt geen formeel onderwijs;2021;19;15;14;13;1;12;1;1;0;0;0;8;5;4;2;3;1;2;5;2;10.7;4;80.1;71.5
5759;Mannen;18 jaar;Volgt geen formeel onderwijs;2022 1e kwartaal;16;13;12;12;2;11;0;0;0;0;0;7;3;2;1;4;2;1;5;1;;3;;
5760;Mannen;19 jaar;Totaal;2003 1e kwartaal;95;67;60;58;30;28;2;2;0;1;0;39;29;22;7;10;3;7;21;7;10.8;27;71.0;63.4
5761;Mannen;19 jaar;Totaal;2003 2e kwartaal;95;69;62;60;32;29;1;1;0;0;0;41;29;22;7;12;5;7;21;7;10.0;27;72.1;64.9
5762;Mannen;19 jaar;Totaal;2003 3e kwartaal;96;72;66;66;35;31;0;0;0;0;0;40;28;21;7;12;3;9;26;6;8.2;24;74.8;68.7
5763;Mannen;19 jaar;Totaal;2003 4e kwartaal;97;67;62;62;34;27;1;0;0;0;0;37;26;19;8;11;3;8;25;5;7.1;30;69.3;64.4
5764;Mannen;19 jaar;Totaal;2003;96;69;63;61;33;29;1;1;0;0;0;39;28;21;7;11;3;8;23;6;9.0;27;71.8;65.3
5765;Mannen;19 jaar;Totaal;2004 1e kwartaal;97;72;61;60;35;25;1;1;0;0;0;38;29;19;10;9;3;7;23;12;16.1;25;74.6;62.5
5766;Mannen;19 jaar;Totaal;2004 2e kwartaal;97;69;61;59;32;28;1;1;0;0;0;36;26;16;10;10;4;6;24;9;12.6;28;71.4;62.4
5767;Mannen;19 jaar;Totaal;2004 3e kwartaal;97;68;60;59;28;31;1;1;0;0;0;35;24;16;8;11;5;6;24;8;12.2;29;69.9;61.4
5768;Mannen;19 jaar;Totaal;2004 4e kwartaal;98;68;60;59;30;29;1;1;0;0;0;39;28;20;7;11;4;7;21;8;12.1;30;69.5;61.1
5769;Mannen;19 jaar;Totaal;2004;97;69;60;59;31;28;1;1;0;0;0;37;27;18;9;10;4;7;23;9;13.3;28;71.3;61.8
5770;Mannen;19 jaar;Totaal;2005 1e kwartaal;98;72;61;60;34;26;1;1;0;0;0;39;29;21;8;10;4;6;22;10;14.2;26;73.2;62.8
5771;Mannen;19 jaar;Totaal;2005 2e kwartaal;98;70;63;61;31;30;2;1;0;1;0;41;30;21;9;11;5;6;22;8;10.8;28;71.5;63.8
5772;Mannen;19 jaar;Totaal;2005 3e kwartaal;99;69;61;60;29;31;2;1;0;0;0;39;28;21;7;11;4;7;22;8;10.9;30;70.0;62.4
5773;Mannen;19 jaar;Totaal;2005 4e kwartaal;99;71;62;61;32;29;1;1;0;0;0;41;30;22;8;11;4;7;21;9;12.5;28;72.1;63.0
5774;Mannen;19 jaar;Totaal;2005;98;71;62;61;31;29;1;1;0;0;0;40;29;21;8;11;4;6;22;9;12.1;28;71.7;63.0
5775;Mannen;19 jaar;Totaal;2006 1e kwartaal;99;70;61;59;28;31;2;1;0;1;0;41;30;22;8;10;4;7;21;9;12.9;29;70.9;61.8
5776;Mannen;19 jaar;Totaal;2006 2e kwartaal;99;67;60;58;29;29;2;2;0;0;0;40;30;22;8;10;3;7;20;7;10.2;33;67.0;60.2
5777;Mannen;19 jaar;Totaal;2006 3e kwartaal;100;72;63;61;26;35;2;2;0;0;0;42;32;23;8;11;3;7;21;8;11.5;28;72.0;63.7
5778;Mannen;19 jaar;Totaal;2006 4e kwartaal;100;68;62;60;27;33;2;1;0;0;0;42;33;25;8;9;3;6;20;6;9.1;32;68.1;61.9
5779;Mannen;19 jaar;Totaal;2006;100;69;62;60;27;32;2;2;0;0;0;41;31;23;8;10;3;7;20;8;10.9;30;69.5;61.9
5780;Mannen;19 jaar;Totaal;2007 1e kwartaal;100;71;63;61;30;31;2;1;0;1;0;43;32;26;7;11;5;6;19;8;11.5;29;70.9;62.8
5781;Mannen;19 jaar;Totaal;2007 2e kwartaal;100;72;64;63;27;36;1;0;0;0;0;46;33;23;10;13;6;8;18;7;10.3;28;72.1;64.7
5782;Mannen;19 jaar;Totaal;2007 3e kwartaal;99;74;66;65;24;40;1;0;0;0;0;43;31;23;8;12;5;7;23;9;11.5;25;74.8;66.2
5783;Mannen;19 jaar;Totaal;2007 4e kwartaal;99;71;61;61;25;36;1;1;0;0;0;40;28;19;9;12;4;8;21;9;12.9;29;71.2;61.9
5784;Mannen;19 jaar;Totaal;2007;100;72;64;62;26;36;1;1;0;0;0;43;31;23;8;12;5;7;21;8;11.6;28;72.2;63.9
5785;Mannen;19 jaar;Totaal;2008 1e kwartaal;99;73;64;61;26;35;2;2;0;0;0;43;31;21;10;12;4;8;21;9;12.5;27;73.2;64.0
5786;Mannen;19 jaar;Totaal;2008 2e kwartaal;100;73;66;64;27;36;3;2;0;0;0;45;32;22;9;14;5;9;21;7;9.1;27;73.0;66.4
5787;Mannen;19 jaar;Totaal;2008 3e kwartaal;100;75;67;64;27;37;2;2;0;0;0;43;29;19;10;14;6;8;24;8;10.8;25;74.8;66.7
5788;Mannen;19 jaar;Totaal;2008 4e kwartaal;100;75;65;64;29;34;2;2;0;0;0;41;30;22;8;11;4;7;24;9;12.4;25;74.6;65.3
5789;Mannen;19 jaar;Totaal;2008;100;74;65;63;27;36;2;2;0;0;0;43;31;21;9;13;5;8;22;8;11.2;26;73.9;65.6
5790;Mannen;19 jaar;Totaal;2009 1e kwartaal;101;73;63;60;27;33;3;2;0;1;0;43;30;21;9;12;3;9;20;10;13.2;28;72.0;62.5
5791;Mannen;19 jaar;Totaal;2009 2e kwartaal;102;74;67;63;26;37;3;2;0;1;0;47;33;22;11;14;5;9;20;7;9.6;28;72.1;65.3
5792;Mannen;19 jaar;Totaal;2009 3e kwartaal;103;73;66;63;26;37;2;2;0;0;0;46;34;23;11;12;5;8;20;7;10.2;30;70.8;63.7
5793;Mannen;19 jaar;Totaal;2009 4e kwartaal;104;70;63;61;27;34;2;2;0;0;0;44;35;25;10;9;3;6;19;8;10.7;34;67.6;60.3
