ID;TypeZelfstandige;Geslacht;BedrijfstakkenBranchesSBI2008;Kenmerken;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
4389;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2010;1.8;18.2;12.4;16.3;9.6;18.3;16.4;;;;5.0;20.3;16.4;7.7;3.4;18.1;17.0;;;
4390;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2011;2.6;20.5;13.5;18.2;11.0;20.7;18.4;1.0;0.9;0.7;6.2;22.0;17.3;9.4;4.0;19.8;18.2;1.4;0.9;0.6
4391;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2012;3.1;21.6;14.3;19.3;11.7;21.1;18.8;1.3;0.1;0.7;7.0;22.9;17.4;10.4;4.4;20.2;18.5;1.8;0.1;0.6
4392;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2013;5.1;22.1;14.9;20.2;12.5;22.2;19.8;2.1;-1.6;0.8;11.5;23.7;18.3;11.0;4.9;21.4;19.6;3.0;-1.4;0.7
4393;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2014;6.0;22.1;14.6;20.1;12.2;22.9;20.1;2.5;-1.8;1.0;13.9;23.5;17.9;10.6;4.4;21.9;19.8;3.5;-1.7;0.9
4394;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2015;5.3;20.1;14.0;18.1;11.5;22.0;19.6;2.1;-0.8;1.2;12.7;21.9;16.7;9.4;3.9;21.1;19.1;2.9;-0.7;1.0
4395;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2016;4.7;20.7;14.5;18.4;11.8;22.2;19.8;1.8;0.0;0.9;11.1;22.0;16.8;9.6;3.8;21.3;19.3;2.5;0.0;0.8
4396;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2017;4.1;20.9;15.1;18.6;12.6;22.2;20.2;1.6;0.8;0.9;9.7;22.4;17.4;9.6;3.9;21.4;19.6;2.2;0.9;0.8
4397;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2018;4.8;22.8;16.8;20.1;14.3;23.5;21.4;2.2;1.7;1.1;11.1;23.9;19.0;10.6;4.3;22.5;20.8;3.1;1.6;1.0
4398;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2019;5.5;24.7;19.0;22.1;16.5;25.0;23.0;2.8;2.6;1.5;12.8;25.4;20.5;11.3;4.3;23.7;22.2;4.0;2.5;1.4
4399;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2020;5.8;27.7;21.2;23.8;17.4;27.3;25.3;3.4;3.5;2.1;13.6;27.4;22.1;12.2;4.6;25.3;23.7;4.8;3.3;1.8
4400;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2021;6.9;28.3;22.1;24.5;18.8;27.8;26.0;4.1;5.2;2.6;15.9;28.4;23.7;12.7;5.1;26.2;24.7;5.9;5.1;2.2
4401;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2022;8.5;32.6;27.0;28.5;23.8;30.1;28.8;5.2;6.3;3.6;18.4;31.4;27.2;15.6;7.4;28.1;27.0;7.2;6.2;3.1
4402;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2023;8.0;33.2;27.5;29.9;24.2;31.6;30.1;5.2;6.2;3.9;17.6;32.9;28.6;16.2;7.7;30.2;29.1;7.3;6.0;3.4
4403;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2007;4.3;16.2;8.5;15.1;6.9;20.7;18.8;1.7;10.9;4.5;9.9;20.5;16.1;8.2;3.3;20.7;19.3;2.5;10.8;3.9
4404;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2008;5.5;15.7;8.8;14.3;7.3;20.9;19.2;2.0;9.4;4.2;12.7;20.6;16.3;8.1;3.8;21.0;19.9;2.9;9.3;3.7
4405;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2009;5.6;17.1;9.7;15.6;8.2;21.0;19.2;2.1;7.4;3.5;13.1;21.1;16.6;8.6;4.0;21.0;19.7;3.1;7.3;3.0
4406;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2010;4.1;23.1;15.2;21.2;12.5;21.5;19.1;;;;10.8;24.7;19.7;10.2;4.0;21.2;19.6;;;
4407;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2011;6.1;24.1;16.3;22.2;13.9;24.4;21.7;3.5;6.1;2.9;13.1;26.1;20.6;12.3;5.1;23.5;21.5;4.9;6.0;2.5
4408;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2012;5.3;23.9;16.0;21.9;13.7;23.5;20.8;2.9;4.2;2.5;12.2;25.3;19.9;11.5;4.6;22.5;20.6;4.2;4.1;2.2
4409;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2013;4.3;21.2;13.9;19.0;11.5;21.7;18.9;2.0;1.8;1.5;10.3;22.9;17.7;9.9;4.2;20.9;19.0;2.8;1.7;1.3
4410;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2014;4.8;21.2;14.2;19.1;11.5;21.8;19.3;2.1;1.7;1.5;12.1;22.7;17.5;9.4;3.8;20.8;19.1;3.0;1.7;1.3
4411;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2015;6.1;21.3;14.6;19.2;12.2;23.0;20.6;3.0;3.0;1.9;14.5;22.9;17.5;9.8;3.6;21.9;20.0;4.3;2.9;1.7
4412;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2016;7.1;23.5;16.5;21.5;13.9;24.8;22.3;3.8;3.9;2.4;16.4;24.7;19.0;11.2;4.2;23.6;21.6;5.4;3.8;2.1
4413;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2017;8.8;24.4;17.7;22.2;15.5;25.8;23.9;5.0;6.0;3.1;19.0;26.2;20.8;12.1;5.0;25.1;23.5;7.0;5.9;2.7
4414;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2018;10.0;27.0;20.2;24.6;17.9;27.2;25.4;6.2;8.6;3.8;21.0;28.5;23.1;13.7;5.8;26.3;24.9;8.6;8.5;3.3
4415;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2019;10.9;29.9;22.9;27.4;20.6;29.2;27.5;7.2;11.7;4.9;23.2;30.6;25.2;14.9;6.1;28.0;26.7;9.9;11.7;4.2
4416;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2020;10.9;32.7;25.5;29.1;22.1;31.6;29.6;7.6;14.7;5.9;22.9;32.8;27.4;16.0;6.8;30.1;28.7;10.7;14.5;5.2
4417;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2021;11.8;35.2;27.8;31.6;24.6;33.0;31.0;8.5;20.8;7.7;24.7;34.9;29.8;17.4;7.5;31.6;30.3;11.8;20.5;6.7
4418;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2022;13.7;39.2;32.8;35.5;29.4;35.3;33.5;10.3;27.5;10.9;27.0;38.0;33.3;20.7;11.0;33.6;32.3;14.0;26.8;9.4
4419;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 4e 10%-groep;2023;14.2;40.3;34.3;37.1;31.3;36.4;35.0;10.9;25.3;10.9;27.7;39.7;35.2;21.7;11.2;35.3;34.2;14.8;24.9;9.8
4420;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2007;5.7;22.6;11.1;21.7;9.2;23.8;21.0;2.8;29.6;9.7;11.7;25.0;18.8;12.1;3.7;23.3;21.3;3.8;29.1;8.1
4421;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2008;7.0;21.9;11.1;20.8;9.3;23.7;21.1;3.3;26.5;8.7;14.8;24.7;18.7;11.8;4.3;23.4;21.6;4.5;26.0;7.5
4422;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2009;6.9;22.1;12.3;20.9;10.2;23.6;21.0;3.4;21.4;7.9;15.1;25.2;19.6;11.7;4.5;23.5;21.6;4.8;21.3;7.0
4423;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2010;5.9;30.7;20.0;29.4;17.3;25.3;22.1;;;;14.0;29.9;23.5;14.6;4.9;24.2;22.0;;;
4424;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2011;8.5;30.2;20.0;28.9;17.7;28.1;24.9;5.5;20.5;7.8;17.0;30.8;24.2;16.3;6.1;26.9;24.4;7.6;20.3;6.6
4425;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2012;8.6;29.5;19.4;28.1;17.3;27.5;24.5;5.6;15.5;7.3;17.8;30.2;23.6;15.6;5.8;26.2;24.0;7.8;15.5;6.2
4426;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2013;9.2;25.8;17.0;24.2;14.8;25.4;22.7;5.6;9.4;5.2;19.2;27.2;20.8;13.6;5.5;24.6;22.5;7.8;9.2;4.6
4427;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2014;10.0;25.2;16.3;23.5;14.2;26.0;23.1;5.9;9.5;5.0;21.7;26.7;20.4;12.8;4.9;24.9;22.8;8.3;9.3;4.3
4428;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2015;10.7;26.0;17.3;24.4;15.1;27.0;24.5;6.6;12.5;5.7;22.8;27.6;21.3;13.4;5.0;26.0;24.2;9.2;12.3;4.9
4429;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2016;11.5;27.9;19.3;26.1;17.3;28.7;26.5;7.3;14.5;6.4;23.8;29.4;23.1;14.6;5.5;27.7;25.9;10.1;14.3;5.3
4430;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2017;12.6;29.3;20.9;27.3;18.6;30.1;27.9;8.2;19.4;7.2;25.4;31.3;25.2;15.5;6.2;29.5;27.8;11.5;19.3;5.9
4431;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2018;13.6;31.9;23.5;29.9;21.4;31.6;29.3;9.3;26.1;8.4;27.1;33.6;27.6;17.2;7.3;31.0;29.3;13.0;25.9;6.8
4432;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2019;15.3;34.9;26.4;32.7;24.0;33.9;31.5;10.9;35.3;9.6;30.6;36.2;30.6;18.6;7.9;33.1;31.5;15.1;35.1;7.8
4433;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2020;16.0;37.4;29.1;34.3;25.7;36.0;33.6;11.9;44.1;10.6;31.6;38.7;32.9;19.6;8.5;35.4;33.7;16.8;43.9;8.6
4434;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2021;17.5;40.2;31.9;37.4;29.2;38.0;35.7;13.3;60.5;12.8;34.5;41.1;35.7;21.4;9.7;37.6;35.8;18.6;60.7;10.0
4435;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2022;18.8;44.2;36.6;41.2;33.5;41.0;38.8;14.4;92.9;15.3;36.4;44.0;38.8;24.0;11.9;40.1;38.3;19.9;93.8;11.9
4436;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 5e 10%-groep;2023;19.5;48.5;40.5;45.7;37.5;43.6;41.5;15.6;87.7;18.2;37.9;47.8;42.5;26.5;12.4;43.0;41.4;21.5;88.9;14.3
4437;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2007;9.5;27.9;11.6;27.4;10.0;26.3;22.1;5.0;74.2;11.7;18.4;28.9;20.2;15.8;4.0;25.3;22.2;6.7;74.1;9.3
4438;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2008;11.2;27.3;11.2;26.8;9.6;26.6;22.7;5.5;67.6;13.2;22.2;28.6;20.0;15.4;4.4;25.6;23.0;7.6;67.3;10.3
4439;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2009;11.3;27.3;12.3;26.7;10.6;26.8;23.2;6.0;56.3;14.2;22.9;29.1;20.7;15.2;4.7;26.0;23.5;8.2;55.9;11.3
4440;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2010;8.9;38.9;25.8;38.1;23.1;29.7;25.6;;;;20.3;35.5;27.7;19.1;5.3;27.4;24.5;;;
4441;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2011;13.4;36.2;23.2;35.5;21.3;32.3;28.3;9.2;53.7;12.8;25.8;35.9;27.9;20.5;6.7;30.5;27.5;12.5;53.6;10.4
4442;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2012;13.4;35.6;23.1;34.8;21.3;32.0;28.3;9.3;43.9;12.9;26.1;35.5;27.7;20.0;6.7;30.3;27.4;12.6;43.7;10.3
4443;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2013;13.2;32.4;20.7;31.2;18.7;30.1;26.7;8.9;32.0;11.9;26.0;33.0;25.3;18.0;6.3;29.0;26.5;12.2;31.8;9.8
4444;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2014;14.1;31.9;20.0;30.8;18.2;30.8;27.4;9.4;32.1;11.5;28.5;32.8;25.1;17.4;5.9;29.8;27.2;12.9;31.9;9.6
4445;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2015;15.3;32.5;21.5;31.2;19.4;31.8;28.6;10.3;36.9;11.9;29.8;33.4;25.8;18.1;6.1;30.8;28.3;14.1;36.6;9.9
4446;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2016;16.9;34.2;23.4;32.7;21.2;33.4;30.4;11.8;40.9;12.6;32.3;35.1;27.7;19.2;6.9;32.4;30.2;16.1;40.6;10.3
4447;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2017;18.3;35.2;25.1;33.6;22.9;34.6;31.8;13.0;49.8;13.6;34.8;36.5;29.6;19.8;7.5;33.8;31.6;17.9;49.6;10.9
4448;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2018;19.6;37.0;27.4;35.3;25.1;35.5;32.9;14.3;61.8;13.9;36.9;38.0;31.3;21.0;8.5;34.7;32.6;19.6;61.9;10.9
4449;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2019;20.1;39.3;29.7;37.5;27.4;37.6;34.7;15.0;78.2;13.4;39.3;40.0;33.5;21.5;8.5;36.6;34.4;20.9;78.2;10.4
4450;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2020;20.2;41.0;31.4;38.4;28.2;39.6;36.6;15.4;93.9;13.7;39.0;41.5;35.0;22.2;9.1;38.6;36.3;21.5;93.9;10.9
4451;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2021;20.4;42.5;32.8;40.3;30.1;40.6;38.0;15.8;121.6;14.8;40.4;43.3;36.7;22.8;9.3;40.0;37.8;22.2;121.6;11.5
4452;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2022;20.4;44.1;35.4;41.7;32.6;42.9;40.3;15.7;178.0;14.0;41.0;45.0;39.3;23.4;10.2;42.2;40.0;22.2;177.7;11.1
4453;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 6e 10%-groep;2023;20.3;48.0;38.7;45.6;36.0;45.6;42.8;15.9;178.1;15.4;41.8;48.2;42.3;25.0;10.6;45.1;42.9;22.7;177.9;11.7
4454;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2007;11.9;29.3;9.4;29.3;8.2;28.3;23.3;6.0;141.9;15.4;22.5;30.1;19.2;17.2;3.8;26.9;23.5;7.9;142.0;12.2
4455;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2008;14.2;28.8;9.7;28.6;8.4;28.5;23.9;6.8;134.6;16.0;27.5;30.0;19.3;16.7;4.3;27.3;24.1;9.1;134.3;12.6
4456;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2009;14.2;29.3;10.8;29.0;9.6;28.8;24.3;7.2;119.3;16.3;28.6;30.6;20.4;16.5;4.5;27.6;24.6;9.9;119.7;12.6
4457;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2010;10.6;42.1;25.0;41.7;22.0;32.0;27.0;;;;24.8;37.1;27.1;20.3;4.8;28.9;25.6;;;
4458;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2011;15.9;37.9;22.0;37.4;20.1;34.5;30.1;10.5;115.3;15.9;31.0;37.0;27.2;21.3;6.1;32.4;29.0;14.3;115.6;12.0
4459;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2012;16.6;37.6;22.2;37.1;20.4;34.4;29.9;11.4;99.7;15.7;32.8;36.9;27.5;20.9;6.1;32.3;29.0;15.6;100.4;11.8
4460;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2013;17.5;34.9;20.9;34.3;18.9;33.4;29.3;11.7;79.9;16.6;34.2;35.2;26.1;19.7;6.1;32.0;28.8;16.1;80.3;12.9
4461;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2014;18.5;35.8;21.1;35.2;19.4;34.6;30.4;12.4;80.4;17.0;36.5;35.9;26.6;20.0;6.0;33.0;29.8;17.0;80.7;13.0
4462;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2015;19.2;36.1;22.6;35.3;20.8;35.2;31.7;13.1;86.7;16.9;37.2;36.0;27.0;20.3;6.1;33.7;30.9;18.0;87.1;13.0
4463;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2016;20.3;38.3;25.3;37.3;23.1;37.1;33.7;14.2;93.0;18.0;38.6;38.0;29.0;21.7;6.9;35.5;32.6;19.5;93.4;13.8
4464;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2017;20.7;39.3;27.0;38.1;24.8;38.0;34.6;15.1;105.6;19.3;39.2;39.1;30.4;22.3;7.7;36.5;33.8;20.7;105.7;14.8
4465;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2018;21.3;41.0;29.0;39.6;26.8;38.7;35.4;15.8;121.9;18.7;40.2;40.7;32.1;23.3;8.6;37.2;34.4;21.7;121.9;14.5
4466;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2019;22.1;43.2;31.7;41.8;29.1;40.8;37.5;16.8;142.4;19.4;43.0;42.1;34.0;23.7;8.4;39.2;36.5;23.2;142.4;15.2
4467;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2020;21.6;45.0;33.3;42.9;30.2;42.6;39.4;16.9;162.1;20.5;41.8;43.9;35.4;24.5;9.1;41.0;38.3;23.6;162.1;15.9
4468;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2021;21.6;46.7;35.4;44.9;32.7;43.9;40.8;17.1;195.8;21.5;42.8;45.9;37.7;25.2;9.4;42.5;40.0;24.1;195.7;16.5
4469;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2022;21.6;47.0;37.3;45.1;34.6;45.3;42.5;17.2;262.9;21.3;43.6;47.0;40.1;25.1;10.1;44.3;41.9;24.3;262.9;16.6
4470;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 7e 10%-groep;2023;21.8;50.8;41.0;48.9;38.5;48.0;45.3;17.6;265.8;21.2;44.5;50.1;42.9;26.8;10.5;47.1;44.8;25.0;265.8;16.8
4471;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2007;12.5;32.7;10.5;32.8;9.2;31.1;25.4;6.7;220.2;21.4;23.8;32.2;20.1;19.0;3.8;29.0;25.0;8.8;220.2;17.3
4472;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2008;14.7;32.2;10.2;32.1;9.0;31.2;25.9;7.3;213.4;21.7;28.7;32.0;19.8;18.4;4.3;29.4;25.8;9.8;213.2;17.2
4473;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2009;14.8;32.9;12.0;32.7;10.3;31.6;26.3;7.7;197.4;22.3;30.0;32.7;21.2;18.3;4.5;29.7;26.0;10.5;197.5;17.2
4474;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2010;10.9;44.6;24.4;44.6;21.4;34.5;28.8;;;;26.1;37.8;26.2;21.0;4.5;30.6;26.8;;;
4475;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2011;16.0;39.9;21.9;39.7;20.0;37.0;31.9;10.6;192.7;19.5;31.7;37.9;26.8;22.2;5.8;34.3;30.5;14.5;192.8;15.1
4476;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2012;16.6;39.2;22.0;38.9;20.3;36.8;31.8;11.3;176.8;19.0;33.2;37.7;26.7;21.7;5.8;34.3;30.5;15.3;176.8;14.9
4477;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2013;17.4;37.2;21.0;36.8;19.1;36.0;31.4;11.6;152.7;20.1;34.3;36.2;25.6;21.0;6.0;34.1;30.6;15.9;152.6;15.6
4478;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2014;18.1;38.6;20.9;38.0;18.7;37.9;32.3;12.1;153.3;20.5;36.5;37.3;26.1;21.1;5.5;35.5;31.4;16.7;153.6;15.7
4479;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2015;18.6;37.2;21.7;36.5;19.6;37.4;33.2;12.5;161.2;20.6;36.8;36.7;26.1;20.5;5.6;35.8;32.3;17.3;161.3;15.6
4480;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2016;19.1;39.8;24.6;39.1;22.5;39.2;35.3;13.3;168.9;23.1;37.5;38.8;28.1;22.1;6.2;37.3;34.0;18.3;169.1;17.5
4481;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2017;19.9;41.7;27.4;40.9;25.2;40.6;36.6;14.4;183.9;25.7;38.5;40.5;30.1;23.4;6.9;38.5;35.2;19.9;183.8;19.7
4482;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2018;20.9;44.1;30.3;43.2;27.8;41.5;37.6;15.7;203.8;26.5;39.6;42.4;32.0;25.0;8.0;39.4;36.1;21.5;204.0;20.6
4483;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2019;21.5;46.4;32.6;45.3;30.1;43.7;39.8;16.6;228.0;27.3;42.3;43.8;33.7;25.4;8.1;41.5;38.3;23.2;227.5;21.3
4484;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2020;21.7;48.5;35.0;46.9;31.8;45.6;41.7;17.4;251.4;29.4;41.7;46.1;36.0;26.8;9.0;43.5;40.3;24.2;250.7;23.2
4485;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2021;22.4;51.1;38.1;49.8;35.6;47.4;43.8;18.1;290.7;32.2;43.5;48.6;38.3;28.1;9.7;45.4;42.3;25.4;289.7;25.4
4486;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2022;23.2;51.3;39.9;49.8;37.3;48.6;45.4;18.9;368.5;33.0;45.4;49.6;40.8;28.2;10.9;46.9;44.2;26.5;368.0;27.0
4487;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 8e 10%-groep;2023;23.4;55.9;44.2;54.2;41.9;51.6;48.3;19.3;373.0;33.2;46.7;53.1;44.2;30.0;10.7;50.0;47.3;27.3;372.2;27.0
