ID;Sectors;TypeOfNonFinancialAsset;Periods;OpeningBalanceSheet_1;Revaluation_2;CapitalFormation_3;OtherChangesInVolume_4;StatisticalDiscrepancy_5;ClosingBalanceSheet_6;VolumeIndices2010100_7
2901;General government;Home furnishing;2014;;;;;;;
2902;General government;Home furnishing;2015;;;;;;;
2903;General government;Home furnishing;2016;;;;;;;
2904;General government;Household appliances;1995;;;;;;;
2905;General government;Household appliances;1996;;;;;;;
2906;General government;Household appliances;1997;;;;;;;
2907;General government;Household appliances;1998;;;;;;;
2908;General government;Household appliances;1999;;;;;;;
2909;General government;Household appliances;2000;;;;;;;
2910;General government;Household appliances;2001;;;;;;;
2911;General government;Household appliances;2002;;;;;;;
2912;General government;Household appliances;2003;;;;;;;
2913;General government;Household appliances;2004;;;;;;;
2914;General government;Household appliances;2005;;;;;;;
2915;General government;Household appliances;2006;;;;;;;
2916;General government;Household appliances;2007;;;;;;;
2917;General government;Household appliances;2008;;;;;;;
2918;General government;Household appliances;2009;;;;;;;
2919;General government;Household appliances;2010;;;;;;;
2920;General government;Household appliances;2011;;;;;;;
2921;General government;Household appliances;2012;;;;;;;
2922;General government;Household appliances;2013;;;;;;;
2923;General government;Household appliances;2014;;;;;;;
2924;General government;Household appliances;2015;;;;;;;
2925;General government;Household appliances;2016;;;;;;;
2926;General government;Household articles;1995;;;;;;;
2927;General government;Household articles;1996;;;;;;;
2928;General government;Household articles;1997;;;;;;;
2929;General government;Household articles;1998;;;;;;;
2930;General government;Household articles;1999;;;;;;;
2931;General government;Household articles;2000;;;;;;;
2932;General government;Household articles;2001;;;;;;;
2933;General government;Household articles;2002;;;;;;;
2934;General government;Household articles;2003;;;;;;;
2935;General government;Household articles;2004;;;;;;;
2936;General government;Household articles;2005;;;;;;;
2937;General government;Household articles;2006;;;;;;;
2938;General government;Household articles;2007;;;;;;;
2939;General government;Household articles;2008;;;;;;;
2940;General government;Household articles;2009;;;;;;;
2941;General government;Household articles;2010;;;;;;;
2942;General government;Household articles;2011;;;;;;;
2943;General government;Household articles;2012;;;;;;;
2944;General government;Household articles;2013;;;;;;;
2945;General government;Household articles;2014;;;;;;;
2946;General government;Household articles;2015;;;;;;;
2947;General government;Household articles;2016;;;;;;;
2948;General government;Vehicles;1995;;;;;;;
2949;General government;Vehicles;1996;;;;;;;
2950;General government;Vehicles;1997;;;;;;;
2951;General government;Vehicles;1998;;;;;;;
2952;General government;Vehicles;1999;;;;;;;
2953;General government;Vehicles;2000;;;;;;;
2954;General government;Vehicles;2001;;;;;;;
2955;General government;Vehicles;2002;;;;;;;
2956;General government;Vehicles;2003;;;;;;;
2957;General government;Vehicles;2004;;;;;;;
2958;General government;Vehicles;2005;;;;;;;
2959;General government;Vehicles;2006;;;;;;;
2960;General government;Vehicles;2007;;;;;;;
2961;General government;Vehicles;2008;;;;;;;
2962;General government;Vehicles;2009;;;;;;;
2963;General government;Vehicles;2010;;;;;;;
2964;General government;Vehicles;2011;;;;;;;
2965;General government;Vehicles;2012;;;;;;;
2966;General government;Vehicles;2013;;;;;;;
2967;General government;Vehicles;2014;;;;;;;
2968;General government;Vehicles;2015;;;;;;;
2969;General government;Vehicles;2016;;;;;;;
2970;General government;Other consumer durables;1995;;;;;;;
2971;General government;Other consumer durables;1996;;;;;;;
2972;General government;Other consumer durables;1997;;;;;;;
2973;General government;Other consumer durables;1998;;;;;;;
2974;General government;Other consumer durables;1999;;;;;;;
2975;General government;Other consumer durables;2000;;;;;;;
2976;General government;Other consumer durables;2001;;;;;;;
2977;General government;Other consumer durables;2002;;;;;;;
2978;General government;Other consumer durables;2003;;;;;;;
2979;General government;Other consumer durables;2004;;;;;;;
2980;General government;Other consumer durables;2005;;;;;;;
2981;General government;Other consumer durables;2006;;;;;;;
2982;General government;Other consumer durables;2007;;;;;;;
2983;General government;Other consumer durables;2008;;;;;;;
2984;General government;Other consumer durables;2009;;;;;;;
2985;General government;Other consumer durables;2010;;;;;;;
2986;General government;Other consumer durables;2011;;;;;;;
2987;General government;Other consumer durables;2012;;;;;;;
2988;General government;Other consumer durables;2013;;;;;;;
2989;General government;Other consumer durables;2014;;;;;;;
2990;General government;Other consumer durables;2015;;;;;;;
2991;General government;Other consumer durables;2016;;;;;;;
2992;Households and NPISHs;Total of non-financial assets;1995;;;;;;482065.0;74.5
2993;Households and NPISHs;Total of non-financial assets;1996;482065.0;;;;;542218.0;76.1
2994;Households and NPISHs;Total of non-financial assets;1997;542218.0;;;;;616119.0;77.9
2995;Households and NPISHs;Total of non-financial assets;1998;616119.0;;;;;697838.0;80.2
2996;Households and NPISHs;Total of non-financial assets;1999;697838.0;;;;;826897.0;82.4
2997;Households and NPISHs;Total of non-financial assets;2000;826897.0;;;;;987713.0;84.2
2998;Households and NPISHs;Total of non-financial assets;2001;987713.0;;;;;1106902.0;85.8
2999;Households and NPISHs;Total of non-financial assets;2002;1106902.0;;;;;1188471.0;87.4
3000;Households and NPISHs;Total of non-financial assets;2003;1188471.0;;;;;1246199.0;89.0
3001;Households and NPISHs;Total of non-financial assets;2004;1246199.0;;;;;1316798.0;90.7
3002;Households and NPISHs;Total of non-financial assets;2005;1316798.0;;;;;1389852.0;92.5
3003;Households and NPISHs;Total of non-financial assets;2006;1389852.0;;;;;1480363.0;94.4
3004;Households and NPISHs;Total of non-financial assets;2007;1480363.0;;;;;1580234.0;96.6
3005;Households and NPISHs;Total of non-financial assets;2008;1580234.0;;;;;1662752.0;98.3
3006;Households and NPISHs;Total of non-financial assets;2009;1662752.0;;;;;1634286.0;99.4
3007;Households and NPISHs;Total of non-financial assets;2010;1634286.0;;;;;1613184.0;100.0
3008;Households and NPISHs;Total of non-financial assets;2011;1613184.0;;;;;1586890.0;100.9
3009;Households and NPISHs;Total of non-financial assets;2012;1586890.0;;;;;1504543.0;101.7
3010;Households and NPISHs;Total of non-financial assets;2013;1504543.0;;;;;1427146.0;102.3
3011;Households and NPISHs;Total of non-financial assets;2014;1427146.0;;;;;1452412.0;103.3
3012;Households and NPISHs;Total of non-financial assets;2015;1452412.0;;;;;1504002.0;104.2
3013;Households and NPISHs;Total of non-financial assets;2016;1504002.0;;;;;1587225.0;105.3
3014;Households and NPISHs;Total fixed assets;1995;;;;;;347947.0;67.8
3015;Households and NPISHs;Total fixed assets;1996;347947.0;;;;;368576.0;69.6
3016;Households and NPISHs;Total fixed assets;1997;368576.0;;;;;388602.0;71.9
3017;Households and NPISHs;Total fixed assets;1998;388602.0;;;;;411793.0;74.2
3018;Households and NPISHs;Total fixed assets;1999;411793.0;;;;;442546.0;76.8
3019;Households and NPISHs;Total fixed assets;2000;442546.0;;;;;482055.0;79.2
3020;Households and NPISHs;Total fixed assets;2001;482055.0;;;;;525357.0;81.5
3021;Households and NPISHs;Total fixed assets;2002;525357.0;;;;;568801.0;83.5
3022;Households and NPISHs;Total fixed assets;2003;568801.0;;;;;607192.0;85.5
3023;Households and NPISHs;Total fixed assets;2004;607192.0;;;;;639796.0;87.6
3024;Households and NPISHs;Total fixed assets;2005;639796.0;;;;;672264.0;89.9
3025;Households and NPISHs;Total fixed assets;2006;672264.0;;;;;714107.0;92.3
3026;Households and NPISHs;Total fixed assets;2007;714107.0;;;;;749616.0;95.1
3027;Households and NPISHs;Total fixed assets;2008;749616.0;;;;;791363.0;97.7
3028;Households and NPISHs;Total fixed assets;2009;791363.0;;;;;829583.0;99.3
3029;Households and NPISHs;Total fixed assets;2010;829583.0;;;;;844524.0;100.0
3030;Households and NPISHs;Total fixed assets;2011;844524.0;;;;;828736.0;100.8
3031;Households and NPISHs;Total fixed assets;2012;828736.0;;;;;817701.0;101.3
3032;Households and NPISHs;Total fixed assets;2013;817701.0;;;;;807757.0;101.4
3033;Households and NPISHs;Total fixed assets;2014;807757.0;;;;;792166.0;101.9
3034;Households and NPISHs;Total fixed assets;2015;792166.0;;;;;778454.0;103.1
3035;Households and NPISHs;Total fixed assets;2016;778454.0;;;;;789556.0;104.5
3036;Households and NPISHs;Dwellings;1995;;;;;;294842.0;66.2
3037;Households and NPISHs;Dwellings;1996;294842.0;;;;;314102.0;68.2
3038;Households and NPISHs;Dwellings;1997;314102.0;;;;;332543.0;70.6
3039;Households and NPISHs;Dwellings;1998;332543.0;;;;;353631.0;73.0
3040;Households and NPISHs;Dwellings;1999;353631.0;;;;;381448.0;75.5
3041;Households and NPISHs;Dwellings;2000;381448.0;;;;;417264.0;78.1
3042;Households and NPISHs;Dwellings;2001;417264.0;;;;;457055.0;80.5
3043;Households and NPISHs;Dwellings;2002;457055.0;;;;;497085.0;82.6
3044;Households and NPISHs;Dwellings;2003;497085.0;;;;;533643.0;84.7
3045;Households and NPISHs;Dwellings;2004;533643.0;;;;;564804.0;87.0
3046;Households and NPISHs;Dwellings;2005;564804.0;;;;;595224.0;89.5
3047;Households and NPISHs;Dwellings;2006;595224.0;;;;;634509.0;92.1
3048;Households and NPISHs;Dwellings;2007;634509.0;;;;;666131.0;95.0
3049;Households and NPISHs;Dwellings;2008;666131.0;;;;;703183.0;97.5
3050;Households and NPISHs;Dwellings;2009;703183.0;;;;;738449.0;99.2
3051;Households and NPISHs;Dwellings;2010;738449.0;;;;;751654.0;100.0
3052;Households and NPISHs;Dwellings;2011;751654.0;;;;;734607.0;100.7
3053;Households and NPISHs;Dwellings;2012;734607.0;;;;;721018.0;100.9
3054;Households and NPISHs;Dwellings;2013;721018.0;;;;;709084.0;100.8
3055;Households and NPISHs;Dwellings;2014;709084.0;;;;;691289.0;101.2
3056;Households and NPISHs;Dwellings;2015;691289.0;;;;;675865.0;102.1
3057;Households and NPISHs;Dwellings;2016;675865.0;;;;;684068.0;103.4
3058;Households and NPISHs;Non-residential buildings;1995;;;;;;26820.0;83.4
3059;Households and NPISHs;Non-residential buildings;1996;26820.0;;;;;27857.0;83.2
3060;Households and NPISHs;Non-residential buildings;1997;27857.0;;;;;28511.0;83.2
3061;Households and NPISHs;Non-residential buildings;1998;28511.0;;;;;29221.0;83.4
3062;Households and NPISHs;Non-residential buildings;1999;29221.0;;;;;30618.0;84.9
3063;Households and NPISHs;Non-residential buildings;2000;30618.0;;;;;32405.0;85.6
3064;Households and NPISHs;Non-residential buildings;2001;32405.0;;;;;34727.0;86.9
3065;Households and NPISHs;Non-residential buildings;2002;34727.0;;;;;37153.0;88.7
3066;Households and NPISHs;Non-residential buildings;2003;37153.0;;;;;38722.0;90.3
3067;Households and NPISHs;Non-residential buildings;2004;38722.0;;;;;39826.0;91.2
3068;Households and NPISHs;Non-residential buildings;2005;39826.0;;;;;41319.0;92.3
3069;Households and NPISHs;Non-residential buildings;2006;41319.0;;;;;43042.0;93.2
3070;Households and NPISHs;Non-residential buildings;2007;43042.0;;;;;44987.0;94.9
3071;Households and NPISHs;Non-residential buildings;2008;44987.0;;;;;47711.0;97.3
3072;Households and NPISHs;Non-residential buildings;2009;47711.0;;;;;50212.0;98.5
3073;Households and NPISHs;Non-residential buildings;2010;50212.0;;;;;52313.0;100.0
3074;Households and NPISHs;Non-residential buildings;2011;52313.0;;;;;53360.0;102.0
3075;Households and NPISHs;Non-residential buildings;2012;53360.0;;;;;55566.0;106.8
3076;Households and NPISHs;Non-residential buildings;2013;55566.0;;;;;57952.0;109.9
3077;Households and NPISHs;Non-residential buildings;2014;57952.0;;;;;59755.0;113.0
3078;Households and NPISHs;Non-residential buildings;2015;59755.0;;;;;60022.0;115.9
3079;Households and NPISHs;Non-residential buildings;2016;60022.0;;;;;61488.0;119.1
3080;Households and NPISHs;Civil engineering works;1995;;;;;;2244.0;93.1
3081;Households and NPISHs;Civil engineering works;1996;2244.0;;;;;2333.0;94.9
3082;Households and NPISHs;Civil engineering works;1997;2333.0;;;;;2394.0;95.7
3083;Households and NPISHs;Civil engineering works;1998;2394.0;;;;;2467.0;96.4
3084;Households and NPISHs;Civil engineering works;1999;2467.0;;;;;2564.0;98.0
3085;Households and NPISHs;Civil engineering works;2000;2564.0;;;;;2686.0;98.6
3086;Households and NPISHs;Civil engineering works;2001;2686.0;;;;;2810.0;98.5
3087;Households and NPISHs;Civil engineering works;2002;2810.0;;;;;2949.0;99.3
3088;Households and NPISHs;Civil engineering works;2003;2949.0;;;;;3107.0;99.8
3089;Households and NPISHs;Civil engineering works;2004;3107.0;;;;;3122.0;99.4
3090;Households and NPISHs;Civil engineering works;2005;3122.0;;;;;3152.0;99.2
3091;Households and NPISHs;Civil engineering works;2006;3152.0;;;;;3257.0;99.5
3092;Households and NPISHs;Civil engineering works;2007;3257.0;;;;;3394.0;100.1
3093;Households and NPISHs;Civil engineering works;2008;3394.0;;;;;3549.0;100.3
3094;Households and NPISHs;Civil engineering works;2009;3549.0;;;;;3557.0;100.6
3095;Households and NPISHs;Civil engineering works;2010;3557.0;;;;;3611.0;100.0
3096;Households and NPISHs;Civil engineering works;2011;3611.0;;;;;3679.0;99.4
3097;Households and NPISHs;Civil engineering works;2012;3679.0;;;;;3752.0;99.0
3098;Households and NPISHs;Civil engineering works;2013;3752.0;;;;;3761.0;98.2
3099;Households and NPISHs;Civil engineering works;2014;3761.0;;;;;3769.0;98.0
3100;Households and NPISHs;Civil engineering works;2015;3769.0;;;;;3745.0;98.1
3101;Households and NPISHs;Civil engineering works;2016;3745.0;;;;;3760.0;98.6
3102;Households and NPISHs;Cost of ownership transfer on land;1995;;;;;;1430.0;81.4
3103;Households and NPISHs;Cost of ownership transfer on land;1996;1430.0;;;;;1590.0;85.8
3104;Households and NPISHs;Cost of ownership transfer on land;1997;1590.0;;;;;1726.0;89.2
3105;Households and NPISHs;Cost of ownership transfer on land;1998;1726.0;;;;;1940.0;91.7
3106;Households and NPISHs;Cost of ownership transfer on land;1999;1940.0;;;;;2126.0;94.9
3107;Households and NPISHs;Cost of ownership transfer on land;2000;2126.0;;;;;2425.0;97.8
3108;Households and NPISHs;Cost of ownership transfer on land;2001;2425.0;;;;;2680.0;98.6
3109;Households and NPISHs;Cost of ownership transfer on land;2002;2680.0;;;;;2724.0;98.1
3110;Households and NPISHs;Cost of ownership transfer on land;2003;2724.0;;;;;2746.0;95.7
3111;Households and NPISHs;Cost of ownership transfer on land;2004;2746.0;;;;;2827.0;96.1
3112;Households and NPISHs;Cost of ownership transfer on land;2005;2827.0;;;;;2945.0;98.2
3113;Households and NPISHs;Cost of ownership transfer on land;2006;2945.0;;;;;3091.0;100.2
