ID;LandVanUiteindelijkeZeggenschapUCI;KenmerkenBedrijf;HoogstBehaaldOnderwijsniveau;KenmerkenBaanEnWerknemer;Perioden;BanenVanWerknemers_1
4989;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Duits;2013;7.0
4990;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Duits;2014;7.0
4991;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Duits;2015;7.0
4992;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Pools;2008;3.0
4993;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Pools;2009;4.0
4994;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Pools;2010;5.0
4995;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Pools;2011;6.0
4996;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Pools;2012;6.0
4997;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Pools;2013;7.0
4998;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Pools;2014;8.0
4999;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Pools;2015;9.0
5000;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Indiaas;2008;0.0
5001;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Indiaas;2009;0.0
5002;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Indiaas;2010;0.0
5003;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Indiaas;2011;0.0
5004;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Indiaas;2012;0.0
5005;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Indiaas;2013;0.0
5006;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Indiaas;2014;1.0
5007;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Indiaas;2015;1.0
5008;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: overige nationaliteiten;2008;23.0
5009;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: overige nationaliteiten;2009;22.0
5010;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: overige nationaliteiten;2010;21.0
5011;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: overige nationaliteiten;2011;22.0
5012;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: overige nationaliteiten;2012;22.0
5013;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: overige nationaliteiten;2013;22.0
5014;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: overige nationaliteiten;2014;23.0
5015;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: overige nationaliteiten;2015;24.0
5016;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Totaal;2008;324.0
5017;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Totaal;2009;306.0
5018;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Totaal;2010;291.0
5019;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Totaal;2011;288.0
5020;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Totaal;2012;274.0
5021;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Totaal;2013;260.0
5022;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Totaal;2014;255.0
5023;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Totaal;2015;
5024;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2008;54.0
5025;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2009;52.0
5026;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2010;49.0
5027;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2011;51.0
5028;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2012;50.0
5029;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2013;49.0
5030;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2014;49.0
5031;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2015;
5032;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2008;266.0
5033;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2009;251.0
5034;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2010;239.0
5035;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2011;233.0
5036;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2012;221.0
5037;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2013;208.0
5038;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2014;203.0
5039;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2015;
5040;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2008;3.0
5041;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2009;3.0
5042;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2010;3.0
5043;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2011;3.0
5044;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2012;3.0
5045;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2013;3.0
5046;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2014;3.0
5047;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2015;
5048;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Mannen;2008;251.0
5049;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Mannen;2009;235.0
5050;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Mannen;2010;224.0
5051;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Mannen;2011;221.0
5052;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Mannen;2012;209.0
5053;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Mannen;2013;199.0
5054;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Mannen;2014;195.0
5055;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Mannen;2015;
5056;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Vrouwen;2008;73.0
5057;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Vrouwen;2009;70.0
5058;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Vrouwen;2010;67.0
5059;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Vrouwen;2011;68.0
5060;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Vrouwen;2012;65.0
5061;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Vrouwen;2013;61.0
5062;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Vrouwen;2014;60.0
5063;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Geslacht: Vrouwen;2015;
5064;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2008;78.0
5065;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2009;69.0
5066;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2010;64.0
5067;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2011;64.0
5068;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2012;59.0
5069;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2013;55.0
5070;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2014;53.0
5071;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2015;
5072;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2008;176.0
5073;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2009;166.0
5074;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2010;157.0
5075;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2011;150.0
5076;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2012;142.0
5077;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2013;132.0
5078;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2014;126.0
5079;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2015;
5080;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2008;70.0
5081;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2009;71.0
5082;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2010;71.0
5083;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2011;74.0
5084;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2012;74.0
5085;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2013;73.0
5086;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2014;76.0
5087;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2015;
5088;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2008;118.0
5089;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2009;116.0
5090;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2010;112.0
5091;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2011;112.0
5092;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2012;107.0
5093;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2013;103.0
5094;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2014;103.0
5095;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2015;
5096;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: midden;2008;180.0
5097;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: midden;2009;169.0
5098;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: midden;2010;160.0
5099;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: midden;2011;155.0
5100;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: midden;2012;147.0
5101;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: midden;2013;137.0
5102;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: midden;2014;133.0
5103;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: midden;2015;
5104;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2008;26.0
5105;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2009;22.0
5106;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2010;20.0
5107;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2011;21.0
5108;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2012;20.0
5109;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2013;20.0
5110;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2014;19.0
5111;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2015;
5112;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2008;305.0
5113;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2009;289.0
5114;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2010;275.0
5115;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2011;271.0
5116;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2012;257.0
5117;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2013;244.0
5118;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2014;239.0
5119;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2015;
5120;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2008;
5121;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2009;
5122;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2010;
5123;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2011;
5124;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2012;
5125;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2013;
5126;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2014;
5127;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2015;
5128;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Brits;2008;
5129;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Brits;2009;
5130;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Brits;2010;
5131;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Brits;2011;
5132;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Brits;2012;
5133;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Brits;2013;
5134;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Brits;2014;
5135;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Brits;2015;
5136;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Duits;2008;
5137;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Duits;2009;
5138;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Duits;2010;
5139;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Duits;2011;2.0
5140;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Duits;2012;2.0
5141;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Duits;2013;2.0
5142;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Duits;2014;2.0
5143;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Duits;2015;
5144;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Pools;2008;
5145;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Pools;2009;
5146;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Pools;2010;
5147;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;100 Laag onderwijsniveau;Nationaliteit: Pools;2011;
