ID;Overheidslaag;StandMutatie;Perioden;EMUSaldo_1;VorderingenTotaal_2;TotaalLanglopendeVorderingen_3;EffectenEnDeelnemingen_4;DeelnemInEigenBedrijfsmDiensten_5;OverigeLanglopendeVorderingen_6;TotaalKortlopendeVorderingen_7;RCOpEigenBedrijfsmatigDienst_8;RCOpDerdenNietFinancieleInstell_9;KasEnDaggeldleningTermijndepositoS_10;LiquideMiddelen_11;OverigeKortlopendeVorderingen_12;SchuldenTotaal_13;TotaalLanglopendeSchulden_14;ObligatiesEnMediumTermNotes_15;BelegdeResDoorEigBedrijfsmDienst_16;BelegdeReservesDoorDerden_17;Waarborgsommen_18;OverigeLanglopendeSchulden_19;KortlopendeSchuldenTotaal_20;RCBijEigenBedrijfsmatigeDiensten_21;RCBijDerdenNietFinancieleInstell_22;KasEnDaggeldleningTermijndepositoS_23;OverigeKortlopendeSchulden_24
638;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2002 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
639;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2002 3e kwartaal;-0.1;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
640;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2002 4e kwartaal;-0.1;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
641;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2002 eindstand;-0.1;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
642;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2003 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
643;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2003 1e kwartaal*;0.2;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
644;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2003 2e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
645;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2003 3e kwartaal*;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
646;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2003 4e kwartaal*;-0.1;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
647;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2003 eindstand*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
648;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2004 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
649;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2004 1e kwartaal*;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
650;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2004 2e kwartaal*;-0.1;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;-0.1;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
651;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2004 3e kwartaal*;-0.1;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
652;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2004 4e kwartaal*;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
653;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2004 eindstand*;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
654;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2005 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
655;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2005 1e kwartaal*;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
656;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2005 2e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
657;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2005 3e kwartaal*;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
658;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2005 4e kwartaal*;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
659;Gemeenten 5.000 tot 10.000 inwoners;Mutatie;2005 eindstand*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
660;Gemeenten < 5.000 inwoners;Stand;2001 beginstand;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
661;Gemeenten < 5.000 inwoners;Stand;2001 1e kwartaal;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
662;Gemeenten < 5.000 inwoners;Stand;2001 2e kwartaal;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
663;Gemeenten < 5.000 inwoners;Stand;2001 3e kwartaal;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
664;Gemeenten < 5.000 inwoners;Stand;2001 4e kwartaal;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
665;Gemeenten < 5.000 inwoners;Stand;2001 eindstand;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
666;Gemeenten < 5.000 inwoners;Stand;2002 beginstand;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
667;Gemeenten < 5.000 inwoners;Stand;2002 1e kwartaal;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
668;Gemeenten < 5.000 inwoners;Stand;2002 2e kwartaal;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
669;Gemeenten < 5.000 inwoners;Stand;2002 3e kwartaal;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
670;Gemeenten < 5.000 inwoners;Stand;2002 4e kwartaal;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
671;Gemeenten < 5.000 inwoners;Stand;2002 eindstand;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
672;Gemeenten < 5.000 inwoners;Stand;2003 beginstand*;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
673;Gemeenten < 5.000 inwoners;Stand;2003 1e kwartaal*;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
674;Gemeenten < 5.000 inwoners;Stand;2003 2e kwartaal*;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
675;Gemeenten < 5.000 inwoners;Stand;2003 3e kwartaal*;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
676;Gemeenten < 5.000 inwoners;Stand;2003 4e kwartaal*;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
677;Gemeenten < 5.000 inwoners;Stand;2003 eindstand*;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
678;Gemeenten < 5.000 inwoners;Stand;2004 beginstand*;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
679;Gemeenten < 5.000 inwoners;Stand;2004 1e kwartaal*;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
680;Gemeenten < 5.000 inwoners;Stand;2004 2e kwartaal*;;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
681;Gemeenten < 5.000 inwoners;Stand;2004 3e kwartaal*;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
682;Gemeenten < 5.000 inwoners;Stand;2004 4e kwartaal*;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
683;Gemeenten < 5.000 inwoners;Stand;2004 eindstand*;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
684;Gemeenten < 5.000 inwoners;Stand;2005 beginstand*;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
685;Gemeenten < 5.000 inwoners;Stand;2005 1e kwartaal*;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
686;Gemeenten < 5.000 inwoners;Stand;2005 2e kwartaal*;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
687;Gemeenten < 5.000 inwoners;Stand;2005 3e kwartaal*;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
688;Gemeenten < 5.000 inwoners;Stand;2005 4e kwartaal*;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
689;Gemeenten < 5.000 inwoners;Stand;2005 eindstand*;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
690;Gemeenten < 5.000 inwoners;Mutatie;2001 beginstand;;;;;;;;;;;;;;;;;;;;;;;;
691;Gemeenten < 5.000 inwoners;Mutatie;2001 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
692;Gemeenten < 5.000 inwoners;Mutatie;2001 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
693;Gemeenten < 5.000 inwoners;Mutatie;2001 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
694;Gemeenten < 5.000 inwoners;Mutatie;2001 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
695;Gemeenten < 5.000 inwoners;Mutatie;2001 eindstand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
696;Gemeenten < 5.000 inwoners;Mutatie;2002 beginstand;;;;;;;;;;;;;;;;;;;;;;;;
697;Gemeenten < 5.000 inwoners;Mutatie;2002 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
698;Gemeenten < 5.000 inwoners;Mutatie;2002 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
699;Gemeenten < 5.000 inwoners;Mutatie;2002 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
700;Gemeenten < 5.000 inwoners;Mutatie;2002 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
701;Gemeenten < 5.000 inwoners;Mutatie;2002 eindstand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
702;Gemeenten < 5.000 inwoners;Mutatie;2003 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
703;Gemeenten < 5.000 inwoners;Mutatie;2003 1e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
704;Gemeenten < 5.000 inwoners;Mutatie;2003 2e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
705;Gemeenten < 5.000 inwoners;Mutatie;2003 3e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
706;Gemeenten < 5.000 inwoners;Mutatie;2003 4e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
707;Gemeenten < 5.000 inwoners;Mutatie;2003 eindstand*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
708;Gemeenten < 5.000 inwoners;Mutatie;2004 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
709;Gemeenten < 5.000 inwoners;Mutatie;2004 1e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
710;Gemeenten < 5.000 inwoners;Mutatie;2004 2e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
711;Gemeenten < 5.000 inwoners;Mutatie;2004 3e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
712;Gemeenten < 5.000 inwoners;Mutatie;2004 4e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
713;Gemeenten < 5.000 inwoners;Mutatie;2004 eindstand*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
714;Gemeenten < 5.000 inwoners;Mutatie;2005 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
715;Gemeenten < 5.000 inwoners;Mutatie;2005 1e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
716;Gemeenten < 5.000 inwoners;Mutatie;2005 2e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
717;Gemeenten < 5.000 inwoners;Mutatie;2005 3e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
718;Gemeenten < 5.000 inwoners;Mutatie;2005 4e kwartaal*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
719;Gemeenten < 5.000 inwoners;Mutatie;2005 eindstand*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
720;Waterschappen;Stand;2001 beginstand;;2.8;2.3;2.2;0.0;0.0;0.5;0.0;0.0;0.0;0.1;0.4;6.3;5.6;2.5;0.0;0.0;0.0;3.2;0.7;0.0;0.0;0.2;0.4
721;Waterschappen;Stand;2001 1e kwartaal;;3.1;2.3;2.3;0.0;0.0;0.8;0.0;0.0;0.0;0.1;0.6;6.1;5.5;2.5;0.0;0.0;0.0;3.0;0.6;0.0;0.0;0.3;0.3
722;Waterschappen;Stand;2001 2e kwartaal;;3.1;2.3;2.3;0.0;0.1;0.7;0.0;0.0;0.0;0.2;0.5;6.3;5.7;2.5;0.0;0.0;0.0;3.1;0.6;0.0;0.0;0.3;0.3
723;Waterschappen;Stand;2001 3e kwartaal;;3.0;2.4;2.3;0.0;0.1;0.6;0.0;0.0;0.0;0.2;0.5;6.2;5.6;2.6;0.0;0.0;0.0;3.1;0.6;0.0;0.0;0.3;0.3
724;Waterschappen;Stand;2001 4e kwartaal;;2.9;2.4;2.4;0.0;0.0;0.5;0.0;0.0;0.0;0.1;0.4;6.5;5.8;2.6;0.0;0.0;0.0;3.2;0.6;0.0;0.0;0.2;0.4
725;Waterschappen;Stand;2001 eindstand;;2.9;2.4;2.4;0.0;0.0;0.5;0.0;0.0;0.0;0.1;0.4;6.5;5.8;2.6;0.0;0.0;0.0;3.2;0.6;0.0;0.0;0.2;0.4
726;Waterschappen;Stand;2002 beginstand;;2.9;2.4;2.4;0.0;0.0;0.5;0.0;0.0;0.0;0.1;0.4;6.5;5.8;2.2;0.0;0.0;0.0;3.7;0.6;0.0;0.0;0.2;0.4
727;Waterschappen;Stand;2002 1e kwartaal;;3.2;2.4;2.3;0.0;0.0;0.8;0.0;0.0;0.0;0.1;0.7;6.5;5.8;2.0;0.0;0.0;0.0;3.8;0.7;0.0;0.0;0.2;0.5
728;Waterschappen;Stand;2002 2e kwartaal;;3.1;2.3;2.2;0.0;0.0;0.8;0.0;0.0;0.0;0.3;0.5;6.4;5.8;1.8;0.0;0.0;0.0;3.9;0.7;0.0;0.0;0.3;0.4
729;Waterschappen;Stand;2002 3e kwartaal;;2.8;2.2;2.2;0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.4;6.3;5.7;1.6;0.0;0.0;0.0;4.0;0.6;0.0;0.0;0.2;0.4
730;Waterschappen;Stand;2002 4e kwartaal;;2.6;2.1;2.1;0.0;0.0;0.5;0.0;0.0;0.0;0.1;0.4;6.4;5.7;1.9;0.0;0.0;0.0;3.8;0.7;0.0;0.0;0.2;0.4
731;Waterschappen;Stand;2002 eindstand;;2.6;2.1;2.1;0.0;0.0;0.5;0.0;0.0;0.0;0.1;0.4;6.4;5.7;1.9;0.0;0.0;0.0;3.8;0.7;0.0;0.0;0.2;0.4
732;Waterschappen;Stand;2003 beginstand*;;2.7;2.1;2.1;0.0;0.0;0.5;0.0;0.0;0.0;0.1;0.4;6.4;5.8;0.5;0.0;0.0;0.0;5.2;0.7;0.0;0.0;0.2;0.4
733;Waterschappen;Stand;2003 1e kwartaal*;;2.9;2.1;2.1;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.7;6.5;5.8;0.5;0.0;0.0;0.0;5.3;0.7;0.0;0.0;0.3;0.3
734;Waterschappen;Stand;2003 2e kwartaal*;;2.7;2.0;1.9;0.0;0.0;0.7;0.0;0.0;0.0;0.2;0.5;6.3;5.6;0.2;0.0;0.0;0.0;5.3;0.7;0.0;0.0;0.3;0.4
735;Waterschappen;Stand;2003 3e kwartaal*;;2.3;1.7;1.7;0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.4;6.1;5.3;0.0;0.0;0.0;0.0;5.4;0.8;0.0;0.0;0.3;0.5
736;Waterschappen;Stand;2003 4e kwartaal*;;2.4;1.9;1.9;0.0;0.0;0.5;0.0;0.0;0.0;0.1;0.4;6.4;5.7;0.5;0.0;0.0;0.0;5.2;0.7;0.0;0.0;0.2;0.5
737;Waterschappen;Stand;2003 eindstand*;;2.4;1.9;1.9;0.0;0.0;0.5;0.0;0.0;0.0;0.1;0.4;6.4;5.7;0.5;0.0;0.0;0.0;5.2;0.7;0.0;0.0;0.2;0.5
738;Waterschappen;Stand;2004 beginstand*;;2.2;1.9;1.9;0.0;0.0;0.2;0.0;0.0;0.0;-0.1;0.4;6.2;5.7;2.2;0.0;0.0;0.0;3.5;0.5;0.0;0.0;0.0;0.5
739;Waterschappen;Stand;2004 1e kwartaal*;;2.4;1.8;1.8;0.0;0.0;0.6;0.0;0.0;0.0;-0.2;0.8;6.1;5.7;2.2;0.0;0.0;0.0;3.5;0.4;0.0;0.0;0.0;0.4
740;Waterschappen;Stand;2004 2e kwartaal*;;2.3;1.8;1.8;0.0;0.0;0.5;0.0;0.0;0.0;-0.2;0.7;6.0;5.6;2.2;0.0;0.0;0.0;3.4;0.4;0.0;0.0;0.0;0.4
741;Waterschappen;Stand;2004 3e kwartaal*;;2.2;1.8;1.8;0.0;0.0;0.4;0.0;0.0;0.0;-0.1;0.5;5.9;5.5;2.2;0.0;0.0;0.0;3.3;0.4;0.0;0.0;0.0;0.4
742;Waterschappen;Stand;2004 4e kwartaal*;;2.0;1.8;1.7;0.0;0.0;0.3;0.0;0.0;0.0;-0.1;0.4;6.3;5.8;2.2;0.0;0.0;0.0;3.6;0.5;0.0;0.0;0.0;0.4
743;Waterschappen;Stand;2004 eindstand*;;2.0;1.8;1.7;0.0;0.0;0.3;0.0;0.0;0.0;-0.1;0.4;6.3;5.8;2.2;0.0;0.0;0.0;3.6;0.5;0.0;0.0;0.0;0.4
744;Waterschappen;Stand;2005 beginstand*;;2.0;1.8;1.7;0.0;0.0;0.3;0.0;0.0;0.0;-0.1;0.4;6.3;5.8;2.2;0.0;0.0;0.0;3.6;0.5;0.0;0.0;0.0;0.4
745;Waterschappen;Stand;2005 1e kwartaal*;;2.5;1.8;1.7;0.0;0.0;0.7;0.0;0.0;0.0;-0.1;0.8;6.4;5.9;2.2;0.0;0.0;0.0;3.7;0.5;0.0;0.0;0.1;0.4
746;Waterschappen;Stand;2005 2e kwartaal*;;2.4;1.8;1.7;0.0;0.1;0.6;0.0;0.0;0.0;-0.1;0.7;6.3;5.9;2.2;0.0;0.0;0.0;3.7;0.4;0.0;0.0;0.1;0.3
747;Waterschappen;Stand;2005 3e kwartaal*;;2.2;1.8;1.7;0.0;0.1;0.4;0.0;0.0;0.0;-0.1;0.5;6.3;5.9;2.2;0.0;0.0;0.0;3.7;0.4;0.0;0.0;0.0;0.3
