ID;Geslacht;OnderwijssoortInDetail;Leerjaar;Herkomstland;GeboortelandOuders;Perioden;AantalLeerlingen_1
4021;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2014/'15;
4022;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2015/'16;
4023;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2016/'17;
4024;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2017/'18;
4025;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2018/'19;
4026;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2019/20;
4027;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2020/'21;
4028;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2021/'22;
4029;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2022/'23;
4030;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2023/'24;
4031;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2024/'25;
4032;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2011/'12;1060.0
4033;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2012/'13;890.0
4034;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2013/'14;750.0
4035;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2014/'15;780.0
4036;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2015/'16;730.0
4037;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2016/'17;700.0
4038;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2017/'18;620.0
4039;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2018/'19;580.0
4040;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2019/20;550.0
4041;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2020/'21;590.0
4042;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2021/'22;580.0
4043;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2022/'23;520.0
4044;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2023/'24;530.0
4045;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouder(s) buiten NL;2024/'25;540.0
4046;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2011/'12;70.0
4047;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2012/'13;70.0
4048;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2013/'14;50.0
4049;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2014/'15;50.0
4050;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2015/'16;50.0
4051;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2016/'17;50.0
4052;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2017/'18;60.0
4053;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2018/'19;60.0
4054;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2019/20;50.0
4055;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2020/'21;50.0
4056;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2021/'22;50.0
4057;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2022/'23;50.0
4058;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2023/'24;60.0
4059;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren buiten Nederland;2024/'25;60.0
4060;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2011/'12;6230.0
4061;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2012/'13;6270.0
4062;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2013/'14;6390.0
4063;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2014/'15;6810.0
4064;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2015/'16;7340.0
4065;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2016/'17;7680.0
4066;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2017/'18;8400.0
4067;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2018/'19;8680.0
4068;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2019/20;8800.0
4069;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2020/'21;9380.0
4070;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2021/'22;9690.0
4071;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2022/'23;10050.0
4072;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2023/'24;10510.0
4073;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Totaal;2024/'25;10770.0
4074;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2011/'12;3900.0
4075;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2012/'13;3960.0
4076;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2013/'14;4130.0
4077;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2014/'15;4540.0
4078;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2015/'16;5050.0
4079;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2016/'17;5330.0
4080;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2017/'18;5880.0
4081;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2018/'19;6100.0
4082;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2019/20;6100.0
4083;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2020/'21;6340.0
4084;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2021/'22;6540.0
4085;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2022/'23;6450.0
4086;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2023/'24;6530.0
4087;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2024/'25;6510.0
4088;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2011/'12;
4089;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2012/'13;
4090;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2013/'14;
4091;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2014/'15;
4092;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2015/'16;
4093;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2016/'17;
4094;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2017/'18;
4095;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2018/'19;
4096;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2019/20;
4097;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2020/'21;
4098;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2021/'22;
4099;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2022/'23;
4100;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2023/'24;
4101;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2024/'25;
4102;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2011/'12;3900.0
4103;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2012/'13;3960.0
4104;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2013/'14;4130.0
4105;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2014/'15;4540.0
4106;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2015/'16;5050.0
4107;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2016/'17;5330.0
4108;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2017/'18;5880.0
4109;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2018/'19;6100.0
4110;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2019/20;6100.0
4111;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2020/'21;6340.0
4112;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2021/'22;6540.0
4113;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2022/'23;6450.0
4114;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2023/'24;6530.0
4115;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2024/'25;6510.0
4116;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2011/'12;2330.0
4117;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2012/'13;2310.0
4118;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2013/'14;2260.0
4119;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2014/'15;2270.0
4120;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2015/'16;2290.0
4121;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2016/'17;2350.0
4122;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2017/'18;2520.0
4123;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2018/'19;2580.0
4124;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2019/20;2690.0
4125;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2020/'21;3050.0
4126;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2021/'22;3150.0
4127;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2022/'23;3600.0
4128;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2023/'24;3980.0
4129;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2024/'25;4260.0
4130;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2011/'12;280.0
4131;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2012/'13;250.0
4132;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2013/'14;250.0
4133;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2014/'15;200.0
4134;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2015/'16;190.0
4135;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2016/'17;150.0
4136;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2017/'18;170.0
4137;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2018/'19;110.0
4138;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2019/20;90.0
4139;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2020/'21;90.0
4140;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2021/'22;50.0
4141;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2022/'23;70.0
4142;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2023/'24;70.0
4143;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Totaal;2024/'25;160.0
4144;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2011/'12;0.0
4145;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2012/'13;0.0
4146;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2013/'14;0.0
4147;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2014/'15;0.0
4148;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2015/'16;0.0
4149;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2016/'17;0.0
4150;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2017/'18;0.0
4151;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2018/'19;0.0
4152;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2019/20;0.0
4153;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2020/'21;0.0
4154;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2021/'22;0.0
4155;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2022/'23;0.0
4156;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2023/'24;0.0
4157;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in Nederland;2024/'25;0.0
4158;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2011/'12;
4159;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2012/'13;
4160;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2013/'14;
4161;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2014/'15;
4162;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2015/'16;
4163;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2016/'17;
4164;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2017/'18;
4165;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2018/'19;
4166;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2019/20;
4167;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2020/'21;
4168;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2021/'22;
4169;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2022/'23;
4170;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2023/'24;
4171;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouders in NL;2024/'25;
4172;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2011/'12;0.0
4173;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2012/'13;0.0
4174;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2013/'14;0.0
4175;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2014/'15;0.0
4176;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2015/'16;0.0
4177;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2016/'17;0.0
4178;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2017/'18;0.0
4179;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2018/'19;0.0
4180;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2019/20;0.0
