ID;Geslacht;Inkomensbestanddelen;KenmerkenVanPersonen;Perioden;PersonenMetInkomen_1;PersonenMetInkomenRelatief_2;TotaalInkomen_3;GemiddeldInkomen_4;MediaanInkomen_5;AandeelVanBrutoInkomen_6
6333;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: partner van hoofdkostwinner;2013;255.3;6.9;1809.0;7.1;4.7;2.2
6334;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: partner van hoofdkostwinner;2014;276.9;7.5;1999.0;7.2;4.9;2.3
6335;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: partner van hoofdkostwinner;2015;266.3;7.2;1917.0;7.2;4.8;2.2
6336;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: partner van hoofdkostwinner;2016;254.8;6.8;1799.0;7.1;4.6;2.0
6337;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: partner van hoofdkostwinner;2017;233.5;6.2;1610.0;6.9;4.3;1.7
6338;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: partner van hoofdkostwinner;2018;197.1;5.2;1388.0;7.0;4.3;1.4
6339;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: partner van hoofdkostwinner;2019;173.3;4.5;1228.0;7.1;4.4;1.2
6340;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: partner van hoofdkostwinner;2020;181.2;4.7;1317.0;7.3;4.6;1.2
6341;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: partner van hoofdkostwinner;2021;159.2;4.0;1116.0;7.0;4.6;1.0
6342;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: partner van hoofdkostwinner;2022;116.4;2.9;800.0;6.9;4.3;0.6
6343;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: partner van hoofdkostwinner;2023;106.9;2.7;836.0;7.8;5.1;0.6
6344;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2011;1.4;0.2;1.0;0.6;0.4;0.1
6345;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2012;1.8;0.3;1.0;0.7;0.5;0.1
6346;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2013;2.1;0.4;1.0;0.6;0.4;0.1
6347;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2014;1.4;0.3;1.0;0.6;0.4;0.1
6348;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2015;1.3;0.2;1.0;0.6;0.4;0.1
6349;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2016;4.5;0.8;2.0;0.5;0.4;0.2
6350;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2017;0.8;0.1;1.0;0.6;0.4;0.0
6351;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2018;0.8;0.1;1.0;0.6;0.4;0.0
6352;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2019;1.8;0.3;1.0;0.4;0.3;0.0
6353;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2020;1.7;0.3;1.0;0.6;0.5;0.1
6354;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2021;0.5;0.1;0.0;0.7;0.5;0.0
6355;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2022;0.5;0.1;0.0;0.7;0.5;0.0
6356;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind < 18 jaar;2023;1.1;0.2;1.0;0.8;0.5;0.0
6357;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2011;55.9;5.1;207.0;3.7;2.4;1.0
6358;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2012;70.7;6.3;274.0;3.9;2.5;1.4
6359;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2013;89.5;7.9;362.0;4.0;2.6;1.8
6360;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2014;86.0;7.5;334.0;3.9;2.5;1.7
6361;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2015;72.7;6.3;266.0;3.7;2.3;1.3
6362;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2016;69.0;5.9;221.0;3.2;1.9;1.0
6363;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2017;61.1;5.1;193.0;3.2;1.9;0.9
6364;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2018;46.4;3.8;158.0;3.4;2.2;0.7
6365;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2019;45.4;3.6;162.0;3.6;2.4;0.6
6366;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2020;67.5;5.3;260.0;3.8;2.7;0.9
6367;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2021;49.7;3.8;185.0;3.7;2.4;0.6
6368;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2022;32.3;2.4;126.0;3.9;2.6;0.4
6369;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: kind >=18 jaar;2023;34.0;2.5;161.0;4.7;3.3;0.4
6370;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2011;8.4;4.7;45.0;5.4;3.3;1.4
6371;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2012;9.2;5.3;51.0;5.5;3.5;1.6
6372;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2013;11.1;6.6;63.0;5.6;3.4;2.0
6373;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2014;11.1;6.6;65.0;5.8;3.6;2.1
6374;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2015;10.8;6.2;61.0;5.6;3.4;1.9
6375;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2016;10.4;6.0;55.0;5.2;3.0;1.6
6376;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2017;10.9;5.9;55.0;5.1;2.9;1.4
6377;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2018;8.7;4.7;47.0;5.4;3.2;1.1
6378;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2019;8.4;4.5;45.0;5.4;3.3;1.1
6379;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2020;10.5;5.5;57.0;5.4;3.5;1.3
6380;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2021;8.8;4.5;46.0;5.2;3.4;1.0
6381;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2022;6.2;3.2;34.0;5.4;3.4;0.7
6382;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;Positie hh: overig lid;2023;6.1;3.1;38.0;6.2;4.1;0.7
6383;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2011;387.8;5.2;1811.0;4.7;3.3;0.5
6384;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2012;436.1;5.9;2062.0;4.7;3.4;0.6
6385;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2013;503.4;6.9;2503.0;5.0;3.6;0.7
6386;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2014;512.5;7.1;2520.0;4.9;3.6;0.7
6387;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2015;486.3;6.6;2352.0;4.8;3.5;0.7
6388;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2016;458.8;6.2;2101.0;4.6;3.2;0.6
6389;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2017;448.0;5.9;1948.0;4.3;3.0;0.5
6390;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2018;389.6;5.0;1789.0;4.6;3.2;0.5
6391;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2019;354.3;4.5;1703.0;4.8;3.3;0.4
6392;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2020;377.4;4.7;1891.0;5.0;3.6;0.4
6393;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2021;331.6;4.1;1635.0;4.9;3.5;0.4
6394;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2022;259.7;3.1;1290.0;5.0;3.5;0.3
6395;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer en zelfstandige;2023;248.2;2.9;1470.0;5.9;4.3;0.3
6396;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2011;366.4;5.8;1700.0;4.6;3.3;0.6
6397;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2012;412.9;6.6;1957.0;4.7;3.4;0.7
6398;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2013;474.5;7.7;2371.0;5.0;3.6;0.8
6399;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2014;477.2;7.8;2360.0;4.9;3.6;0.8
6400;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2015;450.2;7.3;2197.0;4.9;3.5;0.7
6401;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2016;427.5;6.9;1944.0;4.5;3.2;0.6
6402;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2017;418.7;6.6;1788.0;4.3;2.9;0.6
6403;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2018;363.8;5.6;1628.0;4.5;3.1;0.5
6404;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2019;331.3;5.0;1549.0;4.7;3.3;0.4
6405;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2020;357.5;5.4;1754.0;4.9;3.6;0.5
6406;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2021;309.8;4.6;1478.0;4.8;3.4;0.4
6407;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2022;240.4;3.5;1153.0;4.8;3.4;0.3
6408;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: werknemer;2023;233.1;3.3;1353.0;5.8;4.3;0.3
6409;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2011;21.4;2.0;111.0;5.2;3.7;0.2
6410;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2012;23.2;2.1;106.0;4.6;3.3;0.2
6411;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2013;28.9;2.6;132.0;4.6;3.2;0.3
6412;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2014;35.3;3.1;160.0;4.5;3.2;0.3
6413;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2015;36.1;3.1;155.0;4.3;3.1;0.3
6414;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2016;31.3;2.6;157.0;5.0;3.5;0.3
6415;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2017;29.3;2.4;160.0;5.4;3.5;0.3
6416;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2018;25.9;2.1;161.0;6.2;4.3;0.3
6417;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2019;23.0;1.8;154.0;6.7;4.8;0.2
6418;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2020;19.9;1.5;137.0;6.9;4.7;0.2
6419;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2021;21.9;1.6;157.0;7.2;5.3;0.2
6420;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2022;19.3;1.4;137.0;7.1;5.1;0.2
6421;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige;2023;15.1;1.1;117.0;7.7;5.6;0.1
6422;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2011;2.1;1.0;17.0;8.0;5.2;0.1
6423;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2012;2.2;1.1;15.0;6.9;5.1;0.1
6424;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2013;2.3;1.1;18.0;8.0;6.0;0.1
6425;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2014;2.7;1.4;25.0;9.0;6.7;0.2
6426;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2015;2.2;1.1;14.0;6.3;5.1;0.1
6427;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2016;1.9;0.9;13.0;7.1;5.6;0.1
6428;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2017;1.8;0.9;15.0;8.4;6.2;0.1
6429;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2018;1.6;0.7;13.0;8.1;6.7;0.1
6430;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2019;1.4;0.7;13.0;8.8;6.7;0.1
6431;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2020;1.3;0.6;11.0;8.9;7.0;0.1
6432;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2021;1.3;0.6;12.0;9.1;7.5;0.1
6433;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2022;1.2;0.5;10.0;8.6;6.8;0.1
6434;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: directeur-grootaandeelhouder;2023;0.9;0.3;9.0;9.9;7.9;0.0
6435;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2011;17.1;2.2;84.0;4.9;3.7;0.3
6436;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2012;18.7;2.4;80.0;4.3;3.2;0.3
6437;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2013;23.4;2.9;101.0;4.3;3.2;0.3
6438;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2014;28.8;3.5;119.0;4.1;3.1;0.4
6439;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2015;30.3;3.6;127.0;4.2;3.1;0.4
6440;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2016;26.1;3.0;131.0;5.0;3.6;0.4
6441;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2017;24.5;2.7;133.0;5.4;3.6;0.3
6442;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2018;22.1;2.4;138.0;6.3;4.4;0.3
6443;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2019;19.8;2.1;133.0;6.7;4.9;0.3
6444;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2020;16.9;1.8;117.0;6.9;4.8;0.3
6445;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2021;18.9;1.9;137.0;7.2;5.4;0.3
6446;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2022;16.8;1.6;121.0;7.2;5.2;0.2
6447;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: zelfstandige ondernemer;2023;13.3;1.2;103.0;7.8;5.7;0.2
6448;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2011;0.4;1.6;2.0;3.8;2.9;0.7
6449;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2012;0.5;1.9;2.0;3.9;3.2;0.9
6450;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2013;0.6;2.7;3.0;4.1;3.4;1.2
6451;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2014;0.7;3.2;3.0;4.1;3.4;1.5
6452;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2015;0.8;3.4;3.0;4.0;3.4;1.6
6453;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2016;0.7;3.2;3.0;4.0;3.1;1.4
6454;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2017;0.6;2.7;3.0;4.0;3.1;1.1
6455;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2018;0.5;2.3;2.0;4.1;3.4;0.9
6456;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2019;0.5;2.1;2.0;3.6;2.7;0.7
6457;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2020;0.5;2.2;2.0;3.5;2.4;0.7
6458;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2021;0.4;2.1;2.0;3.8;2.8;0.7
6459;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2022;0.3;1.6;1.0;4.0;2.7;0.5
6460;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: meewerkend gezinslid;2023;0.2;1.2;1.0;3.9;3.0;0.4
6461;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2011;1.7;1.7;8.0;4.7;3.0;0.6
6462;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2012;1.8;1.9;8.0;4.6;2.8;0.6
6463;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2013;2.5;2.5;10.0;4.1;2.2;0.7
6464;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2014;3.0;2.8;13.0;4.4;2.5;0.8
6465;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2015;2.8;2.8;11.0;3.8;2.1;0.7
6466;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2016;2.6;2.7;10.0;3.9;2.3;0.7
6467;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2017;2.3;2.5;9.0;3.8;2.0;0.6
6468;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2018;1.6;1.8;7.0;4.4;2.4;0.5
6469;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2019;1.3;1.5;7.0;5.0;2.7;0.4
6470;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2020;1.2;1.5;7.0;5.5;2.8;0.5
6471;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2021;1.2;1.4;6.0;5.2;3.1;0.4
6472;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2022;1.0;1.2;5.0;4.8;2.8;0.3
6473;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: overige zelfstandige;2023;0.7;0.8;4.0;5.6;3.0;0.2
6474;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2011;226.4;5.5;2965.0;13.1;11.1;3.4
6475;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2012;257.3;6.1;3449.0;13.4;11.6;3.8
6476;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2013;324.7;7.5;4465.0;13.8;12.1;4.7
6477;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2014;354.4;8.0;4897.0;13.8;12.0;4.9
6478;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2015;324.8;7.3;4475.0;13.8;11.7;4.5
6479;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2016;295.0;6.6;4005.0;13.6;11.2;3.9
6480;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2017;262.6;5.9;3527.0;13.4;10.8;3.2
6481;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2018;209.2;4.7;2904.0;13.9;11.0;2.8
6482;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2019;184.0;4.2;2521.0;13.7;10.7;2.4
6483;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2020;201.1;4.4;2669.0;13.3;10.4;2.4
6484;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2021;171.0;3.8;2219.0;13.0;10.3;1.9
6485;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2022;114.4;2.6;1516.0;13.3;10.2;1.3
6486;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkerings- en pensioenontvanger;2023;111.0;2.5;1589.0;14.3;11.1;1.2
6487;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2011;210.8;18.4;2843.0;13.5;11.6;12.8
6488;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2012;241.5;20.2;3321.0;13.8;12.1;14.2
6489;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2013;305.4;23.7;4292.0;14.1;12.4;16.6
6490;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2014;327.3;24.7;4597.0;14.0;12.3;17.2
6491;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2015;294.3;22.5;4173.0;14.2;12.2;16.2
6492;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2016;261.4;20.2;3683.0;14.1;11.8;14.4
6493;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2017;225.7;17.6;3152.0;14.0;11.3;12.3
6494;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2018;178.6;14.5;2593.0;14.5;11.7;10.3
6495;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2019;157.1;13.1;2238.0;14.2;11.2;8.9
6496;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2020;173.0;13.6;2369.0;13.7;10.8;8.9
6497;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2021;142.7;11.7;1900.0;13.3;10.6;7.3
6498;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2022;97.6;8.3;1327.0;13.6;10.4;5.1
6499;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: uitkeringsontvanger;2023;96.2;8.2;1410.0;14.6;11.3;4.8
6500;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: ontvanger werkloosheidsuitkering;2011;161.9;100.0;2672.0;16.5;14.8;64.3
6501;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: ontvanger werkloosheidsuitkering;2012;190.8;100.0;3139.0;16.5;14.8;64.1
6502;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: ontvanger werkloosheidsuitkering;2013;246.3;100.0;4084.0;16.6;15.0;64.2
6503;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: ontvanger werkloosheidsuitkering;2014;263.3;100.0;4363.0;16.6;15.0;64.2
6504;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: ontvanger werkloosheidsuitkering;2015;237.1;100.0;3965.0;16.7;14.9;65.0
6505;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: ontvanger werkloosheidsuitkering;2016;206.6;100.0;3490.0;16.9;14.9;64.8
6506;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: ontvanger werkloosheidsuitkering;2017;171.4;100.0;2973.0;17.4;15.2;64.7
6507;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: ontvanger werkloosheidsuitkering;2018;134.3;100.0;2437.0;18.1;15.9;64.5
6508;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: ontvanger werkloosheidsuitkering;2019;113.9;100.0;2082.0;18.3;15.9;63.4
6509;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: ontvanger werkloosheidsuitkering;2020;124.1;100.0;2194.0;17.7;15.3;62.1
6510;Totaal mannen en vrouwen;5.1 Uitkering bij werkloosheid;SEC: ontvanger werkloosheidsuitkering;2021;101.7;100.0;1745.0;17.2;14.9;60.5
