ID;Geslacht;Onderwijssoort;Regiokenmerken;Perioden;LeerlingenStudenten_1
4812;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2021/'22;4430.0
4813;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2022/'23;4480.0
4814;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2023/'24;4460.0
4815;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2024/'25;4510.0
4816;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2011/'12;980.0
4817;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2012/'13;920.0
4818;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2013/'14;
4819;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2014/'15;
4820;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2015/'16;
4821;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2016/'17;
4822;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2017/'18;
4823;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2018/'19;
4824;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2019/'20;
4825;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2020/'21;
4826;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2021/'22;
4827;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2022/'23;
4828;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2023/'24;
4829;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostflakkee;2024/'25;
4830;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2011/'12;2420.0
4831;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2012/'13;2330.0
4832;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2013/'14;2220.0
4833;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2014/'15;2150.0
4834;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2015/'16;2120.0
4835;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2016/'17;2090.0
4836;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2017/'18;2050.0
4837;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2018/'19;2050.0
4838;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2019/'20;2010.0
4839;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2020/'21;1970.0
4840;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2021/'22;1970.0
4841;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2022/'23;1950.0
4842;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2023/'24;1870.0
4843;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ooststellingwerf;2024/'25;1860.0
4844;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2011/'12;930.0
4845;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2012/'13;870.0
4846;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2013/'14;830.0
4847;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2014/'15;790.0
4848;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2015/'16;800.0
4849;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2016/'17;800.0
4850;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2017/'18;800.0
4851;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2018/'19;820.0
4852;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2019/'20;790.0
4853;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2020/'21;810.0
4854;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2021/'22;800.0
4855;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2022/'23;820.0
4856;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2023/'24;810.0
4857;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oostzaan;2024/'25;810.0
4858;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2011/'12;1220.0
4859;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2012/'13;1180.0
4860;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2013/'14;1150.0
4861;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2014/'15;1110.0
4862;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2015/'16;1030.0
4863;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2016/'17;970.0
4864;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2017/'18;930.0
4865;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2018/'19;900.0
4866;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2019/'20;890.0
4867;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2020/'21;890.0
4868;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2021/'22;890.0
4869;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2022/'23;910.0
4870;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2023/'24;930.0
4871;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opmeer;2024/'25;950.0
4872;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2011/'12;3090.0
4873;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2012/'13;3020.0
4874;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2013/'14;2970.0
4875;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2014/'15;2870.0
4876;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2015/'16;2800.0
4877;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2016/'17;2710.0
4878;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2017/'18;2620.0
4879;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2018/'19;2560.0
4880;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2019/'20;2490.0
4881;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2020/'21;2480.0
4882;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2021/'22;2410.0
4883;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2022/'23;2360.0
4884;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2023/'24;2350.0
4885;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Opsterland;2024/'25;2360.0
4886;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2011/'12;7880.0
4887;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2012/'13;7680.0
4888;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2013/'14;7410.0
4889;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2014/'15;7190.0
4890;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2015/'16;7420.0
4891;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2016/'17;7230.0
4892;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2017/'18;7130.0
4893;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2018/'19;7070.0
4894;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2019/'20;7050.0
4895;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2020/'21;7000.0
4896;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2021/'22;7010.0
4897;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2022/'23;7000.0
4898;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2023/'24;7060.0
4899;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oss;2024/'25;6990.0
4900;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2011/'12;2440.0
4901;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2012/'13;2430.0
4902;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2013/'14;2350.0
4903;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2014/'15;2310.0
4904;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2015/'16;2250.0
4905;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2016/'17;2210.0
4906;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2017/'18;2250.0
4907;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2018/'19;2270.0
4908;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2019/'20;
4909;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2020/'21;
4910;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2021/'22;
4911;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2022/'23;
4912;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2023/'24;
4913;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oud-Beijerland;2024/'25;
4914;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2011/'12;3840.0
4915;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2012/'13;3730.0
4916;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2013/'14;3560.0
4917;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2014/'15;3370.0
4918;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2015/'16;3270.0
4919;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2016/'17;3180.0
4920;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2017/'18;3120.0
4921;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2018/'19;3030.0
4922;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2019/'20;2990.0
4923;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2020/'21;2880.0
4924;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2021/'22;2840.0
4925;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2022/'23;2730.0
4926;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2023/'24;2670.0
4927;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oude IJsselstreek;2024/'25;2670.0
4928;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2011/'12;1380.0
4929;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2012/'13;1350.0
4930;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2013/'14;1320.0
4931;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2014/'15;1280.0
4932;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2015/'16;1260.0
4933;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2016/'17;1210.0
4934;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2017/'18;1210.0
4935;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2018/'19;1190.0
4936;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2019/'20;1220.0
4937;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2020/'21;1210.0
4938;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2021/'22;1190.0
4939;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2022/'23;1210.0
4940;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2023/'24;1250.0
4941;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouder-Amstel;2024/'25;1220.0
4942;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2011/'12;860.0
4943;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2012/'13;860.0
4944;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2013/'14;840.0
4945;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2014/'15;850.0
4946;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2015/'16;
4947;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2016/'17;
4948;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2017/'18;
4949;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2018/'19;
4950;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2019/'20;
4951;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2020/'21;
4952;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2021/'22;
4953;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2022/'23;
4954;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2023/'24;
4955;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ouderkerk;2024/'25;
4956;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2011/'12;1020.0
4957;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2012/'13;1000.0
4958;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2013/'14;970.0
4959;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2014/'15;930.0
4960;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2015/'16;940.0
4961;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2016/'17;920.0
4962;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2017/'18;910.0
4963;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2018/'19;920.0
4964;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2019/'20;890.0
4965;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2020/'21;890.0
4966;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2021/'22;890.0
4967;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2022/'23;870.0
4968;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2023/'24;850.0
4969;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oudewater;2024/'25;820.0
4970;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2011/'12;5050.0
4971;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2012/'13;4890.0
4972;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2013/'14;4770.0
4973;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2014/'15;4660.0
4974;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2015/'16;4530.0
4975;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2016/'17;4470.0
4976;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2017/'18;4400.0
4977;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2018/'19;4370.0
4978;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2019/'20;4380.0
4979;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2020/'21;4370.0
4980;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2021/'22;4350.0
4981;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2022/'23;4340.0
4982;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2023/'24;4270.0
4983;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Overbetuwe;2024/'25;4220.0
4984;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2011/'12;3180.0
4985;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2012/'13;3110.0
4986;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2013/'14;3040.0
4987;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2014/'15;2970.0
4988;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2015/'16;2920.0
4989;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2016/'17;2940.0
4990;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2017/'18;2890.0
4991;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2018/'19;2890.0
4992;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2019/'20;2830.0
4993;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2020/'21;2800.0
4994;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2021/'22;2710.0
4995;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2022/'23;2660.0
4996;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2023/'24;2610.0
4997;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Papendrecht;2024/'25;2540.0
4998;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2011/'12;3910.0
4999;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2012/'13;3780.0
5000;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2013/'14;3740.0
5001;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2014/'15;3640.0
5002;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2015/'16;3520.0
5003;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2016/'17;3450.0
5004;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2017/'18;3370.0
5005;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2018/'19;3320.0
5006;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2019/'20;3210.0
5007;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2020/'21;3200.0
5008;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2021/'22;3120.0
5009;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2022/'23;3120.0
5010;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2023/'24;3100.0
5011;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Peel en Maas;2024/'25;3160.0
5012;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2011/'12;1100.0
5013;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2012/'13;1060.0
5014;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2013/'14;1010.0
5015;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2014/'15;1000.0
5016;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2015/'16;980.0
5017;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2016/'17;980.0
5018;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2017/'18;960.0
5019;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2018/'19;1000.0
5020;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2019/'20;980.0
5021;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2020/'21;1000.0
5022;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2021/'22;990.0
5023;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2022/'23;1000.0
5024;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2023/'24;1040.0
5025;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pekela;2024/'25;1020.0
5026;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2011/'12;6540.0
5027;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2012/'13;6520.0
5028;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2013/'14;6480.0
5029;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2014/'15;6330.0
5030;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2015/'16;6190.0
5031;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2016/'17;6050.0
5032;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2017/'18;5990.0
5033;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2018/'19;5820.0
5034;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2019/'20;5800.0
5035;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2020/'21;5670.0
5036;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2021/'22;5560.0
5037;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2022/'23;5580.0
5038;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2023/'24;5420.0
5039;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Pijnacker-Nootdorp;2024/'25;5350.0
5040;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2011/'12;7270.0
5041;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2012/'13;7110.0
5042;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2013/'14;6900.0
5043;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2014/'15;6770.0
5044;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2015/'16;6520.0
5045;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2016/'17;6390.0
5046;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2017/'18;6300.0
5047;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2018/'19;6120.0
5048;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2019/'20;6080.0
5049;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2020/'21;6060.0
5050;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2021/'22;5920.0
5051;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2022/'23;6990.0
5052;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2023/'24;7150.0
5053;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Purmerend;2024/'25;7220.0
