ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;SBI93NaInstroomOfVoorUitstroom;InkomstenbronVoorInstroomNaUitstroom;Perioden;InstroomInArbeidAlsWerknemer_1;UitstroomUitArbeidAlsWerknemer_2
5368;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;11;26 september 2003 tot 24 september 2004;17.3;7.9
5369;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;11;24 september 2004 tot 30 september 2005;20.0;7.9
5370;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;11;30 september 2005 tot 29 september 2006;26.6;7.7
5371;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;11;29 september 2006 tot 28 september 2007;26.3;10.0
5372;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;11;28 september 2007 tot 26 september 2008;22.4;10.6
5373;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;12;24 september 1999 tot 29 september 2000;15.7;12.6
5374;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;12;29 september 2000 tot 28 september 2001;13.7;11.1
5375;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;12;28 september 2001 tot 27 september 2002;11.1;11.4
5376;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;12;27 september 2002 tot 26 september 2003;11.4;9.5
5377;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;12;26 september 2003 tot 24 september 2004;11.5;8.7
5378;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;12;24 september 2004 tot 30 september 2005;13.5;9.0
5379;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;12;30 september 2005 tot 29 september 2006;16.6;9.2
5380;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;12;29 september 2006 tot 28 september 2007;15.0;9.6
5381;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;12;28 september 2007 tot 26 september 2008;12.2;10.2
5382;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;13;24 september 1999 tot 29 september 2000;1.1;0.0
5383;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;13;29 september 2000 tot 28 september 2001;1.0;0.0
5384;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;13;28 september 2001 tot 27 september 2002;0.9;0.0
5385;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;13;27 september 2002 tot 26 september 2003;0.9;0.0
5386;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;13;26 september 2003 tot 24 september 2004;1.2;0.0
5387;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;13;24 september 2004 tot 30 september 2005;1.3;0.0
5388;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;13;30 september 2005 tot 29 september 2006;1.9;0.0
5389;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;13;29 september 2006 tot 28 september 2007;2.0;0.0
5390;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;13;28 september 2007 tot 26 september 2008;2.1;0.0
5391;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;14;24 september 1999 tot 29 september 2000;0.0;1.5
5392;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;14;29 september 2000 tot 28 september 2001;0.0;1.4
5393;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;14;28 september 2001 tot 27 september 2002;0.0;1.4
5394;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;14;27 september 2002 tot 26 september 2003;0.0;1.6
5395;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;14;26 september 2003 tot 24 september 2004;0.0;1.4
5396;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;14;24 september 2004 tot 30 september 2005;0.0;1.9
5397;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;14;30 september 2005 tot 29 september 2006;0.0;2.1
5398;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;14;29 september 2006 tot 28 september 2007;0.0;2.8
5399;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;14;28 september 2007 tot 26 september 2008;0.0;2.8
5400;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;0;24 september 1999 tot 29 september 2000;13.4;11.6
5401;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;0;29 september 2000 tot 28 september 2001;12.1;11.5
5402;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;0;28 september 2001 tot 27 september 2002;11.2;10.1
5403;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;0;27 september 2002 tot 26 september 2003;9.4;9.6
5404;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;0;26 september 2003 tot 24 september 2004;8.8;10.1
5405;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;0;24 september 2004 tot 30 september 2005;9.8;8.6
5406;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;0;30 september 2005 tot 29 september 2006;9.2;8.5
5407;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;0;29 september 2006 tot 28 september 2007;8.5;6.9
5408;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;0;28 september 2007 tot 26 september 2008;7.2;7.2
5409;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;1;24 september 1999 tot 29 september 2000;0.3;0.8
5410;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;1;29 september 2000 tot 28 september 2001;0.3;0.7
5411;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;1;28 september 2001 tot 27 september 2002;0.4;0.5
5412;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;1;27 september 2002 tot 26 september 2003;0.3;0.4
5413;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;1;26 september 2003 tot 24 september 2004;0.4;0.4
5414;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;1;24 september 2004 tot 30 september 2005;0.3;0.4
5415;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;1;30 september 2005 tot 29 september 2006;0.3;0.5
5416;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;1;29 september 2006 tot 28 september 2007;0.3;0.5
5417;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;1;28 september 2007 tot 26 september 2008;0.3;0.5
5418;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;2;24 september 1999 tot 29 september 2000;0.0;0.0
5419;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;2;29 september 2000 tot 28 september 2001;0.0;0.0
5420;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;2;28 september 2001 tot 27 september 2002;0.0;0.0
5421;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;2;27 september 2002 tot 26 september 2003;0.0;0.0
5422;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;2;26 september 2003 tot 24 september 2004;0.0;0.0
5423;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;2;24 september 2004 tot 30 september 2005;0.0;0.0
5424;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;2;30 september 2005 tot 29 september 2006;0.0;0.0
5425;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;2;29 september 2006 tot 28 september 2007;0.0;0.0
5426;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;2;28 september 2007 tot 26 september 2008;0.0;0.0
5427;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;3;24 september 1999 tot 29 september 2000;0.3;0.8
5428;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;3;29 september 2000 tot 28 september 2001;0.3;0.7
5429;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;3;28 september 2001 tot 27 september 2002;0.4;0.5
5430;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;3;27 september 2002 tot 26 september 2003;0.3;0.4
5431;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;3;26 september 2003 tot 24 september 2004;0.4;0.4
5432;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;3;24 september 2004 tot 30 september 2005;0.3;0.4
5433;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;3;30 september 2005 tot 29 september 2006;0.3;0.5
5434;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;3;29 september 2006 tot 28 september 2007;0.3;0.5
5435;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;3;28 september 2007 tot 26 september 2008;0.3;0.5
5436;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;4;24 september 1999 tot 29 september 2000;2.4;3.4
5437;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;4;29 september 2000 tot 28 september 2001;2.2;3.3
5438;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;4;28 september 2001 tot 27 september 2002;2.1;2.9
5439;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;4;27 september 2002 tot 26 september 2003;1.8;3.5
5440;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;4;26 september 2003 tot 24 september 2004;2.1;3.2
5441;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;4;24 september 2004 tot 30 september 2005;2.5;2.8
5442;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;4;30 september 2005 tot 29 september 2006;2.5;2.4
5443;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;4;29 september 2006 tot 28 september 2007;2.2;1.7
5444;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;4;28 september 2007 tot 26 september 2008;1.6;1.9
5445;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;5;24 september 1999 tot 29 september 2000;0.5;1.4
5446;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;5;29 september 2000 tot 28 september 2001;0.5;1.4
5447;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;5;28 september 2001 tot 27 september 2002;0.5;1.2
5448;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;5;27 september 2002 tot 26 september 2003;0.4;1.3
5449;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;5;26 september 2003 tot 24 september 2004;0.4;1.0
5450;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;5;24 september 2004 tot 30 september 2005;0.4;0.7
5451;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;5;30 september 2005 tot 29 september 2006;0.5;0.6
5452;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;5;29 september 2006 tot 28 september 2007;0.3;0.4
5453;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;5;28 september 2007 tot 26 september 2008;0.2;
5454;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;6;24 september 1999 tot 29 september 2000;0.4;0.5
5455;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;6;29 september 2000 tot 28 september 2001;0.4;0.5
5456;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;6;28 september 2001 tot 27 september 2002;0.3;0.4
5457;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;6;27 september 2002 tot 26 september 2003;0.4;0.8
5458;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;6;26 september 2003 tot 24 september 2004;0.6;0.9
5459;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;6;24 september 2004 tot 30 september 2005;0.9;0.8
5460;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;6;30 september 2005 tot 29 september 2006;0.8;0.6
5461;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;6;29 september 2006 tot 28 september 2007;0.7;0.4
5462;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;6;28 september 2007 tot 26 september 2008;0.4;0.4
5463;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;7;24 september 1999 tot 29 september 2000;1.0;0.9
5464;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;7;29 september 2000 tot 28 september 2001;0.9;0.9
5465;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;7;28 september 2001 tot 27 september 2002;0.7;0.7
5466;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;7;27 september 2002 tot 26 september 2003;0.6;0.9
5467;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;7;26 september 2003 tot 24 september 2004;0.7;0.9
5468;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;7;24 september 2004 tot 30 september 2005;0.8;0.8
5469;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;7;30 september 2005 tot 29 september 2006;0.9;0.6
5470;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;7;29 september 2006 tot 28 september 2007;0.8;0.5
5471;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;7;28 september 2007 tot 26 september 2008;0.6;0.5
5472;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;8;24 september 1999 tot 29 september 2000;0.6;0.9
5473;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;8;29 september 2000 tot 28 september 2001;0.7;1.0
5474;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;8;28 september 2001 tot 27 september 2002;0.7;0.9
5475;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;8;27 september 2002 tot 26 september 2003;0.6;0.9
5476;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;8;26 september 2003 tot 24 september 2004;0.6;0.8
5477;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;8;24 september 2004 tot 30 september 2005;0.6;0.8
5478;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;8;30 september 2005 tot 29 september 2006;0.6;0.9
5479;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;8;29 september 2006 tot 28 september 2007;;
5480;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;8;28 september 2007 tot 26 september 2008;0.5;
5481;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;9;24 september 1999 tot 29 september 2000;0.2;0.6
5482;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;9;29 september 2000 tot 28 september 2001;0.2;0.8
5483;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;9;28 september 2001 tot 27 september 2002;0.3;0.8
5484;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;9;27 september 2002 tot 26 september 2003;0.2;0.8
5485;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;9;26 september 2003 tot 24 september 2004;0.2;1.0
5486;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;9;24 september 2004 tot 30 september 2005;0.2;0.7
5487;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;9;30 september 2005 tot 29 september 2006;0.2;0.6
5488;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;9;29 september 2006 tot 28 september 2007;;0.6
5489;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;9;28 september 2007 tot 26 september 2008;0.2;
5490;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;10;24 september 1999 tot 29 september 2000;10.4;6.7
5491;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;10;29 september 2000 tot 28 september 2001;9.3;6.7
5492;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;10;28 september 2001 tot 27 september 2002;8.5;5.7
5493;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;10;27 september 2002 tot 26 september 2003;7.0;4.7
5494;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;10;26 september 2003 tot 24 september 2004;6.0;5.3
5495;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;10;24 september 2004 tot 30 september 2005;6.7;4.5
5496;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;10;30 september 2005 tot 29 september 2006;6.0;4.8
5497;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;10;29 september 2006 tot 28 september 2007;5.6;3.9
5498;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;10;28 september 2007 tot 26 september 2008;4.9;3.8
5499;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;11;24 september 1999 tot 29 september 2000;5.2;1.8
5500;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;11;29 september 2000 tot 28 september 2001;4.7;2.0
5501;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;11;28 september 2001 tot 27 september 2002;4.0;1.9
5502;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;11;27 september 2002 tot 26 september 2003;3.1;1.6
5503;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;11;26 september 2003 tot 24 september 2004;2.8;1.4
5504;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;11;24 september 2004 tot 30 september 2005;3.0;1.2
5505;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;11;30 september 2005 tot 29 september 2006;2.7;1.2
5506;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;11;29 september 2006 tot 28 september 2007;2.8;0.9
5507;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;11;28 september 2007 tot 26 september 2008;2.5;0.8
5508;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;12;24 september 1999 tot 29 september 2000;5.3;4.9
5509;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;12;29 september 2000 tot 28 september 2001;4.6;4.7
5510;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;12;28 september 2001 tot 27 september 2002;4.5;3.8
5511;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;12;27 september 2002 tot 26 september 2003;3.9;3.1
5512;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;12;26 september 2003 tot 24 september 2004;3.2;3.9
5513;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;12;24 september 2004 tot 30 september 2005;3.7;3.4
5514;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;12;30 september 2005 tot 29 september 2006;3.3;3.5
5515;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;12;29 september 2006 tot 28 september 2007;2.9;2.9
5516;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;12;28 september 2007 tot 26 september 2008;2.4;2.9
5517;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;13;24 september 1999 tot 29 september 2000;0.1;0.0
5518;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;13;29 september 2000 tot 28 september 2001;0.1;0.0
5519;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;13;28 september 2001 tot 27 september 2002;0.1;0.0
5520;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;13;27 september 2002 tot 26 september 2003;0.2;0.0
5521;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;13;26 september 2003 tot 24 september 2004;0.2;0.0
5522;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;13;24 september 2004 tot 30 september 2005;0.2;0.0
5523;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;13;30 september 2005 tot 29 september 2006;0.2;0.0
5524;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;13;29 september 2006 tot 28 september 2007;0.2;0.0
5525;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;13;28 september 2007 tot 26 september 2008;0.2;0.0
5526;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;14;24 september 1999 tot 29 september 2000;0.0;0.3
5527;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;14;29 september 2000 tot 28 september 2001;0.0;0.3
5528;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;14;28 september 2001 tot 27 september 2002;0.0;0.4
5529;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;14;27 september 2002 tot 26 september 2003;0.0;0.4
5530;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;14;26 september 2003 tot 24 september 2004;0.0;0.4
5531;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;14;24 september 2004 tot 30 september 2005;0.0;0.4
5532;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;14;30 september 2005 tot 29 september 2006;0.0;0.4
5533;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;14;29 september 2006 tot 28 september 2007;0.0;0.4
5534;Totaal mannen en vrouwen;0;1;747 Reiniging gebouwen,transportmiddelen;14;28 september 2007 tot 26 september 2008;0.0;0.4
5535;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;0;24 september 1999 tot 29 september 2000;58.9;46.2
5536;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;0;29 september 2000 tot 28 september 2001;60.2;48.9
5537;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;0;28 september 2001 tot 27 september 2002;52.6;51.9
5538;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;0;27 september 2002 tot 26 september 2003;43.4;57.9
5539;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;0;26 september 2003 tot 24 september 2004;46.1;52.7
5540;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;0;24 september 2004 tot 30 september 2005;54.5;50.4
